osmid,highway,oneway,reversed,length,geometry,ref,junction,name
96379136,tertiary,False,True,37.111999999999995,"LINESTRING (42.7417921 13.0083525, 42.7419341 13.0084726, 42.7420588 13.0085615)",,,
96379044,residential,False,False,79.644,"LINESTRING (42.7410035 13.0054819, 42.7404301 13.0050337)",,,
96379158,residential,False,False,34.437,"LINESTRING (42.7410035 13.0054819, 42.740804 13.005723)",,,
96379158,residential,False,True,36.469,"LINESTRING (42.7410035 13.0054819, 42.7412148 13.0052266)",,,
96379187,residential,False,False,94.937,"LINESTRING (42.7444255 13.0066564, 42.7438812 13.0073255)",,,
421568501,secondary,False,False,223.60499999999996,"LINESTRING (42.7444255 13.0066564, 42.7451661 13.0072391, 42.74561 13.0076115, 42.7458769 13.0078245, 42.7459761 13.0079153, 42.7460095 13.0079448)",P-6,,
421568501,secondary,False,True,33.893,"LINESTRING (42.7444255 13.0066564, 42.744281 13.0065492, 42.7441819 13.0064654)",P-6,,
204177450,secondary,False,False,18.013,"LINESTRING (42.7443188 13.0060415, 42.7444467 13.006145)",P-7,,ጽርግያ ዓሰብ Assab Road طريق عصب
204177450,secondary,False,True,83.648,"LINESTRING (42.7443188 13.0060415, 42.7440155 13.0057952, 42.7437262 13.0055593)",P-7,,ጽርግያ ዓሰብ Assab Road طريق عصب
96379100,residential,False,False,61.695,"LINESTRING (42.7454748 13.0086007, 42.7459143 13.0089535)",,,
616591880,unclassified,False,True,150.476,"LINESTRING (42.7454748 13.0086007, 42.744401 13.0077424)",,,
96379134,secondary,False,False,177.92900000000003,"LINESTRING (42.7454748 13.0086007, 42.7449462 13.0092409, 42.7446954 13.0095559, 42.7444583 13.0098574)",P-6,,
96379134,secondary,False,True,93.147,"LINESTRING (42.7454748 13.0086007, 42.745716 13.0082988, 42.7459372 13.0080348, 42.7460095 13.0079448)",P-6,,
96379030,residential,False,False,41.337,"LINESTRING (42.7414429 13.0080674, 42.7412056 13.0083585)",,,
96379136,tertiary,False,False,48.775,"LINESTRING (42.7414429 13.0080674, 42.7410877 13.0077979)",,,
96379136,tertiary,False,True,49.359,"LINESTRING (42.7414429 13.0080674, 42.7417921 13.0083525)",,,
96379112,residential,False,True,116.727,"LINESTRING (42.740804 13.005723, 42.7410612 13.0067424)",,,
96379158,residential,False,False,69.888,"LINESTRING (42.740804 13.005723, 42.740399 13.0062122)",,,
96379158,residential,False,True,34.437,"LINESTRING (42.740804 13.005723, 42.7410035 13.0054819)",,,
96379136,tertiary,False,True,74.024,"LINESTRING (42.7399419 13.006891, 42.740306 13.0071816, 42.7404687 13.0073149)",,,
96379158,residential,False,True,90.673,"LINESTRING (42.7399419 13.006891, 42.7401474 13.0065163, 42.740399 13.0062122)",,,
96378995,residential,False,False,101.609,"LINESTRING (42.743312 13.0127272, 42.7425724 13.0121653)",,,
96378995,residential,False,True,37.065,"LINESTRING (42.743312 13.0127272, 42.7436289 13.0128528)",,,
96379045,residential,False,True,64.488,"LINESTRING (42.743312 13.0127272, 42.7430539 13.0132498)",,,
96379045,residential,False,False,121.149,"LINESTRING (42.743312 13.0127272, 42.7435603 13.0122674, 42.7436815 13.0120869, 42.7439013 13.0118047)",,,
96379076,tertiary,False,False,71.515,"LINESTRING (42.7432605 13.0113125, 42.7436721 13.0108097)",,,
96379076,tertiary,False,True,120.622,"LINESTRING (42.7432605 13.0113125, 42.7425724 13.0121653)",,,
96379200,residential,False,True,88.403,"LINESTRING (42.7432605 13.0113125, 42.7439013 13.0118047)",,,
89903693,secondary,False,True,38.769,"LINESTRING (42.7415998 13.0071736, 42.7418238 13.0069017)",,,
616591882,residential,False,False,48.548,"LINESTRING (42.7415998 13.0071736, 42.7412536 13.0068964)",,,
89903693,secondary,False,False,88.867,"LINESTRING (42.7415998 13.0071736, 42.7413493 13.0074769, 42.7410877 13.0077979)",,,
96379155,residential,False,False,78.267,"LINESTRING (42.7407338 13.0115845, 42.7412961 13.0120264)",,,
626233508,residential,False,False,17.541,"LINESTRING (42.7407338 13.0115845, 42.7406332 13.0117081)",,,
552997154,residential,False,True,77.78,"LINESTRING (42.7407338 13.0115845, 42.7406399 13.0114969, 42.7405299 13.0113976, 42.7403395 13.0112539, 42.7402744 13.0112186, 42.7402436 13.0112101, 42.7402106 13.0112144, 42.7401556 13.0112301)",,,
"[626233508, 626233509]",residential,False,True,110.735,"LINESTRING (42.7407338 13.0115845, 42.7408022 13.0115041, 42.740831 13.0114427, 42.7408444 13.0113643, 42.7408263 13.0112963, 42.7407968 13.0112434, 42.7406198 13.0110709, 42.7405614 13.0110219, 42.7403153 13.0108501)",,,
96379122,tertiary,False,False,76.782,"LINESTRING (42.7404347 13.0129715, 42.7398735 13.0125498)",,,
626233510,residential,False,True,66.953,"LINESTRING (42.7404347 13.0129715, 42.7400176 13.0134158)",,,
96379200,residential,False,False,71.807,"LINESTRING (42.7444218 13.0122045, 42.7439013 13.0118047)",,,
89904563,secondary,False,False,99.267,"LINESTRING (42.7444218 13.0122045, 42.7441804 13.0127036, 42.7440369 13.0130146)",P-6,,
89904563,secondary,False,True,73.286,"LINESTRING (42.7444218 13.0122045, 42.7445747 13.0119053, 42.7446619 13.011687, 42.744686 13.0115995)",P-6,,
204177450,secondary,False,True,18.013,"LINESTRING (42.7444467 13.006145, 42.7443188 13.0060415)",P-7,,ጽርግያ ዓሰብ Assab Road طريق عصب
616568230,secondary,True,False,45.742,"LINESTRING (42.7444467 13.006145, 42.7441819 13.0064654)",P-7,,طريق عصب
96379044,residential,False,True,64.168,"LINESTRING (42.7399622 13.0046799, 42.7404301 13.0050337)",,,
96379076,tertiary,False,False,74.802,"LINESTRING (42.7421485 13.0126963, 42.7425724 13.0121653)",,,
96379076,tertiary,False,True,25.861,"LINESTRING (42.7421485 13.0126963, 42.7420029 13.0128806)",,,
96379155,residential,False,False,115.8,"LINESTRING (42.7421485 13.0126963, 42.7430539 13.0132498)",,,
96379155,residential,False,True,58.041,"LINESTRING (42.7421485 13.0126963, 42.7417315 13.0123686)",,,
96378995,residential,False,True,175.31,"LINESTRING (42.7425188 13.010852, 42.7421513 13.0116975, 42.7421379 13.0117563, 42.7421513 13.0118105, 42.7425724 13.0121653)",,,
464607648,residential,False,True,17.325,"LINESTRING (42.7411275 13.0091918, 42.7412447 13.0092978)",,,
616568217,residential,False,False,25.591,"LINESTRING (42.7411275 13.0091918, 42.7412702 13.0090084)",,,
616568227,residential,False,True,14.231,"LINESTRING (42.7411275 13.0091918, 42.7410276 13.0091087)",,,
96379158,residential,False,False,36.469,"LINESTRING (42.7412148 13.0052266, 42.7410035 13.0054819)",,,
616591881,residential,False,False,92.95400000000001,"LINESTRING (42.7412148 13.0052266, 42.7415317 13.0054829, 42.7417771 13.005658, 42.7418911 13.0057404)",,,
89903693,secondary,False,False,38.795,"LINESTRING (42.7410877 13.0077979, 42.7408572 13.0080649)",,,
96379136,tertiary,False,False,56.132,"LINESTRING (42.7410877 13.0077979, 42.7406792 13.0074874)",,,
96379136,tertiary,False,True,48.775,"LINESTRING (42.7410877 13.0077979, 42.7414429 13.0080674)",,,
89903693,secondary,False,True,88.867,"LINESTRING (42.7410877 13.0077979, 42.7413493 13.0074769, 42.7415998 13.0071736)",,,
421568501,secondary,False,True,18.928,"LINESTRING (42.7441819 13.0064654, 42.7440478 13.0063563)",P-6,,
421568501,secondary,False,False,33.893,"LINESTRING (42.7441819 13.0064654, 42.744281 13.0065492, 42.7444255 13.0066564)",P-6,,
421568501,secondary,False,False,18.928,"LINESTRING (42.7440478 13.0063563, 42.7441819 13.0064654)",P-6,,
96379140,secondary,True,False,45.688,"LINESTRING (42.7440478 13.0063563, 42.7441272 13.006264, 42.7443188 13.0060415)",P-7,,طريق عصب
421568501,secondary,False,True,47.42,"LINESTRING (42.7440478 13.0063563, 42.7438934 13.0062316, 42.7437107 13.0060843)",P-6,,
96379030,residential,False,False,40.529,"LINESTRING (42.7407588 13.0088896, 42.7405286 13.0091769)",,,
96379030,residential,False,True,51.991,"LINESTRING (42.7407588 13.0088896, 42.7410644 13.0085291)",,,
616568227,residential,False,False,37.97,"LINESTRING (42.7407588 13.0088896, 42.7409323 13.0090293, 42.7410276 13.0091087)",,,
616568227,residential,False,True,47.825,"LINESTRING (42.7407588 13.0088896, 42.7405996 13.0087614, 42.7404103 13.0086259)",,,
96379100,residential,False,True,208.10500000000002,"LINESTRING (42.7468284 13.0115908, 42.7466699 13.0113576, 42.7466574 13.0113264, 42.7466561 13.0112937, 42.7466226 13.0107515, 42.7466219 13.0106907, 42.7466381 13.0106314, 42.7471006 13.0098986)",,,
96379100,residential,False,False,32.688,"LINESTRING (42.7459143 13.0089535, 42.7461505 13.0091364)",,,
96379100,residential,False,True,61.695,"LINESTRING (42.7459143 13.0089535, 42.7454748 13.0086007)",,,
"[616574307, 96390638]",residential,False,True,191.29799999999997,"LINESTRING (42.7459143 13.0089535, 42.7455108 13.0094461, 42.7454571 13.0094931, 42.74541 13.0095199, 42.7453653 13.0095408, 42.7453157 13.0095598, 42.7452763 13.0095792, 42.7452281 13.009613, 42.7450776 13.0097767, 42.7448644 13.010021, 42.744802 13.0100628, 42.7447333 13.0100872, 42.7446578 13.0101188)",,,
96390608,residential,False,True,52.714,"LINESTRING (42.7474742 13.0102023, 42.7471006 13.0098986)",,,
96379100,residential,False,True,37.369,"LINESTRING (42.7471006 13.0098986, 42.7468421 13.0096761)",,,
96390608,residential,False,False,52.714,"LINESTRING (42.7471006 13.0098986, 42.7474742 13.0102023)",,,
96379100,residential,False,False,208.105,"LINESTRING (42.7471006 13.0098986, 42.7466381 13.0106314, 42.7466219 13.0106907, 42.7466226 13.0107515, 42.7466561 13.0112937, 42.7466574 13.0113264, 42.7466699 13.0113576, 42.7468284 13.0115908)",,,
96379100,residential,False,False,37.369,"LINESTRING (42.7468421 13.0096761, 42.7471006 13.0098986)",,,
96379100,residential,False,True,88.022,"LINESTRING (42.7468421 13.0096761, 42.7462049 13.009185)",,,
"[616574308, 421568502]",residential,False,False,167.909,"LINESTRING (42.7468421 13.0096761, 42.7469887 13.0095062, 42.7471 13.0093742, 42.7471443 13.0092801, 42.7471831 13.0091638, 42.7471939 13.0090868, 42.7471898 13.0089927, 42.7471805 13.0089352, 42.747167 13.0088868, 42.7471255 13.0088306, 42.7470732 13.0087836, 42.7469505 13.0086902, 42.7466842 13.0085014)",,,
96379134,secondary,False,True,177.929,"LINESTRING (42.7444583 13.0098574, 42.7446954 13.0095559, 42.7449462 13.0092409, 42.7454748 13.0086007)",P-6,,
1038745036,secondary,True,False,37.847,"LINESTRING (42.7444583 13.0098574, 42.7445641 13.0099394, 42.7445941 13.0099677, 42.7446366 13.0100196, 42.7446505 13.0100677, 42.7446578 13.0101188)",P-6,roundabout,
89904852,secondary,True,False,58.555,"LINESTRING (42.744642 13.0102553, 42.7444864 13.0104455, 42.7444707 13.0104574, 42.7444566 13.0104648, 42.7444422 13.0104668, 42.744428 13.0104642, 42.7444145 13.0104594, 42.7444025 13.0104505, 42.7442528 13.0103265)",P-6,roundabout,
89904853,secondary,True,False,97.925,"LINESTRING (42.744642 13.0102553, 42.7446435 13.0104607, 42.7446659 13.0111356)",P-6,,
1038745034,secondary,True,False,17.232,"LINESTRING (42.7442528 13.0103265, 42.7441346 13.0102228)",P-6,roundabout,
89904563,secondary,False,False,4.012,"LINESTRING (42.7446659 13.0111356, 42.7446719 13.0111712)",P-6,,
633430407,secondary,True,False,100.485,"LINESTRING (42.7446659 13.0111356, 42.7442528 13.0103265)",P-6,,
1038745035,secondary,True,False,15.274,"LINESTRING (42.7446578 13.0101188, 42.744642 13.0102553)",P-6,roundabout,
"[616574307, 96390638]",residential,False,False,191.298,"LINESTRING (42.7446578 13.0101188, 42.7447333 13.0100872, 42.744802 13.0100628, 42.7448644 13.010021, 42.7450776 13.0097767, 42.7452281 13.009613, 42.7452763 13.0095792, 42.7453157 13.0095598, 42.7453653 13.0095408, 42.74541 13.0095199, 42.7454571 13.0094931, 42.7455108 13.0094461, 42.7459143 13.0089535)",,,
96379136,tertiary,False,False,28.479,"LINESTRING (42.7422601 13.0087262, 42.7420588 13.0085615)",,,
96379136,tertiary,False,True,19.292,"LINESTRING (42.7422601 13.0087262, 42.7423978 13.0088362)",,,
616568225,residential,False,False,49.048,"LINESTRING (42.7422601 13.0087262, 42.7419574 13.0090542)",,,
616568225,residential,False,False,31.413,"LINESTRING (42.7415141 13.0095364, 42.7413132 13.0097401)",,,
616568225,residential,False,True,49.802,"LINESTRING (42.7415141 13.0095364, 42.7418241 13.0092057)",,,
464607648,residential,False,False,39.445,"LINESTRING (42.7415141 13.0095364, 42.7413815 13.0094209, 42.7412447 13.0092978)",,,
616593423,residential,False,True,26.96,"LINESTRING (42.7410502 13.0099997, 42.7408551 13.0098492)",,,
"[616568225, 464607647]",residential,False,False,70.548,"LINESTRING (42.7410502 13.0099997, 42.740828 13.0101875, 42.7408176 13.0101925, 42.740807 13.0101908, 42.7407157 13.0101641, 42.7406272 13.0101393, 42.7405192 13.0101164, 42.7404949 13.0101094, 42.7404835 13.0101097)",,,
616568225,residential,False,True,40.563,"LINESTRING (42.7410502 13.0099997, 42.7412235 13.009831, 42.7413132 13.0097401)",,,
"[616568225, 464607647]",residential,False,True,70.548,"LINESTRING (42.7404835 13.0101097, 42.7404949 13.0101094, 42.7405192 13.0101164, 42.7406272 13.0101393, 42.7407157 13.0101641, 42.740807 13.0101908, 42.7408176 13.0101925, 42.740828 13.0101875, 42.7410502 13.0099997)",,,
552997151,residential,False,False,77.713,"LINESTRING (42.7404835 13.0101097, 42.7404714 13.0101151, 42.7404518 13.0101321, 42.7402964 13.0103023, 42.7401449 13.0104461, 42.7399666 13.0105914)",,,
616568218,residential,False,True,21.629,"LINESTRING (42.7404835 13.0101097, 42.7405293 13.0099733, 42.7405346 13.0099394, 42.7405313 13.009923)",,,
626233509,residential,False,False,47.484,"LINESTRING (42.7399666 13.0105914, 42.7403153 13.0108501)",,,
626233509,residential,False,True,10.613,"LINESTRING (42.7399666 13.0105914, 42.7398916 13.01053)",,,
552997151,residential,False,True,77.713,"LINESTRING (42.7399666 13.0105914, 42.7401449 13.0104461, 42.7402964 13.0103023, 42.7404518 13.0101321, 42.7404714 13.0101151, 42.7404835 13.0101097)",,,
552997152,residential,False,False,34.764,"LINESTRING (42.7400027 13.0120886, 42.7399987 13.0122415, 42.7400116 13.0124007)",,,
552997154,residential,False,False,68.3,"LINESTRING (42.7400027 13.0120886, 42.7401221 13.0117711, 42.7402121 13.0115093)",,,
626233508,residential,False,False,22.332,"LINESTRING (42.7400116 13.0124007, 42.7398735 13.0125498)",,,
626233508,residential,False,True,102.305,"LINESTRING (42.7400116 13.0124007, 42.7406332 13.0117081)",,,
552997152,residential,False,True,34.764,"LINESTRING (42.7400116 13.0124007, 42.7399987 13.0122415, 42.7400027 13.0120886)",,,
552997153,residential,False,False,30.42,"LINESTRING (42.7401422 13.0110655, 42.7403153 13.0108501)",,,
552997156,residential,False,True,18.36,"LINESTRING (42.7401422 13.0110655, 42.7401556 13.0112301)",,,
552997153,residential,False,True,30.42,"LINESTRING (42.7403153 13.0108501, 42.7401422 13.0110655)",,,
626233509,residential,False,True,47.484,"LINESTRING (42.7403153 13.0108501, 42.7399666 13.0105914)",,,
"[626233508, 626233509]",residential,False,False,110.73499999999999,"LINESTRING (42.7403153 13.0108501, 42.7405614 13.0110219, 42.7406198 13.0110709, 42.7407968 13.0112434, 42.7408263 13.0112963, 42.7408444 13.0113643, 42.740831 13.0114427, 42.7408022 13.0115041, 42.7407338 13.0115845)",,,
552997156,residential,False,False,18.36,"LINESTRING (42.7401556 13.0112301, 42.7401422 13.0110655)",,,
552997154,residential,False,False,77.78,"LINESTRING (42.7401556 13.0112301, 42.7402106 13.0112144, 42.7402436 13.0112101, 42.7402744 13.0112186, 42.7403395 13.0112539, 42.7405299 13.0113976, 42.7406399 13.0114969, 42.7407338 13.0115845)",,,
552997154,residential,False,True,31.652,"LINESTRING (42.7401556 13.0112301, 42.7401786 13.011361, 42.7402121 13.0115093)",,,
552997154,residential,False,False,31.652,"LINESTRING (42.7402121 13.0115093, 42.7401786 13.011361, 42.7401556 13.0112301)",,,
552997154,residential,False,True,68.3,"LINESTRING (42.7402121 13.0115093, 42.7401221 13.0117711, 42.7400027 13.0120886)",,,
552997155,residential,False,False,50.748999999999995,"LINESTRING (42.7402121 13.0115093, 42.7404064 13.0115894, 42.7406332 13.0117081)",,,
626233508,residential,False,False,102.305,"LINESTRING (42.7406332 13.0117081, 42.7400116 13.0124007)",,,
626233508,residential,False,True,17.541,"LINESTRING (42.7406332 13.0117081, 42.7407338 13.0115845)",,,
552997155,residential,False,True,50.748999999999995,"LINESTRING (42.7406332 13.0117081, 42.7404064 13.0115894, 42.7402121 13.0115093)",,,
89903693,secondary,False,True,47.091,"LINESTRING (42.7404103 13.0086259, 42.7406774 13.0082918)",,,
96379208,residential,False,True,45.488,"LINESTRING (42.7404103 13.0086259, 42.7402677 13.0085268, 42.7402387 13.0084828, 42.7402168 13.0084262, 42.7402088 13.0083775, 42.7402071 13.0083012)",,,
616568227,residential,False,False,47.825,"LINESTRING (42.7404103 13.0086259, 42.7405996 13.0087614, 42.7407588 13.0088896)",,,
616577401,residential,False,False,50.209,"LINESTRING (42.7403192 13.0080053, 42.7406774 13.0082918)",,,
96379165,residential,False,False,69.65,"LINESTRING (42.7403192 13.0080053, 42.7404319 13.0078158, 42.7405392 13.0076785, 42.7406792 13.0074874)",,,
96379165,residential,False,True,35.073,"LINESTRING (42.7403192 13.0080053, 42.7402736 13.0081268, 42.74025 13.0081895, 42.7402071 13.0083012)",,,
616577401,residential,False,True,27.05,"LINESTRING (42.7403192 13.0080053, 42.7402309 13.007916, 42.7401437 13.0078323)",,,
96379136,tertiary,False,False,29.8,"LINESTRING (42.7406792 13.0074874, 42.7404687 13.0073149)",,,
96379136,tertiary,False,True,56.132,"LINESTRING (42.7406792 13.0074874, 42.7410877 13.0077979)",,,
96379165,residential,False,True,69.65,"LINESTRING (42.7406792 13.0074874, 42.7405392 13.0076785, 42.7404319 13.0078158, 42.7403192 13.0080053)",,,
552997160,residential,False,False,96.631,"LINESTRING (42.744401 13.0077424, 42.7438336 13.0084129)",,,
616591880,unclassified,False,False,150.476,"LINESTRING (42.744401 13.0077424, 42.7454748 13.0086007)",,,
616591880,unclassified,False,True,35.068,"LINESTRING (42.744401 13.0077424, 42.7441509 13.0075422)",,,
552997160,residential,False,True,96.631,"LINESTRING (42.7438336 13.0084129, 42.744401 13.0077424)",,,
96379136,tertiary,False,False,19.292,"LINESTRING (42.7423978 13.0088362, 42.7422601 13.0087262)",,,
552997161,residential,False,False,94.38,"LINESTRING (42.7423978 13.0088362, 42.7429458 13.0081764)",,,
96379136,tertiary,False,True,243.269,"LINESTRING (42.7423978 13.0088362, 42.7432966 13.009548, 42.7441346 13.0102228)",,,
552997161,residential,False,True,94.38,"LINESTRING (42.7429458 13.0081764, 42.7423978 13.0088362)",,,
552997223,residential,False,False,127.2,"LINESTRING (42.7456555 13.0127341, 42.7468088 13.0125198)",,,
552997221,residential,False,True,204.23499999999999,"LINESTRING (42.7456555 13.0127341, 42.7451956 13.0120947, 42.7450293 13.0118073, 42.744849 13.0114531, 42.7447705 13.0113192, 42.7446719 13.0111712)",,,
552997223,residential,False,True,127.2,"LINESTRING (42.7468088 13.0125198, 42.7456555 13.0127341)",,,
96379100,residential,False,False,88.022,"LINESTRING (42.7462049 13.009185, 42.7468421 13.0096761)",,,
96379100,residential,False,True,7.996,"LINESTRING (42.7462049 13.009185, 42.7461505 13.0091364)",,,
552997225,residential,False,False,149.969,"LINESTRING (42.7462049 13.009185, 42.7462053 13.0105337)",,,
552997225,residential,False,True,149.969,"LINESTRING (42.7462053 13.0105337, 42.7462049 13.009185)",,,
96379076,tertiary,False,True,71.515,"LINESTRING (42.7436721 13.0108097, 42.7432605 13.0113125)",,,
552997226,residential,False,False,140.637,"LINESTRING (42.7436721 13.0108097, 42.744686 13.0115995)",,,
96379076,tertiary,False,False,82.281,"LINESTRING (42.7436721 13.0108097, 42.7437509 13.0107135, 42.7441346 13.0102228)",,,
552997227,residential,False,False,56.209,"LINESTRING (42.7415919 13.0125721, 42.7420029 13.0128806)",,,
358274412,unclassified,False,True,34.942,"LINESTRING (42.742064 13.0047861, 42.742319 13.0049785)",,,
89904563,secondary,False,True,4.012,"LINESTRING (42.7446719 13.0111712, 42.7446659 13.0111356)",P-6,,
89904563,secondary,False,False,48.277,"LINESTRING (42.7446719 13.0111712, 42.7447101 13.0113996, 42.7447115 13.0114923, 42.744686 13.0115995)",P-6,,
552997221,residential,False,False,204.235,"LINESTRING (42.7446719 13.0111712, 42.7447705 13.0113192, 42.744849 13.0114531, 42.7450293 13.0118073, 42.7451956 13.0120947, 42.7456555 13.0127341)",,,
96378995,residential,False,False,37.065,"LINESTRING (42.7436289 13.0128528, 42.743312 13.0127272)",,,
96378995,residential,False,True,47.724,"LINESTRING (42.7436289 13.0128528, 42.7440369 13.0130146)",,,
96379155,residential,False,True,102.746,"LINESTRING (42.7436289 13.0128528, 42.7434884 13.0133073, 42.7434656 13.013338, 42.7434263 13.0133369, 42.7430539 13.0132498)",,,
615573477,residential,False,False,103.602,"LINESTRING (42.7418174 13.0132616, 42.7427441 13.0134915)",,,
96379076,tertiary,False,False,47.013000000000005,"LINESTRING (42.7418174 13.0132616, 42.741875 13.0131087, 42.7420029 13.0128806)",,,
96379200,residential,False,False,88.403,"LINESTRING (42.7439013 13.0118047, 42.7432605 13.0113125)",,,
96379200,residential,False,True,71.807,"LINESTRING (42.7439013 13.0118047, 42.7444218 13.0122045)",,,
96379045,residential,False,True,121.149,"LINESTRING (42.7439013 13.0118047, 42.7436815 13.0120869, 42.7435603 13.0122674, 42.743312 13.0127272)",,,
615573477,residential,False,True,103.602,"LINESTRING (42.7427441 13.0134915, 42.7418174 13.0132616)",,,
96379155,residential,False,False,60.605,"LINESTRING (42.7412961 13.0120264, 42.7417315 13.0123686)",,,
