osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed,bridge
86878167,,residential,,True,False,86.496,"LINESTRING (-79.0041667 -1.5924413, -79.0039919 -1.5931993)",Coronel García,,,
86878159,,residential,,True,False,78.876,"LINESTRING (-79.000957 -1.5932608, -79.0016509 -1.5934093)",Olmedo,,,
86878166,,residential,,True,False,86.412,"LINESTRING (-79.000957 -1.5932608, -79.0011476 -1.5925074)",Convención de 1884,,,
86878168,,residential,,True,False,85.143,"LINESTRING (-79.000883 -1.5901351, -79.0006843 -1.5908746)",7 de Mayo,,,
86878176,,residential,,True,False,86.94,"LINESTRING (-79.000883 -1.5901351, -79.0016444 -1.5903141)",Manuela Cañizares,,,
86878166,,residential,,True,False,83.429,"LINESTRING (-79.0007734 -1.5939883, -79.000957 -1.5932608)",Convención de 1884,,,
246284886,,residential,,True,False,80.061,"LINESTRING (-79.0007734 -1.5939883, -79.0000787 -1.5937981)",Rocafuerte,,,
86878158,,residential,,True,False,39.581,"LINESTRING (-79.0043696 -1.5917556, -79.0040231 -1.5916735)",Azuay,,,
86878167,,residential,,True,False,79.512,"LINESTRING (-79.0043696 -1.5917556, -79.0041667 -1.5924413)",Coronel García,,,
91275108,,residential,,False,False,20.011,"LINESTRING (-79.0043696 -1.5917556, -79.0045452 -1.5917953)",Azuay,,,
85440756,,residential,,True,False,127.977,"LINESTRING (-79.0041371 -1.589375, -79.00481 -1.5903089)",Maldonado,,,
86878172,,residential,,True,False,82.221,"LINESTRING (-79.0041371 -1.589375, -79.0039863 -1.5900989)",Antigua Colombia,,,
86878168,,residential,,True,False,83.235,"LINESTRING (-79.0005737 -1.5915924, -79.0004089 -1.5923226)",7 de Mayo,,,
86878171,,residential,,True,False,85.983,"LINESTRING (-79.0005737 -1.5915924, -79.0009549 -1.5916901, -79.0013215 -1.5917902)",García Moreno,,,
86878170,,residential,,True,False,88.226,"LINESTRING (-79.0030915 -1.5906927, -79.0032901 -1.5899245)",Pichincha,,50,
86878176,,residential,,True,False,82.326,"LINESTRING (-79.0030915 -1.5906927, -79.0031116 -1.5906986, -79.0032667 -1.5907363, -79.0038102 -1.5908716)",Manuela Cañizares,,,
246284886,,residential,,True,False,88.943,"LINESTRING (-79.0000787 -1.5937981, -78.9993021 -1.5936053)",Rocafuerte,,,
86878172,,residential,,True,False,79.846,"LINESTRING (-79.0038102 -1.5908716, -79.0036563 -1.591573)",Antigua Colombia,,,
86878176,,residential,,True,False,88.732,"LINESTRING (-79.0038102 -1.5908716, -79.0045894 -1.5910451)",Manuela Cañizares,,,
246284886,,residential,,True,False,86.892,"LINESTRING (-79.0029647 -1.594511, -79.0022098 -1.594308)",Rocafuerte,,,
246284902,,residential,,False,True,13.842,"LINESTRING (-79.0029647 -1.594511, -79.003046 -1.5946053)",,,,
86878165,,residential,,True,False,79.561,"LINESTRING (-79.0029647 -1.594511, -79.0030959 -1.5945099, -79.0036628 -1.5946525)",Vicente Rocafuerte,,,
95990649,,residential,,True,False,81.997,"LINESTRING (-79.0022098 -1.594308, -79.0020408 -1.5950258)",Pichincha,,,
246284886,,residential,,True,False,84.142,"LINESTRING (-79.0022098 -1.594308, -79.0014702 -1.5941467)",Rocafuerte,,,
86878170,,residential,,True,False,86.39800000000001,"LINESTRING (-79.0022098 -1.594308, -79.0023737 -1.5936314, -79.0024374 -1.5935816)",Pichincha,,50,
86878170,,residential,,True,False,80.006,"LINESTRING (-79.0026782 -1.5920744, -79.0029003 -1.59139)",Pichincha,,50,
86878171,,residential,,True,False,85.125,"LINESTRING (-79.0026782 -1.5920744, -79.0034161 -1.5922793)",García Moreno,,,
86878169,,residential,,True,False,76.681,"LINESTRING (-78.9996864 -1.5921319, -78.9998267 -1.5914567)",9 de Abril,,,
86878174,,residential,,True,False,61.102,"LINESTRING (-78.9996864 -1.5921319, -78.9991625 -1.5919655)",10 de Agosto,,,
86878170,,residential,,True,False,80.396,"LINESTRING (-79.0029003 -1.59139, -79.0030915 -1.5906927)",Pichincha,,50,
86878158,,residential,,True,False,81.759,"LINESTRING (-79.0029003 -1.59139, -79.0023439 -1.5912435, -79.002185 -1.5912233)",Azuay,,,
95990766,,residential,,True,False,81.854,"LINESTRING (-79.0014702 -1.5941467, -79.0012975 -1.5948623)",Sucre,,,
246284886,,residential,,True,False,79.428,"LINESTRING (-79.0014702 -1.5941467, -79.0007734 -1.5939883)",Rocafuerte,,,
97825463,,residential,,True,False,83.815,"LINESTRING (-79.0000416 -1.5907186, -78.999312 -1.5905282)",Azuay,,,
247409936,,residential,,True,False,82.884,"LINESTRING (-79.0000416 -1.5907186, -79.0002165 -1.589994)",9 de Abril,,,
86878175,,residential,,True,False,82.661,"LINESTRING (-79.002372 -1.5905038, -79.002185 -1.5912233)",Sucre,,,
86878176,,residential,,True,False,82.686,"LINESTRING (-79.002372 -1.5905038, -79.0030915 -1.5906927)",Manuela Cañizares,,,
86878159,,residential,,True,False,78.399,"LINESTRING (-79.0031348 -1.5937356, -79.0038259 -1.5938765)",Olmedo,,,
86878172,,residential,,True,False,88.269,"LINESTRING (-79.0031348 -1.5937356, -79.0029647 -1.594511)",Antigua Colombia,,,
247409936,,residential,,True,False,85.478,"LINESTRING (-78.9998267 -1.5914567, -79.0000416 -1.5907186)",9 de Abril,,,
86878171,,residential,,True,False,84.391,"LINESTRING (-78.9998267 -1.5914567, -79.0000969 -1.5915058, -79.0005737 -1.5915924)",García Moreno,,,
247409933,,residential,,True,False,85.645,"LINESTRING (-78.9998267 -1.5914567, -78.9996874 -1.591442, -78.9991566 -1.5912226, -78.999106 -1.5911985)",Garcia Moreno,,,
86878167,,residential,,True,False,77.529,"LINESTRING (-79.0039919 -1.5931993, -79.0038259 -1.5938765)",Coronel García,,,
86878174,,residential,,True,False,81.017,"LINESTRING (-79.0039919 -1.5931993, -79.0032843 -1.5930245)",10 de Agosto,,,
86878171,,residential,,True,False,76.907,"LINESTRING (-79.0019996 -1.5919394, -79.0026782 -1.5920744)",García Moreno,,,
86878175,,residential,,True,False,82.409,"LINESTRING (-79.0019996 -1.5919394, -79.0018407 -1.5926633)",Sucre,,,
86878168,,residential,,True,False,85.745,"LINESTRING (-79.0004089 -1.5923226, -79.0002454 -1.5930762)",7 de Mayo,,,
86878174,,residential,,True,False,83.06,"LINESTRING (-79.0004089 -1.5923226, -78.9996864 -1.5921319)",10 de Agosto,,,
86878158,,residential,,True,False,86.46,"LINESTRING (-79.0036563 -1.591573, -79.0029003 -1.59139)",Azuay,,,
86878172,,residential,,True,False,82.951,"LINESTRING (-79.0036563 -1.591573, -79.0034161 -1.5922793)",Antigua Colombia,,,
85440765,,residential,,False,False,83.143,"LINESTRING (-79.0025433 -1.5897656, -79.0018119 -1.5896089)",Selva Alegre,2,30,
85440765,,residential,,False,True,84.868,"LINESTRING (-79.0025433 -1.5897656, -79.0032901 -1.5899245)",Selva Alegre,2,30,
86878175,,residential,,True,False,84.264,"LINESTRING (-79.0025433 -1.5897656, -79.002372 -1.5905038)",Sucre,,,
86878159,,residential,,True,False,78.002,"LINESTRING (-79.0038259 -1.5938765, -79.0045044 -1.5940556)",Olmedo,,,
86878167,,residential,,True,False,88.171,"LINESTRING (-79.0038259 -1.5938765, -79.0036628 -1.5946525)",Coronel García,,,
85440765,,residential,,False,False,94.487,"LINESTRING (-79.00481 -1.5903089, -79.0039863 -1.5900989)",Selva Alegre,2,30,
86878167,,residential,,True,False,85.455,"LINESTRING (-79.00481 -1.5903089, -79.0045894 -1.5910451)",Coronel García,,,
91275107,,residential,,False,False,216.25900000000001,"LINESTRING (-79.00481 -1.5903089, -79.0051277 -1.590379, -79.0051929 -1.5904028, -79.0052226 -1.5904413, -79.0052285 -1.590468, -79.0052048 -1.5909867, -79.0051795 -1.5912462, -79.0051214 -1.5919381)",V. Tapia,,,
86878158,,residential,,True,False,73.513,"LINESTRING (-79.0006843 -1.5908746, -79.0000416 -1.5907186)",Azuay,,,
86878168,,residential,,True,False,80.757,"LINESTRING (-79.0006843 -1.5908746, -79.0005737 -1.5915924)",7 de Mayo,,,
86878167,,residential,,True,False,10.688,"LINESTRING (-79.0036628 -1.5946525, -79.0036405 -1.594746)",Coronel García,,,
86878165,,residential,,True,False,56.906000000000006,"LINESTRING (-79.0036628 -1.5946525, -79.004036 -1.5947463, -79.0041476 -1.5948072)",Vicente Rocafuerte,,,
86878172,,residential,,True,False,80.798,"LINESTRING (-79.0032843 -1.5930245, -79.0031348 -1.5937356)",Antigua Colombia,,,
86878174,,residential,,True,False,84.42,"LINESTRING (-79.0032843 -1.5930245, -79.0025481 -1.5928379)",10 de Agosto,,,
86878159,,residential,,True,False,89.496,"LINESTRING (-79.0016509 -1.5934093, -79.0024374 -1.5935816)",Olmedo,,,
86878175,,residential,,True,False,84.419,"LINESTRING (-79.0016509 -1.5934093, -79.0014702 -1.5941467)",Sucre,,,
86878166,,residential,,True,False,80.595,"LINESTRING (-79.0016444 -1.5903141, -79.0018119 -1.5896089)",Convención de 1884,,,
86878176,,residential,,True,False,83.58,"LINESTRING (-79.0016444 -1.5903141, -79.002372 -1.5905038)",Manuela Cañizares,,,
86878159,,residential,,True,False,86.513,"LINESTRING (-78.9994923 -1.5928797, -79.0002454 -1.5930762)",Olmedo,,,
86878169,,residential,,True,False,85.905,"LINESTRING (-78.9994923 -1.5928797, -78.9996864 -1.5921319)",9 de Abril,,,
85440756,,residential,,True,False,84.297,"LINESTRING (-79.0034463 -1.5890908, -79.0039099 -1.5892134, -79.0041371 -1.589375)",Maldonado,,,
86878170,,residential,,True,False,86.60499999999999,"LINESTRING (-79.0025481 -1.5928379, -79.0025937 -1.5923362, -79.0026782 -1.5920744)",Pichincha,,50,
86878174,,residential,,True,False,80.99000000000001,"LINESTRING (-79.0025481 -1.5928379, -79.002201 -1.5927522, -79.0018407 -1.5926633)",10 de Agosto,,,
85440765,,residential,,False,False,79.777,"LINESTRING (-79.0039863 -1.5900989, -79.0032901 -1.5899245)",Selva Alegre,2,30,
85440765,,residential,,False,True,94.487,"LINESTRING (-79.0039863 -1.5900989, -79.00481 -1.5903089)",Selva Alegre,2,30,
86878172,,residential,,True,False,88.122,"LINESTRING (-79.0039863 -1.5900989, -79.0038971 -1.5904929, -79.0038387 -1.5907475, -79.0038102 -1.5908716)",Antigua Colombia,,,
86878159,,residential,,True,False,79.386,"LINESTRING (-79.0024374 -1.5935816, -79.0031348 -1.5937356)",Olmedo,,,
86878170,,residential,,True,False,84.467,"LINESTRING (-79.0024374 -1.5935816, -79.0024998 -1.593442, -79.0025302 -1.5932359, -79.0025481 -1.5928379)",Pichincha,,50,
86878169,,residential,,True,False,83.407,"LINESTRING (-78.9993021 -1.5936053, -78.9994923 -1.5928797)",9 de Abril,,,
169319234,,residential,,False,True,115.868,"LINESTRING (-78.9993021 -1.5936053, -78.9988553 -1.5934984, -78.9986147 -1.5934255, -78.9983233 -1.5932673)",Rocafuerte,,,
85440756,,residential,,True,False,80.198,"LINESTRING (-79.0027466 -1.5889148, -79.0034463 -1.5890908)",Maldonado,,,
86878175,,residential,,True,False,97.266,"LINESTRING (-79.0027466 -1.5889148, -79.0025433 -1.5897656)",Sucre,,,
86878171,,residential,,True,False,85.353,"LINESTRING (-79.0034161 -1.5922793, -79.0041667 -1.5924413)",García Moreno,,,
86878172,,residential,,True,False,84.148,"LINESTRING (-79.0034161 -1.5922793, -79.0032843 -1.5930245)",Antigua Colombia,,,
86878167,,residential,,True,False,82.695,"LINESTRING (-79.0045894 -1.5910451, -79.0043696 -1.5917556)",Coronel García,,,
85440765,,residential,,False,False,84.868,"LINESTRING (-79.0032901 -1.5899245, -79.0025433 -1.5897656)",Selva Alegre,2,30,
85440765,,residential,,False,True,79.777,"LINESTRING (-79.0032901 -1.5899245, -79.0039863 -1.5900989)",Selva Alegre,2,30,
86878170,,residential,,True,False,94.315,"LINESTRING (-79.0032901 -1.5899245, -79.0034463 -1.5890908)",Pichincha,,50,
86878159,,residential,,True,False,81.716,"LINESTRING (-79.0002454 -1.5930762, -79.000957 -1.5932608)",Olmedo,,,
86878168,,residential,,True,False,82.383,"LINESTRING (-79.0002454 -1.5930762, -79.0000787 -1.5937981)",7 de Mayo,,,
86878176,,residential,,True,False,75.726,"LINESTRING (-79.0002165 -1.589994, -79.000883 -1.5901351)",Manuela Cañizares,,,
247409936,,residential,,True,False,86.117,"LINESTRING (-79.0002165 -1.589994, -79.0003887 -1.5892389)",9 de Abril,,,
169319231,,tertiary,,True,False,84.388,"LINESTRING (-79.0002165 -1.589994, -79.0001483 -1.5900026, -78.9994798 -1.5898299)",Avenida Candido Rada,,,
91275115,,residential,,False,True,78.984,"LINESTRING (-79.0052711 -1.5926928, -79.0053969 -1.5919937)",Abdón Calderón,,,
91275112,,residential,,False,True,147.12300000000002,"LINESTRING (-79.0052711 -1.5926928, -79.0049147 -1.5924623, -79.0045595 -1.5922783, -79.0045152 -1.5922147, -79.0045117 -1.5920849, -79.0045452 -1.5917953)",Rafael Almeida,,,
91275113,,residential,,False,False,109.947,"LINESTRING (-79.0052711 -1.5926928, -79.005504 -1.5927664, -79.0055424 -1.5928165, -79.0055446 -1.5928812, -79.0055344 -1.5929274, -79.0054113 -1.5934834)",Lirios,,,
91275113,,residential,,False,True,85.298,"LINESTRING (-79.0051767 -1.5950079, -79.0052787 -1.5942476)",Lirios,,,
93753615,,residential,,True,False,94.888,"LINESTRING (-79.0051767 -1.5950079, -79.0043445 -1.5948177)",Vicente Rocafuerte,,,
91275113,,residential,,False,False,176.33700000000002,"LINESTRING (-79.0051767 -1.5950079, -79.0050775 -1.5955889, -79.0050413 -1.5958352, -79.0049484 -1.5960519, -79.0048212 -1.5962514, -79.0046732 -1.5964834)",Lirios,,,
91275115,,residential,,False,False,38.038,"LINESTRING (-79.0054463 -1.5916552, -79.0053969 -1.5919937)",Abdón Calderón,,,
91275113,,residential,,False,False,86.244,"LINESTRING (-79.0054113 -1.5934834, -79.0052787 -1.5942476)",Lirios,,,
93753625,,residential,,True,False,79.56,"LINESTRING (-79.0054113 -1.5934834, -79.0047123 -1.5933294)",10 de Agosto,,,no
91275113,,residential,,False,True,109.947,"LINESTRING (-79.0054113 -1.5934834, -79.0055344 -1.5929274, -79.0055446 -1.5928812, -79.0055424 -1.5928165, -79.005504 -1.5927664, -79.0052711 -1.5926928)",Lirios,,,
91275108,,residential,,False,True,79.58,"LINESTRING (-79.0060595 -1.5922648, -79.0053969 -1.5919937)",Azuay,,,
91275108,,residential,,False,False,79.58,"LINESTRING (-79.0053969 -1.5919937, -79.0060595 -1.5922648)",Azuay,,,
91275108,,residential,,False,True,31.24,"LINESTRING (-79.0053969 -1.5919937, -79.0051214 -1.5919381)",Azuay,,,
91275115,,residential,,False,False,78.984,"LINESTRING (-79.0053969 -1.5919937, -79.0052711 -1.5926928)",Abdón Calderón,,,
91275115,,residential,,False,True,38.038,"LINESTRING (-79.0053969 -1.5919937, -79.0054463 -1.5916552)",Abdón Calderón,,,
91275113,,residential,,False,False,85.298,"LINESTRING (-79.0052787 -1.5942476, -79.0051767 -1.5950079)",Lirios,,,
91275113,,residential,,False,True,86.244,"LINESTRING (-79.0052787 -1.5942476, -79.0054113 -1.5934834)",Lirios,,,
91275108,,residential,,False,False,31.24,"LINESTRING (-79.0051214 -1.5919381, -79.0053969 -1.5919937)",Azuay,,,
91275108,,residential,,False,True,65.985,"LINESTRING (-79.0051214 -1.5919381, -79.0045452 -1.5917953)",Azuay,,,
91275107,,residential,,False,True,216.25900000000001,"LINESTRING (-79.0051214 -1.5919381, -79.0051795 -1.5912462, -79.0052048 -1.5909867, -79.0052285 -1.590468, -79.0052226 -1.5904413, -79.0051929 -1.5904028, -79.0051277 -1.590379, -79.00481 -1.5903089)",V. Tapia,,,
91275108,,residential,,False,False,65.985,"LINESTRING (-79.0045452 -1.5917953, -79.0051214 -1.5919381)",Azuay,,,
91275108,,residential,,False,True,20.011,"LINESTRING (-79.0045452 -1.5917953, -79.0043696 -1.5917556)",Azuay,,,
91275112,,residential,,False,False,147.12300000000002,"LINESTRING (-79.0045452 -1.5917953, -79.0045117 -1.5920849, -79.0045152 -1.5922147, -79.0045595 -1.5922783, -79.0049147 -1.5924623, -79.0052711 -1.5926928)",Rafael Almeida,,,
93753616,,residential,,False,True,52.217,"LINESTRING (-79.0046732 -1.5964834, -79.0045137 -1.5960417)",5 de Junio,,,
91275113,,residential,,False,True,176.337,"LINESTRING (-79.0046732 -1.5964834, -79.0048212 -1.5962514, -79.0049484 -1.5960519, -79.0050413 -1.5958352, -79.0050775 -1.5955889, -79.0051767 -1.5950079)",Lirios,,,
93753616,,residential,,False,False,31.196,"LINESTRING (-79.0042575 -1.5952665, -79.0043316 -1.5955371)",5 de Junio,,,
93753616,,residential,,False,True,52.512,"LINESTRING (-79.0042575 -1.5952665, -79.0041476 -1.5948072)",5 de Junio,,,
93753628,,residential,,True,False,87.98,"LINESTRING (-78.9991038 -1.5943646, -78.9998742 -1.5945462)",Espejo_2,,,
95990637,,residential,,True,False,87.26,"LINESTRING (-78.9991038 -1.5943646, -78.9993021 -1.5936053)",Solanda,,,
86878159,,residential,,True,False,88.673,"LINESTRING (-79.0045044 -1.5940556, -79.0052787 -1.5942476)",Olmedo,,,
93753620,,residential,,False,True,34.78,"LINESTRING (-79.0045044 -1.5940556, -79.0045668 -1.5937491)",Homero Vasconez,,,
246284872,,residential,,True,False,86.586,"LINESTRING (-79.0045044 -1.5940556, -79.0043445 -1.5948177)",Homero Vasconez,,,
93753615,,residential,,True,False,21.917,"LINESTRING (-79.0043445 -1.5948177, -79.0041476 -1.5948072)",Vicente Rocafuerte,,,
246284872,,residential,,True,False,50.833,"LINESTRING (-79.0043445 -1.5948177, -79.0042575 -1.5952665)",Homero Vasconez,,,
93753616,,residential,,False,False,59.648,"LINESTRING (-79.0043316 -1.5955371, -79.0045137 -1.5960417)",5 de Junio,,,
93753616,,residential,,False,True,31.196,"LINESTRING (-79.0043316 -1.5955371, -79.0042575 -1.5952665)",5 de Junio,,,
93753618,,residential,,False,False,94.637,"LINESTRING (-79.0043316 -1.5955371, -79.0035004 -1.5953527)",Espejo_1,,,
93753628,,residential,,True,False,84.596,"LINESTRING (-79.0012975 -1.5948623, -79.0020408 -1.5950258)",Espejo_2,,,
95990633,,residential,,False,False,80.363,"LINESTRING (-79.0012975 -1.5948623, -79.0011153 -1.5955617)",Sucre,,,
93753628,,residential,,True,False,82.935,"LINESTRING (-78.9998742 -1.5945462, -79.0006003 -1.5947179)",Espejo_2,,,
95990756,,residential,,True,False,86.235,"LINESTRING (-78.9998742 -1.5945462, -79.0000787 -1.5937981)",General Salazar,,,
93753616,,residential,,False,False,52.512,"LINESTRING (-79.0041476 -1.5948072, -79.0042575 -1.5952665)",5 de Junio,,,
246284917,,residential,,True,False,57.971000000000004,"LINESTRING (-79.0041476 -1.5948072, -79.0040274 -1.5948375, -79.0036405 -1.594746)",,,,
93753618,,residential,,False,False,74.146,"LINESTRING (-79.0035004 -1.5953527, -79.0028485 -1.5952113)",Espejo_1,,,
93753618,,residential,,False,True,94.637,"LINESTRING (-79.0035004 -1.5953527, -79.0043316 -1.5955371)",Espejo_1,,,
93753613,,tertiary,,False,False,44.327,"LINESTRING (-79.0030865 -1.5960449, -79.0028212 -1.5959733, -79.0027188 -1.5959034)",Sin Nombre,,,
93753618,,residential,,False,True,92.117,"LINESTRING (-79.0020408 -1.5950258, -79.0028485 -1.5952113)",Espejo_1,,,
95990745,,residential,,False,False,80.016,"LINESTRING (-79.0020408 -1.5950258, -79.0018538 -1.5957207)",Pichincha,,,
93753628,,residential,,True,False,79.141,"LINESTRING (-79.0006003 -1.5947179, -79.0012975 -1.5948623)",Espejo_2,,,
95990716,,residential,,True,False,83.378,"LINESTRING (-79.0006003 -1.5947179, -79.0007734 -1.5939883)",Convencion 1884,,,
95990674,,residential,,True,False,56.199,"LINESTRING (-78.9986138 -1.59424, -78.9991038 -1.5943646)",Espejo,,,
95990713,,residential,,False,True,49.738,"LINESTRING (-78.9986138 -1.59424, -78.9988754 -1.5946029)",Sin Nombre,,,
95990663,,residential,,False,True,75.286,"LINESTRING (-79.0002722 -1.5961686, -79.0009299 -1.5963304)",General Salazar,,,
95990716,,residential,,True,False,84.882,"LINESTRING (-79.0002722 -1.5961686, -79.0004318 -1.5954221)",Convencion 1884,,,
95990739,,residential,,True,False,140.677,"LINESTRING (-79.0002722 -1.5961686, -78.9998257 -1.5960619, -78.9997991 -1.5960433, -78.9997588 -1.5959948, -78.9996732 -1.5956539, -78.9996627 -1.5955526, -78.9997123 -1.5953)",General Salazar,,,
95990633,,residential,,False,False,87.925,"LINESTRING (-79.0011153 -1.5955617, -79.0009299 -1.5963304)",Sucre,,,
95990633,,residential,,False,True,80.363,"LINESTRING (-79.0011153 -1.5955617, -79.0012975 -1.5948623)",Sucre,,,
95990637,,residential,,True,False,77.542,"LINESTRING (-79.0011153 -1.5955617, -79.0004318 -1.5954221)",Solanda,,,
95990637,,residential,,True,False,86.887,"LINESTRING (-78.999325 -1.5950443, -78.9990697 -1.5947425, -78.99905 -1.5946735, -78.9990532 -1.5945973, -78.9991038 -1.5943646)",Solanda,,,
95990713,,residential,,False,False,70.525,"LINESTRING (-78.999325 -1.5950443, -78.9991595 -1.5949232, -78.9990303 -1.594801, -78.9988754 -1.5946029)",Sin Nombre,,,
910246361,,residential,,False,False,26.179,"LINESTRING (-78.9978643 -1.5940042, -78.998072 -1.5941152)",Espejo,,,
95990678,,tertiary,,True,False,97.436,"LINESTRING (-78.9978643 -1.5940042, -78.997879 -1.5939036, -78.9980846 -1.5935302, -78.9982564 -1.5932271)",Sin Nombre,,,
95990739,,residential,,True,False,85.729,"LINESTRING (-78.9997123 -1.5953, -78.9998742 -1.5945462)",General Salazar,,,
95990637,,residential,,True,False,51.833,"LINESTRING (-78.9997123 -1.5953, -78.9994821 -1.5951748, -78.999325 -1.5950443)",Solanda,,,
95990730,,residential,,True,False,198.905,"LINESTRING (-78.9981417 -1.5946844, -78.9983899 -1.5964559)",Camilo Montenegro,,,
1256558211,,residential,,False,False,63.765,"LINESTRING (-78.9981417 -1.5946844, -78.998072 -1.5941152)",Camilo Montenegro,,,
1256558212,,residential,,False,False,82.054,"LINESTRING (-78.9981417 -1.5946844, -78.9988754 -1.5946029)",Dr. Manuel Badillo,,,
95990716,,residential,,True,False,67.76,"LINESTRING (-79.0001383 -1.5967631, -79.0002722 -1.5961686)",Convencion 1884,,,
95990701,,residential,,False,False,199.552,"LINESTRING (-79.0001383 -1.5967631, -78.9990948 -1.5964746, -78.9986176 -1.5964138, -78.9983899 -1.5964559)",Jhonshon City,,,
95990663,,residential,,False,False,83.229,"LINESTRING (-79.0016626 -1.5964847, -79.0009299 -1.5963304)",General Salazar,,,
95990745,,residential,,False,True,87.571,"LINESTRING (-79.0016626 -1.5964847, -79.0018538 -1.5957207)",Pichincha,,,
95990674,,residential,,True,False,61.8,"LINESTRING (-78.998072 -1.5941152, -78.9986138 -1.59424)",Espejo,,,
910246361,,residential,,False,True,26.179,"LINESTRING (-78.998072 -1.5941152, -78.9978643 -1.5940042)",Espejo,,,
1256558211,,residential,,False,True,63.765,"LINESTRING (-78.998072 -1.5941152, -78.9981417 -1.5946844)",Camilo Montenegro,,,
95990637,,residential,,True,False,83.968,"LINESTRING (-79.0018538 -1.5957207, -79.0011153 -1.5955617)",Solanda,,,
95990745,,residential,,False,False,87.571,"LINESTRING (-79.0018538 -1.5957207, -79.0016626 -1.5964847)",Pichincha,,,
