osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access,junction,bridge
38231614,Rue Voltaire,residential,,False,True,66.345,,"LINESTRING (2.8346863 50.4285753, 2.8346426 50.4286307, 2.8346083 50.4286629, 2.834595 50.4286754, 2.8345728 50.4286962, 2.8341713 50.4290731)",,,
210868892,Avenue Alfred Van Pelt,tertiary,50,False,False,107.13599999999998,3,"LINESTRING (2.8346863 50.4285753, 2.8346232 50.428558, 2.8345802 50.4285457, 2.8345459 50.428536, 2.833581 50.4282609, 2.83351 50.4282403, 2.8334905 50.428235, 2.8334624 50.4282261, 2.8333067 50.4281805)",,,
38231615,Rue Voltaire,tertiary,50,False,False,27.143,1,"LINESTRING (2.8357732 50.4275479, 2.8359488 50.4273758, 2.8359713 50.4273397)",,,
1116851135,Rue des Jardins,residential,50,True,False,117.65100000000001,,"LINESTRING (2.8357732 50.4275479, 2.8362362 50.4276913, 2.8371534 50.4279828, 2.8372602 50.4280191)",,,
40848524,,secondary,50,True,False,16.911,,"LINESTRING (2.8385536 50.4328221, 2.8385176 50.4328673, 2.838466 50.4329059, 2.8384016 50.4329357)",,roundabout,
1214050300,,secondary,50,True,False,17.713,,"LINESTRING (2.8384315 50.4325731, 2.8384931 50.4326088, 2.8385391 50.4326532, 2.8385665 50.4327033)",,roundabout,
40848594,Avenue Raoul Briquet,secondary,50,True,False,136.846,1,"LINESTRING (2.8379022 50.4327733, 2.8377138 50.4327617, 2.8376209 50.432756, 2.8359791 50.432655)",,,
1214050301,,secondary,50,True,False,12.219000000000001,,"LINESTRING (2.8379022 50.4327733, 2.8379023 50.4327243, 2.8379085 50.4327004, 2.8379261 50.4326655)",,roundabout,
966711424,Avenue du 4 Septembre,secondary,50,True,False,10.744,2,"LINESTRING (2.8334784 50.4325075, 2.8333274 50.4324983)",,,
"[1263017952, 930793526]",Rue René Lanoy,secondary,50,True,False,41.866,2,"LINESTRING (2.8334784 50.4325075, 2.8335988 50.4326332, 2.8336472 50.4326876, 2.8336821 50.4327335, 2.8337055 50.4327711, 2.833739 50.4328433)",,,
746769896,Rue René Lanoy,secondary,50,True,False,16.441,2,"LINESTRING (2.8333614 50.4323798, 2.8334784 50.4325075)",,,
"[40848595, 966711420]",Avenue Raoul Briquet,secondary,50,True,False,102.85,1,"LINESTRING (2.8333614 50.4323798, 2.8336056 50.4324076, 2.8346094 50.4324654, 2.8348047 50.4324767)",,,
1214050300,,secondary,50,True,False,16.623,,"LINESTRING (2.8379261 50.4326655, 2.8379645 50.4326221, 2.8380175 50.4325855, 2.8380824 50.4325576)",,roundabout,
207908696,Rue du Champ de Mars,residential,,True,False,57.434,,"LINESTRING (2.8269695 50.4320205, 2.8269745 50.4319561, 2.8270175 50.4315435, 2.8270198 50.431505)",,,
"[376571120, 739726924]",Avenue du 4 Septembre,secondary,50,True,False,109.18900000000001,1,"LINESTRING (2.8269695 50.4320205, 2.8271596 50.4320304, 2.8285051 50.4321067)",,,
"[40848632, 739726937]",Rue Decrombecque,tertiary,,True,False,103.748,2,"LINESTRING (2.8284595 50.4322187, 2.8284249 50.4322654, 2.8280944 50.4328608, 2.8280058 50.4329955, 2.8279878 50.4330228, 2.8279072 50.4330764)",,,
"[1234263200, 1225018402, 739726926]",Avenue du 4 Septembre,secondary,50,True,False,155.109,2,"LINESTRING (2.8284595 50.4322187, 2.8276011 50.4321695, 2.8271062 50.4321412, 2.8270299 50.4321368, 2.8267376 50.4321192, 2.8267036 50.4321171, 2.8266508 50.4321139, 2.8265461 50.432112, 2.8262772 50.4321087)",,,
643445434,,busway,50,False,False,88.681,,"LINESTRING (2.8324172 50.4279266, 2.8323927 50.4278513, 2.8323577 50.4278217, 2.8323309 50.4278089, 2.832286 50.4277905, 2.8321154 50.4277358, 2.8318995 50.4276678, 2.8317047 50.4276047, 2.8315213 50.4275473, 2.831474 50.4275383, 2.831393 50.42753)",no,,
844585995,Rue de la Gare,tertiary,50,False,False,21.627000000000002,,"LINESTRING (2.8324172 50.4279266, 2.8322959 50.4278996, 2.8321328 50.4278561)",,,
"[1262121240, 1210330695]",Rue de la Gare,tertiary,50,False,True,60.01499999999999,3,"LINESTRING (2.8324172 50.4279266, 2.8325568 50.4279664, 2.832564 50.4279685, 2.8325871 50.4279748, 2.8330356 50.4280991, 2.8330518 50.4281043, 2.833192 50.4281449)",,,
967294774,Place de la République,tertiary,,False,False,18.147,,"LINESTRING (2.833288 50.4269254, 2.8331654 50.4270687)",,,
40848726,Rue des Jardins,residential,50,True,False,189.60200000000003,,"LINESTRING (2.833288 50.4269254, 2.8336016 50.4269941, 2.8339309 50.427066, 2.83459 50.427193, 2.8349566 50.4272921, 2.8352358 50.4273812, 2.8357294 50.4275348, 2.8357732 50.4275479)",,,
40848724,Place de la République,unclassified,50,False,False,48.099000000000004,,"LINESTRING (2.8338938 50.426351, 2.8338615 50.426382, 2.8338372 50.4264052, 2.8336022 50.4266291, 2.8335292 50.4266561, 2.833461 50.426665)",,,
40848724,Place de la République,unclassified,50,False,True,48.099000000000004,,"LINESTRING (2.833461 50.426665, 2.8335292 50.4266561, 2.8336022 50.4266291, 2.8338372 50.4264052, 2.8338615 50.426382, 2.8338938 50.426351)",,,
40848725,Place de la République,tertiary,50,True,False,32.174,,"LINESTRING (2.833461 50.426665, 2.8334609 50.4267046, 2.8334487 50.4267534, 2.8334182 50.4267927, 2.833288 50.4269254)",,,
969284059,Avenue de Varsovie,secondary,50,False,True,25.644,2,"LINESTRING (2.8372602 50.4280191, 2.8375436 50.4278756)",,,
844585998,Avenue de Varsovie,secondary,50,False,False,82.15499999999999,2,"LINESTRING (2.8372602 50.4280191, 2.8370301 50.4281373, 2.8367973 50.4282546, 2.8365815 50.4283719, 2.8365259 50.4284013, 2.8364643 50.4284401, 2.8363875 50.4285028)",,,
1015851225,Avenue Alfred Van Pelt,secondary,50,False,False,8.519,2,"LINESTRING (2.8359757 50.4289498, 2.8358665 50.4289177)",,,
40848728,Avenue Alfred Van Pelt,secondary,50,False,False,79.88,3,"LINESTRING (2.8359757 50.4289498, 2.8361569 50.4290046, 2.8361832 50.4290125, 2.8362086 50.4290202, 2.8368751 50.4292218, 2.8369938 50.4292587)",,,
878363469,Avenue de Varsovie,secondary,50,True,False,31.291,1,"LINESTRING (2.8359757 50.4289498, 2.8358728 50.4290352, 2.8356754 50.4291551)",,,
40848728,Avenue Alfred Van Pelt,secondary,50,False,True,79.88,3,"LINESTRING (2.8369938 50.4292587, 2.8368751 50.4292218, 2.8362086 50.4290202, 2.8361832 50.4290125, 2.8361569 50.4290046, 2.8359757 50.4289498)",,,
82494706,,secondary,40,True,False,51.524,,"LINESTRING (2.8369938 50.4292587, 2.8370381 50.4291989, 2.8371116 50.429152, 2.8372055 50.4291237, 2.8373089 50.4291173, 2.8374097 50.4291334, 2.837496 50.4291702, 2.8375578 50.4292235)",,roundabout,
40848731,Place de la République,tertiary,50,True,False,98.19800000000001,,"LINESTRING (2.8324712 50.4260532, 2.832989 50.4263547, 2.8330734 50.4264038, 2.833389 50.4265875, 2.8334365 50.4266255, 2.833461 50.426665)",,,
40875333,Rue Decrombecque,tertiary,,True,False,60.751999999999995,,"LINESTRING (2.8292771 50.4293846, 2.8293079 50.4294533, 2.8293253 50.4294998, 2.829225 50.4299221)",,,
82293866,Rue du Maréchal Leclerc,secondary,30,False,False,102.536,,"LINESTRING (2.8292771 50.4293846, 2.8293778 50.4293718, 2.830452 50.4291233, 2.8305125 50.4291246, 2.8306539 50.4291278)",,,
82293867,Rue de la Paix,residential,,True,False,112.672,,"LINESTRING (2.8292771 50.4293846, 2.8292323 50.4293095, 2.828655 50.4284521)",,,
739726922,Boulevard Émile Basly,secondary,30,False,False,121.459,2,"LINESTRING (2.8292771 50.4293846, 2.8291176 50.4294257, 2.8277779 50.4297127, 2.8276561 50.4297402)",,,
1262121243,Place de la République,residential,50,True,False,7.382,,"LINESTRING (2.8312631 50.4275738, 2.8312769 50.427508)",,,
"[1262121244, 82494781]",Rue de la Gare,tertiary,50,False,False,38.687,,"LINESTRING (2.8312631 50.4275738, 2.8311123 50.4275209, 2.8310862 50.4275112, 2.8310535 50.4274981, 2.8307954 50.4273944)",,,
844585995,Rue de la Gare,tertiary,50,False,True,69.157,,"LINESTRING (2.8312631 50.4275738, 2.8313964 50.4276218, 2.8314144 50.4276277, 2.8314411 50.4276365, 2.831828 50.4277581, 2.8320389 50.4278254, 2.832075 50.4278367, 2.8321328 50.4278561)",,,
40849074,,tertiary,50,True,False,74.325,,"LINESTRING (2.832327 50.4254954, 2.8326288 50.4257, 2.8326539 50.4257482, 2.832666 50.4258168, 2.8326269 50.4258845, 2.8324712 50.4260532)",,,
"[206011722, 40875189, 138243286]",Rue des Déportés,tertiary,50,False,"[False, True]",50.504999999999995,2,"LINESTRING (2.832327 50.4254954, 2.8324015 50.4254562, 2.8327111 50.4253025, 2.8328908 50.4252175)",,,yes
376571120,Avenue du 4 Septembre,secondary,50,True,False,35.576,,"LINESTRING (2.8285051 50.4321067, 2.8286031 50.4321122, 2.8290054 50.432135)",,,
82293843,Rue Jean-Baptiste Kleber,residential,,True,False,62.769999999999996,,"LINESTRING (2.8276561 50.4297402, 2.8276957 50.4298147, 2.8277202 50.4298742, 2.8277363 50.429922, 2.8278599 50.4302891)",,,
739726922,Boulevard Émile Basly,secondary,30,False,False,53.869,2,"LINESTRING (2.8276561 50.4297402, 2.827523 50.4297717, 2.8270805 50.4298767, 2.8269422 50.4299071)",,,
739726922,Boulevard Émile Basly,secondary,30,False,True,121.459,2,"LINESTRING (2.8276561 50.4297402, 2.8277779 50.4297127, 2.8291176 50.4294257, 2.8292771 50.4293846)",,,
376573198,Rue François Huleux,residential,,True,False,74.048,,"LINESTRING (2.8258133 50.4300496, 2.8258304 50.4301271, 2.8258333 50.4301715, 2.8258337 50.4302114, 2.8258386 50.4306866, 2.8258368 50.4307147)",,,
739726922,Boulevard Émile Basly,secondary,30,False,True,82.025,2,"LINESTRING (2.8258133 50.4300496, 2.8259377 50.4300404, 2.8264771 50.4300063, 2.8265655 50.4299912, 2.8268065 50.4299385, 2.8269422 50.4299071)",,,
207908694,Avenue du 4 Septembre,secondary,50,False,True,12.735,2,"LINESTRING (2.8290054 50.432135, 2.8289941 50.4322493)",,,
376571120,Avenue du 4 Septembre,secondary,50,True,False,39.076,,"LINESTRING (2.8290054 50.432135, 2.8295549 50.4321662)",,,
844585997,Rue de la Gare,tertiary,50,False,False,9.038,,"LINESTRING (2.8333067 50.4281805, 2.833192 50.4281449)",,,
29217035,Rue Berthelot,tertiary,50,False,False,43.955,2,"LINESTRING (2.8333067 50.4281805, 2.8332845 50.428252, 2.8333087 50.4283489, 2.8333122 50.4283653, 2.833316 50.4283808, 2.8333622 50.4285706)",,,
210868892,Avenue Alfred Van Pelt,tertiary,50,False,True,107.136,3,"LINESTRING (2.8333067 50.4281805, 2.8334624 50.4282261, 2.8334905 50.428235, 2.83351 50.4282403, 2.833581 50.4282609, 2.8345459 50.428536, 2.8345802 50.4285457, 2.8346232 50.428558, 2.8346863 50.4285753)",,,
"[67659984, 112183321, 659172139]",Avenue de Varsovie,secondary,50,False,False,74.187,2,"LINESTRING (2.8383466 50.4274473, 2.8379691 50.4276489, 2.8376119 50.4278403, 2.8375436 50.4278756)",,,yes
844598997,Rue Michel Rondet,secondary,50,True,False,26.020000000000003,,"LINESTRING (2.8383466 50.4274473, 2.8384115 50.427371, 2.8385875 50.4272756)",,,
969284059,Avenue de Varsovie,secondary,50,False,False,25.644,2,"LINESTRING (2.8375436 50.4278756, 2.8372602 50.4280191)",,,
"[67659984, 112183321, 659172139]",Avenue de Varsovie,secondary,50,False,True,74.18700000000001,2,"LINESTRING (2.8375436 50.4278756, 2.8376119 50.4278403, 2.8379691 50.4276489, 2.8383466 50.4274473)",,,yes
40848524,,secondary,50,True,False,30.674,,"LINESTRING (2.8384016 50.4329357, 2.8383212 50.4329563, 2.8382353 50.4329631, 2.8381494 50.4329557, 2.8380694 50.4329346, 2.8380004 50.4329013)",,roundabout,
206013607,Rue Francis de Pressensé,tertiary,30,True,False,87.599,,"LINESTRING (2.8384016 50.4329357, 2.8384477 50.4330086, 2.8384857 50.4330645, 2.8388905 50.4336593)",,,
82293840,Rue Pasteur,residential,,True,False,74.991,,"LINESTRING (2.8297447 50.4316289, 2.8287488 50.4315862, 2.8286885 50.4315825)",,,
678646532,Rue Victor Hugo,residential,,True,False,84.30799999999999,,"LINESTRING (2.8297447 50.4316289, 2.8300038 50.4309619, 2.8300121 50.4309395, 2.8300306 50.4308929)",,,
82293852,Rue Étienne Flament,residential,,True,False,57.778999999999996,,"LINESTRING (2.8258064 50.4314524, 2.8251645 50.4314273, 2.825094 50.4314499, 2.8250613 50.4314677, 2.8250281 50.4314921)",,,
82293875,Rue Anatole France,residential,,True,False,51.681,,"LINESTRING (2.8320579 50.4292573, 2.8320371 50.4293236, 2.8320332 50.4293616, 2.8320257 50.4293934, 2.8319608 50.4296666, 2.8319494 50.4297167)",,,
327096736,Place Jean Jaurès,secondary,30,False,False,110.996,2,"LINESTRING (2.8320579 50.4292573, 2.8321473 50.4292657, 2.8323311 50.4292831, 2.8332353 50.4293685, 2.8332644 50.4293713, 2.8332896 50.4293739, 2.8333363 50.4293822, 2.8333886 50.4293916, 2.8335925 50.4294424)",,,
327096736,Place Jean Jaurès,secondary,30,False,True,100.493,2,"LINESTRING (2.8320579 50.4292573, 2.8319341 50.4292456, 2.8308383 50.429142, 2.8306539 50.4291278)",,,
82293886,Rue Eugène Bar,residential,,True,False,117.678,,"LINESTRING (2.8300306 50.4308929, 2.8316241 50.4310736, 2.8316667 50.4310764)",,,
678646532,Rue Victor Hugo,residential,,True,False,31.829,,"LINESTRING (2.8300306 50.4308929, 2.8300781 50.4307664, 2.8301351 50.4306145)",,,
82293874,Rue Gambetta,residential,,True,False,192.089,,"LINESTRING (2.8307954 50.4273944, 2.8307384 50.4274406, 2.8287186 50.4284211, 2.828655 50.4284521)",,,
1262121244,Rue de la Gare,tertiary,50,False,False,63.908,,"LINESTRING (2.8307954 50.4273944, 2.8303233 50.4272022, 2.8300627 50.4270612)",,,
"[1262121244, 82494781]",Rue de la Gare,tertiary,50,False,True,38.687,,"LINESTRING (2.8307954 50.4273944, 2.8310535 50.4274981, 2.8310862 50.4275112, 2.8311123 50.4275209, 2.8312631 50.4275738)",,,
327061964,Rue Étienne Dolet,residential,50,True,False,74.814,,"LINESTRING (2.8362023 50.4319386, 2.8361893 50.4319911, 2.8361327 50.4322309, 2.8361025 50.4323579, 2.8361026 50.4324123, 2.8361443 50.4324614, 2.836182 50.4324911, 2.8362517 50.4325366, 2.8362926 50.4325625)",,,
82293872,Rue Bayard,residential,,True,False,109.851,,"LINESTRING (2.8334897 50.4298269, 2.833377 50.4298272, 2.8320332 50.4297247, 2.8319494 50.4297167)",,,
"[1263017945, 966395508]",Rue René Lanoy,secondary,50,False,False,41.456,2,"LINESTRING (2.8334897 50.4298269, 2.8334736 50.429915, 2.8334597 50.4299835, 2.8334287 50.4301364, 2.8334154 50.4301967)",,,
966395508,Rue René Lanoy,secondary,50,False,True,43.398999999999994,2,"LINESTRING (2.8334897 50.4298269, 2.8335211 50.4296799, 2.833542 50.4295943, 2.8335487 50.4295696, 2.833551 50.4295607, 2.8335528 50.4295538, 2.8335925 50.4294424)",,,
207908695,Rue Victor Hugo,residential,,True,False,61.261,,"LINESTRING (2.8295549 50.4321662, 2.8295669 50.4321124, 2.8297305 50.4316657, 2.8297447 50.4316289)",,,
376571120,Avenue du 4 Septembre,secondary,50,True,False,133.33200000000002,,"LINESTRING (2.8295549 50.4321662, 2.8296226 50.43217, 2.8312766 50.4322638, 2.8314299 50.4322725)",,,
678646532,Rue Victor Hugo,residential,,True,False,69.405,,"LINESTRING (2.8303626 50.4300156, 2.8305731 50.429406)",,,
82293858,Rue François Gauthier,residential,,True,False,107.652,,"LINESTRING (2.8303626 50.4300156, 2.8318213 50.4301262, 2.8318717 50.4301302)",,,
82293867,Rue de la Paix,residential,,True,False,44.747,,"LINESTRING (2.828655 50.4284521, 2.8286233 50.428404, 2.8284107 50.428081)",,,
376573493,Rue Romuald Pruvost,residential,,True,False,109.93299999999999,,"LINESTRING (2.828655 50.4284521, 2.8285912 50.4284799, 2.8272544 50.4288765)",,,
82494753,Rue du 14 Juillet,residential,30,True,False,22.03,,"LINESTRING (2.8368383 50.4307461, 2.8365514 50.4308226)",,,
82293858,Rue François Gauthier,residential,,True,False,109.613,,"LINESTRING (2.8318717 50.4301302, 2.8332965 50.4301963, 2.8334154 50.4301967)",,,
82293875,Rue Anatole France,residential,,True,False,74.083,,"LINESTRING (2.8318717 50.4301302, 2.8317314 50.4307525, 2.8317245 50.4307898)",,,
678646532,Rue Victor Hugo,residential,,True,False,31.464000000000002,,"LINESTRING (2.8305731 50.429406, 2.8305961 50.4293173, 2.8306224 50.4292283, 2.8306323 50.429193, 2.8306539 50.4291278)",,,
"[116530019, 966711422]",Avenue du 4 Septembre,secondary,50,True,False,40.11,1,"LINESTRING (2.8326369 50.4323386, 2.833014 50.4323552, 2.8330538 50.432357, 2.8330951 50.4323587, 2.8332013 50.432367)",,,
209561355,,secondary_link,50,True,False,45.007,1,"LINESTRING (2.8326369 50.4323386, 2.8327362 50.4323096, 2.8328271 50.432256, 2.8329638 50.4321134, 2.8329903 50.4320882, 2.8330527 50.4320448)",,,
264472732,Rue Martin Luther King,residential,50,False,False,9.422,,"LINESTRING (2.8339087 50.4332113, 2.8340268 50.4331723)",,,
40848595,Avenue Raoul Briquet,secondary,50,True,False,105.81800000000001,,"LINESTRING (2.8348047 50.4324767, 2.8354278 50.4325126, 2.8359609 50.4325434, 2.8362926 50.4325625)",,,
82293886,Rue Eugène Bar,residential,,True,False,51.714999999999996,,"LINESTRING (2.8271141 50.4307311, 2.8271703 50.4307319, 2.8277805 50.4307353, 2.8278441 50.4307371)",,,
207908696,Rue du Champ de Mars,residential,,True,False,92.58200000000001,,"LINESTRING (2.8271141 50.4307311, 2.8269976 50.4300592, 2.826992 50.4300266, 2.8269769 50.4299772, 2.8269422 50.4299071)",,,
40875333,Rue Decrombecque,tertiary,,True,False,43.829,,"LINESTRING (2.829225 50.4299221, 2.829102 50.4303084)",,,
82293858,Rue François Gauthier,residential,,True,False,81.255,,"LINESTRING (2.829225 50.4299221, 2.8302629 50.4300049, 2.830283 50.4300075, 2.8303626 50.4300156)",,,
82293880,Rue de la Fonderie,residential,,True,False,43.06,,"LINESTRING (2.8272544 50.4288765, 2.8272333 50.4288307, 2.8271302 50.4284976)",,,
376573493,Rue Romuald Pruvost,residential,,True,False,120.24899999999998,,"LINESTRING (2.8272544 50.4288765, 2.8271274 50.4289058, 2.8258216 50.4290678, 2.8256468 50.4290895, 2.8255937 50.4290961)",,,
82293884,Rue Victor Hugo,residential,30,True,False,82.65899999999999,,"LINESTRING (2.8290694 50.433427, 2.8290936 50.4333597, 2.8293516 50.4327057)",,,
"[739726936, 968396697]",Rue Émile Zola,residential,,False,False,82.11600000000001,3,"LINESTRING (2.8290694 50.433427, 2.8284213 50.4332664, 2.8281302 50.4332029, 2.82809 50.4331938, 2.827999 50.4331505)",,,
40875333,Rue Decrombecque,tertiary,,True,False,49.626,,"LINESTRING (2.829102 50.4303084, 2.8289936 50.4306878, 2.8289849 50.4307071, 2.8289652 50.4307457)",,,
82293851,Rue de Tunis,residential,,True,False,88.05499999999999,,"LINESTRING (2.829102 50.4303084, 2.8289808 50.4302988, 2.8278599 50.4302891)",,,
82293843,Rue Jean-Baptiste Kleber,residential,,True,False,89.385,,"LINESTRING (2.8278441 50.4307371, 2.8278192 50.4315408)",,,
82293886,Rue Eugène Bar,residential,,True,False,79.41799999999999,,"LINESTRING (2.8278441 50.4307371, 2.8288561 50.4307464, 2.8288937 50.4307464, 2.8289652 50.4307457)",,,
739726922,Boulevard Émile Basly,secondary,30,False,False,82.02499999999999,2,"LINESTRING (2.8269422 50.4299071, 2.8268065 50.4299385, 2.8265655 50.4299912, 2.8264771 50.4300063, 2.8259377 50.4300404, 2.8258133 50.4300496)",,,
739726922,Boulevard Émile Basly,secondary,30,False,True,53.869,2,"LINESTRING (2.8269422 50.4299071, 2.8270805 50.4298767, 2.827523 50.4297717, 2.8276561 50.4297402)",,,
"[82293867, 969479055]",Rue de la Paix,residential,30,True,False,76.184,,"LINESTRING (2.8284107 50.428081, 2.8281451 50.4276926, 2.828079 50.427596, 2.8280305 50.427514, 2.8280002 50.4274483)",,,
82293888,Rue Gustave Spriet,residential,,True,False,101.85000000000001,,"LINESTRING (2.8284107 50.428081, 2.8283489 50.4281012, 2.8272041 50.4284735, 2.8271302 50.4284976)",,,
376571120,Avenue du 4 Septembre,secondary,50,True,False,20.132,,"LINESTRING (2.8314299 50.4322725, 2.8316899 50.4322873, 2.831713 50.4322886)",,,
82293869,Rue de l'Hospice,residential,50,True,False,122.884,,"LINESTRING (2.8350523 50.4302075, 2.8366649 50.430615)",,,
298297661,Rue Arthur Lamendin,residential,50,True,False,90.07199999999999,,"LINESTRING (2.8350523 50.4302075, 2.8349796 50.4309523, 2.8349717 50.4310159)",,,
881656988,Avenue du 4 Septembre,secondary,50,True,False,37.194,,"LINESTRING (2.8295171 50.4322793, 2.829421 50.4322737, 2.8289941 50.4322493)",,,
82293852,Rue Étienne Flament,residential,,True,False,86.146,,"LINESTRING (2.8270198 50.431505, 2.8262712 50.4314722, 2.8258693 50.4314553, 2.8258064 50.4314524)",,,
207908696,Rue du Champ de Mars,residential,,True,False,86.31400000000001,,"LINESTRING (2.8270198 50.431505, 2.8271087 50.4307635, 2.8271141 50.4307311)",,,
29217035,Rue Berthelot,tertiary,50,False,False,46.903999999999996,2,"LINESTRING (2.8334873 50.429026, 2.8335273 50.4292005, 2.8335416 50.4292488, 2.8335498 50.4292762, 2.8335607 50.4293129, 2.8335925 50.4294424)",,,
29217035,Rue Berthelot,tertiary,50,False,True,51.410000000000004,2,"LINESTRING (2.8334873 50.429026, 2.8334722 50.4289797, 2.8333622 50.4285706)",,,
82293883,Rue Maurice de Sizeranne,residential,,False,False,48.738,,"LINESTRING (2.8334873 50.429026, 2.833668 50.4290412, 2.8341713 50.4290731)",,,
29217035,Rue Berthelot,tertiary,50,False,False,51.410000000000004,2,"LINESTRING (2.8333622 50.4285706, 2.8334722 50.4289797, 2.8334873 50.429026)",,,
29217035,Rue Berthelot,tertiary,50,False,True,43.955,2,"LINESTRING (2.8333622 50.4285706, 2.833316 50.4283808, 2.8333122 50.4283653, 2.8333087 50.4283489, 2.8332845 50.428252, 2.8333067 50.4281805)",,,
294795443,Rue du Havre,residential,,False,False,88.231,,"LINESTRING (2.8333622 50.4285706, 2.8332668 50.4285799, 2.8323653 50.4285666, 2.8321181 50.4285614)",,,
82293860,Rue Diderot,secondary,50,False,True,37.098,2,"LINESTRING (2.8351312 50.4295921, 2.8350453 50.4295905, 2.8349903 50.4295846, 2.8348119 50.4295667, 2.8346132 50.4295457)",,,
210869964,Avenue de Varsovie,secondary,50,False,True,62.516,3,"LINESTRING (2.8351312 50.4295921, 2.8351801 50.4295748, 2.835219 50.4295543, 2.8352706 50.4295201, 2.8353236 50.4294774, 2.8356754 50.4291551)",,,
298297661,Rue Arthur Lamendin,residential,50,True,False,11.398,,"LINESTRING (2.8351312 50.4295921, 2.8351509 50.4296644, 2.8351623 50.4296926)",,,
968396694,Rue Casimir Beugnet,living_street,20,False,False,22.562,,"LINESTRING (2.8320526 50.4334044, 2.8323525 50.4334728)",,,
"[968396694, 82293855]",Rue Casimir Beugnet,"['living_street', 'residential']","['20', '30']",False,True,78.442,,"LINESTRING (2.8320526 50.4334044, 2.83187 50.4333577, 2.8318623 50.4333557, 2.8318522 50.4333531, 2.8311065 50.4331623, 2.8310249 50.4331415)",,,
82293860,Rue Diderot,secondary,50,False,False,37.098,2,"LINESTRING (2.8346132 50.4295457, 2.8348119 50.4295667, 2.8349903 50.4295846, 2.8350453 50.4295905, 2.8351312 50.4295921)",,,
82293860,Rue Diderot,secondary,50,False,True,73.321,2,"LINESTRING (2.8346132 50.4295457, 2.8338848 50.4294844, 2.8338525 50.4294817, 2.8337753 50.4294752, 2.8337645 50.4294733, 2.8335925 50.4294424)",,,
82293842,Rue Faidherbe,residential,,True,False,107.16000000000001,,"LINESTRING (2.8255937 50.4290961, 2.8256088 50.4291612, 2.8257897 50.429944, 2.8257984 50.4299818, 2.8258133 50.4300496)",,,
206016184,Rue Félix Faure,residential,30,True,False,40.153000000000006,,"LINESTRING (2.8314014 50.4323872, 2.8313956 50.4324313, 2.8313677 50.4324881, 2.8312471 50.4327337)",,,
881656988,Avenue du 4 Septembre,secondary,50,True,False,134.00300000000001,,"LINESTRING (2.8314014 50.4323872, 2.8312703 50.4323797, 2.8296026 50.4322841, 2.8295171 50.4322793)",,,
