osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,access
"[1030897920, 1030897918]",False,Rue Georges Bernard,residential,30,True,30.43,"LINESTRING (1.1520441 49.0276476, 1.1517365 49.0275199, 1.1516911 49.0275016)",,,,
307461294,False,Rue Edouard Feray,secondary,50,True,97.162,"LINESTRING (1.1511707 49.0284653, 1.1512426 49.028533, 1.1516265 49.0288948, 1.1518063 49.0290645, 1.1519268 49.0291848)",,,,
407441021,False,Rue Edouard Feray,secondary,50,False,69.146,"LINESTRING (1.1511707 49.0284653, 1.1510846 49.0283769, 1.1508604 49.0281469, 1.1506528 49.0279444)",,,,
561636283,True,Rue Borville-Dupuis,residential,30,False,113.095,"LINESTRING (1.1511707 49.0284653, 1.1514051 49.0283275, 1.1515264 49.0282562, 1.151618 49.0282029, 1.151676 49.0281488, 1.1518454 49.0278787, 1.1519342 49.0277706, 1.1520073 49.027692, 1.1520441 49.0276476)",,,,
925523399,True,Rue Borville-Dupuis,residential,50,False,78.99900000000001,"LINESTRING (1.1511707 49.0284653, 1.1510748 49.0285046, 1.1502927 49.0288256, 1.1502522 49.0288422)",,,,
327314646,True,Rue Borville-Dupuis,residential,50,False,86.683,"LINESTRING (1.1502522 49.0288422, 1.1493237 49.0292263, 1.1492467 49.0292582)",,,,
586266054,True,Rue Saint-Thomas,residential,30,False,102.76700000000001,"LINESTRING (1.1502522 49.0288422, 1.1501921 49.0288074, 1.1500272 49.0287118, 1.1491405 49.0283554, 1.1490815 49.0283317)",,,,
"[561720379, 274512310]",False,Rue Isambard,primary,"['50', '30']",False,75.434,"LINESTRING (1.1492467 49.0292582, 1.1496245 49.0295676, 1.1496945 49.0296249, 1.1498933 49.0297878)",,,,
561720379,False,Rue Isambard,primary,50,True,61.233999999999995,"LINESTRING (1.1492467 49.0292582, 1.1487434 49.0289292, 1.148651 49.02887)",,,,
"[17730008, 586342103]",False,Rue Isambard,primary,50,False,163.9,"LINESTRING (1.1466569 49.0281921, 1.1466899 49.0281996, 1.1468018 49.0282252, 1.1470931 49.0283207, 1.1475337 49.0284789, 1.1484851 49.0288119, 1.148651 49.02887)",,,,
"[586342104, 23327020]",True,,primary,50,False,38.132999999999996,"LINESTRING (1.1466569 49.0281921, 1.1466481 49.028213, 1.1466265 49.0282299, 1.1465823 49.028249, 1.1465005 49.0282617, 1.1463735 49.0282596, 1.1463193 49.0282528, 1.1462798 49.0282339, 1.1462631 49.0282141, 1.1462575 49.0281985, 1.1462626 49.0281796)",,,roundabout,
23075430,False,Rue des Lombards,tertiary,50,False,46.194,"LINESTRING (1.1473211 49.0302578, 1.1474899 49.0300778, 1.1475974 49.0299631, 1.1476174 49.0299443, 1.1476576 49.0299059)",,,,
319596359,False,Boulevard du Jardin-l'Évêque,tertiary,50,True,69.16300000000001,"LINESTRING (1.1473211 49.0302578, 1.1473438 49.0302676, 1.1474772 49.0303254, 1.1477904 49.0304561, 1.1481197 49.0305935)",,,,
"[352614723, 352614724]",False,Rue des Lombards,tertiary,50,True,136.1,"LINESTRING (1.148651 49.02887, 1.1485691 49.0289641, 1.1482442 49.0293121, 1.1481423 49.0294126, 1.1477744 49.0297964, 1.1476576 49.0299059)",,yes,,
561720379,False,Rue Isambard,primary,50,False,61.233999999999995,"LINESTRING (1.148651 49.02887, 1.1487434 49.0289292, 1.1492467 49.0292582)",,,,
"[17730008, 586342103]",False,Rue Isambard,primary,50,True,163.89999999999998,"LINESTRING (1.148651 49.02887, 1.1484851 49.0288119, 1.1475337 49.0284789, 1.1470931 49.0283207, 1.1468018 49.0282252, 1.1466899 49.0281996, 1.1466569 49.0281921)",,,,
24661861,True,Rue Saint-Pierre,residential,50,False,99.48299999999999,"LINESTRING (1.1506528 49.0279444, 1.1503917 49.028066, 1.1503122 49.0280845, 1.1502246 49.0280925, 1.1501424 49.028089, 1.1500615 49.0280732, 1.1495186 49.0278889, 1.1494375 49.0278587)",,,,
407441021,False,Rue Edouard Feray,secondary,50,True,69.146,"LINESTRING (1.1506528 49.0279444, 1.1508604 49.0281469, 1.1510846 49.0283769, 1.1511707 49.0284653)",,,,
"[1034738763, 408655879]",False,Place du Grand Carrefour,secondary,50,False,87.68100000000001,"LINESTRING (1.1506528 49.0279444, 1.1505698 49.0278347, 1.1505074 49.027768, 1.150399 49.0276648, 1.1502795 49.027569, 1.1500905 49.0274647, 1.1498724 49.0273608)",,,,
307463084,True,,primary,50,False,27.577,"LINESTRING (1.1462626 49.0281796, 1.1462859 49.0281594, 1.1463059 49.0281456, 1.1463294 49.0281349, 1.1463735 49.0281222, 1.1464301 49.0281128, 1.1465177 49.0281156, 1.1466027 49.0281298)",,,roundabout,
"[352619168, 352619169, 23327019]",True,Rue du Général Leclerc,tertiary,50,False,82.072,"LINESTRING (1.1466027 49.0281298, 1.1466504 49.028087, 1.1468115 49.0278765, 1.1468749 49.0277964, 1.1470243 49.0276165, 1.1470549 49.0275776, 1.1471323 49.0274792)",,yes,,
373586954,True,,primary,50,False,8.428,"LINESTRING (1.1466027 49.0281298, 1.146629 49.0281444, 1.1466511 49.0281617, 1.1466569 49.0281921)",,,roundabout,
327314647,True,Rue Saint-Thomas,residential,50,False,142.58100000000002,"LINESTRING (1.1471323 49.0274792, 1.1470936 49.0274158, 1.1468906 49.0270722, 1.1467356 49.0269365, 1.1465649 49.0268209, 1.1463995 49.0267216, 1.1462343 49.0266274, 1.1459783 49.0264784)",,,,
327314649,True,Rue du Général Leclerc,tertiary,50,False,120.033,"LINESTRING (1.1471323 49.0274792, 1.1472151 49.0273658, 1.1472638 49.027315, 1.1478822 49.0265766, 1.1479199 49.0265316)",,,,
586342102,False,Rue Saint-Thomas,residential,30,True,34.027,"LINESTRING (1.1471323 49.0274792, 1.1471956 49.0275452, 1.1474164 49.0277214)",,,,
80299695,True,Rue des Lombards,tertiary,50,False,63.842000000000006,"LINESTRING (1.1498724 49.0273608, 1.1498031 49.0274268, 1.1494835 49.0278092, 1.1494375 49.0278587)",,,,
"[274513322, 80299698, 1035743197]",True,"['Rue Docteur Oursel', 'Rue du Docteur Oursel']",secondary,50,False,137.425,"LINESTRING (1.1498724 49.0273608, 1.1497256 49.0272919, 1.1491139 49.0270116, 1.1490836 49.0269974, 1.1483022 49.026678)",,,,
"[1034738763, 408655879]",False,Place du Grand Carrefour,secondary,50,True,87.681,"LINESTRING (1.1498724 49.0273608, 1.1500905 49.0274647, 1.1502795 49.027569, 1.150399 49.0276648, 1.1505074 49.027768, 1.1505698 49.0278347, 1.1506528 49.0279444)",,,,
588061366,True,Rue de la Légion d'Honneur,living_street,20,False,104.80799999999999,"LINESTRING (1.1505789 49.0263987, 1.150666 49.0264202, 1.1507398 49.0264384, 1.1509821 49.0264983, 1.1512719 49.0265699, 1.1513684 49.0265918, 1.1515725 49.0266442, 1.1517855 49.0266967, 1.1519235 49.0267319)",,,,
"[1037797169, 403680638, 369420054, 588061367]",True,Rue de l'Horloge,secondary,50,False,120.34299999999999,"LINESTRING (1.1505789 49.0263987, 1.1505555 49.0264538, 1.1504524 49.0266972, 1.1504151 49.0267707, 1.1503295 49.0269394, 1.1501945 49.0270572, 1.1499388 49.027301, 1.1498724 49.0273608)",,,,
80512191,False,Rue Saint-Nicolas,residential,50,False,97.33200000000001,"LINESTRING (1.1508576 49.0258114, 1.1507636 49.0257908, 1.1496454 49.0255669, 1.1495825 49.0255525)",,,,
475601531,True,Rue de l'Horloge,secondary,50,False,68.419,"LINESTRING (1.1508576 49.0258114, 1.1507938 49.0259691, 1.1506092 49.026332, 1.1505789 49.0263987)",,,,
24658121,True,Rue de l'Horloge,living_street,20,False,9.472,"LINESTRING (1.1508623 49.0245228, 1.150935 49.0245934)",,,,
80299693,True,Rue Charles Corbeau,living_street,20,False,19.28,"LINESTRING (1.1508623 49.0245228, 1.1511172 49.0245689)",,,,
561634888,False,Rue Saint-Pierre,residential,30,False,61.193,"LINESTRING (1.1485349 49.0275544, 1.1478028 49.0272853)",,,,
24661862,False,Rue de la Vieille Gabelle,unclassified,50,False,67.361,"LINESTRING (1.1485349 49.0275544, 1.1484906 49.0276124, 1.1480414 49.0280661)",,,,
80522134,False,Rue Saint-Pierre,residential,30,True,74.00399999999999,"LINESTRING (1.1485349 49.0275544, 1.1486556 49.0275972, 1.1489389 49.0276954, 1.1493611 49.0278337, 1.1494375 49.0278587)",,,,
561634887,False,Rue du Duc de Bouillon,residential,10,True,33.168,"LINESTRING (1.1478028 49.0272853, 1.148005 49.0270181)",,,,
561634888,False,Rue Saint-Pierre,residential,30,True,61.193,"LINESTRING (1.1478028 49.0272853, 1.1485349 49.0275544)",,,,
80522132,False,Rue du Duc de Bouillon,residential,50,False,56.082,"LINESTRING (1.1478028 49.0272853, 1.1477177 49.0273802, 1.1474164 49.0277214)",,,,
24661862,False,Rue de la Vieille Gabelle,unclassified,50,True,67.361,"LINESTRING (1.1480414 49.0280661, 1.1484906 49.0276124, 1.1485349 49.0275544)",,,,
79842037,False,Rue Saint-Thomas,residential,30,True,81.78,"LINESTRING (1.1480414 49.0280661, 1.1484358 49.0281962, 1.1487407 49.0282778, 1.1489266 49.028312, 1.1489914 49.0283202, 1.1490815 49.0283317)",,,,
"[586342101, 586342102]",False,Rue Saint-Thomas,residential,30,False,60.289,"LINESTRING (1.1480414 49.0280661, 1.1478214 49.0279904, 1.1477383 49.0279447, 1.1475291 49.0278163, 1.1474164 49.0277214)",,,,
79931283,True,Rue du Petit Collège,residential,50,False,83.255,"LINESTRING (1.1459783 49.0264784, 1.1461844 49.0263173, 1.1463814 49.0261332, 1.1466688 49.0258826)",,,,
327314647,True,Rue Saint-Thomas,residential,50,False,41.379000000000005,"LINESTRING (1.1459783 49.0264784, 1.1455514 49.0263615, 1.1454546 49.026335)",,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,False,26.749000000000002,"LINESTRING (1.1556975 49.0256568, 1.1558181 49.025686, 1.1560416 49.0257402)",2,,,
80299690,False,Boulevard Jules Janin,secondary,50,True,25.375999999999998,"LINESTRING (1.1556975 49.0256568, 1.1555455 49.025623, 1.1553692 49.0255811)",,,,
80925454,True,Rue du Théatre Romain,residential,50,False,148.298,"LINESTRING (1.1556975 49.0256568, 1.155787 49.0255775, 1.1564277 49.0253179, 1.1567396 49.0251957, 1.1568739 49.0251503, 1.1573937 49.0249862, 1.1574288 49.0249751)",,,,
327314909,False,Rue Lepouzé,secondary,50,False,23.414,"LINESTRING (1.1556975 49.0256568, 1.1556872 49.025745, 1.1556894 49.0258671)",,,,
327314909,False,Rue Lepouzé,secondary,50,True,28.548000000000002,"LINESTRING (1.1556975 49.0256568, 1.1556845 49.0255571, 1.1556642 49.025401)",,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,True,11.006,"LINESTRING (1.1578345 49.0261748, 1.1576929 49.0261405)",2,,,
93450707,False,Rue Buzot,residential,,False,49.47,"LINESTRING (1.1578345 49.0261748, 1.1577575 49.0262056, 1.1572582 49.0264096)",2,,,
24661859,True,Rue de la Harpe,unclassified,30,False,108.18199999999999,"LINESTRING (1.1509732 49.0224654, 1.1509022 49.0225731, 1.1508243 49.0226739, 1.150723 49.0227637, 1.1504551 49.0229563, 1.1501712 49.0230565, 1.1500126 49.0231133, 1.1499589 49.0231328)",,,,
80512574,True,Rue du Meilet,residential,50,False,47.206,"LINESTRING (1.1479505 49.024028, 1.1478625 49.0241325, 1.1476291 49.0243965)",,,,
128185236,True,Rue de Verdun,secondary,50,False,70.536,"LINESTRING (1.1479505 49.024028, 1.1487296 49.0241493, 1.1488916 49.0241748)",,,,
475601529,True,Rue Charles Corbeau,living_street,20,False,44.23,"LINESTRING (1.1488916 49.0241748, 1.1494812 49.0242683)",1,,,yes
"[586340129, 318874550]",False,Rue de la Harpe,unclassified,30,True,99.196,"LINESTRING (1.1488916 49.0241748, 1.1489238 49.0241007, 1.1489444 49.024051, 1.1490529 49.0237884, 1.1491856 49.0236236, 1.1492481 49.0235582, 1.1492971 49.0235129, 1.1493819 49.0234496, 1.149395 49.0234385, 1.1494643 49.02338)",2,,,
79623454,False,Allée des Soupirs,unclassified,50,True,207.78699999999998,"LINESTRING (1.1528606 49.0249673, 1.1528295 49.0250242, 1.1522764 49.0260377, 1.1520611 49.0264513, 1.1519933 49.0265885, 1.1519774 49.0266205, 1.1519514 49.0266732, 1.1519235 49.0267319)",,,,
80299690,False,Boulevard Jules Janin,secondary,50,False,73.00500000000001,"LINESTRING (1.1528606 49.0249673, 1.1529856 49.0249988, 1.1537017 49.025177, 1.1537965 49.0252006)",,,,
369420049,False,Allée des Soupirs,unclassified,50,False,82.517,"LINESTRING (1.1528606 49.0249673, 1.1528933 49.0249075, 1.1530685 49.0245863, 1.1532419 49.0242686)",,,,
"[475601530, 318984258]",False,Rue Charles Corbeau,"['secondary', 'living_street']","['20', '50']",True,134.657,"LINESTRING (1.1528606 49.0249673, 1.1527846 49.0249488, 1.1523156 49.0248318, 1.1517368 49.0246979, 1.1516313 49.0246733, 1.1514933 49.0246453, 1.1511172 49.0245689)",,,,
22777157,True,Rue du Docteur Oursel,secondary,50,False,39.982,"LINESTRING (1.1464981 49.0257756, 1.1463713 49.0256892, 1.1461529 49.0255311, 1.1461259 49.0255116)",,,,
207901171,True,Rue Saint-Sauveur,tertiary,30,False,108.68800000000002,"LINESTRING (1.1461259 49.0255116, 1.1460633 49.0255095, 1.1459827 49.025527, 1.1459363 49.025567, 1.1455927 49.0261142, 1.1455758 49.0261413, 1.1454546 49.026335)",,,,
373586956,True,Rue Joséphine,secondary,30,False,34.876,"LINESTRING (1.1461259 49.0255116, 1.1460832 49.0254755, 1.1458748 49.025245)",,,,
80299695,True,Rue des Lombards,tertiary,50,False,58.653,"LINESTRING (1.1494375 49.0278587, 1.149377 49.0279374, 1.1491102 49.028291, 1.1490815 49.0283317)",,,,
80522134,False,Rue Saint-Pierre,residential,30,False,74.00399999999999,"LINESTRING (1.1494375 49.0278587, 1.1493611 49.0278337, 1.1489389 49.0276954, 1.1486556 49.0275972, 1.1485349 49.0275544)",,,,
80299692,False,Rue de la Ronde,residential,50,True,59.413,"LINESTRING (1.1534575 49.022704, 1.152697 49.0225122)",,,,
13028126,True,Rue du Puits Carré,residential,50,False,150.921,"LINESTRING (1.1534575 49.022704, 1.1535668 49.0228491, 1.1536812 49.0230878, 1.1537477 49.0232269, 1.1539694 49.0238566, 1.1540217 49.0240059)",,,,
79623452,False,Allée des Soupirs,residential,,False,26.031,"LINESTRING (1.153335 49.0240981, 1.1534787 49.0238838)",,,,
586340128,False,Boulevard de Chambaudoin,residential,50,False,105.823,"LINESTRING (1.153335 49.0240981, 1.1520042 49.0237184)",,,,
369420049,False,Allée des Soupirs,unclassified,50,True,20.137,"LINESTRING (1.153335 49.0240981, 1.1532735 49.0242107, 1.1532419 49.0242686)",,,,
79623452,False,Allée des Soupirs,residential,,True,26.031,"LINESTRING (1.1534787 49.0238838, 1.153335 49.0240981)",,,,
80299692,False,Rue de la Ronde,residential,50,False,59.413,"LINESTRING (1.152697 49.0225122, 1.1534575 49.022704)",,,,
79625245,True,Rue de Barrey,residential,50,False,33.288,"LINESTRING (1.1520042 49.0237184, 1.1521535 49.0234355)",,,,
586340128,False,Boulevard de Chambaudoin,residential,50,False,114.46,"LINESTRING (1.1520042 49.0237184, 1.1505697 49.0233004)",,,,
586340128,False,Boulevard de Chambaudoin,residential,50,True,105.823,"LINESTRING (1.1520042 49.0237184, 1.153335 49.0240981)",,,,
24661860,True,Rue Chartraine,tertiary,30,False,236.64600000000002,"LINESTRING (1.1479496 49.0262052, 1.1479615 49.0261002, 1.147986 49.026001, 1.1481589 49.0256731, 1.1485407 49.0249741, 1.1487497 49.0245795, 1.1488508 49.0242927, 1.1488555 49.0242794, 1.1488622 49.0242618, 1.1488916 49.0241748)",,,,
79841474,True,Rue de Grenoble,residential,50,False,44.925,"LINESTRING (1.1479496 49.0262052, 1.1480137 49.0261828, 1.1481465 49.0261663, 1.1485524 49.026137)",,,,
79842037,False,Rue Saint-Thomas,residential,30,False,81.78,"LINESTRING (1.1490815 49.0283317, 1.1489914 49.0283202, 1.1489266 49.028312, 1.1487407 49.0282778, 1.1484358 49.0281962, 1.1480414 49.0280661)",,,,
80299695,True,Rue des Lombards,tertiary,50,False,67.588,"LINESTRING (1.1490815 49.0283317, 1.1490156 49.0284148, 1.1487079 49.0287962, 1.148651 49.02887)",,,,
376890029,True,Rue de Verdun,secondary,50,False,30.694000000000003,"LINESTRING (1.1475402 49.0239663, 1.1478023 49.0240049, 1.1478333 49.0240101, 1.1479505 49.024028)",2,,,
376890029,True,Rue de Verdun,secondary,50,False,48.551,"LINESTRING (1.1468838 49.0238969, 1.1472049 49.0239188, 1.1473523 49.0239397, 1.1475402 49.0239663)",2,,,
22777157,True,Rue du Docteur Oursel,secondary,50,False,17.218,"LINESTRING (1.1466688 49.0258826, 1.1464981 49.0257756)",,,,
80512199,True,Ruelle Saint-Denis,residential,10,False,208.128,"LINESTRING (1.1466688 49.0258826, 1.1471173 49.0255748, 1.1471817 49.0255363, 1.1472258 49.0255136, 1.1473373 49.0254552, 1.1474052 49.0253132, 1.1474932 49.0252024, 1.1475552 49.0251063, 1.1476519 49.0249488, 1.1477396 49.0248174, 1.1478058 49.0247389, 1.1479004 49.0245633, 1.1479301 49.0244956, 1.1476291 49.0243965)",,,,
79931282,False,Rue Georges Bernard,residential,50,True,126.43800000000002,"LINESTRING (1.1533948 49.0283435, 1.1533343 49.0282931, 1.1530739 49.028107, 1.1527867 49.0279362, 1.1525452 49.0278434, 1.152453 49.027808, 1.1522716 49.0277318, 1.1521002 49.0276684, 1.1520763 49.0276595, 1.1520441 49.0276476)",,,,
307461291,False,Rue Buzot,residential,,True,189.57600000000002,"LINESTRING (1.1533948 49.0283435, 1.1534708 49.0283044, 1.1552688 49.0273788, 1.1553998 49.0273109, 1.1554395 49.0272903)",2,,,
588114341,False,Rue du Colonel Arnaud Beltrame,residential,,False,86.42,"LINESTRING (1.1533948 49.0283435, 1.1533096 49.0283931, 1.1525087 49.0288597)",2,,,
79625245,True,Rue de Barrey,residential,50,False,58.804,"LINESTRING (1.1523859 49.0230001, 1.152697 49.0225122)",,,,
79625245,True,Rue de Barrey,residential,50,False,51.294,"LINESTRING (1.1521535 49.0234355, 1.1523859 49.0230001)",,,,
80341912,True,Rue Beauniez Lelièvre,residential,30,False,35.525000000000006,"LINESTRING (1.1514101 49.0225869, 1.1513074 49.0225838, 1.1512229 49.0225697, 1.1511196 49.0225169, 1.1510243 49.0224815, 1.1509732 49.0224654)",,,,
80341913,True,Rue Beauniez Lelièvre,residential,10,False,86.21900000000001,"LINESTRING (1.1514101 49.0225869, 1.1514401 49.0226436, 1.1523859 49.0230001)",,,,
586340128,False,Boulevard de Chambaudoin,residential,50,True,114.46,"LINESTRING (1.1505697 49.0233004, 1.1520042 49.0237184)",,,,
80432401,False,,residential,50,False,232.385,"LINESTRING (1.1505697 49.0233004, 1.1505475 49.0233281, 1.1505347 49.0233629, 1.150539 49.0234049, 1.1505862 49.0234534, 1.1506536 49.0234803, 1.1513156 49.0236779, 1.1529796 49.0241881, 1.1532419 49.0242686)",,,,
80432401,False,,residential,50,True,232.38499999999996,"LINESTRING (1.1532419 49.0242686, 1.1529796 49.0241881, 1.1513156 49.0236779, 1.1506536 49.0234803, 1.1505862 49.0234534, 1.150539 49.0234049, 1.1505347 49.0233629, 1.1505475 49.0233281, 1.1505697 49.0233004)",,,,
369420049,False,Allée des Soupirs,unclassified,50,False,20.137,"LINESTRING (1.1532419 49.0242686, 1.1532735 49.0242107, 1.153335 49.0240981)",,,,
369420049,False,Allée des Soupirs,unclassified,50,True,82.517,"LINESTRING (1.1532419 49.0242686, 1.1530685 49.0245863, 1.1528933 49.0249075, 1.1528606 49.0249673)",,,,
80512188,False,Boulevard Pasteur,residential,50,False,158.085,"LINESTRING (1.1565737 49.0236878, 1.1565692 49.0237354, 1.1565599 49.0237874, 1.1565773 49.0238711, 1.1574288 49.0249751)",,,,
319124770,False,Rue de la Justice,residential,30,False,96.01,"LINESTRING (1.1565737 49.0236878, 1.1555303 49.0235734, 1.155276 49.0235418)",,,,
80512194,True,Rue de la Petite Cité,residential,50,False,64.271,"LINESTRING (1.1492845 49.0260917, 1.1492985 49.0260548, 1.1493959 49.025799, 1.1494816 49.0256578, 1.1495825 49.0255525)",,,,
339761016,True,Rue de Grenoble,residential,50,False,100.362,"LINESTRING (1.1492845 49.0260917, 1.1504897 49.0263764, 1.1505789 49.0263987)",,,,
79623454,False,Allée des Soupirs,unclassified,50,False,207.78699999999998,"LINESTRING (1.1519235 49.0267319, 1.1519514 49.0266732, 1.1519774 49.0266205, 1.1519933 49.0265885, 1.1520611 49.0264513, 1.1522764 49.0260377, 1.1528295 49.0250242, 1.1528606 49.0249673)",,,,
79623454,False,Allée des Soupirs,unclassified,50,True,9.498999999999999,"LINESTRING (1.1519235 49.0267319, 1.1518974 49.0267845, 1.151884 49.0268133)",,,,
80761634,False,Rue Maillot,residential,50,True,50.86,"LINESTRING (1.1551826 49.0302009, 1.1558063 49.029996)",,,,
588114340,True,Rue Georges Bernard,residential,30,False,146.094,"LINESTRING (1.1551826 49.0302009, 1.1551588 49.0301785, 1.1544537 49.0293854, 1.1541632 49.0290699)",,,,
80512574,True,Rue du Meilet,residential,50,False,66.743,"LINESTRING (1.1476291 49.0243965, 1.147198 49.024926)",,,,
318983787,True,Rue Charles Corbeau,living_street,20,False,68.741,"LINESTRING (1.1499568 49.0243508, 1.1506711 49.0244887, 1.1508623 49.0245228)",1,,,yes
80761634,False,Rue Maillot,residential,50,False,50.86,"LINESTRING (1.1558063 49.029996, 1.1551826 49.0302009)",,,,
307461289,False,Rue Lepouzé,secondary,50,True,153.821,"LINESTRING (1.1558063 49.029996, 1.155658 49.0296817, 1.1555174 49.0292138, 1.1553845 49.0288088, 1.1553522 49.028647)",,,,
318874550,False,Rue de la Harpe,unclassified,30,True,45.345,"LINESTRING (1.1494643 49.02338, 1.1499589 49.0231328)",2,,,
80512190,True,Rue du Docteur Lerat,residential,50,False,81.91499999999999,"LINESTRING (1.1494643 49.02338, 1.149373 49.0233275, 1.1492515 49.0232618, 1.1491971 49.0232285, 1.1491393 49.0231941, 1.1490822 49.0231637, 1.1487348 49.0230644, 1.1485078 49.0230143)",,,,
