osmid,name,highway,oneway,reversed,length,bridge,geometry,junction,lanes,ref,maxspeed,access
161071109,Rue François Pengam,secondary,False,False,26.063000000000002,,"LINESTRING (-4.2511397 48.4557683, -4.2511835 48.4558221, -4.2512037 48.4558452, -4.2512232 48.4558639, -4.2512901 48.4559171, -4.2513076 48.4559295, -4.2513251 48.4559418, -4.2513442 48.4559581)",,1,D 29,,
"[161071105, 161071106, 161071109, 992198191]",Rue François Pengam,secondary,False,True,65.105,yes,"LINESTRING (-4.2511397 48.4557683, -4.2511199 48.4557395, -4.2511129 48.4557307, -4.25096 48.4555241, -4.2509475 48.4554993, -4.2509308 48.455469, -4.2509223 48.4554401, -4.2509183 48.4554012, -4.2509182 48.4553767, -4.2509301 48.4553351, -4.2509481 48.4553002, -4.2509665 48.4552779, -4.2509864 48.4552579, -4.251022 48.4552337)",,1,D 29,,
397962201,Rue des Capucins,living_street,False,True,7.836,,"LINESTRING (-4.253987 48.4523247, -4.2539077 48.4523716)",,,,,
22967529,Rue Edmond Le Bos-Despinoy,living_street,False,False,61.04,,"LINESTRING (-4.253987 48.4523247, -4.2539502 48.4522957, -4.2536545 48.4520626, -4.253649 48.4520088, -4.253675 48.4519528, -4.2537275 48.4519091, -4.2537062 48.4518738)",,,,,
397962201,Rue des Capucins,living_street,False,False,55.748,,"LINESTRING (-4.253987 48.4523247, -4.2541914 48.4522039, -4.2542529 48.452169, -4.2545343 48.4520052, -4.2545546 48.4519936)",,,,,
"[161071104, 962763810]",Rue Edmond Le Bos-Despinoy,residential,False,False,133.53900000000002,,"LINESTRING (-4.2550145 48.4514452, -4.254945 48.4514643, -4.254341 48.4515294, -4.2540314 48.4515592, -4.2539127 48.4515853, -4.2538603 48.451596, -4.2537354 48.4516309, -4.2535837 48.4516715, -4.253522 48.451688, -4.2532761 48.4517538)",,,,20,
161084639,Boulevard de la Gare,tertiary,False,False,47.925,,"LINESTRING (-4.2550145 48.4514452, -4.2551867 48.4516839, -4.2552436 48.4517627, -4.2553147 48.4518261)",,2,,,
161084639,Boulevard de la Gare,tertiary,False,True,49.823,,"LINESTRING (-4.2550145 48.4514452, -4.2549727 48.4513863, -4.2549611 48.4513583, -4.2549372 48.4513006, -4.2548101 48.4511218, -4.2547588 48.4510316)",,2,,,
161067656,Rue Edmond Michelet,unclassified,True,False,22.291,,"LINESTRING (-4.2560349 48.4493019, -4.2560163 48.4493518, -4.2559928 48.4494146, -4.255967 48.4494532, -4.2559277 48.4494863)",,,,,
"[161071092, 1019987036]",Route de la Petite Palud,primary,False,False,38.67,,"LINESTRING (-4.2560349 48.4493019, -4.2561172 48.4493175, -4.2562805 48.4493487, -4.256489 48.4493877, -4.2565406 48.4493927)",,,D 712,,
161071092,Route de la Petite Palud,primary,False,True,108.082,,"LINESTRING (-4.2560349 48.4493019, -4.2558934 48.4492735, -4.2556439 48.4492234, -4.2555108 48.4492017, -4.2552046 48.4491471, -4.2550088 48.449127, -4.2548337 48.4491291, -4.2546925 48.4491386, -4.2546537 48.4491457, -4.25461 48.4491578)",,,D 712,,
161071130,Rue Traverse des Boucheries,living_street,False,False,31.598999999999997,,"LINESTRING (-4.2510684 48.4513573, -4.250957 48.4514506, -4.2508111 48.4515137, -4.2507748 48.4515571)",,,,,
"[161071105, 161071106, 161071109, 992198191]",Rue François Pengam,secondary,False,False,65.105,yes,"LINESTRING (-4.251022 48.4552337, -4.2509864 48.4552579, -4.2509665 48.4552779, -4.2509481 48.4553002, -4.2509301 48.4553351, -4.2509182 48.4553767, -4.2509183 48.4554012, -4.2509223 48.4554401, -4.2509308 48.455469, -4.2509475 48.4554993, -4.25096 48.4555241, -4.2511129 48.4557307, -4.2511199 48.4557395, -4.2511397 48.4557683)",,1,D 29,,
161071105,Rue François Pengam,secondary,False,True,141.723,,"LINESTRING (-4.251022 48.4552337, -4.2510654 48.4552063, -4.2511027 48.4551867, -4.2511393 48.4551746, -4.251193 48.4551574, -4.2512709 48.4551283, -4.2514317 48.4550727, -4.2515842 48.4550163, -4.2516874 48.4549663, -4.2517528 48.454929, -4.2517861 48.4549085, -4.2518343 48.4548706, -4.2518646 48.4548442, -4.2518896 48.4548104, -4.2519141 48.454768, -4.2519282 48.4547291, -4.2519422 48.454679, -4.2519503 48.4546456, -4.2519581 48.4545996, -4.2519652 48.4545338, -4.2519686 48.4544695, -4.251974 48.4543409, -4.2519783 48.4542677)",,1,D 29,,
320873442,Rue Jean-Louis Rolland,living_street,False,False,33.774,,"LINESTRING (-4.2498961 48.4480211, -4.2499136 48.4479824, -4.249925 48.4479573, -4.2499563 48.4479092, -4.2500044 48.4478585, -4.2501158 48.4477579)",,,,20,
"[350647513, 403637319, 160942287]","['Rue Jean-Louis Rolland', 'Place Saint-Thomas']",living_street,True,False,109.12199999999999,,"LINESTRING (-4.2498961 48.4480211, -4.2498678 48.4481037, -4.2498266 48.4481997, -4.249777 48.4482856, -4.249567 48.4485988, -4.2495265 48.4486633, -4.2495108 48.4487043, -4.2495065 48.448733, -4.2495042 48.4487611, -4.2495138 48.4487843, -4.2495317 48.4488183, -4.2495634 48.4488549, -4.249569 48.4488632, -4.2496373 48.448931)",,,,20,
961420700,,residential,False,True,31.175,,"LINESTRING (-4.2498961 48.4480211, -4.249928 48.4480319, -4.250273 48.448148)",,,,,
160915171,Quai de Cornouaille,secondary,False,False,89.24199999999999,,"LINESTRING (-4.2520603 48.4485096, -4.2521705 48.448466, -4.2522817 48.448434, -4.252337 48.4484238, -4.2524839 48.4484018, -4.2528504 48.4483481, -4.253069 48.4483163, -4.2532188 48.4482946)",,,,,
"[160942354, 161075115, 161075116]",Rue du Pont de Caernarfon,secondary,False,False,95.38000000000001,yes,"LINESTRING (-4.2520603 48.4485096, -4.2520976 48.4485911, -4.2521044 48.4486059, -4.2521084 48.448617, -4.252295 48.4490318, -4.2523045 48.4490541, -4.2523304 48.4491148, -4.2523851 48.4492281, -4.2524098 48.4492997, -4.2524213 48.449333)",,,,,
"[1213438286, 1213438287]",Quai de Cornouaille,residential,False,True,120.583,,"LINESTRING (-4.2520603 48.4485096, -4.2519408 48.4485085, -4.2518239 48.4485182, -4.2517582 48.4485245, -4.2516399 48.4485429, -4.2515441 48.4485675, -4.2514469 48.4486022, -4.2513398 48.448651, -4.2511685 48.4487399, -4.2508219 48.4489196, -4.2507216 48.4489708, -4.250705 48.4489794, -4.2506564 48.4490045)",,1,,50,
160915215,Rue Henri Bourhis,living_street,True,False,56.013999999999996,,"LINESTRING (-4.2496373 48.448931, -4.2500217 48.4488143, -4.2502044 48.4487563, -4.2503221 48.4487136)",,,,,
669012869,Place Saint-Thomas,living_street,False,True,19.56,,"LINESTRING (-4.2496373 48.448931, -4.2494659 48.449026, -4.2494338 48.4490438)",,,,,
"[961989428, 143496423]",Place Commandant L'Herminier,living_street,False,True,24.623,,"LINESTRING (-4.2503392 48.4502632, -4.250323 48.4502365, -4.2502865 48.4501748, -4.2502504 48.4501137, -4.2502469 48.4501077, -4.2502167 48.4500572)",,,,,
"[963477896, 962752420]",Rue du Chanoine Kerbrat,living_street,True,False,19.682,,"LINESTRING (-4.2503392 48.4502632, -4.2504132 48.4502479, -4.250594 48.4502106)",,,,,
958663639,Rue Amiral Romain Desfossés,living_street,False,False,10.307,,"LINESTRING (-4.2520092 48.4505018, -4.2520983 48.4504975, -4.2521471 48.4504891)",,,,,
1211287821,Route de Quimper,secondary,False,True,87.755,,"LINESTRING (-4.2557233 48.4470342, -4.2551266 48.447513, -4.25495 48.4476334)",,,,30,
160915238,Rue Saint-Exupéry,residential,False,True,87.13900000000001,,"LINESTRING (-4.2540448 48.4471298, -4.2549121 48.4476125, -4.25495 48.4476334)",,,,,
160915333,Rue du Pontic,tertiary,False,True,81.547,,"LINESTRING (-4.2527957 48.4476176, -4.2528352 48.4476631, -4.2529754 48.4479034, -4.2531669 48.4482103, -4.2531888 48.4482454, -4.2532188 48.4482946)",,2,,,
160915238,Rue Saint-Exupéry,residential,False,False,87.13900000000001,,"LINESTRING (-4.25495 48.4476334, -4.2549121 48.4476125, -4.2540448 48.4471298)",,,,,
1211287821,Route de Quimper,secondary,False,False,87.755,,"LINESTRING (-4.25495 48.4476334, -4.2551266 48.447513, -4.2557233 48.4470342)",,,,30,
"[1204486867, 1211287821]",Route de Quimper,secondary,False,True,25.401,,"LINESTRING (-4.25495 48.4476334, -4.254883 48.447689, -4.2548077 48.4477556, -4.2547494 48.4478187)",,,,"['30', '50']",
"[1204486867, 1211287821]",Route de Quimper,secondary,False,False,25.400999999999996,,"LINESTRING (-4.2547494 48.4478187, -4.2548077 48.4477556, -4.254883 48.447689, -4.25495 48.4476334)",,,,"['50', '30']",
"[669012868, 1204486869, 198967518]",Quai de Cornouaille,secondary,False,True,125.551,,"LINESTRING (-4.2547494 48.4478187, -4.2546508 48.4478505, -4.2545614 48.4478777, -4.2545439 48.4478836, -4.2544348 48.4479423, -4.2541792 48.4480542, -4.2540401 48.4480975, -4.2538992 48.4481387, -4.2536805 48.4481964, -4.253444 48.448249, -4.2533798 48.4482615, -4.2532188 48.4482946)",,,,,
160915171,Quai de Cornouaille,secondary,False,True,89.24199999999999,,"LINESTRING (-4.2532188 48.4482946, -4.253069 48.4483163, -4.2528504 48.4483481, -4.2524839 48.4484018, -4.252337 48.4484238, -4.2522817 48.448434, -4.2521705 48.448466, -4.2520603 48.4485096)",,,,,
160915333,Rue du Pontic,tertiary,False,False,81.547,,"LINESTRING (-4.2532188 48.4482946, -4.2531888 48.4482454, -4.2531669 48.4482103, -4.2529754 48.4479034, -4.2528352 48.4476631, -4.2527957 48.4476176)",,2,,,
"[669012868, 1204486869, 198967518]",Quai de Cornouaille,secondary,False,False,125.55099999999999,,"LINESTRING (-4.2532188 48.4482946, -4.2533798 48.4482615, -4.253444 48.448249, -4.2536805 48.4481964, -4.2538992 48.4481387, -4.2540401 48.4480975, -4.2541792 48.4480542, -4.2544348 48.4479423, -4.2545439 48.4478836, -4.2545614 48.4478777, -4.2546508 48.4478505, -4.2547494 48.4478187)",,,,,
"[160915193, 1213438291]",Rue Courte,living_street,True,False,40.672000000000004,,"LINESTRING (-4.2503221 48.4487136, -4.2505617 48.448922, -4.2505865 48.4489436, -4.2506272 48.448979, -4.2506564 48.4490045)",,,,20,
"[388953620, 160915215]",Rue Henri Bourhis,"['living_street', 'residential']",True,False,219.833,,"LINESTRING (-4.2503221 48.4487136, -4.2503689 48.4486865, -4.2504611 48.4486292, -4.2506371 48.4485329, -4.2511087 48.4483077, -4.2513468 48.4482021, -4.2516178 48.4480793, -4.2517732 48.4480177, -4.2521017 48.4478874, -4.2527516 48.4476347, -4.2527957 48.4476176)",,,,,
160942302,Rue Marc Sangnier,residential,False,True,23.555,,"LINESTRING (-4.2498332 48.4476599, -4.2499371 48.4476897, -4.2500793 48.447744, -4.2501158 48.4477579)",,,,,
160942302,Rue Marc Sangnier,residential,False,False,23.555,,"LINESTRING (-4.2501158 48.4477579, -4.2500793 48.447744, -4.2499371 48.4476897, -4.2498332 48.4476599)",,,,,
320873442,Rue Jean-Louis Rolland,living_street,False,True,33.774,,"LINESTRING (-4.2501158 48.4477579, -4.2500044 48.4478585, -4.2499563 48.4479092, -4.249925 48.4479573, -4.2499136 48.4479824, -4.2498961 48.4480211)",,,,20,
172965453,Place Saint-Thomas,living_street,False,True,10.373000000000001,,"LINESTRING (-4.2493437 48.4491154, -4.2494109 48.4490606, -4.2494338 48.4490438)",,,,,
"[1213438288, 160942319]",Rue aux Fruits,living_street,True,False,51.361000000000004,,"LINESTRING (-4.2498813 48.4493977, -4.2498052 48.4493377, -4.249789 48.4493249, -4.2495474 48.4491344, -4.2494338 48.4490438)",,,,20,
"[1213438289, 1213438290, 1213438287]",Quai de Cornouaille,residential,False,False,71.973,,"LINESTRING (-4.2498813 48.4493977, -4.2499438 48.4493646, -4.2499657 48.4493531, -4.2501629 48.4492515, -4.2503577 48.4491542, -4.250594 48.4490368, -4.2506081 48.4490295, -4.2506564 48.4490045)",,1,,50,
172965453,Place Saint-Thomas,living_street,False,False,10.373000000000001,,"LINESTRING (-4.2494338 48.4490438, -4.2494109 48.4490606, -4.2493437 48.4491154)",,,,,
669012869,Place Saint-Thomas,living_street,False,False,19.56,,"LINESTRING (-4.2494338 48.4490438, -4.2494659 48.449026, -4.2496373 48.448931)",,,,,
161071177,Rue du Gaz,secondary,False,False,34.537,,"LINESTRING (-4.2505008 48.4536446, -4.2509021 48.4538047)",,,D 29,,
161020631,Rue Paul Doumer,residential,False,False,77.20400000000001,,"LINESTRING (-4.2505008 48.4536446, -4.2504597 48.4536752, -4.2500171 48.4540043, -4.2498027 48.454162)",,,,,
161071177,Rue du Gaz,secondary,False,True,34.537,,"LINESTRING (-4.2509021 48.4538047, -4.2505008 48.4536446)",,,D 29,,
161020628,Rue Parmentier,residential,False,False,83.783,,"LINESTRING (-4.2509021 48.4538047, -4.2508708 48.4538287, -4.2504608 48.4541439, -4.2501975 48.4543495, -4.2501531 48.4543697)",,,,,
161071177,Rue du Gaz,secondary,False,False,37.296,,"LINESTRING (-4.2509021 48.4538047, -4.2510315 48.4538548, -4.2513467 48.4539644)",,,D 29,,
161020526,Allée des Haras,residential,False,False,76.016,,"LINESTRING (-4.2513467 48.4539644, -4.2513071 48.4539912, -4.2512631 48.4540232, -4.2507886 48.4542958, -4.2507575 48.4543298, -4.2507771 48.4543603, -4.2508642 48.4544115, -4.2509052 48.4544356)",,,,,
161071177,Rue du Gaz,secondary,False,False,47.768,,"LINESTRING (-4.2513467 48.4539644, -4.2518638 48.4541263, -4.2518959 48.4541371, -4.2519116 48.4541451, -4.2519266 48.454154)",,,D 29,,
161071177,Rue du Gaz,secondary,False,True,37.296,,"LINESTRING (-4.2513467 48.4539644, -4.2510315 48.4538548, -4.2509021 48.4538047)",,,D 29,,
161020627,Rue Parmentier,residential,False,True,34.658,,"LINESTRING (-4.2498027 48.454162, -4.2498302 48.4541783, -4.2501232 48.454352, -4.2501531 48.4543697)",,,,,
"[161020628, 161020631]","['Rue Paul Doumer', 'Rue Parmentier']",residential,False,"[False, True]",187.118,,"LINESTRING (-4.2498027 48.454162, -4.2496733 48.4542601, -4.2491205 48.4546619, -4.2491278 48.4547033, -4.2492663 48.4547899, -4.2493989 48.4548727, -4.2494606 48.4548695, -4.2501531 48.4543697)",,,,,
161020631,Rue Paul Doumer,residential,False,True,77.20400000000001,,"LINESTRING (-4.2498027 48.454162, -4.2500171 48.4540043, -4.2504597 48.4536752, -4.2505008 48.4536446)",,,,,
161020627,Rue Parmentier,residential,False,False,34.658,,"LINESTRING (-4.2501531 48.4543697, -4.2501232 48.454352, -4.2498302 48.4541783, -4.2498027 48.454162)",,,,,
"[161020628, 161020631]","['Rue Paul Doumer', 'Rue Parmentier']",residential,False,"[False, True]",187.118,,"LINESTRING (-4.2501531 48.4543697, -4.2494606 48.4548695, -4.2493989 48.4548727, -4.2492663 48.4547899, -4.2491278 48.4547033, -4.2491205 48.4546619, -4.2496733 48.4542601, -4.2498027 48.454162)",,,,,
161020628,Rue Parmentier,residential,False,True,83.783,,"LINESTRING (-4.2501531 48.4543697, -4.2501975 48.4543495, -4.2504608 48.4541439, -4.2508708 48.4538287, -4.2509021 48.4538047)",,,,,
161071088,Rond-Point de l'Europe,primary,True,False,21.416,,"LINESTRING (-4.2623545 48.4473178, -4.2623732 48.4473557, -4.2624012 48.4473911, -4.2624354 48.4474211, -4.2624762 48.4474472, -4.2625227 48.4474686)",roundabout,,,50,
161071091,Route de la Petite Palud,primary,True,False,46.309,,"LINESTRING (-4.2623545 48.4473178, -4.2622157 48.4474326, -4.2619316 48.447625)",,,D 712,50,
161071090,Route de la Petite Palud,primary,True,False,47.623999999999995,,"LINESTRING (-4.2619316 48.447625, -4.2622751 48.4474993, -4.2623747 48.4474778, -4.2624455 48.4474734, -4.2625227 48.4474686)",,,D 712,50,
320034412,Route de la Petite Palud,primary,False,True,82.52900000000001,,"LINESTRING (-4.2619316 48.447625, -4.2618598 48.4476613, -4.2614318 48.4478803, -4.2611467 48.4480262, -4.2610854 48.4480564, -4.2610439 48.4480768)",,,D 712,50,
"[669012865, 669012866]",Route de la Petite Palud,primary,False,False,56.051,,"LINESTRING (-4.2602172 48.4484092, -4.2602952 48.448386, -4.2604221 48.4483453, -4.2604556 48.4483342, -4.2605575 48.4482946, -4.2605986 48.4482786, -4.2607606 48.4482149, -4.2608158 48.4481853, -4.2608709 48.4481556)",,"['2', '3']",D 712,,
"[198847257, 1089763684, 1089763685]",Route de la Petite Palud,primary,False,True,73.849,,"LINESTRING (-4.2602172 48.4484092, -4.2599331 48.448489, -4.2598566 48.4485105, -4.2597795 48.4485317, -4.2592935 48.4486655)",,"['2', '3']",D 712,,
"[198847257, 1089763684, 1089763685]",Route de la Petite Palud,primary,False,False,73.849,,"LINESTRING (-4.2592935 48.4486655, -4.2597795 48.4485317, -4.2598566 48.4485105, -4.2599331 48.448489, -4.2602172 48.4484092)",,"['2', '3']",D 712,,
401428566,Rue Dixmude,residential,True,False,84.804,,"LINESTRING (-4.2592935 48.4486655, -4.259328 48.4487343, -4.2593411 48.448774, -4.2593644 48.4488565, -4.2593751 48.4488971, -4.2593864 48.4489399, -4.2594706 48.4493481, -4.2594843 48.4494164)",,,,,
"[161071089, 1111149274, 161071093]",Route de la Petite Palud,primary,False,True,218.589,,"LINESTRING (-4.2592935 48.4486655, -4.2587364 48.4488131, -4.2581054 48.4489804, -4.2580596 48.4489925, -4.2580342 48.4489996, -4.2577567 48.4490753, -4.2574759 48.449151, -4.2574484 48.4491588, -4.2573464 48.4491853, -4.257243 48.4492136, -4.2572079 48.4492228, -4.2565997 48.4493828, -4.2565406 48.4493927)",,2,D 712,,
161071092,Route de la Petite Palud,primary,False,False,108.08200000000001,,"LINESTRING (-4.25461 48.4491578, -4.2546537 48.4491457, -4.2546925 48.4491386, -4.2548337 48.4491291, -4.2550088 48.449127, -4.2552046 48.4491471, -4.2555108 48.4492017, -4.2556439 48.4492234, -4.2558934 48.4492735, -4.2560349 48.4493019)",,,D 712,,
618972751,,primary,True,False,23.445999999999998,,"LINESTRING (-4.25461 48.4491578, -4.254601 48.4491395, -4.2545845 48.4491236, -4.2545618 48.4491115, -4.2545348 48.4491043, -4.2545059 48.4491025, -4.2544722 48.4491076, -4.2544432 48.4491199, -4.2544221 48.449138, -4.2544116 48.4491598, -4.2544128 48.4491827)",roundabout,,,,
577585457,Quai de Léon,primary,False,True,111.662,,"LINESTRING (-4.2544128 48.4491827, -4.2543758 48.4491809, -4.2542701 48.4491907, -4.2534036 48.4493485, -4.2531899 48.4493849, -4.2529583 48.4494218, -4.2529459 48.4494238)",,2,D 712,30,
618972751,,primary,True,False,10.724,,"LINESTRING (-4.2544128 48.4491827, -4.2544228 48.4492008, -4.2544403 48.4492162, -4.2544637 48.4492277, -4.2544911 48.4492342, -4.2545201 48.4492353)",roundabout,,,,
320034410,Rue de l'Yser,unclassified,True,False,66.64,,"LINESTRING (-4.2619201 48.4491365, -4.2618062 48.4491802, -4.2611873 48.4492361, -4.261046 48.4492638)",,1,,,
669009088,Rue de la Marne,unclassified,False,False,125.82699999999998,,"LINESTRING (-4.2619201 48.4491365, -4.2618384 48.4490547, -4.2616448 48.4488611, -4.2615701 48.4487892, -4.2614585 48.4486756, -4.2613217 48.44852, -4.2611935 48.4483742, -4.2611507 48.4483256, -4.261119 48.4482895, -4.2610498 48.4482108, -4.2610193 48.4481761)",,1,,,
669009088,Rue de la Marne,unclassified,False,True,75.615,,"LINESTRING (-4.2619201 48.4491365, -4.2620352 48.449255, -4.2623708 48.4495803, -4.2624202 48.4496282, -4.2624969 48.4496986)",,1,,,
161071094,Rue Alain Daniel,tertiary,False,False,40.646,,"LINESTRING (-4.2545201 48.4492353, -4.2545267 48.4492618, -4.2545388 48.4493186, -4.2545549 48.4494213, -4.2545827 48.4495984)",,1,,,
618972751,,primary,True,False,12.171999999999999,,"LINESTRING (-4.2545201 48.4492353, -4.2545469 48.4492312, -4.254571 48.4492224, -4.2545906 48.4492096, -4.2546042 48.4491938, -4.2546108 48.4491761, -4.25461 48.4491578)",roundabout,,,,
161071154,Rue de l'Yser,residential,False,True,70.354,,"LINESTRING (-4.2604265 48.4493256, -4.2603797 48.4493372, -4.2599156 48.4493816, -4.2597007 48.4494029, -4.2595167 48.4494175, -4.2594843 48.4494164)",,,,,
401428561,Rue de l'Yser,unclassified,False,True,46.312999999999995,,"LINESTRING (-4.2604265 48.4493256, -4.2604862 48.449311, -4.261046 48.4492638)",,,,,
401428565,Rue de Verdun,residential,True,False,103.13899999999998,,"LINESTRING (-4.2604265 48.4493256, -4.2603278 48.4488504, -4.260318 48.4488057, -4.2603124 48.4487805, -4.2602816 48.4486009, -4.2602506 48.4484995, -4.2602333 48.4484571, -4.2602172 48.4484092)",,1,,,
"[161071089, 1111149274, 161071093]",Route de la Petite Palud,primary,False,False,218.589,,"LINESTRING (-4.2565406 48.4493927, -4.2565997 48.4493828, -4.2572079 48.4492228, -4.257243 48.4492136, -4.2573464 48.4491853, -4.2574484 48.4491588, -4.2574759 48.449151, -4.2577567 48.4490753, -4.2580342 48.4489996, -4.2580596 48.4489925, -4.2581054 48.4489804, -4.2587364 48.4488131, -4.2592935 48.4486655)",,2,D 712,,
"[161071092, 1019987036]",Route de la Petite Palud,primary,False,True,38.67,,"LINESTRING (-4.2565406 48.4493927, -4.256489 48.4493877, -4.2562805 48.4493487, -4.2561172 48.4493175, -4.2560349 48.4493019)",,,D 712,,
161071154,Rue de l'Yser,residential,False,False,70.354,,"LINESTRING (-4.2594843 48.4494164, -4.2595167 48.4494175, -4.2597007 48.4494029, -4.2599156 48.4493816, -4.2603797 48.4493372, -4.2604265 48.4493256)",,,,,
161071154,Rue de l'Yser,residential,False,True,49.739,,"LINESTRING (-4.2594843 48.4494164, -4.2594591 48.4494156, -4.2592974 48.4494304, -4.258816 48.4494743)",,,,,
401428566,Rue Dixmude,residential,True,False,69.46,,"LINESTRING (-4.2594843 48.4494164, -4.2595202 48.4494862, -4.2595313 48.4495383, -4.2596145 48.4499289, -4.2596384 48.4500315)",,,,,
577585457,Quai de Léon,primary,False,False,111.662,,"LINESTRING (-4.2529459 48.4494238, -4.2529583 48.4494218, -4.2531899 48.4493849, -4.2534036 48.4493485, -4.2542701 48.4491907, -4.2543758 48.4491809, -4.2544128 48.4491827)",,2,D 712,30,
577585458,Quai de Léon,primary,True,False,26.819,,"LINESTRING (-4.2529459 48.4494238, -4.252857 48.4494236, -4.2527727 48.4494164, -4.252715 48.44941, -4.2526542 48.4493992, -4.2526272 48.4493931, -4.252591 48.4493822)",,1,D 712,,
161071086,Quai de Léon,primary,False,True,127.868,,"LINESTRING (-4.2523429 48.449434, -4.25229 48.4494379, -4.2522326 48.4494522, -4.2521573 48.4494709, -4.2520822 48.4494896, -4.2518111 48.4495571, -4.2516786 48.4495906, -4.2515752 48.4496214, -4.2514145 48.4496694, -4.2510836 48.4497755, -4.2507512 48.4498834)",,2,D 712,30,
618972753,,primary,True,False,16.84,,"LINESTRING (-4.2523429 48.449434, -4.2523583 48.4494595, -4.2523704 48.4494707, -4.252385 48.4494805, -4.2524018 48.4494886, -4.2524203 48.4494949, -4.2524401 48.4494991, -4.2524606 48.4495012, -4.2524813 48.4495011, -4.2525018 48.4494988, -4.2525215 48.4494944)",roundabout,,,,
577585456,Quai de Léon,primary,True,False,29.71,,"LINESTRING (-4.2525588 48.4494783, -4.2526076 48.449483, -4.252655 48.449484, -4.2527174 48.4494778, -4.2527677 48.4494689, -4.2528327 48.4494551, -4.252879 48.4494431, -4.2529459 48.4494238)",,1,D 712,30,
618972753,,primary,True,False,11.621,,"LINESTRING (-4.2525588 48.4494783, -4.2525738 48.4494673, -4.2525858 48.4494547, -4.2525943 48.449441, -4.2525993 48.4494265, -4.2526004 48.4494115, -4.2525976 48.4493966, -4.252591 48.4493822)",roundabout,,,,
