osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,access,tunnel
34051681,False,,Rue Jean Jaurès,residential,,False,23.728,"LINESTRING (3.7094206 43.9359933, 3.7094579 43.9359733, 3.7096861 43.9359001)",,,,,
34051693,True,,Rue Nouzeran Chevas,residential,,False,27.212,"LINESTRING (3.7094206 43.9359933, 3.7093264 43.9360517, 3.709148 43.9361388)",,,,,
1254937325,True,,Avenue du Général de Gaulle,residential,,False,10.466,"LINESTRING (3.7094206 43.9359933, 3.7093698 43.9359479, 3.7093435 43.9359175)",,,,,
949288728,True,,Avenue du Général de Gaulle,residential,,False,21.362,"LINESTRING (3.7093435 43.9359175, 3.7093047 43.9358962, 3.7091914 43.9358271, 3.7091383 43.9357948)",,,,,
34053909,False,,Rue des Maquisards,residential,,False,48.054,"LINESTRING (3.705489 43.9333027, 3.7056227 43.933724)",,,,,
34051656,False,,Rue Ferdinand Paloc,residential,,True,122.153,"LINESTRING (3.705489 43.9333027, 3.7052368 43.9325502, 3.7051911 43.9323876, 3.7051592 43.9323366, 3.7051071 43.9322411)",,,,,
34051660,True,,Rue Catherine et William Booth,residential,,False,137.388,"LINESTRING (3.705489 43.9333027, 3.7051381 43.9333373, 3.7048391 43.9333722, 3.7040584 43.9334147, 3.703863 43.9334284, 3.703784 43.933434)",,,,,
34054118,True,D 4,Rue Biron,tertiary,,False,97.77000000000001,"LINESTRING (3.705888 43.9344994, 3.705969 43.9344854, 3.7069694 43.9343132, 3.7070755 43.9342949)",2,,,,
34053707,True,,Cours de la République,residential,,False,15.99,"LINESTRING (3.7065879 43.9335555, 3.7066383 43.9335509, 3.7067855 43.9335348)",,,,,
1002098267,True,,Rue Font des Barrys,residential,,False,43.876,"LINESTRING (3.7065879 43.9335555, 3.7062801 43.9334355, 3.7061039 43.9333706)",,,,,
34053707,True,,Cours de la République,residential,,False,20.936,"LINESTRING (3.7067855 43.9335348, 3.7068514 43.933717)",,,,,
1001492932,True,,Cours de la République,residential,,False,95.56,"LINESTRING (3.7068514 43.933717, 3.7067027 43.933743, 3.7056918 43.93392)",,,,,
34051658,True,,Rue des Arts,residential,,False,66.718,"LINESTRING (3.7070755 43.9342949, 3.7070597 43.9342541, 3.7068514 43.933717)",,,,,
84273437,False,D 4,Rue Biron,tertiary,,False,60.92,"LINESTRING (3.7070755 43.9342949, 3.7074487 43.9342343, 3.7076154 43.9342054, 3.707694 43.9341913, 3.7078186 43.9341791)",2,,,,
1002098268,True,,Rue des Barrys,residential,,False,36.004,"LINESTRING (3.7076984 43.9333513, 3.7075359 43.9330494)",,,,designated,
34051659,False,,Rue des Barrys,residential,,False,92.40299999999999,"LINESTRING (3.7076984 43.9333513, 3.7077462 43.9334386, 3.7080192 43.9339368, 3.7080976 43.9341303)",,,,,
44676551,True,,Rue Font des Barrys,residential,,False,77.275,"LINESTRING (3.7076984 43.9333513, 3.7074187 43.9334448, 3.7071462 43.9335277, 3.7067855 43.9335348)",,,,,
34053938,False,,Rue du Four,residential,,False,36.934,"LINESTRING (3.7080976 43.9341303, 3.7082488 43.9344441)",,,,,
684015942,False,,Avenue Pasteur,tertiary,,True,10.748,"LINESTRING (3.7080976 43.9341303, 3.7079743 43.9341685)",,,,,
34051659,False,,Rue des Barrys,residential,,True,92.403,"LINESTRING (3.7080976 43.9341303, 3.7080192 43.9339368, 3.7077462 43.9334386, 3.7076984 43.9333513)",,,,,
684015942,False,,Avenue Pasteur,tertiary,,False,63.7,"LINESTRING (3.7080976 43.9341303, 3.7081741 43.9341163, 3.7086907 43.9340135, 3.7088629 43.9339743)",,,,,
34051661,False,,Rue du Souvenir Français,residential,,True,14.807,"LINESTRING (3.7072703 43.9321763, 3.7071606 43.9320691)",,,,,
34051662,True,,Rue de l'Albarède,residential,,False,265.47200000000004,"LINESTRING (3.7072703 43.9321763, 3.7076775 43.9323547, 3.7081179 43.9325399, 3.7081835 43.9325797, 3.708391 43.9327058, 3.7090881 43.9332566, 3.7094046 43.9334302, 3.709703 43.9336675, 3.7097363 43.933694, 3.7097661 43.9337177)",,,,,
34053978,False,,Rue des Barrys,residential,,False,100.05199999999999,"LINESTRING (3.7072703 43.9321763, 3.7074271 43.9325239, 3.7074986 43.932707, 3.7075168 43.9327953, 3.7075235 43.9329907, 3.7075359 43.9330494)",,,,designated,
34053978,False,,Rue des Barrys,residential,,True,100.05199999999999,"LINESTRING (3.7075359 43.9330494, 3.7075235 43.9329907, 3.7075168 43.9327953, 3.7074986 43.932707, 3.7074271 43.9325239, 3.7072703 43.9321763)",,,,designated,
30698059,False,,Avenue Pasteur,tertiary,,False,100.946,"LINESTRING (3.7097661 43.9337177, 3.7099429 43.9336085, 3.7101471 43.9333726, 3.7101873 43.9333219, 3.7102631 43.9332263, 3.7103132 43.9331631, 3.7103565 43.9331085, 3.7104653 43.9329713)",,,,,
30698059,False,,Avenue Pasteur,tertiary,,True,77.912,"LINESTRING (3.7097661 43.9337177, 3.7095885 43.9337863, 3.7091288 43.9338973, 3.7088629 43.9339743)",,,,,
34053966,True,,Rue Tras la Muraille,residential,30,False,167.457,"LINESTRING (3.7097661 43.9337177, 3.7098699 43.9337687, 3.7100185 43.9338797, 3.7100895 43.9339327, 3.7103998 43.934153, 3.7107826 43.9346286, 3.7108639 43.9347032, 3.7109482 43.9347833, 3.7110604 43.9348836)",,,,,
34051669,False,,Rue Louis Stehlé,residential,,True,55.548,"LINESTRING (3.7050004 43.9351476, 3.7048146 43.9346663)",,,,,
34052430,False,,Rue de l'Olivette,residential,,False,55.234,"LINESTRING (3.7050004 43.9351476, 3.7051745 43.9351648, 3.7055455 43.9350937, 3.7056685 43.9350631)",,,,,
1254734258,False,,Rue de l'Olivette,residential,,False,39.376,"LINESTRING (3.7050004 43.9351476, 3.7045705 43.9352569, 3.7045349 43.9352599)",,,,,
"[34052430, 53639479]",False,,Rue de l'Olivette,residential,,"[False, True]",69.425,"LINESTRING (3.7056685 43.9350631, 3.7057782 43.9350139, 3.7062557 43.9348955, 3.7064758 43.934841)",,,,,
34052430,False,,Rue de l'Olivette,residential,,True,55.233999999999995,"LINESTRING (3.7056685 43.9350631, 3.7055455 43.9350937, 3.7051745 43.9351648, 3.7050004 43.9351476)",,,,,
53640095,False,,Rue Louis Monna,residential,,False,133.444,"LINESTRING (3.7056685 43.9350631, 3.7058017 43.9356357, 3.7058751 43.935916, 3.705892 43.9359807, 3.7059283 43.9361194, 3.7059611 43.9362445)",,,,,
999981572,False,,Rue Tras la Muraille,residential,,True,17.172,"LINESTRING (3.7110695 43.9362888, 3.7110316 43.9361368)",,,,,
60106685,True,,Rue Émile Planchon,residential,,False,98.273,"LINESTRING (3.7110695 43.9362888, 3.7109548 43.9363197, 3.7108134 43.9363434, 3.7107208 43.9363535, 3.7106397 43.9363603, 3.7105472 43.9363656, 3.710454 43.9363637, 3.7098605 43.9363091)",,,,,
949288722,True,,Rue Émile Planchon,residential,,False,22.618000000000002,"LINESTRING (3.7110695 43.9362888, 3.7111386 43.9362854, 3.7112472 43.9362946, 3.7113498 43.9363062)",,,,,
34053938,False,,Rue du Four,residential,,False,39.384,"LINESTRING (3.7083989 43.9347759, 3.7084264 43.9349007, 3.7084115 43.9349807, 3.708388 43.9350435, 3.7083847 43.9350638, 3.7083735 43.9351249)",,,,,
34053938,False,,Rue du Four,residential,,True,38.942,"LINESTRING (3.7083989 43.9347759, 3.7083322 43.9345813, 3.7082488 43.9344441)",,,,,
999971647,False,,Rue du Noguier,residential,,False,43.84900000000001,"LINESTRING (3.7083989 43.9347759, 3.7085968 43.9347693, 3.7088312 43.9347673, 3.7088342 43.9347454, 3.7089187 43.9347444)",,,,,
34053938,False,,Rue du Four,residential,,True,36.934,"LINESTRING (3.7082488 43.9344441, 3.7080976 43.9341303)",,,,,
34051671,False,,Rue du Château,residential,,False,55.384,"LINESTRING (3.7082488 43.9344441, 3.7084691 43.934338, 3.7087958 43.9342923, 3.7088896 43.9342912)",,,,,
34053938,False,,Rue du Four,residential,,False,38.942,"LINESTRING (3.7082488 43.9344441, 3.7083322 43.9345813, 3.7083989 43.9347759)",,,,,
30698059,False,,Avenue Pasteur,tertiary,,False,77.912,"LINESTRING (3.7088629 43.9339743, 3.7091288 43.9338973, 3.7095885 43.9337863, 3.7097661 43.9337177)",,,,,
34051672,True,,Rue Frédéric Mistral,tertiary,,False,35.303,"LINESTRING (3.7088629 43.9339743, 3.7088674 43.9340236, 3.7088896 43.9342912)",1,,,,
684015942,False,,Avenue Pasteur,tertiary,,True,63.7,"LINESTRING (3.7088629 43.9339743, 3.7086907 43.9340135, 3.7081741 43.9341163, 3.7080976 43.9341303)",,,,,
684015941,True,,Avenue des Anciens Combattants,tertiary,,False,79.50099999999999,"LINESTRING (3.7089071 43.9351375, 3.7089828 43.9351371, 3.7090445 43.9351468, 3.7090804 43.9351791, 3.7092718 43.9357359)",,,,,
999971646,False,,Rue Frédéric Mistral,tertiary,,True,27.006999999999998,"LINESTRING (3.7089071 43.9351375, 3.7089086 43.9350992, 3.7089145 43.9349515, 3.7089157 43.9348947)",2,,,,
34051673,True,,Rue du Noguier,residential,,False,28.026,"LINESTRING (3.7093356 43.9347368, 3.7096833 43.934708)",,,,,
"[34053114, 34051675]",False,,"[""Rue de l'Estrade"", 'Rue Portail de Laroque']",residential,,True,73.127,"LINESTRING (3.7093356 43.9347368, 3.7091741 43.9342994, 3.7088896 43.9342912)",,,,,
999971649,False,,Rue du Noguier,residential,,True,39.227000000000004,"LINESTRING (3.7101598 43.9346294, 3.7099974 43.9346665, 3.7097378 43.9347035, 3.7097106 43.9347058, 3.7096833 43.934708)",,,,,
34051679,False,,Rue Saint-Viel,residential,,True,8.322,"LINESTRING (3.7097543 43.9352055, 3.709652 43.9351923)",,,,,
34051677,False,,Rue du Vieux Temple,residential,,True,38.666,"LINESTRING (3.7097543 43.9352055, 3.7097456 43.9350502, 3.7096869 43.9349406, 3.7096513 43.9348703)",,,,,
34051679,False,,Rue Saint-Viel,residential,,False,59.68300000000001,"LINESTRING (3.7097543 43.9352055, 3.7100216 43.9351808, 3.7102285 43.9351147, 3.7102877 43.9351066, 3.7104761 43.9350937)",,,,,
34051679,False,,Rue Saint-Viel,residential,,False,28.341,"LINESTRING (3.7093204 43.9351032, 3.709652 43.9351923)",,,,,
34051679,False,,Rue Saint-Viel,residential,,True,59.683,"LINESTRING (3.7104761 43.9350937, 3.7102877 43.9351066, 3.7102285 43.9351147, 3.7100216 43.9351808, 3.7097543 43.9352055)",,,,,
34051679,False,,Rue Saint-Viel,residential,,False,8.322,"LINESTRING (3.709652 43.9351923, 3.7097543 43.9352055)",,,,,
34051679,False,,Rue Saint-Viel,residential,,True,28.341,"LINESTRING (3.709652 43.9351923, 3.7093204 43.9351032)",,,,,
34051680,False,,Rue Berthezène,residential,,False,70.71000000000001,"LINESTRING (3.709652 43.9351923, 3.7096492 43.9353931, 3.7096745 43.9354664, 3.7098573 43.935801)",,,,,
34051681,False,,Rue Jean Jaurès,residential,,True,17.588,"LINESTRING (3.7098573 43.935801, 3.7096861 43.9359001)",,,,,
34051680,False,,Rue Berthezène,residential,,True,70.71000000000001,"LINESTRING (3.7098573 43.935801, 3.7096745 43.9354664, 3.7096492 43.9353931, 3.709652 43.9351923)",,,,,
34051681,False,,Rue Jean Jaurès,residential,,False,37.426,"LINESTRING (3.7098573 43.935801, 3.7101599 43.9356953, 3.7102826 43.9356621)",,,,,
999981572,False,,Rue Tras la Muraille,residential,,False,17.172,"LINESTRING (3.7110316 43.9361368, 3.7110695 43.9362888)",,,,,
53706808,True,,Rue Durand,residential,,False,31.166999999999998,"LINESTRING (3.7110316 43.9361368, 3.710968 43.9361063, 3.7107573 43.9359398)",,,,,
34051681,False,,Rue Jean Jaurès,residential,,False,17.588,"LINESTRING (3.7096861 43.9359001, 3.7098573 43.935801)",,,,,
34051681,False,,Rue Jean Jaurès,residential,,True,23.728,"LINESTRING (3.7096861 43.9359001, 3.7094579 43.9359733, 3.7094206 43.9359933)",,,,,
34051683,False,,Rue Vacquerie,residential,,False,33.150999999999996,"LINESTRING (3.7096861 43.9359001, 3.7097443 43.9360399, 3.7098285 43.9361023, 3.7098618 43.9361629)",,,,,
34052914,False,,,residential,,False,16.257,"LINESTRING (3.7098618 43.9361629, 3.7098605 43.9363091)",,,,,
34051683,False,,Rue Vacquerie,residential,,False,79.888,"LINESTRING (3.7098618 43.9361629, 3.710162 43.9361846, 3.7102997 43.9361654, 3.7104226 43.9361168, 3.7106367 43.9360099, 3.7107573 43.9359398)",,,,,
34051683,False,,Rue Vacquerie,residential,,True,33.150999999999996,"LINESTRING (3.7098618 43.9361629, 3.7098285 43.9361023, 3.7097443 43.9360399, 3.7096861 43.9359001)",,,,,
23996041,False,D 999,Avenue du Mont Aigoual,primary,50,True,122.174,"LINESTRING (3.7033962 43.9327601, 3.7035101 43.93261, 3.7039657 43.9320095, 3.7041327 43.9317979)",,,,,
775036363,True,,Rue Armand Sabatier,tertiary,,False,28.595,"LINESTRING (3.7033962 43.9327601, 3.7033952 43.9328975, 3.7034031 43.9329343, 3.7034674 43.9330026)",,,,,
34051687,True,,Rue Élie Gounelle,residential,,False,145.003,"LINESTRING (3.7058195 43.9363841, 3.7058595 43.9366375, 3.705989 43.9368299, 3.7064653 43.9375604, 3.7064817 43.937586)",,,,,
475266332,True,,Place Jules Ferry,residential,,False,25.384,"LINESTRING (3.7058195 43.9363841, 3.7058016 43.9362808, 3.7058241 43.9362635, 3.7059611 43.9362445)",,,,,
34051688,False,,Rue du Camp Neuf,residential,,False,65.269,"LINESTRING (3.7085861 43.9367163, 3.7093888 43.9366142)",,,,,
34051688,False,,Rue du Camp Neuf,residential,,True,65.269,"LINESTRING (3.7093888 43.9366142, 3.7085861 43.9367163)",,,,,
"[34051688, 949288721]",False,,Rue du Camp Neuf,residential,,False,149.496,"LINESTRING (3.7093888 43.9366142, 3.7095898 43.9365992, 3.709725 43.9365969, 3.710174 43.9365696, 3.7105977 43.9365035, 3.7108268 43.9364617, 3.7110179 43.9364192, 3.7111701 43.9363777, 3.7112025 43.9363537)",,,,,
34051694,False,,Rue Falguière,residential,,True,56.717,"LINESTRING (3.7093888 43.9366142, 3.709373 43.9365278, 3.7093077 43.9363692, 3.709148 43.9361388)",,,,,
34051690,False,,Ruelle Mazet,residential,,False,37.419,"LINESTRING (3.7110604 43.9348836, 3.7114531 43.9347012)",,,,,
34053966,True,,Rue Tras la Muraille,residential,30,False,149.77700000000002,"LINESTRING (3.7110604 43.9348836, 3.711169 43.9350048, 3.7112559 43.935099, 3.7112834 43.9351466, 3.7113118 43.9352288, 3.7113309 43.9353502, 3.7113321 43.9355749, 3.711266 43.9357375, 3.711126 43.9359848, 3.7110333 43.9360996, 3.7110316 43.9361368)",,,,,
34051690,False,,Ruelle Mazet,residential,,True,37.419,"LINESTRING (3.7114531 43.9347012, 3.7110604 43.9348836)",,,,,
34051690,False,,Ruelle Mazet,residential,,False,48.30500000000001,"LINESTRING (3.7114531 43.9347012, 3.7119059 43.9344909, 3.7119601 43.9344658)",,,,,
34051691,False,,Impasse Mazet,residential,,False,83.78999999999999,"LINESTRING (3.7114531 43.9347012, 3.7116059 43.9349271, 3.7116242 43.9350444, 3.7116175 43.9354286)",,,,,
34051691,False,,Impasse Mazet,residential,,True,83.79,"LINESTRING (3.7116175 43.9354286, 3.7116242 43.9350444, 3.7116059 43.9349271, 3.7114531 43.9347012)",,,,,
34051690,False,,Ruelle Mazet,residential,,True,48.30500000000001,"LINESTRING (3.7119601 43.9344658, 3.7119059 43.9344909, 3.7114531 43.9347012)",,,,,
34051692,False,,Rue du Ménestrel,residential,,False,119.994,"LINESTRING (3.7119601 43.9344658, 3.712171 43.9346897, 3.7123361 43.934865, 3.7122881 43.9350096, 3.7122086 43.9352621, 3.7121795 43.9353547, 3.7121505 43.9354466)",,,,,
"[543989888, 34051692]",False,,Rue du Ménestrel,residential,,"[False, True]",217.50799999999998,"LINESTRING (3.7119601 43.9344658, 3.7116026 43.934054, 3.7115939 43.9340404, 3.7115923 43.9340228, 3.7116069 43.933986, 3.7116494 43.9338644, 3.711636 43.9337679, 3.7115875 43.9337218, 3.7111237 43.9332811, 3.7104653 43.9329713)",,,,,
34051692,False,,Rue du Ménestrel,residential,,True,119.994,"LINESTRING (3.7121505 43.9354466, 3.7121795 43.9353547, 3.7122086 43.9352621, 3.7122881 43.9350096, 3.7123361 43.934865, 3.712171 43.9346897, 3.7119601 43.9344658)",,,,,
"[1032867256, 34051693]",True,,Rue Nouzeran Chevas,residential,,False,87.703,"LINESTRING (3.709148 43.9361388, 3.7087928 43.9363497, 3.7083942 43.9365822, 3.7082999 43.9366379)",,,,,
34051694,False,,Rue Falguière,residential,,False,56.717,"LINESTRING (3.709148 43.9361388, 3.7093077 43.9363692, 3.709373 43.9365278, 3.7093888 43.9366142)",,,,,
43781627,False,,Rue Élie Gounelle,residential,,False,35.637,"LINESTRING (3.7066631 43.9377379, 3.7069604 43.9379764)",,,,,
43781627,False,,Rue Élie Gounelle,residential,,True,22.323,"LINESTRING (3.7066631 43.9377379, 3.7065192 43.9376259, 3.7064817 43.937586)",,,,,
53639481,False,,Cité Vert Bois,residential,,False,43.491,"LINESTRING (3.7066631 43.9377379, 3.7066264 43.9377572, 3.7066023 43.9377688, 3.7063643 43.937889, 3.7062808 43.9379182, 3.7061977 43.9379317)",,,,,
43781627,False,,Rue Élie Gounelle,residential,,False,22.323,"LINESTRING (3.7064817 43.937586, 3.7065192 43.9376259, 3.7066631 43.9377379)",,,,,
"[53639480, 300965896]",False,,Rue de Lauzas,residential,,True,178.819,"LINESTRING (3.7064817 43.937586, 3.7064172 43.9376297, 3.7061115 43.9377437, 3.7056342 43.93774, 3.7050608 43.9377525, 3.704744 43.9376979, 3.7044458 43.9376544, 3.7043271 43.9376448)",,,,destination,
34052418,False,,Rue des Soyeux,residential,,False,13.439,"LINESTRING (3.7064758 43.934841, 3.7065127 43.9349589)",,,,,
"[34052430, 53639479]",False,,Rue de l'Olivette,residential,,"[False, True]",69.425,"LINESTRING (3.7064758 43.934841, 3.7062557 43.9348955, 3.7057782 43.9350139, 3.7056685 43.9350631)",,,,,
1002089515,True,,Rue de l'Olivette,residential,,False,47.228,"LINESTRING (3.7064758 43.934841, 3.7067844 43.9347622, 3.7068173 43.9347597, 3.7068477 43.9347674, 3.7068808 43.9347922, 3.7069254 43.9348948)",,,,,
34052418,False,,Rue des Soyeux,residential,,True,81.988,"LINESTRING (3.7067378 43.9356782, 3.7065127 43.9349589)",,,,,
34051671,False,,Rue du Château,residential,,True,55.384,"LINESTRING (3.7088896 43.9342912, 3.7087958 43.9342923, 3.7084691 43.934338, 3.7082488 43.9344441)",,,,,
34051672,True,,Rue Frédéric Mistral,tertiary,,False,50.447,"LINESTRING (3.7088896 43.9342912, 3.7089065 43.9345548, 3.7089187 43.9347444)",1,,,,
"[34053114, 34051675]",False,,"[""Rue de l'Estrade"", 'Rue Portail de Laroque']",residential,,False,73.127,"LINESTRING (3.7088896 43.9342912, 3.7091741 43.9342994, 3.7093356 43.9347368)",,,,,
