osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width,lanes,junction,access,tunnel
41594707,Allées de Tourny,tertiary,True,False,130.696,"LINESTRING (-0.5774571 44.8447533, -0.5773589 44.8446836, -0.5770261 44.8444471, -0.576463 44.8440468, -0.5763566 44.8439711, -0.5763326 44.8439541, -0.5763122 44.8439396, -0.5762863 44.8439212)",,3.6,1,,,
297863389,Allées de Tourny,tertiary,False,True,38.939,"LINESTRING (-0.5774571 44.8447533, -0.5776669 44.8449025, -0.5778058 44.8450013)",,5.2,,,,
"[25752420, 1165664740]",Rue Jean-Jacques Rousseau,residential,False,True,41.830999999999996,"LINESTRING (-0.5774571 44.8447533, -0.5776284 44.8446469, -0.5776617 44.8446262, -0.5778025 44.8445387, -0.5778284 44.8445176, -0.5778475 44.8444995)",30,5.3,,,,
24026607,Cours du XXX Juillet,tertiary,True,False,12.08,"LINESTRING (-0.5743636 44.8428938, -0.5743837 44.8430015)",,,,,,
25767280,Rue Esprit des Lois,tertiary,True,False,26.373,"LINESTRING (-0.5743636 44.8428938, -0.57425 44.842904, -0.5742027 44.8429083, -0.5740429 44.842954)",,,,,,
24572994,Allées de Tourny,tertiary,True,False,28.693000000000005,"LINESTRING (-0.5744114 44.8431403, -0.5744409 44.8431699, -0.5744574 44.8431809, -0.5744941 44.8432055, -0.5745395 44.8432359, -0.5745879 44.8432684, -0.5746661 44.8433238)",,,,,,
135176537,Cours du XXX Juillet,residential,True,False,70.472,"LINESTRING (-0.5744114 44.8431403, -0.574515 44.8437068, -0.5745265 44.8437688)",,,,,,
21372529,Cours Tournon,residential,True,False,61.206999999999994,"LINESTRING (-0.577765 44.8450409, -0.5777158 44.8450622, -0.5775885 44.8450853, -0.5774423 44.8451096, -0.5771316 44.8451439, -0.5770465 44.8451522, -0.5770101 44.845156)",,,1,,,
459642825,Place Tourny,secondary,True,False,21.125999999999998,"LINESTRING (-0.577765 44.8450409, -0.5777477 44.8450752, -0.5777409 44.845108, -0.5777439 44.8451355, -0.5777485 44.8451638, -0.5777647 44.8451998, -0.5777834 44.8452228)",,,,roundabout,,
41594707,Allées de Tourny,tertiary,True,False,98.384,"LINESTRING (-0.5762863 44.8439212, -0.5762086 44.843866, -0.575405 44.8432948)",,3.6,1,,,
"[181601007, 79715991]","['Rue du Temple', 'Rue Franklin']",living_street,True,False,311.2780000000001,"LINESTRING (-0.5783015 44.842616, -0.5782952 44.8425699, -0.5782886 44.8425226, -0.5782516 44.8422567, -0.5782461 44.8422168, -0.578237 44.8421898, -0.5782153 44.8421499, -0.578206 44.8421229, -0.5781757 44.8419238, -0.5781696 44.8418841, -0.5781651 44.8418546, -0.5781624 44.8418373, -0.5781498 44.8417548, -0.5780145 44.8413146, -0.5778953 44.8408729, -0.5778831 44.8408299, -0.5778716 44.8407903, -0.5777223 44.8402181, -0.5776525 44.8398784, -0.5776472 44.8398588)",,2.7,,,,
182035771,Rue Montesquieu,residential,True,False,43.058,"LINESTRING (-0.5783015 44.842616, -0.5779566 44.8428431, -0.5779281 44.8428539, -0.577885 44.842853)",30,,,,,
5117872,Rue Bouffard,living_street,True,False,33.05,"LINESTRING (-0.5800721 44.84055, -0.5800009 44.8402981, -0.5799902 44.8402585)",20,,,,,
23605225,Allée Vercingétorix,residential,True,False,80.948,"LINESTRING (-0.5856543 44.8423133, -0.5855599 44.8423192, -0.5852081 44.8423475, -0.5846733 44.8423904, -0.5846339 44.8423936)",30,,1,,,
"[191082048, 1031043658]",Place des Martyrs de la Résistance,tertiary,False,True,95.958,"LINESTRING (-0.5856543 44.8423133, -0.5850078 44.8421181, -0.5846424 44.842004, -0.5846095 44.841994, -0.5845369 44.8419713)",,,2,,,
23134824,Rue du Palais Gallien,living_street,True,False,63.102000000000004,"LINESTRING (-0.5814174 44.8426478, -0.5814251 44.842696, -0.5814912 44.8431053, -0.5815084 44.8432116)",20,,1,,,
52429656,Rue Rolland,residential,True,False,160.82699999999997,"LINESTRING (-0.5814174 44.8426478, -0.581352 44.8426525, -0.579612 44.8427984, -0.5795407 44.8427774, -0.579407 44.842738)",30,,1,,,
181006873,Rue Condillac,residential,True,False,65.53,"LINESTRING (-0.5784872 44.8433833, -0.5785187 44.8433247, -0.5786358 44.8431078, -0.5786746 44.8430361, -0.5787403 44.8429138, -0.5787843 44.8428329)",30,,,,,
"[181081272, 759631027]","['Rue Buffon', 'Place des Grands Hommes']",residential,True,False,87.06899999999999,"LINESTRING (-0.5784872 44.8433833, -0.5779895 44.8432144, -0.5780116 44.8431642, -0.5780254 44.8430909, -0.5780161 44.8430202, -0.5779908 44.8429611, -0.5779507 44.8429071, -0.5779193 44.8428789, -0.5778946 44.8428603, -0.577885 44.842853)",30,,,,,
26115150,Rue Castéja,residential,True,False,125.39099999999999,"LINESTRING (-0.582998 44.8425229, -0.5829095 44.8425299, -0.5822879 44.842579, -0.581478 44.842643, -0.5814174 44.8426478)",30,,1,,,
"[26615960, 1021702622]",Rue Abbé de l'Épée,tertiary,False,False,115.472,"LINESTRING (-0.582998 44.8425229, -0.5829912 44.8425007, -0.5829828 44.8424754, -0.582675 44.8415526, -0.5826672 44.8415308, -0.5826617 44.8415122)",,,2,,,
26615960,Rue Abbé de l'Épée,tertiary,False,True,144.132,"LINESTRING (-0.582998 44.8425229, -0.5830059 44.8425447, -0.5830135 44.8425675, -0.5834021 44.8437324, -0.5834194 44.8437842)",,,2,,,
429738150,Rue Judaïque,secondary,True,False,29.123,"LINESTRING (-0.5826617 44.8415122, -0.5830289 44.8414838)",30,,1,,,
"[179805690, 179805687]","['Rue Saint-Sernin', 'Rue Georges Bonnac']","['residential', 'living_street']",True,False,139.727,"LINESTRING (-0.5826617 44.8415122, -0.5826481 44.841471, -0.582322 44.840483, -0.5823028 44.8404251, -0.5824973 44.8404004)",30,,1,,,
"[26615960, 1021702622]",Rue Abbé de l'Épée,tertiary,False,True,115.472,"LINESTRING (-0.5826617 44.8415122, -0.5826672 44.8415308, -0.582675 44.8415526, -0.5829828 44.8424754, -0.5829912 44.8425007, -0.582998 44.8425229)",,,2,,,
26115038,Place des Martyrs de la Résistance,tertiary,True,False,36.938,"LINESTRING (-0.5831066 44.8414778, -0.5832186 44.8415153, -0.5834105 44.8415789, -0.5835308 44.8416188)",30,,1,,,
71327163,Rue Judaïque,secondary,True,False,30.163,"LINESTRING (-0.5831066 44.8414778, -0.5832291 44.8414683, -0.5833913 44.8414557, -0.5834869 44.8414483)",30,,1,,,
182035770,Allées de Tourny,tertiary,True,False,37.167,"LINESTRING (-0.5759407 44.8442297, -0.5762737 44.8444663)",,7.5,1,,,
23156952,Rue de Sèze,residential,True,False,66.201,"LINESTRING (-0.5762737 44.8444663, -0.5762831 44.844512, -0.576264 44.8445354, -0.5757838 44.8448343, -0.5757566 44.8448504, -0.5757089 44.8448785)",,,,,,
182035770,Allées de Tourny,tertiary,True,False,64.751,"LINESTRING (-0.5762737 44.8444663, -0.5763741 44.8445378, -0.5766338 44.8447223, -0.5767095 44.8447761, -0.5768537 44.8448786)",,7.5,1,,,
38977262,Rue Jean-Jacques Rousseau,residential,True,False,24.195,"LINESTRING (-0.577781 44.8441335, -0.5778203 44.8443493)",30,,,,,
23126436,Rue Michel Montaigne,residential,True,False,67.101,"LINESTRING (-0.576921 44.8435223, -0.5763893 44.8438713, -0.5763371 44.8439056, -0.5762863 44.8439212)",30,,,,,
181081273,Rue Mably,residential,True,False,96.012,"LINESTRING (-0.576921 44.8435223, -0.5777191 44.8440943, -0.577781 44.8441335)",30,,,,,
"[1011560552, 193972649]",Rue Mably,residential,True,False,59.356,"LINESTRING (-0.5761331 44.8427834, -0.5761601 44.8428039, -0.5761757 44.8428421, -0.5762337 44.8429996, -0.5762449 44.843028, -0.5762697 44.8430523, -0.5764541 44.8431867, -0.5765101 44.8432265)",30,,,,,
"[23157081, 26115049]","['Place des Martyrs de la Résistance', 'Rue Rodrigues Péreire']",residential,True,False,141.138,"LINESTRING (-0.5846339 44.8423936, -0.5847562 44.8425206, -0.5848773 44.8426762, -0.5849443 44.8428425, -0.5850478 44.8432415, -0.585062 44.8432945, -0.5850573 44.8433406, -0.5850205 44.8435295, -0.585007 44.8435971)",30,,1,,,
26115150,Rue Castéja,residential,True,False,129.778,"LINESTRING (-0.5846339 44.8423936, -0.5845719 44.8423985, -0.5832449 44.8425034, -0.583074 44.8425169, -0.582998 44.8425229)",30,,1,,,
26115049,Rue Rodrigues Péreire,residential,True,False,69.04299999999999,"LINESTRING (-0.5848508 44.8449555, -0.584865 44.8450135, -0.584901 44.8451315, -0.5849395 44.845194, -0.5849655 44.8452295, -0.5850165 44.845256, -0.585123 44.845281, -0.5853365 44.8453315, -0.5854001 44.8453511)",30,,1,,,
190399095,Rue du Manège,residential,True,False,87.399,"LINESTRING (-0.5850927 44.8413241, -0.5856748 44.8406552)",,,1,,,
30119211,Place des Martyrs de la Résistance,tertiary,False,True,48.025999999999996,"LINESTRING (-0.5845369 44.8419713, -0.5844742 44.8419479, -0.5844255 44.8419309, -0.5839922 44.841778)",,,3,,,
191079284,,residential,True,False,23.198999999999998,"LINESTRING (-0.5845369 44.8419713, -0.5844531 44.8420683, -0.5843832 44.8421492)",30,,1,,,
191082049,Rue du Manège,residential,True,False,8.309000000000001,"LINESTRING (-0.5845369 44.8419713, -0.5845669 44.8419367, -0.584592 44.8419076)",,,2,,,
"[191082048, 1031043658]",Place des Martyrs de la Résistance,tertiary,False,False,95.958,"LINESTRING (-0.5845369 44.8419713, -0.5846095 44.841994, -0.5846424 44.842004, -0.5850078 44.8421181, -0.5856543 44.8423133)",,,2,,,
185751347,Rue Judaïque,secondary,True,False,44.859,"LINESTRING (-0.5845271 44.8413679, -0.5850927 44.8413241)",,,1,,,
23605823,Rue Fernand Marin,residential,True,False,42.942,"LINESTRING (-0.5845271 44.8413679, -0.5845209 44.8413151, -0.584481 44.8409831)",,,1,,,
139609370,Rue Georges Bonnac,tertiary,True,False,92.092,"LINESTRING (-0.5843805 44.8401471, -0.5849239 44.8401205, -0.5852147 44.8401024, -0.5855448 44.8400818)",,,1,,,
23134824,Rue du Palais Gallien,living_street,True,False,47.53,"LINESTRING (-0.5816857 44.844316, -0.581717 44.8445073, -0.5817552 44.8447406)",20,,1,,,
23157273,Allées de Tourny,residential,True,False,34.099000000000004,"LINESTRING (-0.5768537 44.8448786, -0.5769433 44.8449654, -0.5769725 44.8449994, -0.5769853 44.8450268, -0.576998 44.8450824, -0.5770101 44.845156)",,,,,,
41594709,Allées de Tourny,tertiary,True,False,55.47,"LINESTRING (-0.5768537 44.8448786, -0.5769707 44.8449313, -0.5770191 44.8449381, -0.5770735 44.8449336, -0.577284 44.8448395, -0.5774 44.8447877, -0.5774571 44.8447533)",,4.7,1,,,
324472806,Place Pey Berland,living_street,True,False,27.2,"LINESTRING (-0.5776057 44.8372136, -0.577576 44.8372168, -0.5772642 44.8372481)",20,3.1,,,,
23174686,Place Rohan,living_street,False,True,12.948999999999998,"LINESTRING (-0.5787378 44.8370962, -0.5787737 44.8370937, -0.5788007 44.8370984, -0.5788333 44.8371061, -0.5788961 44.8371205)",20,,,,,
324472806,Place Pey Berland,living_street,True,False,36.537000000000006,"LINESTRING (-0.5787378 44.8370962, -0.5786716 44.8371035, -0.5786393 44.8371114, -0.57857 44.8371305, -0.578418 44.837157, -0.578288 44.8371702)",20,3.1,,,,
26615960,Rue Abbé de l'Épée,tertiary,False,False,38.564,"LINESTRING (-0.5837976 44.8449181, -0.5837824 44.8448725, -0.583685 44.8445806)",,,2,,,
927103094,Rue Saint-Fort,residential,True,False,83.14200000000001,"LINESTRING (-0.5837976 44.8449181, -0.5838664 44.8449194, -0.5847945 44.844952, -0.5848508 44.8449555)",30,,,,,
23160123,Rue Saint-Fort,living_street,True,False,130.646,"LINESTRING (-0.5817826 44.8449106, -0.5834397 44.8449057)",20,,,,,
23597057,Rue du Château d'Eau,tertiary,True,False,33.336,"LINESTRING (-0.5834869 44.8414483, -0.5834784 44.8414053, -0.5834662 44.8413437, -0.5834293 44.8411513)",,,2,,,
903171887,Rue Judaïque,secondary,True,False,25.005999999999997,"LINESTRING (-0.5834869 44.8414483, -0.5835653 44.8414423, -0.5837234 44.84143, -0.5838022 44.841424)",30,,1,,,
23160078,Rue Robert Lateulade,tertiary,False,False,45.941,"LINESTRING (-0.5862056 44.8390935, -0.5862797 44.8395033)",,,,,,
23160078,Rue Robert Lateulade,tertiary,False,True,8.488,"LINESTRING (-0.5862056 44.8390935, -0.5861907 44.8390179)",,,,,,
324472806,Place Pey Berland,living_street,True,False,88.392,"LINESTRING (-0.5772642 44.8372481, -0.5763369 44.8373431, -0.5762807 44.8373517, -0.576242 44.8373573, -0.5761567 44.8373698)",20,3.1,,,,
23134824,Rue du Palais Gallien,living_street,True,False,75.849,"LINESTRING (-0.5815084 44.8432116, -0.5815645 44.8435591, -0.5816178 44.8438893)",20,,1,,,
23161171,Rue de Lurbe,living_street,True,False,100.72800000000001,"LINESTRING (-0.5815084 44.8432116, -0.5814396 44.8432169, -0.5802383 44.8433096)",20,,,,,
47459532,Rue Lafaurie de Monbadon,tertiary,True,False,61.267,"LINESTRING (-0.5795695 44.8433613, -0.5794802 44.8429915, -0.57945 44.8429315, -0.5794278 44.8429049, -0.5793969 44.8428869, -0.5793281 44.8428666)",30,,1,,,
23134824,Rue du Palais Gallien,living_street,True,False,47.748,"LINESTRING (-0.5816178 44.8438893, -0.5816736 44.8442354, -0.5816857 44.844316)",20,,1,,,
23161174,Rue Thiac,living_street,True,False,142.651,"LINESTRING (-0.5816178 44.8438893, -0.5816686 44.8438845, -0.5824552 44.8438164, -0.5831723 44.8437994, -0.5833577 44.8437874, -0.5833992 44.843784, -0.5834194 44.8437842)",,,,,,
26615960,Rue Abbé de l'Épée,tertiary,False,False,144.132,"LINESTRING (-0.5834194 44.8437842, -0.5834021 44.8437324, -0.5830135 44.8425675, -0.5830059 44.8425447, -0.582998 44.8425229)",,,2,,,
26615960,Rue Abbé de l'Épée,tertiary,False,True,90.998,"LINESTRING (-0.5834194 44.8437842, -0.5834291 44.8438133, -0.583685 44.8445806)",,,2,,,
"[927098280, 927098281]",Rue Thiac,living_street,True,False,127.19999999999999,"LINESTRING (-0.5834194 44.8437842, -0.5834885 44.843779, -0.5842309 44.8437058, -0.5849423 44.8435921, -0.585007 44.8435971)",,,,,,
26115049,Rue Rodrigues Péreire,residential,True,False,19.621,"LINESTRING (-0.585007 44.8435971, -0.5849825 44.8437727)",30,,1,,,
180933619,Cours Georges Clemenceau,secondary,False,False,4.883,"LINESTRING (-0.579407 44.842738, -0.5794316 44.8426977)",50,,2,,,
180933619,Cours Georges Clemenceau,secondary,False,True,15.594,"LINESTRING (-0.579407 44.842738, -0.5793281 44.8428666)",50,,2,,,
180933619,Cours Georges Clemenceau,secondary,False,False,15.594,"LINESTRING (-0.5793281 44.8428666, -0.579407 44.842738)",50,,2,,,
180933619,Cours Georges Clemenceau,secondary,False,True,3.918,"LINESTRING (-0.5793281 44.8428666, -0.5793073 44.8428986)",50,,2,,,
23164131,Rue Jean-Jacques Bel,residential,True,False,81.715,"LINESTRING (-0.575405 44.8432948, -0.5754674 44.8432493, -0.5760887 44.8427852, -0.5761331 44.8427834)",30,,,,,
41594707,Allées de Tourny,tertiary,True,False,58.482,"LINESTRING (-0.575405 44.8432948, -0.5753729 44.8432719, -0.5753015 44.8432212, -0.5748812 44.8429224)",,3.6,1,,,
23164501,Rue Valdec,residential,True,False,66.351,"LINESTRING (-0.5856748 44.8406552, -0.5856278 44.8406378, -0.5855526 44.8401437, -0.5855481 44.8401088, -0.5855448 44.8400818)",,,,,,
190399095,Rue du Manège,residential,True,False,84.792,"LINESTRING (-0.5856748 44.8406552, -0.5861141 44.840147, -0.5861636 44.8400899, -0.5861981 44.8399935)",,,1,,,
139609370,Rue Georges Bonnac,tertiary,True,False,53.194,"LINESTRING (-0.5855448 44.8400818, -0.5860622 44.8400504, -0.5861256 44.8400359, -0.5861778 44.839985)",,,1,,,
23174701,Place Pey Berland,living_street,False,False,55.436,"LINESTRING (-0.5762581 44.8376902, -0.5763558 44.8379408, -0.5763755 44.8379915, -0.5764195 44.8380895, -0.5764474 44.8381331, -0.5764756 44.8381621)",20,,,,,
"[1086903790, 1086903791]",Place Pey Berland,living_street,False,True,36.598000000000006,"LINESTRING (-0.5762581 44.8376902, -0.5761743 44.8374686, -0.5761643 44.8374313, -0.5761606 44.8374023, -0.5761567 44.8373698)",20,,,,,
23160123,Rue Saint-Fort,living_street,True,False,28.257,"LINESTRING (-0.5834397 44.8449057, -0.583721 44.8449163, -0.5837761 44.8449165, -0.5837976 44.8449181)",20,,,,,
23227510,Rue Lebrun,living_street,True,False,153.256,"LINESTRING (-0.583685 44.8445806, -0.5836225 44.8445935, -0.5826907 44.8446672, -0.5818196 44.8447361, -0.5817552 44.8447406)",20,,,,,
26615960,Rue Abbé de l'Épée,tertiary,False,False,90.998,"LINESTRING (-0.583685 44.8445806, -0.5834291 44.8438133, -0.5834194 44.8437842)",,,2,,,
26615960,Rue Abbé de l'Épée,tertiary,False,True,38.564,"LINESTRING (-0.583685 44.8445806, -0.5837824 44.8448725, -0.5837976 44.8449181)",,,2,,,
23134824,Rue du Palais Gallien,living_street,True,False,19.027,"LINESTRING (-0.5817552 44.8447406, -0.581776 44.8448696, -0.5817826 44.8449106)",20,,1,,,
23160078,Rue Robert Lateulade,tertiary,False,False,107.55199999999999,"LINESTRING (-0.5860091 44.8380593, -0.5860208 44.8381214, -0.586164 44.8388786, -0.5861831 44.8389702, -0.5861907 44.8390179)",,,,,,
"[185675465, 934983125, 108153694]","['Rue Saint-Sernin', 'Place Colonel Raynal']",residential,True,False,74.535,"LINESTRING (-0.5820235 44.8395572, -0.5818944 44.8391609, -0.5818828 44.8391251, -0.5818591 44.8390283, -0.581851 44.8389822, -0.5818295 44.8389015)",,,,,,
"[185751347, 1182246566]",Rue Judaïque,secondary,True,False,57.494,"LINESTRING (-0.5838022 44.841424, -0.5839781 44.8414103, -0.5841008 44.8414008, -0.5845271 44.8413679)",,,1,,,
23605823,Rue Fernand Marin,residential,True,False,93.29599999999999,"LINESTRING (-0.584481 44.8409831, -0.5843873 44.8402035, -0.5843836 44.8401726, -0.5843805 44.8401471)",,,1,,,
23605896,Rue Laliment,residential,True,False,70.148,"LINESTRING (-0.584481 44.8409831, -0.584081 44.8409896, -0.5837827 44.8410077, -0.58375 44.8410191, -0.5837376 44.8410365, -0.5837526 44.8411254)",,,1,,,
23605938,Passage Laliment,residential,False,True,25.653,"LINESTRING (-0.5837526 44.8411254, -0.5834293 44.8411513)",,,,,,
23605896,Rue Laliment,residential,True,False,33.434000000000005,"LINESTRING (-0.5837526 44.8411254, -0.5837952 44.8413823, -0.5837983 44.8413968, -0.5838022 44.841424)",,,1,,,
26115049,Rue Rodrigues Péreire,residential,True,False,95.01100000000001,"LINESTRING (-0.5848889 44.8441178, -0.58476 44.8444403, -0.5848425 44.8449215, -0.5848508 44.8449555)",30,,1,,,
