osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,junction
25856207,Boulevard Gambetta,residential,30,False,True,25.087000000000003,"LINESTRING (2.0459249 48.9310779, 2.0457734 48.9310766, 2.0456908 48.9310977, 2.0456127 48.9311421)",,,,
330888580,Boulevard Devaux,tertiary,30,False,False,25.631,"LINESTRING (2.0459249 48.9310779, 2.0457636 48.931013, 2.04573 48.930994, 2.0456409 48.9309438)",2,,,
330888581,Boulevard Gambetta,primary,30,False,False,245.798,"LINESTRING (2.0459249 48.9310779, 2.046049 48.9309775, 2.0460696 48.9309609, 2.0465714 48.9305581, 2.0467498 48.9304149, 2.0468217 48.9303572, 2.0469033 48.9302917, 2.0470924 48.9301399, 2.0472033 48.9300509, 2.0474247 48.9298732, 2.0477095 48.9296445, 2.0479513 48.9294504, 2.0479788 48.9294283, 2.0480572 48.929368)",2,D 190,,
793092206,Boulevard Devaux,tertiary,30,False,True,83.787,"LINESTRING (2.0459249 48.9310779, 2.0460565 48.9311308, 2.0460812 48.9311415, 2.0465535 48.9313469, 2.0467539 48.9314353, 2.0467789 48.9314463, 2.0467931 48.9314521, 2.0468852 48.9314898)",2,,,
574877420,Rue Saint-Louis,primary,30,False,True,5.374,"LINESTRING (2.0378821 48.9300696, 2.0378197 48.930044)",,D 30,,
25856455,Rue Basset,residential,30,True,False,106.044,"LINESTRING (2.0378821 48.9300696, 2.0378016 48.9301275, 2.037549 48.9303187, 2.0369604 48.9307748, 2.036938 48.9307939)",1,,,
574877420,Rue Saint-Louis,primary,30,False,False,54.111,"LINESTRING (2.0378821 48.9300696, 2.0383788 48.9302668, 2.0384306 48.9303009, 2.038486 48.930345)",,D 30,,
84206597,Rue de la Tannerie,residential,30,True,False,66.069,"LINESTRING (2.038486 48.930345, 2.0387194 48.9303207, 2.0387916 48.9302995, 2.0388627 48.9302647, 2.0391548 48.9300907, 2.03924 48.9300492)",,,,
574877420,Rue Saint-Louis,primary,30,False,False,49.387,"LINESTRING (2.038486 48.930345, 2.0385493 48.9304238, 2.0386637 48.9305429, 2.038684 48.9305747, 2.0387048 48.9306073, 2.0387896 48.9307405)",,D 30,,
574877420,Rue Saint-Louis,primary,30,False,True,54.111000000000004,"LINESTRING (2.038486 48.930345, 2.0384306 48.9303009, 2.0383788 48.9302668, 2.0378821 48.9300696)",,D 30,,
574877420,Rue Saint-Louis,primary,30,False,True,49.387,"LINESTRING (2.0387896 48.9307405, 2.0387048 48.9306073, 2.038684 48.9305747, 2.0386637 48.9305429, 2.0385493 48.9304238, 2.038486 48.930345)",,D 30,,
588473961,Avenue du Cep,tertiary,30,False,True,79.54,"LINESTRING (2.0387896 48.9307405, 2.0389361 48.9306784, 2.0389611 48.9306659, 2.0392497 48.930498, 2.039309 48.9304635, 2.0395366 48.9303245, 2.0396116 48.9302738)",,,,
652870350,Rue Saint-Louis,primary,30,False,False,40.905,"LINESTRING (2.0387896 48.9307405, 2.0388349 48.9308167, 2.0388664 48.9309146, 2.0389088 48.9310985)",,D 30,,
148738323,Boulevard de la Paix,residential,30,True,False,67.457,"LINESTRING (2.0429338 48.9307598, 2.042312 48.9303113)",,,,
