osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,width,junction,bridge,access
322636080,Place Charles de Gaulle,primary,False,False,6.077,N 88,50,"LINESTRING (3.5017124 44.5178342, 3.5017885 44.5178277)",,,,,
674643583,Rue du Torrent,residential,False,False,63.075,,,"LINESTRING (3.5036769 44.5175646, 3.503353 44.5170465)",,,,,
"[322636080, 325413767]","['Boulevard Britexte', 'Place Charles de Gaulle']",primary,False,True,153.07999999999998,N 88,50,"LINESTRING (3.5036769 44.5175646, 3.5036176 44.5175785, 3.5033965 44.5176302, 3.50306 44.5176956, 3.5027327 44.5177449, 3.5024242 44.5177868, 3.5017885 44.5178277)",,,,,
677100151,Place Charles de Gaulle,primary,True,False,33.43,N 88,50,"LINESTRING (3.5014273 44.5179536, 3.5013195 44.5181197, 3.501248 44.5182257)",,,,,
61510330,Rue des Trois Mulets,living_street,True,False,33.14,,20,"LINESTRING (3.5006779 44.5187277, 3.5004178 44.5184944)",,,,,
"[325413770, 335768655]",Boulevard Lucien Arnault,primary,True,False,75.309,N 88,"['50', '30']","LINESTRING (3.5006779 44.5187277, 3.5006362 44.5187499, 3.5004707 44.5188199, 3.5004182 44.5188458, 3.5002343 44.5189414, 3.5000796 44.5190192, 3.4998931 44.5191085)",,8,,,
335768656,Boulevard Lucien Arnault,primary,True,False,7.393,N 88,30,"LINESTRING (3.4986479 44.5194894, 3.4985732 44.5195292)",,8,,,
25380872,Rue du Chou Vert,living_street,False,False,62.751999999999995,,20,"LINESTRING (3.4986479 44.5194894, 3.4986375 44.5194666, 3.4983773 44.5190613, 3.4984002 44.5189681)",,8,,,
"[335768656, 335768654]",Boulevard Lucien Arnault,primary,True,False,68.634,N 88,30,"LINESTRING (3.4980234 44.5196545, 3.4977824 44.5196786, 3.4976049 44.5196653, 3.4974953 44.5196481, 3.4973023 44.5196042, 3.4971936 44.5195546)",,8,,,
335768658,Place Théophile Roussel,secondary,True,False,14.748,,,"LINESTRING (3.4971936 44.5195546, 3.4970493 44.5196383)",,,,,
429657077,Boulevard Lucien Arnault,primary,True,False,9.367,N 88,30,"LINESTRING (3.4971936 44.5195546, 3.4971111 44.5194943)",,,,,
25380878,Boulevard Théophile Roussel,primary,True,False,18.733999999999998,N 88,50,"LINESTRING (3.4971111 44.5194943, 3.4970717 44.5194665, 3.4970251 44.5194258, 3.4969672 44.5193615)",,,,,
61510321,Rue du Chastel,living_street,True,False,79.783,,20,"LINESTRING (3.4971111 44.5194943, 3.4971315 44.5194662, 3.4972643 44.5193226, 3.4974878 44.5190989, 3.4975283 44.5190678, 3.4975854 44.5190239, 3.4977094 44.5189194)",,,,,
335940578,Boulevard Théophile Roussel,primary,True,False,54.010000000000005,N 88,50,"LINESTRING (3.4969672 44.5193615, 3.4968908 44.5191473, 3.496803 44.5188901)",2,,,,
66861974,Rue des Carmes,residential,True,False,87.781,,,"LINESTRING (3.4967448 44.5187195, 3.4956532 44.5188514)",,,,,
335940578,Boulevard Théophile Roussel,primary,True,False,38.996,N 88,50,"LINESTRING (3.4967448 44.5187195, 3.4967447 44.5186852, 3.4967435 44.5183688)",2,,,,
335940578,Boulevard Théophile Roussel,primary,True,False,61.862,N 88,50,"LINESTRING (3.4967435 44.5183688, 3.4967904 44.5180203, 3.4967931 44.5180006, 3.4968564 44.5178197)",2,,,,
"[61510313, 25380882, 25380871]","['Rue de la République', ""Rue d'Angiran"", 'Rue Chalier Hugonnet']",living_street,True,False,108.411,,,"LINESTRING (3.5008608 44.5172959, 3.5007949 44.5173566, 3.5006925 44.5174086, 3.5005523 44.5174446, 3.5004723 44.5174633, 3.5002305 44.5175989, 3.500292 44.5177403, 3.500366 44.51791, 3.5004934 44.5179445)",,,,,
25380876,Boulevard du Soubeyran,primary,True,False,27.189999999999998,N 88,50,"LINESTRING (3.5008608 44.5172959, 3.5009453 44.517378, 3.5010649 44.5174924)",2,,,,
25380882,Rue d'Angiran,living_street,True,False,69.318,,,"LINESTRING (3.5004934 44.5179445, 3.500557 44.5179082, 3.500963 44.5177619, 3.5010801 44.5177284, 3.5011785 44.5177205, 3.5012419 44.5177271, 3.5012896 44.5177339)",,,,,
477153776,Rue du Collège,living_street,False,True,4.234,,20,"LINESTRING (3.4984002 44.5189681, 3.498351 44.5189533)",,3,,,
25380872,Rue du Chou Vert,living_street,False,True,62.751999999999995,,20,"LINESTRING (3.4984002 44.5189681, 3.4983773 44.5190613, 3.4986375 44.5194666, 3.4986479 44.5194894)",,8,,,
"[477153777, 335768659]","['Place du Mazel', 'Rue du Collège']",living_street,True,False,85.108,,20,"LINESTRING (3.4984002 44.5189681, 3.4984716 44.5189738, 3.4985477 44.5189741, 3.4986317 44.5189604, 3.4987126 44.5189357, 3.4987904 44.5189077, 3.4988637 44.5188688, 3.498919 44.5188244, 3.498984 44.5187804, 3.4990473 44.5187484, 3.499116 44.5187251, 3.4992066 44.5186981, 3.4992519 44.51868, 3.4992956 44.5186444, 3.4993088 44.5186254)",,6,,,
61510315,Rue Basse,living_street,True,False,79.984,,20,"LINESTRING (3.4993088 44.5186254, 3.499703 44.5184461, 3.4997459 44.5184307, 3.4999555 44.5183447, 3.5001625 44.518243)",,,,,
61510328,Rue du Théâtre,living_street,False,False,71.72500000000001,,20,"LINESTRING (3.4993088 44.5186254, 3.4994031 44.5187049, 3.499657 44.5188481, 3.49987 44.5190842, 3.4998931 44.5191085)",,8,,,
1198069551,Rue de l'Arjal,living_street,True,False,29.652,,20,"LINESTRING (3.4980369 44.5167819, 3.4979811 44.5169778, 3.4979852 44.5170445)",,,,,
1198069552,Rue Chaptal,living_street,True,False,47.054,,,"LINESTRING (3.4980369 44.5167819, 3.4975905 44.5167197, 3.4974643 44.5166788)",,,,,
25380869,Boulevard Henri Bourrillon,primary,True,False,44.158,N 88,50,"LINESTRING (3.4972575 44.5170474, 3.4974398 44.5167144, 3.4974643 44.5166788)",2,,,,
429657078,Rue Léon Boyer,living_street,False,False,35.607,,20,"LINESTRING (3.4972575 44.5170474, 3.4973327 44.5170634, 3.4976986 44.5171054)",,,,,
66557375,Rue de l'Ormeau,living_street,True,False,40.559000000000005,,,"LINESTRING (3.4976428 44.5173899, 3.4976374 44.5174167, 3.4975706 44.517751)",,,,,
"[429657080, 66557390]",Rue de la Rovère,living_street,False,True,122.044,,20,"LINESTRING (3.4976428 44.5173899, 3.4979768 44.5174618, 3.4982077 44.5175111, 3.4986757 44.5175644, 3.4986545 44.5178602, 3.4986354 44.5179008)",,5,,,
25380879,Rue du Collège,living_street,True,False,16.008,,20,"LINESTRING (3.4977296 44.5189024, 3.4979315 44.518904)",,,,,
61510325,Rue Notre-Dame,living_street,True,False,72.384,,20,"LINESTRING (3.4977296 44.5189024, 3.4977838 44.5187682, 3.4980289 44.5184524, 3.4981478 44.5183282)",,,,,
385240725,Rue Chaptal,living_street,True,False,59.999,,,"LINESTRING (3.4987798 44.5168846, 3.4980369 44.5167819)",,,,,
"[25380884, 1259474988]",Rue des Écoles,tertiary,False,False,46.666999999999994,,,"LINESTRING (3.4994626 44.5158405, 3.4993165 44.5161382, 3.4993066 44.5161563, 3.4992831 44.5162068, 3.4992685 44.5162367)",,,,,
25380884,Rue des Écoles,tertiary,False,True,82.327,,,"LINESTRING (3.4994626 44.5158405, 3.4995024 44.5157546, 3.4996415 44.5154497, 3.4997767 44.5151534, 3.4997841 44.5151365)",,,,,
25380884,Rue des Écoles,tertiary,False,False,82.327,,,"LINESTRING (3.4997841 44.5151365, 3.4997767 44.5151534, 3.4996415 44.5154497, 3.4995024 44.5157546, 3.4994626 44.5158405)",,,,,
37872671,Rue du Faubourg Saint-Gervais,tertiary,False,False,92.224,D 25,,"LINESTRING (3.4997841 44.5151365, 3.499925 44.5151128, 3.5000066 44.5150779, 3.5008114 44.5149599, 3.5008871 44.5149116)",,,,,
66868475,Rue du Faubourg La Vabre,residential,False,True,52.620000000000005,,,"LINESTRING (3.4997841 44.5151365, 3.4997819 44.5151158, 3.4997489 44.5148143, 3.4996932 44.5146696)",,,,,
"[25380873, 429657082]","['Rue du Soubeyran', 'Rue Chaptal']",living_street,True,False,64.80000000000001,,,"LINESTRING (3.4991597 44.5166487, 3.4992015 44.5169263, 3.4987798 44.5168846)",,,,,
1198069550,Rue de l'Arjal,living_street,True,False,32.153999999999996,,20,"LINESTRING (3.4991597 44.5166487, 3.4990345 44.5166407, 3.4989878 44.5166372, 3.4987621 44.5165963)",,,,,
674643570,Rue du Torrent,residential,True,False,34.616,,,"LINESTRING (3.5030877 44.5162415, 3.5029823 44.5159394)",,,,,
674643583,Rue du Torrent,residential,False,True,92.096,,,"LINESTRING (3.5030877 44.5162415, 3.5032232 44.5167512, 3.503353 44.5170465)",,,,,
676041439,,residential,True,False,22.542,,50,"LINESTRING (3.5029031 44.5155556, 3.5030476 44.5155376, 3.5031832 44.5155209)",1,,roundabout,,
322636088,Rue de la Chicanette,residential,True,False,166.978,,,"LINESTRING (3.5013036 44.5159698, 3.5014228 44.5165064, 3.5014335 44.5167456, 3.5013956 44.5170365, 3.501254 44.5174513)",,,,,
322636089,Rue de la Chicanette,residential,True,False,146.74200000000002,,,"LINESTRING (3.5013036 44.5159698, 3.5008631 44.5159492, 3.5003493 44.5158959, 3.4995189 44.515844, 3.4994626 44.5158405)",,,,,
674643586,Chemin de Janicot,residential,False,True,12.43,,,"LINESTRING (3.5013036 44.5159698, 3.5013351 44.5159405, 3.5013769 44.5159121, 3.5014163 44.5158935)",,,,,
66880978,Rue de la Chicanette,residential,False,False,15.878,,,"LINESTRING (3.501254 44.5174513, 3.5011041 44.5174738, 3.5010649 44.5174924)",,,,,
25380876,Boulevard du Soubeyran,primary,True,False,32.228,N 88,50,"LINESTRING (3.5010649 44.5174924, 3.5012186 44.51766, 3.5012896 44.5177339)",2,,,,
66880978,Rue de la Chicanette,residential,False,True,15.878,,,"LINESTRING (3.5010649 44.5174924, 3.5011041 44.5174738, 3.501254 44.5174513)",,,,,
322636080,Place Charles de Gaulle,primary,False,True,6.077,N 88,50,"LINESTRING (3.5017885 44.5178277, 3.5017124 44.5178342)",,,,,
"[322636080, 325413767]","['Boulevard Britexte', 'Place Charles de Gaulle']",primary,False,False,153.08,N 88,50,"LINESTRING (3.5017885 44.5178277, 3.5024242 44.5177868, 3.5027327 44.5177449, 3.50306 44.5176956, 3.5033965 44.5176302, 3.5036176 44.5175785, 3.5036769 44.5175646)",,,,,
43157813,Place Charles de Gaulle,primary,True,False,8.649,N 88,50,"LINESTRING (3.5015105 44.5179033, 3.5014273 44.5179536)",,,,,
66835547,Place Charles de Gaulle,primary,True,False,31.024,D 806,50,"LINESTRING (3.5015105 44.5179033, 3.5015744 44.5179471, 3.50174 44.5180961, 3.5017595 44.5181177)",,,,,
196964545,,primary,True,False,5.207,,50,"LINESTRING (3.4965621 44.5176233, 3.496617 44.5175976)",,,,,
322636078,Avenue du Maréchal Foch,primary,False,True,91.594,N 88,50,"LINESTRING (3.4965621 44.5176233, 3.4964142 44.5176439, 3.4954613 44.5178706)",,,,,
196964547,Avenue du Maréchal Foch,primary,True,False,18.511,N 88,50,"LINESTRING (3.4968564 44.5178197, 3.496832 44.5177755, 3.4968082 44.5177405, 3.4967332 44.5176809)",,,,,
335940579,Boulevard Théophile Roussel,primary,True,False,18.078,N 88,50,"LINESTRING (3.4968564 44.5178197, 3.4969215 44.5177379, 3.4969403 44.5176707)",,,,,
"[322636076, 322636077, 322636078]",Avenue du Maréchal Foch,primary,False,False,117.69399999999999,N 88,50,"LINESTRING (3.4928729 44.5182078, 3.4929736 44.5182223, 3.4929964 44.5182256, 3.4931169 44.5182346, 3.4932208 44.5182316, 3.493293 44.5182225, 3.493486 44.5181955, 3.49368 44.5181684, 3.4942384 44.5180903, 3.494333 44.5180765)",,,,,
"[429657080, 66557390]",Rue de la Rovère,living_street,False,False,122.04399999999998,,20,"LINESTRING (3.4986354 44.5179008, 3.4986545 44.5178602, 3.4986757 44.5175644, 3.4982077 44.5175111, 3.4979768 44.5174618, 3.4976428 44.5173899)",,5,,,
61510325,Rue Notre-Dame,living_street,True,False,11.368,,20,"LINESTRING (3.4981478 44.5183282, 3.4982426 44.5182515)",,,,,
66557415,Rue Traversière Notre-Dame,living_street,False,True,8.602,,20,"LINESTRING (3.4981478 44.5183282, 3.4980489 44.5182964)",,,,,
66557415,Rue Traversière Notre-Dame,living_street,False,False,30.829,,20,"LINESTRING (3.4981478 44.5183282, 3.4982975 44.5184032, 3.4984758 44.5184766)",,,,,
25380879,Rue du Collège,living_street,True,False,16.935,,20,"LINESTRING (3.4981438 44.5189163, 3.498351 44.5189533)",,,,,
66557428,Impasse du Gargamelou,living_street,False,False,38.47,,20,"LINESTRING (3.4981438 44.5189163, 3.4981177 44.5190728, 3.4982237 44.5191117, 3.4983114 44.519194)",1,,,,
335940614,Rue d'Aigues Passes,residential,True,False,16.874,,,"LINESTRING (3.4969403 44.5176707, 3.496805 44.5176613, 3.4967779 44.5176684, 3.4967332 44.5176809)",,,,,
677100152,Boulevard Henri Bourrillon,primary,True,False,27.592,N 88,50,"LINESTRING (3.4969403 44.5176707, 3.4969502 44.5176505, 3.4969883 44.5175725, 3.4970353 44.5174323)",,,,,
66861938,Rue Chanteronne,residential,False,False,13.307,,,"LINESTRING (3.4985732 44.5195292, 3.4985492 44.5195941, 3.4985303 44.5196449)",,,,,
335768656,Boulevard Lucien Arnault,primary,True,False,45.763000000000005,N 88,30,"LINESTRING (3.4985732 44.5195292, 3.4985142 44.5195427, 3.4980234 44.5196545)",,8,,,
325413770,Boulevard Lucien Arnault,primary,True,False,71.979,N 88,50,"LINESTRING (3.501248 44.5182257, 3.5011503 44.5183205, 3.5007353 44.518695, 3.5006779 44.5187277)",,,,,
61510315,Rue Basse,living_street,True,False,42.434,,20,"LINESTRING (3.5001625 44.518243, 3.5003016 44.5181403, 3.5004219 44.5180156, 3.5004934 44.5179445)",,,,,
61510328,Rue du Théâtre,living_street,False,True,71.72500000000001,,20,"LINESTRING (3.4998931 44.5191085, 3.49987 44.5190842, 3.499657 44.5188481, 3.4994031 44.5187049, 3.4993088 44.5186254)",,8,,,
"[335768649, 335768651, 335768652, 335768653, 335768655]",Boulevard Lucien Arnault,primary,True,False,108.12100000000001,N 88,30,"LINESTRING (3.4998931 44.5191085, 3.4998346 44.5191367, 3.4997595 44.5191684, 3.4997206 44.5191865, 3.4993929 44.5193157, 3.4993621 44.5193282, 3.4993271 44.5193353, 3.4993044 44.5193396, 3.4988166 44.5194488, 3.4987794 44.5194551, 3.498731 44.5194662, 3.4986479 44.5194894)",,8,,,
676041439,,residential,True,False,27.588,,50,"LINESTRING (3.5029823 44.5159394, 3.5029656 44.5159039, 3.5028679 44.5157051)",1,,roundabout,,
37872671,Rue du Faubourg Saint-Gervais,tertiary,False,False,96.13499999999999,D 25,,"LINESTRING (3.5008871 44.5149116, 3.500917 44.5148124, 3.5010618 44.5143331, 3.5010954 44.5142442, 3.5011966 44.5140785)",,,,,
37872671,Rue du Faubourg Saint-Gervais,tertiary,False,True,92.224,D 25,,"LINESTRING (3.5008871 44.5149116, 3.5008114 44.5149599, 3.5000066 44.5150779, 3.499925 44.5151128, 3.4997841 44.5151365)",,,,,
66439186,Chemin des Tilleuls,residential,True,False,62.35999999999999,,,"LINESTRING (3.5008871 44.5149116, 3.5009201 44.5149328, 3.5011488 44.5150798, 3.5013304 44.515237, 3.5013975 44.5153315)",,,,,
674643565,Rue du Torrent,residential,True,False,33.336,,,"LINESTRING (3.5031793 44.5159489, 3.5030877 44.5162415)",,,,,
676041439,,residential,True,False,15.655,,50,"LINESTRING (3.5031793 44.5159489, 3.5029823 44.5159394)",1,,roundabout,,
477153776,Rue du Collège,living_street,False,False,4.234,,20,"LINESTRING (3.498351 44.5189533, 3.4984002 44.5189681)",,3,,,
66557424,Rue Henri Rivière,living_street,False,False,53.922,,20,"LINESTRING (3.498351 44.5189533, 3.4984241 44.5186741, 3.4984542 44.518559, 3.4984758 44.5184766)",,5,,,
676041439,,residential,True,False,40.032999999999994,,50,"LINESTRING (3.5032999 44.5155993, 3.50319 44.5159196, 3.5031793 44.5159489)",1,,roundabout,,
25380879,Rue du Collège,living_street,True,False,16.888,,20,"LINESTRING (3.4979315 44.518904, 3.4981438 44.5189163)",,,,,
66557394,Rue des Bains,living_street,True,False,83.789,,20,"LINESTRING (3.4979315 44.518904, 3.4979518 44.5191367, 3.498023 44.5196344, 3.4980234 44.5196545)",,,,,
66880818,Cité du Rance,residential,False,False,52.063,,,"LINESTRING (3.5045926 44.5152295, 3.5047034 44.515691)",,,,,
66880907,Hameau de Janicot,residential,False,True,46.014,,,"LINESTRING (3.5045926 44.5152295, 3.5046577 44.5148183)",,,,,
66439203,Chemin de Janicot,residential,False,False,101.974,,,"LINESTRING (3.5045926 44.5152295, 3.5038475 44.5153462, 3.5033442 44.5154482)",,,,,
674643583,Rue du Torrent,residential,False,True,63.075,,,"LINESTRING (3.503353 44.5170465, 3.5036769 44.5175646)",,,,,
66861948,Impasse du Four Moulon,residential,False,False,88.612,,,"LINESTRING (3.503353 44.5170465, 3.5037516 44.5169933, 3.5038329 44.516972, 3.5038521 44.5169369, 3.503878 44.516529)",,,,,
674643583,Rue du Torrent,residential,False,False,92.096,,,"LINESTRING (3.503353 44.5170465, 3.5032232 44.5167512, 3.5030877 44.5162415)",,,,,
322636078,Avenue du Maréchal Foch,primary,False,False,83.49,N 88,50,"LINESTRING (3.494333 44.5180765, 3.4944911 44.5180523, 3.4948838 44.5179922, 3.4953548 44.5178967)",,,,,
"[322636076, 322636077, 322636078]",Avenue du Maréchal Foch,primary,False,True,117.69399999999999,N 88,50,"LINESTRING (3.494333 44.5180765, 3.4942384 44.5180903, 3.49368 44.5181684, 3.493486 44.5181955, 3.493293 44.5182225, 3.4932208 44.5182316, 3.4931169 44.5182346, 3.4929964 44.5182256, 3.4929736 44.5182223, 3.4928729 44.5182078)",,,,,
322636081,Chemin de l'Enclos Roussel,residential,False,False,182.79299999999998,,50,"LINESTRING (3.494333 44.5180765, 3.494365 44.5181979, 3.4943477 44.5182439, 3.4942245 44.5183283, 3.4942095 44.5183901, 3.49421 44.5184408, 3.4943026 44.51867, 3.4943007 44.518708, 3.4941739 44.5188906, 3.4937882 44.5190727, 3.4937483 44.519065, 3.4936348 44.5189863, 3.4933667 44.5189463, 3.4932517 44.5189099)",,,,,
66557423,Rue Léopold Monestier,living_street,False,False,55.272999999999996,,,"LINESTRING (3.4975706 44.517751, 3.4974782 44.5180063, 3.4975064 44.518068, 3.4975511 44.5181294, 3.4975841 44.5181633, 3.497607 44.5181868, 3.4976364 44.5182075)",,,,,
66557424,Rue Henri Rivière,living_street,False,False,5.09,,20,"LINESTRING (3.4984758 44.5184766, 3.498508 44.518437)",,5,,,
66557415,Rue Traversière Notre-Dame,living_street,False,True,30.829,,20,"LINESTRING (3.4984758 44.5184766, 3.4982975 44.5184032, 3.4981478 44.5183282)",,,,,
66557424,Rue Henri Rivière,living_street,False,True,53.922,,20,"LINESTRING (3.4984758 44.5184766, 3.4984542 44.518559, 3.4984241 44.5186741, 3.498351 44.5189533)",,5,,,
66557396,Rue des Finets,living_street,False,True,42.224999999999994,,20,"LINESTRING (3.496803 44.5188901, 3.4971354 44.5188757, 3.4972321 44.5188624, 3.4972772 44.5187979)",1,,,,
335940578,Boulevard Théophile Roussel,primary,True,False,19.524,N 88,50,"LINESTRING (3.496803 44.5188901, 3.4967636 44.5187789, 3.4967448 44.5187195)",2,,,,
61510321,Rue du Chastel,living_street,True,False,2.478,,20,"LINESTRING (3.4977094 44.5189194, 3.4977296 44.5189024)",,,,,
66557396,Rue des Finets,living_street,False,False,36.919,,20,"LINESTRING (3.4977094 44.5189194, 3.4974933 44.5188465, 3.4972772 44.5187979)",1,,,,
66557424,Rue Henri Rivière,living_street,False,True,5.09,,20,"LINESTRING (3.498508 44.518437, 3.4984758 44.5184766)",,5,,,
66557396,Rue des Finets,living_street,False,False,42.224999999999994,,20,"LINESTRING (3.4972772 44.5187979, 3.4972321 44.5188624, 3.4971354 44.5188757, 3.496803 44.5188901)",1,,,,
66557396,Rue des Finets,living_street,False,True,36.919,,20,"LINESTRING (3.4972772 44.5187979, 3.4974933 44.5188465, 3.4977094 44.5189194)",1,,,,
66557407,Rue Amédée Monteils,living_street,False,True,79.906,,20,"LINESTRING (3.4972772 44.5187979, 3.4973408 44.5186354, 3.4973752 44.5186165, 3.4974901 44.5186269, 3.4975425 44.5184426, 3.4976039 44.5183523, 3.4976359 44.5182713, 3.4976364 44.5182075)",1,,,,
"[25380874, 1197716182]",Rue Léon Boyer,living_street,True,False,82.218,,,"LINESTRING (3.4979852 44.5170445, 3.4981529 44.5170345, 3.4982807 44.5170398, 3.4983215 44.5170422, 3.4987624 44.5170677, 3.4987798 44.5168846)",,,,,
1089125899,Rue Léon Boyer,living_street,False,True,25.956000000000003,,,"LINESTRING (3.4979852 44.5170445, 3.4979161 44.5171054, 3.4976986 44.5171054)",,,,,
66557415,Rue Traversière Notre-Dame,living_street,False,False,8.602,,20,"LINESTRING (3.4980489 44.5182964, 3.4981478 44.5183282)",,,,,
66557407,Rue Amédée Monteils,living_street,False,False,79.90599999999999,,20,"LINESTRING (3.4976364 44.5182075, 3.4976359 44.5182713, 3.4976039 44.5183523, 3.4975425 44.5184426, 3.4974901 44.5186269, 3.4973752 44.5186165, 3.4973408 44.5186354, 3.4972772 44.5187979)",1,,,,
66557423,Rue Léopold Monestier,living_street,False,False,50.01,,,"LINESTRING (3.4976364 44.5182075, 3.4976918 44.5181857, 3.4977804 44.5181744, 3.4978634 44.5181852, 3.4979776 44.5181909, 3.498078 44.518209, 3.4982426 44.5182515)",,,,,
66557423,Rue Léopold Monestier,living_street,False,True,55.273,,,"LINESTRING (3.4976364 44.5182075, 3.497607 44.5181868, 3.4975841 44.5181633, 3.4975511 44.5181294, 3.4975064 44.518068, 3.4974782 44.5180063, 3.4975706 44.517751)",,,,,
429657078,Rue Léon Boyer,living_street,False,True,35.607,,20,"LINESTRING (3.4976986 44.5171054, 3.4973327 44.5170634, 3.4972575 44.5170474)",,,,,
429657079,Rue de l'Ormeau,living_street,True,False,28.518,,,"LINESTRING (3.4976986 44.5171054, 3.4976933 44.5171324, 3.4976862 44.5171688, 3.4976488 44.5173594)",,,,,
1089125899,Rue Léon Boyer,living_street,False,False,25.956000000000003,,,"LINESTRING (3.4976986 44.5171054, 3.4979161 44.5171054, 3.4979852 44.5170445)",,,,,
66557428,Impasse du Gargamelou,living_street,False,True,38.47,,20,"LINESTRING (3.4983114 44.519194, 3.4982237 44.5191117, 3.4981177 44.5190728, 3.4981438 44.5189163)",1,,,,
61510325,Rue Notre-Dame,living_street,True,False,50.093999999999994,,20,"LINESTRING (3.4982426 44.5182515, 3.4985611 44.5179937, 3.4986354 44.5179008)",,,,,
66557423,Rue Léopold Monestier,living_street,False,True,50.010000000000005,,,"LINESTRING (3.4982426 44.5182515, 3.498078 44.518209, 3.4979776 44.5181909, 3.4978634 44.5181852, 3.4977804 44.5181744, 3.4976918 44.5181857, 3.4976364 44.5182075)",,,,,
66835546,,primary,True,False,10.844999999999999,,50,"LINESTRING (3.5045838 44.5211756, 3.5045972 44.5212067, 3.5045969 44.5212392, 3.5045828 44.5212701)",,,roundabout,,
322636075,Allée Piencourt,primary,False,True,9.261,D 806,50,"LINESTRING (3.5035594 44.5202646, 3.5034988 44.5201934)",2,,,,
"[341831491, 341831493]",Allée Piencourt,primary,False,False,74.161,D 806,50,"LINESTRING (3.5035594 44.5202646, 3.5037036 44.5204267, 3.5037919 44.5205301, 3.5040454 44.5208344)",3,,,,
66861961,Chemin du Temple,residential,False,False,60.12,,,"LINESTRING (3.4993413 44.5210028, 3.4996066 44.5204963)",,,,,
66835540,Allée Paul Doumer,secondary,False,False,106.89099999999999,D 42,,"LINESTRING (3.4993413 44.5210028, 3.4997731 44.5210664, 3.500297 44.52114, 3.500664 44.5211889)",,,,,
66835540,Allée Paul Doumer,secondary,False,True,128.055,D 42,,"LINESTRING (3.4993413 44.5210028, 3.4988131 44.5209239, 3.4985894 44.5208725, 3.498457 44.5207841, 3.4983424 44.5206511, 3.4982352 44.5205285, 3.4980826 44.5203987)",,,,,
