osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,ref,lanes,junction,tunnel
167289499,True,Quai Jean Jaurès,primary,,False,122.32399999999998,"LINESTRING (4.8357984 46.3053175, 4.8360082 46.3055116, 4.8362817 46.3058207, 4.8365169 46.3061162, 4.8365265 46.3062744)",,D 906,2,,
125811717,True,Place de la Barre,residential,30,False,67.93599999999999,"LINESTRING (4.8291667 46.3062013, 4.829201 46.3061788, 4.8292387 46.3061542, 4.8293171 46.3061201, 4.8294043 46.3060991, 4.8295887 46.3060713, 4.8296785 46.3060751, 4.8297633 46.3060919, 4.8298145 46.3061167, 4.8298579 46.3061464, 4.8298969 46.3061785, 4.8299225 46.3062074)",,,,,
"[685748808, 169308592]",True,Rue Victor Hugo,tertiary,30,False,39.471000000000004,"LINESTRING (4.8291667 46.3062013, 4.8291332 46.3060678, 4.8290692 46.3059692, 4.8289972 46.3058695)",,,,,
685748808,True,Rue Victor Hugo,tertiary,30,False,13.853,"LINESTRING (4.8291979 46.306324, 4.8291667 46.3062013)",,,,,
127998855,False,Rue Gambetta,tertiary,30,False,136.073,"LINESTRING (4.8268556 46.303404, 4.8268895 46.3033931, 4.82694 46.3033782, 4.8283795 46.3029441, 4.8284792 46.3029147)",,,,,
"[685714545, 685706661]",True,Rond-Point de la Gare,tertiary,30,False,15.454,"LINESTRING (4.8268556 46.303404, 4.826873 46.3034274, 4.8268813 46.3034531, 4.82688 46.3034794, 4.8268669 46.303508, 4.8268426 46.3035329)",,,,roundabout,
167369102,True,Rue de l'Héritan,tertiary,30,False,71.409,"LINESTRING (4.829493 46.3078403, 4.8295257 46.3077342, 4.8293982 46.3072078)",,D 82,,,
"[428275176, 686193779]",True,Rond-Point de la Maison du Coq,tertiary,30,False,8.938,"LINESTRING (4.829493 46.3078403, 4.8295343 46.3078488, 4.8295628 46.3078639, 4.8295853 46.3078845)",,,,roundabout,
164871865,True,Rue du 11 Novembre 1918,tertiary,30,False,25.979,"LINESTRING (4.8295853 46.3078845, 4.8297845 46.3079163, 4.8299077 46.3079523)",,D 82e,,,
428275175,True,Rond-Point de la Maison du Coq,tertiary,30,False,8.133000000000001,"LINESTRING (4.8295853 46.3078845, 4.8295975 46.3079074, 4.8295998 46.3079317, 4.8295921 46.3079555)",,,,roundabout,
685716193,True,Rond-Point de la Maison du Coq,tertiary,30,False,8.141,"LINESTRING (4.8295921 46.3079555, 4.829575 46.3079769, 4.8295499 46.307994, 4.8295188 46.3080056)",,,,roundabout,
685716191,True,Rond-Point de la Maison du Coq,tertiary,30,False,7.300000000000001,"LINESTRING (4.8293844 46.3079826, 4.8293663 46.3079646, 4.8293554 46.3079441, 4.8293524 46.3079223)",,,,roundabout,
127998854,False,Rue Bigonnet,tertiary,30,True,80.367,"LINESTRING (4.8267459 46.3033591, 4.8267575 46.3033327, 4.826766 46.3033156, 4.8267221 46.3032337, 4.8262783 46.3027299)",,,2,,
685727559,True,Rond-Point de la Gare,tertiary,30,False,10.077,"LINESTRING (4.8267459 46.3033591, 4.8267887 46.3033665, 4.8268261 46.3033819, 4.8268556 46.303404)",,,,roundabout,
"[685727560, 124489472]",True,Rond-Point de la Gare,tertiary,30,False,46.921,"LINESTRING (4.8268426 46.3035329, 4.8267984 46.3035559, 4.8267451 46.3035664, 4.82669 46.3035629, 4.8266404 46.3035459, 4.826603 46.3035177, 4.826583 46.303482, 4.8265815 46.3034499, 4.8265867 46.3034372, 4.8265942 46.3034191, 4.8266199 46.3033924, 4.8266562 46.3033724, 4.8266995 46.3033609, 4.8267459 46.3033591)",,,,roundabout,
217797834,True,Quai Lamartine,primary,,False,70.183,"LINESTRING (4.8346539 46.3041987, 4.8351658 46.3047215)",,D 906,,,
144970430,True,Quai Lamartine,secondary,,False,155.13,"LINESTRING (4.8346539 46.3041987, 4.8354983 46.3049443, 4.8358032 46.3052328, 4.8359192 46.3052764)",,D 906,,,
124490168,True,Rond-Point de la Maison du Coq,tertiary,30,False,11.240000000000002,"LINESTRING (4.8295188 46.3080056, 4.829483 46.3080106, 4.8294465 46.3080083, 4.8294127 46.3079986, 4.8293844 46.3079826)",,,,roundabout,
159926407,False,Rue des Marans,unclassified,,True,85.44200000000001,"LINESTRING (4.8317705 46.3003185, 4.8316549 46.3003461, 4.8307193 46.3005695)",,,,,
159926395,False,Rue Boccard,residential,,False,116.223,"LINESTRING (4.8307193 46.3005695, 4.8307377 46.3006096, 4.8308449 46.3008432, 4.8309499 46.3009603, 4.8314355 46.3012934, 4.831593 46.3013931)",,,,,
159926407,False,Rue des Marans,unclassified,,False,85.44200000000001,"LINESTRING (4.8307193 46.3005695, 4.8316549 46.3003461, 4.8317705 46.3003185)",,,,,
159926395,False,Rue Boccard,residential,,True,116.22299999999998,"LINESTRING (4.831593 46.3013931, 4.8314355 46.3012934, 4.8309499 46.3009603, 4.8308449 46.3008432, 4.8307377 46.3006096, 4.8307193 46.3005695)",,,,,
"[230947744, 118176150, 159926398]",True,"['Quai des Marans', 'Rue Gambetta']","['residential', 'unclassified']","['30', '50']",False,203.568,"LINESTRING (4.8320336 46.3018399, 4.8321515 46.3018064, 4.8322058 46.3017871, 4.8323878 46.3017263, 4.8324371 46.3017092, 4.8324927 46.301685, 4.8325178 46.30166, 4.8325315 46.3016228, 4.8325238 46.3015913, 4.8324583 46.3014818, 4.8324186 46.3014303, 4.8323722 46.3013774, 4.8323428 46.3013304, 4.8321871 46.3010811, 4.8317993 46.3003659, 4.8317705 46.3003185)",,,,,
189349587,False,Rue Gambetta,residential,30,True,30.261,"LINESTRING (4.8320336 46.3018399, 4.8317561 46.3019278, 4.8316753 46.301953)",,,,,
144970435,True,Quai Lamartine,primary,,False,4.472,"LINESTRING (4.8316238 46.3019692, 4.8316624 46.3019993)",,D 906,,,
159926397,False,Rue Gambetta,residential,50,False,4.347,"LINESTRING (4.8316238 46.3019692, 4.8316753 46.301953)",,,,,
230929720,False,Rue Gambetta,tertiary,50,True,11.19,"LINESTRING (4.8316238 46.3019692, 4.8314866 46.302003)",,,,,
159929244,True,Rue de l'Europe,tertiary,,False,30.086,"LINESTRING (4.8269638 46.2992468, 4.8267897 46.2992729, 4.8265938 46.2993315)",,,,,
685983088,True,Carrefour de l'Europe,primary,,False,28.494999999999997,"LINESTRING (4.8273104 46.2993113, 4.8272306 46.2993191, 4.827144 46.2993107, 4.8270464 46.2992805, 4.8269638 46.2992468)",,,,roundabout,
244147960,False,Rue de l'Europe,tertiary,,False,79.483,"LINESTRING (4.8265938 46.2993315, 4.8264043 46.2994248, 4.8258282 46.2996815, 4.8257301 46.2997248)",,,,,
244147960,False,Rue de l'Europe,tertiary,,True,79.483,"LINESTRING (4.8257301 46.2997248, 4.8258282 46.2996815, 4.8264043 46.2994248, 4.8265938 46.2993315)",,,,,
159929237,True,Rue Boullay,residential,30,False,65.38300000000001,"LINESTRING (4.8267842 46.3002376, 4.8267266 46.3002824, 4.8261629 46.3005782, 4.8261179 46.3006018)",,,,,
282273463,True,Rue de Lyon,tertiary,30,False,99.06,"LINESTRING (4.8267842 46.3002376, 4.826679 46.300182, 4.8265738 46.3001264, 4.8259327 46.2998201, 4.8257301 46.2997248)",,D 54EN,,,
159929239,False,Rue Claude Roberjot,residential,30,True,133.502,"LINESTRING (4.8261179 46.3006018, 4.826159 46.3006388, 4.8264672 46.3009163, 4.827109 46.3015104, 4.8271634 46.3015608)",,,,,
52472362,True,Avenue Édouard Herriot,primary,,False,224.93399999999997,"LINESTRING (4.8295053 46.3006244, 4.8294702 46.3006014, 4.8291523 46.3003929, 4.8287171 46.3001075, 4.8277862 46.2994969, 4.8277418 46.2994678, 4.8275541 46.2993647, 4.8274949 46.2993448, 4.8274527 46.2993372, 4.8273104 46.2993113)",,D 906,,,
"[159929248, 159929246, 159929247]",True,Rue des Marans,unclassified,,False,41.172999999999995,"LINESTRING (4.8297096 46.3008328, 4.8296715 46.3008618, 4.829402 46.3010665, 4.8293491 46.3011068)",,,,,yes
159929258,True,,unclassified,,False,28.649,"LINESTRING (4.8297096 46.3008328, 4.8295343 46.3006987, 4.8295053 46.3006244)",,,,,
282273463,True,Rue de Lyon,tertiary,30,False,140.304,"LINESTRING (4.8282205 46.3010168, 4.8281372 46.3009703, 4.8275351 46.3006343, 4.8267842 46.3002376)",,D 54EN,,,
52472362,True,Avenue Édouard Herriot,primary,,False,75.67099999999999,"LINESTRING (4.8302197 46.3010929, 4.8299802 46.3009329, 4.8295053 46.3006244)",,D 906,,,
159929258,True,,unclassified,,False,49.061,"LINESTRING (4.8302197 46.3010929, 4.830064 46.3010425, 4.8298948 46.3009462, 4.8297096 46.3008328)",,,,,
159929249,False,Rue des Marans,unclassified,30,True,47.839999999999996,"LINESTRING (4.8293491 46.3011068, 4.8292481 46.3011714, 4.8291842 46.3012131, 4.8290507 46.3013002, 4.8289361 46.3013749, 4.8288931 46.3013997)",,,,,
159929245,False,Rue des Cordiers,residential,30,True,249.46599999999998,"LINESTRING (4.8288931 46.3013997, 4.82875 46.3014721, 4.8287085 46.301493, 4.8286504 46.3015224, 4.8281911 46.3017537, 4.8278196 46.3019407, 4.8276329 46.3020347, 4.826674 46.3025175, 4.8263331 46.3027005, 4.8262783 46.3027299)",,,,,
159929249,False,Rue des Marans,unclassified,30,False,47.839999999999996,"LINESTRING (4.8288931 46.3013997, 4.8289361 46.3013749, 4.8290507 46.3013002, 4.8291842 46.3012131, 4.8292481 46.3011714, 4.8293491 46.3011068)",,,,,
282273463,True,Rue de Lyon,tertiary,30,False,66.952,"LINESTRING (4.8288931 46.3013997, 4.8288171 46.3013564, 4.8282205 46.3010168)",,D 54EN,,,
159929239,False,Rue Claude Roberjot,residential,30,False,133.502,"LINESTRING (4.8271634 46.3015608, 4.827109 46.3015104, 4.8264672 46.3009163, 4.826159 46.3006388, 4.8261179 46.3006018)",,,,,
159929250,True,Rue du Concours,residential,30,False,101.262,"LINESTRING (4.8271634 46.3015608, 4.8275555 46.3013583, 4.8281399 46.3010565, 4.8282205 46.3010168)",,,,,
127998854,False,Rue Bigonnet,tertiary,30,False,62.835,"LINESTRING (4.825853 46.3022472, 4.8262783 46.3027299)",,,2,,
159929250,True,Rue du Concours,residential,30,False,126.337,"LINESTRING (4.825853 46.3022472, 4.8259038 46.3022197, 4.826317 46.301996, 4.8271634 46.3015608)",,,,,
"[282273468, 282273463]",True,Rue de Lyon,tertiary,30,False,136.784,"LINESTRING (4.8300583 46.3023122, 4.8299487 46.3021492, 4.8299149 46.302099, 4.8297032 46.3019397, 4.8294836 46.3017848, 4.8293374 46.3016817, 4.8293273 46.3016744, 4.8291357 46.3015361, 4.8288931 46.3013997)",,D 54EN,,,
996119355,False,Rue Gambetta,tertiary,30,True,3.538,"LINESTRING (4.8303368 46.3023539, 4.8302969 46.3023698)",,D 54EN,,,
159929242,True,Rue de Lyon,tertiary,30,False,24.114,"LINESTRING (4.8303368 46.3023539, 4.8301275 46.3023649, 4.8300971 46.3023489, 4.8300583 46.3023122)",,D 54EN,,,
"[996119356, 52472366]",False,Rue Gambetta,tertiary,30,False,96.666,"LINESTRING (4.8303368 46.3023539, 4.8303792 46.302341, 4.8304135 46.3023305, 4.830467 46.3023126, 4.8306425 46.3022538, 4.8306779 46.3022419, 4.8311296 46.302093, 4.8311962 46.3020756, 4.8312752 46.3020529, 4.8314866 46.302003)",,D 54EN,,,
"[159929241, 127998855]",False,Rue Gambetta,tertiary,30,True,130.169,"LINESTRING (4.8300271 46.3024386, 4.8298433 46.3024972, 4.82975 46.3025227, 4.8290633 46.302733, 4.8287239 46.3028391, 4.8286048 46.3028763, 4.8284792 46.3029147)",,,,,
159929243,True,Rue de Lyon,tertiary,30,False,14.634999999999998,"LINESTRING (4.8300271 46.3024386, 4.8300552 46.3023978, 4.8300651 46.3023592, 4.8300583 46.3023122)",,D 54EN,,,
"[365887545, 996119355]",False,Rue Gambetta,tertiary,30,False,22.099,"LINESTRING (4.8300271 46.3024386, 4.8300956 46.3024222, 4.83021 46.3023943, 4.8302969 46.3023698)",,D 54EN,,,
127998854,False,Rue Bigonnet,tertiary,30,True,62.835,"LINESTRING (4.8262783 46.3027299, 4.825853 46.3022472)",,,2,,
127998854,False,Rue Bigonnet,tertiary,30,False,80.367,"LINESTRING (4.8262783 46.3027299, 4.8267221 46.3032337, 4.826766 46.3033156, 4.8267575 46.3033327, 4.8267459 46.3033591)",,,2,,
159929245,False,Rue des Cordiers,residential,30,False,249.466,"LINESTRING (4.8262783 46.3027299, 4.8263331 46.3027005, 4.826674 46.3025175, 4.8276329 46.3020347, 4.8278196 46.3019407, 4.8281911 46.3017537, 4.8286504 46.3015224, 4.8287085 46.301493, 4.82875 46.3014721, 4.8288931 46.3013997)",,,,,
"[159929241, 127998855]",False,Rue Gambetta,tertiary,30,False,130.169,"LINESTRING (4.8284792 46.3029147, 4.8286048 46.3028763, 4.8287239 46.3028391, 4.8290633 46.302733, 4.82975 46.3025227, 4.8298433 46.3024972, 4.8300271 46.3024386)",,,,,
127998855,False,Rue Gambetta,tertiary,30,True,136.07299999999998,"LINESTRING (4.8284792 46.3029147, 4.8283795 46.3029441, 4.82694 46.3033782, 4.8268895 46.3033931, 4.8268556 46.303404)",,,,,
169308577,True,Rue Gabriel Jeanton,residential,30,False,89.618,"LINESTRING (4.8284792 46.3029147, 4.8286739 46.3029525, 4.8287679 46.3030271, 4.82921 46.3035052)",,,,,
169308577,True,Rue Gabriel Jeanton,residential,30,False,52.107,"LINESTRING (4.82921 46.3035052, 4.8294763 46.3037866, 4.8295274 46.3038406, 4.829585 46.3038956)",,,,,
164770828,False,Rue de Lingendes,residential,30,True,79.218,"LINESTRING (4.8343487 46.3080668, 4.8339076 46.3075215, 4.8338461 46.3074447)",,,,,
157742427,False,Quai Jean Jaurès,primary,50,True,56.768,"LINESTRING (4.8371475 46.3080984, 4.8370185 46.3077021, 4.8369861 46.3076002)",,D 906,,,
167369107,True,Rue du 8 Mai 1945,residential,30,False,55.416000000000004,"LINESTRING (4.830204 46.3073165, 4.8302922 46.3073321, 4.8308596 46.3074327, 4.8309028 46.3074404)",,,,,
52479190,False,Rue de la Paix,living_street,,False,43.242999999999995,"LINESTRING (4.8321773 46.3076394, 4.8321962 46.3075893, 4.8323194 46.3072631)",,,,,
167369105,False,Rue de la Préfecture,unclassified,30,False,54.289,"LINESTRING (4.8321773 46.3076394, 4.8323266 46.307646, 4.8328208 46.3075854, 4.8328752 46.3075787)",,,,,
164871864,False,Rue du 11 Novembre 1918,tertiary,30,False,2.724,"LINESTRING (4.8299425 46.307957, 4.8299077 46.3079523)",,D 82e,2,,
167369103,True,Rue de la Libération,unclassified,30,False,74.036,"LINESTRING (4.8299425 46.307957, 4.8299551 46.3079052, 4.8301875 46.3073555, 4.830204 46.3073165)",,,,,
164871864,False,Rue du 11 Novembre 1918,tertiary,30,True,2.724,"LINESTRING (4.8299077 46.3079523, 4.8299425 46.307957)",,D 82e,2,,
428275173,True,Rue du 11 Novembre 1918,tertiary,30,False,24.25,"LINESTRING (4.8299077 46.3079523, 4.8297781 46.307956, 4.8295921 46.3079555)",,D 82e,,,
39207814,True,Route du Pont Vert,secondary,30,False,9.863,"LINESTRING (4.8384875 46.3046439, 4.8385971 46.3045977)",,D 51,,,
"[167289498, 435479831]",False,Pont Saint-Laurent,"['primary', 'secondary']","['30', '50']",False,210.07500000000002,"LINESTRING (4.8384875 46.3046439, 4.8383594 46.3046572, 4.8373084 46.3048649, 4.837163 46.3049081, 4.8362966 46.3051547, 4.8360131 46.3052509, 4.8359192 46.3052764)",yes,D 1079,,,
144475762,False,Pont Saint-Laurent,secondary,50,False,10.344,"LINESTRING (4.8359192 46.3052764, 4.8357984 46.3053175)",,D 1079,,,
"[167289498, 435479831]",False,Pont Saint-Laurent,"['secondary', 'primary']","['50', '30']",True,210.075,"LINESTRING (4.8359192 46.3052764, 4.8360131 46.3052509, 4.8362966 46.3051547, 4.837163 46.3049081, 4.8373084 46.3048649, 4.8383594 46.3046572, 4.8384875 46.3046439)",yes,D 1079,,,
"[179984000, 167289500]",True,"['Rue Franche', 'Place Saint-Vincent']",living_street,,False,79.68299999999999,"LINESTRING (4.8350255 46.3056082, 4.8352262 46.3059215, 4.8347506 46.3061002)",,,,,
167369098,True,Rue Philibert Laguiche,living_street,,False,51.013999999999996,"LINESTRING (4.8350255 46.3056082, 4.8349275 46.3056262, 4.8347521 46.3056295, 4.8345808 46.3056231, 4.8343651 46.3056223)",,,,,
167289496,True,Place Saint-Vincent,residential,50,False,6.921,"LINESTRING (4.8347506 46.3061002, 4.8346723 46.306131)",,,,,
286436261,False,Rue de Strasbourg,residential,30,True,65.755,"LINESTRING (4.8347506 46.3061002, 4.8349764 46.3063734, 4.835145 46.3065825, 4.8351713 46.3066152)",,,,,
167289504,True,Rue du Maure,living_street,,False,67.548,"LINESTRING (4.8364307 46.3061698, 4.8363451 46.3061963, 4.8363192 46.3062043, 4.8356399 46.3064354)",,,,,
231697527,True,,secondary_link,,False,107.97600000000001,"LINESTRING (4.8364307 46.3061698, 4.8364061 46.3060734, 4.8363296 46.3059742, 4.8361915 46.3058205, 4.8360862 46.3057131, 4.8358469 46.3054646, 4.835809 46.3053849, 4.8357984 46.3053175)",,D 906,1,,
235985942,True,Quai Jean Jaurès,primary,,False,108.76500000000001,"LINESTRING (4.8364307 46.3061698, 4.8362851 46.3059857, 4.8360858 46.3057571, 4.8357317 46.3054044, 4.8356721 46.305345)",,D 906,2,,
157742427,False,Quai Jean Jaurès,primary,50,False,35.087,"LINESTRING (4.8365265 46.3062744, 4.8366479 46.3065786)",,D 906,,,
235985942,True,Quai Jean Jaurès,primary,,False,13.763,"LINESTRING (4.8365265 46.3062744, 4.8364307 46.3061698)",,D 906,2,,
167289492,True,Petite rue Franche,living_street,,False,41.179,"LINESTRING (4.8356399 46.3064354, 4.8355623 46.3064631, 4.8352238 46.3065948, 4.8351713 46.3066152)",,,,,
167289501,True,Rue Chatillon,living_street,,False,45.056,"LINESTRING (4.8356399 46.3064354, 4.8358794 46.3067344, 4.8359207 46.3067911)",,,,,
167289947,False,Rue de Strasbourg,residential,30,True,43.675000000000004,"LINESTRING (4.8351713 46.3066152, 4.8353764 46.3069156, 4.8354152 46.30697)",,,,,
286436261,False,Rue de Strasbourg,residential,30,False,65.755,"LINESTRING (4.8351713 46.3066152, 4.835145 46.3065825, 4.8349764 46.3063734, 4.8347506 46.3061002)",,,,,
167289502,False,Rue de Chavannes,living_street,,True,23.429,"LINESTRING (4.8361196 46.307115, 4.8358422 46.3072026)",,,,,
167289501,True,Rue Chatillon,living_street,,False,69.62299999999999,"LINESTRING (4.8361196 46.307115, 4.8361937 46.3072323, 4.8362784 46.3073841, 4.836395 46.3076265, 4.8364295 46.3077029)",,,,,
167289502,False,Rue de Chavannes,living_street,,False,23.429,"LINESTRING (4.8358422 46.3072026, 4.8361196 46.307115)",,,,,
167289503,False,Rue des Gîtes,living_street,,False,68.009,"LINESTRING (4.8358422 46.3072026, 4.8362918 46.3077295)",,,,,
167289502,False,Rue de Chavannes,living_street,,True,17.552,"LINESTRING (4.8358422 46.3072026, 4.8356846 46.307259, 4.8356393 46.3072752)",,,,,
167289502,False,Rue de Chavannes,living_street,,False,17.552,"LINESTRING (4.8356393 46.3072752, 4.8356846 46.307259, 4.8358422 46.3072026)",,,,,
167289947,False,Rue de Strasbourg,residential,30,False,38.068999999999996,"LINESTRING (4.8356393 46.3072752, 4.8354782 46.3070643, 4.8354525 46.3070224, 4.8354152 46.30697)",,,,,
167289947,False,Rue de Strasbourg,residential,30,True,63.782,"LINESTRING (4.8356393 46.3072752, 4.8359587 46.307701, 4.8360213 46.3077845)",,,,,
157742427,False,Quai Jean Jaurès,primary,50,False,56.768,"LINESTRING (4.8369861 46.3076002, 4.8370185 46.3077021, 4.8371475 46.3080984)",,D 906,,,
157742427,False,Quai Jean Jaurès,primary,50,True,116.54,"LINESTRING (4.8369861 46.3076002, 4.8366961 46.3067477, 4.8366479 46.3065786)",,D 906,,,
167289495,True,Place Saint-Étienne,residential,30,False,44.251999999999995,"LINESTRING (4.8364295 46.3077029, 4.8367988 46.3076351, 4.8369861 46.3076002)",,,,,
167289495,True,Place Saint-Étienne,residential,30,False,10.983,"LINESTRING (4.8362918 46.3077295, 4.8364295 46.3077029)",,,,,
167289503,False,Rue des Gîtes,living_street,,True,68.009,"LINESTRING (4.8362918 46.3077295, 4.8358422 46.3072026)",,,,,
167289495,True,Place Saint-Étienne,residential,30,False,21.661,"LINESTRING (4.8360213 46.3077845, 4.8360838 46.3077728, 4.8362918 46.3077295)",,,,,
167289947,False,Rue de Strasbourg,residential,30,False,63.782,"LINESTRING (4.8360213 46.3077845, 4.8359587 46.307701, 4.8356393 46.3072752)",,,,,
167369098,True,Rue Philibert Laguiche,living_street,,False,106.249,"LINESTRING (4.8343651 46.3056223, 4.8340661 46.3056169, 4.833746 46.3056068, 4.8333798 46.3056017, 4.8329862 46.3055639)",,,,,
167289946,True,Rue Saint-Vincent,living_street,,False,61.29,"LINESTRING (4.8346723 46.306131, 4.8343651 46.3056223)",,,,,
"[167289945, 167289948]",True,"['Rue Dinet', 'Place Saint-Vincent']","['residential', 'unclassified']",30,False,95.283,"LINESTRING (4.8346723 46.306131, 4.8346622 46.3061326, 4.8343103 46.3062598, 4.8342346 46.3063215, 4.8342355 46.3063827, 4.8342616 46.3064434, 4.8343479 46.3066063, 4.8344318 46.3067648, 4.8344458 46.3067908)",,,,,
164770828,False,Rue de Lingendes,residential,30,False,79.218,"LINESTRING (4.8338461 46.3074447, 4.8339076 46.3075215, 4.8343487 46.3080668)",,,,,
167369105,False,Rue de la Préfecture,unclassified,30,True,76.161,"LINESTRING (4.8338461 46.3074447, 4.8336268 46.30749, 4.8334815 46.3075112, 4.8328752 46.3075787)",,,,,
167369091,False,Rue Batillat,living_street,,False,44.417,"LINESTRING (4.8324784 46.3052686, 4.8325481 46.3053688, 4.8326843 46.3056413)",,,,,
169308588,True,Rue Sigorgne,living_street,,False,123.763,"LINESTRING (4.8324784 46.3052686, 4.832794 46.3051403, 4.8331816 46.3049955, 4.8334278 46.3049074, 4.8337176 46.304786, 4.8338318 46.3046827)",,,,,
167369098,True,Rue Philibert Laguiche,living_street,,False,13.277000000000001,"LINESTRING (4.8329862 46.3055639, 4.8329205 46.3055918, 4.8328289 46.305611)",,,,,
167369098,True,Rue Philibert Laguiche,living_street,,False,11.607,"LINESTRING (4.8328289 46.305611, 4.8326843 46.3056413)",,,,,
