osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,junction,access
155329454,False,,Avenue Léon Tolstoï,residential,False,92.68,"LINESTRING (4.9604968 45.7724305, 4.9594834 45.7721895, 4.9593658 45.7721615)",,,,
155329454,False,,Avenue Léon Tolstoï,residential,True,102.456,"LINESTRING (4.9604968 45.7724305, 4.9616641 45.7726995, 4.9617475 45.772726)",,,,
155329475,False,,Rue Edison,residential,False,182.5,"LINESTRING (4.9604968 45.7724305, 4.9600069 45.7733561, 4.9596754 45.7739685)",,,,
155329454,False,,Avenue Léon Tolstoï,residential,False,124.40700000000001,"LINESTRING (4.9593658 45.7721615, 4.9592702 45.7721389, 4.9591628 45.7721136, 4.9590794 45.7720939, 4.9583217 45.7719151, 4.9580112 45.7718418, 4.9579289 45.7718224, 4.9578534 45.7717921)",,,,
155329454,False,,Avenue Léon Tolstoï,residential,True,92.68,"LINESTRING (4.9593658 45.7721615, 4.9594834 45.7721895, 4.9604968 45.7724305)",,,,
155329456,False,,Avenue Édouard Herriot,unclassified,True,14.542,"LINESTRING (4.9641288 45.774476, 4.9639868 45.7743906)",2,50,,yes
155329456,False,,Avenue Édouard Herriot,unclassified,False,48.997,"LINESTRING (4.9641288 45.774476, 4.964306 45.7745721, 4.9646275 45.7747465)",2,50,,yes
276473303,False,,Avenue Édouard Herriot,unclassified,False,150.603,"LINESTRING (4.9641288 45.774476, 4.9640041 45.7745949, 4.9639584 45.7748055, 4.9644801 45.7750904, 4.9640323 45.775521)",,,,
155329444,False,,Avenue Alexandre Godard,residential,False,174.442,"LINESTRING (4.9611821 45.7755492, 4.961064 45.7760121, 4.9610933 45.7761068, 4.9616602 45.7763697, 4.9619301 45.7765104, 4.9621888 45.7766221, 4.9621967 45.7767016)",,30,,
155329444,False,,Avenue Alexandre Godard,residential,True,65.201,"LINESTRING (4.9611821 45.7755492, 4.9612231 45.7753748, 4.9613006 45.7750451, 4.9613153 45.7750081, 4.9613212 45.7749861, 4.9613252 45.7749716)",,30,,
155329463,False,,Impasse Alexandre Godard,residential,False,209.64499999999998,"LINESTRING (4.9611821 45.7755492, 4.9619588 45.7757979, 4.963516 45.7763171, 4.9635661 45.7763408, 4.9635879 45.7763813)",,,,
155329456,False,,Avenue Édouard Herriot,unclassified,False,64.31700000000001,"LINESTRING (4.9627092 45.7732553, 4.9629772 45.7735307, 4.9631749 45.7737339)",2,50,,yes
155329456,False,,Avenue Édouard Herriot,unclassified,True,137.776,"LINESTRING (4.9627092 45.7732553, 4.9625503 45.7730319, 4.9624608 45.7729263, 4.962247 45.772664, 4.9619741 45.7723539, 4.9618469 45.7721731)",2,50,,yes
155329486,False,,Impasse du Mollard,residential,False,66.475,"LINESTRING (4.9673478 45.7742903, 4.9681989 45.774361)",,,,
492141047,False,,Rue Georges Bizet,unclassified,False,6.554,"LINESTRING (4.9673478 45.7742903, 4.9673602 45.774232)",,,,
"[92940837, 492141047]",False,,Rue Georges Bizet,unclassified,True,139.036,"LINESTRING (4.9673478 45.7742903, 4.9672494 45.7747266, 4.9671769 45.775055, 4.9671598 45.7751408, 4.9671122 45.7753438, 4.9670991 45.7753999, 4.9670815 45.7755266)",,,,
93097825,False,,Rue Parmentier,residential,True,154.97,"LINESTRING (4.9666834 45.7699967, 4.9664354 45.7713796)",,,,
93097825,False,,Rue Parmentier,residential,False,63.538000000000004,"LINESTRING (4.9666834 45.7699967, 4.9674455 45.7700244, 4.9675015 45.770026)",,,,
276475588,False,,Rue Parmentier,residential,False,36.989000000000004,"LINESTRING (4.9666834 45.7699967, 4.9665724 45.7699912, 4.9662077 45.7699732)",,,,
22701141,False,,Rue de l'Égalité,unclassified,False,76.525,"LINESTRING (4.9675015 45.770026, 4.9675023 45.7699171, 4.9674857 45.7698023, 4.967446 45.7695948, 4.9674269 45.769498, 4.967419 45.7694387, 4.9674061 45.7693418)",,,,
22701141,False,,Rue de l'Égalité,unclassified,True,175.502,"LINESTRING (4.9675015 45.770026, 4.9675719 45.7703998, 4.9676653 45.7706066, 4.9677776 45.7708554, 4.9678805 45.7711358, 4.9679252 45.7713261, 4.9679564 45.7714587, 4.9679498 45.7715656)",,,,
93097825,False,,Rue Parmentier,residential,True,63.538000000000004,"LINESTRING (4.9675015 45.770026, 4.9674455 45.7700244, 4.9666834 45.7699967)",,,,
838799196,False,,Rue de la Fraternité,tertiary,False,22.456,"LINESTRING (4.9574536 45.7718572, 4.9576473 45.7717071)",2,50,,
"[1186578976, 838799194, 838799196]",False,,Rue de la Fraternité,tertiary,True,61.41000000000001,"LINESTRING (4.9574536 45.7718572, 4.9573677 45.7719293, 4.9572423 45.7720345, 4.9571119 45.772149, 4.9570082 45.7722401, 4.9569554 45.7722864)",2,50,,
"[1186578976, 838799194, 838799196]",False,,Rue de la Fraternité,tertiary,False,61.410000000000004,"LINESTRING (4.9569554 45.7722864, 4.9570082 45.7722401, 4.9571119 45.772149, 4.9572423 45.7720345, 4.9573677 45.7719293, 4.9574536 45.7718572)",2,50,,
356209150,True,,,secondary,False,3.454,"LINESTRING (4.9601415 45.7710207, 4.9601317 45.7709904)",,50,roundabout,
155329471,True,,Rue Curie,residential,False,140.51,"LINESTRING (4.9601415 45.7710207, 4.9600787 45.7710847, 4.9594911 45.7719722, 4.9594226 45.7720757, 4.9593658 45.7721615)",,,,
356209150,True,,,secondary,False,23.237,"LINESTRING (4.9604191 45.7710993, 4.9601415 45.7710207)",,50,roundabout,
155329456,False,,Avenue Édouard Herriot,unclassified,False,165.35800000000003,"LINESTRING (4.9604191 45.7710993, 4.9605898 45.7711792, 4.9608546 45.7713164, 4.9610251 45.7714074, 4.9610629 45.7714326, 4.9612131 45.7715328, 4.9613057 45.7716081, 4.961372 45.771662, 4.9615696 45.771825, 4.9616979 45.7719653, 4.9618469 45.7721731)",2,50,,yes
155329475,False,,Rue Edison,residential,True,182.5,"LINESTRING (4.9596754 45.7739685, 4.9600069 45.7733561, 4.9604968 45.7724305)",,,,
155329486,False,,Impasse du Mollard,residential,True,66.475,"LINESTRING (4.9681989 45.774361, 4.9673478 45.7742903)",,,,
155329454,False,,Avenue Léon Tolstoï,residential,False,18.57,"LINESTRING (4.9578534 45.7717921, 4.9576473 45.7717071)",,,,
155329454,False,,Avenue Léon Tolstoï,residential,True,124.40699999999998,"LINESTRING (4.9578534 45.7717921, 4.9579289 45.7718224, 4.9580112 45.7718418, 4.9583217 45.7719151, 4.9590794 45.7720939, 4.9591628 45.7721136, 4.9592702 45.7721389, 4.9593658 45.7721615)",,,,
"[778431258, 1026418603]",False,,"['Allée Étienne Buyat', 'Place Étienne Buyat']",residential,False,116.605,"LINESTRING (4.9578534 45.7717921, 4.9574323 45.7721515, 4.9571582 45.7723854, 4.9573893 45.7725292, 4.9574603 45.7725734)",,,,
219012400,True,D 317,Avenue Jean Jaurès,secondary,False,95.97099999999999,"LINESTRING (4.9601317 45.7709904, 4.9592791 45.7708743, 4.9591934 45.7708626, 4.9591303 45.770854, 4.9589259 45.7708031)",,,,
356209150,True,,,secondary,False,8.258,"LINESTRING (4.9601317 45.7709904, 4.9601253 45.7709707, 4.9601665 45.7709249)",,50,roundabout,
238456688,False,,,residential,False,66.731,"LINESTRING (4.9696602 45.7739368, 4.9688557 45.7741496)",,,,
155329458,False,,Chemin de la Berthaudière,residential,True,108.154,"LINESTRING (4.9696602 45.7739368, 4.9695256 45.7737722, 4.9694815 45.7736685, 4.969483 45.7735859, 4.9695419 45.7731863, 4.9695179 45.7730272, 4.9695035 45.7729982)",,,,
238456688,False,,,residential,True,66.731,"LINESTRING (4.9688557 45.7741496, 4.9696602 45.7739368)",,,,
276471532,False,,Rue Claude Debussy,residential,False,60.64,"LINESTRING (4.9676065 45.7731183, 4.9673311 45.7730899, 4.9670786 45.7730163, 4.9670087 45.7729985, 4.9669423 45.7729971, 4.966898 45.7730069, 4.9668557 45.7730097)",,,,
492141043,False,,Rue Georges Bizet,unclassified,False,113.634,"LINESTRING (4.9676065 45.7731183, 4.9676856 45.7727621, 4.9677811 45.7723318, 4.9678316 45.7721085)",,,,
"[492141043, 855181556]",False,,Rue Georges Bizet,unclassified,True,61.461,"LINESTRING (4.9676065 45.7731183, 4.9675056 45.7735704, 4.967495 45.7736167, 4.9674842 45.7736644)",,,,
243189983,False,,Allée Pierre de Coubertin,residential,True,67.595,"LINESTRING (4.9696519 45.7759613, 4.9693113 45.775894, 4.9692576 45.7757088, 4.9692333 45.7755376)",,,,
147708628,False,,Avenue Édouard Herriot,unclassified,True,24.698999999999998,"LINESTRING (4.9692333 45.7755376, 4.9690521 45.7755595, 4.9689195 45.7755755)",,,,
243189983,False,,Allée Pierre de Coubertin,residential,False,67.595,"LINESTRING (4.9692333 45.7755376, 4.9692576 45.7757088, 4.9693113 45.775894, 4.9696519 45.7759613)",,,,
8109687,False,D 317,Avenue Jean Jaurès,secondary,False,78.506,"LINESTRING (4.9645418 45.7711541, 4.9646318 45.7711672, 4.965004 45.7712271, 4.9655361 45.7712837)",2,,,
8109687,False,D 317,Avenue Jean Jaurès,secondary,True,97.16000000000001,"LINESTRING (4.9645418 45.7711541, 4.9639572 45.7710618, 4.9635856 45.771008, 4.9634032 45.7709783, 4.963319 45.7709646)",2,,,
276378880,False,,Rue Jules Verne,residential,True,110.082,"LINESTRING (4.9645418 45.7711541, 4.9645237 45.7712377, 4.9645588 45.7714422, 4.9645846 45.7718949, 4.9645847 45.7720186, 4.9645472 45.7721385)",,,,
8109687,False,D 317,Avenue Jean Jaurès,secondary,False,70.562,"LINESTRING (4.9655361 45.7712837, 4.9658073 45.7713126, 4.9662623 45.7713611, 4.9664354 45.7713796)",2,,,
8109687,False,D 317,Avenue Jean Jaurès,secondary,True,78.506,"LINESTRING (4.9655361 45.7712837, 4.965004 45.7712271, 4.9646318 45.7711672, 4.9645418 45.7711541)",2,,,
276378883,False,,,residential,True,105.68,"LINESTRING (4.9655361 45.7712837, 4.9654145 45.7717994, 4.965315 45.7722215)",,,,
276378880,False,,Rue Jules Verne,residential,False,110.082,"LINESTRING (4.9645472 45.7721385, 4.9645847 45.7720186, 4.9645846 45.7718949, 4.9645588 45.7714422, 4.9645237 45.7712377, 4.9645418 45.7711541)",,,,
276378883,False,,,residential,False,105.68,"LINESTRING (4.965315 45.7722215, 4.9654145 45.7717994, 4.9655361 45.7712837)",,,,
276471419,False,,Rue du Sablon,residential,False,33.621,"LINESTRING (4.9633012 45.7757386, 4.9631827 45.7758722, 4.9631746 45.7759156, 4.9632124 45.7759344, 4.9632936 45.775974)",,,,
348713813,True,,Rue du Sablon,residential,False,309.538,"LINESTRING (4.9633012 45.7757386, 4.9638114 45.7759427, 4.9651095 45.77647, 4.9663784 45.7769658, 4.9667032 45.7771215, 4.96675 45.7771378)",,30,,
276471419,False,,Rue du Sablon,residential,True,33.621,"LINESTRING (4.9632936 45.775974, 4.9632124 45.7759344, 4.9631746 45.7759156, 4.9631827 45.7758722, 4.9633012 45.7757386)",,,,
276471532,False,,Rue Claude Debussy,residential,True,23.145,"LINESTRING (4.966767 45.7727597, 4.9666663 45.7729212, 4.9666784 45.7729521)",,,,
276471532,False,,Rue Claude Debussy,residential,True,15.17,"LINESTRING (4.9666784 45.7729521, 4.9668557 45.7730097)",,,,
276471533,False,,Rue Claude Debussy,residential,False,41.026999999999994,"LINESTRING (4.9666784 45.7729521, 4.9666462 45.772969, 4.9666281 45.7729887, 4.966622 45.7730196, 4.9666361 45.7730589, 4.9666704 45.7730772, 4.9667832 45.7731067, 4.9668234 45.7731025, 4.9668537 45.7730828, 4.9668637 45.7730575, 4.9668557 45.7730097)",,,,
276471532,False,,Rue Claude Debussy,residential,False,23.145,"LINESTRING (4.9666784 45.7729521, 4.9666663 45.7729212, 4.966767 45.7727597)",,,,
276471532,False,,Rue Claude Debussy,residential,False,15.17,"LINESTRING (4.9668557 45.7730097, 4.9666784 45.7729521)",,,,
276471533,False,,Rue Claude Debussy,residential,True,41.026999999999994,"LINESTRING (4.9668557 45.7730097, 4.9668637 45.7730575, 4.9668537 45.7730828, 4.9668234 45.7731025, 4.9667832 45.7731067, 4.9666704 45.7730772, 4.9666361 45.7730589, 4.966622 45.7730196, 4.9666281 45.7729887, 4.9666462 45.772969, 4.9666784 45.7729521)",,,,
276471532,False,,Rue Claude Debussy,residential,True,60.64,"LINESTRING (4.9668557 45.7730097, 4.966898 45.7730069, 4.9669423 45.7729971, 4.9670087 45.7729985, 4.9670786 45.7730163, 4.9673311 45.7730899, 4.9676065 45.7731183)",,,,
"[301914743, 301914746, 276471535]",False,,Rue Georges Bizet,unclassified,False,540.857,"LINESTRING (4.9674842 45.7736644, 4.967046 45.7735229, 4.9670081 45.7735099, 4.966367 45.7732885, 4.9660461 45.7731851, 4.966009 45.7731513, 4.9660233 45.7730957, 4.9659891 45.7729844, 4.9659179 45.7728891, 4.9658609 45.7728573, 4.9650235 45.7726407, 4.9649352 45.7726308, 4.9648669 45.7726586, 4.9648412 45.7726805, 4.9647956 45.7727579, 4.9648184 45.7732308, 4.9648697 45.7733043, 4.9649665 45.7733599, 4.9659256 45.7737204, 4.9662407 45.7738388, 4.966696 45.7740065, 4.9672025 45.7742003, 4.9672525 45.774211, 4.9673136 45.7742241, 4.9673602 45.774232)",,,,
"[855181556, 492141047]",False,,Rue Georges Bizet,unclassified,True,63.842999999999996,"LINESTRING (4.9674842 45.7736644, 4.9674728 45.7737143, 4.9673602 45.774232)",,,,
"[492141043, 855181556]",False,,Rue Georges Bizet,unclassified,False,61.461,"LINESTRING (4.9674842 45.7736644, 4.967495 45.7736167, 4.9675056 45.7735704, 4.9676065 45.7731183)",,,,
155329456,False,,Avenue Édouard Herriot,unclassified,False,70.814,"LINESTRING (4.963387 45.7739109, 4.9635689 45.7740705, 4.9637683 45.774227, 4.9639868 45.7743906)",2,50,,yes
155329456,False,,Avenue Édouard Herriot,unclassified,True,25.657,"LINESTRING (4.963387 45.7739109, 4.9632974 45.7738322, 4.9632708 45.7738109, 4.9631749 45.7737339)",2,50,,yes
276471534,False,,,residential,False,191.275,"LINESTRING (4.963387 45.7739109, 4.9634482 45.7738765, 4.9637209 45.773723, 4.9637665 45.773713, 4.9638804 45.7737508, 4.964094 45.7738998, 4.9641738 45.7739614, 4.9647028 45.7742224, 4.9647712 45.7743112, 4.9647548 45.7744262, 4.9646716 45.7747107, 4.9646275 45.7747465)",,,,
492141047,False,,Rue Georges Bizet,unclassified,True,6.554,"LINESTRING (4.9673602 45.774232, 4.9673478 45.7742903)",,,,
"[301914746, 276471535, 301914743]",False,,Rue Georges Bizet,unclassified,True,540.857,"LINESTRING (4.9673602 45.774232, 4.9673136 45.7742241, 4.9672525 45.774211, 4.9672025 45.7742003, 4.966696 45.7740065, 4.9662407 45.7738388, 4.9659256 45.7737204, 4.9649665 45.7733599, 4.9648697 45.7733043, 4.9648184 45.7732308, 4.9647956 45.7727579, 4.9648412 45.7726805, 4.9648669 45.7726586, 4.9649352 45.7726308, 4.9650235 45.7726407, 4.9658609 45.7728573, 4.9659179 45.7728891, 4.9659891 45.7729844, 4.9660233 45.7730957, 4.966009 45.7731513, 4.9660461 45.7731851, 4.966367 45.7732885, 4.9670081 45.7735099, 4.967046 45.7735229, 4.9674842 45.7736644)",,,,
"[855181556, 492141047]",False,,Rue Georges Bizet,unclassified,False,63.842999999999996,"LINESTRING (4.9673602 45.774232, 4.9674728 45.7737143, 4.9674842 45.7736644)",,,,
