osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,lanes
362598013,Rue de Marsannay,tertiary,False,False,150.577,"LINESTRING (5.0075668 47.2903377, 5.0076592 47.2904269, 5.0079813 47.2907381, 5.0083212 47.2910664, 5.0086354 47.2914783)",50,M 122,,
31795678,Place Pierre Meunier,residential,False,False,10.525,"LINESTRING (5.0062305 47.2937873, 5.0061948 47.2936958)",,,,
31795682,Place Pierre Meunier,residential,True,False,53.16,"LINESTRING (5.0062305 47.2937873, 5.0062946 47.293773, 5.0064976 47.2941828)",,,,
23191991,Rue Armand Thibaut,residential,False,False,5.614,"LINESTRING (5.0064976 47.2941828, 5.0064268 47.2941984)",30,,,
"[4852854, 23191991]",Rue Armand Thibaut,residential,False,True,115.964,"LINESTRING (5.0064976 47.2941828, 5.0074353 47.2939889, 5.0079681 47.293878)",30,,,
697562461,Rue Antoine de Saint-Exupéry,secondary,False,True,61.134,"LINESTRING (5.0051009 47.2973052, 5.0053107 47.2972177, 5.0053968 47.2971798, 5.0057904 47.2970161)",,,,
1040807708,Boulevard du Maréchal de Lattre de Tassigny,tertiary,False,False,88.372,"LINESTRING (5.0051009 47.2973052, 5.0049884 47.2971525, 5.0048476 47.2969832, 5.0047604 47.2968795, 5.0045336 47.29661)",,,,
4882509,Rue Léon Gambetta,residential,False,False,118.906,"LINESTRING (5.0085046 47.2958337, 5.0083857 47.2958085, 5.0083167 47.2957753, 5.0082514 47.295704, 5.0080733 47.2955122, 5.0075886 47.2949902)",,,,
4882509,Rue Léon Gambetta,residential,False,True,68.453,"LINESTRING (5.0085046 47.2958337, 5.0086258 47.2958717, 5.0087391 47.2959303, 5.0092292 47.2962006)",,,,
"[1001531736, 23188273]",Rue Antoine de Saint-Exupéry,secondary,False,False,98.258,"LINESTRING (5.0085046 47.2958337, 5.0084158 47.295885, 5.0081751 47.296024, 5.0077008 47.2962084, 5.0076643 47.2962226, 5.0075823 47.2962557, 5.0075535 47.2962667, 5.0074918 47.2962929, 5.007424 47.2963218)",,,,
23188274,Rue Raymond Bougeot,secondary,False,True,42.193,"LINESTRING (5.0085046 47.2958337, 5.0085033 47.2957373, 5.0085027 47.29569, 5.0085023 47.2956585, 5.0084599 47.2954563)",30,,,
4933220,Rue de Longvic,tertiary,True,False,12.031,"LINESTRING (5.0085225 47.2897218, 5.0084143 47.2896423)",,,roundabout,
4933219,Rue de Longvic,tertiary,True,False,100.033,"LINESTRING (5.0085225 47.2897218, 5.008406 47.2898013, 5.0076999 47.290283, 5.0076485 47.2903181, 5.0075668 47.2903377)",50,M 122A,,2
4933220,Rue de Longvic,tertiary,True,False,12.082,"LINESTRING (5.0084173 47.2895464, 5.0085224 47.2894644)",,,roundabout,
329112983,Avenue des Droits de l'Homme et du Citoyen,residential,True,False,19.269,"LINESTRING (5.0084173 47.2895464, 5.0083577 47.2894287, 5.0083545 47.2894164, 5.0083452 47.2893806)",,,,
4933220,Rue de Longvic,tertiary,True,False,28.709,"LINESTRING (5.0087913 47.289539, 5.0085225 47.2897218)",,,roundabout,
1050797369,,residential,False,False,40.3,"LINESTRING (5.0084599 47.2954563, 5.0081885 47.2951441)",,,,
23188274,Rue Raymond Bougeot,secondary,False,False,42.193,"LINESTRING (5.0084599 47.2954563, 5.0085023 47.2956585, 5.0085027 47.29569, 5.0085033 47.2957373, 5.0085046 47.2958337)",30,,,
1001531736,Rue Antoine de Saint-Exupéry,secondary,False,False,16.863,"LINESTRING (5.0072515 47.2963947, 5.0070593 47.2964722)",,,,
1001531736,Rue Antoine de Saint-Exupéry,secondary,False,True,15.328000000000001,"LINESTRING (5.0072515 47.2963947, 5.0073455 47.296355, 5.007424 47.2963218)",,,,
23174405,Rue Roger Salengro,tertiary,False,False,53.373,"LINESTRING (5.0069187 47.2905293, 5.0070483 47.2904984, 5.0072552 47.2904396, 5.0074372 47.2903818, 5.0075668 47.2903377)",30,,,
23174405,Rue Roger Salengro,tertiary,False,True,90.251,"LINESTRING (5.0069187 47.2905293, 5.0068537 47.2905432, 5.0057786 47.2907758)",30,,,
32048571,Rue des Chenevary,residential,False,True,167.52400000000003,"LINESTRING (5.0069187 47.2905293, 5.0068968 47.2905011, 5.0059914 47.2893363, 5.0057726 47.2893903)",50,,,
19803168,Rue Charles Poisot,residential,False,False,149.302,"LINESTRING (5.0020922 47.2951866, 5.001879 47.2950847, 5.0017813 47.2949608, 5.0015777 47.2944823, 5.0013732 47.2939736)",,,,
23170138,Rue Général Giraud,residential,False,False,54.704,"LINESTRING (5.0020922 47.2951866, 5.0019489 47.2953571, 5.0018813 47.2954927, 5.0017619 47.295622)",,,,
311729670,Rue Jean Druet,residential,False,True,80.56700000000001,"LINESTRING (5.0020922 47.2951866, 5.0023292 47.295117, 5.0027903 47.295006, 5.0028697 47.2949869, 5.0029888 47.2949845, 5.0031044 47.2949983)",,,,
414210157,Rue du Chapitre,residential,False,False,27.848,"LINESTRING (5.0017619 47.295622, 5.0014715 47.2957767)",,,,
23170138,Rue Général Giraud,residential,False,True,54.704,"LINESTRING (5.0017619 47.295622, 5.0018813 47.2954927, 5.0019489 47.2953571, 5.0020922 47.2951866)",,,,
23170481,Rue Général Giraud,residential,True,False,51.617,"LINESTRING (5.0017619 47.295622, 5.001689 47.2959026, 5.0017136 47.2960811)",,,,
23170480,Rue Général Giraud,residential,True,False,38.458,"LINESTRING (5.0017136 47.2960811, 5.0014715 47.2957767)",,,,
32018547,Rue Jules Blaizet,residential,False,True,31.166,"LINESTRING (5.000053 47.292266, 5.0002366 47.2925171)",,,,
"[1084456984, 31969872, 1189313285]",Rue Paul Bert,residential,False,True,235.927,"LINESTRING (5.000053 47.292266, 4.9994203 47.2923762, 4.9993003 47.2924089, 4.9989119 47.2925127, 4.9980709 47.2927141, 4.9978013 47.2927599, 4.9976316 47.2927758, 4.997391 47.2927608, 4.9970472 47.2927377)",30,,,
"[1084456985, 4486926]",Rue Roger Salengro,residential,False,False,53.894999999999996,"LINESTRING (5.000053 47.292266, 5.0001923 47.29222, 5.0004074 47.2921687, 5.0007224 47.2920983)",,,,
32021285,Rue Jean Druet,tertiary,False,True,39.054,"LINESTRING (5.0031044 47.2949983, 5.0031131 47.2949651, 5.003136 47.2949347, 5.0031598 47.2949195, 5.0031881 47.2949057, 5.0032486 47.2948832, 5.0035123 47.2948169)",,,,
311729670,Rue Jean Druet,residential,False,False,80.56700000000001,"LINESTRING (5.0031044 47.2949983, 5.0029888 47.2949845, 5.0028697 47.2949869, 5.0027903 47.295006, 5.0023292 47.295117, 5.0020922 47.2951866)",,,,
1040807708,Boulevard du Maréchal de Lattre de Tassigny,tertiary,False,True,145.353,"LINESTRING (5.0031044 47.2949983, 5.0031075 47.2950278, 5.0031197 47.2950586, 5.0031682 47.2951222, 5.0037086 47.2957336, 5.0040769 47.2961214)",,,,
23170139,Rue du Chapitre,residential,False,False,130.659,"LINESTRING (5.0005121 47.2961105, 5.0004046 47.2961689, 5.0002707 47.2962067, 4.99998 47.2962717, 4.9998052 47.2962944, 4.999697 47.2962845, 4.9995894 47.2962304, 4.9990845 47.2958798)",,,,
23170140,Sentier de Seloncourt,residential,False,True,336.99100000000004,"LINESTRING (5.0005121 47.2961105, 5.0005252 47.2957361, 5.0005248 47.2954652, 5.0004714 47.2952047, 5.0003262 47.2948942, 5.0002629 47.2947291, 5.0003137 47.294503, 5.0002384 47.2937486, 5.000217 47.2935344, 5.0001847 47.2932114, 5.0001515 47.2931113)",,,,
414210157,Rue du Chapitre,residential,False,True,81.568,"LINESTRING (5.0005121 47.2961105, 5.0011181 47.2959311, 5.0014715 47.2957767)",,,,
23170139,Rue du Chapitre,residential,False,True,130.659,"LINESTRING (4.9990845 47.2958798, 4.9995894 47.2962304, 4.999697 47.2962845, 4.9998052 47.2962944, 4.99998 47.2962717, 5.0002707 47.2962067, 5.0004046 47.2961689, 5.0005121 47.2961105)",,,,
414210157,Rue du Chapitre,residential,False,True,27.848,"LINESTRING (5.0014715 47.2957767, 5.0017619 47.295622)",,,,
414210157,Rue du Chapitre,residential,False,False,81.568,"LINESTRING (5.0014715 47.2957767, 5.0011181 47.2959311, 5.0005121 47.2961105)",,,,
32021285,Rue Jean Druet,tertiary,False,False,12.882,"LINESTRING (5.0036725 47.2947767, 5.0035123 47.2948169)",,,,
23170137,Rue Alfred Changenet,tertiary,False,False,92.53299999999999,"LINESTRING (5.0036725 47.2947767, 5.0037862 47.2947532, 5.0043984 47.2946265, 5.0046305 47.2945767, 5.004844 47.2945294)",,,,
23180346,Rue Alfred Changenet,residential,True,False,66.383,"LINESTRING (5.0036725 47.2947767, 5.0034356 47.2943648, 5.0033169 47.2942325)",,,,
23180347,Rue Claude Chappé,residential,True,False,87.98,"LINESTRING (5.0033169 47.2942325, 5.0043044 47.2939525, 5.0043409 47.2939417, 5.0043932 47.2939273)",,,,
32017851,Place Anne Laprévote,residential,False,False,25.607,"LINESTRING (5.0016963 47.2939028, 5.0013732 47.2939736)",,,,
32020557,Rue Alfred Changenet,residential,True,False,143.799,"LINESTRING (5.0016963 47.2939028, 5.0018333 47.2940285, 5.0018947 47.29405, 5.0027883 47.293948, 5.0028858 47.2939554, 5.0029805 47.2939805, 5.0033169 47.2942325)",,,,
23180345,Place Anne Laprévote,residential,True,False,63.523,"LINESTRING (5.0011798 47.2934755, 5.0014519 47.2936053, 5.001506 47.2936311, 5.0016963 47.2939028)",,,,
32018547,Rue Jules Blaizet,residential,False,False,90.846,"LINESTRING (5.0011798 47.2934755, 5.0010873 47.2933364, 5.0008566 47.2930893, 5.0005267 47.2928726, 5.0004696 47.2928262)",,,,
4572858,Boulevard Édouard Branly,tertiary,False,False,111.043,"LINESTRING (5.0043932 47.2939273, 5.0037366 47.2930733, 5.0037279 47.2930383)",,,,
4572858,Boulevard Édouard Branly,tertiary,False,True,75.093,"LINESTRING (5.0043932 47.2939273, 5.0044956 47.2940671, 5.0046232 47.2942353, 5.0047309 47.2943733, 5.004844 47.2945294)",,,,
"[31969872, 1084456984, 1189313285]",Rue Paul Bert,residential,False,False,235.927,"LINESTRING (4.9970472 47.2927377, 4.997391 47.2927608, 4.9976316 47.2927758, 4.9978013 47.2927599, 4.9980709 47.2927141, 4.9989119 47.2925127, 4.9993003 47.2924089, 4.9994203 47.2923762, 5.000053 47.292266)",30,,,
982928679,Rue du 11 Novembre,residential,False,False,43.553,"LINESTRING (5.0009771 47.2926393, 5.0004696 47.2928262)",,,,
982928679,Rue du 11 Novembre,residential,False,True,43.553,"LINESTRING (5.0004696 47.2928262, 5.0009771 47.2926393)",,,,
32018547,Rue Jules Blaizet,residential,False,False,38.61,"LINESTRING (5.0004696 47.2928262, 5.0003434 47.2926665, 5.0002366 47.2925171)",,,,
32018547,Rue Jules Blaizet,residential,False,True,90.846,"LINESTRING (5.0004696 47.2928262, 5.0005267 47.2928726, 5.0008566 47.2930893, 5.0010873 47.2933364, 5.0011798 47.2934755)",,,,
4882509,Rue Léon Gambetta,residential,False,False,68.453,"LINESTRING (5.0092292 47.2962006, 5.0087391 47.2959303, 5.0086258 47.2958717, 5.0085046 47.2958337)",,,,
23188270,Impasse des Bourdenières,residential,False,False,79.995,"LINESTRING (5.0092292 47.2962006, 5.008969 47.2963898, 5.0083001 47.29647)",,,,
31903935,Impasse des Bourdenières,residential,False,False,26.431,"LINESTRING (5.0083001 47.29647, 5.0083625 47.2967039)",,,,
31903935,Impasse des Bourdenières,residential,False,True,28.73,"LINESTRING (5.0083001 47.29647, 5.0082378 47.2962151)",,,,
23188270,Impasse des Bourdenières,residential,False,True,79.995,"LINESTRING (5.0083001 47.29647, 5.008969 47.2963898, 5.0092292 47.2962006)",,,,
32047203,Rue Jean Mermoz,residential,False,False,75.477,"LINESTRING (5.0042986 47.2899802, 5.0045617 47.2906351)",50,,,
32047202,Rue Jean Mermoz,residential,False,False,145.388,"LINESTRING (5.0042986 47.2899802, 5.0038675 47.2900666, 5.0038144 47.2901377, 5.0040385 47.2906633, 5.0041411 47.2907062, 5.0045617 47.2906351)",,,,
"[28637955, 32047203]","['Rue Jean Mermoz', 'Rue Bénigne Derey']",residential,False,True,99.083,"LINESTRING (5.0042986 47.2899802, 5.0045978 47.2899211, 5.0042113 47.289294)",50,,,
31795678,Place Pierre Meunier,residential,False,True,10.525,"LINESTRING (5.0061948 47.2936958, 5.0062305 47.2937873)",,,,
31795678,Place Pierre Meunier,residential,False,False,153.921,"LINESTRING (5.0061948 47.2936958, 5.0059714 47.293684, 5.0059297 47.2936796, 5.005904 47.2936711, 5.005888 47.293659, 5.0056982 47.2932667, 5.0056961 47.2932474, 5.0057026 47.293229, 5.0057113 47.2932149, 5.0057302 47.2932012, 5.005756 47.293193, 5.0058429 47.2931745, 5.0058755 47.2931735, 5.0059069 47.2931784, 5.0059318 47.2931925, 5.0059681 47.2932273, 5.0061948 47.2936958)",,,,
31795678,Place Pierre Meunier,residential,False,True,153.921,"LINESTRING (5.0061948 47.2936958, 5.0059681 47.2932273, 5.0059318 47.2931925, 5.0059069 47.2931784, 5.0058755 47.2931735, 5.0058429 47.2931745, 5.005756 47.293193, 5.0057302 47.2932012, 5.0057113 47.2932149, 5.0057026 47.293229, 5.0056961 47.2932474, 5.0056982 47.2932667, 5.005888 47.293659, 5.005904 47.2936711, 5.0059297 47.2936796, 5.0059714 47.293684, 5.0061948 47.2936958)",,,,
23191991,Rue Armand Thibaut,residential,False,True,5.614,"LINESTRING (5.0064268 47.2941984, 5.0064976 47.2941828)",30,,,
31795682,Place Pierre Meunier,residential,True,False,48.05,"LINESTRING (5.0064268 47.2941984, 5.0062305 47.2937873)",,,,
23191991,Rue Armand Thibaut,residential,False,False,19.930999999999997,"LINESTRING (5.0064268 47.2941984, 5.0063677 47.2942108, 5.0062282 47.2942409, 5.0061748 47.2942524)",30,,,
4852854,Rue Armand Thibaut,residential,False,False,18.493,"LINESTRING (5.0082015 47.293827, 5.0079681 47.293878)",30,,,
31902328,Impasse Prosper Gallois,residential,False,False,130.831,"LINESTRING (5.0082015 47.293827, 5.0073021 47.2928209)",,,,
31902328,Impasse Prosper Gallois,residential,False,True,130.831,"LINESTRING (5.0073021 47.2928209, 5.0082015 47.293827)",,,,
4572858,Boulevard Édouard Branly,tertiary,False,False,134.939,"LINESTRING (5.0037279 47.2930383, 5.0036821 47.2927201, 5.0036702 47.2926378, 5.0036271 47.2923379, 5.0036189 47.2922812, 5.0035678 47.2919261, 5.003554 47.2918305)",,,,
4572858,Boulevard Édouard Branly,tertiary,False,True,111.043,"LINESTRING (5.0037279 47.2930383, 5.0037366 47.2930733, 5.0043932 47.2939273)",,,,
31797368,Rue Édouard Herriot,residential,False,False,362.5730000000001,"LINESTRING (5.0037279 47.2930383, 5.0041772 47.2929486, 5.0053124 47.2927203, 5.0055411 47.2926763, 5.0056384 47.2926337, 5.0058085 47.2925592, 5.0058894 47.2925238, 5.0061184 47.2924285, 5.006607 47.2922253, 5.0069055 47.2921013, 5.0072975 47.2919385, 5.0080235 47.291637)",,,,
31797370,Rue Édouard Herriot,residential,False,False,46.843,"LINESTRING (5.0080235 47.291637, 5.0084147 47.2919642)",,,,
31797368,Rue Édouard Herriot,residential,False,False,49.409,"LINESTRING (5.0080235 47.291637, 5.0085475 47.2915011, 5.0086354 47.2914783)",,,,
31797368,Rue Édouard Herriot,residential,False,True,362.573,"LINESTRING (5.0080235 47.291637, 5.0072975 47.2919385, 5.0069055 47.2921013, 5.006607 47.2922253, 5.0061184 47.2924285, 5.0058894 47.2925238, 5.0058085 47.2925592, 5.0056384 47.2926337, 5.0055411 47.2926763, 5.0053124 47.2927203, 5.0041772 47.2929486, 5.0037279 47.2930383)",,,,
31797368,Rue Édouard Herriot,residential,False,True,49.409,"LINESTRING (5.0086354 47.2914783, 5.0085475 47.2915011, 5.0080235 47.291637)",,,,
362598013,Rue de Marsannay,tertiary,False,False,144.619,"LINESTRING (5.0086354 47.2914783, 5.0090544 47.2920288, 5.0094362 47.2926587)",50,M 122,,
362598013,Rue de Marsannay,tertiary,False,True,150.577,"LINESTRING (5.0086354 47.2914783, 5.0083212 47.2910664, 5.0079813 47.2907381, 5.0076592 47.2904269, 5.0075668 47.2903377)",50,M 122,,
31797370,Rue Édouard Herriot,residential,False,False,26.597,"LINESTRING (5.0084147 47.2919642, 5.0087455 47.2918813)",,,,
31797370,Rue Édouard Herriot,residential,False,True,46.843,"LINESTRING (5.0084147 47.2919642, 5.0080235 47.291637)",,,,
31797371,Rue Édouard Herriot,residential,False,False,14.855,"LINESTRING (5.0084147 47.2919642, 5.0082463 47.2920335)",,,,
31797370,Rue Édouard Herriot,residential,False,True,26.597,"LINESTRING (5.0087455 47.2918813, 5.0084147 47.2919642)",,,,
31797371,Rue Édouard Herriot,residential,False,True,14.855,"LINESTRING (5.0082463 47.2920335, 5.0084147 47.2919642)",,,,
"[31797427, 31797429]",Rue de Marsannay,residential,False,False,87.907,"LINESTRING (5.0094362 47.2926587, 5.0088861 47.2927557, 5.0084812 47.2928602, 5.0084119 47.2927594)",,,,
362598013,Rue de Marsannay,tertiary,False,True,144.619,"LINESTRING (5.0094362 47.2926587, 5.0090544 47.2920288, 5.0086354 47.2914783)",50,M 122,,
31797428,Rue de Marsannay,residential,False,False,28.834,"LINESTRING (5.0084119 47.2927594, 5.0080663 47.2928703)",,,,
31797429,Rue de Marsannay,residential,False,False,10.452,"LINESTRING (5.0084119 47.2927594, 5.0083628 47.2926715)",,,,
"[31797427, 31797429]",Rue de Marsannay,residential,False,True,87.90700000000001,"LINESTRING (5.0084119 47.2927594, 5.0084812 47.2928602, 5.0088861 47.2927557, 5.0094362 47.2926587)",,,,
31797428,Rue de Marsannay,residential,False,True,28.834,"LINESTRING (5.0080663 47.2928703, 5.0084119 47.2927594)",,,,
31797429,Rue de Marsannay,residential,False,True,10.452,"LINESTRING (5.0083628 47.2926715, 5.0084119 47.2927594)",,,,
31798076,Rue Antoine de Saint-Exupéry,residential,True,False,128.47899999999998,"LINESTRING (5.0057904 47.2970161, 5.0057567 47.2969758, 5.005723 47.2969356, 5.0053097 47.2964689, 5.0051849 47.2963299, 5.0049169 47.2964455, 5.0047629 47.2965392)",,,,
697562461,Rue Antoine de Saint-Exupéry,secondary,False,False,61.134,"LINESTRING (5.0057904 47.2970161, 5.0053968 47.2971798, 5.0053107 47.2972177, 5.0051009 47.2973052)",,,,
"[1001532308, 1001532309]",Rue Antoine de Saint-Exupéry,secondary,False,True,58.53699999999999,"LINESTRING (5.0057904 47.2970161, 5.0061783 47.2968617, 5.0064598 47.2967496)",30,,,
697562458,Rue Antoine de Saint-Exupéry,residential,False,True,19.0,"LINESTRING (5.0045336 47.29661, 5.0047629 47.2965392)",,,,
1040807708,Boulevard du Maréchal de Lattre de Tassigny,tertiary,False,False,64.327,"LINESTRING (5.0045336 47.29661, 5.0042069 47.2962604, 5.0040769 47.2961214)",,,,
1040807708,Boulevard du Maréchal de Lattre de Tassigny,tertiary,False,True,88.37199999999999,"LINESTRING (5.0045336 47.29661, 5.0047604 47.2968795, 5.0048476 47.2969832, 5.0049884 47.2971525, 5.0051009 47.2973052)",,,,
4933220,Rue de Longvic,tertiary,True,False,10.666,"LINESTRING (5.0084143 47.2896423, 5.0084173 47.2895464)",,,roundabout,
4933220,Rue de Longvic,tertiary,True,False,14.207,"LINESTRING (5.0086948 47.2894362, 5.0087652 47.2894755, 5.0087913 47.289539)",,,roundabout,
31829536,Rue de Longvic,tertiary,True,False,20.52,"LINESTRING (5.0086948 47.2894362, 5.008829 47.2894211, 5.0089632 47.289406)",,M 122A,,
31829538,Rue de Longvic,tertiary,True,False,19.701999999999998,"LINESTRING (5.0089632 47.289406, 5.0088807 47.2894778, 5.0087913 47.289539)",,M 122A,,
4882509,Rue Léon Gambetta,residential,False,True,118.906,"LINESTRING (5.0075886 47.2949902, 5.0080733 47.2955122, 5.0082514 47.295704, 5.0083167 47.2957753, 5.0083857 47.2958085, 5.0085046 47.2958337)",,,,
31902324,Rue Shirin Ebadi,residential,False,False,97.09899999999999,"LINESTRING (5.0065632 47.2950882, 5.0067816 47.2955603, 5.0068655 47.2956844, 5.0070431 47.2958942)",,,,
31902326,,residential,False,False,169.127,"LINESTRING (5.0065632 47.2950882, 5.0063784 47.2951699, 5.0061643 47.2952484, 5.0060479 47.2952995, 5.0067158 47.2960245, 5.0070431 47.2958942)",,,,
136358247,Rue Shirin Ebadi,residential,True,False,97.44399999999999,"LINESTRING (5.0065632 47.2950882, 5.0063978 47.2947335, 5.0063547 47.294641, 5.0062368 47.2943883, 5.0061969 47.2943028, 5.0061748 47.2942524)",,,,
31902324,Rue Shirin Ebadi,residential,False,False,55.55,"LINESTRING (5.0070431 47.2958942, 5.0070704 47.2959248, 5.0073723 47.2962638, 5.007424 47.2963218)",,,,
31902324,Rue Shirin Ebadi,residential,False,True,97.09899999999999,"LINESTRING (5.0070431 47.2958942, 5.0068655 47.2956844, 5.0067816 47.2955603, 5.0065632 47.2950882)",,,,
31902326,,residential,False,True,169.12699999999998,"LINESTRING (5.0070431 47.2958942, 5.0067158 47.2960245, 5.0060479 47.2952995, 5.0061643 47.2952484, 5.0063784 47.2951699, 5.0065632 47.2950882)",,,,
31902324,Rue Shirin Ebadi,residential,False,True,55.55,"LINESTRING (5.007424 47.2963218, 5.0073723 47.2962638, 5.0070704 47.2959248, 5.0070431 47.2958942)",,,,
1001531736,Rue Antoine de Saint-Exupéry,secondary,False,False,15.328000000000001,"LINESTRING (5.007424 47.2963218, 5.0073455 47.296355, 5.0072515 47.2963947)",,,,
"[1001531736, 23188273]",Rue Antoine de Saint-Exupéry,secondary,False,True,98.25800000000001,"LINESTRING (5.007424 47.2963218, 5.0074918 47.2962929, 5.0075535 47.2962667, 5.0075823 47.2962557, 5.0076643 47.2962226, 5.0077008 47.2962084, 5.0081751 47.296024, 5.0084158 47.295885, 5.0085046 47.2958337)",,,,
31903935,Impasse des Bourdenières,residential,False,True,26.431,"LINESTRING (5.0083625 47.2967039, 5.0083001 47.29647)",,,,
31903935,Impasse des Bourdenières,residential,False,False,28.73,"LINESTRING (5.0082378 47.2962151, 5.0083001 47.29647)",,,,
4486926,Rue Roger Salengro,residential,False,False,19.719,"LINESTRING (5.0018447 47.291759, 5.0020711 47.2916703)",,,,
4486926,Rue Roger Salengro,residential,False,True,92.90299999999999,"LINESTRING (5.0018447 47.291759, 5.0016066 47.2918515, 5.0014849 47.2918914, 5.0012358 47.291973, 5.0007224 47.2920983)",,,,
31991447,Impasse Henri Marc,residential,False,False,46.367999999999995,"LINESTRING (5.0018447 47.291759, 5.0020803 47.2920468, 5.0020502 47.2921322)",,,,
31991447,Impasse Henri Marc,residential,False,True,46.367999999999995,"LINESTRING (5.0020502 47.2921322, 5.0020803 47.2920468, 5.0018447 47.291759)",,,,
697562428,Impasse Henri Marc,residential,False,False,72.231,"LINESTRING (5.0026418 47.2920284, 5.003554 47.2918305)",,,,
697562428,Impasse Henri Marc,residential,False,True,72.231,"LINESTRING (5.003554 47.2918305, 5.0026418 47.2920284)",,,,
4572858,Boulevard Édouard Branly,tertiary,False,False,59.545,"LINESTRING (5.003554 47.2918305, 5.0034858 47.2913531, 5.0034778 47.2912975)",,,,
4572858,Boulevard Édouard Branly,tertiary,False,True,134.93900000000002,"LINESTRING (5.003554 47.2918305, 5.0035678 47.2919261, 5.0036189 47.2922812, 5.0036271 47.2923379, 5.0036702 47.2926378, 5.0036821 47.2927201, 5.0037279 47.2930383)",,,,
23170140,Sentier de Seloncourt,residential,False,False,336.991,"LINESTRING (5.0001515 47.2931113, 5.0001847 47.2932114, 5.000217 47.2935344, 5.0002384 47.2937486, 5.0003137 47.294503, 5.0002629 47.2947291, 5.0003262 47.2948942, 5.0004714 47.2952047, 5.0005248 47.2954652, 5.0005252 47.2957361, 5.0005121 47.2961105)",,,,
23180345,Place Anne Laprévote,residential,True,False,57.275,"LINESTRING (5.0013732 47.2939736, 5.0011798 47.2934755)",,,,
