osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width,bridge,access
354089632,,,residential,,,True,False,22.631,"LINESTRING (4.1420944 43.5391922, 4.1419173 43.5392446, 4.141869 43.5392417, 4.1418322 43.5392286)",Parvis de la Fé di Biou,,,
779681451,,,residential,,,False,True,14.266,"LINESTRING (4.1376311 43.5372743, 4.1375391 43.5373839)",Pont Tournant,,,
115631517,,,residential,,,True,False,37.746,"LINESTRING (4.1376311 43.5372743, 4.1376596 43.5372328, 4.1378457 43.5369726)",Rue des Alliés,,,
115710177,,,residential,30,,True,False,54.971,"LINESTRING (4.1354417 43.5374552, 4.1354944 43.5374811, 4.136006 43.5377328)",Rue du Vidourle,,,
115711087,,,residential,30,,True,False,41.062,"LINESTRING (4.1354417 43.5374552, 4.1354249 43.5374924, 4.1352679 43.5378023)",Rue de l'Égalité,5.1,,
35710630,,,residential,,,False,False,58.093,"LINESTRING (4.1341366 43.5367959, 4.1342277 43.5368555, 4.1347208 43.5371007)",Rue du Vidourle,,,
"[38209049, 377738404]",,,residential,,,True,False,112.13299999999997,"LINESTRING (4.1343152 43.5356777, 4.1343221 43.5356212, 4.1343727 43.5355507, 4.1344559 43.5354783, 4.1345839 43.5354452, 4.1348032 43.535422, 4.1349102 43.5354074, 4.1350218 43.5353944, 4.1350718 43.5353933, 4.1351318 43.5353972, 4.1352313 43.5354131, 4.1353612 43.5354439, 4.1354292 43.5354635, 4.1354959 43.5354827)",Boulevard Maréchal Juin,,,
151651637,2,,tertiary,,,False,False,52.891999999999996,"LINESTRING (4.1382982 43.5352601, 4.1382312 43.5352052, 4.138163 43.5351347, 4.1380966 43.5350438, 4.1379989 43.5348425)",Rue du Levant,,,
668213891,1,,tertiary,,,True,False,21.065000000000005,"LINESTRING (4.1382982 43.5352601, 4.138385 43.5353009, 4.1384708 43.5353389, 4.1385215 43.5353583)",Rue du Levant,,,
151651637,2,,tertiary,,,False,True,52.891999999999996,"LINESTRING (4.1379989 43.5348425, 4.1380966 43.5350438, 4.138163 43.5351347, 4.1382312 43.5352052, 4.1382982 43.5352601)",Rue du Levant,,,
655950032,2,,tertiary,,,False,False,16.490000000000002,"LINESTRING (4.1379989 43.5348425, 4.1379926 43.5347997, 4.1379807 43.5346948)",Rue du Levant,,,
655950029,,,residential,,,True,False,66.914,"LINESTRING (4.1379807 43.5346948, 4.1378894 43.5347754, 4.1375152 43.5351924)",Rue de l'Aurore,,,
655950032,2,,tertiary,,,False,False,82.34100000000001,"LINESTRING (4.1379807 43.5346948, 4.1380965 43.5344075, 4.1381326 43.5342952, 4.1382115 43.5340502, 4.1382394 43.5340016, 4.1382509 43.5339816)",Rue du Levant,,,
655950032,2,,tertiary,,,False,True,16.490000000000002,"LINESTRING (4.1379807 43.5346948, 4.1379926 43.5347997, 4.1379989 43.5348425)",Rue du Levant,,,
35173571,2,,tertiary,,,False,False,31.896,"LINESTRING (4.1386507 43.5336583, 4.1386995 43.5336481, 4.1388503 43.533601, 4.1390006 43.5335283)",Avenue de Camargue,,,
795571878,,,tertiary,,roundabout,True,False,10.209000000000001,"LINESTRING (4.1386507 43.5336583, 4.1386586 43.5336746, 4.1386595 43.5336918, 4.1386534 43.5337085, 4.1386409 43.5337232, 4.1386296 43.5337311, 4.1386164 43.5337373)",,,,
35173571,2,,tertiary,,,False,True,31.896,"LINESTRING (4.1390006 43.5335283, 4.1388503 43.533601, 4.1386995 43.5336481, 4.1386507 43.5336583)",Avenue de Camargue,,,
629442320,,,tertiary,,,True,False,48.476,"LINESTRING (4.1390006 43.5335283, 4.1391011 43.5334644, 4.1391554 43.5334396, 4.1392097 43.5334094, 4.1392963 43.533338, 4.1394075 43.5332141)",Rue Folco de Baroncelli,,,
35173573,,,tertiary,,,True,False,6.676,"LINESTRING (4.1382509 43.5339816, 4.1382167 43.5339626, 4.1382086 43.5339344)",Place de la Libération,,,
655950032,2,,tertiary,,,False,True,82.341,"LINESTRING (4.1382509 43.5339816, 4.1382394 43.5340016, 4.1382115 43.5340502, 4.1381326 43.5342952, 4.1380965 43.5344075, 4.1379807 43.5346948)",Rue du Levant,,,
35173573,,,tertiary,,,True,False,40.687000000000005,"LINESTRING (4.1382086 43.5339344, 4.138224 43.5338907, 4.1383065 43.5337904, 4.1384393 43.5336807, 4.1385112 43.5336551)",Place de la Libération,,,
35173570,,,tertiary,,,True,False,95.663,"LINESTRING (4.1427226 43.5318667, 4.1426583 43.5318974, 4.1418584 43.5322563, 4.1417853 43.5322715, 4.1416971 43.5322927)",Avenue de Camargue,,,
66022020,,,residential,,,False,False,52.260999999999996,"LINESTRING (4.1427226 43.5318667, 4.1427345 43.5318849, 4.1427561 43.5319121, 4.1430406 43.5322762)",Impasse des Saladelles,,,
35710593,,,residential,,,False,True,18.594,"LINESTRING (4.1384332 43.5334937, 4.1384326 43.5335152, 4.1384437 43.5335386, 4.1384976 43.5336146, 4.138521 43.5336458)",Avenue Frédéric Mistral,,,
"[377738400, 377738403, 655910358]",,,residential,,,True,False,170.346,"LINESTRING (4.1384332 43.5334937, 4.1386686 43.533218, 4.138719 43.5331613, 4.1388862 43.5329725, 4.1389337 43.5329188, 4.1395281 43.5322502, 4.139572 43.5322033)",Avenue Frédéric Mistral,,,
35710604,,,living_street,,,True,False,69.97999999999999,"LINESTRING (4.1380777 43.5366594, 4.1380428 43.5366434, 4.137342 43.5363253)",Rue Alsace Lorraine,,,
66007691,,,residential,,,True,False,40.85,"LINESTRING (4.1380777 43.5366594, 4.1381033 43.5366299, 4.1382911 43.5364136, 4.1383266 43.5363884, 4.1383773 43.5363704)",Rue de la Victoire,,,
38209049,,,residential,,,True,False,48.160000000000004,"LINESTRING (4.1355759 43.5355078, 4.1356254 43.5354537, 4.1357631 43.535299, 4.1358959 43.5351421)",Boulevard Maréchal Juin,,,
35710607,,,living_street,,,True,False,35.378,"LINESTRING (4.1357924 43.5364019, 4.1360402 43.5361393)",Rue Michel Rédarès,,,
35710604,,,living_street,,,True,False,46.678,"LINESTRING (4.1363095 43.5358335, 4.1358149 43.5356152)",Rue Alsace Lorraine,,,
35710607,,,living_street,,,True,False,47.0,"LINESTRING (4.1363095 43.5358335, 4.1366374 43.535484)",Rue Michel Rédarès,,,
35710605,,,residential,,,True,False,16.616,"LINESTRING (4.1380062 43.5339587, 4.1380665 43.5339447, 4.1381704 43.5339372, 4.1382086 43.5339344)",Rue des Algues,,,
38209049,,,residential,,,True,False,49.041,"LINESTRING (4.1363817 43.5346749, 4.1367782 43.5343404)",Boulevard Maréchal Juin,,,
35710607,,,living_street,,,True,False,48.163,"LINESTRING (4.1370805 43.5349838, 4.1374092 43.5346221)",Rue Michel Rédarès,,,
35710609,,,living_street,,,True,False,65.977,"LINESTRING (4.1370805 43.5349838, 4.1363817 43.5346749)",Rue de l'Ancienne Poste,,,
655950030,,,living_street,,,True,False,53.765,"LINESTRING (4.1380747 43.5354556, 4.1375152 43.5351924)",Rue de l'Ancienne Poste,,,
115633462,,,residential,,,True,False,69.415,"LINESTRING (4.1380747 43.5354556, 4.1380008 43.5351609, 4.1379894 43.5351118, 4.1379722 43.5350165, 4.1379739 43.5348741, 4.1379989 43.5348425)",Rue du Levant,,,
35710609,,,living_street,,,True,False,42.023,"LINESTRING (4.1375152 43.5351924, 4.1370805 43.5349838)",Rue de l'Ancienne Poste,,,
35710612,,,residential,,,True,False,65.441,"LINESTRING (4.1375152 43.5351924, 4.137087 43.5356924)",Rue de l'Aurore,,,
35710604,,,living_street,,,True,False,44.209,"LINESTRING (4.1367693 43.5360502, 4.1363095 43.5358335)",Rue Alsace Lorraine,,,
35710607,,,living_street,,,True,False,40.342,"LINESTRING (4.1360402 43.5361393, 4.1363095 43.5358335)",Rue Michel Rédarès,,,
35710615,,,living_street,,,True,False,75.987,"LINESTRING (4.1360402 43.5361393, 4.1352584 43.5357575)",Rue des Combattants,,,
35710615,,,living_street,,,True,False,74.13499999999999,"LINESTRING (4.1378457 43.5369726, 4.1377962 43.5369474, 4.1376359 43.5368648, 4.1370792 43.5366044)",Rue des Combattants,,,
66007691,,,residential,,,True,False,39.53,"LINESTRING (4.1378457 43.5369726, 4.1378657 43.5369456, 4.1380453 43.5367031, 4.1380777 43.5366594)",Rue de la Victoire,,,
115633465,,,residential,,,True,False,65.90299999999999,"LINESTRING (4.1378457 43.5369726, 4.1378986 43.5370026, 4.1380196 43.537058, 4.1381864 43.5371295, 4.1382893 43.5371799, 4.1385002 43.5373235)",Rue des Combattants,,,
41420497,,,residential,,,True,False,66.469,"LINESTRING (4.1387908 43.5375331, 4.1392498 43.5378421, 4.1393437 43.5379004, 4.1394042 43.537932)",Rue des Combattants,,,
66493540,,,residential,,,True,False,48.757000000000005,"LINESTRING (4.1387908 43.5375331, 4.1388394 43.5374863, 4.1391251 43.5372121, 4.1391494 43.5371804)",Rue Neuve,,,
41420497,,,residential,,,True,False,33.044,"LINESTRING (4.1385002 43.5373235, 4.1386704 43.5374463, 4.1387908 43.5375331)",Rue des Combattants,,,
35710620,,,residential,,,True,False,42.821,"LINESTRING (4.1388263 43.5370195, 4.1385002 43.5373235)",Rue de la Marine,,,
115633468,,,residential,,,True,False,72.482,"LINESTRING (4.1388263 43.5370195, 4.1381005 43.5366764, 4.1380777 43.5366594)",Rue Alsace Lorraine,,,
35710620,,,residential,,,True,False,42.677,"LINESTRING (4.1391478 43.5367146, 4.1390835 43.5367727, 4.1388263 43.5370195)",Rue de la Marine,,,
41420498,,,residential,,,True,False,97.98299999999999,"LINESTRING (4.1391478 43.5367146, 4.1394604 43.5369045, 4.1395057 43.5369486, 4.1397391 43.5372406, 4.1398976 43.537319, 4.1399499 43.5373574)",Rue de la Rotonde,,,
35710623,,,living_street,,,True,False,23.111,"LINESTRING (4.1358959 43.5351421, 4.1361375 43.535254)",Rue Victor Granier,,,
38209049,,,residential,,,True,False,65.106,"LINESTRING (4.1358959 43.5351421, 4.1359398 43.5350883, 4.1363817 43.5346749)",Boulevard Maréchal Juin,,,
35710607,,,living_street,,,True,False,66.101,"LINESTRING (4.1366374 43.535484, 4.1370805 43.5349838)",Rue Michel Rédarès,,,
35710623,,,living_street,,,True,False,43.018,"LINESTRING (4.1366374 43.535484, 4.137087 43.5356924)",Rue Victor Granier,,,
35710612,,,residential,,,True,False,47.316,"LINESTRING (4.137087 43.5356924, 4.1367693 43.5360502)",Rue de l'Aurore,,,
35710623,,,living_street,,,True,False,55.345,"LINESTRING (4.137087 43.5356924, 4.1372326 43.5357604, 4.1375079 43.5358888, 4.1376643 43.5359618)",Rue Victor Granier,,,
943235046,,,living_street,,,True,False,61.205,"LINESTRING (4.1376643 43.5359618, 4.1380942 43.5355081)",Rue de la Poissonnerie,,,
943235047,,,living_street,,,True,False,44.787000000000006,"LINESTRING (4.1376643 43.5359618, 4.1379646 43.5360999, 4.1380491 43.5361388, 4.1381489 43.536136)",Rue de la Rotonde,,,
35710628,,,living_street,,,True,False,48.049,"LINESTRING (4.137342 43.5363253, 4.1376643 43.5359618)",Rue de la Poissonnerie,,,
35710604,,,living_street,,,True,False,55.38,"LINESTRING (4.137342 43.5363253, 4.1371855 43.5362501, 4.1369165 43.536121, 4.1367693 43.5360502)",Rue Alsace Lorraine,,,
35710628,,,living_street,,,True,False,37.575,"LINESTRING (4.1370792 43.5366044, 4.137342 43.5363253)",Rue de la Poissonnerie,,,
35710615,,,living_street,,,True,False,98.435,"LINESTRING (4.1370792 43.5366044, 4.1367463 43.536454, 4.1365077 43.5363462, 4.1360402 43.5361393)",Rue des Combattants,,,
115710179,,,residential,30,,False,False,27.932,"LINESTRING (4.1347208 43.5371007, 4.1349165 43.5368934)",Rue du Sémaphore,,,
35710630,,,residential,,,False,True,58.093,"LINESTRING (4.1347208 43.5371007, 4.1342277 43.5368555, 4.1341366 43.5367959)",Rue du Vidourle,,,
115710177,,,residential,30,,True,False,70.21900000000001,"LINESTRING (4.1347208 43.5371007, 4.1353821 43.5374259, 4.1354029 43.5374361, 4.1354417 43.5374552)",Rue du Vidourle,,,
27688173,,,residential,,,False,False,46.157999999999994,"LINESTRING (4.1343303 43.5396538, 4.1343027 43.5397127, 4.1341934 43.5399216, 4.1341774 43.5399752, 4.1341819 43.5400143, 4.1341985 43.5400476)",Rue de l'Égalité,,,
"[35710635, 115711084]",,,residential,30,,True,False,97.137,"LINESTRING (4.1343303 43.5396538, 4.1342683 43.539631, 4.1338878 43.5395184, 4.1336797 43.5394568, 4.133646 43.5394384, 4.1336276 43.5394171, 4.1336352 43.539364, 4.133726 43.5391195)","['Rue du Sémaphore', 'Rue Jean-Charles Lallement']",,,
207725343,,,residential,,,False,False,58.806999999999995,"LINESTRING (4.1343303 43.5396538, 4.1343669 43.5396638, 4.1348908 43.5398067, 4.1349848 43.5398324, 4.1350131 43.5398401)",Rue Jean-Charles Lallement,,,
115711074,,,residential,,,False,True,38.937,"LINESTRING (4.1339831 43.538416, 4.1335291 43.5382964)",Rue Gabriel Péri,,,
115711084,,,residential,30,,True,False,28.091,"LINESTRING (4.1339831 43.538416, 4.1340968 43.5381772)",Rue du Sémaphore,,,
35710637,,,residential,30,,True,False,73.70599999999999,"LINESTRING (4.1348425 43.5386424, 4.134789 43.5386284, 4.1340541 43.5384347, 4.134024 43.5384268, 4.1339831 43.538416)",Rue Gabriel Péri,5.1,,
115711087,,,residential,30,,True,False,40.318,"LINESTRING (4.1348425 43.5386424, 4.1348188 43.5386891, 4.1346974 43.5389289, 4.1346702 43.5389828)",Rue de l'Égalité,5.1,,
35710637,,,residential,30,,True,False,26.895,"LINESTRING (4.1359433 43.5389325, 4.1356297 43.5388499)",Rue Gabriel Péri,5.1,,
35710643,,,residential,30,,True,False,116.748,"LINESTRING (4.1359433 43.5389325, 4.1359638 43.5389001, 4.1361824 43.5384451, 4.1364144 43.5379843, 4.1364448 43.5379486)",Rue Louis Baptiste Isard,4.7,,
115710177,,,residential,30,,True,False,43.118,"LINESTRING (4.1364448 43.5379486, 4.1368205 43.5381333, 4.1368867 43.5381671)",Rue du Vidourle,,,
35710638,,,residential,30,,False,False,68.784,"LINESTRING (4.1338672 43.5387735, 4.1346702 43.5389828)",Rue du Pounent,5.8,,
115711084,,,residential,30,,True,False,40.835,"LINESTRING (4.1338672 43.5387735, 4.1339831 43.538416)",Rue du Sémaphore,,,
35710638,,,residential,30,,False,True,68.784,"LINESTRING (4.1346702 43.5389828, 4.1338672 43.5387735)",Rue du Pounent,5.8,,
35710638,,,residential,30,,False,False,68.11200000000001,"LINESTRING (4.1346702 43.5389828, 4.1346983 43.5389901, 4.1347488 43.5390032, 4.1354654 43.53919)",Rue du Pounent,5.8,,
115711087,,,residential,30,,True,False,39.707,"LINESTRING (4.1346702 43.5389828, 4.1346427 43.5390368, 4.1345297 43.5392601, 4.1345004 43.539318)",Rue de l'Égalité,5.1,,
35710638,,,residential,30,,False,True,66.298,"LINESTRING (4.1362394 43.5393917, 4.13621 43.539384, 4.1361681 43.5393731, 4.1356398 43.5392354, 4.1354654 43.53919)",Rue du Pounent,5.8,,
115711083,,,residential,30,,True,False,40.245999999999995,"LINESTRING (4.1362394 43.5393917, 4.1362758 43.5393584, 4.1363026 43.5393273, 4.1363297 43.5392926, 4.1363967 43.5391456, 4.136406 43.5391271, 4.136416 43.5391017, 4.1364353 43.5390621)",Rue du Commandant Marceau,,,
115711084,,,residential,30,,True,False,36.261,"LINESTRING (4.133726 43.5391195, 4.1338541 43.5388069)",Rue du Sémaphore,,,
35710639,,,residential,30,,False,False,66.237,"LINESTRING (4.133726 43.5391195, 4.134396 43.5392942, 4.1344645 43.539307, 4.1345004 43.539318)",Rue du Commandant l'Herminier,,,
35710639,,,residential,30,,False,False,68.741,"LINESTRING (4.1345004 43.539318, 4.1345321 43.5393288, 4.1345865 43.5393464, 4.1353017 43.5395289)",Rue du Commandant l'Herminier,,,
35710639,,,residential,30,,False,True,66.237,"LINESTRING (4.1345004 43.539318, 4.1344645 43.539307, 4.134396 43.5392942, 4.133726 43.5391195)",Rue du Commandant l'Herminier,,,
115711087,,,residential,30,,True,False,39.777,"LINESTRING (4.1345004 43.539318, 4.1344681 43.5393817, 4.1343543 43.5396065, 4.1343303 43.5396538)",Rue de l'Égalité,5.1,,
35710639,,,residential,30,,False,False,37.096,"LINESTRING (4.1353017 43.5395289, 4.1356915 43.539632, 4.1357106 43.5396446, 4.1357226 43.5396557)",Rue du Commandant l'Herminier,,,
35710639,,,residential,30,,False,True,68.741,"LINESTRING (4.1353017 43.5395289, 4.1345865 43.5393464, 4.1345321 43.5393288, 4.1345004 43.539318)",Rue du Commandant l'Herminier,,,
35710641,,,residential,30,,False,False,39.928,"LINESTRING (4.1353017 43.5395289, 4.1353266 43.5394773, 4.1354654 43.53919)",Rue des Pescalunes,5.4,,
35710638,,,residential,30,,False,False,66.298,"LINESTRING (4.1354654 43.53919, 4.1356398 43.5392354, 4.1361681 43.5393731, 4.13621 43.539384, 4.1362394 43.5393917)",Rue du Pounent,5.8,,
35710638,,,residential,30,,False,True,68.11200000000001,"LINESTRING (4.1354654 43.53919, 4.1347488 43.5390032, 4.1346983 43.5389901, 4.1346702 43.5389828)",Rue du Pounent,5.8,,
35710641,,,residential,30,,False,False,40.069,"LINESTRING (4.1354654 43.53919, 4.135488 43.5391433, 4.1356034 43.5389044, 4.1356297 43.5388499)",Rue des Pescalunes,5.4,,
35710641,,,residential,30,,False,True,39.928,"LINESTRING (4.1354654 43.53919, 4.1353266 43.5394773, 4.1353017 43.5395289)",Rue des Pescalunes,5.4,,
35710637,,,residential,30,,True,False,67.518,"LINESTRING (4.1356297 43.5388499, 4.1348902 43.538655, 4.1348755 43.5386512, 4.1348425 43.5386424)",Rue Gabriel Péri,5.1,,
35710641,,,residential,30,,False,True,40.069,"LINESTRING (4.1356297 43.5388499, 4.1356034 43.5389044, 4.135488 43.5391433, 4.1354654 43.53919)",Rue des Pescalunes,5.4,,
115708452,1,,tertiary,,,True,False,17.035,"LINESTRING (4.1370045 43.5391537, 4.1370045 43.5391916, 4.1369374 43.5392713, 4.1369079 43.5392762)",Quai du 19 Mars 1962,,,
429764256,1,,tertiary_link,,,True,False,9.514,"LINESTRING (4.1370045 43.5391537, 4.1369468 43.53918, 4.1368972 43.5391838)",Quai du 19 Mars 1962,,,
35710676,,,residential,30,,True,False,72.93,"LINESTRING (4.1379765 43.5381067, 4.1379282 43.5380736, 4.1376851 43.5379227, 4.137254 43.5377142)",Quai Général de Gaulle,,,
35710678,,,tertiary,30,,True,False,83.633,"LINESTRING (4.1375145 43.5384987, 4.1374234 43.5386156, 4.1370045 43.5391537)",Quai du 19 Mars 1962,,,
115708793,,,residential,,,True,False,104.73099999999998,"LINESTRING (4.1375145 43.5384987, 4.1375396 43.5384655, 4.1375713 43.538421, 4.1376308 43.5383498, 4.137721 43.5382657, 4.1378749 43.5381854, 4.1379192 43.5381727, 4.1379138 43.5382437, 4.13789 43.5383132, 4.1378642 43.5383546, 4.1377997 43.5384101, 4.1376912 43.5384683, 4.1375999 43.5384908, 4.137553 43.5385015, 4.1375145 43.5384987)",,,,destination
25891715,,,tertiary,,,True,False,66.662,"LINESTRING (4.1367067 43.5395288, 4.1366115 43.5396495, 4.1365135 43.539775, 4.1363364 43.5399976, 4.1363229 43.5400145, 4.1362954 43.5400489)",Rue des Moussaillons,,,
429764259,2,,tertiary,30,,False,True,32.477000000000004,"LINESTRING (4.1367067 43.5395288, 4.1368451 43.5393694, 4.1369079 43.5392762)",Quai du 19 Mars 1962,,,
41420494,,,residential,,,True,False,98.39499999999998,"LINESTRING (4.1408959 43.5377755, 4.1405611 43.5381505, 4.1405144 43.5382028, 4.140266 43.5384811, 4.1402502 43.5384988, 4.1402327 43.5385184)",Rue de l'Ancien Stade,,,
"[115732899, 926186925]",2,,tertiary,,,True,False,110.261,"LINESTRING (4.1408959 43.5377755, 4.1411216 43.5378831, 4.141211 43.5379258, 4.1412868 43.5379619, 4.1415377 43.5380856, 4.1418638 43.5382419, 4.142014 43.5383092, 4.1420268 43.5383281)",Avenue des Arènes,,,
290532844,2,,tertiary,30,,True,False,76.505,"LINESTRING (4.1402327 43.5385184, 4.1400445 43.5384282, 4.13965 43.5382462, 4.1394845 43.5381697, 4.1394355 43.5381451)",Quai Colbert,,,
41420495,,,tertiary,30,,True,False,99.048,"LINESTRING (4.1401225 43.5374066, 4.1400695 43.5374636, 4.1397307 43.5378279, 4.1394979 43.5380812, 4.1394568 43.5381233, 4.1394355 43.5381451)",Avenue Simone Veil,,,
"[53645776, 926197837]",2,,tertiary,,,True,False,74.62700000000001,"LINESTRING (4.1401225 43.5374066, 4.140187 43.5374374, 4.1401986 43.5374429, 4.1402747 43.5374793, 4.1405488 43.53761, 4.1408959 43.5377755)",Avenue des Arènes,,,
290532844,2,,tertiary,30,,True,False,15.516,"LINESTRING (4.1394355 43.5381451, 4.1392774 43.5380655)",Quai Colbert,,,
41420496,,,tertiary,30,,True,False,18.023,"LINESTRING (4.1392774 43.5380655, 4.1393389 43.5380007, 4.1394042 43.537932)",Avenue Simone Veil,,,
"[694738505, 369127723]",2,,tertiary,30,,True,False,140.237,"LINESTRING (4.1392774 43.5380655, 4.1391907 43.5380218, 4.1387564 43.537818, 4.138629 43.5377543, 4.1384728 43.5376762, 4.1382426 43.5375739, 4.1379858 43.5374523, 4.137818 43.5373795)",Quai Colbert,,,
429538499,2,,tertiary,,,True,False,15.84,"LINESTRING (4.1399499 43.5373574, 4.140005 43.5373506, 4.1401225 43.5374066)",Avenue des Arènes,,,
41420496,,,tertiary,30,,True,False,58.626999999999995,"LINESTRING (4.1394042 43.537932, 4.1395804 43.5377461, 4.1398052 43.5374922)",Avenue Simone Veil,,,
41420496,,,tertiary,30,,True,False,19.186999999999998,"LINESTRING (4.1398052 43.5374922, 4.1399083 43.5373849, 4.1399265 43.5373668, 4.1399499 43.5373574)",Avenue Simone Veil,,,
115633468,,,residential,,,True,False,63.22,"LINESTRING (4.1398052 43.5374922, 4.1397413 43.5374603, 4.1391494 43.5371804)",Rue Alsace Lorraine,,,
35710607,,,living_street,,,True,False,88.077,"LINESTRING (4.1374092 43.5346221, 4.1380062 43.5339587)",Rue Michel Rédarès,,,
41420499,,,living_street,,,True,False,59.738,"LINESTRING (4.1374092 43.5346221, 4.1368195 43.5343588, 4.1367782 43.5343404)",Rue de Provence,,,
"[38209049, 35710605]",,,residential,,,True,False,136.172,"LINESTRING (4.1367782 43.5343404, 4.1374543 43.5337685, 4.1374831 43.5337519, 4.137513 43.5337451, 4.1375528 43.5337432, 4.1375907 43.5337589, 4.1380062 43.5339587)","['Rue des Algues', 'Boulevard Maréchal Juin']",,,
655910382,,,residential,,,True,False,96.039,"LINESTRING (4.1412398 43.5319516, 4.1405994 43.5326799)",Rue Paul Valéry,,,
115826784,,,residential,,,True,False,49.946000000000005,"LINESTRING (4.1412398 43.5319516, 4.1407711 43.5317318, 4.140748 43.5317186, 4.1407232 43.531704)",Rue Antoine Bigot,,,
35173570,,,tertiary,,,True,False,95.458,"LINESTRING (4.1416971 43.5322927, 4.1416237 43.5323613, 4.140711 43.5327583)",Avenue de Camargue,,,
66021852,,,residential,,,False,False,34.405,"LINESTRING (4.1416971 43.5322927, 4.141717 43.5323341, 4.1417353 43.5323547, 4.1419064 43.5325614)",Impasse de la Plaine,,,destination
115826784,,,residential,,,True,False,53.08,"LINESTRING (4.1416971 43.5322927, 4.1416362 43.5322347, 4.1414596 43.5320881, 4.1412771 43.5319739, 4.1412398 43.5319516)",Rue Antoine Bigot,,,
