osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
25427656,D 1,Avenue de Soulac,primary,30,False,False,109.27199999999999,"LINESTRING (-0.6690296 44.9041482, -0.6690302 44.9040281, -0.6690304 44.9039772, -0.6690501 44.9033336, -0.6690556 44.9031657)",,
25427656,D 1,Avenue de Soulac,primary,30,False,True,83.286,"LINESTRING (-0.6690296 44.9041482, -0.6690272 44.9042408, -0.669023 44.904404, -0.6690066 44.9048404, -0.6690047 44.904897)",,
26340789,,Rue du 8 Mai 1945,residential,30,False,False,16.843,"LINESTRING (-0.6690296 44.9041482, -0.6691259 44.9041509, -0.6692433 44.9041541)",,
"[109785097, 31053588]",,Rue Éric Tabarly,residential,,False,False,113.579,"LINESTRING (-0.6690296 44.9041482, -0.6689214 44.9041426, -0.6687178 44.9041322, -0.6686007 44.9041265, -0.6684627 44.9041198, -0.6684594 44.9041666, -0.6684387 44.9044555, -0.6688373 44.9044716)",,
26340163,,Rue de Lacaussade,residential,30,False,False,56.218,"LINESTRING (-0.6756151 44.9052743, -0.6753655 44.905098, -0.6751385 44.9048989)",,
26340240,,Allée de la Houn Dau Castets,residential,,False,False,77.19300000000001,"LINESTRING (-0.6736883 44.9037466, -0.6737105 44.9035676, -0.6737414 44.903319, -0.6737808 44.9032412, -0.6738675 44.9031695, -0.6739652 44.9031153)",,
307268784,,Rue de Lacaussade,residential,30,False,False,86.687,"LINESTRING (-0.6736883 44.9037466, -0.6735061 44.9037939, -0.6733969 44.9038222, -0.6727055 44.9040934)",,
"[307268784, 26340163]",,Rue de Lacaussade,residential,30,False,True,173.273,"LINESTRING (-0.6736883 44.9037466, -0.6738817 44.9038123, -0.6739041 44.9038199, -0.6749535 44.9047367, -0.6751385 44.9048989)",,
307268784,,Rue de Lacaussade,residential,30,False,False,99.896,"LINESTRING (-0.6727055 44.9040934, -0.6715609 44.9044805)",,
26340871,,Rue de la Fayette,residential,30,False,True,161.355,"LINESTRING (-0.6727055 44.9040934, -0.6729216 44.9044134, -0.6734087 44.9045676, -0.6734678 44.904607, -0.673502 44.9046615, -0.6735916 44.9052595)",,
26340927,,Rue Marcel Dassault,residential,,False,False,213.363,"LINESTRING (-0.6727055 44.9040934, -0.6726462 44.9039906, -0.6724613 44.9036702, -0.6722924 44.9030378, -0.6720848 44.9022331)",,
307268784,,Rue de Lacaussade,residential,30,False,True,86.687,"LINESTRING (-0.6727055 44.9040934, -0.6733969 44.9038222, -0.6735061 44.9037939, -0.6736883 44.9037466)",,
307268784,,Rue de Lacaussade,residential,30,False,True,99.896,"LINESTRING (-0.6715609 44.9044805, -0.6727055 44.9040934)",,
53205008,,Rue de Sandillan,residential,30,True,False,57.93,"LINESTRING (-0.6715609 44.9044805, -0.6715345 44.9045048, -0.6715304 44.9045545, -0.6715111 44.9049197, -0.6714902 44.9049933)",,
25427656,D 1,Avenue de Soulac,primary,30,False,False,79.367,"LINESTRING (-0.6689847 44.906005, -0.6689853 44.9059004, -0.668998 44.9052913)",,
