osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,width
48565943,2,D 41,Rue Édouard Vaillant,residential,30,False,True,71.794,"LINESTRING (2.2160386 48.9272292, 2.2162483 48.9272406, 2.216597 48.9273909, 2.2168465 48.9274295, 2.2169452 48.927434)",,
"[551448896, 550069625]",2,D 41,Rue Édouard Vaillant,tertiary,50,False,True,17.031,"LINESTRING (2.2160386 48.9272292, 2.2159219 48.9272067, 2.2158149 48.9271861)",,
"[550065489, 626659418, 195121138]",2,D 392,"['Rue de Pontoise', 'Avenue Gabriel Péri']",primary,50,True,False,130.903,"LINESTRING (2.2160386 48.9272292, 2.2158575 48.9274526, 2.2158339 48.9274741, 2.2155073 48.9278197, 2.2152798 48.9279825, 2.2149648 48.9281556)",,
193401310,3,D 41,Rue Édouard Vaillant,tertiary,,False,True,105.29499999999999,"LINESTRING (2.2158149 48.9271861, 2.2155555 48.9271375, 2.2153806 48.9271122, 2.2152572 48.9270943, 2.2151695 48.9270672, 2.2151115 48.9270455, 2.2149996 48.9270011, 2.2148884 48.9269572, 2.2145069 48.9268106)",,
195121137,2,D 392,Rue de Pontoise,primary,50,True,False,132.671,"LINESTRING (2.2158149 48.9271861, 2.2159047 48.9270416, 2.2159988 48.9269059, 2.2161514 48.9267202, 2.2166135 48.9261152)",,
"[551448896, 550069625]",2,D 41,Rue Édouard Vaillant,tertiary,50,False,False,17.031,"LINESTRING (2.2158149 48.9271861, 2.2159219 48.9272067, 2.2160386 48.9272292)",,
550081962,,D 392,Avenue Gabriel Péri,primary,50,False,False,21.743000000000002,"LINESTRING (2.2142324 48.9289129, 2.214289 48.9288473, 2.2143792 48.9287428)",,
"[550065490, 10656887]",2,D 392,Avenue Gabriel Péri,primary,50,True,False,124.51,"LINESTRING (2.2149648 48.9281556, 2.2150764 48.9279974, 2.2156448 48.9273652, 2.2156731 48.9273337, 2.2158149 48.9271861)",,
550081962,,D 392,Avenue Gabriel Péri,primary,50,False,True,32.413,"LINESTRING (2.2149648 48.9281556, 2.2148266 48.9282843, 2.2147149 48.9283964)",,
193401309,2,D 41,Rue Édouard Vaillant,tertiary,30,False,True,92.50399999999999,"LINESTRING (2.2141377 48.9266908, 2.2131341 48.9263217, 2.2130328 48.9262845)",,
193401310,3,D 41,Rue Édouard Vaillant,tertiary,,False,False,30.128,"LINESTRING (2.2141377 48.9266908, 2.2143077 48.9267377, 2.2145069 48.9268106)",,
24428367,1,,Rue Maurice Berteaux,residential,30,True,False,109.654,"LINESTRING (2.2130328 48.9262845, 2.2129402 48.9263522, 2.2126016 48.9265997, 2.2120254 48.9270155)",,
24428368,2,D 41,Rue Édouard Vaillant,tertiary,30,False,True,26.473,"LINESTRING (2.2130328 48.9262845, 2.2129313 48.9262439, 2.2127233 48.9261607)",,
193401309,2,D 41,Rue Édouard Vaillant,tertiary,30,False,False,92.50399999999999,"LINESTRING (2.2130328 48.9262845, 2.2131341 48.9263217, 2.2141377 48.9266908)",,
24428367,1,,Rue Maurice Berteaux,residential,30,True,False,47.146,"LINESTRING (2.2106533 48.9279232, 2.2104562 48.9280639, 2.2102357 48.9282461)",,
24428367,1,,Rue Maurice Berteaux,residential,30,True,False,47.623999999999995,"LINESTRING (2.2102357 48.9282461, 2.2099029 48.9285229, 2.2098146 48.9285713)",,
48425923,,,Rue des Fleurs,residential,30,True,False,176.87800000000001,"LINESTRING (2.2102357 48.9282461, 2.2101808 48.9282249, 2.2097481 48.9280576, 2.2082172 48.9274656, 2.2081491 48.9274393)",,
48425922,,,Rue André Lemonnier,residential,,False,True,164.976,"LINESTRING (2.2094991 48.9288939, 2.209416 48.9288598, 2.2076579 48.9281965, 2.2075425 48.9281532)",,
10417628,2,D 308,Rue Émile Zola,primary,50,True,False,72.364,"LINESTRING (2.2067723 48.9238217, 2.2074671 48.9237023, 2.2075642 48.9236753, 2.2076912 48.9236042)",,
22761396,4,D 308,Rue Émile Zola,primary,50,False,False,131.019,"LINESTRING (2.2067723 48.9238217, 2.2065585 48.9238438, 2.2050034 48.9240152)",,
"[435299721, 175399461]",3,D 308,Rue Émile Zola,primary,50,True,False,453.64000000000004,"LINESTRING (2.2082759 48.9235301, 2.2083993 48.9235532, 2.2085409 48.9235572, 2.2094709 48.9234688, 2.2096727 48.9234571, 2.2100132 48.9234268, 2.2105697 48.9233633, 2.211121 48.9233004, 2.2118523 48.9232169, 2.2121124 48.9231872, 2.21321 48.9230519, 2.2141442 48.9229204, 2.2143912 48.9228941)",,
694692992,,,Place du Grand Cerf,residential,50,True,False,13.176,"LINESTRING (2.2082759 48.9235301, 2.2082524 48.9235755, 2.2082152 48.923615, 2.20819 48.9236325)",,
919228326,2,D 308,Boulevard Émile Zola,primary,50,True,False,40.625,"LINESTRING (2.2050034 48.9240152, 2.204468 48.9241138)",,
22761396,4,D 308,Rue Émile Zola,primary,50,False,True,131.019,"LINESTRING (2.2050034 48.9240152, 2.2065585 48.9238438, 2.2067723 48.9238217)",,
28915762,2,D 311,Rue de Montesson,primary,50,False,False,161.737,"LINESTRING (2.2071721 48.9234239, 2.2069779 48.9233655, 2.2065614 48.923239, 2.2062493 48.9231458, 2.2059535 48.9230566, 2.2051597 48.9228179)",,
193401305,,D 311,Rue de Montesson,primary,50,True,False,47.175,"LINESTRING (2.2071721 48.9234239, 2.2072637 48.9234299, 2.2075355 48.9235044, 2.2077813 48.9235583)",,
24428368,2,D 41,Rue Édouard Vaillant,tertiary,30,False,True,9.844,"LINESTRING (2.2101157 48.9250264, 2.2100111 48.9249706)",,
24428368,2,D 41,Rue Édouard Vaillant,tertiary,30,False,False,29.785,"LINESTRING (2.2101157 48.9250264, 2.2102666 48.9251006, 2.2104421 48.9251869)",,
175363987,,,Rue Casimir Périer,residential,,False,True,11.087,"LINESTRING (2.2119592 48.9217503, 2.2118348 48.9216932)",,
28125733,,,Rue Casimir Périer,residential,,True,False,218.74699999999999,"LINESTRING (2.2119592 48.9217503, 2.2130593 48.9222646, 2.2142357 48.9227995, 2.2142728 48.922817, 2.2143013 48.92283, 2.2143284 48.9228465, 2.2143912 48.9228941)",,
"[175399464, 549364254]",2,D 308,Rue Émile Zola,primary,50,True,False,151.56799999999998,"LINESTRING (2.2143912 48.9228941, 2.2154978 48.9227661, 2.2156895 48.922733, 2.2158723 48.9226981, 2.2159967 48.922682, 2.2164239 48.9226264)",,
549295019,,,Rue Karl Marx,residential,,False,False,80.902,"LINESTRING (2.2068916 48.9228716, 2.2067608 48.9228001, 2.2060155 48.9224268)",,
549295019,,,Rue Karl Marx,residential,,False,True,85.792,"LINESTRING (2.2068916 48.9228716, 2.2076255 48.9233768, 2.2077044 48.9234284)",,
549295019,,,Rue Karl Marx,residential,,False,False,32.152,"LINESTRING (2.2060155 48.9224268, 2.2056512 48.9222646)",,
221498732,,,Rue Henri Dappe,residential,,True,False,77.33,"LINESTRING (2.2060155 48.9224268, 2.2060442 48.9223911, 2.2065419 48.9218235)",,
549295019,,,Rue Karl Marx,residential,,False,True,80.902,"LINESTRING (2.2060155 48.9224268, 2.2067608 48.9228001, 2.2068916 48.9228716)",,
