osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,junction,tunnel,ref
49796091,,Rue Louis Mazier,residential,30,False,False,83.129,"LINESTRING (5.5614169 46.6704697, 5.5613994 46.6704228, 5.561246 46.6701895, 5.5611639 46.6700672, 5.5611347 46.6700291, 5.5611055 46.67, 5.560954 46.6698913, 5.5608836 46.6698278)",,,,,
189091284,,Avenue du Stade Municipal,residential,30,True,False,37.575,"LINESTRING (5.5614169 46.6704697, 5.5617435 46.6703621, 5.5618679 46.6703358)",3.9,,,,
49800000,,Rue de l'Argentelle,residential,30,False,False,81.301,"LINESTRING (5.5626547 46.6700783, 5.5626276 46.6700386, 5.5622147 46.6694124)",,,,,
189091285,,Avenue du Stade Municipal,residential,30,False,False,81.595,"LINESTRING (5.5626547 46.6700783, 5.5626905 46.6700675, 5.5631871 46.669914, 5.5631928 46.6699123, 5.5636299 46.6697772)",,,,,
189091285,,Avenue du Stade Municipal,residential,30,False,True,66.512,"LINESTRING (5.5626547 46.6700783, 5.5625272 46.6701201, 5.5618868 46.6703296, 5.5618679 46.6703358)",,,,,
49864886,,Rue Richebourg,tertiary,30,False,False,121.48199999999997,"LINESTRING (5.557074 46.6751348, 5.5571086 46.675181, 5.557202 46.6754393, 5.5572869 46.6756571, 5.5573163 46.6757377, 5.5573281 46.6757688, 5.5574524 46.6761321, 5.5574649 46.6761706, 5.5574704 46.6761914)",,,,,
"[1178041326, 49864886]",,"[""Place de l'Ancien Collège"", 'Rue Richebourg']",tertiary,30,False,True,8.939,"LINESTRING (5.557074 46.6751348, 5.5570565 46.6751182, 5.5570297 46.6750945, 5.5570067 46.6750691)",,,,,
"[49864882, 1173348317, 1173348318]",,Rue Marcel Paul,residential,30,True,False,156.768,"LINESTRING (5.557074 46.6751348, 5.5574855 46.6751417, 5.5575037 46.6751427, 5.557864 46.6752213, 5.5579293 46.6752349, 5.5580869 46.675268, 5.5582507 46.6753083, 5.5590412 46.6755027)",,,,,
49864886,,Rue Richebourg,tertiary,30,False,True,51.70100000000001,"LINESTRING (5.5576181 46.6766435, 5.5576227 46.6766174, 5.557603 46.6765625, 5.5575107 46.6763147, 5.5574704 46.6761914)",,,,,
346948800,,Avenue Paul Seguin,secondary,50,True,False,40.031,"LINESTRING (5.5598216 46.6746531, 5.5597719 46.6746271, 5.559706 46.674409, 5.5596851 46.6743157)",,,,,
"[802271980, 641247989]",,Avenue Paul Seguin,secondary,50,False,True,120.94,"LINESTRING (5.5598216 46.6746531, 5.559843 46.6747892, 5.5598736 46.6749873, 5.5598718 46.6750433, 5.5598519 46.6752456, 5.5598131 46.6756107, 5.559812 46.6757374)",,,,,
"[49864881, 49714524]",,"['Impasse de Verdun', 'Place de Verdun']",residential,,False,True,140.53,"LINESTRING (5.5592885 46.6747697, 5.5591074 46.6745753, 5.5589132 46.6744615, 5.5587796 46.6742745, 5.5587353 46.6741874, 5.558667 46.6740531, 5.5585993 46.67392, 5.5585284 46.6737807, 5.5584945 46.6737164, 5.5584676 46.6736612)",,,,,
664252839,,Rue Marcel Paul,residential,30,False,True,64.88699999999999,"LINESTRING (5.559812 46.6757374, 5.5597476 46.6756968, 5.5596969 46.6756729, 5.5596378 46.6756523, 5.5593645 46.675586, 5.5591461 46.6755307, 5.5590412 46.6755027)",,,,,
"[802271980, 641247989]",,Avenue Paul Seguin,secondary,50,False,False,120.94,"LINESTRING (5.559812 46.6757374, 5.5598131 46.6756107, 5.5598519 46.6752456, 5.5598718 46.6750433, 5.5598736 46.6749873, 5.559843 46.6747892, 5.5598216 46.6746531)",,,,,
802271980,,Avenue Paul Seguin,secondary,50,False,True,14.893,"LINESTRING (5.559812 46.6757374, 5.559809 46.6758106, 5.5598081 46.6758713)",,,,,
964624791,,Avenue Paul Seguin,secondary,30,True,False,9.47,"LINESTRING (5.5596851 46.6743157, 5.5596655 46.6742316)",,,,,
"[612913730, 556781387]",1,Rue des Mouillères,tertiary,30,True,False,86.786,"LINESTRING (5.5621027 46.6739891, 5.5623348 46.6739641, 5.5623729 46.6739616, 5.5624883 46.6739633, 5.5625406 46.6739677, 5.5625918 46.6739732, 5.5626407 46.6739829, 5.5627082 46.6740002, 5.5627616 46.6740217, 5.5628459 46.6740563, 5.5631321 46.6742075)",,,,,
50008409,,Rue Louis-François Nicod de Ronchaud,residential,30,True,False,81.316,"LINESTRING (5.5623542 46.6746971, 5.5623271 46.6746341, 5.5621907 46.6743645, 5.5621194 46.6740565, 5.5621027 46.6739891)",,,,,
"[1176263216, 50008410, 707247415]",2,Rue François Bussenet,tertiary,30,True,False,178.219,"LINESTRING (5.5623542 46.6746971, 5.5623122 46.6747026, 5.5620335 46.6747322, 5.5617129 46.6747664, 5.5616737 46.6747683, 5.5616315 46.6747662, 5.5613826 46.6747549, 5.5613233 46.6747482, 5.5612146 46.6747334, 5.561096 46.6747103, 5.5610575 46.6747011, 5.5608147 46.6746463, 5.5607083 46.6746223, 5.5604715 46.6745596, 5.5601006 46.6744582)",,,,,
50008404,,Rue François Bussenet,residential,30,False,True,136.943,"LINESTRING (5.564777 46.6756691, 5.5642272 46.6753702, 5.5641619 46.67528, 5.5641315 46.674933, 5.563918 46.6747858, 5.5638912 46.6747499, 5.5639048 46.6746968)",,,,,
802271980,,Avenue Paul Seguin,secondary,50,False,True,68.001,"LINESTRING (5.5598081 46.6758713, 5.5597971 46.6764828)",,,,,
50093652,,Place des Déportés,residential,30,True,False,77.27199999999999,"LINESTRING (5.5598081 46.6758713, 5.5600519 46.6759463, 5.5601003 46.6760007, 5.5604155 46.6763384, 5.5604496 46.676379)",,,,,
802271980,,Avenue Paul Seguin,secondary,50,False,False,14.893,"LINESTRING (5.5598081 46.6758713, 5.559809 46.6758106, 5.559812 46.6757374)",,,,,
577160716,,Avenue Pierre Mendès-France,tertiary,30,False,True,2.765,"LINESTRING (5.5615217 46.676438, 5.561486 46.6764337)",,,,,
"[577160716, 1207772757, 1207772758]",,Avenue Pierre Mendès-France,tertiary,30,False,False,56.134,"LINESTRING (5.5615217 46.676438, 5.5618223 46.6764736, 5.5618904 46.6764817, 5.5621023 46.6765084, 5.5622467 46.6765239)",,,,,
577160716,,Avenue Pierre Mendès-France,tertiary,30,False,False,2.765,"LINESTRING (5.561486 46.6764337, 5.5615217 46.676438)",,,,,
50093650,,Rue du Mérite,residential,30,True,False,178.75800000000004,"LINESTRING (5.561486 46.6764337, 5.5615113 46.6763904, 5.5615434 46.676346, 5.5616193 46.6762627, 5.5617226 46.6761678, 5.5618218 46.6760961, 5.5620811 46.6760797, 5.5624966 46.6760429, 5.5628549 46.6760041, 5.5635519 46.675954)",,,,,
"[577160716, 1207757431]",,Avenue Pierre Mendès-France,tertiary,30,False,True,79.40400000000001,"LINESTRING (5.561486 46.6764337, 5.5613882 46.6764222, 5.56128 46.6764145, 5.5611843 46.6764093, 5.561067 46.6764029, 5.5607156 46.6763837, 5.5605412 46.6763752, 5.5604496 46.676379)",,,,,
"[1207757432, 1207772753, 1207772754, 1207772758]",,Avenue Pierre Mendès-France,tertiary,30,False,False,133.464,"LINESTRING (5.5622467 46.6765239, 5.562878 46.6765989, 5.5632955 46.6766472, 5.5635223 46.6766755, 5.5639704 46.6767287)",,,,,
"[577160716, 1207772757, 1207772758]",,Avenue Pierre Mendès-France,tertiary,30,False,True,56.134,"LINESTRING (5.5622467 46.6765239, 5.5621023 46.6765084, 5.5618904 46.6764817, 5.5618223 46.6764736, 5.5615217 46.676438)",,,,,
1246283658,,Rue de l'Espérance,residential,30,False,False,36.346,"LINESTRING (5.5622467 46.6765239, 5.5622397 46.6765708, 5.562241 46.6765857, 5.5622806 46.6768491)",,,,,
1068181397,,Rue du Mérite,residential,30,False,True,109.95800000000001,"LINESTRING (5.5639704 46.6767287, 5.5639791 46.6766754, 5.5640034 46.6764838, 5.5640014 46.6764259, 5.5639258 46.6760284, 5.5639187 46.6760142, 5.5639044 46.675999, 5.5638847 46.6759869, 5.5638611 46.6759788, 5.5637699 46.6759627, 5.5636666 46.6759535, 5.5635519 46.675954)",,,,,
"[1207757432, 1207757454]",,Avenue Pierre Mendès-France,tertiary,30,False,False,79.164,"LINESTRING (5.5639704 46.6767287, 5.5641148 46.6767476, 5.5641496 46.6767518, 5.5642644 46.6767649, 5.5643436 46.6767742, 5.56444 46.6767832, 5.5648564 46.6767978, 5.5649266 46.6768024, 5.5650004 46.6768036)",,,,,
"[1207757432, 1207772753, 1207772754, 1207772758]",,Avenue Pierre Mendès-France,tertiary,30,False,True,133.464,"LINESTRING (5.5639704 46.6767287, 5.5635223 46.6766755, 5.5632955 46.6766472, 5.562878 46.6765989, 5.5622467 46.6765239)",,,,,
1068181397,,Rue du Mérite,residential,30,False,False,109.95800000000001,"LINESTRING (5.5635519 46.675954, 5.5636666 46.6759535, 5.5637699 46.6759627, 5.5638611 46.6759788, 5.5638847 46.6759869, 5.5639044 46.675999, 5.5639187 46.6760142, 5.5639258 46.6760284, 5.5640014 46.6764259, 5.5640034 46.6764838, 5.5639791 46.6766754, 5.5639704 46.6767287)",,,,,
"[1207757432, 1207757454]",,Avenue Pierre Mendès-France,tertiary,30,False,True,79.164,"LINESTRING (5.5650004 46.6768036, 5.5649266 46.6768024, 5.5648564 46.6767978, 5.56444 46.6767832, 5.5643436 46.6767742, 5.5642644 46.6767649, 5.5641496 46.6767518, 5.5641148 46.6767476, 5.5639704 46.6767287)",,,,,
393203729,,Chemin des Recons,residential,30,False,True,165.25099999999998,"LINESTRING (5.5565354 46.6685103, 5.5566844 46.6688239, 5.5567895 46.6689304, 5.5569859 46.669057, 5.5570785 46.6691257, 5.5571546 46.6692224, 5.5571889 46.6693535, 5.5567212 46.6693472, 5.5566637 46.6693504, 5.5564592 46.6693888)",,,,,
51362306,,Rue des Rochettes,tertiary,30,False,False,134.57299999999998,"LINESTRING (5.5564592 46.6693888, 5.5568565 46.6693928, 5.5570575 46.6693938, 5.557293 46.6693919, 5.5574639 46.6693839, 5.5580876 46.669351, 5.55822 46.6693426)",,,,,
"[51362306, 51362311, 606985366, 1232193081, 1041391741]","['2', '3']","['Route de Montaigu', 'Rue des Rochettes']",tertiary,30,False,True,264.252,"LINESTRING (5.5564592 46.6693888, 5.5563596 46.669385, 5.5557832 46.6693419, 5.5556792 46.669332, 5.5555496 46.6693127, 5.5553953 46.6692813, 5.5552196 46.66924, 5.5550559 46.6691967, 5.5542396 46.6689803, 5.5541863 46.668961, 5.5541469 46.6689368, 5.5541163 46.668911, 5.5540897 46.6688784, 5.5540628 46.6688178, 5.5540389 46.6687411, 5.5540119 46.6686317, 5.5539978 46.6685488, 5.5539783 46.6684353, 5.5539552 46.6682464)",,,,,
393203729,,Chemin des Recons,residential,30,False,False,165.251,"LINESTRING (5.5564592 46.6693888, 5.5566637 46.6693504, 5.5567212 46.6693472, 5.5571889 46.6693535, 5.5571546 46.6692224, 5.5570785 46.6691257, 5.5569859 46.669057, 5.5567895 46.6689304, 5.5566844 46.6688239, 5.5565354 46.6685103)",,,,,
1145691681,,Rue des Rochettes,tertiary,30,False,False,37.297,"LINESTRING (5.5589961 46.6692286, 5.5592004 46.6691951, 5.5592861 46.669181, 5.5593887 46.6691642, 5.5594425 46.6691554, 5.5594715 46.6691506)",,,,,
"[1145691681, 51362306]",,Rue des Rochettes,tertiary,30,False,True,60.635,"LINESTRING (5.5589961 46.6692286, 5.558786 46.6692703, 5.5586425 46.6692913, 5.5585021 46.6693108, 5.5583706 46.6693281, 5.55822 46.6693426)",,,,,
372451448,,Avenue du 44e Régiment d'Infanterie,secondary,30,False,True,12.596,"LINESTRING (5.5589945 46.6698248, 5.5589117 46.6697268)",,,,,
778307453,2,Avenue du 44e Régiment d'Infanterie,secondary,30,False,False,130.412,"LINESTRING (5.5589945 46.6698248, 5.5590704 46.669941, 5.5591244 46.6700171, 5.5591987 46.6701533, 5.5592314 46.6702227, 5.5592562 46.6702921, 5.5592653 46.6703621, 5.5592675 46.6703792, 5.5592669 46.6704542, 5.5592569 46.6705209, 5.5592262 46.6706151, 5.5591958 46.670713, 5.5591334 46.6708931, 5.5591096 46.6709506)",,,,,
"[1145691681, 51362306]",,Rue des Rochettes,tertiary,30,False,False,60.63499999999999,"LINESTRING (5.55822 46.6693426, 5.5583706 46.6693281, 5.5585021 46.6693108, 5.5586425 46.6692913, 5.558786 46.6692703, 5.5589961 46.6692286)",,,,,
51362306,,Rue des Rochettes,tertiary,30,False,True,134.573,"LINESTRING (5.55822 46.6693426, 5.5580876 46.669351, 5.5574639 46.6693839, 5.557293 46.6693919, 5.5570575 46.6693938, 5.5568565 46.6693928, 5.5564592 46.6693888)",,,,,
51362308,,Rue du Capitaine Arrachart,residential,30,False,False,70.781,"LINESTRING (5.55822 46.6693426, 5.5582227 46.6693116, 5.5582308 46.6692954, 5.5582437 46.6692723, 5.5582617 46.6692381, 5.5583399 46.669098, 5.5583751 46.6690267, 5.5584095 46.668911, 5.5584282 46.6688024, 5.5584367 46.6687281)",,,,,
51362314,,Rue du Général Desvernois,residential,30,False,True,63.798,"LINESTRING (5.5595594 46.6685306, 5.5595427 46.6686653, 5.5594619 46.6690858, 5.5594591 46.6691001)",,,,,
51362314,,Rue du Général Desvernois,residential,30,False,False,5.6979999999999995,"LINESTRING (5.5594715 46.6691506, 5.5594613 46.669114, 5.5594591 46.6691001)",,,,,
"[1145691680, 967813600]",,Rue des Rochettes,tertiary,30,False,True,69.17,"LINESTRING (5.5594715 46.6691506, 5.5595084 46.6691435, 5.5597063 46.6691055, 5.5601321 46.6690238, 5.5601972 46.6690146, 5.5602657 46.6690094, 5.5603499 46.6690006)",,,,,
1145691681,,Rue des Rochettes,tertiary,30,False,True,37.297,"LINESTRING (5.5594715 46.6691506, 5.5594425 46.6691554, 5.5593887 46.6691642, 5.5592861 46.669181, 5.5592004 46.6691951, 5.5589961 46.6692286)",,,,,
51362313,,Rue des Rochettes,tertiary,30,False,False,89.84800000000001,"LINESTRING (5.5614348 46.6686907, 5.5612809 46.6687347, 5.5609073 46.6688346, 5.5605204 46.6689373, 5.5604171 46.6689676, 5.5603499 46.6690006)",,,,,
"[1017685938, 49618935]",2,Place de l'Hôtel de Ville,secondary,30,True,False,74.91,"LINESTRING (5.5528495 46.6763117, 5.5528195 46.6762882, 5.5527892 46.6762624, 5.552759 46.6762312, 5.5527336 46.6761819, 5.5527156 46.6761469, 5.5524814 46.675692)",,,,,
"[546356184, 1073892450]","['1', '2']",Rue des Mouillères,tertiary,30,True,False,157.822,"LINESTRING (5.5600721 46.6742166, 5.5601932 46.6742257, 5.5603107 46.674223, 5.5603957 46.674216, 5.5605156 46.6742004, 5.5605579 46.6741873, 5.5610149 46.6741298, 5.5610929 46.6741306, 5.5611687 46.674122, 5.5615966 46.6740671, 5.5616484 46.6740502, 5.5621027 46.6739891)",,,,,
372451444,2,Boulevard de Lattre de Tassigny,primary,50,False,True,20.076,"LINESTRING (5.5541047 46.6692421, 5.5543643 46.6692715)",,,,,D 678
372457771,3,Boulevard Gambetta,primary,50,False,False,25.687,"LINESTRING (5.5541047 46.6692421, 5.5537714 46.6692096)",,,,,D 678
"[1200906164, 290287381]",2,Rue Rouget de Lisle,secondary,30,False,True,16.324,"LINESTRING (5.5541047 46.6692421, 5.5541199 46.66932, 5.5541274 46.6693588, 5.554132 46.6693877)",,,,,
372451451,2,Boulevard de Lattre de Tassigny,primary,50,False,False,102.001,"LINESTRING (5.5600437 46.6693007, 5.5587514 46.6695354)",,,,,D 678
51362305,,,secondary_link,30,True,False,100.89,"LINESTRING (5.5600437 46.6693007, 5.5595934 46.6694499, 5.559444 46.6695057, 5.5593078 46.6695769, 5.5591135 46.6697044, 5.5590404 46.6697799, 5.5589945 46.6698248)",,,,,
372451450,3,Boulevard de Lattre de Tassigny,primary,50,False,False,34.245,"LINESTRING (5.5587514 46.6695354, 5.5583199 46.6696201)",,,,,D 678
372451451,2,Boulevard de Lattre de Tassigny,primary,50,False,True,102.001,"LINESTRING (5.5587514 46.6695354, 5.5600437 46.6693007)",,,,,D 678
45343016,,Avenue du 44e Régiment d'Infanterie,secondary_link,30,True,False,24.982999999999997,"LINESTRING (5.5587514 46.6695354, 5.5588237 46.6695878, 5.5588675 46.6696362, 5.5589117 46.6697268)",,,,,
290287378,2,Avenue du 44e Régiment d'Infanterie,secondary,30,True,False,12.617,"LINESTRING (5.5590456 46.6724595, 5.5590844 46.6725698)",,,,,
189091282,2,Avenue du 44e Régiment d'Infanterie,secondary,30,True,False,7.945,"LINESTRING (5.55887 46.6726251, 5.5588829 46.6725542)",,,,,
641247956,2,Carrefour de la Libération,secondary,30,True,False,49.036,"LINESTRING (5.5588639 46.6728186, 5.558927 46.672835, 5.5591095 46.672901, 5.5591427 46.672913, 5.5593924 46.6730625)",,,,,
641247958,2,Carrefour de la Libération,secondary,30,True,False,21.572,"LINESTRING (5.5588639 46.6728186, 5.558857 46.6727682, 5.55887 46.6726251)",,,,,
"[641247968, 38047825]",3,Avenue Camille Prost,secondary,30,False,False,39.709,"LINESTRING (5.5593924 46.6730625, 5.5595503 46.6730593, 5.5596024 46.6730584, 5.5596143 46.673058, 5.5596337 46.6730577, 5.5596414 46.6730575, 5.5597044 46.6730562, 5.5597064 46.6730547, 5.5599117 46.673052)",,,,,
45343014,,Avenue Jean Moulin,secondary,30,True,False,70.435,"LINESTRING (5.5593924 46.6730625, 5.5590636 46.673088, 5.5585884 46.6730798, 5.5584773 46.6730548)",,,,,
"[347373957, 189091287]",2,Carrefour de la Libération,secondary,30,True,False,55.276,"LINESTRING (5.5593924 46.6730625, 5.5590199 46.6730216, 5.5589882 46.6730035, 5.5589593 46.6729848, 5.5589453 46.6729759, 5.5589243 46.6729576, 5.5588948 46.6729188, 5.55889 46.6729066, 5.5588752 46.6728685, 5.5588639 46.6728186)",,,,,
340078525,5,Avenue Paul Seguin,secondary,30,False,True,34.221,"LINESTRING (5.5593924 46.6730625, 5.5594329 46.6731585, 5.5594362 46.6731741, 5.5594401 46.6731846, 5.5594436 46.6731941, 5.5595138 46.6733586)",,,,,
305208696,,Rue Guynemer,residential,30,True,False,87.266,"LINESTRING (5.5536822 46.6727073, 5.5537219 46.6726403, 5.5537174 46.6726226, 5.5536336 46.6722952, 5.5535672 46.6720539, 5.553533 46.6719658, 5.5535234 46.6719413)",,,,,
726779974,2,Avenue Thurel,secondary,30,True,False,72.37599999999999,"LINESTRING (5.5536822 46.6727073, 5.5544656 46.6726164, 5.5545017 46.6726122, 5.5545321 46.6726092, 5.5546175 46.6725988)",,,,,
38047495,2,Rue Louis Rousseau,residential,30,False,False,49.846000000000004,"LINESTRING (5.5569522 46.6715585, 5.5566546 46.6716025, 5.5563173 46.6716636)",,,,,
38047495,2,Rue Louis Rousseau,residential,30,False,True,66.633,"LINESTRING (5.5569522 46.6715585, 5.5570594 46.6715432, 5.5576949 46.6714432, 5.5578051 46.6714302)",,,,,
"[1173219937, 314377772]",,Impasse Louis Rousseau,residential,30,False,False,82.773,"LINESTRING (5.5569522 46.6715585, 5.5569418 46.6715216, 5.5569389 46.6714947, 5.5568498 46.6708942, 5.556838 46.6708368, 5.5568491 46.6708202)",,,,,
325152552,,Avenue du 44e Régiment d'Infanterie,residential,30,True,False,16.012,"LINESTRING (5.5590844 46.6725698, 5.5590008 46.6725792, 5.5589702 46.6725789, 5.5589295 46.672569, 5.5588829 46.6725542)",,,,,
"[347373954, 1200906165]",3,Avenue du 44e Régiment d'Infanterie,secondary,30,True,False,59.666,"LINESTRING (5.5590844 46.6725698, 5.5591084 46.6726152, 5.5591524 46.6726828, 5.5592224 46.6727812, 5.5592681 46.6728461, 5.559288 46.6728755, 5.5592982 46.6728922, 5.5593924 46.6730625)",,,,,
641247915,2,Avenue du 44e Régiment d'Infanterie,secondary,30,True,False,10.929,"LINESTRING (5.5588829 46.6725542, 5.558889 46.672456)",,,,,
"[347373945, 347373958]",2,Rue du Marché au Bois Blanc,tertiary,30,True,False,21.915,"LINESTRING (5.5592553 46.6734445, 5.5593347 46.6734182, 5.5593756 46.6734045, 5.5595138 46.6733586)",,,,,
"[539174217, 641247969]",2,Rue du Marché au Bois Blanc,tertiary,30,False,True,64.75,"LINESTRING (5.5592553 46.6734445, 5.5588808 46.6735489, 5.5584676 46.6736612)",,,,,
641247984,2,Rue François Bussenet,tertiary,30,True,False,15.402000000000001,"LINESTRING (5.5598572 46.6743881, 5.5597313 46.6743345, 5.5596851 46.6743157)",,,,,
641247985,,Avenue Paul Seguin,secondary,50,True,False,30.708,"LINESTRING (5.5598572 46.6743881, 5.5598593 46.6744508, 5.5598629 46.6746226, 5.5598216 46.6746531)",,,,,
353307692,,Avenue du 44e Régiment d'Infanterie,residential,30,True,False,27.235,"LINESTRING (5.5591096 46.6709506, 5.5591367 46.6709966, 5.5591654 46.671039, 5.5591886 46.6710673, 5.5592226 46.6710912, 5.5592604 46.6711074, 5.5593251 46.6711347)",,,,,
778307453,2,Avenue du 44e Régiment d'Infanterie,secondary,30,False,False,22.252000000000002,"LINESTRING (5.5591096 46.6709506, 5.5590952 46.6709916, 5.5590353 46.6711441)",,,,,
778307453,2,Avenue du 44e Régiment d'Infanterie,secondary,30,False,True,130.412,"LINESTRING (5.5591096 46.6709506, 5.5591334 46.6708931, 5.5591958 46.670713, 5.5592262 46.6706151, 5.5592569 46.6705209, 5.5592669 46.6704542, 5.5592675 46.6703792, 5.5592653 46.6703621, 5.5592562 46.6702921, 5.5592314 46.6702227, 5.5591987 46.6701533, 5.5591244 46.6700171, 5.5590704 46.669941, 5.5589945 46.6698248)",,,,,
49795405,,Avenue du Stade Municipal,residential,30,False,True,16.195,"LINESTRING (5.5593251 46.6711347, 5.5591325 46.6711959)",,,,,
49795405,,Avenue du Stade Municipal,residential,30,False,False,175.91199999999998,"LINESTRING (5.5593251 46.6711347, 5.5593921 46.6711134, 5.5596671 46.671026, 5.5600775 46.6708904, 5.5608709 46.6706433, 5.5613197 46.6705023, 5.5614169 46.6704697)",,,,,
353309414,,Rue Louis Rousseau,residential,30,False,True,11.944,"LINESTRING (5.5589012 46.6712637, 5.5587534 46.6712991)",,,,,
353309417,,Rond-Point du 60e Régiment d'Infanterie,secondary,30,True,False,20.428,"LINESTRING (5.5589012 46.6712637, 5.5588911 46.6712384, 5.5588927 46.6712121, 5.5589058 46.6711875, 5.5589291 46.6711667, 5.5589605 46.6711517, 5.5589971 46.671144, 5.5590353 46.6711441)",,,roundabout,,
353309415,2,Avenue du 44e Régiment d'Infanterie,secondary,30,False,True,20.192,"LINESTRING (5.5590217 46.6713145, 5.5590133 46.671496)",,,,,
353309417,,Rond-Point du 60e Régiment d'Infanterie,secondary,30,True,False,11.426,"LINESTRING (5.5590217 46.6713145, 5.5589844 46.6713119, 5.55895 46.6713019, 5.5589213 46.6712853, 5.5589012 46.6712637)",,,roundabout,,
1246283658,,Rue de l'Espérance,residential,30,False,True,36.346,"LINESTRING (5.5622806 46.6768491, 5.562241 46.6765857, 5.5622397 46.6765708, 5.5622467 46.6765239)",,,,,
359603858,,Rue du Moulin,residential,30,False,True,80.98400000000001,"LINESTRING (5.5565913 46.6723672, 5.5563355 46.671714, 5.5563253 46.6716876, 5.5563173 46.6716636)",,,,,
51362308,,Rue du Capitaine Arrachart,residential,30,False,True,70.781,"LINESTRING (5.5584367 46.6687281, 5.5584282 46.6688024, 5.5584095 46.668911, 5.5583751 46.6690267, 5.5583399 46.669098, 5.5582617 46.6692381, 5.5582437 46.6692723, 5.5582308 46.6692954, 5.5582227 46.6693116, 5.55822 46.6693426)",,,,,
372451444,2,Boulevard de Lattre de Tassigny,primary,50,False,False,20.076,"LINESTRING (5.5543643 46.6692715, 5.5541047 46.6692421)",,,,,D 678
"[606985363, 372451444, 213235357]","['2', '3']",Boulevard de Lattre de Tassigny,primary,50,False,True,308.82,"LINESTRING (5.5543643 46.6692715, 5.5545377 46.6693051, 5.5548052 46.6693655, 5.5551777 46.6694539, 5.5554535 46.6695152, 5.5558061 46.6695849, 5.5560545 46.669625, 5.5562248 46.6696419, 5.5563881 46.6696584, 5.5566408 46.66968, 5.5568059 46.6696916, 5.557124 46.6697027, 5.557457 46.6696912, 5.5578278 46.6696705, 5.5581431 46.6696413, 5.5583199 46.6696201)",,,,,D 678
1236547566,,,primary_link,,False,False,22.192,"LINESTRING (5.5543643 46.6692715, 5.5542199 46.6693265, 5.5541863 46.6693449, 5.554132 46.6693877)",,,,,
49800000,,Rue de l'Argentelle,residential,30,False,True,49.857,"LINESTRING (5.5619371 46.6690065, 5.5622147 46.6694124)",,,,,
372451450,3,Boulevard de Lattre de Tassigny,primary,50,False,True,34.245,"LINESTRING (5.5583199 46.6696201, 5.5587514 46.6695354)",,,,,D 678
"[606985363, 372451444, 213235357]","['2', '3']",Boulevard de Lattre de Tassigny,primary,50,False,False,308.82,"LINESTRING (5.5583199 46.6696201, 5.5581431 46.6696413, 5.5578278 46.6696705, 5.557457 46.6696912, 5.557124 46.6697027, 5.5568059 46.6696916, 5.5566408 46.66968, 5.5563881 46.6696584, 5.5562248 46.6696419, 5.5560545 46.669625, 5.5558061 46.6695849, 5.5554535 46.6695152, 5.5551777 46.6694539, 5.5548052 46.6693655, 5.5545377 46.6693051, 5.5543643 46.6692715)",,,,,D 678
49618932,2,Place Perraud,secondary,30,False,True,64.51299999999999,"LINESTRING (5.5540509 46.6762455, 5.5541246 46.6762384, 5.5543466 46.6762168, 5.55469 46.6761835, 5.5547516 46.6761805, 5.5547904 46.6761827, 5.5548337 46.6761891, 5.5548853 46.6762025)",,,,,
380103654,,Place Perraud,secondary,30,True,False,27.732,"LINESTRING (5.5540509 46.6762455, 5.5538718 46.6762665, 5.5536926 46.6762875)",,,,,
"[49864881, 49714524]",,"['Impasse de Verdun', 'Place de Verdun']",residential,,False,False,140.53,"LINESTRING (5.5584676 46.6736612, 5.5584945 46.6737164, 5.5585284 46.6737807, 5.5585993 46.67392, 5.558667 46.6740531, 5.5587353 46.6741874, 5.5587796 46.6742745, 5.5589132 46.6744615, 5.5591074 46.6745753, 5.5592885 46.6747697)",,,,,
"[539174217, 641247969]",2,Rue du Marché au Bois Blanc,tertiary,30,False,False,64.75,"LINESTRING (5.5584676 46.6736612, 5.5588808 46.6735489, 5.5592553 46.6734445)",,,,,
"[539174217, 383628492]",,Rue du Marché au Bois Blanc,tertiary,30,False,"[False, True]",131.23700000000002,"LINESTRING (5.5584676 46.6736612, 5.5583511 46.6736892, 5.5581824 46.6737346, 5.5575398 46.6739284, 5.55749 46.6739426, 5.5574488 46.6739559, 5.5574077 46.6739754, 5.5572184 46.6740977, 5.5571695 46.674128, 5.5571343 46.6741415, 5.5570716 46.6741539, 5.5570007 46.6741632, 5.5569408 46.6741686)",,,,,
353309415,2,Avenue du 44e Régiment d'Infanterie,secondary,30,False,False,20.192,"LINESTRING (5.5590133 46.671496, 5.5590217 46.6713145)",,,,,
138166167,,Avenue du 44e Régiment d'Infanterie,secondary,30,False,False,76.396,"LINESTRING (5.5590133 46.671496, 5.5589972 46.671666, 5.5589993 46.6716685, 5.558989 46.6717528, 5.5589484 46.6721811)",,,,,
353005830,,Avenue du 44e Régiment d'Infanterie,residential,30,True,False,30.063,"LINESTRING (5.5590133 46.671496, 5.5589293 46.671423, 5.5588996 46.6713949, 5.558868 46.6713721, 5.5588412 46.6713593, 5.5587745 46.6713308, 5.5587534 46.6712991)",,,,,
664252839,,Rue Marcel Paul,residential,30,False,False,64.887,"LINESTRING (5.5590412 46.6755027, 5.5591461 46.6755307, 5.5593645 46.675586, 5.5596378 46.6756523, 5.5596969 46.6756729, 5.5597476 46.6756968, 5.559812 46.6757374)",,,,,
