osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,junction
188333697,False,2,Rue Pasteur,tertiary,False,22.76,"LINESTRING (4.8459662 45.7937795, 4.8457921 45.7936147)",,,
33088965,False,,Rue Pasteur-École,residential,True,85.83599999999998,"LINESTRING (4.8459662 45.7937795, 4.8459181 45.7938114, 4.8459037 45.7938209, 4.8458321 45.7938683, 4.8454514 45.7941203, 4.8453415 45.7941931, 4.8451633 45.794311)",,,
190034023,False,2,Rue Pasteur,tertiary,True,189.218,"LINESTRING (4.8459662 45.7937795, 4.8466582 45.7944317, 4.8467866 45.7945548, 4.8468008 45.7945686, 4.8468454 45.7946115, 4.8472619 45.7950077, 4.8472793 45.7950245, 4.8474142 45.7951493)",,,
221404848,False,2,Rue Jean Moulin,secondary,True,5.385,"LINESTRING (4.8469621 45.7993622, 4.8469144 45.799327)",D 1,30,
256333849,True,,Rue Jean Moulin,residential,False,71.3,"LINESTRING (4.8469621 45.7993622, 4.8470367 45.799411, 4.8473611 45.7996234, 4.8475173 45.7997308, 4.8476257 45.7998061)",D 1,30,
104994179,False,2,Rue François Peissel,secondary,False,137.74499999999998,"LINESTRING (4.8415015 45.7956324, 4.8414529 45.7955908, 4.8409409 45.7951572, 4.8407291 45.7949695, 4.8406401 45.7948899, 4.8404934 45.7947393, 4.8404864 45.7947321, 4.8404102 45.7946558)",,50,
"[33185401, 104994179, 403541655]",False,2,"['Rue Jean Moulin', 'Place du Docteur Frédéric Dugoujon', 'Rue François Peissel']",secondary,"[False, True]",373.056,"LINESTRING (4.8415015 45.7956324, 4.8416163 45.7957302, 4.8417304 45.7958242, 4.8423298 45.7963045, 4.8423842 45.7963497, 4.842697 45.7965948, 4.8428493 45.7967141, 4.8429682 45.7968025, 4.8429931 45.7968211, 4.8432405 45.7970052, 4.843334 45.7970747, 4.8433994 45.7971226, 4.8434791 45.7971775, 4.8435357 45.7972165, 4.8436619 45.7973034, 4.8437774 45.7973829, 4.8438856 45.7974574, 4.844414 45.7978212, 4.8444882 45.797868, 4.8446851 45.7979921, 4.844805 45.7980676)",,50,
33998627,False,,Chemin du Pelleru,residential,True,154.263,"LINESTRING (4.8404102 45.7946558, 4.8403699 45.7946744, 4.840339 45.7946952, 4.8403111 45.7947137, 4.8402538 45.7947544, 4.8402278 45.7947643, 4.8401997 45.7947691, 4.8401713 45.7947698, 4.8401284 45.7947657, 4.839476 45.7945849, 4.8393899 45.794561, 4.8392082 45.7945107, 4.8390834 45.7944762, 4.8390336 45.7944624, 4.8389439 45.7944375, 4.8387592 45.7943863, 4.838597 45.7943414)",,,
52704791,False,2,Rue François Peissel,secondary,False,211.847,"LINESTRING (4.8404102 45.7946558, 4.8403336 45.7945751, 4.8403043 45.794545, 4.8402598 45.7944961, 4.8401148 45.7943372, 4.8400408 45.7942564, 4.8400316 45.7942464, 4.8398036 45.793989, 4.8396099 45.7937802, 4.8395794 45.7937477, 4.8392795 45.7934134, 4.8391622 45.793292, 4.8390383 45.7931622, 4.8389373 45.7930513)",,,
104994179,False,2,Rue François Peissel,secondary,True,137.745,"LINESTRING (4.8404102 45.7946558, 4.8404864 45.7947321, 4.8404934 45.7947393, 4.8406401 45.7948899, 4.8407291 45.7949695, 4.8409409 45.7951572, 4.8414529 45.7955908, 4.8415015 45.7956324)",,50,
33998892,False,,Impasse Gaillard,residential,False,268.963,"LINESTRING (4.8476257 45.7998061, 4.8462971 45.8003434, 4.8461696 45.8003864, 4.8457679 45.8005443, 4.8457485 45.8005466, 4.8454967 45.8005494, 4.8454799 45.8005507, 4.8453723 45.8005683, 4.8453625 45.8005711, 4.8450103 45.8007152, 4.8449992 45.8007215, 4.8448549 45.8008224, 4.8448428 45.8008385, 4.8448382 45.8008567, 4.8448442 45.8008753, 4.8449326 45.8010114)",,50,
256333849,True,,Rue Jean Moulin,residential,False,37.628,"LINESTRING (4.8476257 45.7998061, 4.8476656 45.7998321, 4.8477609 45.7998979, 4.8478075 45.7999364, 4.8478471 45.7999764, 4.8479312 45.8000669)",D 1,30,
"[33877424, 1047674121]",True,,Montée Victor Hugo,residential,False,465.372,"LINESTRING (4.8406039 45.8000105, 4.840767 45.7999825, 4.8414207 45.7998561, 4.8416138 45.7998244, 4.8421614 45.7997343, 4.8422675 45.7997107, 4.8425652 45.7996395, 4.8428005 45.7995833, 4.8430233 45.7995315, 4.8432148 45.799495, 4.8434083 45.7994682, 4.8435708 45.7994497, 4.8436224 45.7994459, 4.8436694 45.7994424, 4.8437207 45.7994403, 4.8437999 45.7994375, 4.8440913 45.7994389, 4.8444567 45.7994416, 4.8445297 45.799441, 4.8445723 45.7994372, 4.8450668 45.7993757, 4.8450975 45.7993614, 4.8451087 45.7993399, 4.8451038 45.7993121, 4.844618 45.7985623, 4.8445642 45.7984793)",,,
30104441,False,,Montée Castellane,secondary,False,182.34799999999998,"LINESTRING (4.846519 45.7990952, 4.846462 45.7991437, 4.8463864 45.7991461, 4.8463228 45.7991458, 4.8462517 45.7991418, 4.8462465 45.7991415, 4.8459421 45.7991078, 4.8458555 45.7990978, 4.845845 45.7990966, 4.8453923 45.7990494, 4.8453044 45.799031, 4.8452485 45.7990118, 4.8451816 45.7989727, 4.8448709 45.7986999, 4.8447833 45.7986295, 4.844719 45.7985833, 4.8445642 45.7984793)",D 47,50,
33185401,False,2,Rue Jean Moulin,secondary,True,175.28900000000002,"LINESTRING (4.846519 45.7990952, 4.8464608 45.7990653, 4.846357 45.7990055, 4.8463368 45.7989938, 4.8462979 45.7989713, 4.8462118 45.7989217, 4.845806 45.7986875, 4.8456111 45.7985668, 4.8449578 45.7981622, 4.844805 45.7980676)",,50,
221404848,False,2,Rue Jean Moulin,secondary,False,40.11,"LINESTRING (4.846519 45.7990952, 4.8466324 45.7991572, 4.8466677 45.7991772, 4.8468289 45.7992659, 4.8469144 45.799327)",D 1,30,
30104441,False,,Montée Castellane,secondary,True,182.348,"LINESTRING (4.8445642 45.7984793, 4.844719 45.7985833, 4.8447833 45.7986295, 4.8448709 45.7986999, 4.8451816 45.7989727, 4.8452485 45.7990118, 4.8453044 45.799031, 4.8453923 45.7990494, 4.845845 45.7990966, 4.8458555 45.7990978, 4.8459421 45.7991078, 4.8462465 45.7991415, 4.8462517 45.7991418, 4.8463228 45.7991458, 4.8463864 45.7991461, 4.846462 45.7991437, 4.846519 45.7990952)",D 47,50,
33790769,True,,Rue Jamen Grand,residential,False,521.0529999999999,"LINESTRING (4.8475351 45.7964498, 4.8474819 45.7964878, 4.8461764 45.796722, 4.8461365 45.7967292, 4.8460914 45.7967285, 4.8460471 45.7967212, 4.8459952 45.7967039, 4.8451218 45.7963403, 4.8447654 45.796192, 4.8442683 45.7959845, 4.8440811 45.7959236, 4.8440077 45.7959052, 4.8437757 45.7958491, 4.8434185 45.7957388, 4.8425176 45.7954618, 4.8424855 45.795453, 4.8424506 45.7954457, 4.8424154 45.7954394, 4.842069 45.7954026, 4.8418367 45.795378, 4.841813 45.7953855, 4.8415664 45.795581, 4.8415015 45.7956324)",,30,
