osmid,oneway,name,highway,reversed,length,geometry,junction,maxspeed,lanes,ref,tunnel,bridge
9641384,False,Rue de la République,residential,False,86.05999999999999,"LINESTRING (2.8140593 48.3702348, 2.8141864 48.3701884, 2.8149568 48.3698323, 2.8150243 48.369802)",,50,,,,
9641384,False,Rue de la République,residential,True,100.05799999999999,"LINESTRING (2.8140593 48.3702348, 2.8140094 48.3702642, 2.8134909 48.3704922, 2.8130411 48.3707092, 2.8129465 48.3707467)",,50,,,,
9641394,False,Rue du Docteur Émile Bergeron,residential,False,142.376,"LINESTRING (2.8140593 48.3702348, 2.8141623 48.3702691, 2.8143027 48.3703426, 2.8149306 48.3706745, 2.8154778 48.3709666, 2.8155145 48.3709931, 2.8155652 48.3710297)",,50,,,,
9641394,False,Rue du Docteur Émile Bergeron,residential,True,240.54299999999998,"LINESTRING (2.8140593 48.3702348, 2.8140081 48.3701853, 2.8129329 48.3693153, 2.8122509 48.3687563, 2.8120594 48.3685972, 2.8120064 48.3685559)",,50,,,,
10897824,False,Rue du Clos Blanchet,residential,False,91.78999999999999,"LINESTRING (2.813928 48.3715996, 2.8139717 48.371645, 2.8142047 48.371887, 2.8145756 48.372225, 2.8146715 48.3722425)",,50,,,,
10897824,False,Rue du Clos Blanchet,residential,True,119.503,"LINESTRING (2.813928 48.3715996, 2.8138898 48.3715581, 2.8130116 48.3707867, 2.8129465 48.3707467)",,50,,,,
658132385,False,Rue Eugène Moussoir,residential,False,136.894,"LINESTRING (2.813928 48.3715996, 2.8140421 48.3715539, 2.8143208 48.3714542, 2.814826 48.371259, 2.8151706 48.3711258, 2.8154503 48.3710556, 2.8155652 48.3710297)",,30,,,,
658132385,False,Rue Eugène Moussoir,residential,True,145.23600000000002,"LINESTRING (2.813928 48.3715996, 2.8138518 48.3716286, 2.8130972 48.371916, 2.8122954 48.3722068, 2.8122103 48.3722349)",,30,,,,
135640606,False,Rue Eugène Moussoir,residential,True,94.37700000000001,"LINESTRING (2.8122103 48.3722349, 2.8121406 48.372274, 2.8116932 48.3725489, 2.8113585 48.3727442, 2.8112629 48.3728042)",,50,,,,
658132385,False,Rue Eugène Moussoir,residential,False,145.236,"LINESTRING (2.8122103 48.3722349, 2.8122954 48.3722068, 2.8130972 48.371916, 2.8138518 48.3716286, 2.813928 48.3715996)",,30,,,,
9641384,False,Rue de la République,residential,False,156.752,"LINESTRING (2.8111905 48.3715379, 2.8112645 48.3715056, 2.8118604 48.3712457, 2.8121669 48.3710993, 2.8129043 48.3707644, 2.8129465 48.3707467)",,50,,,,
19830095,True,Rue de Montrichard,residential,False,108.369,"LINESTRING (2.8111905 48.3715379, 2.8117404 48.3719639, 2.8121609 48.3722086, 2.8122103 48.3722349)",,,,,,
55990554,False,Rue de Montrichard,residential,False,23.89,"LINESTRING (2.8111905 48.3715379, 2.8110985 48.371464, 2.8109848 48.3713721)",,,,,,
10588905,False,Rue des Rogeries,residential,True,98.158,"LINESTRING (2.8112629 48.3728042, 2.8113043 48.3728723, 2.8113404 48.3729615, 2.8116089 48.3736559)",,,,,,
20027838,False,Rue des Rogeries,residential,False,134.507,"LINESTRING (2.8112629 48.3728042, 2.8112236 48.372761, 2.810927 48.3725084, 2.8106087 48.3722453, 2.8102214 48.3719088, 2.8101471 48.3718488)",,,,,,
135640606,False,Rue Eugène Moussoir,residential,False,94.37700000000001,"LINESTRING (2.8112629 48.3728042, 2.8113585 48.3727442, 2.8116932 48.3725489, 2.8121406 48.372274, 2.8122103 48.3722349)",,50,,,,
135640606,False,Rue Eugène Moussoir,residential,True,105.292,"LINESTRING (2.8112629 48.3728042, 2.8111878 48.3728497, 2.8108356 48.373068, 2.8106826 48.3732145, 2.8105809 48.373352, 2.8105111 48.3735012, 2.810486 48.3735709)",,50,,,,
9649445,False,Rue Maurice Martin,residential,True,104.07999999999998,"LINESTRING (2.8134727 48.3730016, 2.8134211 48.3730156, 2.8133431 48.3730426, 2.8132703 48.3730677, 2.8130757 48.373135, 2.8130401 48.3731473, 2.8128606 48.3732093, 2.8127997 48.3732303, 2.8127482 48.3732481, 2.8122232 48.3734339)",,,,,,
10589218,True,Rue de Montrichard,residential,False,126.36500000000001,"LINESTRING (2.8134727 48.3730016, 2.8132619 48.3728686, 2.8131353 48.3727887, 2.8122759 48.3722699, 2.8122103 48.3722349)",,,,,,
10589308,False,Rue Ernest Bouquot,residential,True,91.315,"LINESTRING (2.8109977 48.3690288, 2.8111549 48.3689723, 2.8114381 48.3688349, 2.811485 48.3688142, 2.8118911 48.368615, 2.8120064 48.3685559)",,50,,,,
10897824,False,Rue du Clos Blanchet,residential,False,239.48200000000003,"LINESTRING (2.8109977 48.3690288, 2.8111321 48.3691313, 2.8118067 48.3697369, 2.8120802 48.3699731, 2.8123706 48.370224, 2.8129198 48.3706985, 2.8129465 48.3707467)",,50,,,,
35329831,False,Rue du Pont National,residential,True,265.501,"LINESTRING (2.8109977 48.3690288, 2.8109134 48.3696117, 2.8107632 48.3702256, 2.8107539 48.3703541, 2.8107904 48.3704807, 2.8108215 48.3705392, 2.810899 48.370709, 2.8108454 48.3710968, 2.8108652 48.3711951, 2.8109166 48.3712886, 2.8109848 48.3713721)",,,,,,
9641394,False,Rue du Docteur Émile Bergeron,residential,False,240.543,"LINESTRING (2.8120064 48.3685559, 2.8120594 48.3685972, 2.8122509 48.3687563, 2.8129329 48.3693153, 2.8140081 48.3701853, 2.8140593 48.3702348)",,50,,,,
10589308,False,Rue Ernest Bouquot,residential,False,91.315,"LINESTRING (2.8120064 48.3685559, 2.8118911 48.368615, 2.811485 48.3688142, 2.8114381 48.3688349, 2.8111549 48.3689723, 2.8109977 48.3690288)",,50,,,,
9641394,False,Rue du Docteur Émile Bergeron,residential,True,142.376,"LINESTRING (2.8155652 48.3710297, 2.8155145 48.3709931, 2.8154778 48.3709666, 2.8149306 48.3706745, 2.8143027 48.3703426, 2.8141623 48.3702691, 2.8140593 48.3702348)",,50,,,,
658132385,False,Rue Eugène Moussoir,residential,True,136.894,"LINESTRING (2.8155652 48.3710297, 2.8154503 48.3710556, 2.8151706 48.3711258, 2.814826 48.371259, 2.8143208 48.3714542, 2.8140421 48.3715539, 2.813928 48.3715996)",,30,,,,
658132386,False,Rue Eugène Moussoir,residential,False,19.176,"LINESTRING (2.8155652 48.3710297, 2.8156266 48.3710161, 2.8158115 48.3709752)",,50,,,,
11643614,False,Rue des Courtisanes,residential,True,35.12,"LINESTRING (2.8166305 48.3693224, 2.8163232 48.3695634)",,,,,,
11643614,False,Rue des Courtisanes,residential,False,69.67,"LINESTRING (2.8166305 48.3693224, 2.8169607 48.3691042, 2.817297 48.3688791)",,,,,,
587796041,False,Rue des Jouvencelles,residential,True,85.608,"LINESTRING (2.8166305 48.3693224, 2.8157895 48.3688444, 2.8157511 48.368821)",,,,,,
9641453,False,Rue des Columières,residential,False,105.294,"LINESTRING (2.817297 48.3688791, 2.8183732 48.3695)",,,,,,
9641453,False,Rue des Columières,residential,True,31.688,"LINESTRING (2.817297 48.3688791, 2.8172872 48.3685942)",,,,,,
11643614,False,Rue des Courtisanes,residential,True,69.67,"LINESTRING (2.817297 48.3688791, 2.8169607 48.3691042, 2.8166305 48.3693224)",,,,,,
9641453,False,Rue des Columières,residential,False,31.688,"LINESTRING (2.8172872 48.3685942, 2.817297 48.3688791)",,,,,,
25302683,False,Chemin des Impressionistes,residential,True,38.338,"LINESTRING (2.8208555 48.372886, 2.8203996 48.3730508)",,,,,,
11079240,False,Rue de la Saussaie,residential,False,60.723,"LINESTRING (2.8208555 48.372886, 2.8214745 48.372885, 2.8215878 48.3728732, 2.8216717 48.3728547)",,,,,,
154375190,False,Route de Saint-Mammès,secondary,False,43.285,"LINESTRING (2.8208555 48.372886, 2.8210215 48.3726832, 2.8211245 48.3725403)",,,,D 218,,
"[658132376, 658132377, 215197285, 658132375]",False,Route de Saint-Mammès,secondary,True,351.67900000000003,"LINESTRING (2.8208555 48.372886, 2.8207064 48.3731598, 2.8206691 48.3732447, 2.8205078 48.3736616, 2.8204471 48.3738354, 2.8203893 48.3739982, 2.8203753 48.3740407, 2.8203396 48.3741389, 2.8203064 48.3742377, 2.8202738 48.3743345, 2.8201567 48.3746821, 2.8201142 48.3748082, 2.8200846 48.3749711, 2.8200799 48.3750361, 2.8200515 48.3752803, 2.8200292 48.3754865, 2.8200341 48.375605, 2.8200882 48.3757232, 2.8200945 48.3758138, 2.8200822 48.3758746, 2.8200378 48.3759719)",,"['30', '50']",,D 218,,
31301129,False,Ruelle des Moines,residential,True,38.069,"LINESTRING (2.8216717 48.3728547, 2.8214439 48.3725476)",,,,,,
11079240,False,Rue de la Saussaie,residential,True,60.723,"LINESTRING (2.8216717 48.3728547, 2.8215878 48.3728732, 2.8214745 48.372885, 2.8208555 48.372886)",,,,,,
215013995,True,Rue du Donjon,residential,False,54.218999999999994,"LINESTRING (2.8186933 48.3712414, 2.8187063 48.3712687, 2.818709 48.3712966, 2.8186996 48.3713736, 2.8184124 48.3716715)",,,,,,
11646449,True,Rue de l'Est,residential,False,35.907,"LINESTRING (2.8184082 48.3717707, 2.8184481 48.3718856, 2.8184432 48.3719633, 2.8184315 48.3720903)",,,,,,
9641466,False,Rue du Nord,residential,True,11.424,"LINESTRING (2.8184315 48.3720903, 2.8185812 48.3721161)",,,,,,
10358812,True,Rue du Nord,residential,False,50.114000000000004,"LINESTRING (2.8184315 48.3720903, 2.8183274 48.372065, 2.8180915 48.3720649, 2.8178844 48.3721023, 2.817775 48.37213)",,,,,,
9641466,False,Rue du Nord,residential,False,11.424,"LINESTRING (2.8185812 48.3721161, 2.8184315 48.3720903)",,,,,,
9641465,False,Rue de la Tannerie,residential,True,89.22,"LINESTRING (2.8185812 48.3721161, 2.8186722 48.3718512, 2.8187176 48.3717749, 2.8187397 48.3717324, 2.8188862 48.3715707, 2.8190483 48.3713847)",,,,,,
9641465,False,Rue de la Tannerie,residential,False,89.22,"LINESTRING (2.8190483 48.3713847, 2.8188862 48.3715707, 2.8187397 48.3717324, 2.8187176 48.3717749, 2.8186722 48.3718512, 2.8185812 48.3721161)",,,,,,
14176288,False,Rue de Langin,living_street,False,34.214999999999996,"LINESTRING (2.8167796 48.371127, 2.8169323 48.370993, 2.8170707 48.3708879)",,20,,,,
14176289,True,Rue du Vieux Marché,living_street,False,78.128,"LINESTRING (2.8167796 48.371127, 2.8167131 48.3713646, 2.8165273 48.3714915, 2.816193 48.3716684)",,20,,,,
10358802,True,Rue des Petits Chaumes,living_street,False,15.998,"LINESTRING (2.8162943 48.3718777, 2.8161614 48.3717641)",,20,,,,
9641417,True,Rue des Blondins,living_street,False,104.725,"LINESTRING (2.8162943 48.3718777, 2.8166987 48.3716334, 2.8168507 48.3715624, 2.8174946 48.3714065)",,20,,,,
10358802,True,Rue des Petits Chaumes,living_street,False,34.619,"LINESTRING (2.8165035 48.3721563, 2.8162943 48.3718777)",,20,,,,
154375191,True,Rue du Pavé Neuf,living_street,False,36.448,"LINESTRING (2.8157498 48.3729581, 2.8160228 48.3728196, 2.8161019 48.3727828, 2.8161504 48.372768)",,20,,,,
9641390,False,Rue des Demoiselles,living_street,True,43.371,"LINESTRING (2.8152351 48.3723511, 2.8147669 48.3722558, 2.8146715 48.3722425)",,20,,,,
47423356,True,Rue des Demoiselles,living_street,False,78.136,"LINESTRING (2.8152351 48.3723511, 2.8154776 48.3727292, 2.8157498 48.3729581)",,20,,,,
154375191,True,Rue du Pavé Neuf,living_street,False,61.064,"LINESTRING (2.8161504 48.372768, 2.8169356 48.3725962)",,20,,,,
10358802,True,Rue des Petits Chaumes,living_street,False,73.105,"LINESTRING (2.8161504 48.372768, 2.8164759 48.3722605, 2.8165035 48.3721563)",,20,,,,
47423340,True,Rue Moineau,living_street,False,53.752,"LINESTRING (2.8169356 48.3725962, 2.8171836 48.3730112, 2.8172033 48.3730457)",,20,,,,
9641414,True,Rue du Puits du Four,living_street,False,28.647,"LINESTRING (2.8168606 48.3720558, 2.8165035 48.3721563)",,20,,,,
9641412,True,Rue Moineau,living_street,False,33.257,"LINESTRING (2.8168606 48.3720558, 2.8169026 48.3721586, 2.8168823 48.3722118, 2.8169156 48.3723477)",,20,,,,
9641435,False,Impasse des Buttes,residential,True,78.78699999999999,"LINESTRING (2.8176189 48.3707255, 2.8175888 48.3706676, 2.8175071 48.370556, 2.8178778 48.3703686, 2.8179507 48.3703318, 2.8181381 48.370243)",,,,,,
9641436,True,Rue Montmartre,residential,False,32.482,"LINESTRING (2.8176189 48.3707255, 2.817642 48.3707666, 2.8179232 48.3709301)",,,,,,
9641436,True,Rue Montmartre,residential,False,67.063,"LINESTRING (2.8179232 48.3709301, 2.8181062 48.371035, 2.8181847 48.3710693, 2.8182482 48.3710896, 2.8184692 48.3711509, 2.8186933 48.3712414)",,,,,,
11642673,False,Passage des Cours Communes,living_street,False,49.107,"LINESTRING (2.8179232 48.3709301, 2.8180919 48.3707918, 2.8182643 48.3708424, 2.8183527 48.3709298, 2.8183987 48.3709426)",,,,,,
11642673,False,Passage des Cours Communes,living_street,True,49.107,"LINESTRING (2.8183987 48.3709426, 2.8183527 48.3709298, 2.8182643 48.3708424, 2.8180919 48.3707918, 2.8179232 48.3709301)",,,,,,
11264605,False,Rue de l'Echaudey,residential,False,82.72900000000001,"LINESTRING (2.8146896 48.3748008, 2.8151927 48.3745221, 2.8155557 48.3743291)",,30,,,,
11264605,False,Rue de l'Echaudey,residential,True,209.507,"LINESTRING (2.8146896 48.3748008, 2.8146699 48.3748415, 2.8145578 48.374996, 2.8144043 48.3752233, 2.8142773 48.3754436, 2.8142487 48.3754933, 2.8141778 48.3756913, 2.8141092 48.3758828, 2.8139511 48.3765456, 2.8139371 48.3766051)",,30,,,,
19784309,False,Ruelle des Masgons,residential,True,69.787,"LINESTRING (2.8146896 48.3748008, 2.814562 48.3746174, 2.8144903 48.3745031, 2.8143225 48.3742227)",,,,,,
9641412,True,Rue Moineau,living_street,False,11.376,"LINESTRING (2.8169286 48.372494, 2.8169356 48.3725962)",,20,,,,
9649456,True,Rue Marquée,living_street,False,101.745,"LINESTRING (2.8169286 48.372494, 2.8174676 48.3723673, 2.8174957 48.372374, 2.8177816 48.3726097, 2.8178124 48.3726196, 2.8178802 48.3726156, 2.8180858 48.3725677)",,20,,,,
9641412,True,Rue Moineau,living_street,False,16.296,"LINESTRING (2.8169156 48.3723477, 2.8169286 48.372494)",,20,,,,
10358811,True,Rue de l'Hôtel-Dieu,living_street,False,67.631,"LINESTRING (2.8169156 48.3723477, 2.8177567 48.3721074)",,20,,,,
10358808,False,Rue du Vieux Marché,living_street,False,10.894,"LINESTRING (2.8161614 48.3717641, 2.816193 48.3716684)",,20,,,,
9641452,True,Rue de la Grange Taton,living_street,False,33.368,"LINESTRING (2.8161614 48.3717641, 2.8160448 48.3718573, 2.8158725 48.3719948)",,20,,,,
11079238,True,Rue du Pavé Neuf,living_street,False,84.55600000000001,"LINESTRING (2.8153124 48.3735298, 2.8152845 48.3734943, 2.8152729 48.3734785, 2.8152001 48.3732633, 2.815212 48.3732326, 2.8157498 48.3729581)",,20,,,,
11087424,True,Rue des Granges,living_street,False,82.939,"LINESTRING (2.8153124 48.3735298, 2.8153912 48.3735386, 2.8155136 48.3735523, 2.8156032 48.3735624, 2.8156819 48.3735608, 2.8161353 48.3735516, 2.8164307 48.3735441)",,20,,,,
168924806,True,Rue Grande,tertiary,False,95.623,"LINESTRING (2.8153124 48.3735298, 2.8153809 48.3735161, 2.8160318 48.3733455, 2.8165184 48.3732176)",,50,,D 302,,
32339593,True,Rue de Grez,tertiary,False,57.965999999999994,"LINESTRING (2.8174946 48.3714065, 2.8174788 48.371374, 2.8173541 48.3711266, 2.8172925 48.3710475, 2.8171616 48.3709414)",,,,D 104,,
9641453,False,Rue des Columières,residential,True,105.294,"LINESTRING (2.8183732 48.3695, 2.817297 48.3688791)",,,,,,
45560482,False,Rue de Madame,residential,True,64.323,"LINESTRING (2.8183732 48.3695, 2.8178932 48.3698481, 2.8177883 48.3699285)",,,,,,
11087419,True,Rue de l'Église,living_street,False,33.161,"LINESTRING (2.8177567 48.3721074, 2.8176459 48.3718184)",,20,,D 104,,
11087419,True,Rue de l'Église,living_street,False,53.813,"LINESTRING (2.8180858 48.3725677, 2.817775 48.37213)",,20,,D 104,,
32339593,True,Rue de Grez,tertiary,False,5.393,"LINESTRING (2.8176459 48.3718184, 2.8176262 48.3717717)",,,,D 104,,
45561425,True,Place Royale,residential,False,47.669,"LINESTRING (2.8176459 48.3718184, 2.8177042 48.3718096, 2.8179416 48.371772, 2.8181553 48.3717381, 2.8182738 48.3717194)",,,,,,
658132381,False,Rue des Fossés,residential,True,39.729,"LINESTRING (2.8158115 48.3709752, 2.8160563 48.3708401, 2.8161107 48.3708019, 2.8161755 48.3707628, 2.8162137 48.3707385)",,50,2,,,
658132386,False,Rue Eugène Moussoir,residential,True,19.176,"LINESTRING (2.8158115 48.3709752, 2.8156266 48.3710161, 2.8155652 48.3710297)",,50,,,,
"[658132380, 106269822, 709278815]",False,Rue des Fossés,residential,False,164.793,"LINESTRING (2.8158115 48.3709752, 2.8156898 48.3710831, 2.8155362 48.3712218, 2.8152305 48.3715304, 2.8152157 48.3715479, 2.8150621 48.3717057, 2.8149352 48.3718564, 2.8147691 48.3720664, 2.8146902 48.3722046, 2.8146715 48.3722425)",,"['50', '30']",2,,,
9649445,False,Rue Maurice Martin,residential,False,51.655,"LINESTRING (2.8116089 48.3736559, 2.8122232 48.3734339)",,,,,,
9641444,False,Rue du Sentier,residential,True,83.496,"LINESTRING (2.8116089 48.3736559, 2.8111485 48.3736258, 2.8105586 48.3735799, 2.810486 48.3735709)",,,,,,
10588905,False,Rue des Rogeries,residential,False,98.158,"LINESTRING (2.8116089 48.3736559, 2.8113404 48.3729615, 2.8113043 48.3728723, 2.8112629 48.3728042)",,,,,,
10588905,False,Rue des Rogeries,residential,True,84.87100000000001,"LINESTRING (2.8116089 48.3736559, 2.8119295 48.374309, 2.8119676 48.374381)",,,,,,
11264608,False,Rue Lemasson Henrion,residential,False,280.644,"LINESTRING (2.8163878 48.3747673, 2.8160286 48.3751918, 2.8156608 48.3756264, 2.8155349 48.3757752, 2.8145259 48.3769674)",,,,,,
11264608,False,Rue Lemasson Henrion,residential,True,31.048000000000002,"LINESTRING (2.8163878 48.3747673, 2.8164621 48.3746782, 2.816547 48.3745725, 2.8165643 48.3745161)",,,,,,
11265192,False,Impasse du Champ de Mars,residential,False,85.626,"LINESTRING (2.8163878 48.3747673, 2.8172222 48.3750471, 2.8174227 48.3751143)",,,,,,
658284992,False,Avenue de la Gare,tertiary,False,44.236,"LINESTRING (2.809846 48.3749191, 2.8103525 48.374789, 2.8104057 48.3747777)",,50,2,D 302A,,
