osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,access
22567341,True,D 7,Route de Saint-Cyr,secondary,50,False,28.647000000000002,"LINESTRING (2.0936807 48.8653098, 2.0937237 48.8652416, 2.0938904 48.8650941)",,,
51728729,False,D 7,Route de Saint-Cyr,secondary,50,True,178.40499999999997,"LINESTRING (2.0936807 48.8653098, 2.0936173 48.8653778, 2.0935836 48.8654175, 2.0935581 48.8654542, 2.0935304 48.8655066, 2.0935111 48.8655611, 2.0935022 48.8656054, 2.0934994 48.8656636, 2.093502 48.8656953, 2.0935107 48.8657393, 2.09352 48.8657697, 2.0935383 48.8658072, 2.0935657 48.8658438, 2.0937196 48.8660317, 2.0937343 48.8660543, 2.0937586 48.8661008, 2.0937765 48.866151, 2.0937849 48.8661896, 2.0937888 48.8662334, 2.0937851 48.8662918, 2.0937705 48.8663512, 2.0937522 48.8663957, 2.0937407 48.8664174, 2.0937141 48.8664587, 2.0936681 48.8665132, 2.0936151 48.8665613, 2.0935498 48.8666075, 2.093494 48.8666391, 2.0934318 48.8666679, 2.0933059 48.8667234)",2,,
28594347,False,,Rue de Saint-Cyr,residential,,True,10.25,"LINESTRING (2.0940031 48.8651476, 2.0939657 48.8651268, 2.0939132 48.8651089, 2.0938904 48.8650941)",2,,
51728804,True,,Rue de Saint-Cyr,residential,30,False,20.344,"LINESTRING (2.0940031 48.8651476, 2.0940989 48.865155, 2.0942735 48.865188)",,,
51728892,True,D 7,Route de Saint-Cyr,secondary,50,False,29.713,"LINESTRING (2.0940031 48.8651476, 2.0938872 48.865205, 2.0937711 48.8652693, 2.0936807 48.8653098)",,,
22567340,True,D 7,Avenue des Combattants,secondary,50,False,34.709,"LINESTRING (2.0943068 48.8649097, 2.0941737 48.864991, 2.0940914 48.8650651, 2.0940815 48.8650744, 2.0940031 48.8651476)",,,
22567405,False,D 7,Avenue des Combattants,secondary,50,False,86.56799999999998,"LINESTRING (2.0943068 48.8649097, 2.0943529 48.8648967, 2.0944003 48.8648848, 2.0944488 48.8648741, 2.094498 48.8648647, 2.0945485 48.8648566, 2.0945995 48.8648499, 2.0946509 48.8648445, 2.0947023 48.8648406, 2.0947535 48.8648382, 2.0947988 48.8648371, 2.0948444 48.8648372, 2.0948931 48.8648385, 2.0949416 48.864841, 2.0949933 48.8648451, 2.0950663 48.8648534, 2.0951196 48.8648614, 2.0951899 48.8648744, 2.0953514 48.8649071, 2.0954547 48.8649318)",,,
22567405,False,D 7,Avenue des Combattants,secondary,50,False,57.626999999999995,"LINESTRING (2.0954547 48.8649318, 2.0960269 48.8651069, 2.096169 48.8651504)",,,
22567405,False,D 7,Avenue des Combattants,secondary,50,True,86.56800000000001,"LINESTRING (2.0954547 48.8649318, 2.0953514 48.8649071, 2.0951899 48.8648744, 2.0951196 48.8648614, 2.0950663 48.8648534, 2.0949933 48.8648451, 2.0949416 48.864841, 2.0948931 48.8648385, 2.0948444 48.8648372, 2.0947988 48.8648371, 2.0947535 48.8648382, 2.0947023 48.8648406, 2.0946509 48.8648445, 2.0945995 48.8648499, 2.0945485 48.8648566, 2.094498 48.8648647, 2.0944488 48.8648741, 2.0944003 48.8648848, 2.0943529 48.8648967, 2.0943068 48.8649097)",,,
28594347,False,,Rue de Saint-Cyr,residential,,False,10.25,"LINESTRING (2.0938904 48.8650941, 2.0939132 48.8651089, 2.0939657 48.8651268, 2.0940031 48.8651476)",2,,
51728896,True,D 7,Avenue des Combattants,secondary,50,False,36.832,"LINESTRING (2.0938904 48.8650941, 2.0939977 48.8650412, 2.0940131 48.8650325, 2.0940243 48.8650262, 2.0940518 48.8650116, 2.0940814 48.8649967, 2.0941119 48.8649824, 2.0941391 48.8649703, 2.0941938 48.8649481, 2.0942498 48.8649278, 2.0943068 48.8649097)",,,
22567390,True,D 7,Avenue Jean Béranger,secondary,50,False,29.200000000000003,"LINESTRING (2.1005468 48.8670153, 2.1006584 48.8669039, 2.1007604 48.8667935)",1,,
"[820538392, 820538393, 37438160]",False,D 7,Avenue Jean Béranger,secondary,50,True,68.88,"LINESTRING (2.1005468 48.8670153, 2.1003455 48.8671224, 2.1001966 48.8672049, 2.0999009 48.8673583, 2.0998133 48.8674037)",2,,
427204328,False,D 8,Avenue des Combattants,secondary,50,True,13.62,"LINESTRING (2.1008607 48.8668967, 2.1007604 48.8667935)",,,
22567342,True,D 7,Avenue Jean Béranger,secondary,50,False,26.570999999999998,"LINESTRING (2.1008607 48.8668967, 2.1007316 48.8669569, 2.1005468 48.8670153)",1,,
572367927,False,D 8,Avenue des Combattants,secondary,50,False,43.977999999999994,"LINESTRING (2.1008607 48.8668967, 2.1008809 48.8669193, 2.1009221 48.8669517, 2.1010672 48.8670434, 2.1011 48.8670631, 2.1011362 48.8670844, 2.1011693 48.8670998, 2.1012013 48.8671126, 2.1012328 48.8671224, 2.1013168 48.8671439)",2,,
427204328,False,D 8,Avenue des Combattants,secondary,50,False,13.62,"LINESTRING (2.1007604 48.8667935, 2.1008607 48.8668967)",,,
22567405,False,D 7,Avenue des Combattants,secondary,50,True,148.522,"LINESTRING (2.1007604 48.8667935, 2.1007266 48.866749, 2.1006286 48.8666221, 2.1005429 48.8665365, 2.1004782 48.8664905, 2.1004115 48.8664577, 2.1002497 48.8663991, 2.099144 48.8660608)",,,
572403065,True,,,secondary,50,False,4.432,"LINESTRING (2.0991046 48.8677791, 2.0990868 48.8677629, 2.0990775 48.867744)",,roundabout,
37438181,True,D 7,Rue Raoul Filhos,secondary,50,False,17.474,"LINESTRING (2.0990775 48.867744, 2.0990046 48.8676741, 2.0989424 48.8676144)",,,
572403065,True,,,secondary,50,False,10.044,"LINESTRING (2.0990775 48.867744, 2.099077 48.8677259, 2.0990841 48.8677085, 2.0990982 48.867693, 2.0991184 48.8676807, 2.0991429 48.8676726)",,roundabout,
22567343,True,D 7,Avenue Jean Béranger,secondary,50,False,17.612000000000002,"LINESTRING (2.0991884 48.8676698, 2.0992951 48.8676287, 2.0993964 48.86759)",,,
572403065,True,,,secondary,50,False,8.466000000000001,"LINESTRING (2.0991884 48.8676698, 2.0992161 48.8676753, 2.0992402 48.8676858, 2.0992586 48.8677005, 2.0992697 48.8677181)",,roundabout,
572403065,True,,,secondary,50,False,8.026,"LINESTRING (2.0992697 48.8677181, 2.0992725 48.8677361, 2.0992677 48.8677538, 2.0992556 48.86777, 2.0992372 48.8677834)",,roundabout,
37438138,True,,Avenue Jean Béranger,unclassified,,False,20.897,"LINESTRING (2.0992372 48.8677834, 2.0992294 48.8678374, 2.0992221 48.867971)",,,
572403065,True,,,secondary,50,False,10.629000000000001,"LINESTRING (2.0992372 48.8677834, 2.0992123 48.8677933, 2.0991842 48.867798, 2.0991551 48.8677971, 2.0991278 48.8677906, 2.0991046 48.8677791)",,roundabout,
28594397,True,D 7,Rue Willy Blumenthal,secondary,50,False,6.987,"LINESTRING (2.0954482 48.8691019, 2.0954253 48.8691629)",,,
22567350,False,D 7,Rue Willy Blumenthal,secondary,50,False,137.811,"LINESTRING (2.0954482 48.8691019, 2.0961799 48.8682022, 2.0962924 48.8681041, 2.0964086 48.8680458)",2,,
22567332,False,D 7,,secondary,50,True,28.790000000000003,"LINESTRING (2.0933059 48.8667234, 2.0931488 48.86678, 2.0931126 48.8667898, 2.0930664 48.8667993, 2.093019 48.866806, 2.0929896 48.8668086, 2.0929409 48.8668105)",,,
22567362,False,,Rue de l'Église,tertiary,,True,82.09599999999999,"LINESTRING (2.0933059 48.8667234, 2.0933386 48.8667563, 2.0933713 48.8667892, 2.0936275 48.8670471, 2.0938498 48.8672581, 2.0939524 48.8673248)",2,,
51728729,False,D 7,Route de Saint-Cyr,secondary,50,False,178.40500000000003,"LINESTRING (2.0933059 48.8667234, 2.0934318 48.8666679, 2.093494 48.8666391, 2.0935498 48.8666075, 2.0936151 48.8665613, 2.0936681 48.8665132, 2.0937141 48.8664587, 2.0937407 48.8664174, 2.0937522 48.8663957, 2.0937705 48.8663512, 2.0937851 48.8662918, 2.0937888 48.8662334, 2.0937849 48.8661896, 2.0937765 48.866151, 2.0937586 48.8661008, 2.0937343 48.8660543, 2.0937196 48.8660317, 2.0935657 48.8658438, 2.0935383 48.8658072, 2.09352 48.8657697, 2.0935107 48.8657393, 2.093502 48.8656953, 2.0934994 48.8656636, 2.0935022 48.8656054, 2.0935111 48.8655611, 2.0935304 48.8655066, 2.0935581 48.8654542, 2.0935836 48.8654175, 2.0936173 48.8653778, 2.0936807 48.8653098)",2,,
22567351,True,,Rue Alexandre Dumas,tertiary,30,False,31.131,"LINESTRING (2.0941298 48.8678101, 2.0941112 48.8675304)",,,
22567351,True,,Rue Alexandre Dumas,tertiary,30,False,19.394,"LINESTRING (2.0940783 48.8674783, 2.0939524 48.8673248)",,,
51728483,True,,Rue du Franc Sergent,residential,30,False,124.21300000000001,"LINESTRING (2.0940783 48.8674783, 2.093855 48.8675481, 2.0935761 48.8676752, 2.0933212 48.8678106, 2.0930075 48.867894, 2.0927285 48.867901, 2.0925676 48.8678728)",,,
22567362,False,,Rue de l'Église,tertiary,,False,82.09599999999999,"LINESTRING (2.0939524 48.8673248, 2.0938498 48.8672581, 2.0936275 48.8670471, 2.0933713 48.8667892, 2.0933386 48.8667563, 2.0933059 48.8667234)",2,,
49291119,True,,Grande Rue,living_street,,False,56.006,"LINESTRING (2.0939524 48.8673248, 2.0940101 48.8672996, 2.0941074 48.8672571, 2.0942351 48.8671853, 2.0943466 48.867103, 2.0945082 48.8669827)",,,
51423167,True,,Rue Guillaume Coustou,unclassified,,False,114.654,"LINESTRING (2.0939524 48.8673248, 2.0936588 48.867427, 2.0933773 48.8675609, 2.0930357 48.8676124, 2.0925293 48.8677309)",,,
22567354,True,,Rue Willy Blumenthal,secondary,50,False,5.984999999999999,"LINESTRING (2.0953457 48.8691838, 2.0953709 48.8691907, 2.0953911 48.8692028, 2.0954039 48.8692186)",,roundabout,
680352872,True,D 7,Rue Willy Blumenthal,secondary,50,False,11.796,"LINESTRING (2.0953457 48.8691838, 2.0953908 48.8691471, 2.0954482 48.8691019)",,,
22567351,True,,Rue Alexandre Dumas,tertiary,30,False,176.968,"LINESTRING (2.0952731 48.8691973, 2.0952064 48.8691284, 2.0949233 48.868838, 2.0946102 48.8684892, 2.0944262 48.8682718, 2.0942288 48.868071, 2.0941452 48.8679323, 2.0941321 48.8678353, 2.0941298 48.8678101)",,,
22567354,True,,Rue Willy Blumenthal,secondary,50,False,5.736000000000001,"LINESTRING (2.0952731 48.8691973, 2.0952887 48.8691895, 2.0953068 48.8691845, 2.0953262 48.8691826, 2.0953457 48.8691838)",,roundabout,
29698039,False,,Rue Pierre Bourdan,unclassified,30,False,11.37,"LINESTRING (2.0925293 48.8677309, 2.0923845 48.8677681)",,,
"[1076636807, 22567375]",True,,"['Place Victorien Sardou', 'Rue Mélesville']",unclassified,,False,132.871,"LINESTRING (2.0925293 48.8677309, 2.0924607 48.8675954, 2.0922599 48.8672815, 2.0922164 48.8671873, 2.092325 48.8671275, 2.0926453 48.8669821, 2.0928797 48.8668757, 2.0929103 48.8668431, 2.0929409 48.8668105)",,,
25207280,True,,Place de l'Abreuvoir,secondary,50,False,17.438,"LINESTRING (2.1017012 48.8673484, 2.1016496 48.8673389, 2.1016115 48.8673217, 2.1015822 48.8672982, 2.101564 48.8672703, 2.1015584 48.8672401)",1,roundabout,
25207280,True,,Place de l'Abreuvoir,secondary,50,False,13.585999999999999,"LINESTRING (2.1017125 48.8671344, 2.1017587 48.8671369, 2.1018021 48.8671478, 2.1018391 48.8671662, 2.1018668 48.8671908)",1,roundabout,
28881174,True,D 386,Avenue de l'Abreuvoir,secondary,50,False,23.557999999999996,"LINESTRING (2.1017125 48.8671344, 2.1017659 48.8671175, 2.101817 48.8670986, 2.101845 48.8670858, 2.1018655 48.8670763, 2.1019126 48.8670496, 2.1019385 48.8670323, 2.1019683 48.8670093)",,,
25207280,True,,Place de l'Abreuvoir,secondary,50,False,13.0,"LINESTRING (2.1015584 48.8672401, 2.1015636 48.8672152, 2.1015773 48.8671918, 2.1015989 48.8671711, 2.1016146 48.8671608, 2.1016479 48.867145)",1,roundabout,
28881294,True,D 8,Route de Marly,secondary,50,False,20.657,"LINESTRING (2.1015584 48.8672401, 2.101453 48.8671981, 2.1013168 48.8671439)",,,
28881173,False,D 386,Avenue de l'Abreuvoir,secondary,50,True,43.97,"LINESTRING (2.1021221 48.866635, 2.102125 48.866676, 2.1021199 48.8667262, 2.1021108 48.8667691, 2.1021016 48.8668055, 2.1020904 48.8668345, 2.1020805 48.8668563, 2.1020703 48.8668812, 2.1020563 48.8669078, 2.102039 48.8669342, 2.1020186 48.8669601, 2.1019951 48.8669851, 2.1019683 48.8670093)",2,,
51728804,True,,Rue de Saint-Cyr,residential,30,False,129.846,"LINESTRING (2.0942735 48.865188, 2.0944284 48.865224, 2.0945633 48.8652847, 2.0948056 48.8654932, 2.0952337 48.8658615, 2.0953578 48.8659446, 2.0954966 48.8660052)",,,
51728847,True,,Rue Bontemps,residential,,False,131.78199999999998,"LINESTRING (2.0942735 48.865188, 2.0943409 48.8651616, 2.0944172 48.8651449, 2.094546 48.8651363, 2.0947533 48.8651464, 2.0948635 48.8651697, 2.0949539 48.8651955, 2.0951193 48.8653011, 2.095349 48.8654478, 2.0957223 48.8657049)",,,
51729067,False,D 7,Rue Raoul Filhos,secondary,50,False,59.206,"LINESTRING (2.0970149 48.8677035, 2.0971737 48.8675414, 2.0973172 48.8674456, 2.0976012 48.8673609)",2,,
565708320,False,D 7,Rue Willy Blumenthal,secondary,50,True,59.611000000000004,"LINESTRING (2.0970149 48.8677035, 2.0968867 48.8678341, 2.0967522 48.8679114, 2.0965971 48.8679779, 2.0964086 48.8680458)",2,,
729385803,False,,Rue Mansart,residential,30,True,28.639,"LINESTRING (2.0970149 48.8677035, 2.096984 48.8676646, 2.096839 48.8674734)",,,
22567354,True,,Rue Willy Blumenthal,secondary,50,False,3.72,"LINESTRING (2.0953881 48.8692695, 2.0953685 48.8692801, 2.0953447 48.8692861)",,roundabout,
51729778,True,,Rue Henri Bouilhet,residential,50,False,24.897,"LINESTRING (2.0953881 48.8692695, 2.0954504 48.8693438, 2.0955665 48.86946)",,,
28594404,True,D 7,Rue Willy Blumenthal,secondary,50,False,12.445,"LINESTRING (2.0951453 48.8693358, 2.0952004 48.8692904, 2.0952278 48.8692678, 2.0952514 48.8692483)",,,
28594417,False,D 7,Rue Willy Blumenthal,secondary,30,False,196.54200000000003,"LINESTRING (2.0951453 48.8693358, 2.0948201 48.8695379, 2.0945226 48.8697152, 2.094425 48.8697733, 2.0942427 48.8699043, 2.094136 48.8700091, 2.0940796 48.8701131, 2.0940361 48.870395, 2.0941633 48.8708118)",2,,
28594417,False,D 7,Rue Willy Blumenthal,secondary,30,True,83.617,"LINESTRING (2.0944129 48.871544, 2.0944058 48.8714625, 2.0943965 48.8714228, 2.0943754 48.8713505, 2.0943437 48.8712544, 2.0941763 48.8708455, 2.0941633 48.8708118)",2,,
