osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,width,tunnel,junction,lanes
907873465,D 5,Boulevard de la Préfecture,secondary,False,True,58.446999999999996,"LINESTRING (4.0622593 45.6100267, 4.062237 45.6099138, 4.0622359 45.6098911, 4.0622166 45.6095024)",50,,,,,
"[35744394, 931811405]",D 5,Boulevard Louis Dupin,secondary,False,False,134.767,"LINESTRING (4.0622593 45.6100267, 4.0623507 45.610124, 4.0623654 45.6101374, 4.0627532 45.6104902, 4.0632084 45.6108542, 4.0633496 45.6109671)","['50', '30']",,,,,
272741407,D 5,Boulevard Lachèze,secondary,False,False,9.746,"LINESTRING (4.0668035 45.6048341, 4.0666784 45.6048294)",50,,,,,
37091535,,Rue Florimond Robertet,residential,False,False,9.582,"LINESTRING (4.0668035 45.6048341, 4.0667946 45.6048914, 4.0667894 45.6049197)",,,,,,
272741407,D 5,Boulevard Lachèze,secondary,False,True,55.373,"LINESTRING (4.0668035 45.6048341, 4.0669287 45.6048396, 4.0674618 45.6048879, 4.0675102 45.6048923)",50,,,,,
272741407,D 5,Boulevard Lachèze,secondary,False,True,91.551,"LINESTRING (4.0655342 45.6049683, 4.0657215 45.6049216, 4.0661036 45.6048344, 4.0663037 45.604821, 4.066466 45.6048214, 4.0665892 45.6048281, 4.0666784 45.6048294)",50,,,,,
589038742,D 5,Boulevard Lachèze,secondary,False,False,93.429,"LINESTRING (4.0655342 45.6049683, 4.0652854 45.6050566, 4.0651961 45.6051017, 4.0650414 45.6051902, 4.0646651 45.605389, 4.0645642 45.6054574)",50,,,,,
"[903917179, 37091525]",,Rue Notre-Dame,residential,False,True,53.254999999999995,"LINESTRING (4.0655342 45.6049683, 4.0655478 45.6050218, 4.0655617 45.6050636, 4.0655753 45.6051084, 4.0656628 45.6053644, 4.0656788 45.6054362)","['50', '30']",,,,,
129118862,,Boulevard Duguet,secondary,False,False,49.428,"LINESTRING (4.0680605 45.609831, 4.0680263 45.6100646, 4.0680081 45.6101332, 4.0679892 45.6102725)",,,,,,
129118862,,Boulevard Duguet,secondary,False,True,130.14000000000001,"LINESTRING (4.0680605 45.609831, 4.0680691 45.6097945, 4.0680796 45.6097559, 4.0681007 45.6096789, 4.0681176 45.6094873, 4.0680693 45.6092073, 4.0680089 45.6089379, 4.0679764 45.6086992, 4.0679724 45.6086701)",,,,,,
592475277,,Boulevard Duguet,secondary,False,True,50.974000000000004,"LINESTRING (4.0680605 45.609831, 4.0679575 45.6099885, 4.0678478 45.6102632)",,,,,,
592475279,,Boulevard Duguet,residential,False,True,75.577,"LINESTRING (4.0680605 45.609831, 4.0678932 45.6099585, 4.0675686 45.610193, 4.0675182 45.6102342, 4.0674693 45.6102741, 4.0674011 45.6103299)",,,,,,
35744381,,Boulevard Duguet,residential,False,False,11.047,"LINESTRING (4.0679892 45.6102725, 4.0678478 45.6102632)",,,,,,
35744382,,Avenue Charles de Gaulle,secondary,False,False,56.653999999999996,"LINESTRING (4.0679892 45.6102725, 4.0679294 45.6106557, 4.0678931 45.6107771)",50,,,,,
129118862,,Boulevard Duguet,secondary,False,True,49.428,"LINESTRING (4.0679892 45.6102725, 4.0680081 45.6101332, 4.0680263 45.6100646, 4.0680605 45.609831)",,,,,,
38220683,D 5,Boulevard Chavassieu,secondary,False,True,30.848,"LINESTRING (4.0626852 45.6065267, 4.0629988 45.6063569)",50,,,,,
"[35744393, 38220683]",D 5,"['Boulevard Chavassieu', 'Boulevard de la Préfecture']",secondary,False,False,58.042,"LINESTRING (4.0626852 45.6065267, 4.0626316 45.6065618, 4.0625961 45.6065851, 4.0623115 45.6067718, 4.0622173 45.6068895, 4.0622064 45.6069172)",50,,,,,
35744386,,Rue du Marché,residential,True,False,14.286,"LINESTRING (4.0658947 45.6064746, 4.0659012 45.606603)",30,,,,,
35744389,,Rue Tupinerie,residential,True,False,78.751,"LINESTRING (4.0658947 45.6064746, 4.0654035 45.606532, 4.0648922 45.6065711)",30,,,,,
35744387,,Rue Francisque Reymond,living_street,True,False,3.614,"LINESTRING (4.065848 45.6072218, 4.0658936 45.607228)",20,,,,,
35744391,,Place Saint-André,living_street,True,False,29.797,"LINESTRING (4.0655662 45.6073789, 4.0656565 45.607283, 4.0657067 45.6072487, 4.0657518 45.6072321, 4.0658024 45.6072234, 4.065848 45.6072218)",20,,,,,
35744387,,Rue Francisque Reymond,living_street,True,False,2.974,"LINESTRING (4.0667179 45.6073673, 4.0667542 45.6073757)",20,,,,,
35744388,,Rue Simon Boyer,living_street,True,False,87.91300000000001,"LINESTRING (4.0667179 45.6073673, 4.0668193 45.6069536, 4.0668249 45.6068349, 4.0668168 45.6067771, 4.066791 45.6065839)",20,,,,,
37091525,,Rue Notre-Dame,residential,False,False,29.729999999999997,"LINESTRING (4.0658382 45.606171, 4.0657826 45.6059556, 4.0657751 45.6059074)",30,,,,,
37091526,,Quai de l'Astrée,residential,True,False,73.848,"LINESTRING (4.0658382 45.606171, 4.0657391 45.606174, 4.0654151 45.6061881, 4.0648906 45.6062108)",30,,,,,
571786484,,Rue Notre-Dame,residential,False,False,3.545,"LINESTRING (4.0658382 45.606171, 4.0658433 45.6061911, 4.0658461 45.6062024)",30,,,,,
37091526,,Quai de l'Astrée,residential,True,False,38.19,"LINESTRING (4.0648906 45.6062108, 4.0646913 45.6062138, 4.0643998 45.606219)",30,,,,,
589038742,D 5,Boulevard Lachèze,secondary,False,False,28.293999999999997,"LINESTRING (4.0645642 45.6054574, 4.0643346 45.6056106, 4.0642998 45.6056321)",50,,,,,
589038742,D 5,Boulevard Lachèze,secondary,False,True,93.429,"LINESTRING (4.0645642 45.6054574, 4.0646651 45.605389, 4.0650414 45.6051902, 4.0651961 45.6051017, 4.0652854 45.6050566, 4.0655342 45.6049683)",50,,,,,
899563464,,Rue Rivoire,residential,False,True,9.474,"LINESTRING (4.0645642 45.6054574, 4.064598 45.6055104, 4.0646162 45.6055344)",50,,,,,
391171183,,Rue Tupinerie,residential,True,False,51.730999999999995,"LINESTRING (4.0644589 45.6066046, 4.0639804 45.6066057, 4.0637943 45.6065972)",30,,,,,
37091739,,Rue d'Ecotay,residential,True,False,51.138,"LINESTRING (4.0643998 45.606219, 4.0643781 45.6061553, 4.0643347 45.6060556, 4.0641963 45.6058288, 4.0641616 45.6057926)",30,,,,,
"[37091740, 899563463]",,Quai de l'Astrée,residential,True,False,77.874,"LINESTRING (4.0643998 45.606219, 4.0642958 45.6062232, 4.0640369 45.6062348, 4.0638018 45.6062424, 4.0637372 45.6062399, 4.0636938 45.606231, 4.0636435 45.6062128, 4.0635639 45.6061729, 4.0635312 45.606161, 4.0635055 45.6061483, 4.0634469 45.6061224)","['30', '50']",,,,,
589038742,D 5,Boulevard Lachèze,secondary,False,True,18.553,"LINESTRING (4.0641211 45.6057426, 4.0642998 45.6056321)",50,,,,,
163413946,D 5,Boulevard Chavassieu,secondary,False,True,67.373,"LINESTRING (4.0641211 45.6057426, 4.0640498 45.6057807, 4.064002 45.6058073, 4.0634769 45.6060999, 4.0634469 45.6061224)",50,,,,,
589038745,D 113,Rue du Parc,tertiary,True,False,53.164,"LINESTRING (4.0641211 45.6057426, 4.0640014 45.6056257, 4.0639399 45.605451, 4.063932 45.6052967)",,,,,,
899563461,,Rue d'Ecotay,residential,False,True,6.394,"LINESTRING (4.0641211 45.6057426, 4.0641404 45.6057683, 4.0641616 45.6057926)",50,,,,,
"[903917179, 37091525]",,Rue Notre-Dame,residential,False,False,53.255,"LINESTRING (4.0656788 45.6054362, 4.0656628 45.6053644, 4.0655753 45.6051084, 4.0655617 45.6050636, 4.0655478 45.6050218, 4.0655342 45.6049683)","['30', '50']",,,,,
37091525,,Rue Notre-Dame,residential,False,True,53.027,"LINESTRING (4.0656788 45.6054362, 4.0657044 45.6056332, 4.0657115 45.6056787, 4.0657234 45.6057506, 4.0657583 45.6058604, 4.0657751 45.6059074)",30,,,,,
37091529,,Rue Loys Papon,residential,True,False,83.601,"LINESTRING (4.0656788 45.6054362, 4.0659712 45.6054003, 4.0662274 45.6053845, 4.0667475 45.6054006)",30,,,,,
274935464,,Rue Florimond Robertet,residential,True,False,45.807,"LINESTRING (4.0667475 45.6054006, 4.0667485 45.6055538, 4.0667446 45.6056531, 4.0667146 45.6057395, 4.066648 45.6057924)",30,,,,,
274935464,,Rue Florimond Robertet,residential,True,False,6.894,"LINESTRING (4.066781 45.6053432, 4.0667475 45.6054006)",30,,,,,
37091531,,Rue Populus,residential,True,False,76.09,"LINESTRING (4.066781 45.6053432, 4.0670656 45.6053024, 4.0672336 45.6053258, 4.0674782 45.6053631, 4.0677356 45.6054099)",30,,,,,
37091525,,Rue Notre-Dame,residential,False,False,53.027,"LINESTRING (4.0657751 45.6059074, 4.0657583 45.6058604, 4.0657234 45.6057506, 4.0657115 45.6056787, 4.0657044 45.6056332, 4.0656788 45.6054362)",30,,,,,
37091525,,Rue Notre-Dame,residential,False,True,29.729999999999997,"LINESTRING (4.0657751 45.6059074, 4.0657826 45.6059556, 4.0658382 45.606171)",30,,,,,
49195402,,Rue Marguerite Fournier,residential,True,False,58.549,"LINESTRING (4.0677356 45.6054099, 4.0675935 45.6056332, 4.0674142 45.6058859)",30,,,,,
35744389,,Rue Tupinerie,residential,True,False,56.128,"LINESTRING (4.066607 45.6063943, 4.0665836 45.6063967, 4.0663186 45.6064243, 4.0658947 45.6064746)",30,,,,,
37091534,,Quai de l'Ancien Hôpital,residential,True,False,56.859,"LINESTRING (4.0674142 45.6058859, 4.0673232 45.6058811, 4.0671162 45.605899, 4.0669383 45.6059261, 4.0667941 45.6059618, 4.0667071 45.6059903)",30,,,,,
"[37963611, 163414158, 163414142, 869914695]",,"[""Pont de l'Hôpital"", 'Place des Combattants']",residential,True,False,86.46699999999998,"LINESTRING (4.0674142 45.6058859, 4.0674056 45.6058993, 4.067394 45.6059142, 4.0673239 45.6060069, 4.0672805 45.6060599, 4.0670456 45.6061957, 4.0669619 45.6062396, 4.0668637 45.606285, 4.0667378 45.6063262, 4.066607 45.6063943)",30,yes,,,,
37091534,,Quai de l'Ancien Hôpital,residential,True,False,70.655,"LINESTRING (4.0667071 45.6059903, 4.0665312 45.6060406, 4.0662629 45.6060933, 4.0660083 45.606148, 4.0658382 45.606171)",30,,,,,
37091536,,Rue Victor de Laprade,living_street,True,False,50.613,"LINESTRING (4.0637145 45.607069, 4.0638986 45.607091, 4.0643567 45.6071421)",20,,,,,
37091537,,Rue Grenette,residential,False,False,52.82900000000001,"LINESTRING (4.0637145 45.607069, 4.0637215 45.6070274, 4.0637818 45.6066708, 4.0637943 45.6065972)",30,,,,,
37091539,,Rue des Cordeliers,residential,True,False,92.43900000000001,"LINESTRING (4.0637145 45.607069, 4.0636659 45.6072729, 4.0634407 45.6077636, 4.0633644 45.6078589)",30,,,,,
37091537,,Rue Grenette,residential,False,True,52.82900000000001,"LINESTRING (4.0637943 45.6065972, 4.0637818 45.6066708, 4.0637215 45.6070274, 4.0637145 45.607069)",30,,,,,
391171183,,Rue Tupinerie,residential,True,False,56.992,"LINESTRING (4.0637943 45.6065972, 4.063214 45.606567, 4.0630635 45.6065611)",30,,,,,
1033549603,,Rue Victor de Laprade,living_street,True,False,33.491,"LINESTRING (4.0643567 45.6071421, 4.0647749 45.6072137)",20,,,,,
37091541,,Rue des Arches,living_street,True,False,32.663,"LINESTRING (4.0636903 45.6081139, 4.0639554 45.6083417)",20,,,,,
37091542,,Rue Précomtal,living_street,True,False,119.995,"LINESTRING (4.0636903 45.6081139, 4.0640999 45.6075774, 4.0643567 45.6071421)",20,,,,,
1033549602,,Rue des Légouvé,living_street,True,False,63.149,"LINESTRING (4.0647749 45.6072137, 4.0647693 45.6066458)",20,,,,,
860094017,,Rue des Légouvé,living_street,True,False,148.739,"LINESTRING (4.0647749 45.6072137, 4.064696 45.6073871, 4.0646286 45.6075372, 4.0645378 45.6077536, 4.0643544 45.6080909, 4.064237 45.6082674, 4.0640526 45.6084422)",20,,,,,
1033549601,,Rue Victor de Laprade,living_street,True,False,64.238,"LINESTRING (4.0647749 45.6072137, 4.0652765 45.6073177, 4.0655662 45.6073789)",20,,,,,
37091541,,Rue des Arches,living_street,True,False,38.035,"LINESTRING (4.0633644 45.6078589, 4.0636903 45.6081139)",20,,,,,
800849920,,Rue des Arches,living_street,False,True,13.493,"LINESTRING (4.0640526 45.6084422, 4.0639554 45.6083417)",20,,,,,
800849920,,Rue des Arches,living_street,False,False,39.613,"LINESTRING (4.0640526 45.6084422, 4.0642243 45.6085891, 4.0643119 45.6086548, 4.0643619 45.608723)",20,,,,,
35744393,D 5,Boulevard de la Préfecture,secondary,False,False,49.073,"LINESTRING (4.0621004 45.6074789, 4.062108 45.607608, 4.0621104 45.6077837, 4.0621113 45.6078108, 4.0621114 45.6078147, 4.0621179 45.60792)",50,,,,,
35744393,D 5,Boulevard de la Préfecture,secondary,False,True,63.117,"LINESTRING (4.0621004 45.6074789, 4.0620978 45.607418, 4.062101 45.6073963, 4.0621091 45.6073344, 4.0622064 45.6069172)",50,,,,,
952752083,,Rue des Moulins,residential,False,True,59.565000000000005,"LINESTRING (4.0621004 45.6074789, 4.0619791 45.60744, 4.0613932 45.6072737)",,,,,,
"[37091528, 903501680]",,Rue des Parrocels,"['residential', 'living_street']",True,False,89.07199999999999,"LINESTRING (4.063446 45.6088746, 4.0634486 45.6088023, 4.0634669 45.6086864, 4.0634566 45.6084876, 4.063467 45.6084174, 4.0635589 45.6082674, 4.0636491 45.6081744, 4.0636903 45.6081139)","['20', '30']",,,,,
37091544,,Petite Rue Bourgneuf,residential,False,True,59.342,"LINESTRING (4.063446 45.6088746, 4.0631711 45.6088792, 4.0629881 45.6088879, 4.0626837 45.6088831)",30,,,,,
37091544,,Petite Rue Bourgneuf,residential,False,False,59.342,"LINESTRING (4.0626837 45.6088831, 4.0629881 45.6088879, 4.0631711 45.6088792, 4.063446 45.6088746)",30,,,,,
452204288,,Rue Bourgneuf,residential,True,False,71.275,"LINESTRING (4.0626837 45.6088831, 4.0626696 45.6089604, 4.0625992 45.6093669, 4.0625657 45.6095187)",30,,,,,
454933252,,Rue Bourgneuf,residential,False,False,32.908,"LINESTRING (4.0626837 45.6088831, 4.0626871 45.6086889, 4.0626944 45.6085873)",30,,,,,
454933251,,Rue Bourgneuf,residential,False,False,9.571,"LINESTRING (4.0626944 45.6085873, 4.0627086 45.6085018)",30,,,,,
454933252,,Rue Bourgneuf,residential,False,True,32.908,"LINESTRING (4.0626944 45.6085873, 4.0626871 45.6086889, 4.0626837 45.6088831)",30,,,,,
37091543,,Passage Bourgneuf,residential,True,False,41.117,"LINESTRING (4.0621659 45.6085834, 4.0622736 45.608582, 4.0626944 45.6085873)",30,,,,,
"[907873465, 849909093]",D 5,Boulevard de la Préfecture,secondary,False,False,102.3,"LINESTRING (4.0621659 45.6085834, 4.0621846 45.6087985, 4.0622139 45.6091678, 4.0622158 45.6091894, 4.0622162 45.6093638, 4.0622165 45.6094533, 4.0622166 45.6095024)","['30', '50']",,,,,
849909093,D 5,Boulevard de la Préfecture,secondary,False,True,73.87,"LINESTRING (4.0621659 45.6085834, 4.0621571 45.6084416, 4.0621509 45.6083574, 4.0621321 45.608038, 4.0621179 45.60792)",30,,,,,
454933251,,Rue Bourgneuf,residential,False,True,9.571,"LINESTRING (4.0627086 45.6085018, 4.0626944 45.6085873)",30,,,,,
39118686,,Place Saint-Pierre,residential,False,False,20.077,"LINESTRING (4.0647177 45.6087782, 4.0647845 45.6089526)",30,,,,,
452204291,,Rue des Arches,living_street,False,False,28.349,"LINESTRING (4.0647177 45.6087782, 4.0643619 45.608723)",20,,,,,
37091546,,Rue Martin Bernard,living_street,True,False,56.031,"LINESTRING (4.0647177 45.6087782, 4.0647251 45.6087328, 4.0647587 45.6085277, 4.0648796 45.6083525, 4.0649175 45.6083018)",20,,3.2,,,
452204291,,Rue des Arches,living_street,False,True,28.349,"LINESTRING (4.0643619 45.608723, 4.0647177 45.6087782)",20,,,,,
39118664,,Rue des Clercs,residential,True,False,110.583,"LINESTRING (4.0643619 45.608723, 4.0642702 45.6088464, 4.0642436 45.6090111, 4.0642313 45.6095213, 4.064231 45.6097007)",30,,,,,
800849920,,Rue des Arches,living_street,False,True,39.613,"LINESTRING (4.0643619 45.608723, 4.0643119 45.6086548, 4.0642243 45.6085891, 4.0640526 45.6084422)",20,,,,,
35744387,,Rue Francisque Reymond,living_street,True,False,65.966,"LINESTRING (4.0658936 45.607228, 4.0667179 45.6073673)",20,,,,,
37091548,,Rue du Collège,residential,True,False,91.755,"LINESTRING (4.0658936 45.607228, 4.0658912 45.6072603, 4.0658819 45.6073339, 4.0658603 45.6074796, 4.0658334 45.6077023, 4.0659888 45.608001, 4.0660056 45.6080298)",30,,,,,
37091548,,Rue du Collège,residential,True,False,7.229,"LINESTRING (4.0660056 45.6080298, 4.0659302 45.6080678)",30,,,,,
800849921,,Place Pasteur,residential,True,False,32.694,"LINESTRING (4.0660056 45.6080298, 4.0661343 45.6079963, 4.0662356 45.607985, 4.0663388 45.6079845, 4.066416 45.6079844)",30,,,,,
289518243,,Rue du Collège,residential,True,False,41.714,"LINESTRING (4.0659302 45.6080678, 4.0659553 45.6081201, 4.065962 45.6081673, 4.0659429 45.608348, 4.0659333 45.6084391)",30,,,,,
37091549,,Rue Pasteur,residential,True,False,29.288,"LINESTRING (4.0649175 45.6083018, 4.0652937 45.608291)",30,,,,,
37091546,,Rue Martin Bernard,living_street,True,False,114.714,"LINESTRING (4.0649175 45.6083018, 4.0650702 45.6080376, 4.0651891 45.607827, 4.0653342 45.6076637, 4.0653858 45.6076088, 4.0655662 45.6073789)",20,,3.2,,,
37091549,,Rue Pasteur,residential,True,False,55.466,"LINESTRING (4.0652937 45.608291, 4.065789 45.608105, 4.0659302 45.6080678)",30,,,,,
37091551,,Rue de la Mure,residential,True,False,12.774,"LINESTRING (4.0667542 45.6073757, 4.0669126 45.607406)",30,,,,,
37091550,,Place des Pénitents,residential,True,False,74.32199999999999,"LINESTRING (4.066416 45.6079844, 4.0664193 45.6079273, 4.0664433 45.6077778, 4.0664768 45.6077114, 4.0665525 45.6076011, 4.0666674 45.6075, 4.0667222 45.6074355, 4.0667542 45.6073757)",30,,,,,
560554299,,Place Pasteur,residential,False,False,36.518,"LINESTRING (4.066416 45.6079844, 4.0664327 45.6080319, 4.0664716 45.6080835, 4.066554 45.6081706, 4.0666144 45.608236, 4.0666461 45.6082679)",30,,,,,
"[903524129, 37091551]",,Rue de la Mure,residential,True,False,100.969,"LINESTRING (4.0669126 45.607406, 4.0669711 45.6074188, 4.06727 45.6074959, 4.0680258 45.6076239, 4.0681033 45.607612, 4.0681641 45.6076074)","['30', '50']",,,,,
"[903532745, 151573234]",,Rue des Pénitents,residential,True,False,161.336,"LINESTRING (4.0669126 45.607406, 4.0669703 45.6073686, 4.0671445 45.6072557, 4.0675112 45.6070115, 4.06772 45.6069297, 4.0680235 45.6068024, 4.068365 45.6066906, 4.0684102 45.6066852, 4.0684604 45.6066869, 4.0685874 45.6066997, 4.0686413 45.6067126)","['30', '50']",,,,,
35744383,,Boulevard Carnot,secondary,False,False,99.32500000000002,"LINESTRING (4.0681641 45.6076074, 4.0680917 45.607781, 4.0680389 45.6079077, 4.0680196 45.6079696, 4.0679817 45.6081506, 4.0679591 45.6083335, 4.0679558 45.6083566, 4.0679474 45.6084202, 4.0679499 45.6084519, 4.0679524 45.6084836)",50,,,,,
35744383,,Boulevard Carnot,secondary,False,True,80.839,"LINESTRING (4.0681641 45.6076074, 4.0683981 45.6071322, 4.0685065 45.606921)",50,,,,,
35744383,,Boulevard Carnot,secondary,False,False,25.435,"LINESTRING (4.0686413 45.6067126, 4.0685065 45.606921)",50,,,,,
35744383,,Boulevard Carnot,secondary,False,True,31.191000000000003,"LINESTRING (4.0686413 45.6067126, 4.06868 45.6066515, 4.0686928 45.6066343, 4.0687336 45.6065737, 4.068805 45.6064566)",50,,,,,
35744393,D 5,Boulevard de la Préfecture,secondary,False,False,63.117,"LINESTRING (4.0622064 45.6069172, 4.0621091 45.6073344, 4.062101 45.6073963, 4.0620978 45.607418, 4.0621004 45.6074789)",50,,,,,
"[35744393, 38220683]",D 5,"['Boulevard Chavassieu', 'Boulevard de la Préfecture']",secondary,False,True,58.041999999999994,"LINESTRING (4.0622064 45.6069172, 4.0622173 45.6068895, 4.0623115 45.6067718, 4.0625961 45.6065851, 4.0626316 45.6065618, 4.0626852 45.6065267)",50,,,,,
"[37091554, 37091555]",,"['Place Eugène Baune', 'Place Grenette']",residential,True,False,119.038,"LINESTRING (4.0622064 45.6069172, 4.062475 45.6069547, 4.0633285 45.6070609, 4.0635219 45.6070827, 4.0637145 45.607069)",30,,,,,
"[35744389, 391171183]",,Rue Tupinerie,residential,True,False,33.912000000000006,"LINESTRING (4.0648922 45.6065711, 4.0647686 45.606581, 4.0644589 45.6066046)",30,,,,,
859866122,,,residential,True,False,12.676000000000002,"LINESTRING (4.0648922 45.6065711, 4.0648075 45.6066255, 4.0647693 45.6066458)",30,,,,,
"[35744388, 35744389]",,"['Rue Tupinerie', 'Rue Simon Boyer']","['living_street', 'residential']",True,False,30.466,"LINESTRING (4.066791 45.6065839, 4.0667577 45.6064201, 4.066607 45.6063943)","['20', '30']",,,,,
"[869914688, 869914689, 37091558]",,Rue Chenevotterie,residential,True,False,69.269,"LINESTRING (4.066791 45.6065839, 4.0665619 45.6065952, 4.066116 45.6066005, 4.0659442 45.6066025, 4.0659012 45.606603)",30,,,building_passage,,
35744386,,Rue du Marché,residential,True,False,68.94,"LINESTRING (4.0659012 45.606603, 4.0658846 45.6067307, 4.065848 45.6072218)",30,,,,,
899563467,,Rue des Arches,residential,True,False,12.662,"LINESTRING (4.0632348 45.60779, 4.0633644 45.6078589)",30,,,,,
452204290,,Rue des Arches,residential,True,False,76.03,"LINESTRING (4.0632348 45.60779, 4.0628893 45.607706, 4.0623132 45.6075623)",30,,,,,
39118624,,,secondary,True,False,8.764,"LINESTRING (4.0676261 45.6117137, 4.0676024 45.6116934, 4.0675867 45.6116695, 4.0675801 45.6116436)",,,,,roundabout,
39118624,,,secondary,True,False,13.415000000000001,"LINESTRING (4.067787 45.6117338, 4.0677454 45.6117416, 4.0677023 45.6117406, 4.0676614 45.6117311, 4.0676261 45.6117137)",,,,,roundabout,
39118624,,,secondary,True,False,10.575,"LINESTRING (4.0678665 45.6116002, 4.0678753 45.6116232, 4.0678764 45.6116469, 4.0678697 45.6116702, 4.0678557 45.6116919)",,,,,roundabout,
49195407,,,secondary,True,False,15.947,"LINESTRING (4.0678665 45.6116002, 4.0679649 45.6116332, 4.068054 45.611658)",,,,,,
35744382,,Avenue Charles de Gaulle,secondary,False,True,85.086,"LINESTRING (4.0677509 45.6115357, 4.0677571 45.6115069, 4.0677696 45.6114485, 4.0677957 45.611308, 4.0678376 45.611116, 4.0678931 45.6107771)",50,,,,,
39118624,,,secondary,True,False,11.977,"LINESTRING (4.0677509 45.6115357, 4.0677995 45.6115472, 4.0678396 45.6115696, 4.0678665 45.6116002)",,,,,roundabout,
39118624,,,secondary,True,False,20.405,"LINESTRING (4.0675801 45.6116436, 4.0675843 45.6116132, 4.0676011 45.6115849, 4.0676288 45.6115613, 4.0676653 45.6115444, 4.0677071 45.6115356, 4.0677509 45.6115357)",,,,,roundabout,
142537959,D 5,Rue de Feurs,secondary,False,True,33.477000000000004,"LINESTRING (4.0675801 45.6116436, 4.0675331 45.61164, 4.0674861 45.6116364, 4.0673109 45.6116135, 4.0672761 45.6116089, 4.067156 45.6115932)",50,,,,,
142537959,D 5,Rue de Feurs,secondary,False,False,33.477,"LINESTRING (4.067156 45.6115932, 4.0672761 45.6116089, 4.0673109 45.6116135, 4.0674861 45.6116364, 4.0675331 45.61164, 4.0675801 45.6116436)",50,,,,,
142537959,D 5,Rue de Feurs,secondary,False,True,158.944,"LINESTRING (4.067156 45.6115932, 4.0660481 45.6114172, 4.0655298 45.6113392, 4.0653632 45.6113099, 4.0652642 45.6112861, 4.0651758 45.6112524)",50,,,,,
39118637,,Rue Puy de la Batie,residential,True,False,148.857,"LINESTRING (4.0644931 45.611278, 4.0645139 45.6111848, 4.0645286 45.6111192, 4.0645409 45.6109969, 4.0646178 45.6106568, 4.0647698 45.6102036, 4.0648162 45.6100235, 4.0648437 45.609964)",30,,,,,
39118640,,,secondary,True,False,11.132,"LINESTRING (4.0644931 45.611278, 4.0645211 45.6112822, 4.0645464 45.6112916, 4.0645669 45.6113056, 4.0645811 45.611323, 4.0645879 45.6113424)",,,,,roundabout,
39118665,,Rue Puy de la Batie,residential,False,True,33.573,"LINESTRING (4.0648437 45.609964, 4.0647281 45.6096731)",30,,,,,
39118646,,Rue Puy du Rozeil,residential,True,False,87.315,"LINESTRING (4.0648437 45.609964, 4.0649155 45.6100184, 4.0649593 45.6100746, 4.0650031 45.6101307, 4.0651513 45.6102449, 4.0654803 45.6104433, 4.065629 45.6105129)",30,,,,,
39118640,,,secondary,True,False,11.702,"LINESTRING (4.0644739 45.6114206, 4.0644449 45.6114151, 4.0644194 45.6114039, 4.0643997 45.611388, 4.0643874 45.6113688, 4.0643836 45.6113479)",,,,,roundabout,
