osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,width
128417243,Place de Catalogne,residential,,,True,False,73.288,"LINESTRING (1.3797101 43.6416759, 1.3795994 43.6415345, 1.3795769 43.6414986, 1.3795691 43.6414788, 1.3795622 43.6414593, 1.3795607 43.6414364, 1.3795623 43.6414202, 1.3795801 43.6413666, 1.379621 43.6412784, 1.3796411 43.641235, 1.3796797 43.6411517, 1.3797136 43.6410993, 1.3797457 43.6410697)",,
30986243,Rue des Mimosas,residential,30,,False,False,13.757000000000001,"LINESTRING (1.3832813 43.6389452, 1.3832205 43.6389525, 1.3831799 43.6389588, 1.3831124 43.6389634)",,
51398884,Avenue des Pins,tertiary,30,,True,False,69.909,"LINESTRING (1.3832813 43.6389452, 1.3832223 43.6391116, 1.3830576 43.6395527)",,
24584576,Chemin d'Aussonne,residential,30,,False,False,10.42,"LINESTRING (1.3828204 43.6430041, 1.3827499 43.6430827)",,
24584576,Chemin d'Aussonne,residential,30,,False,True,10.885,"LINESTRING (1.3828204 43.6430041, 1.3829198 43.6429377)",,
24584576,Chemin d'Aussonne,residential,30,,False,True,86.342,"LINESTRING (1.3817839 43.6445759, 1.381813 43.6445416, 1.3819742 43.6443261, 1.3821381 43.6440665, 1.3822503 43.6438774)",,
24584595,Rue des Orfèvres,residential,30,,False,False,119.97,"LINESTRING (1.3817839 43.6445759, 1.3829221 43.6448185, 1.3829895 43.6448504, 1.3830322 43.6449002, 1.3830449 43.6449437, 1.383035 43.6450022)",,
"[30987530, 509223539]",Chemin d'Aussonne,residential,30,,False,False,167.387,"LINESTRING (1.3817839 43.6445759, 1.3817379 43.6446143, 1.3816828 43.6446738, 1.3815387 43.6448294, 1.3813098 43.6450283, 1.3811896 43.6451192, 1.3810975 43.6451889, 1.3810577 43.645219, 1.3806235 43.645492, 1.3805424 43.6455668, 1.3804948 43.6456286, 1.3804687 43.6457174)",,
24584595,Rue des Orfèvres,residential,30,,False,True,98.22399999999999,"LINESTRING (1.3823345 43.6463627, 1.3824287 43.6461691, 1.3825728 43.6458706, 1.3826599 43.6456902, 1.3827472 43.6455315)",,
106197275,Rue des Orfèvres,residential,30,,False,False,96.354,"LINESTRING (1.3823345 43.6463627, 1.3823218 43.6463944, 1.3821458 43.6468357, 1.3821149 43.6469032, 1.3820291 43.6471143, 1.3820569 43.6471949)",,
"[616124144, 30987529]",Rue des Charrons,residential,30,,False,True,171.593,"LINESTRING (1.3823345 43.6463627, 1.3809331 43.645995, 1.3806889 43.6459309, 1.3806016 43.645888, 1.3805383 43.6458413, 1.3805006 43.6457954, 1.3804687 43.6457174)",,
31000927,Rue des Briquetiers,residential,30,,False,True,47.308,"LINESTRING (1.3815487 43.6474071, 1.3815824 43.6473943, 1.3819233 43.6472649, 1.3820569 43.6471949)",,
101804607,Rue des Orfèvres,residential,30,,False,True,124.15200000000002,"LINESTRING (1.3835135 43.6475604, 1.3834684 43.6475484, 1.3834137 43.6475261, 1.3824042 43.6472853, 1.382123 43.6472152, 1.3820569 43.6471949)",,
24584595,Rue des Orfèvres,residential,30,,False,True,63.247,"LINESTRING (1.3827472 43.6455315, 1.383035 43.6450022)",,
24584590,Rue des Tonneliers,residential,30,,False,False,72.92299999999999,"LINESTRING (1.3827472 43.6455315, 1.3828062 43.6455407, 1.3835959 43.6456637, 1.3836332 43.6456695)",,
24584595,Rue des Orfèvres,residential,30,,False,False,98.22399999999999,"LINESTRING (1.3827472 43.6455315, 1.3826599 43.6456902, 1.3825728 43.6458706, 1.3824287 43.6461691, 1.3823345 43.6463627)",,
24584593,Rue des Ferronniers,residential,30,,False,False,61.896,"LINESTRING (1.383035 43.6450022, 1.3837726 43.6451602)",,
24584595,Rue des Orfèvres,residential,30,,False,False,63.247,"LINESTRING (1.383035 43.6450022, 1.3827472 43.6455315)",,
24584595,Rue des Orfèvres,residential,30,,False,True,119.97,"LINESTRING (1.383035 43.6450022, 1.3830449 43.6449437, 1.3830322 43.6449002, 1.3829895 43.6448504, 1.3829221 43.6448185, 1.3817839 43.6445759)",,
24584593,Rue des Ferronniers,residential,30,,False,True,61.896,"LINESTRING (1.3837726 43.6451602, 1.383035 43.6450022)",,
24584596,Rue des Ferronniers,residential,30,,False,False,57.732,"LINESTRING (1.3837726 43.6451602, 1.3836332 43.6456695)",,
24584596,Rue des Ferronniers,residential,30,,False,True,8.97,"LINESTRING (1.3837726 43.6451602, 1.3837938 43.645081)",,
31000927,Rue des Briquetiers,residential,30,,False,False,47.308,"LINESTRING (1.3820569 43.6471949, 1.3819233 43.6472649, 1.3815824 43.6473943, 1.3815487 43.6474071)",,
101804607,Rue des Orfèvres,residential,30,,False,False,124.152,"LINESTRING (1.3820569 43.6471949, 1.382123 43.6472152, 1.3824042 43.6472853, 1.3834137 43.6475261, 1.3834684 43.6475484, 1.3835135 43.6475604)",,
106197275,Rue des Orfèvres,residential,30,,False,True,96.354,"LINESTRING (1.3820569 43.6471949, 1.3820291 43.6471143, 1.3821149 43.6469032, 1.3821458 43.6468357, 1.3823218 43.6463944, 1.3823345 43.6463627)",,
24584596,Rue des Ferronniers,residential,30,,False,False,8.97,"LINESTRING (1.3837938 43.645081, 1.3837726 43.6451602)",,
24584596,Rue des Ferronniers,residential,30,,False,True,57.732,"LINESTRING (1.3836332 43.6456695, 1.3837726 43.6451602)",,
24584590,Rue des Tonneliers,residential,30,,False,True,72.92299999999999,"LINESTRING (1.3836332 43.6456695, 1.3835959 43.6456637, 1.3828062 43.6455407, 1.3827472 43.6455315)",,
24584609,Avenue Louis Aragon,residential,30,,True,False,18.783,"LINESTRING (1.379182 43.6441196, 1.3793326 43.6441379, 1.3794122 43.6441476)",,
43860148,Avenue Louis Aragon,residential,30,,True,False,14.109,"LINESTRING (1.379182 43.6441196, 1.3791814 43.6441898, 1.3791777 43.6442092, 1.3791724 43.6442252, 1.3791592 43.6442435)",,
133536102,,residential,30,,True,False,22.982,"LINESTRING (1.3794122 43.6441476, 1.37935 43.6441708, 1.3792782 43.6441975, 1.3792195 43.6442202, 1.3791592 43.6442435)",,
509223546,Rue Henri Martin,residential,30,,False,False,54.977999999999994,"LINESTRING (1.3794122 43.6441476, 1.3799025 43.6440067, 1.3800472 43.6439651)",,
30986259,Place Quentin de La Tour,residential,30,,False,False,30.073,"LINESTRING (1.3814907 43.6433867, 1.3813348 43.6431409)",,
133536103,Rue Henri Martin,residential,30,,False,False,97.391,"LINESTRING (1.3814907 43.6433867, 1.3817566 43.6433019, 1.3825573 43.6430446, 1.3825988 43.6430348)",,
133536103,Rue Henri Martin,residential,30,,False,True,57.464999999999996,"LINESTRING (1.3814907 43.6433867, 1.3812752 43.6434564, 1.3811444 43.6435071, 1.3809994 43.6435756, 1.3809624 43.6435958, 1.3809183 43.6436199, 1.3808744 43.6436438)",,
24584615,Rue Charles Péguy,residential,30,,True,False,130.921,"LINESTRING (1.3808744 43.6436438, 1.3809342 43.6437344, 1.3809602 43.6437738, 1.3813059 43.6442974, 1.3813449 43.6443497, 1.3814059 43.6444024, 1.3814804 43.6444487, 1.3816411 43.6445167, 1.3817122 43.6445462, 1.3817839 43.6445759)",,
133536103,Rue Henri Martin,residential,30,,False,False,57.464999999999996,"LINESTRING (1.3808744 43.6436438, 1.3809183 43.6436199, 1.3809624 43.6435958, 1.3809994 43.6435756, 1.3811444 43.6435071, 1.3812752 43.6434564, 1.3814907 43.6433867)",,
"[509223546, 509223543]",Rue Henri Martin,residential,30,,False,True,75.912,"LINESTRING (1.3808744 43.6436438, 1.3808458 43.6436578, 1.3807634 43.6436983, 1.3805767 43.64379, 1.3803911 43.6438662, 1.3803398 43.6438805, 1.3802823 43.6439003, 1.3800472 43.6439651)",,
30986260,Place Pablo Picasso,residential,30,,False,False,30.927,"LINESTRING (1.3824059 43.6416987, 1.3823391 43.6419726)",,
30986271,Rue Pablo Picasso,residential,30,,False,False,4.675,"LINESTRING (1.3824059 43.6416987, 1.3823485 43.6416922)",,
30986271,Rue Pablo Picasso,residential,30,,False,True,134.567,"LINESTRING (1.3824059 43.6416987, 1.3829886 43.6417645, 1.3831696 43.6417253, 1.3832772 43.6416702, 1.3834593 43.6415295, 1.3836702 43.6413621, 1.3837533 43.6412963, 1.3837895 43.6412624)",,
24584616,Rue Georges Castex,residential,30,,False,False,154.48000000000002,"LINESTRING (1.3800472 43.6439651, 1.3797947 43.6435758, 1.37978 43.6435374, 1.3797872 43.6434979, 1.3799664 43.6431332, 1.3800076 43.6431034, 1.3800714 43.6430937, 1.3804703 43.6432021, 1.3804991 43.6432058, 1.3805269 43.643206, 1.3805997 43.6431967)",,
"[509223546, 509223543]",Rue Henri Martin,residential,30,,False,False,75.912,"LINESTRING (1.3800472 43.6439651, 1.3802823 43.6439003, 1.3803398 43.6438805, 1.3803911 43.6438662, 1.3805767 43.64379, 1.3807634 43.6436983, 1.3808458 43.6436578, 1.3808744 43.6436438)",,
509223546,Rue Henri Martin,residential,30,,False,True,54.977999999999994,"LINESTRING (1.3800472 43.6439651, 1.3799025 43.6440067, 1.3794122 43.6441476)",,
24584619,Rue Pierre de Ronsard,residential,30,,False,False,160.93699999999998,"LINESTRING (1.3788192 43.6428576, 1.3788021 43.6428933, 1.3786349 43.643243, 1.378583 43.6432747, 1.3785109 43.6432829, 1.3784276 43.6432649, 1.3783924 43.6432344, 1.3782523 43.6430179, 1.3782528 43.6429709, 1.3783226 43.6428227, 1.3783692 43.6427869, 1.3784213 43.6427714, 1.3784894 43.6427737, 1.3787414 43.6428378, 1.3788192 43.6428576)",,
24584619,Rue Pierre de Ronsard,residential,30,,False,True,160.937,"LINESTRING (1.3788192 43.6428576, 1.3787414 43.6428378, 1.3784894 43.6427737, 1.3784213 43.6427714, 1.3783692 43.6427869, 1.3783226 43.6428227, 1.3782528 43.6429709, 1.3782523 43.6430179, 1.3783924 43.6432344, 1.3784276 43.6432649, 1.3785109 43.6432829, 1.378583 43.6432747, 1.3786349 43.643243, 1.3788021 43.6428933, 1.3788192 43.6428576)",,
24584621,Rue Pierre de Ronsard,residential,30,,False,False,30.918999999999997,"LINESTRING (1.3788192 43.6428576, 1.3788927 43.6428757, 1.379127 43.6429333, 1.3791584 43.642941, 1.379183 43.6429471)",,
24584621,Rue Pierre de Ronsard,residential,30,,False,True,3.11,"LINESTRING (1.3792196 43.6429561, 1.379183 43.6429471)",,
"[133536101, 857299534]",Avenue Louis Aragon,residential,30,,True,False,137.81799999999998,"LINESTRING (1.3792196 43.6429561, 1.3791907 43.643016, 1.3789497 43.6435149, 1.3789399 43.6435475, 1.3789296 43.6435927, 1.3789261 43.6436353, 1.3789281 43.6436612, 1.3789295 43.6436753, 1.3789329 43.6436906, 1.3789379 43.6437039, 1.3789453 43.6437188, 1.3789523 43.6437308, 1.3790429 43.643876, 1.3791654 43.6440384, 1.3791804 43.6440691, 1.379182 43.6441196)",,
24584614,Rue Pablo Picasso,residential,30,,True,False,61.076,"LINESTRING (1.380786 43.6426712, 1.3806071 43.6430441, 1.3805891 43.6431066, 1.3805919 43.643169, 1.3805997 43.6431967)",,
24584623,Rue Maurice Utrillo,residential,30,,False,False,108.38999999999999,"LINESTRING (1.380786 43.6426712, 1.380749 43.6426617, 1.3807252 43.6426557, 1.3802545 43.6425352, 1.3799202 43.6424496, 1.3798973 43.6424445, 1.3795779 43.6423621, 1.3795487 43.6423546, 1.3795161 43.6423462)",,
24584623,Rue Maurice Utrillo,residential,30,,False,False,3.152,"LINESTRING (1.3795161 43.6423462, 1.3794792 43.6423367)",,
24584623,Rue Maurice Utrillo,residential,30,,False,True,108.39000000000001,"LINESTRING (1.3795161 43.6423462, 1.3795487 43.6423546, 1.3795779 43.6423621, 1.3798973 43.6424445, 1.3799202 43.6424496, 1.3802545 43.6425352, 1.3807252 43.6426557, 1.380749 43.6426617, 1.380786 43.6426712)",,
857299534,Avenue Louis Aragon,residential,30,,True,False,71.893,"LINESTRING (1.3795161 43.6423462, 1.3794595 43.6424627, 1.379247 43.6428997, 1.3792196 43.6429561)",,
132652269,Rue Maurice Utrillo,residential,30,,False,False,55.923,"LINESTRING (1.3765506 43.6414335, 1.3763711 43.6414938, 1.3762724 43.6415269, 1.3762319 43.6415405, 1.37612 43.6415781, 1.3760326 43.6415953, 1.3759968 43.6415923, 1.3759095 43.6415678)",,
140986881,Rue Joan Miro,residential,30,,False,True,119.49900000000001,"LINESTRING (1.3765506 43.6414335, 1.3764798 43.6413239, 1.3765064 43.6412698, 1.3765256 43.6412557, 1.3774891 43.6409399, 1.3775654 43.6409318, 1.377641 43.6409393)",,
891315115,Rue Maurice Utrillo,residential,30,,False,True,64.1,"LINESTRING (1.3765506 43.6414335, 1.3765865 43.641489, 1.3772492 43.6416772)",,
24584623,Rue Maurice Utrillo,residential,30,,False,True,112.318,"LINESTRING (1.3782724 43.6419067, 1.37832 43.641981, 1.3783471 43.642023, 1.3783894 43.6420522, 1.3784417 43.6420763, 1.3790121 43.6422207, 1.3794179 43.6423215, 1.3794488 43.6423292, 1.3794792 43.6423367)",,
140986881,Rue Joan Miro,residential,30,,False,False,120.029,"LINESTRING (1.3782724 43.6419067, 1.3778732 43.6412261, 1.3778489 43.6411846, 1.3778308 43.6411537, 1.3777496 43.6410153, 1.3777058 43.640971, 1.377641 43.6409393)",,
891315115,Rue Maurice Utrillo,residential,30,,False,False,87.185,"LINESTRING (1.3782724 43.6419067, 1.3781343 43.64191, 1.3780584 43.641907, 1.3772492 43.6416772)",,
284769224,Avenue Léonard de Vinci,residential,30,,True,False,32.577,"LINESTRING (1.37579 43.6412216, 1.375847 43.6414082, 1.375879 43.6415074)",,
284769228,Avenue Léonard de Vinci,residential,30,,False,False,227.59199999999998,"LINESTRING (1.37579 43.6412216, 1.3757863 43.641205, 1.3757664 43.6411289, 1.3757482 43.6410838, 1.3756387 43.6408754, 1.3756327 43.6408091, 1.3756409 43.6407304, 1.3756709 43.6406808, 1.3757061 43.640635, 1.3757925 43.6405779, 1.375988 43.6404704, 1.3764124 43.6402331, 1.376495 43.6401876, 1.3768925 43.6399674, 1.376971 43.6399239, 1.3770444 43.6398833, 1.3771019 43.6398262, 1.3771919 43.6397094)",2,
24584238,Place de la Révolution Française,tertiary,30,roundabout,True,False,39.96,"LINESTRING (1.3771919 43.6397094, 1.3770942 43.639666, 1.3770145 43.6396053, 1.376972 43.6395707, 1.3769532 43.6395402, 1.3769137 43.6394309)",,
284769228,Avenue Léonard de Vinci,residential,30,,False,True,227.592,"LINESTRING (1.3771919 43.6397094, 1.3771019 43.6398262, 1.3770444 43.6398833, 1.376971 43.6399239, 1.3768925 43.6399674, 1.376495 43.6401876, 1.3764124 43.6402331, 1.375988 43.6404704, 1.3757925 43.6405779, 1.3757061 43.640635, 1.3756709 43.6406808, 1.3756409 43.6407304, 1.3756327 43.6408091, 1.3756387 43.6408754, 1.3757482 43.6410838, 1.3757664 43.6411289, 1.3757863 43.641205, 1.37579 43.6412216)",2,
24584658,Rue des Muguets,residential,30,,False,False,95.48,"LINESTRING (1.3828802 43.6389572, 1.382656 43.6396122, 1.3825939 43.6397905)",,
30986243,Rue des Mimosas,residential,30,,False,True,18.700000000000003,"LINESTRING (1.3828802 43.6389572, 1.3830172 43.6389619, 1.3831124 43.6389634)",,
24584658,Rue des Muguets,residential,30,,False,True,95.48,"LINESTRING (1.3825939 43.6397905, 1.382656 43.6396122, 1.3828802 43.6389572)",,
265415269,Rue des Muguets,residential,30,,False,False,15.698,"LINESTRING (1.3825939 43.6397905, 1.3826983 43.6398067, 1.3827593 43.6398179, 1.3827839 43.6398224)",,
"[30986261, 265415269]","['Rue des Muguets', 'Rue des Paquerettes']",residential,30,,False,"[False, True]",254.34400000000002,"LINESTRING (1.3825939 43.6397905, 1.3820578 43.6398194, 1.381994 43.6398215, 1.3818188 43.6397959, 1.3816076 43.6397437, 1.3815046 43.639903, 1.3815305 43.6403933, 1.3815236 43.6404304, 1.3815073 43.6404555, 1.3814682 43.6404797, 1.3809327 43.6406616, 1.3808913 43.6407004, 1.3808803 43.6407487, 1.3809984 43.6409472, 1.3810098 43.6409645, 1.3810283 43.6409924)",,
24584306,Avenue du Général de Gaulle,tertiary,30,,False,False,134.934,"LINESTRING (1.3810283 43.6409924, 1.3822687 43.6405633, 1.382339 43.6405385, 1.382461 43.6404885, 1.3825227 43.6404477)",2,
24584306,Avenue du Général de Gaulle,tertiary,30,,False,True,60.774,"LINESTRING (1.3810283 43.6409924, 1.3804611 43.6411839, 1.380343 43.6412221)",2,
"[265415269, 30986261]","['Rue des Muguets', 'Rue des Paquerettes']",residential,30,,False,"[False, True]",254.344,"LINESTRING (1.3810283 43.6409924, 1.3810098 43.6409645, 1.3809984 43.6409472, 1.3808803 43.6407487, 1.3808913 43.6407004, 1.3809327 43.6406616, 1.3814682 43.6404797, 1.3815073 43.6404555, 1.3815236 43.6404304, 1.3815305 43.6403933, 1.3815046 43.639903, 1.3816076 43.6397437, 1.3818188 43.6397959, 1.381994 43.6398215, 1.3820578 43.6398194, 1.3825939 43.6397905)",,
51398884,Avenue des Pins,tertiary,30,,True,False,112.58000000000001,"LINESTRING (1.3830576 43.6395527, 1.3829939 43.6397194, 1.3829486 43.6398378, 1.3827545 43.6403664, 1.3827458 43.6403903, 1.3827004 43.6405033, 1.3826832 43.6405276)",,
24590343,,unclassified,30,roundabout,True,False,50.108,"LINESTRING (1.3738102 43.6433706, 1.3738233 43.6434221, 1.3738106 43.6434737, 1.3737738 43.6435188, 1.3737175 43.6435517, 1.3736656 43.643566, 1.3736103 43.6435696, 1.3735557 43.6435622, 1.3735059 43.6435444, 1.3734646 43.6435175, 1.3734349 43.6434836)",,
"[223718280, 24590344, 223718277]",Avenue Salvador Dali,residential,30,,False,True,86.51400000000001,"LINESTRING (1.3738102 43.6433706, 1.373967 43.6433333, 1.3741899 43.6432619, 1.3746238 43.6431098, 1.3746978 43.6430808, 1.3747916 43.6430556)",,
24590369,,residential,30,roundabout,True,False,20.540999999999997,"LINESTRING (1.3749273 43.6429593, 1.3749628 43.6429702, 1.3749785 43.6429789, 1.3749978 43.642996, 1.375013 43.6430253, 1.375014 43.643047, 1.3750062 43.6430696, 1.3749822 43.643096, 1.3749691 43.6431042)",,
"[59912961, 175854819]",Avenue Léonard de Vinci,residential,30,,False,False,133.458,"LINESTRING (1.3749273 43.6429593, 1.3749556 43.6429171, 1.3749837 43.6428771, 1.3750844 43.6426736, 1.3752416 43.6423611, 1.375509 43.6418912, 1.3755342 43.641843)",2,
"[24590344, 223718280, 223718277]",Avenue Salvador Dali,residential,30,,False,False,86.51400000000001,"LINESTRING (1.3747916 43.6430556, 1.3746978 43.6430808, 1.3746238 43.6431098, 1.3741899 43.6432619, 1.373967 43.6433333, 1.3738102 43.6433706)",,
24590369,,residential,30,roundabout,True,False,18.123,"LINESTRING (1.3747916 43.6430556, 1.3747892 43.6430378, 1.3747986 43.6430062, 1.3748181 43.6429842, 1.3748408 43.6429702, 1.3748674 43.6429611, 1.3749034 43.6429572, 1.3749273 43.6429593)",,
24590369,,residential,30,roundabout,True,False,18.078,"LINESTRING (1.3749691 43.6431042, 1.3749427 43.6431148, 1.3749143 43.6431198, 1.3748667 43.6431162, 1.3748458 43.6431095, 1.3748249 43.6430983, 1.3748045 43.6430797, 1.3747916 43.6430556)",,
24590370,Avenue Salvador Dali,residential,30,,False,False,68.307,"LINESTRING (1.3749691 43.6431042, 1.3750021 43.6431484, 1.375351 43.6436528)",2,
"[24590370, 175854820]",Avenue Salvador Dali,residential,30,,False,False,128.394,"LINESTRING (1.375351 43.6436528, 1.3756068 43.6440202, 1.376062 43.6446865)",2,
24590370,Avenue Salvador Dali,residential,30,,False,True,68.307,"LINESTRING (1.375351 43.6436528, 1.3750021 43.6431484, 1.3749691 43.6431042)",2,
175854820,Avenue Salvador Dali,residential,30,,False,True,8.127,"LINESTRING (1.3761051 43.6447526, 1.376062 43.6446865)",2,
24590377,Rue Aristide Maillol,residential,30,,True,False,237.999,"LINESTRING (1.3761051 43.6447526, 1.3764902 43.644614, 1.3765408 43.6445882, 1.3765757 43.6445587, 1.3766037 43.6445139, 1.3766072 43.6444597, 1.3765867 43.6444004, 1.376482 43.6442621, 1.376406 43.6441486, 1.3763867 43.6440847, 1.3763905 43.6440141, 1.3764677 43.6438529, 1.3764613 43.6437901, 1.3764495 43.6437359, 1.3763993 43.6436944, 1.3758708 43.643544, 1.3757691 43.6435256, 1.3756826 43.643535, 1.3755961 43.643563, 1.3753991 43.6436352, 1.375351 43.6436528)",,
175854820,Avenue Salvador Dali,residential,30,,False,False,49.477999999999994,"LINESTRING (1.3761051 43.6447526, 1.3762943 43.6450207, 1.3763689 43.645071, 1.3764525 43.6451065)",2,
24590402,Chemin de la Paille,residential,30,,False,False,128.706,"LINESTRING (1.3744238 43.6472349, 1.3740169 43.6461155)",,
24590402,Chemin de la Paille,residential,30,,False,True,128.706,"LINESTRING (1.3740169 43.6461155, 1.3744238 43.6472349)",,
"[175855497, 175855498, 175854822]",Chemin de la Paille,residential,30,,False,True,64.861,"LINESTRING (1.3740169 43.6461155, 1.3740556 43.6461041, 1.3746029 43.645932, 1.3747601 43.64589)",,
24590409,Rue René Descartes,residential,30,,False,False,195.01,"LINESTRING (1.3747601 43.64589, 1.3748248 43.6460664, 1.3750064 43.646584, 1.3750178 43.6466166, 1.3750334 43.6466434, 1.3750565 43.6466589, 1.3750854 43.6466701, 1.3751071 43.6466717, 1.3751306 43.6466735, 1.3753508 43.6466604, 1.3754349 43.6466687, 1.3762562 43.6468689, 1.3762928 43.6468778, 1.3763174 43.6468838)",,
"[175855497, 175855498, 175854822]",Chemin de la Paille,residential,30,,False,False,64.86099999999999,"LINESTRING (1.3747601 43.64589, 1.3746029 43.645932, 1.3740556 43.6461041, 1.3740169 43.6461155)",,
"[175854822, 199295431]",Chemin de la Paille,residential,30,,False,True,147.06599999999995,"LINESTRING (1.3747601 43.64589, 1.3752961 43.6457251, 1.3753264 43.6457154, 1.3756036 43.6456266, 1.3756924 43.6456007, 1.3758171 43.6455849, 1.3758773 43.6455854, 1.3759356 43.6455915, 1.3760204 43.6455949, 1.3761029 43.64558, 1.3764073 43.645465, 1.3764342 43.645454, 1.3764549 43.6454462)",,
24590465,Rue Paul Cézanne,residential,30,,False,False,38.919,"LINESTRING (1.3841743 43.643893, 1.3841764 43.643543)",,
24584576,Chemin d'Aussonne,residential,30,,False,False,82.704,"LINESTRING (1.3837055 43.6423031, 1.3830205 43.6428576)",,
24584576,Chemin d'Aussonne,residential,30,,False,False,10.885,"LINESTRING (1.3829198 43.6429377, 1.3828204 43.6430041)",,
24584576,Chemin d'Aussonne,residential,30,,False,True,12.041,"LINESTRING (1.3829198 43.6429377, 1.3830205 43.6428576)",,
24590465,Rue Paul Cézanne,residential,30,,False,True,38.919,"LINESTRING (1.3841764 43.643543, 1.3841743 43.643893)",,
24590471,Rue Fragonard,residential,30,,False,False,116.132,"LINESTRING (1.3841764 43.643543, 1.3831831 43.6435372, 1.3831256 43.6435436, 1.3830799 43.6435626, 1.3830495 43.6435897, 1.3830308 43.6436289, 1.3830059 43.6437969)",,
24590471,Rue Fragonard,residential,30,,False,False,24.927,"LINESTRING (1.3830059 43.6437969, 1.3829729 43.6440198)",,
31000923,Rue Dufy,residential,30,,False,True,128.141,"LINESTRING (1.3830059 43.6437969, 1.3833242 43.643872, 1.3834016 43.6438903, 1.3834428 43.6439103, 1.3834678 43.6439361, 1.383484 43.6439751, 1.383485 43.6441614, 1.383473 43.6441981, 1.3834472 43.6442223, 1.3834129 43.6442373, 1.3833613 43.64424, 1.3830384 43.6441768, 1.382998 43.6441563, 1.3829704 43.6441298, 1.3829614 43.6440978, 1.3829729 43.6440198)",,
24590471,Rue Fragonard,residential,30,,False,True,116.132,"LINESTRING (1.3830059 43.6437969, 1.3830308 43.6436289, 1.3830495 43.6435897, 1.3830799 43.6435626, 1.3831256 43.6435436, 1.3831831 43.6435372, 1.3841764 43.643543)",,
24590471,Rue Fragonard,residential,30,,False,True,24.927,"LINESTRING (1.3829729 43.6440198, 1.3830059 43.6437969)",,
31000923,Rue Dufy,residential,30,,False,False,128.14100000000002,"LINESTRING (1.3829729 43.6440198, 1.3829614 43.6440978, 1.3829704 43.6441298, 1.382998 43.6441563, 1.3830384 43.6441768, 1.3833613 43.64424, 1.3834129 43.6442373, 1.3834472 43.6442223, 1.383473 43.6441981, 1.383485 43.6441614, 1.383484 43.6439751, 1.3834678 43.6439361, 1.3834428 43.6439103, 1.3834016 43.6438903, 1.3833242 43.643872, 1.3830059 43.6437969)",,
24590471,Rue Fragonard,residential,30,,False,False,60.260999999999996,"LINESTRING (1.3829729 43.6440198, 1.3823002 43.6438872, 1.3822503 43.6438774)",,
