osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,ref
73724202,Rue des Bergeronnettes,residential,,False,True,135.95700000000002,"LINESTRING (3.8103997 43.6144084, 3.8103547 43.614391, 3.810106 43.6142843, 3.8100638 43.6142752, 3.8100147 43.6142715, 3.8096305 43.6142531, 3.8092757 43.6142313, 3.8092068 43.6142287, 3.8091512 43.6142442, 3.8091071 43.6142725, 3.8089743 43.6144886)",,,
57941737,Rue des Néfliers,residential,,False,False,68.122,"LINESTRING (3.8109159 43.6147877, 3.8114539 43.6150284, 3.8115584 43.6151634)",,,
57941737,Rue des Néfliers,residential,,False,True,58.121,"LINESTRING (3.8109159 43.6147877, 3.8105197 43.6146313, 3.8104051 43.6145758, 3.8102831 43.6145378)",,,
73724211,Rue du Romarin,residential,,False,True,106.823,"LINESTRING (3.8109159 43.6147877, 3.8112391 43.6144052, 3.811296 43.614357, 3.8113558 43.6143499, 3.8119121 43.6143924)",,,
73724214,Rue des Quintefeuilles,residential,,False,True,76.30499999999999,"LINESTRING (3.8109159 43.6147877, 3.8105701 43.6152006, 3.8105084 43.6152491, 3.8104964 43.6152704, 3.8104977 43.6152947, 3.8105614 43.6153721)",,,
57941882,Rue des Bergeronnettes,residential,,False,True,217.082,"LINESTRING (3.8089743 43.6144886, 3.8088991 43.6144694, 3.8080604 43.614466, 3.8080005 43.6144671, 3.8079558 43.6144728, 3.8079089 43.6144851, 3.8078663 43.6145028, 3.8078108 43.6145304, 3.8077512 43.6145544, 3.8076827 43.6145683, 3.8076119 43.6145736, 3.8073873 43.6145731, 3.806316 43.6145705)",,,
73724202,Rue des Bergeronnettes,residential,,False,False,135.95700000000002,"LINESTRING (3.8089743 43.6144886, 3.8091071 43.6142725, 3.8091512 43.6142442, 3.8092068 43.6142287, 3.8092757 43.6142313, 3.8096305 43.6142531, 3.8100147 43.6142715, 3.8100638 43.6142752, 3.810106 43.6142843, 3.8103547 43.614391, 3.8103997 43.6144084)",,,
73724229,Rue des Daphnes,residential,,False,True,105.93700000000001,"LINESTRING (3.8089743 43.6144886, 3.808946 43.6145364, 3.8088241 43.6147466, 3.8087656 43.6147697, 3.8084001 43.6149236, 3.808016 43.6150786)",,,
73724215,Rue de l'Estragon,residential,,False,False,62.886,"LINESTRING (3.804452 43.6165142, 3.8044972 43.6170788)",,,
57941917,Rue de l'Estragon,residential,,False,False,55.902,"LINESTRING (3.804452 43.6165142, 3.8050603 43.6164869, 3.8051448 43.6164806)",,,
73724215,Rue de l'Estragon,residential,,False,True,62.886,"LINESTRING (3.8044972 43.6170788, 3.804452 43.6165142)",,,
57941610,Rue des Cigales,residential,,False,False,215.586,"LINESTRING (3.8044972 43.6170788, 3.8046729 43.6170686, 3.8053995 43.6171957, 3.8056388 43.6172375, 3.8058947 43.6172884, 3.8060379 43.6172708, 3.80698 43.6168633)",,,
57941911,Rue du Jasmin,residential,,False,False,58.254,"LINESTRING (3.8051107 43.6159573, 3.8051163 43.6160157, 3.8051448 43.6164806)",,,
102571034,Rue des Alouettes,residential,,False,False,16.575000000000003,"LINESTRING (3.8051107 43.6159573, 3.8051852 43.6159005, 3.8052125 43.6158872, 3.8052668 43.6158616)",,,
57941917,Rue de l'Estragon,residential,,False,False,30.435,"LINESTRING (3.8051448 43.6164806, 3.8054778 43.616351)",,,
57941911,Rue du Jasmin,residential,,False,True,58.254,"LINESTRING (3.8051448 43.6164806, 3.8051163 43.6160157, 3.8051107 43.6159573)",,,
57941917,Rue de l'Estragon,residential,,False,True,55.902,"LINESTRING (3.8051448 43.6164806, 3.8050603 43.6164869, 3.804452 43.6165142)",,,
57941610,Rue des Cigales,residential,,False,False,75.042,"LINESTRING (3.80698 43.6168633, 3.807386 43.6166934, 3.807787 43.6165255)",,,
57941610,Rue des Cigales,residential,,False,True,215.586,"LINESTRING (3.80698 43.6168633, 3.8060379 43.6172708, 3.8058947 43.6172884, 3.8056388 43.6172375, 3.8053995 43.6171957, 3.8046729 43.6170686, 3.8044972 43.6170788)",,,
57941917,Rue de l'Estragon,residential,,False,True,188.50799999999998,"LINESTRING (3.80698 43.6168633, 3.8063203 43.6159964, 3.8054778 43.616351)",,,
57941928,Impasse des Zinnias,residential,,False,False,52.548,"LINESTRING (3.8057995 43.6167622, 3.8054778 43.616351)",,,
57941917,Rue de l'Estragon,residential,,False,True,30.435,"LINESTRING (3.8054778 43.616351, 3.8051448 43.6164806)",,,
57941928,Impasse des Zinnias,residential,,False,True,52.548,"LINESTRING (3.8054778 43.616351, 3.8057995 43.6167622)",,,
57941917,Rue de l'Estragon,residential,,False,False,188.50799999999998,"LINESTRING (3.8054778 43.616351, 3.8063203 43.6159964, 3.80698 43.6168633)",,,
57941736,Rue des Bergeronnettes,residential,,False,False,73.582,"LINESTRING (3.8054812 43.6147946, 3.8055793 43.6147576, 3.8057112 43.614708, 3.8057605 43.6146854, 3.8060152 43.6145812, 3.8060712 43.6145677, 3.806316 43.6145705)",,,
58520527,Rue des Kermès,residential,,False,False,99.13900000000001,"LINESTRING (3.8054812 43.6147946, 3.8055661 43.6149047, 3.8056454 43.6150076, 3.8060849 43.6155717)",,,
57941610,Rue des Cigales,residential,,False,False,49.785,"LINESTRING (3.807787 43.6165255, 3.8083145 43.6162918)",,,
57941610,Rue des Cigales,residential,,False,True,75.042,"LINESTRING (3.807787 43.6165255, 3.807386 43.6166934, 3.80698 43.6168633)",,,
58520540,Rue des Mésanges,residential,,False,False,97.738,"LINESTRING (3.807787 43.6165255, 3.807562 43.6162378, 3.8073185 43.6159265, 3.807185 43.6159241, 3.8070553 43.6159217)",,,
58520540,Rue des Mésanges,residential,,False,True,97.738,"LINESTRING (3.8070553 43.6159217, 3.807185 43.6159241, 3.8073185 43.6159265, 3.807562 43.6162378, 3.807787 43.6165255)",,,
102571038,Route de Saint-Georges-d'Orques,primary,,False,False,70.509,"LINESTRING (3.8069241 43.6119934, 3.807678 43.6123161)",,,
58520545,Rue du Poumpidou,residential,,False,False,271.466,"LINESTRING (3.8069241 43.6119934, 3.8068643 43.6120552, 3.8067859 43.6121147, 3.8066154 43.6121961, 3.8065696 43.6122185, 3.806521 43.6122322, 3.8064752 43.6122373, 3.8062848 43.6122543, 3.8062291 43.6122619, 3.8061812 43.6122754, 3.8061471 43.6122971, 3.805984 43.6124738, 3.8057749 43.6127004, 3.8057395 43.6127335, 3.8056914 43.6127615, 3.8056382 43.6127819, 3.8055809 43.6127988, 3.8055216 43.6128096, 3.8053077 43.6128224, 3.8052747 43.6128244, 3.805237 43.6128267, 3.8050812 43.6128361, 3.8048255 43.6128514, 3.8047447 43.6128588, 3.8047019 43.612867, 3.8046659 43.6128831, 3.8046381 43.6129117, 3.8045016 43.6131684, 3.8044653 43.6132134, 3.8044243 43.6132401, 3.8043713 43.6132537)",,,
102571038,Route de Saint-Georges-d'Orques,primary,,False,True,196.22,"LINESTRING (3.8069241 43.6119934, 3.8061745 43.6116173, 3.8056553 43.6113569, 3.805322 43.6111897, 3.8050884 43.6110725, 3.8049213 43.6109878)",,,
73724224,Rue Giuseppe Verdi,residential,,False,False,52.028,"LINESTRING (3.8153534 43.6121136, 3.8152755 43.6119152, 3.8150481 43.6119638, 3.8149297 43.6119365)",,,
52194842,Rue des Aramons,residential,,False,False,60.361,"LINESTRING (3.810727 43.6117831, 3.8110845 43.6116404, 3.811271 43.6115733, 3.8113968 43.6115415)",,,
52194842,Rue des Aramons,residential,,False,True,111.368,"LINESTRING (3.810727 43.6117831, 3.8105662 43.6118504, 3.810482 43.6118956, 3.8101329 43.612133, 3.8096892 43.6124401)",,,
58520582,Le Clos des Chardonnerets,residential,,False,False,51.416,"LINESTRING (3.810727 43.6117831, 3.8105059 43.61147, 3.8106392 43.6114157)",,,
58520582,Le Clos des Chardonnerets,residential,,False,True,51.416,"LINESTRING (3.8106392 43.6114157, 3.8105059 43.61147, 3.810727 43.6117831)",,,
73724226,Impasse du Thym,residential,,False,True,71.87899999999999,"LINESTRING (3.8097278 43.6155143, 3.8098191 43.6156278, 3.809825 43.615656, 3.8098003 43.6156783, 3.8095254 43.6157978, 3.8092558 43.6159114)",,,
73724201,Rue des Sauges,residential,,False,False,45.393,"LINESTRING (3.8119892 43.6147202, 3.811871 43.6147134, 3.8119121 43.6143924)",,,
73724213,Rue du Luminaire,residential,,False,True,51.48,"LINESTRING (3.8065137 43.6098542, 3.8059269 43.6096703)",,,
52194875,Rue du Luminaire,residential,,False,False,45.907999999999994,"LINESTRING (3.8065137 43.6098542, 3.8067496 43.6096891, 3.806816 43.6096593, 3.8068897 43.6096368, 3.8069736 43.6096339)",,,
52194875,Rue du Luminaire,residential,,False,True,99.486,"LINESTRING (3.8065137 43.6098542, 3.8064083 43.6099496, 3.8062513 43.6100351, 3.8059837 43.6101651, 3.8055966 43.6104462)",,,
73724229,Rue des Daphnes,residential,,False,False,21.476,"LINESTRING (3.8077508 43.6150855, 3.8078765 43.6150864, 3.8079724 43.6150871, 3.808016 43.6150786)",,,
73724229,Rue des Daphnes,residential,,False,True,147.724,"LINESTRING (3.8077508 43.6150855, 3.807238 43.6150843, 3.806782 43.6150833, 3.8067438 43.6150785, 3.8067142 43.6150666, 3.8066887 43.615047, 3.806316 43.6145705)",,,
73724201,Rue des Sauges,residential,,False,True,45.393,"LINESTRING (3.8119121 43.6143924, 3.811871 43.6147134, 3.8119892 43.6147202)",,,
73724211,Rue du Romarin,residential,,False,False,106.823,"LINESTRING (3.8119121 43.6143924, 3.8113558 43.6143499, 3.811296 43.614357, 3.8112391 43.6144052, 3.8109159 43.6147877)",,,
73724211,Rue du Romarin,residential,,False,True,90.149,"LINESTRING (3.8119121 43.6143924, 3.8120431 43.6144008, 3.8125996 43.6144387, 3.8127069 43.6144964, 3.8128393 43.6146878)",,,
52194875,Rue du Luminaire,residential,,False,False,40.491,"LINESTRING (3.8069736 43.6096339, 3.8070354 43.60964, 3.8070866 43.6096539, 3.8071444 43.609682, 3.8074033 43.6098135)",,,
52194875,Rue du Luminaire,residential,,False,True,45.908,"LINESTRING (3.8069736 43.6096339, 3.8068897 43.6096368, 3.806816 43.6096593, 3.8067496 43.6096891, 3.8065137 43.6098542)",,,
57941621,Rue des Alouettes,residential,,False,False,155.659,"LINESTRING (3.8088634 43.6154283, 3.8091776 43.6152963, 3.8094487 43.6151795, 3.8098343 43.6150205, 3.8099379 43.6149609, 3.8102831 43.6145378)",,,
57941621,Rue des Alouettes,residential,,False,True,71.31,"LINESTRING (3.8088634 43.6154283, 3.8086226 43.6155274, 3.8085613 43.6155528, 3.8085207 43.6155663, 3.8084727 43.6155732, 3.8084167 43.6155762, 3.8081832 43.6155761, 3.8081731 43.6155761, 3.8080283 43.6155756)",,,
73724196,Rue des Cigales,residential,,False,True,19.68,"LINESTRING (3.8088634 43.6154283, 3.8088846 43.6154541, 3.8089137 43.6154894, 3.8089661 43.615554, 3.8089877 43.6155807)",,,
73724222,Rue du Luminaire,residential,,False,True,30.853,"LINESTRING (3.8055966 43.6104462, 3.8053287 43.6102478)",,,
52194875,Rue du Luminaire,residential,,False,False,99.48600000000002,"LINESTRING (3.8055966 43.6104462, 3.8059837 43.6101651, 3.8062513 43.6100351, 3.8064083 43.6099496, 3.8065137 43.6098542)",,,
52194875,Rue du Luminaire,residential,,False,True,81.13399999999999,"LINESTRING (3.8055966 43.6104462, 3.8055789 43.6104604, 3.8055087 43.6105167, 3.8049582 43.6109582, 3.8049213 43.6109878)",,,
73724222,Rue du Luminaire,residential,,False,False,30.853,"LINESTRING (3.8053287 43.6102478, 3.8055966 43.6104462)",,,
73724222,Rue du Luminaire,residential,,False,False,48.855000000000004,"LINESTRING (3.8053287 43.6102478, 3.8052561 43.6101873, 3.8051894 43.6101529, 3.8051337 43.6101641, 3.8050945 43.6102196, 3.8051255 43.6102547, 3.8051794 43.6102725, 3.8052597 43.6102633, 3.8053287 43.6102478)",,,
73724222,Rue du Luminaire,residential,,False,True,48.855,"LINESTRING (3.8053287 43.6102478, 3.8052597 43.6102633, 3.8051794 43.6102725, 3.8051255 43.6102547, 3.8050945 43.6102196, 3.8051337 43.6101641, 3.8051894 43.6101529, 3.8052561 43.6101873, 3.8053287 43.6102478)",,,
57941610,Rue des Cigales,residential,,False,True,17.645,"LINESTRING (3.8092558 43.6159114, 3.8090643 43.6159886)",,,
73724196,Rue des Cigales,residential,,False,False,42.638,"LINESTRING (3.8092558 43.6159114, 3.8089877 43.6155807)",,,
73724226,Impasse du Thym,residential,,False,False,71.87899999999999,"LINESTRING (3.8092558 43.6159114, 3.8095254 43.6157978, 3.8098003 43.6156783, 3.809825 43.615656, 3.8098191 43.6156278, 3.8097278 43.6155143)",,,
73724211,Rue du Romarin,residential,,False,False,90.14900000000002,"LINESTRING (3.8128393 43.6146878, 3.8127069 43.6144964, 3.8125996 43.6144387, 3.8120431 43.6144008, 3.8119121 43.6143924)",,,
73724207,Place de la Lavande,residential,,True,False,48.631,"LINESTRING (3.808016 43.6150786, 3.8080191 43.6154803, 3.8079901 43.6155091)",,,
73724229,Rue des Daphnes,residential,,False,False,105.937,"LINESTRING (3.808016 43.6150786, 3.8084001 43.6149236, 3.8087656 43.6147697, 3.8088241 43.6147466, 3.808946 43.6145364, 3.8089743 43.6144886)",,,
73724229,Rue des Daphnes,residential,,False,True,21.476,"LINESTRING (3.808016 43.6150786, 3.8079724 43.6150871, 3.8078765 43.6150864, 3.8077508 43.6150855)",,,
103398994,Route de Lavérune,tertiary,,True,False,13.979,"LINESTRING (3.815871 43.6134112, 3.815859 43.6133608, 3.8158408 43.6132874)",1,,M 5E1
103398995,Route de Lavérune,tertiary,,True,False,39.313,"LINESTRING (3.8160997 43.6134464, 3.8158413 43.6137464)",1,,M 5E1
103399402,,tertiary,,True,False,18.839,"LINESTRING (3.8160997 43.6134464, 3.8159733 43.6134305, 3.815871 43.6134112)",,,
103398994,Route de Lavérune,tertiary,,True,False,39.138999999999996,"LINESTRING (3.8158408 43.6132874, 3.8157814 43.6131487, 3.815773 43.6131292, 3.8156857 43.6129539)",1,,M 5E1
103399404,,tertiary,,True,False,22.987000000000002,"LINESTRING (3.8158408 43.6132874, 3.8159084 43.6132402, 3.81602 43.6132064, 3.8160879 43.6131923)",,,
56401056,Impasse Le Hameau de la Colline,residential,,False,True,101.07000000000001,"LINESTRING (3.8096487 43.6120178, 3.8095026 43.6119761, 3.8093822 43.6119792, 3.8092159 43.6120097, 3.8091392 43.6120026, 3.8089654 43.6119775, 3.8088638 43.611996, 3.8087751 43.6120287, 3.8086712 43.6121013, 3.8085688 43.6122283)",,,
52194839,Chemin de la Plaine,residential,,False,False,21.285,"LINESTRING (3.8079986 43.6123328, 3.8080097 43.6122995, 3.8080147 43.6122846, 3.8080586 43.61224, 3.8081001 43.6122263, 3.8081745 43.612222)",,,
146824498,,primary,roundabout,True,False,13.363999999999999,"LINESTRING (3.8079986 43.6123328, 3.8080309 43.6123411, 3.8080596 43.6123546, 3.808078 43.6123677, 3.8080929 43.612383, 3.8081096 43.6124139)",,,
116445753,Route de Saint-Georges-d'Orques,primary,,True,False,38.593,"LINESTRING (3.8084696 43.6126239, 3.8082303 43.6125735, 3.8080685 43.6125493, 3.8080049 43.6125398)",,,
116445756,Route de Saint-Georges-d'Orques,primary,,False,False,234.139,"LINESTRING (3.8084696 43.6126239, 3.8087216 43.6127217, 3.8089265 43.6127982, 3.8089527 43.6128081, 3.8089761 43.6128171, 3.8090873 43.612851, 3.8091939 43.6128813, 3.8093389 43.6129225, 3.8096401 43.612992, 3.8100943 43.613077, 3.8102655 43.613111, 3.8106436 43.6131948, 3.8110153 43.6132635, 3.8111004 43.6133137, 3.8111589 43.6133663)",2,,
116445762,Route de Saint-Georges-d'Orques,primary,,True,False,37.228,"LINESTRING (3.8081096 43.6124139, 3.8082717 43.6125039, 3.8084696 43.6126239)",,,
146824501,,primary,roundabout,True,False,17.958,"LINESTRING (3.8081096 43.6124139, 3.8081129 43.6124325, 3.8081117 43.6124511, 3.8080962 43.6124864, 3.8080766 43.6125071, 3.8080508 43.612524, 3.8080049 43.6125398)",,,
58520545,Rue du Poumpidou,residential,,False,True,271.466,"LINESTRING (3.8043713 43.6132537, 3.8044243 43.6132401, 3.8044653 43.6132134, 3.8045016 43.6131684, 3.8046381 43.6129117, 3.8046659 43.6128831, 3.8047019 43.612867, 3.8047447 43.6128588, 3.8048255 43.6128514, 3.8050812 43.6128361, 3.805237 43.6128267, 3.8052747 43.6128244, 3.8053077 43.6128224, 3.8055216 43.6128096, 3.8055809 43.6127988, 3.8056382 43.6127819, 3.8056914 43.6127615, 3.8057395 43.6127335, 3.8057749 43.6127004, 3.805984 43.6124738, 3.8061471 43.6122971, 3.8061812 43.6122754, 3.8062291 43.6122619, 3.8062848 43.6122543, 3.8064752 43.6122373, 3.806521 43.6122322, 3.8065696 43.6122185, 3.8066154 43.6121961, 3.8067859 43.6121147, 3.8068643 43.6120552, 3.8069241 43.6119934)",,,
128788379,Rue des Magnanarelles,residential,,False,True,78.648,"LINESTRING (3.8043713 43.6132537, 3.8044003 43.6133529, 3.8044089 43.6134011, 3.8044538 43.6137614, 3.8044701 43.6138914, 3.8044833 43.6139557)",,,
102571038,Route de Saint-Georges-d'Orques,primary,,False,True,70.509,"LINESTRING (3.807678 43.6123161, 3.8069241 43.6119934)",,,
116445759,Route de Saint-Georges-d'Orques,primary,,True,False,17.847,"LINESTRING (3.807678 43.6123161, 3.8078278 43.6123313, 3.8078965 43.6123425)",,,
146824498,,primary,roundabout,True,False,8.446,"LINESTRING (3.8078965 43.6123425, 3.8079245 43.6123343, 3.8079542 43.6123304, 3.8079986 43.6123328)",,,
116445751,,primary,roundabout,True,False,21.743000000000002,"LINESTRING (3.8080049 43.6125398, 3.8079542 43.6125433, 3.8079202 43.6125385, 3.8078888 43.6125281, 3.8078505 43.6125037, 3.8078259 43.6124713, 3.807818 43.6124371)",,,
116445755,Route de Saint-Georges-d'Orques,primary,,True,False,17.573999999999998,"LINESTRING (3.807818 43.6124371, 3.807748 43.6123704, 3.807678 43.6123161)",,,
146824500,,primary,roundabout,True,False,12.865,"LINESTRING (3.807818 43.6124371, 3.8078268 43.6124006, 3.8078376 43.6123836, 3.8078524 43.6123683, 3.8078727 43.6123538, 3.8078965 43.6123425)",,,
57941737,Rue des Néfliers,residential,,False,True,68.122,"LINESTRING (3.8115584 43.6151634, 3.8114539 43.6150284, 3.8109159 43.6147877)",,,
1195894555,Rue de la Voie Lactée,residential,,True,False,17.852,"LINESTRING (3.8066384 43.6179324, 3.8067988 43.6179303, 3.8068601 43.6179287)",1,50,
408867325,Rue de la Voie Lactée,residential,,False,True,109.693,"LINESTRING (3.8071039 43.6178442, 3.8071704 43.617807, 3.8074601 43.6176788, 3.8076643 43.6175944, 3.8080137 43.6174622, 3.8081443 43.6174409, 3.8083201 43.6174406)",2,50,
1195894558,Rue de la Voie Lactée,residential,,True,False,12.611999999999998,"LINESTRING (3.8071039 43.6178442, 3.8070694 43.6179079, 3.8070457 43.6179495)",1,50,
171498112,Rue Jupiter,residential,,False,True,213.12500000000003,"LINESTRING (3.8128701 43.6167557, 3.8129287 43.6168252, 3.8132345 43.6172086, 3.8132591 43.6172647, 3.8132488 43.6173209, 3.8132019 43.6173697, 3.8119116 43.61792, 3.811751 43.6179853)",,50,
243292930,Rue de la Voie Lactée,residential,,False,False,146.79600000000002,"LINESTRING (3.8128701 43.6167557, 3.812741 43.6168075, 3.8120546 43.6171059, 3.8114177 43.6173735, 3.811298 43.6174245)",,30,
243292930,Rue de la Voie Lactée,residential,,False,True,121.526,"LINESTRING (3.8128701 43.6167557, 3.8129831 43.616707, 3.8135377 43.6164747, 3.8140174 43.6162655, 3.8140731 43.6162385, 3.8140971 43.6162298, 3.8141619 43.6161917)",,30,
294171717,Rue Callisto,residential,,False,False,105.655,"LINESTRING (3.8128701 43.6167557, 3.8127998 43.6166742, 3.8127481 43.6166091, 3.8125227 43.6163385, 3.8124751 43.616275, 3.8122311 43.6159652, 3.8121928 43.6159453)",,50,
102617774,Allée de l'Europe,primary,,True,False,7.92,"LINESTRING (3.8153965 43.6146556, 3.8154876 43.6146825)",,,
307733015,,secondary_link,,True,False,6.867,"LINESTRING (3.8153965 43.6146556, 3.8153672 43.6147136)",,,
49011647,,tertiary,,False,True,45.858,"LINESTRING (3.8153965 43.6146556, 3.8154248 43.6145807, 3.8155144 43.6143989, 3.8155801 43.6142654)",2,,M 5E1
243292930,Rue de la Voie Lactée,residential,,False,False,121.526,"LINESTRING (3.8141619 43.6161917, 3.8140971 43.6162298, 3.8140731 43.6162385, 3.8140174 43.6162655, 3.8135377 43.6164747, 3.8129831 43.616707, 3.8128701 43.6167557)",,30,
249856396,Chemin de Caunelles,residential,,False,True,162.96600000000004,"LINESTRING (3.8141619 43.6161917, 3.8142165 43.6160554, 3.814225 43.6159902, 3.814272 43.6158182, 3.8143171 43.6156831, 3.8143329 43.6156532, 3.8144166 43.615506, 3.8145186 43.6153569, 3.8146046 43.6152628, 3.8147628 43.6150939, 3.8148167 43.6150421, 3.8148998 43.6149777, 3.815025 43.6149047)",,30,
249856395,Chemin de Caunelles,residential,,True,False,31.722,"LINESTRING (3.815025 43.6149047, 3.8150491 43.6148591, 3.815227 43.6147182, 3.8152376 43.6147098, 3.8152724 43.6146867)",2,50,
249856396,Chemin de Caunelles,residential,,False,False,162.966,"LINESTRING (3.815025 43.6149047, 3.8148998 43.6149777, 3.8148167 43.6150421, 3.8147628 43.6150939, 3.8146046 43.6152628, 3.8145186 43.6153569, 3.8144166 43.615506, 3.8143329 43.6156532, 3.8143171 43.6156831, 3.814272 43.6158182, 3.814225 43.6159902, 3.8142165 43.6160554, 3.8141619 43.6161917)",,30,
722857142,Chemin de Caunelles,residential,,True,False,25.005000000000003,"LINESTRING (3.8153163 43.6148307, 3.815079 43.6149009, 3.815025 43.6149047)",,50,
249886207,Rue Callisto,residential,,False,True,220.59400000000002,"LINESTRING (3.8106142 43.6165811, 3.8105366 43.6165851, 3.8100184 43.6168031, 3.8098534 43.6168711, 3.8096761 43.616951, 3.8094883 43.6170301, 3.8093627 43.617083, 3.8092206 43.6171428, 3.8090271 43.6172243, 3.8090048 43.6172333, 3.8089139 43.61727, 3.8088908 43.6172732, 3.808859 43.617275, 3.8087016 43.6172625, 3.8085038 43.6172516, 3.8084503 43.6172544, 3.80837 43.6172923, 3.8083358 43.6173143, 3.8083184 43.6173648, 3.8083197 43.6174143, 3.8083201 43.6174406)",,,
495206014,Rue Ganymède,residential,,False,False,108.78500000000001,"LINESTRING (3.8106142 43.6165811, 3.8106702 43.6166565, 3.8111819 43.6172912, 3.8112272 43.6173355, 3.8112309 43.6173403, 3.811298 43.6174245)",,,
243292930,Rue de la Voie Lactée,residential,,False,True,245.835,"LINESTRING (3.8083201 43.6174406, 3.8086492 43.6174656, 3.8089829 43.617492, 3.8096627 43.6175398, 3.8104784 43.6175936, 3.8106273 43.6176035, 3.8106829 43.6176077, 3.8107333 43.6176105, 3.8108225 43.6176068, 3.8108971 43.6175908, 3.8111897 43.6174696, 3.811298 43.6174245)",,30,
249886207,Rue Callisto,residential,,False,False,220.59400000000002,"LINESTRING (3.8083201 43.6174406, 3.8083197 43.6174143, 3.8083184 43.6173648, 3.8083358 43.6173143, 3.80837 43.6172923, 3.8084503 43.6172544, 3.8085038 43.6172516, 3.8087016 43.6172625, 3.808859 43.617275, 3.8088908 43.6172732, 3.8089139 43.61727, 3.8090048 43.6172333, 3.8090271 43.6172243, 3.8092206 43.6171428, 3.8093627 43.617083, 3.8094883 43.6170301, 3.8096761 43.616951, 3.8098534 43.6168711, 3.8100184 43.6168031, 3.8105366 43.6165851, 3.8106142 43.6165811)",,,
408867325,Rue de la Voie Lactée,residential,,False,False,109.693,"LINESTRING (3.8083201 43.6174406, 3.8081443 43.6174409, 3.8080137 43.6174622, 3.8076643 43.6175944, 3.8074601 43.6176788, 3.8071704 43.617807, 3.8071039 43.6178442)",2,50,
171498112,Rue Jupiter,residential,,False,False,213.12499999999997,"LINESTRING (3.811751 43.6179853, 3.8119116 43.61792, 3.8132019 43.6173697, 3.8132488 43.6173209, 3.8132591 43.6172647, 3.8132345 43.6172086, 3.8129287 43.6168252, 3.8128701 43.6167557)",,50,
171498112,Rue Jupiter,residential,,False,True,97.876,"LINESTRING (3.811751 43.6179853, 3.8116269 43.6180415, 3.8114956 43.6180979, 3.8111313 43.6182544, 3.8108383 43.6183802, 3.810708 43.6184376)",,50,
356666195,Rue Ganymède,residential,,False,True,72.247,"LINESTRING (3.811751 43.6179853, 3.8117006 43.617925, 3.8113495 43.617483, 3.811298 43.6174245)",,,
249886211,,living_street,,False,True,31.894,"LINESTRING (3.8085004 43.616545, 3.8084032 43.6164094, 3.8083442 43.6163273, 3.8083145 43.6162918)",,,
57941610,Rue des Cigales,residential,,False,False,69.138,"LINESTRING (3.8083145 43.6162918, 3.8090643 43.6159886)",,,
57941610,Rue des Cigales,residential,,False,True,49.785,"LINESTRING (3.8083145 43.6162918, 3.807787 43.6165255)",,,
249886211,,living_street,,False,False,31.894,"LINESTRING (3.8083145 43.6162918, 3.8083442 43.6163273, 3.8084032 43.6164094, 3.8085004 43.616545)",,,
243292930,Rue de la Voie Lactée,residential,,False,False,245.835,"LINESTRING (3.811298 43.6174245, 3.8111897 43.6174696, 3.8108971 43.6175908, 3.8108225 43.6176068, 3.8107333 43.6176105, 3.8106829 43.6176077, 3.8106273 43.6176035, 3.8104784 43.6175936, 3.8096627 43.6175398, 3.8089829 43.617492, 3.8086492 43.6174656, 3.8083201 43.6174406)",,30,
243292930,Rue de la Voie Lactée,residential,,False,True,146.796,"LINESTRING (3.811298 43.6174245, 3.8114177 43.6173735, 3.8120546 43.6171059, 3.812741 43.6168075, 3.8128701 43.6167557)",,30,
356666195,Rue Ganymède,residential,,False,False,72.247,"LINESTRING (3.811298 43.6174245, 3.8113495 43.617483, 3.8117006 43.617925, 3.811751 43.6179853)",,,
495206014,Rue Ganymède,residential,,False,True,108.785,"LINESTRING (3.811298 43.6174245, 3.8112309 43.6173403, 3.8112272 43.6173355, 3.8111819 43.6172912, 3.8106702 43.6166565, 3.8106142 43.6165811)",,,
73724214,Rue des Quintefeuilles,residential,,False,False,76.305,"LINESTRING (3.8105614 43.6153721, 3.8104977 43.6152947, 3.8104964 43.6152704, 3.8105084 43.6152491, 3.8105701 43.6152006, 3.8109159 43.6147877)",,,
171498112,Rue Jupiter,residential,,False,True,79.457,"LINESTRING (3.8079161 43.6184824, 3.8077693 43.6184225, 3.807137 43.6181645, 3.8070665 43.6181209)",,50,
377724504,,living_street,,False,True,117.29499999999999,"LINESTRING (3.8079161 43.6184824, 3.8082527 43.6180661, 3.8085672 43.617936, 3.8087795 43.6182055)",,20,
171498112,Rue Jupiter,residential,,False,False,97.87599999999999,"LINESTRING (3.810708 43.6184376, 3.8108383 43.6183802, 3.8111313 43.6182544, 3.8114956 43.6180979, 3.8116269 43.6180415, 3.811751 43.6179853)",,50,
289557870,Rue des Oliviers,residential,,False,True,62.339,"LINESTRING (3.809304 43.6105286, 3.8094965 43.6104873, 3.8096318 43.6103152, 3.809431 43.6101538)",,,
22950294,Allée de l'Europe,primary,,True,False,8.197,"LINESTRING (3.8153672 43.6147136, 3.8152724 43.6146867)",1,,
307733016,Chemin de Caunelles,residential,,True,False,13.65,"LINESTRING (3.8153672 43.6147136, 3.8153466 43.614761, 3.8153163 43.6148307)",,,
52194842,Rue des Aramons,residential,,False,True,78.504,"LINESTRING (3.814408 43.6109983, 3.8134573 43.6111552)",,,
