osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,tunnel,access,width,junction
263552515,False,,Rue Jean-Pierre Melville,residential,,True,143.157,"LINESTRING (6.8669646 47.6398441, 6.8669163 47.6398414, 6.8668473 47.6398476, 6.8666267 47.6398674, 6.8665354 47.6398935, 6.8664444 47.6399554, 6.8660462 47.6402229, 6.8659829 47.6403952, 6.8659026 47.6406309, 6.8658471 47.640686, 6.8658078 47.6407149)",,,,,,
"[5200291, 1263012350]",False,,Rue des Mobiles de 1870,residential,50,True,78.928,"LINESTRING (6.8669646 47.6398441, 6.8673099 47.6400401, 6.8675099 47.6401142, 6.8676326 47.6401596, 6.8676795 47.6401769, 6.8678375 47.6402354)","['2', '3']",,,,,
5200250,True,D 19,Faubourg de Montbéliard,secondary,50,False,9.556,"LINESTRING (6.8575627 47.6350639, 6.8575867 47.6351483)",,,,,,
"[1149944137, 30744828, 30744829]",True,,"['Rue du Cardinal Mazarin', 'Quai Charles Schneider']",residential,30,False,294.716,"LINESTRING (6.8575627 47.6350639, 6.857642 47.635062, 6.859477 47.6350172, 6.8597678 47.6350145, 6.8600938 47.6350075, 6.8601914 47.6349614, 6.8603494 47.6346154, 6.8603703 47.6344197, 6.8603967 47.6341653, 6.8603994 47.6341388, 6.8604019 47.6341151)",,,,,,
30782969,True,,Quai Émile Keller,residential,30,False,66.996,"LINESTRING (6.8604019 47.6341151, 6.8604382 47.6340578, 6.8607527 47.6335609)",,,,,,
137125987,False,D 83,Quai Vauban,primary,50,False,56.323,"LINESTRING (6.860577 47.64168, 6.8607324 47.6418841, 6.8607811 47.6419319, 6.8608673 47.6420235, 6.860965 47.6421125)",4,,,,,
"[1263139219, 28281212]",True,D 83,Quai Vauban,primary,50,False,125.91900000000001,"LINESTRING (6.860577 47.64168, 6.8604116 47.6415032, 6.8603123 47.6413784, 6.860129 47.641148, 6.8599186 47.6409812, 6.859822 47.6409019, 6.8596348 47.6407481)","['2', '3']",,,,,
198374710,False,,Avenue de la Miotte,residential,,True,7.857,"LINESTRING (6.8657828 47.6416572, 6.8657623 47.6415879)",1,,,,,
206341201,True,D 83,Avenue de la Laurencie,primary,50,False,59.932,"LINESTRING (6.8657828 47.6416572, 6.8655019 47.6418294, 6.8651808 47.642012)",2,,,,,
623207866,False,D 583,Avenue de la Laurencie,primary,50,False,67.751,"LINESTRING (6.868583 47.6398916, 6.8680942 47.640102, 6.8680467 47.6401243, 6.8678375 47.6402354)",3,,,,,
185260837,False,D 465,Faubourg des Ancêtres,secondary,,False,12.297,"LINESTRING (6.8571715 47.64143, 6.8571619 47.6415404)",,,,,,
29433883,True,D 83,Rue Georges Clemenceau,primary,50,False,147.02499999999998,"LINESTRING (6.8571715 47.64143, 6.8574744 47.6414248, 6.8578446 47.6414263, 6.8580742 47.6413968, 6.858308 47.6413302, 6.8585875 47.6412034, 6.8586079 47.6411942, 6.858648 47.6411748, 6.8588386 47.64109, 6.8589857 47.6410437)",2,,,,,
30745039,True,D 419,Avenue du Général Sarrail,secondary,50,False,8.601,"LINESTRING (6.8616591 47.6353204, 6.861677 47.635244)",2,,,,,
30745041,False,D 419,Avenue du Général Sarrail,secondary,50,True,26.057000000000002,"LINESTRING (6.8616591 47.6353204, 6.8616068 47.6354285, 6.8615556 47.6355441)",2,,,,,
85710791,True,D 19,Faubourg de Montbéliard,secondary,50,False,191.73199999999997,"LINESTRING (6.8577598 47.6358019, 6.8578067 47.6359862, 6.8578517 47.6361628, 6.8578611 47.6362719, 6.857873 47.6363692, 6.8578753 47.6363876, 6.8578673 47.636626, 6.8578612 47.6368559, 6.8578374 47.6372034, 6.8578185 47.6373689, 6.8578182 47.6373768, 6.8578134 47.6374096, 6.8577976 47.6375187)",,,,,,
"[29262041, 29262043, 29261324]",False,D 419,Pont Carnot,residential,30,False,81.888,"LINESTRING (6.8577976 47.6375187, 6.8579616 47.6375722, 6.8579857 47.6375801, 6.8580261 47.6375933, 6.8581078 47.6376199, 6.8585178 47.6377537, 6.8585375 47.6377601, 6.8585775 47.6377732, 6.8587797 47.6378418)",,yes,,,,
924866167,True,D 465,Faubourg des Ancêtres,secondary,50,False,38.341,"LINESTRING (6.8577976 47.6375187, 6.8577544 47.6376908, 6.8577177 47.6378366, 6.8577124 47.6378587)",2,,,,,
29261407,True,,Boulevard Sadi Carnot,residential,50,False,65.253,"LINESTRING (6.8587797 47.6378418, 6.8589418 47.6378961, 6.8589842 47.6379103, 6.8590583 47.637937, 6.8594271 47.638059, 6.8595596 47.6381029)",,,,,,
"[29262041, 29262043, 29261324]",False,D 419,Pont Carnot,residential,30,True,81.88799999999999,"LINESTRING (6.8587797 47.6378418, 6.8585775 47.6377732, 6.8585375 47.6377601, 6.8585178 47.6377537, 6.8581078 47.6376199, 6.8580261 47.6375933, 6.8579857 47.6375801, 6.8579616 47.6375722, 6.8577976 47.6375187)",,yes,,,,
29267962,False,D 419,Avenue du Maréchal Foch,residential,50,True,93.999,"LINESTRING (6.8587797 47.6378418, 6.8587376 47.6377337, 6.8587456 47.6376573, 6.8588032 47.6374743, 6.858948 47.6370146)",2,,,,,
28277893,False,,Rue de la République,residential,50,True,111.09100000000001,"LINESTRING (6.8595596 47.6381029, 6.8595746 47.6380276, 6.8597162 47.6374338, 6.8597714 47.6372024, 6.8597919 47.6371162)",,,,,,
29261407,True,,Boulevard Sadi Carnot,residential,50,False,65.493,"LINESTRING (6.8595596 47.6381029, 6.8596989 47.6381502, 6.8600309 47.6382625, 6.8603407 47.6383673)",,,,,,
85471945,True,,Place de la République,residential,50,False,46.202,"LINESTRING (6.8611617 47.6386581, 6.8612498 47.6386482, 6.8617708 47.6385933)",,,,,,
"[263559664, 263549318]",True,,Rue de la Cavalerie,residential,,False,29.826,"LINESTRING (6.8613669 47.6398132, 6.8613274 47.6397696, 6.8613097 47.6397269, 6.8612974 47.6396983, 6.8612737 47.6396621, 6.8612313 47.6396398, 6.861152 47.639599)",,,,no,,
263559661,True,,Rue de la Cavalerie,residential,,False,40.942,"LINESTRING (6.8613669 47.6398132, 6.8613716 47.6397692, 6.8613656 47.639697, 6.861329 47.6395713, 6.8613169 47.6395302, 6.8612588 47.6394584)",,,,,,
263559662,True,,Rue de la Cavalerie,residential,,False,87.48200000000001,"LINESTRING (6.8613669 47.6398132, 6.8613778 47.6398942, 6.8613891 47.6399533, 6.8613686 47.6400101, 6.8612484 47.6403432, 6.8612733 47.6405521, 6.8612787 47.6405869)",,,,,,
29261448,True,,Rue Charles Metz-Juteau,residential,50,False,53.391999999999996,"LINESTRING (6.8588899 47.6392857, 6.8589631 47.6392777, 6.8595128 47.6392069, 6.8595445 47.6392052, 6.8595915 47.6392057)",,,,,,
262913373,True,D 483,Quai Vauban,residential,50,False,163.76000000000002,"LINESTRING (6.8588899 47.6392857, 6.8588772 47.6392335, 6.8588669 47.639191, 6.8588033 47.6390053, 6.8587543 47.6388519, 6.8587035 47.6383939, 6.8586714 47.6380901, 6.858688 47.6380424, 6.8587794 47.6379174, 6.8587907 47.6378801, 6.8587797 47.6378418)",,,,,,
159639858,False,,Rue François Noblat,residential,,True,11.179,"LINESTRING (6.8620061 47.6385685, 6.8621132 47.6384985)",,,,,,
"[29267040, 29266541]",False,,"['Place des Bourgeois', 'Grand Rue']",residential,30,True,44.443,"LINESTRING (6.8655789 47.638789, 6.8656036 47.6387729, 6.8657573 47.6386681, 6.8659688 47.6384886)",,,,,,
29267123,True,,Grand Rue,residential,30,False,24.741,"LINESTRING (6.8655789 47.638789, 6.8653602 47.638883, 6.8652967 47.6389041)",,,,,,
159639853,True,,Rue de la Grande Fontaine,residential,30,False,77.137,"LINESTRING (6.8655789 47.638789, 6.8655418 47.638759, 6.8649194 47.6382563)",,,,,,
29266922,False,,Rue de la Grande Fontaine,residential,30,False,23.551,"LINESTRING (6.864434 47.638056, 6.8641197 47.6380529)",,,,,,
"[29266906, 29266922]",False,,Rue de la Grande Fontaine,residential,30,True,46.161,"LINESTRING (6.864434 47.638056, 6.864633 47.6380574, 6.8646813 47.6380693, 6.8649194 47.6382563)",,,,,,
29266976,False,,Place de l'Étuve,residential,30,False,64.53299999999999,"LINESTRING (6.864434 47.638056, 6.8644367 47.6379329, 6.8642628 47.637644, 6.8641763 47.6375107)",,,,,,
183556735,False,,Place des Bourgeois,residential,,False,17.175,"LINESTRING (6.8661254 47.6383758, 6.8659688 47.6384886)",,,,,,
29323755,True,,Place des Bourgeois,residential,,False,18.623,"LINESTRING (6.8661254 47.6383758, 6.8662393 47.638482, 6.8662588 47.638516)",,,,,,
"[37791666, 1249375813, 1249375814]",False,,"['Place des Bourgeois', 'Montée du Château']",residential,,True,89.532,"LINESTRING (6.8661254 47.6383758, 6.8661674 47.6383405, 6.8661808 47.6383008, 6.866164 47.6382402, 6.8661365 47.6382026, 6.8659871 47.6380548, 6.8657881 47.6378612, 6.86574 47.6378142, 6.8657175 47.6377759, 6.8657258 47.6377256, 6.8657506 47.6376759)",,,,,,
29267126,False,,Grand Rue,residential,30,False,42.046,"LINESTRING (6.8643982 47.6391716, 6.8638423 47.6392234)",,,,,,
29267094,False,,Rue du Général Roussel,residential,30,False,69.14,"LINESTRING (6.8643982 47.6391716, 6.8644206 47.63919, 6.8647191 47.6396672, 6.8647608 47.6396995, 6.8648112 47.639715)",,,,,,
29262685,False,,Rue de la Botte,residential,30,False,51.264,"LINESTRING (6.8638423 47.6392234, 6.8638165 47.6387627)",,,,,,
29267126,False,,Grand Rue,residential,30,True,42.046,"LINESTRING (6.8638423 47.6392234, 6.8643982 47.6391716)",,,,,,
29267126,False,,Grand Rue,residential,30,False,31.683,"LINESTRING (6.8638423 47.6392234, 6.863507 47.6392546, 6.8634234 47.6392624)",,,,,,
29261722,False,,Rue Christophe Keller,residential,30,False,23.004,"LINESTRING (6.8652967 47.6389041, 6.8651241 47.638733)",,,,,,
29267123,True,,Grand Rue,residential,30,False,17.86,"LINESTRING (6.8652967 47.6389041, 6.865078 47.638968)",,,,,,
29261722,False,,Rue Christophe Keller,residential,30,True,23.004,"LINESTRING (6.8651241 47.638733, 6.8652967 47.6389041)",,,,,,
"[29261732, 29267054]",False,,"['Place de la Petite Fontaine', ""Rue Sur l'Eau""]",residential,,False,45.105,"LINESTRING (6.865078 47.638968, 6.8651648 47.6390765, 6.8651425 47.6391414, 6.8649158 47.639237, 6.8648708 47.6392556)",,,,,,
29267123,True,,Grand Rue,residential,30,False,55.738,"LINESTRING (6.865078 47.638968, 6.8646895 47.6390833, 6.8643982 47.6391716)",,,,,,
"[29261732, 29267054]",False,,"['Place de la Petite Fontaine', ""Rue Sur l'Eau""]",residential,,True,45.105,"LINESTRING (6.8648708 47.6392556, 6.8649158 47.639237, 6.8651425 47.6391414, 6.8651648 47.6390765, 6.865078 47.638968)",,,,,,
29262662,True,,Rue de l'Église,residential,,False,31.977,"LINESTRING (6.864243 47.6387519, 6.8638165 47.6387627)",,,,,,
159639832,True,,Rue du Général Roussel,residential,30,False,48.393,"LINESTRING (6.864243 47.6387519, 6.8642825 47.6389582, 6.8643982 47.6391716)",,,,,,
29266922,False,,Rue de la Grande Fontaine,residential,30,True,23.551,"LINESTRING (6.8641197 47.6380529, 6.864434 47.638056)",,,,,,
29261754,True,,Rue du Général Roussel,residential,30,False,39.707,"LINESTRING (6.8641197 47.6380529, 6.8641243 47.6380787, 6.8641823 47.6384075)",,,,,,
183556735,False,,Place des Bourgeois,residential,,True,17.175,"LINESTRING (6.8659688 47.6384886, 6.8661254 47.6383758)",,,,,,
"[29267040, 29266541]",False,,"['Place des Bourgeois', 'Grand Rue']",residential,30,False,44.443,"LINESTRING (6.8659688 47.6384886, 6.8657573 47.6386681, 6.8656036 47.6387729, 6.8655789 47.638789)",,,,,,
"[183556732, 29261851, 29261844]",True,,"['Place des Bourgeois', 'Rue du Rosemont', 'Rue du Vieux Marché']",residential,30,False,137.049,"LINESTRING (6.8649194 47.6382563, 6.8651674 47.638155, 6.8651762 47.6381269, 6.8651132 47.6380133, 6.8651287 47.6379767, 6.8651968 47.6379165, 6.8655478 47.6381867, 6.8658778 47.6384223, 6.8659347 47.6384637, 6.8659688 47.6384886)",,,,,,
"[29266906, 29266922]",False,,Rue de la Grande Fontaine,residential,30,False,46.161,"LINESTRING (6.8649194 47.6382563, 6.8646813 47.6380693, 6.864633 47.6380574, 6.864434 47.638056)",,,,,,
252181915,False,,Allée de l'Option Française,residential,30,True,32.248,"LINESTRING (6.8634112 47.6372934, 6.8630129 47.6374033)",,,,,,
30505468,True,D 465,Faubourg des Ancêtres,secondary,50,False,163.97199999999998,"LINESTRING (6.8577124 47.6378587, 6.8576884 47.6379571, 6.8576874 47.6379713, 6.8576847 47.6380111, 6.8575517 47.6386592, 6.8575226 47.6388007, 6.8574468 47.6392576, 6.8574327 47.6393209)",2,,,,,
30804059,True,,Rue de l'Ancien Théâtre,residential,30,False,49.882999999999996,"LINESTRING (6.8619013 47.6377017, 6.8624395 47.6375595, 6.8624776 47.6375494, 6.8625211 47.6375379)",,,,,,
"[1270636864, 29262181, 1270636863]",True,,Rue François Noblat,residential,,False,90.013,"LINESTRING (6.8619013 47.6377017, 6.8620048 47.6380763, 6.8620156 47.6381153, 6.8620247 47.6381511, 6.8621047 47.6384651, 6.8621132 47.6384985)",,,,,,
85471945,True,,Place de la République,residential,50,False,17.844,"LINESTRING (6.8617708 47.6385933, 6.8620061 47.6385685)",,,,,,
29261670,True,,Rue F. A. Bartholdi,residential,30,False,112.851,"LINESTRING (6.8617708 47.6385933, 6.8617534 47.6385167, 6.8616078 47.6378907, 6.8616194 47.6378092, 6.8616644 47.6377746, 6.8617741 47.6377345, 6.8619013 47.6377017)",,,,,,
1167540811,False,,Rue Georges Pompidou,residential,30,False,31.082,"LINESTRING (6.8620117 47.6397541, 6.8624258 47.639771)",,,,,,
29262755,True,,Rue Georges Pompidou,residential,,False,48.757999999999996,"LINESTRING (6.8620117 47.6397541, 6.8614628 47.639803, 6.8614399 47.639805, 6.8613669 47.6398132)",,,,,,
29262308,True,,Rue Lecourbe,residential,30,False,45.092,"LINESTRING (6.862969 47.6393047, 6.8628988 47.6389711, 6.8628845 47.6389032)",,,,,,
"[29266763, 29267126]",False,,"['Grand Rue', 'Rue du Manège']",residential,30,False,94.65199999999999,"LINESTRING (6.862969 47.6393047, 6.8623829 47.6393593, 6.8623232 47.6393649, 6.8624258 47.639771)",,,,,,
29267126,False,,Grand Rue,residential,30,True,34.368,"LINESTRING (6.862969 47.6393047, 6.8633045 47.6392735, 6.8634234 47.6392624)",,,,,,
29266621,True,,Rue de l'Ancien Théâtre,residential,50,False,39.772,"LINESTRING (6.8625211 47.6375379, 6.8625829 47.637521, 6.8630129 47.6374033)",,,,,,
1149944133,False,,Avenue du Général Sarrail,residential,30,False,75.893,"LINESTRING (6.8625211 47.6375379, 6.8624902 47.6374848, 6.8623816 47.637298, 6.8623525 47.6372652, 6.8623113 47.6372188, 6.8621277 47.6369991, 6.8620691 47.636929)",,,,,,
29266952,False,,Rue du Quai,residential,30,False,58.276999999999994,"LINESTRING (6.8634234 47.6392624, 6.8634249 47.6393313, 6.8634334 47.6397375, 6.8634367 47.6397864)",,,,,,
"[29266952, 1056995545]",False,,Rue du Quai,residential,30,True,47.07599999999999,"LINESTRING (6.8634234 47.6392624, 6.8634239 47.6392214, 6.8634242 47.6391937, 6.8634274 47.6389291, 6.8634277 47.6389065, 6.8634224 47.6388726, 6.8633886 47.6388482)",,,,,,
29267126,False,,Grand Rue,residential,30,False,34.368,"LINESTRING (6.8634234 47.6392624, 6.8633045 47.6392735, 6.862969 47.6393047)",,,,,,
29267126,False,,Grand Rue,residential,30,True,31.683,"LINESTRING (6.8634234 47.6392624, 6.863507 47.6392546, 6.8638423 47.6392234)",,,,,,
268968484,False,,Rue Édouard Mény,residential,,True,30.455,"LINESTRING (6.8641823 47.6384075, 6.8637762 47.6384193)",,,,,,
29261754,True,,Rue du Général Roussel,residential,30,False,38.564,"LINESTRING (6.8641823 47.6384075, 6.8642007 47.6385122, 6.8642191 47.6386165, 6.864243 47.6387519)",,,,,,
267418243,False,,Rue de l'Église,residential,,True,23.151,"LINESTRING (6.8635075 47.6387628, 6.8638165 47.6387627)",,,,,,
29262685,False,,Rue de la Botte,residential,30,True,51.264,"LINESTRING (6.8638165 47.6387627, 6.8638423 47.6392234)",,,,,,
267418243,False,,Rue de l'Église,residential,,False,23.151,"LINESTRING (6.8638165 47.6387627, 6.8635075 47.6387628)",,,,,,
268968484,False,,Rue Édouard Mény,residential,,False,30.455,"LINESTRING (6.8637762 47.6384193, 6.8641823 47.6384075)",,,,,,
268968484,False,,Rue Édouard Mény,residential,,True,22.108,"LINESTRING (6.8637762 47.6384193, 6.8634814 47.6384278)",,,,,,
29262714,False,,Rue du Canon d'Or,residential,,False,43.128,"LINESTRING (6.8637762 47.6384193, 6.8637563 47.6380788, 6.8637559 47.6380317)",,,,,,
29262714,False,,Rue du Canon d'Or,residential,,True,43.128,"LINESTRING (6.8637559 47.6380317, 6.8637563 47.6380788, 6.8637762 47.6384193)",,,,,,
"[29266938, 271249435]",True,,Rue de la Grande Fontaine,residential,30,False,27.648,"LINESTRING (6.8637559 47.6380317, 6.8638548 47.6380536, 6.8640322 47.6380532, 6.8641197 47.6380529)",,,,,,
29266976,False,,Place de l'Étuve,residential,30,True,64.533,"LINESTRING (6.8641763 47.6375107, 6.8642628 47.637644, 6.8644367 47.6379329, 6.864434 47.638056)",,,,,,
5200250,True,D 19,Faubourg de Montbéliard,secondary,50,False,13.235,"LINESTRING (6.8574736 47.634709, 6.8575044 47.6348262)",,,,,,
754703119,True,D 465,Faubourg des Ancêtres,secondary,50,False,45.724999999999994,"LINESTRING (6.8570669 47.6423512, 6.8570633 47.6421922, 6.8570715 47.6420645, 6.8570814 47.6419403)",3,,,,,
29267962,False,D 419,Avenue du Maréchal Foch,residential,50,False,93.999,"LINESTRING (6.858948 47.6370146, 6.8588032 47.6374743, 6.8587456 47.6376573, 6.8587376 47.6377337, 6.8587797 47.6378418)",2,,,,,
"[360890225, 336800066]",True,D 419,Avenue du Maréchal Foch,residential,50,False,92.107,"LINESTRING (6.858948 47.6370146, 6.8589838 47.6369566, 6.8590434 47.636906, 6.8591487 47.6368545, 6.8594951 47.6367079, 6.8599201 47.6365291)",,,,,,
159639858,False,,Rue François Noblat,residential,,False,11.179,"LINESTRING (6.8621132 47.6384985, 6.8620061 47.6385685)",,,,,,
"[29323112, 1178788657]",True,,Rue des Nouvelles,residential,30,False,48.168000000000006,"LINESTRING (6.8621132 47.6384985, 6.8621361 47.6384957, 6.8622337 47.6384839, 6.8626992 47.6384277, 6.8627326 47.6384237, 6.862746 47.6384221)",,,,,,
"[92845250, 29262599]",True,,"['Rue Hubert Metzger', ""Place d'Armes""]",residential,30,False,99.752,"LINESTRING (6.862746 47.6384221, 6.862652 47.638049, 6.8626448 47.6380209, 6.8625352 47.6375931, 6.8625211 47.6375379)",,,,,,
"[37791666, 1249375813, 1249375814]",False,,"['Place des Bourgeois', 'Montée du Château']",residential,,False,89.53200000000001,"LINESTRING (6.8657506 47.6376759, 6.8657258 47.6377256, 6.8657175 47.6377759, 6.86574 47.6378142, 6.8657881 47.6378612, 6.8659871 47.6380548, 6.8661365 47.6382026, 6.866164 47.6382402, 6.8661808 47.6383008, 6.8661674 47.6383405, 6.8661254 47.6383758)",,,,,,
29267094,False,,Rue du Général Roussel,residential,30,True,69.14,"LINESTRING (6.8648112 47.639715, 6.8647608 47.6396995, 6.8647191 47.6396672, 6.8644206 47.63919, 6.8643982 47.6391716)",,,,,,
29323885,True,,Rue des Bons Enfants,residential,,False,115.489,"LINESTRING (6.8648112 47.639715, 6.8648616 47.639712, 6.865184 47.6394896, 6.8652131 47.6394679, 6.8653028 47.6393992, 6.8656918 47.6391243, 6.8658441 47.6389974, 6.8658681 47.6389723)",,,,,,
29332230,False,,Rue Georges Pompidou,residential,,True,107.08,"LINESTRING (6.8648112 47.639715, 6.8647516 47.6397719, 6.8646788 47.639799, 6.8645758 47.6398043, 6.8642336 47.6397989, 6.863713 47.6397907, 6.8634367 47.6397864)",,,,no,,
29332267,True,,Rue de la Grande Fontaine,residential,30,False,29.748,"LINESTRING (6.8658681 47.6389723, 6.8656184 47.6388145, 6.8655789 47.638789)",,,,,,
183556739,True,,Rue des Bons Enfants,residential,,False,59.947,"LINESTRING (6.8658681 47.6389723, 6.8659759 47.6388998, 6.8660518 47.6388305, 6.8662224 47.6386407, 6.8662468 47.6385991, 6.8662565 47.6385642, 6.8662588 47.638516)",,,,,,
1167540811,False,,Rue Georges Pompidou,residential,30,True,31.082,"LINESTRING (6.8624258 47.639771, 6.8620117 47.6397541)",,,,,,
"[29266763, 29267126]",False,,"['Grand Rue', 'Rue du Manège']",residential,30,True,94.65199999999999,"LINESTRING (6.8624258 47.639771, 6.8623232 47.6393649, 6.8623829 47.6393593, 6.862969 47.6393047)",,,,,,
1167540811,False,,Rue Georges Pompidou,residential,30,False,75.758,"LINESTRING (6.8624258 47.639771, 6.863329 47.6397848, 6.8634367 47.6397864)",,,,,,
29323785,False,,Rue sous le Rempart,residential,,True,63.571,"LINESTRING (6.8634453 47.6403132, 6.8635451 47.6403279, 6.8642734 47.6404378)",,,,,,
"[29266952, 35210195, 35210196]",False,,"[""Porte de l'Ancien Canal"", 'Rue du Quai']",residential,30,True,58.583,"LINESTRING (6.8634453 47.6403132, 6.8634426 47.6402159, 6.8634406 47.6401243, 6.8634388 47.6400434, 6.8634383 47.6400183, 6.8634371 47.6398397, 6.8634367 47.6397864)",,,,,,
1149944129,False,,Rue sous le Rempart,residential,,False,31.065,"LINESTRING (6.8634453 47.6403132, 6.8632971 47.640333, 6.8630384 47.6403669)",2,,,,,
"[29266952, 35210195, 35210196]",False,,"[""Porte de l'Ancien Canal"", 'Rue du Quai']",residential,30,False,58.583,"LINESTRING (6.8634367 47.6397864, 6.8634371 47.6398397, 6.8634383 47.6400183, 6.8634388 47.6400434, 6.8634406 47.6401243, 6.8634426 47.6402159, 6.8634453 47.6403132)",,,,,,
29266952,False,,Rue du Quai,residential,30,True,58.276999999999994,"LINESTRING (6.8634367 47.6397864, 6.8634334 47.6397375, 6.8634249 47.6393313, 6.8634234 47.6392624)",,,,,,
29332230,False,,Rue Georges Pompidou,residential,,False,107.08,"LINESTRING (6.8634367 47.6397864, 6.863713 47.6397907, 6.8642336 47.6397989, 6.8645758 47.6398043, 6.8646788 47.639799, 6.8647516 47.6397719, 6.8648112 47.639715)",,,,no,,
1167540811,False,,Rue Georges Pompidou,residential,30,True,75.758,"LINESTRING (6.8634367 47.6397864, 6.863329 47.6397848, 6.8624258 47.639771)",,,,,,
29323989,True,,Rue de Cambrai,residential,,False,54.464,"LINESTRING (6.8596158 47.6370466, 6.8595403 47.6370086, 6.8593812 47.6369615, 6.8592528 47.6369517, 6.8591245 47.6369587, 6.8590488 47.6369652, 6.858948 47.6370146)",,,,,,
531107994,False,,Rue de Cambrai,residential,,True,15.309,"LINESTRING (6.8596158 47.6370466, 6.8596572 47.6370657, 6.8597344 47.6370946, 6.8597919 47.6371162)",,,,,,
28277893,False,,Rue de la République,residential,50,False,111.09100000000001,"LINESTRING (6.8597919 47.6371162, 6.8597714 47.6372024, 6.8597162 47.6374338, 6.8595746 47.6380276, 6.8595596 47.6381029)",,,,,,
531107994,False,,Rue de Cambrai,residential,,False,15.309000000000001,"LINESTRING (6.8597919 47.6371162, 6.8597344 47.6370946, 6.8596572 47.6370657, 6.8596158 47.6370466)",,,,,,
