osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,bridge,lanes
41678298,Rue Roger Alphonsy,residential,False,False,145.873,"LINESTRING (1.1025049 44.0402219, 1.1024066 44.0402921, 1.1023487 44.0403487, 1.1021339 44.040612, 1.1017494 44.0414018)",,,,,
840061917,Boulevard du 22 Septembre 11792,primary,True,False,43.009,"LINESTRING (1.1025049 44.0402219, 1.1024885 44.0401684, 1.1024923 44.0400899, 1.1025056 44.0400154, 1.1025507 44.0399174, 1.1026299 44.0398684)",D 813,50,,,
222777720,Boulevard du 22 Septembre 1792,primary,False,False,33.6,"LINESTRING (1.1026299 44.0398684, 1.1028989 44.0396362)",D 813,50,,,
"[840061916, 41684013]","['Boulevard du 22 Septembre 1792', 'Boulevard Louis Sicre']",primary,True,False,224.27100000000002,"LINESTRING (1.1026299 44.0398684, 1.102585 44.0400038, 1.1025804 44.0401051, 1.1025977 44.0401565, 1.1026459 44.0402277, 1.1027386 44.0402837, 1.1030048 44.0404443, 1.1031652 44.0405411, 1.1034138 44.0406911, 1.1037684 44.0408952, 1.1038306 44.0409275, 1.1040609 44.0410661, 1.1042085 44.0411523, 1.1043065 44.0412409, 1.1043658 44.0413039)",D 813,50,,,
387418926,Côte des Charretiers,residential,False,True,129.187,"LINESTRING (1.1049343 44.0380112, 1.1049059 44.0379788, 1.1047029 44.0377474, 1.1045771 44.037604, 1.1043662 44.0373635, 1.1040724 44.0370284)",,,,,
704255389,Boulevard du 22 Septembre 1792,primary,True,False,173.842,"LINESTRING (1.1049343 44.0380112, 1.1051874 44.0378486, 1.1053535 44.0377492, 1.1055823 44.0376266, 1.1057946 44.0375093, 1.1062384 44.0373442, 1.1065662 44.0372287, 1.1066354 44.0372001, 1.1067352 44.0371503)",D 813,50,,,
41684041,Boulevard Marceau Faure,primary,True,False,93.621,"LINESTRING (1.1086951 44.0364253, 1.1087764 44.0363055, 1.10884 44.0362424, 1.1089852 44.0361295, 1.1091115 44.0360676, 1.1092407 44.0360254, 1.1094153 44.0359903, 1.1096027 44.0359894)",,50,,,
"[161165464, 1066394858]",Boulevard Marceau Faure,primary,False,True,167.27,"LINESTRING (1.1086951 44.0364253, 1.1083002 44.0367398, 1.1082077 44.0367853, 1.1080672 44.0368451, 1.1077337 44.0369504, 1.1075588 44.0369902, 1.1072194 44.0370675, 1.1069129 44.0371432)",D 813,50,,,
41719992,,unclassified,False,False,8.844,"LINESTRING (1.1095804 44.0360673, 1.1096027 44.0359894)",,,,,
41719995,Boulevard Marceau Faure,primary,True,False,83.864,"LINESTRING (1.1095804 44.0360673, 1.109415 44.0360789, 1.1093628 44.0360901, 1.1092902 44.0361056, 1.1090574 44.0361818, 1.1089222 44.0362585, 1.1088452 44.0363169, 1.1086951 44.0364253)",,50,,,
746611076,Rue Edouard Herriot,residential,True,False,68.029,"LINESTRING (1.1083392 44.0399082, 1.1076568 44.0395426)",,50,,,
41671157,Avenue Léon Brun,secondary,False,False,118.81,"LINESTRING (1.1083392 44.0399082, 1.1084767 44.0400145, 1.1085951 44.040119, 1.1086701 44.0401853, 1.1093101 44.040717)",D 45,50,,,
161165456,Boulevard du 4 Septembre 1870,primary,True,False,202.447,"LINESTRING (1.1083392 44.0399082, 1.1082386 44.0399781, 1.1081789 44.0400295, 1.1080327 44.0401555, 1.1071334 44.0410287, 1.107016 44.0411399, 1.1067949 44.0413494)",D 45E,50,,,
