osmid,oneway,lanes,name,highway,maxspeed,reversed,length,access,geometry,junction,width,bridge,tunnel
178129476,False,,Boulevard de Verdun,tertiary,,False,79.06,,"LINESTRING (0.3361071 46.5823369, 0.3359035 46.5816398)",,,,
30965777,True,1,Rue Jacques de Grailly,residential,50,False,132.286,,"LINESTRING (0.3361071 46.5823369, 0.3375977 46.5818277, 0.3376571 46.5818074)",,,,
"[203449336, 178129476]",False,2,Boulevard de Verdun,tertiary,,True,47.54900000000001,,"LINESTRING (0.3361071 46.5823369, 0.3361131 46.582356, 0.3362256 46.5827189, 0.336237 46.5827551)",,,,
75113536,True,,Rue des Écossais,tertiary,50,False,47.662,,"LINESTRING (0.3376571 46.5818074, 0.3380399 46.5819861, 0.3381788 46.5820419)",,,,
31741546,True,,Rue de la Marne,residential,30,False,87.849,,"LINESTRING (0.3381788 46.5820419, 0.3382758 46.5821066, 0.3384812 46.5827893)",,,,
39097906,True,,Rue Henri Pétonnet,tertiary,30,False,52.661,,"LINESTRING (0.3381788 46.5820419, 0.3383816 46.5820666, 0.3387916 46.5820897, 0.3388633 46.5820893)",,,,
75113535,True,,Rue de la Marne,living_street,20,False,55.571000000000005,,"LINESTRING (0.3381788 46.5820419, 0.3382463 46.5819667, 0.3382741 46.5819405, 0.3383532 46.5818661, 0.3385035 46.581702, 0.3385756 46.5816234)",,,,
178129476,False,,Boulevard de Verdun,tertiary,,True,79.06,,"LINESTRING (0.3359035 46.5816398, 0.3361071 46.5823369)",,,,
144348783,False,,Rue Thibaudeau,residential,30,True,46.883,,"LINESTRING (0.3359035 46.5816398, 0.3358443 46.5816597, 0.3358205 46.5816676, 0.335351 46.581823)",,,,
"[178129474, 178129476]",False,,Boulevard de Verdun,tertiary,,False,75.01400000000001,,"LINESTRING (0.3359035 46.5816398, 0.3358931 46.5816025, 0.3358237 46.5813534, 0.3357771 46.5811994, 0.3357769 46.5811544, 0.3357984 46.5811059, 0.3358364 46.5810595, 0.3359075 46.5810003)",,,,
35606373,True,,Rue du Petit Bonneveau,residential,30,False,65.291,,"LINESTRING (0.3384363 46.5787384, 0.3384982 46.5787044, 0.3391036 46.5783718)",,,,
145059740,True,,Rue Sadi Carnot,living_street,20,False,68.557,,"LINESTRING (0.3384363 46.5787384, 0.3384771 46.5787713, 0.338632 46.5788963, 0.3387751 46.5790118, 0.3388156 46.5790407, 0.3389099 46.5791349, 0.3389948 46.5792197)",,,,
31741541,True,,Rue de l'Ancienne Comédie,tertiary,30,False,30.349,,"LINESTRING (0.3427138 46.5812944, 0.3427023 46.5814843, 0.3426974 46.5815671)",,,,
38640223,True,,Rue de l'Ancienne Comédie,residential,,False,96.94300000000001,,"LINESTRING (0.3427138 46.5812944, 0.3427093 46.5811611, 0.3426851 46.5809874, 0.3426628 46.5808659, 0.3426769 46.5805396, 0.3426808 46.5805178, 0.342693 46.5804993, 0.3427495 46.5804377)",,,,
39097909,False,,Rue René Savatier,living_street,20,False,75.939,,"LINESTRING (0.3415705 46.5839046, 0.3415586 46.5838659, 0.3415456 46.5838077, 0.3415037 46.5835686, 0.3415029 46.5834947, 0.3414868 46.5834348, 0.3414496 46.5833794, 0.341439 46.5833636, 0.3414241 46.5833446, 0.3413418 46.5832516)",,,,
39097910,False,,Rue de la Croix Blanche,living_street,20,True,53.553,,"LINESTRING (0.3415705 46.5839046, 0.3416089 46.5839612, 0.3416787 46.5840495, 0.3418979 46.5842681, 0.3419418 46.5843119)",,,,
"[169711707, 1267941045]",True,,Rue Henri Oudin,tertiary,,False,86.369,,"LINESTRING (0.3426974 46.5815671, 0.3426086 46.5815711, 0.3423889 46.5815601, 0.3423328 46.581553, 0.3422748 46.5815372, 0.342212 46.5814997, 0.3421713 46.5814556, 0.3421372 46.5814026, 0.3419909 46.5811354, 0.3419792 46.5811073)",,,,
843664704,False,2,Rue Jean Jaurès,tertiary,30,True,178.501,,"LINESTRING (0.3426974 46.5815671, 0.3427665 46.5815603, 0.3428785 46.5815371, 0.3433269 46.5814373, 0.3436477 46.5813649, 0.3437437 46.5813433, 0.3438153 46.5813271, 0.3442569 46.5812275, 0.344821 46.5810946, 0.3449178 46.5810718)",,,,
38640220,True,,Rue du Colonel Denfert,living_street,20,False,55.607000000000006,,"LINESTRING (0.3432902 46.5796452, 0.3431148 46.5795177, 0.3428051 46.5794038, 0.3426919 46.5793744)",,,,
38640229,True,,Rue Louis Renard,residential,,False,42.774,,"LINESTRING (0.3426919 46.5793744, 0.3426313 46.5793796, 0.3421329 46.5793888)",,,,
38968401,True,,Rue de la Celle,residential,,False,86.957,,"LINESTRING (0.3426919 46.5793744, 0.342758 46.5793468, 0.3428943 46.5792937, 0.3430616 46.5792273, 0.3432756 46.579134, 0.3434714 46.5790579, 0.3436166 46.5790096, 0.3436802 46.5789881)",,,,
181320691,False,,Rue Magenta,living_street,,True,8.118,,"LINESTRING (0.3398051 46.5787486, 0.3398316 46.5788193)",,,,
181320691,False,,Rue Magenta,living_street,,False,20.855,,"LINESTRING (0.3398051 46.5787486, 0.339746 46.5785913, 0.3397369 46.578567)",,,,
31742520,False,,Rue du Maréchal Ferdinand-Foch,living_street,20,False,24.696,,"LINESTRING (0.3395795 46.5781476, 0.3396364 46.5781343, 0.339668 46.5781269, 0.3398854 46.5780761)",,,,
38594056,True,,Rue Magenta,living_street,30,False,52.687,,"LINESTRING (0.3395795 46.5781476, 0.3395391 46.5780301, 0.3394208 46.5776865)",,,,
169711706,True,,Rue Alsace-Lorraine,living_street,,False,51.333,,"LINESTRING (0.3395795 46.5781476, 0.3395293 46.5781379, 0.3394982 46.5781313, 0.33947 46.5781256, 0.3393868 46.5780911, 0.3389978 46.5779219)",,,,
181320691,False,,Rue Magenta,living_street,,True,48.162,,"LINESTRING (0.3395795 46.5781476, 0.3396097 46.5782281, 0.3397369 46.578567)",,,,
"[144348786, 31741547, 144348787]",True,,Rue de Boncenne,tertiary,30,False,104.927,,"LINESTRING (0.3413418 46.5832516, 0.3412599 46.5832822, 0.3405864 46.5835067, 0.3401558 46.5836522, 0.3401097 46.5836678)",,,,
39097909,False,,Rue René Savatier,living_street,20,True,75.939,,"LINESTRING (0.3413418 46.5832516, 0.3414241 46.5833446, 0.341439 46.5833636, 0.3414496 46.5833794, 0.3414868 46.5834348, 0.3415029 46.5834947, 0.3415037 46.5835686, 0.3415456 46.5838077, 0.3415586 46.5838659, 0.3415705 46.5839046)",,,,
39097910,False,,Rue de la Croix Blanche,living_street,20,False,53.553000000000004,,"LINESTRING (0.3419418 46.5843119, 0.3418979 46.5842681, 0.3416787 46.5840495, 0.3416089 46.5839612, 0.3415705 46.5839046)",,,,
"[39097914, 44778758]",True,2,Rue des Vieilles Boucheries,living_street,20,False,65.551,,"LINESTRING (0.3419418 46.5843119, 0.3419966 46.5842721, 0.3420751 46.584237, 0.3422282 46.5842071, 0.342258 46.5842097, 0.3422993 46.5842202, 0.3423424 46.5842505, 0.3424197 46.5843285, 0.342444 46.5843621, 0.3425179 46.5844638, 0.3425322 46.5844836)",,,,
38727797,True,,Boulevard Solférino,tertiary,30,False,143.467,,"LINESTRING (0.3389742 46.5840515, 0.3389131 46.5840658, 0.3384109 46.5841971, 0.3381829 46.5842435, 0.3379803 46.5842595, 0.3377429 46.5842511, 0.3376151 46.5842326, 0.3374996 46.584198, 0.3374189 46.5841661, 0.3373912 46.584151, 0.337345 46.5841258, 0.3373192 46.5841099, 0.3372329 46.5840553)",,,,
31741856,True,2,Boulevard de Verdun,tertiary,50,False,62.027,,"LINESTRING (0.3372329 46.5840553, 0.3372615 46.5840387, 0.3373212 46.5840042, 0.3373365 46.5839847, 0.3373462 46.583964, 0.3373509 46.5839413, 0.3373503 46.5839175, 0.3373386 46.5838985, 0.3373234 46.5838806, 0.3371605 46.5837694, 0.3370262 46.5836725, 0.3369711 46.5836328)",,,,
"[38921536, 986681709, 500032983]",True,,Boulevard Solférino,tertiary,30,False,62.839999999999996,,"LINESTRING (0.3372329 46.5840553, 0.3371861 46.5840654, 0.3371254 46.5840644, 0.3370653 46.5840424, 0.3370086 46.5840095, 0.3369649 46.5839717, 0.3369528 46.5839613, 0.3369113 46.5839256, 0.3368874 46.5839037, 0.3368347 46.5838555, 0.3367858 46.5838067, 0.336672 46.5836934)",,,,
31741550,True,2,,primary,30,False,41.623,,"LINESTRING (0.3337309 46.5819652, 0.3338074 46.5820571, 0.3338812 46.5821338, 0.3339929 46.5822508, 0.3339977 46.5822872)",roundabout,,,
31742514,True,,Rue Arsène Orillard,residential,,False,126.319,,"LINESTRING (0.3449178 46.5810718, 0.344907 46.5810331, 0.3448217 46.580726, 0.3447531 46.580571, 0.3447001 46.5804529, 0.344541 46.5802158, 0.3444463 46.5800652, 0.3444088 46.5799967)",,,,
38695241,True,,Rue Arsène Orillard,residential,,False,88.226,,"LINESTRING (0.3449178 46.5810718, 0.3449332 46.5811082, 0.3450079 46.5812845, 0.3451002 46.5814646, 0.345136 46.5815195, 0.3453267 46.5818123)",,,,
843664704,False,2,Rue Jean Jaurès,tertiary,30,False,178.501,,"LINESTRING (0.3449178 46.5810718, 0.344821 46.5810946, 0.3442569 46.5812275, 0.3438153 46.5813271, 0.3437437 46.5813433, 0.3436477 46.5813649, 0.3433269 46.5814373, 0.3428785 46.5815371, 0.3427665 46.5815603, 0.3426974 46.5815671)",,,,
843664704,False,2,Rue Jean Jaurès,tertiary,30,True,40.285000000000004,,"LINESTRING (0.3449178 46.5810718, 0.3449911 46.581054, 0.3454149 46.5809513)",,,,
38843342,True,,Rue de la Cathédrale,residential,,False,3.466,,"LINESTRING (0.3453267 46.5818123, 0.3452859 46.5818259)",,,,
159108619,True,,Rue Arsène Orillard,residential,30,False,96.704,,"LINESTRING (0.3453267 46.5818123, 0.3453478 46.5818435, 0.3455137 46.5822308, 0.3456775 46.5825971, 0.3456981 46.5826433)",,,,
68265012,True,1,Grand'Rue,living_street,20,False,79.276,,"LINESTRING (0.3456981 46.5826433, 0.3466932 46.582442)",,6,,
38695239,True,,Rue Riffault,residential,,False,76.548,,"LINESTRING (0.3456981 46.5826433, 0.3457123 46.5826768, 0.3459789 46.5833041)",,,,
38693884,True,,Rue François Rabelais,residential,,False,118.49799999999999,,"LINESTRING (0.3398277 46.576995, 0.3399917 46.5772092, 0.3401585 46.5773916, 0.3405379 46.5777265, 0.3406225 46.57785, 0.3406518 46.5778927)",,,,
38848071,True,,Rue du 125e Régiment d'Infanterie,residential,,False,204.26100000000002,,"LINESTRING (0.3398277 46.576995, 0.3395646 46.5769725, 0.3394632 46.5769673, 0.3393225 46.5769591, 0.3393118 46.5769572, 0.3392253 46.5769422, 0.3391322 46.5769155, 0.3390356 46.5768918, 0.3387046 46.5768047, 0.3384326 46.5767354, 0.3380166 46.5766294, 0.337761 46.576585, 0.337381 46.5765163, 0.3372732 46.576487)",,,,
38968397,True,,Rue Girouard,residential,,False,219.85399999999998,,"LINESTRING (0.3398277 46.576995, 0.3408645 46.5772193, 0.3409933 46.5772439, 0.34147 46.5773348, 0.341819 46.5773991, 0.3423405 46.5774894, 0.3426024 46.5774847)",,,,
986747327,True,,Rue Jean Alexandre,residential,,False,5.897,,"LINESTRING (0.3434033 46.5774435, 0.3434205 46.5774952)",,,,
875347604,True,,Rue Girouard,residential,,False,19.621,,"LINESTRING (0.3434033 46.5774435, 0.3434666 46.577431, 0.3436512 46.5773977)",,,,
31742518,True,,Rue Jean Alexandre,living_street,,False,40.987,,"LINESTRING (0.3423573 46.5780316, 0.3425089 46.5779586, 0.3428002 46.5778238)",,,,
31741519,True,,Rue Scheurer Kestner,residential,30,False,63.943,,"LINESTRING (0.3367883 46.5769556, 0.3372732 46.576487)",,,,
70438890,False,,Rue Scheurer Kestner,residential,30,False,89.20000000000002,,"LINESTRING (0.3367883 46.5769556, 0.3367525 46.5769906, 0.336149 46.57758, 0.3361166 46.5776116)",,,,
64645847,True,1,Rue de la Tranchée,residential,30,False,135.298,,"LINESTRING (0.3345882 46.5770304, 0.3348747 46.5770808, 0.3350451 46.5771194, 0.3352359 46.5771756, 0.3353899 46.577231, 0.3358054 46.5774502, 0.3360526 46.5775784, 0.3361166 46.5776116)",,,,
64645847,True,1,Rue de la Tranchée,residential,30,False,65.85900000000001,,"LINESTRING (0.3338743 46.5767163, 0.3341138 46.5768797, 0.3342553 46.5769366, 0.3343493 46.5769674, 0.3344081 46.5769866, 0.3344792 46.5770039, 0.3345882 46.5770304)",,,,
64645847,True,1,Rue de la Tranchée,residential,30,False,23.689,,"LINESTRING (0.3336664 46.5765583, 0.3337274 46.5766046, 0.3338743 46.5767163)",,,,
"[144893882, 1213620012, 38722669]",True,2,Boulevard du Grand Cerf,primary,30,False,136.296,,"LINESTRING (0.335064 46.5832954, 0.3347939 46.5831563, 0.3347002 46.5830732, 0.3345425 46.5829297, 0.3342154 46.5826349, 0.334002 46.5824425, 0.3339602 46.5824108, 0.3339082 46.5823712)",,,,
40815890,False,,Boulevard du Grand Cerf,primary,30,True,94.636,,"LINESTRING (0.335064 46.5832954, 0.3353601 46.5835622, 0.3356158 46.5837926, 0.335815 46.5839721)",,,,
31742522,False,,Rue de l'Université,living_street,20,False,78.16,yes,"LINESTRING (0.3451206 46.5837918, 0.3448868 46.5838467, 0.3447928 46.5838918, 0.3446243 46.5839639, 0.3444063 46.5840632, 0.344303 46.5841062, 0.3442278 46.5841254)",,,,
31761153,False,,Rue Prosper Augouard,residential,,False,88.86599999999999,,"LINESTRING (0.3451206 46.5837918, 0.3452294 46.5837726, 0.3452657 46.5837694, 0.3453049 46.5837699, 0.3453398 46.5837708, 0.3454077 46.583776, 0.3457569 46.5838202, 0.3461313 46.5838758, 0.3461777 46.58388, 0.3462296 46.5838795, 0.3462639 46.5838763)",,,,
30965782,True,,Rue Thibaudeau,residential,30,False,161.448,,"LINESTRING (0.3362728 46.5828737, 0.336213 46.5828887, 0.3361844 46.5828908, 0.3361489 46.5828855, 0.3360711 46.5828321, 0.3359955 46.5827617, 0.3359022 46.5826704, 0.3351491 46.5818945, 0.335351 46.581823)",,,,
178129472,False,2,Boulevard de Verdun,tertiary,,False,13.469000000000001,,"LINESTRING (0.3362728 46.5828737, 0.3362534 46.5828112, 0.336237 46.5827551)",,,,
178129472,False,2,Boulevard de Verdun,tertiary,,True,101.04500000000002,,"LINESTRING (0.3362728 46.5828737, 0.3362843 46.5829093, 0.3363194 46.5829808, 0.3365005 46.58323, 0.3367271 46.5834568, 0.3368851 46.5835708, 0.3369711 46.5836328)",,,,
31742520,False,,Rue du Maréchal Ferdinand-Foch,living_street,20,True,24.696,,"LINESTRING (0.3398854 46.5780761, 0.339668 46.5781269, 0.3396364 46.5781343, 0.3395795 46.5781476)",,,,
35606372,True,,Rue Magenta,living_street,,False,94.497,,"LINESTRING (0.3398854 46.5780761, 0.3401023 46.5786978, 0.3398051 46.5787486)",,,,
178330617,False,,Rue du Maréchal Ferdinand-Foch,living_street,,False,30.169999999999998,,"LINESTRING (0.3398854 46.5780761, 0.3402052 46.5780013, 0.3402591 46.5779887)",,,,
38631281,True,,Rue Saint-Vincent de Paul,residential,,False,83.108,,"LINESTRING (0.3445652 46.5790962, 0.3448167 46.5794158, 0.3452574 46.5796519)",,,,
"[178129484, 144017790]",False,,"['Rue Saint-Pierre le Puellier', 'Plan de la Celle']",residential,,False,31.394000000000002,,"LINESTRING (0.3445652 46.5790962, 0.3442655 46.5791586, 0.3442276 46.5791618, 0.3442011 46.5791534, 0.3441761 46.5791417)",,,,
295492771,True,1,Rue Théophraste Renaudot,tertiary,30,False,52.469,,"LINESTRING (0.3348829 46.578763, 0.3347681 46.5786477, 0.3346609 46.5785008, 0.3345747 46.5783438)",,,,
30965776,True,,Rue Théophraste Renaudot,living_street,20,False,68.36,,"LINESTRING (0.3342155 46.5777833, 0.3342715 46.5778469, 0.3343827 46.5780053, 0.3345043 46.5781784, 0.3345747 46.5783438)",,,,
38806022,True,1,Rue du Général Demarçay,living_street,20,False,91.866,,"LINESTRING (0.3342155 46.5777833, 0.3342403 46.5777352, 0.33428 46.5776909, 0.3344422 46.5775818, 0.334483 46.5775469, 0.3345025 46.5775068, 0.3345204 46.5774255, 0.334586 46.5770471, 0.3345882 46.5770304)",,,,
38594063,True,,Rue Aliénor d'Aquitaine,residential,30,False,70.355,,"LINESTRING (0.3368083 46.5780483, 0.3366205 46.5781964, 0.3364711 46.5782809, 0.3362322 46.5783725, 0.3360769 46.5784159)",,,,
75113540,True,,Rue Sadi Carnot,residential,30,False,146.51,,"LINESTRING (0.3368083 46.5780483, 0.3368895 46.5780795, 0.3379714 46.5785004, 0.3382356 46.5786212, 0.3383376 46.5786792, 0.3384363 46.5787384)",,,,
38594046,True,,Rue Bourcani,living_street,,False,57.939,destination,"LINESTRING (0.3397369 46.578567, 0.3396502 46.5785823, 0.3395447 46.5785844, 0.3394427 46.5785787, 0.3393654 46.5785562, 0.339296 46.5785227, 0.3391036 46.5783718)",,,,
181320691,False,,Rue Magenta,living_street,,False,48.162,,"LINESTRING (0.3397369 46.578567, 0.3396097 46.5782281, 0.3395795 46.5781476)",,,,
181320691,False,,Rue Magenta,living_street,,True,20.855,,"LINESTRING (0.3397369 46.578567, 0.339746 46.5785913, 0.3398051 46.5787486)",,,,
38594047,True,,Rue du Petit Bonneveau,living_street,,False,51.998000000000005,delivery,"LINESTRING (0.3391036 46.5783718, 0.339003 46.5782333, 0.338983 46.5780798, 0.3389841 46.5779765, 0.3389978 46.5779219)",,,,
39097904,True,,Rue du Maréchal Ferdinand-Foch,living_street,20,False,44.492,,"LINESTRING (0.3391036 46.5783718, 0.3394512 46.5781808, 0.3395024 46.5781676, 0.3395795 46.5781476)",,,,
"[38594056, 38594065]",True,,"['Rue des Arènes Romaines', 'Rue Magenta']","['living_street', 'residential']",30,False,109.91099999999999,,"LINESTRING (0.3394208 46.5776865, 0.3393748 46.5775529, 0.3394831 46.5775185, 0.3398318 46.5775791, 0.3401113 46.577731, 0.3402357 46.5779479, 0.3402591 46.5779887)",,,,
178129481,False,,Place Aristide Briand,residential,,False,47.56,,"LINESTRING (0.3355636 46.5804823, 0.3355877 46.5805692, 0.3356016 46.5806032, 0.3356232 46.5806319, 0.3356631 46.5806566, 0.3357272 46.5806782, 0.3357958 46.5807023, 0.335851 46.580735, 0.3358927 46.5807693, 0.3359218 46.5808015)",,,,
38594064,False,,Rue Cité de la Traverse,residential,30,False,51.345,,"LINESTRING (0.3360769 46.5784159, 0.3364596 46.5787954)",,,,
38594063,True,,Rue Aliénor d'Aquitaine,residential,30,False,99.29899999999999,,"LINESTRING (0.3360769 46.5784159, 0.3357794 46.5784808, 0.3353787 46.57859, 0.3349524 46.5787387, 0.3348829 46.578763)",,,,
38594064,False,,Rue Cité de la Traverse,residential,30,True,51.345,,"LINESTRING (0.3364596 46.5787954, 0.3360769 46.5784159)",,,,
38594065,True,,Rue des Arènes Romaines,residential,30,False,59.358000000000004,,"LINESTRING (0.3402591 46.5779887, 0.3402781 46.5780215, 0.3404093 46.5782478, 0.3407776 46.5782776)",,,,
178330617,False,,Rue du Maréchal Ferdinand-Foch,living_street,,True,30.169999999999998,,"LINESTRING (0.3402591 46.5779887, 0.3402052 46.5780013, 0.3398854 46.5780761)",,,,
500032971,True,,Rue du Maréchal Ferdinand-Foch,residential,,False,31.857,,"LINESTRING (0.3402591 46.5779887, 0.340299 46.577979, 0.3405887 46.5779081, 0.3406518 46.5778927)",,,,
178330618,True,,Rue du Maréchal Ferdinand-Foch,residential,,False,142.67,,"LINESTRING (0.3406518 46.5778927, 0.3407001 46.5778809, 0.3412222 46.5777533, 0.3419545 46.5775652, 0.3421995 46.5778485)",,,,
295413854,True,,Rue François Rabelais,residential,,False,44.489999999999995,,"LINESTRING (0.3406518 46.5778927, 0.3406682 46.577929, 0.3407917 46.5782024, 0.3407776 46.5782776)",,,,
38695240,True,,Rue d'Oléron,residential,,False,75.343,,"LINESTRING (0.3452574 46.5796519, 0.3444088 46.5799967)",,,,
"[173929797, 986747323, 169711708, 38640229]",True,,"['Rue Louis Renard', 'Rue de la Laïcité']",residential,,False,152.336,,"LINESTRING (0.3421329 46.5793888, 0.3420657 46.5793896, 0.341835 46.5793924, 0.3407694 46.5793749, 0.340748 46.5793714, 0.3407298 46.5793672, 0.3407126 46.5793611, 0.3406975 46.5793536, 0.3406867 46.5793396, 0.3406776 46.5793218, 0.3406622 46.5792819, 0.3406162 46.5790755, 0.3405917 46.5789837)",,,,
"[144017800, 38640223]",True,,Rue de l'Ancienne Comédie,residential,20,False,102.061,,"LINESTRING (0.3427495 46.5804377, 0.342773 46.5804121, 0.3431446 46.5801064, 0.3431736 46.5800751, 0.3431942 46.5800438, 0.3432247 46.5799812, 0.3432935 46.5798295, 0.3433269 46.57974, 0.3433268 46.5796984, 0.3432902 46.5796452)",,,,
38640231,True,,Rue de Penthièvre,residential,,False,125.797,,"LINESTRING (0.3427495 46.5804377, 0.3424781 46.5799656, 0.3421483 46.5794146, 0.3421329 46.5793888)",,,,
986747324,True,,Rue Jean Alexandre,residential,,False,6.048,,"LINESTRING (0.3404317 46.5790629, 0.3404959 46.5790311)",,,,
295413854,True,,Rue François Rabelais,residential,,False,24.781999999999996,,"LINESTRING (0.3407776 46.5782776, 0.3407504 46.5784225, 0.3407141 46.5784951)",,,,
38594066,True,,Rue Saint-Grégoire,residential,,False,114.788,,"LINESTRING (0.3388474 46.5762234, 0.3391583 46.5764357, 0.3394108 46.5766006, 0.3395393 46.5767752, 0.3398277 46.576995)",,,,
31742514,True,,Rue Arsène Orillard,residential,,False,48.437,,"LINESTRING (0.3444088 46.5799967, 0.3443207 46.5798568, 0.3442814 46.5797943, 0.344269 46.5797667, 0.3441891 46.5795888)",,,,
38704565,True,,Rue des Balances d'Or,living_street,20,False,68.99600000000001,,"LINESTRING (0.3441891 46.5795888, 0.3440357 46.5795966, 0.3438811 46.5796078, 0.3435691 46.5796302, 0.343441 46.5796382, 0.3432902 46.5796452)",,,,
501747891,False,,Rue Arsène Orillard,living_street,20,False,50.25,,"LINESTRING (0.3441891 46.5795888, 0.3441455 46.579241, 0.3441482 46.5791928, 0.3441761 46.5791417)",,,,
1116263977,True,,Rue de la Cathédrale,residential,,False,11.726,,"LINESTRING (0.346096 46.5814489, 0.3459659 46.5815048)",,,,
38695242,False,,Rue Saint-Paul,residential,,True,74.57399999999998,,"LINESTRING (0.3459659 46.5815048, 0.3455587 46.5810957, 0.3454476 46.5809841, 0.3454332 46.5809697, 0.3454149 46.5809513)",,,,
1116263669,True,,Rue de la Cathédrale,residential,,False,59.646,,"LINESTRING (0.3459659 46.5815048, 0.3457937 46.5815906, 0.345691 46.5816415, 0.3453689 46.5817954, 0.3453552 46.5818009, 0.3453267 46.5818123)",,,,
38695239,True,,Rue Riffault,residential,,False,67.283,,"LINESTRING (0.3459789 46.5833041, 0.3460026 46.5833599, 0.3460475 46.5834657, 0.3462348 46.5838149, 0.3462639 46.5838763)",,,,
38695243,True,,Rue Montgautier,living_street,,False,120.46600000000001,,"LINESTRING (0.3466932 46.582442, 0.3465097 46.5821364, 0.3463534 46.5817277, 0.346096 46.5814489)",,,,
