osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge
48557096,Avenue de l'Égalité,tertiary,50,False,False,141.054,"LINESTRING (5.1339362 47.2962183, 5.1339301 47.296208, 5.1339166 47.2961851, 5.133454 47.2954028, 5.1332357 47.2950421)",,,
48557096,Avenue de l'Égalité,tertiary,50,False,True,114.73299999999999,"LINESTRING (5.1339362 47.2962183, 5.1343382 47.2970695, 5.134389 47.2971776, 5.1344009 47.2972008)",,,
250140907,Rue Louis Pasteur,residential,,False,True,43.708,"LINESTRING (5.1339362 47.2962183, 5.133631 47.2962896, 5.1333882 47.2963463)",,,
134545640,Rue des Clématites,residential,30,False,False,13.763,"LINESTRING (5.1366838 47.2983976, 5.1368663 47.2983991)",,,
"[870852861, 35312822, 1165980855]",Rue des Clématites,"['residential', 'living_street']",30,False,True,139.702,"LINESTRING (5.1366838 47.2983976, 5.1364462 47.2983943, 5.1358698 47.2983721, 5.1356285 47.2983628, 5.1355783 47.2983609, 5.1354617 47.2983615, 5.1351207 47.2983399, 5.1348346 47.2983505)",,,
834178272,Impasse de la Goulotte,residential,30,False,False,144.52200000000002,"LINESTRING (5.1366838 47.2983976, 5.1366796 47.298363, 5.1366284 47.298281, 5.1363707 47.2979804, 5.1358042 47.2973198, 5.1357452 47.2972698)",,,
4952301,Avenue de la République,tertiary,50,False,False,72.876,"LINESTRING (5.1351822 47.3013718, 5.1352587 47.3016532, 5.135371 47.3020145)",2,,
"[311464208, 870852862]",Avenue de la République,tertiary,"['20', '50']",False,False,333.30800000000005,"LINESTRING (5.1351822 47.3013718, 5.1351451 47.3012605, 5.1350815 47.300912, 5.1349742 47.300049, 5.1349501 47.2998552, 5.1348915 47.299384, 5.1348402 47.2989719, 5.1348266 47.2988726, 5.1348098 47.298738, 5.1347773 47.2984769, 5.1347556 47.2983897)",2,,
134545659,Rue de Chambertin,residential,,True,False,161.37099999999998,"LINESTRING (5.1329158 47.3008796, 5.1330647 47.3015261, 5.1330571 47.3015511, 5.1330369 47.3015739, 5.1330124 47.3015887, 5.1329753 47.3015992, 5.1328614 47.3016098, 5.1323057 47.3016617, 5.1319596 47.301694)",,,
48557096,Avenue de l'Égalité,tertiary,50,False,False,75.999,"LINESTRING (5.1326657 47.2941109, 5.1325068 47.2939663, 5.1320456 47.293629, 5.1319991 47.2935996)",,,
48557096,Avenue de l'Égalité,tertiary,50,False,True,112.16499999999999,"LINESTRING (5.1326657 47.2941109, 5.132814 47.2943205, 5.1329704 47.2945804, 5.1332357 47.2950421)",,,
134545660,Rue de Corcellot,residential,,False,True,68.866,"LINESTRING (5.1326657 47.2941109, 5.1328765 47.2940203, 5.1335312 47.2939469)",,,
48557096,Avenue de l'Égalité,tertiary,50,False,False,114.73299999999999,"LINESTRING (5.1344009 47.2972008, 5.134389 47.2971776, 5.1343382 47.2970695, 5.1339362 47.2962183)",,,
