osmid,oneway,name,highway,junction,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,width
"[34934806, 700788919]",False,"['Rue Reine Élisabeth Von Wittelbach', 'Rue de Bir Hakeim']",residential,,True,151.299,"LINESTRING (5.3756255 43.296618, 5.3755767 43.2966035, 5.3755582 43.2966017, 5.3755197 43.2966064, 5.3754715 43.2966024, 5.3754251 43.2965922, 5.3753573 43.2965713, 5.3753071 43.296556, 5.3750879 43.2964829, 5.374992 43.2964551, 5.374933 43.2964517, 5.3748773 43.2964493, 5.3748424 43.2964567, 5.374787 43.2964744, 5.3747505 43.296497, 5.3747083 43.2965278, 5.3746195 43.2966036, 5.3745227 43.2966814, 5.3744387 43.2967671, 5.3743876 43.2968261, 5.3742995 43.2969322, 5.3742792 43.2969564, 5.3742126 43.2970455)",2,,,,
123743079,True,Rue Sainte,residential,,False,31.24,"LINESTRING (5.3729662 43.2919615, 5.3725991 43.2918747)",1,50,,,
123743079,True,Rue Sainte,residential,,False,66.348,"LINESTRING (5.3725991 43.2918747, 5.3718541 43.2917066, 5.3718322 43.2917017, 5.3718174 43.2917076)",1,50,,,
"[56192032, 26602026]",True,"['Rue du Bailli de Suffren', 'Rue Beauvau']",residential,,False,115.67599999999999,"LINESTRING (5.3754334 43.2943864, 5.3752262 43.2948813, 5.3746834 43.2947177, 5.3745624 43.2946812)",1,30,,,
"[200064202, 121271990]",True,"['Quai des Belges', 'Rue Pythéas']",residential,,False,75.48199999999999,"LINESTRING (5.3754334 43.2943864, 5.3747809 43.2942255, 5.3747353 43.2942326, 5.374693 43.2942435, 5.3746193 43.2942626, 5.3745509 43.2942831)",1,30,,,
123743078,True,Rue Breteuil,secondary,,False,80.00699999999999,"LINESTRING (5.3749564 43.2924259, 5.3752117 43.2918051, 5.3752399 43.2917366)",2,,,,
123743079,True,Rue Sainte,residential,,False,79.97200000000001,"LINESTRING (5.3749564 43.2924259, 5.3744754 43.292311, 5.3741688 43.2922423, 5.374051 43.2922113, 5.3740168 43.2922036)",1,50,,,
123743079,True,Rue Sainte,residential,,False,89.19000000000001,"LINESTRING (5.3740168 43.2922036, 5.3739698 43.2921928, 5.3730225 43.2919745, 5.3729662 43.2919615)",1,50,,,
6310543,True,Rue Neuve Sainte-Catherine,residential,,False,83.264,"LINESTRING (5.3714892 43.2924767, 5.3713859 43.2924637, 5.3704754 43.2923494)",,,,,
202729633,True,Rue Fort Notre-Dame,tertiary,,False,97.56599999999999,"LINESTRING (5.3714892 43.2924767, 5.3712035 43.2931249, 5.3711656 43.293211, 5.371121 43.2933122)",2,50,,,
1237737153,False,Quai de Rive-Neuve,secondary,,True,38.745,"LINESTRING (5.3687272 43.2928633, 5.3682641 43.292775)",3,30,,,
6313505,True,Rue du Chantier,tertiary,,False,83.939,"LINESTRING (5.3687272 43.2928633, 5.3687553 43.292781, 5.3689773 43.2921307)",,,,,
"[421161737, 1237737156]",False,Quai de Rive-Neuve,secondary,,False,200.293,"LINESTRING (5.3687272 43.2928633, 5.3688289 43.2928809, 5.3690973 43.2929251, 5.3694031 43.2929761, 5.3701356 43.2930936, 5.3704163 43.2931514, 5.3707552 43.2932348, 5.3709392 43.2932814, 5.370978 43.2932912, 5.371121 43.2933122)",3,30,,,
112619158,False,Rue Neuve Sainte-Catherine,residential,,True,68.208,"LINESTRING (5.3689773 43.2921307, 5.3690842 43.2921455, 5.3695493 43.2922195, 5.3698022 43.2922561)",,,,,
112619159,True,Rue Neuve Sainte-Catherine,residential,,False,58.782,"LINESTRING (5.3689773 43.2921307, 5.3688912 43.2921058, 5.3683025 43.2919352)",,,,,
112619158,False,Rue Neuve Sainte-Catherine,residential,,True,55.464,"LINESTRING (5.3698022 43.2922561, 5.3704754 43.2923494)",,,,,
112619158,False,Rue Neuve Sainte-Catherine,residential,,False,68.208,"LINESTRING (5.3698022 43.2922561, 5.3695493 43.2922195, 5.3690842 43.2921455, 5.3689773 43.2921307)",,,,,
112619158,False,Rue Neuve Sainte-Catherine,residential,,False,55.464,"LINESTRING (5.3704754 43.2923494, 5.3698022 43.2922561)",,,,,
34934812,False,Place de l'Hôtel des Postes,residential,,False,57.151,"LINESTRING (5.374159 43.2992535, 5.3741544 43.2992195, 5.3741503 43.299189, 5.3741453 43.2991519, 5.374142 43.2991279, 5.3741069 43.2988785, 5.3741021 43.2988443, 5.3740848 43.2987424)",2,30,,,
119969502,False,Rue Sainte-Barbe,residential,,True,40.608000000000004,"LINESTRING (5.374159 43.2992535, 5.3741866 43.2993666, 5.3742495 43.2996127)",2,30,,,
741132791,True,Rue Colbert,residential,,False,88.812,"LINESTRING (5.374159 43.2992535, 5.3740331 43.2992623, 5.3730666 43.2993301)",1,50,,,
32063026,True,Rue Four du Chapitre,residential,,False,60.734,"LINESTRING (5.366098 43.2987074, 5.3654708 43.298796, 5.3653637 43.2988188)",,,,,
"[81855923, 431409220]",True,"['Place de Lenche', ""Rue de l'Évêché""]",living_street,,False,171.78699999999998,"LINESTRING (5.366098 43.2987074, 5.3661063 43.298679, 5.3660101 43.2983745, 5.3658778 43.2979793, 5.3658096 43.2977597, 5.3658033 43.2977254, 5.3658752 43.29741, 5.365924 43.2971957)",,20,,,
"[178672577, 81855938, 4385188, 81855933]",True,"['Place des Treize Cantons', 'Rue du Petit Puits', 'Rue des Repenties', 'Rue Sainte-Françoise']",residential,,False,262.26099999999997,"LINESTRING (5.366098 43.2987074, 5.3661488 43.2986992, 5.3663648 43.2986646, 5.3663863 43.2986687, 5.3664045 43.2986849, 5.3665037 43.2989551, 5.3666414 43.2993894, 5.3666607 43.2994211, 5.3666693 43.2994377, 5.366693 43.2994988, 5.3667031 43.2995191, 5.3668111 43.2995458, 5.3674374 43.2997332, 5.3677091 43.2998223, 5.3677535 43.2998365, 5.3678054 43.2998513, 5.3680593 43.2999267, 5.3682411 43.2999869, 5.3682968 43.3000091)",,,,,
32040771,True,Rue de l'Évêché,residential,,False,131.305,"LINESTRING (5.366471 43.2998556, 5.3664385 43.2997729, 5.3663457 43.299476, 5.3663277 43.2994176, 5.3661907 43.2990201, 5.3661022 43.2987616, 5.366098 43.2987074)",,,,,
"[40940328, 6313487]",True,"['Rue Plan-Fourmiguier', 'Rue Robert']",residential,,False,252.88500000000002,"LINESTRING (5.3669018 43.2925299, 5.3669207 43.2924586, 5.3669369 43.2923973, 5.3669508 43.2923451, 5.3670833 43.2918813, 5.3684628 43.2922533, 5.3683968 43.2924507, 5.3682969 43.2926947, 5.3682641 43.292775)",,,,,
1237737153,False,Quai de Rive-Neuve,secondary,,False,113.57499999999999,"LINESTRING (5.3669018 43.2925299, 5.3675812 43.2926514, 5.3678944 43.2927081, 5.3682641 43.292775)",3,30,,,
"[1237737153, 422682033, 1237737159]",False,Quai de Rive-Neuve,secondary,,True,65.75999999999999,"LINESTRING (5.3669018 43.2925299, 5.3667826 43.2925109, 5.3665071 43.2924671, 5.366419 43.2924516, 5.3662925 43.2924294, 5.3661741 43.2924086, 5.36611 43.2923974)","['4', '3']",30,,,
"[34414046, 130750951]",True,"[""Rue Fontaine d'Arménie"", 'Rue des Pénitents Bleus']",residential,,False,93.596,"LINESTRING (5.3742495 43.2996127, 5.3743948 43.2995913, 5.3748684 43.2995136, 5.3749306 43.2994809, 5.3749716 43.2994444, 5.3751135 43.2991868)",,30,,,
119969502,False,Rue Sainte-Barbe,residential,,False,40.608000000000004,"LINESTRING (5.3742495 43.2996127, 5.3741866 43.2993666, 5.374159 43.2992535)",2,30,,,
"[993862280, 265598791, 119969496]",True,Rue Sainte-Barbe,residential,,False,110.07099999999998,"LINESTRING (5.3742495 43.2996127, 5.3742814 43.2996699, 5.3743895 43.2999867, 5.3744233 43.3000894, 5.3745174 43.3003753, 5.3744856 43.3004848, 5.3744054 43.3005536)",2,30,,,
6312489,True,Rue du Docteur Denis Avierinos,residential,,False,49.96199999999999,"LINESTRING (5.3736266 43.296921, 5.3737052 43.296951, 5.3737253 43.2969578, 5.3737494 43.2969651, 5.3738945 43.2970112, 5.3740546 43.2970346, 5.3741421 43.2970407, 5.3742126 43.2970455)",2,,,,
700788917,False,Rue de la République,secondary,,True,105.761,"LINESTRING (5.3736266 43.296921, 5.3735233 43.297047, 5.3730385 43.2976464, 5.3729603 43.2977392)",2,50,,,
"[700788920, 35336993]",False,Rue de la République,secondary,,False,96.751,"LINESTRING (5.3736266 43.296921, 5.3740045 43.2964526, 5.374031 43.2964114, 5.3740558 43.2963689, 5.3740716 43.2963258, 5.3740836 43.2962687, 5.3740799 43.2962464, 5.3740762 43.2962241, 5.3740467 43.2961388)",3,"['50', '30']",,,
28667586,False,Rue de la Loge,residential,,False,80.086,"LINESTRING (5.3717243 43.2966678, 5.3716214 43.2966511, 5.3710007 43.2965867, 5.3707461 43.2965603)",,,,,
28667587,True,Rue de la Coutellerie,residential,,False,67.628,"LINESTRING (5.3717243 43.2966678, 5.3718083 43.2966809, 5.3725474 43.2967725)",,,,,
363163676,False,Rue Bonneterie,residential,,False,50.031000000000006,"LINESTRING (5.3717243 43.2966678, 5.3716816 43.2967671, 5.371659 43.2968611, 5.3716045 43.2971084)",,50,,,
363163676,False,Rue Bonneterie,residential,,True,40.536,"LINESTRING (5.3717243 43.2966678, 5.3717477 43.2966122, 5.3717951 43.2963653, 5.3718043 43.2963086)",,50,,,
35466086,False,Grand Rue,residential,,False,39.968,"LINESTRING (5.3714955 43.2977502, 5.3712684 43.2977611, 5.3710022 43.2977655)",,,,,
363163676,False,Rue Bonneterie,residential,,True,71.908,"LINESTRING (5.3714955 43.2977502, 5.3715052 43.2976911, 5.3715354 43.297516, 5.3716045 43.2971084)",,50,,,
28667567,True,Grand Rue,residential,,False,15.506,"LINESTRING (5.3720843 43.2977451, 5.3718927 43.297745)",,,,,
"[35731489, 477761934]",True,"['Rue des Consuls', 'Rue du Chevalier Roze']",residential,,False,81.873,"LINESTRING (5.3720843 43.2977451, 5.3721439 43.2976776, 5.3724546 43.2973038, 5.3724942 43.2971314, 5.3724937 43.297087)",,,,,
6312574,False,Rue des Consuls,residential,,False,35.24,"LINESTRING (5.3725474 43.2967725, 5.372538 43.2968274, 5.3724937 43.297087)",,,,,
28667587,True,Rue de la Coutellerie,residential,,False,27.307000000000002,"LINESTRING (5.3725474 43.2967725, 5.3726363 43.2967802, 5.3728821 43.2968036)",,,,,
361589176,False,Rue de la République,secondary,,True,57.133,"LINESTRING (5.3729603 43.2977392, 5.3725994 43.2981808)",2,50,,,
28667567,True,Grand Rue,residential,,False,70.896,"LINESTRING (5.3729603 43.2977392, 5.3728377 43.2977412, 5.3721829 43.297744, 5.3720843 43.2977451)",,,,,
700788917,False,Rue de la République,secondary,,False,105.761,"LINESTRING (5.3729603 43.2977392, 5.3730385 43.2976464, 5.3735233 43.297047, 5.3736266 43.296921)",2,50,,,
6312682,True,Rue Henri Fiocca,residential,,False,89.32400000000001,"LINESTRING (5.374064 43.2977335, 5.3739694 43.2977342, 5.3731373 43.2977401, 5.3729603 43.2977392)",,,,,
700788918,False,Rue Henri Barbusse,residential,,False,78.908,"LINESTRING (5.374064 43.2977335, 5.3740659 43.2976021, 5.3740665 43.2975766, 5.3740737 43.2972898, 5.3740798 43.2972588, 5.3740877 43.297241, 5.3741263 43.2971686, 5.3742126 43.2970455)",2,,,,
700788918,False,Rue Henri Barbusse,residential,,True,37.796,"LINESTRING (5.374064 43.2977335, 5.3740633 43.2978547, 5.374062 43.2980734)",2,,,,
"[6312572, 637597254]",False,Rue Méry,tertiary,,False,57.56700000000001,"LINESTRING (5.3712314 43.2987929, 5.3714229 43.2991197, 5.3714387 43.2991466, 5.3714495 43.299165, 5.3715105 43.2992691)",,,,,
6312572,False,Rue Méry,tertiary,,True,111.52300000000001,"LINESTRING (5.3712314 43.2987929, 5.3710188 43.2984305, 5.370755 43.2979811, 5.3706696 43.2978782)",,,,,
35731489,True,Rue du Chevalier Roze,residential,,False,135.425,"LINESTRING (5.3712314 43.2987929, 5.3712991 43.2987101, 5.3720356 43.2978095, 5.3720843 43.2977451)",,,,,
435543126,True,Grand Rue,residential,,False,24.465,"LINESTRING (5.3707037 43.2977307, 5.3710022 43.2977655)",,,,,
"[6312501, 676641430]",False,Rue de la Prison,residential,,False,50.231,"LINESTRING (5.3691625 43.2975248, 5.3691904 43.2974749, 5.3694051 43.297109)",,,,,
139762730,False,Rue Caisserie,tertiary,,False,90.504,"LINESTRING (5.3691625 43.2975248, 5.3693069 43.2975703, 5.3694416 43.2976143, 5.3694782 43.2976247, 5.3696377 43.2976559, 5.370007 43.2977101, 5.3701386 43.2977302, 5.3702342 43.2977448)",2,,,,
139762730,False,Rue Caisserie,tertiary,,True,180.17000000000002,"LINESTRING (5.3691625 43.2975248, 5.3690603 43.2974902, 5.3689706 43.2974433, 5.3688851 43.2973886, 5.3686202 43.2972074, 5.3685122 43.2971622, 5.3683663 43.2971088, 5.3681304 43.297028, 5.3680224 43.2969986, 5.3676675 43.2969129, 5.3675801 43.2968967, 5.3674589 43.2968789, 5.3672193 43.2968386, 5.3671948 43.2968285)",2,,,,
139762730,False,Rue Caisserie,tertiary,,False,180.16999999999996,"LINESTRING (5.3671948 43.2968285, 5.3672193 43.2968386, 5.3674589 43.2968789, 5.3675801 43.2968967, 5.3676675 43.2969129, 5.3680224 43.2969986, 5.3681304 43.297028, 5.3683663 43.2971088, 5.3685122 43.2971622, 5.3686202 43.2972074, 5.3688851 43.2973886, 5.3689706 43.2974433, 5.3690603 43.2974902, 5.3691625 43.2975248)",2,,,,
435543106,True,Avenue de Saint-Jean,tertiary,,False,26.558,"LINESTRING (5.3671948 43.2968285, 5.3670208 43.2968292, 5.3668773 43.2967882)",1,,,,
35731488,False,Rue Saint-Jaume,residential,,False,25.703,"LINESTRING (5.3731178 43.2968362, 5.3731451 43.2970665)",,,,,
28667587,True,Rue de la Coutellerie,residential,,False,42.437,"LINESTRING (5.3731178 43.2968362, 5.3735375 43.2968944, 5.3735711 43.2968997, 5.3736266 43.296921)",,,,,
201084758,False,Rue Henri Tasso,residential,,False,19.72,"LINESTRING (5.366254 43.2960099, 5.3661894 43.2961809)",,,,,
139768325,False,Rue de la Loge,residential,,False,55.367,"LINESTRING (5.366254 43.2960099, 5.3658376 43.2959263, 5.3655965 43.2958725)",,,,,
201084758,False,Rue Henri Tasso,residential,,True,41.263,"LINESTRING (5.366254 43.2960099, 5.3663487 43.2957525, 5.3663905 43.2956524)",,,,,
431532390,False,Rue de la Loge,residential,,True,107.327,"LINESTRING (5.366254 43.2960099, 5.3669081 43.2961428, 5.3671392 43.2961709, 5.367218 43.2961792, 5.3673093 43.2961892, 5.3674501 43.2962043, 5.3675006 43.2962042, 5.3675478 43.2961979)",,,,,
139768313,False,Avenue Saint-Jean,tertiary,,False,24.867,"LINESTRING (5.365329 43.2959384, 5.3651685 43.2957477)",2,,,,
28667542,False,Avenue de Saint-Jean,tertiary,,True,26.208,"LINESTRING (5.365329 43.2959384, 5.3654838 43.2961382, 5.3654883 43.2961436)",2,,,,
28667542,False,Avenue de Saint-Jean,tertiary,,False,60.577,"LINESTRING (5.3660932 43.2964488, 5.3660146 43.2964149, 5.3657585 43.2963145, 5.3655961 43.2962491, 5.3654883 43.2961436)",2,,,,
28667542,False,Avenue de Saint-Jean,tertiary,,True,60.045,"LINESTRING (5.3660932 43.2964488, 5.3661816 43.29648, 5.3667606 43.2966847)",2,,,,
32424203,False,Rue Henri Tasso,residential,,False,57.56,"LINESTRING (5.3660932 43.2964488, 5.3660686 43.2965082, 5.3658977 43.2969465)",,,,,
6312679,False,Rue des Martégales,residential,,False,29.518,"LINESTRING (5.365176 43.2962806, 5.3654246 43.2961745, 5.3654883 43.2961436)",,,,,
195121568,True,Rue des Martégales,residential,,False,122.72200000000001,"LINESTRING (5.365176 43.2962806, 5.3651361 43.29623, 5.3649037 43.2959471, 5.3648242 43.2958502, 5.3646841 43.2956849, 5.3645929 43.2955769, 5.3645149 43.2954759, 5.3644463 43.2953869, 5.3644235 43.2953624, 5.3643971 43.2953339)",,,,,
363163681,False,Rue des Martégales,residential,,False,120.64500000000001,"LINESTRING (5.365176 43.2962806, 5.36524 43.2963676, 5.3657192 43.296533, 5.365494 43.2971105)",,,,,
6312679,False,Rue des Martégales,residential,,True,29.518,"LINESTRING (5.3654883 43.2961436, 5.3654246 43.2961745, 5.365176 43.2962806)",,,,,
28667542,False,Avenue de Saint-Jean,tertiary,,False,26.208,"LINESTRING (5.3654883 43.2961436, 5.3654838 43.2961382, 5.365329 43.2959384)",2,,,,
28667542,False,Avenue de Saint-Jean,tertiary,,True,60.577,"LINESTRING (5.3654883 43.2961436, 5.3655961 43.2962491, 5.3657585 43.2963145, 5.3660146 43.2964149, 5.3660932 43.2964488)",2,,,,
"[32040656, 676641426, 40033758, 40033759]",False,"['Esplanade de la Tourette', 'Parvis Saint-Laurent', 'Rue Saint-Laurent']",residential,,False,403.7780000000001,"LINESTRING (5.3639173 43.296063, 5.363797 43.295918, 5.3637356 43.2958441, 5.363645 43.2957267, 5.3636029 43.2956913, 5.3635146 43.2956611, 5.3634602 43.2956621, 5.3634128 43.2956756, 5.3631875 43.2957788, 5.3631522 43.2957997, 5.3630661 43.2958842, 5.3630227 43.2959471, 5.3630066 43.2960278, 5.363007 43.2961417, 5.363034 43.2962435, 5.363091 43.2963491, 5.3631274 43.2964163, 5.3632904 43.2966314, 5.3635012 43.2968881, 5.3641038 43.2976222, 5.3643602 43.2979643, 5.3645736 43.2982622, 5.3645974 43.298291)",,30,,,
32040656,False,Rue Saint-Laurent,residential,,True,171.74899999999997,"LINESTRING (5.3639173 43.296063, 5.3643928 43.2966323, 5.364686 43.2969994, 5.364719 43.2970398, 5.3647904 43.2970948, 5.3648676 43.2971446, 5.3649725 43.2971951, 5.3650832 43.2972328, 5.365096 43.2972371, 5.365177 43.297265)",,30,,,
637597250,False,Square Protis,residential,,False,64.858,"LINESTRING (5.3639173 43.296063, 5.3638501 43.2960907, 5.3636844 43.2961592, 5.3636243 43.2962211, 5.3636258 43.2962964, 5.3637849 43.2965035)",,,,,
"[6311305, 32040695]",True,"['Place de Lenche', 'Rue de la Cathédrale']",living_street,,False,174.50900000000001,"LINESTRING (5.3656117 43.2972814, 5.3656021 43.2973308, 5.3655144 43.2977667, 5.3655166 43.2979942, 5.3655091 43.2980442, 5.3653405 43.2984412, 5.3653192 43.2985034, 5.3653086 43.2985644, 5.3653098 43.2986328, 5.3653163 43.2986921, 5.365341 43.2987835, 5.3653637 43.2988188)",,20,,,
119970277,False,Rue Saint-Thomé,residential,,False,35.429,"LINESTRING (5.3656117 43.2972814, 5.365564 43.2972856, 5.3655275 43.2972881, 5.3654816 43.2972903, 5.3653673 43.297287, 5.365177 43.297265)",,30,,,
139762724,False,Place de Lenche,residential,,True,27.215000000000003,"LINESTRING (5.3656117 43.2972814, 5.3657047 43.2972672, 5.3657523 43.2972565, 5.3657856 43.297249, 5.365924 43.2971957)",,,,,
28667534,False,Rue Caisserie,residential,,False,90.871,"LINESTRING (5.365924 43.2971957, 5.3659464 43.2971832, 5.3662489 43.2970111, 5.3663754 43.2969588, 5.3665227 43.2969123, 5.3667369 43.2968635, 5.3668278 43.2968351, 5.3668773 43.2967882)",,,,,
139762724,False,Place de Lenche,residential,,False,27.215,"LINESTRING (5.365924 43.2971957, 5.3657856 43.297249, 5.3657523 43.2972565, 5.3657047 43.2972672, 5.3656117 43.2972814)",,,,,
32040656,False,Rue Saint-Laurent,residential,,False,171.749,"LINESTRING (5.365177 43.297265, 5.365096 43.2972371, 5.3650832 43.2972328, 5.3649725 43.2971951, 5.3648676 43.2971446, 5.3647904 43.2970948, 5.364719 43.2970398, 5.364686 43.2969994, 5.3643928 43.2966323, 5.3639173 43.296063)",,30,,,
"[40033760, 431409221]",True,"['Rue Saint-Thomé', 'Rue Miradou']",residential,,False,193.30400000000006,"LINESTRING (5.365177 43.297265, 5.3651271 43.2973146, 5.3648569 43.2973897, 5.3648043 43.2974076, 5.3645727 43.2975073, 5.3644812 43.2975432, 5.3644428 43.2975834, 5.3644347 43.2976135, 5.3644371 43.2976236, 5.3644545 43.2976636, 5.3647667 43.2981171, 5.3648226 43.2981981, 5.3648795 43.2983122, 5.3648786 43.2983476, 5.3648494 43.2983692, 5.3647291 43.2983891, 5.3646994 43.298388, 5.3646702 43.2983757, 5.3645974 43.298291)",1,,,,
119970277,False,Rue Saint-Thomé,residential,,True,35.428999999999995,"LINESTRING (5.365177 43.297265, 5.3653673 43.297287, 5.3654816 43.2972903, 5.3655275 43.2972881, 5.365564 43.2972856, 5.3656117 43.2972814)",,30,,,
426843941,False,Rue Félix Éboué,residential,,True,27.365,"LINESTRING (5.372043 43.3001997, 5.3719238 43.2999694)",,,,,
426843941,False,Rue Félix Éboué,residential,,False,27.365,"LINESTRING (5.3719238 43.2999694, 5.372043 43.3001997)",,,,,
"[637597257, 28667550]",True,Rue Félix Éboué,residential,,False,51.506,"LINESTRING (5.3719238 43.2999694, 5.3717665 43.2996797, 5.3717482 43.299646, 5.3717073 43.2995707, 5.3716899 43.2995386)",,,,,
741132791,True,Rue Colbert,residential,,False,43.203,"LINESTRING (5.3730666 43.2993301, 5.3725355 43.2993696)",1,50,,,
35981984,True,Rue Saint-Cannat,residential,,False,99.72699999999999,"LINESTRING (5.3725355 43.2993696, 5.3725306 43.299334, 5.3725269 43.2993039, 5.3725108 43.2991759, 5.3730072 43.2985736)",1,,,,
741132791,True,Rue Colbert,residential,,False,59.828,"LINESTRING (5.3725355 43.2993696, 5.3720192 43.2993996, 5.3719803 43.2994019, 5.3717988 43.2994145)",1,50,,,
34489605,False,Place des Prêcheurs,residential,,True,27.073,"LINESTRING (5.3729336 43.2981917, 5.3725994 43.2981808)",1,,,,
34489604,True,Rue des Prêcheurs,residential,,False,100.94999999999999,"LINESTRING (5.3729336 43.2981917, 5.3730627 43.2980405, 5.3731191 43.2980305, 5.3738895 43.2980673, 5.373954 43.2980699, 5.3740076 43.2980716, 5.374062 43.2980734)",1,,,,
700788918,False,Rue Henri Barbusse,residential,,False,37.796,"LINESTRING (5.374062 43.2980734, 5.3740633 43.2978547, 5.374064 43.2977335)",2,,,,
700788918,False,Rue Henri Barbusse,residential,,True,74.482,"LINESTRING (5.374062 43.2980734, 5.3740611 43.2982132, 5.3740627 43.2983294, 5.3740637 43.2984026, 5.3740633 43.2984199, 5.3740653 43.298519, 5.3740655 43.2985363, 5.3740678 43.2986118, 5.3740692 43.2986589, 5.3740848 43.2987424)",2,,,,
35981984,True,Rue Saint-Cannat,residential,,False,45.736999999999995,"LINESTRING (5.3730072 43.2985736, 5.3730641 43.2984927, 5.3730673 43.2984261, 5.3729336 43.2981917)",1,,,,
28117770,True,Rue du Colonel Jean-Baptiste Pétré,residential,,False,91.562,"LINESTRING (5.3740848 43.2987424, 5.373975 43.2987331, 5.373866 43.2987238, 5.3731404 43.2986559, 5.3730618 43.2986271, 5.3730072 43.2985736)",1,,,,
34489600,False,Rue Neuve Saint-Martin,residential,,False,98.03999999999999,"LINESTRING (5.3740848 43.2987424, 5.3741451 43.2987475, 5.3742364 43.2987569, 5.3747649 43.2987924, 5.3749884 43.2987809, 5.3750756 43.2987715, 5.3752912 43.2987722)",1,,,,
34934812,False,Place de l'Hôtel des Postes,residential,,True,57.151,"LINESTRING (5.3740848 43.2987424, 5.3741021 43.2988443, 5.3741069 43.2988785, 5.374142 43.2991279, 5.3741453 43.2991519, 5.3741503 43.299189, 5.3741544 43.2992195, 5.374159 43.2992535)",2,30,,,
700788918,False,Rue Henri Barbusse,residential,,False,74.482,"LINESTRING (5.3740848 43.2987424, 5.3740692 43.2986589, 5.3740678 43.2986118, 5.3740655 43.2985363, 5.3740653 43.298519, 5.3740633 43.2984199, 5.3740637 43.2984026, 5.3740627 43.2983294, 5.3740611 43.2982132, 5.374062 43.2980734)",2,,,,
28117778,True,Rue Fontaine d'Arménie,residential,,False,49.828,"LINESTRING (5.3752912 43.2987722, 5.3753035 43.2988907, 5.3751722 43.299123, 5.3751552 43.2991541, 5.3751135 43.2991868)",1,,,,
34489600,False,Rue Neuve Saint-Martin,residential,,True,98.03999999999999,"LINESTRING (5.3752912 43.2987722, 5.3750756 43.2987715, 5.3749884 43.2987809, 5.3747649 43.2987924, 5.3742364 43.2987569, 5.3741451 43.2987475, 5.3740848 43.2987424)",1,,,,
741132791,True,Rue Colbert,residential,,False,77.601,"LINESTRING (5.3751135 43.2991868, 5.3744733 43.2992305, 5.3743328 43.2992413, 5.374294 43.2992433, 5.3742886 43.2992437, 5.3742725 43.2992449, 5.374159 43.2992535)",1,50,,,
28667567,True,Grand Rue,residential,,False,32.15,"LINESTRING (5.3718927 43.297745, 5.3715635 43.2977493, 5.3714955 43.2977502)",,,,,
