osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,tunnel,junction
48687124,Rue de la Tour de Gassies,tertiary,False,True,236.40099999999998,2,50,"LINESTRING (-0.6165221 44.881258, -0.6164518 44.8812423, -0.6161678 44.8811642, -0.6161322 44.8811544, -0.6160826 44.8811408, -0.6157351 44.8810452, -0.615674 44.8810284, -0.6146866 44.8807569, -0.6146018 44.8807363, -0.6144942 44.8807101, -0.6137939 44.8805397, -0.6137326 44.8805248, -0.6137108 44.8805168)",,
48687124,Rue de la Tour de Gassies,tertiary,False,True,57.669,2,50,"LINESTRING (-0.6172252 44.881397, -0.6170837 44.8813806, -0.6170322 44.881373, -0.6168888 44.8813486, -0.6166639 44.8812896, -0.6165221 44.881258)",,
769674457,Avenue Maryse Bastié,residential,False,False,31.412,2,50,"LINESTRING (-0.6162241 44.8882244, -0.6160158 44.8881941, -0.6159679 44.8881868, -0.6158339 44.8881663)",,
26329178,,unclassified,False,True,21.136,2,50,"LINESTRING (-0.6141764 44.8879405, -0.6141532 44.8879771, -0.6141351 44.8880056, -0.614097 44.8880657, -0.6140665 44.8881139)",,
769674457,Avenue Maryse Bastié,residential,False,False,98.037,2,50,"LINESTRING (-0.6141764 44.8879405, -0.6133646 44.8878414, -0.6131908 44.887806, -0.6129609 44.8877576)",,
769674457,Avenue Maryse Bastié,residential,False,True,22.654,2,50,"LINESTRING (-0.6141764 44.8879405, -0.6143165 44.887959, -0.6144591 44.8879778)",,
26330215,Rue Claude Debussy,residential,False,True,163.29399999999998,2,50,"LINESTRING (-0.6129609 44.8877576, -0.6129805 44.8877245, -0.6131702 44.8874049, -0.6131877 44.8873653, -0.6132046 44.8873102, -0.613418 44.8866297, -0.6134547 44.8863399)",,
"[769674457, 769375212]",Avenue Maryse Bastié,residential,False,False,172.74099999999999,2,50,"LINESTRING (-0.6129609 44.8877576, -0.612828 44.8877298, -0.6127228 44.8877086, -0.6124835 44.8876606, -0.6123064 44.8876251, -0.6122421 44.8876122, -0.6121576 44.8875952, -0.6120673 44.8875771, -0.6119991 44.8875623, -0.6119363 44.8875486, -0.6118949 44.8875304, -0.6118247 44.8874898, -0.6117896 44.8874418, -0.6117777 44.887387, -0.6117893 44.8873402, -0.6120437 44.8868287)",,
769674457,Avenue Maryse Bastié,residential,False,True,98.037,2,50,"LINESTRING (-0.6129609 44.8877576, -0.6131908 44.887806, -0.6133646 44.8878414, -0.6141764 44.8879405)",,
22779857,Avenue de Terrefort,secondary,False,False,58.425,2,50,"LINESTRING (-0.6140665 44.8881139, -0.6142167 44.888245, -0.6142844 44.8883891, -0.6142624 44.8885932)",,
"[22779857, 769375214, 769375215]",Avenue de Terrefort,secondary,False,True,290.016,"['2', '3']",50,"LINESTRING (-0.6140665 44.8881139, -0.6138655 44.8880295, -0.6135085 44.8879862, -0.6132067 44.8880022, -0.6127517 44.8880462, -0.6121366 44.8881056, -0.6118547 44.8881254, -0.6116672 44.8881357, -0.6115747 44.8881389, -0.6114486 44.8881433, -0.6113075 44.8881449, -0.6112123 44.8881459, -0.6111276 44.8881469, -0.6104361 44.8881545)",,
26329178,,unclassified,False,False,21.136000000000003,2,50,"LINESTRING (-0.6140665 44.8881139, -0.614097 44.8880657, -0.6141351 44.8880056, -0.6141532 44.8879771, -0.6141764 44.8879405)",,
268095346,Avenue de la Marne,residential,False,False,21.2,2,50,"LINESTRING (-0.6152115 44.8860975, -0.6152469 44.8859085)",,
26330171,Rue Gabriel Fauré,residential,False,True,141.043,2,50,"LINESTRING (-0.6152115 44.8860975, -0.615129 44.8861078, -0.6149862 44.8861237, -0.6145995 44.8861818, -0.6144118 44.8862081, -0.6143431 44.8862177, -0.6141982 44.8862336, -0.6141189 44.8862486, -0.6134547 44.8863399)",,
268095346,Avenue de la Marne,residential,False,True,57.114999999999995,2,50,"LINESTRING (-0.6152115 44.8860975, -0.615173 44.8862405, -0.6151177 44.8863655, -0.6150007 44.8865876)",,
268095346,Avenue de la Marne,residential,False,False,17.278,2,50,"LINESTRING (-0.6152469 44.8859085, -0.6152761 44.8857545)",,
268095346,Avenue de la Marne,residential,False,True,21.2,2,50,"LINESTRING (-0.6152469 44.8859085, -0.6152115 44.8860975)",,
26329246,Avenue de la Somme,residential,False,True,104.026,,,"LINESTRING (-0.6152469 44.8859085, -0.6153209 44.8858862, -0.616475 44.8855649)",,
57870467,Avenue de Verdun,residential,False,False,255.829,2,30,"LINESTRING (-0.6164386 44.883619, -0.6163607 44.883596, -0.616004 44.8834905, -0.6159449 44.883473, -0.615629 44.8833795, -0.6147279 44.8831289, -0.6143772 44.8830314, -0.6135409 44.8827397, -0.6134576 44.8827106)",,
268095346,Avenue de la Marne,residential,False,True,176.63899999999998,2,50,"LINESTRING (-0.6164386 44.883619, -0.616417 44.8836597, -0.6162809 44.8839154, -0.6160748 44.8841927, -0.6159569 44.8843326, -0.6154567 44.884926, -0.6154397 44.8849462, -0.6154308 44.8849724, -0.615413 44.8850247)",,
57870467,Avenue de Verdun,residential,False,False,4.284,2,30,"LINESTRING (-0.6134576 44.8827106, -0.6134088 44.8826936)",,
26330131,Rue Maurice Abadie,residential,False,False,54.967,,30,"LINESTRING (-0.6134576 44.8827106, -0.6134941 44.8826589, -0.6137753 44.8822705)",,
57870467,Avenue de Verdun,residential,False,True,255.829,2,30,"LINESTRING (-0.6134576 44.8827106, -0.6135409 44.8827397, -0.6143772 44.8830314, -0.6147279 44.8831289, -0.615629 44.8833795, -0.6159449 44.883473, -0.616004 44.8834905, -0.6163607 44.883596, -0.6164386 44.883619)",,
49039901,Avenue de Bir Hakeïm,residential,False,True,21.639,1,50,"LINESTRING (-0.6156756 44.8867696, -0.6156668 44.8865751)",,
488479004,Place du Belvédère,residential,True,False,76.04099999999998,1,50,"LINESTRING (-0.6156756 44.8867696, -0.6157867 44.886762, -0.6165423 44.8867113, -0.6166366 44.8867058)",,
602681385,Avenue de Bir Hakeïm,residential,True,False,155.807,1,50,"LINESTRING (-0.6156756 44.8867696, -0.6158218 44.8880719, -0.6158268 44.8881106, -0.6158339 44.8881663)",,
268095346,Avenue de la Marne,residential,False,True,64.847,2,50,"LINESTRING (-0.6150007 44.8865876, -0.6146837 44.8871258)",,
49039901,Avenue de Bir Hakeïm,residential,False,False,54.11,1,50,"LINESTRING (-0.6150007 44.8865876, -0.6150918 44.8865821, -0.6156398 44.8865492, -0.6156668 44.8865751)",,
268095346,Avenue de la Marne,residential,False,False,57.114999999999995,2,50,"LINESTRING (-0.6150007 44.8865876, -0.6151177 44.8863655, -0.615173 44.8862405, -0.6152115 44.8860975)",,
26330240,Place du Belvédère,residential,True,False,74.564,1,50,"LINESTRING (-0.6166066 44.8864957, -0.6156668 44.8865751)",,
49039904,Rue Francis Garnier,residential,False,False,58.471,2,50,"LINESTRING (-0.6166066 44.8864957, -0.6165367 44.8859722)",,
49039904,Rue Francis Garnier,residential,False,True,23.481,2,50,"LINESTRING (-0.6166066 44.8864957, -0.6166366 44.8867058)",,
26329246,Avenue de la Somme,residential,False,True,67.114,,,"LINESTRING (-0.616475 44.8855649, -0.6172551 44.8853224)",,
49039904,Rue Francis Garnier,residential,False,True,45.55,2,50,"LINESTRING (-0.616475 44.8855649, -0.6165367 44.8859722)",,
26329246,Avenue de la Somme,residential,False,False,104.026,,,"LINESTRING (-0.616475 44.8855649, -0.6153209 44.8858862, -0.6152469 44.8859085)",,
26329215,Rue Jacques Cartier,residential,False,True,66.382,,,"LINESTRING (-0.6173393 44.8859164, -0.6172551 44.8853224)",,
49039899,Rue Savorgnan de Brazza,residential,False,True,63.535,2,50,"LINESTRING (-0.6173393 44.8859164, -0.6165367 44.8859722)",,
49039901,Avenue de Bir Hakeïm,residential,False,False,21.639,1,50,"LINESTRING (-0.6156668 44.8865751, -0.6156756 44.8867696)",,
49039901,Avenue de Bir Hakeïm,residential,False,True,54.11,1,50,"LINESTRING (-0.6156668 44.8865751, -0.6156398 44.8865492, -0.6150918 44.8865821, -0.6150007 44.8865876)",,
26329215,Rue Jacques Cartier,residential,False,False,66.382,,,"LINESTRING (-0.6172551 44.8853224, -0.6173393 44.8859164)",,
26329246,Avenue de la Somme,residential,False,False,67.114,,,"LINESTRING (-0.6172551 44.8853224, -0.616475 44.8855649)",,
26329215,Rue Jacques Cartier,residential,False,True,95.44500000000001,,,"LINESTRING (-0.6172551 44.8853224, -0.6172506 44.8852788, -0.6172232 44.8850575, -0.6172112 44.8850028, -0.6171759 44.884969, -0.6166508 44.8847719, -0.6165467 44.8847786)",,
26329242,Square du 8 Mai,residential,False,True,31.414,,,"LINESTRING (-0.6165467 44.8847786, -0.6161483 44.8847902)",,
26329215,Rue Jacques Cartier,residential,False,False,95.445,,,"LINESTRING (-0.6165467 44.8847786, -0.6166508 44.8847719, -0.6171759 44.884969, -0.6172112 44.8850028, -0.6172232 44.8850575, -0.6172506 44.8852788, -0.6172551 44.8853224)",,
26329242,Square du 8 Mai,residential,False,False,57.978,,,"LINESTRING (-0.6165467 44.8847786, -0.6163941 44.8849774, -0.6163595 44.8849938, -0.6159858 44.8850149)",,
26329242,Square du 8 Mai,residential,False,False,28.299,,,"LINESTRING (-0.6159858 44.8850149, -0.6159941 44.8849791, -0.6161483 44.8847902)",,
26329242,Square du 8 Mai,residential,False,True,57.977999999999994,,,"LINESTRING (-0.6159858 44.8850149, -0.6163595 44.8849938, -0.6163941 44.8849774, -0.6165467 44.8847786)",,
49039903,Avenue du 8 Mai,residential,False,False,45.575,,,"LINESTRING (-0.6159858 44.8850149, -0.6155227 44.8850451, -0.6154916 44.8850393, -0.615413 44.8850247)",,
49039903,Avenue du 8 Mai,residential,False,True,45.575,,,"LINESTRING (-0.615413 44.8850247, -0.6154916 44.8850393, -0.6155227 44.8850451, -0.6159858 44.8850149)",,
268095346,Avenue de la Marne,residential,False,False,176.63899999999998,2,50,"LINESTRING (-0.615413 44.8850247, -0.6154308 44.8849724, -0.6154397 44.8849462, -0.6154567 44.884926, -0.6159569 44.8843326, -0.6160748 44.8841927, -0.6162809 44.8839154, -0.616417 44.8836597, -0.6164386 44.883619)",,
268095346,Avenue de la Marne,residential,False,True,81.865,2,50,"LINESTRING (-0.615413 44.8850247, -0.615394 44.885116, -0.6153524 44.8853399, -0.6152865 44.8856946, -0.6152761 44.8857545)",,
268095346,Avenue de la Marne,residential,False,False,64.847,2,50,"LINESTRING (-0.6146837 44.8871258, -0.6150007 44.8865876)",,
26329187,Place du 11 Novembre,residential,True,False,99.016,1,50,"LINESTRING (-0.6146837 44.8871258, -0.6144824 44.8874463, -0.6143874 44.8875986, -0.6142283 44.8878536, -0.6142129 44.8878794, -0.6141974 44.8879054, -0.6141764 44.8879405)",,
268095346,Avenue de la Marne,residential,False,True,17.278,2,50,"LINESTRING (-0.6152761 44.8857545, -0.6152469 44.8859085)",,
58177700,Rue Édouard Lalo,residential,False,False,176.243,,30,"LINESTRING (-0.6152761 44.8857545, -0.6152029 44.8857659, -0.6150028 44.8857959, -0.6149589 44.88579, -0.6137203 44.8854636, -0.6134993 44.8853991, -0.6132782 44.8853417, -0.6131682 44.8853137)",,
268095346,Avenue de la Marne,residential,False,False,81.865,2,50,"LINESTRING (-0.6152761 44.8857545, -0.6152865 44.8856946, -0.6153524 44.8853399, -0.615394 44.885116, -0.615413 44.8850247)",,
26329242,Square du 8 Mai,residential,False,False,31.414,,,"LINESTRING (-0.6161483 44.8847902, -0.6165467 44.8847786)",,
26329242,Square du 8 Mai,residential,False,True,28.299,,,"LINESTRING (-0.6161483 44.8847902, -0.6159941 44.8849791, -0.6159858 44.8850149)",,
49039900,Avenue du 8 Mai,residential,False,False,57.458999999999996,,,"LINESTRING (-0.6161483 44.8847902, -0.6164316 44.8844175, -0.6165453 44.8843702)",,
49039900,Avenue du 8 Mai,residential,False,True,57.458999999999996,,,"LINESTRING (-0.6165453 44.8843702, -0.6164316 44.8844175, -0.6161483 44.8847902)",,
82486499,Avenue Charles de Gaulle,residential,False,False,85.451,,30,"LINESTRING (-0.613269 44.8812587, -0.6131138 44.8815012, -0.612856 44.8819038, -0.6128252 44.8819598)",,
444120059,Rue Théodore Bellemer,residential,False,False,79.214,,30,"LINESTRING (-0.613269 44.8812587, -0.6133144 44.881274, -0.6133725 44.8812935, -0.6137553 44.881422, -0.614018 44.8815101, -0.6141789 44.8815617)",,
754623747,Avenue des Martyrs de la Résistance,residential,False,False,57.907,,30,"LINESTRING (-0.613269 44.8812587, -0.6131668 44.8812476, -0.6127912 44.8811199, -0.6125974 44.881054)",,
23860382,Avenue d'Aquitaine,tertiary,False,False,62.114,,,"LINESTRING (-0.6058546 44.8798285, -0.6062179 44.8802205, -0.6062897 44.8802943)",,
26329775,Allée Odilon Redon,residential,False,False,101.477,,,"LINESTRING (-0.6058546 44.8798285, -0.6055304 44.879914, -0.6050379 44.8802657, -0.6051936 44.8803977)",,
26329775,Allée Odilon Redon,residential,False,True,101.477,,,"LINESTRING (-0.6051936 44.8803977, -0.6050379 44.8802657, -0.6055304 44.879914, -0.6058546 44.8798285)",,
23860382,Avenue d'Aquitaine,tertiary,False,False,39.993,,,"LINESTRING (-0.6069844 44.8809591, -0.6071165 44.8811185, -0.6071887 44.8811819, -0.6072794 44.8812496)",,
