osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,bridge
30651144,True,,,Boulevard Marx Dormoy,secondary,,False,66.16799999999999,"LINESTRING (2.7573171 43.2030081, 2.7571933 43.2029944, 2.757093 43.2029834, 2.7569728 43.202941, 2.7568771 43.2029082, 2.756813 43.2028645, 2.7567303 43.202777, 2.7566659 43.2027059)",,,
30691516,False,,,Avenue Garibaldi,residential,,True,114.656,"LINESTRING (2.7573171 43.2030081, 2.7573066 43.2030491, 2.7569685 43.2032918, 2.7564698 43.2036518, 2.7563809 43.2037667)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,8.749,"LINESTRING (2.7595321 43.2008605, 2.7596348 43.2008847)",,,
30651147,False,,D 506,Boulevard de Châteaudun,secondary,,False,67.884,"LINESTRING (2.7595321 43.2008605, 2.7595213 43.2009083, 2.7595655 43.2009818, 2.7596334 43.2010947, 2.7597114 43.2011907, 2.7597548 43.2012205, 2.7598283 43.2014168)",,,
30691535,False,,,Rue Eugène Peyrusse,living_street,,False,22.194,"LINESTRING (2.7598283 43.2014168, 2.7595775 43.2014969)",,,
30651147,False,,D 506,Boulevard de Châteaudun,secondary,,False,38.364000000000004,"LINESTRING (2.7598283 43.2014168, 2.7598635 43.201471, 2.7599649 43.2017463)",,,
30651147,False,,D 506,Boulevard de Châteaudun,secondary,,True,67.884,"LINESTRING (2.7598283 43.2014168, 2.7597548 43.2012205, 2.7597114 43.2011907, 2.7596334 43.2010947, 2.7595655 43.2009818, 2.7595213 43.2009083, 2.7595321 43.2008605)",,,
30691544,False,,,Rue Jean-Jacques Rousseau,living_street,,True,18.071,"LINESTRING (2.7590109 43.2026399, 2.758901 43.2024985)",,,
30651149,True,,D 506,Boulevard Gabriel Péri,secondary,,False,74.413,"LINESTRING (2.7590109 43.2026399, 2.7584268 43.2027785, 2.7582434 43.20282, 2.7581366 43.202844)",,,
30654819,False,,,Rue Camille Desmoulins,residential,,False,135.909,"LINESTRING (2.7590109 43.2026399, 2.7591071 43.2027487, 2.759167 43.202761, 2.7599432 43.2025817, 2.7605352 43.2024409)",,,
30654848,False,,,Passage des Lilas,residential,,False,82.746,"LINESTRING (2.7626827 43.1975429, 2.7617737 43.1978815)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,True,14.145,"LINESTRING (2.7626827 43.1975429, 2.7627975 43.1976387)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,False,59.738,"LINESTRING (2.7626827 43.1975429, 2.7624969 43.1973199, 2.7624216 43.1972377, 2.7622864 43.1970901)",,,
30654856,False,,,Boulevard Émile Roux,residential,,False,7.232,"LINESTRING (2.7619454 43.1968672, 2.7619579 43.1968028)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,False,41.007999999999996,"LINESTRING (2.7619454 43.1968672, 2.7617955 43.1968388, 2.7614446 43.196845)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,True,37.797,"LINESTRING (2.7619454 43.1968672, 2.762078 43.1969142, 2.7622864 43.1970901)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,False,138.179,"LINESTRING (2.7614446 43.196845, 2.7597408 43.1968066)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,True,41.007999999999996,"LINESTRING (2.7614446 43.196845, 2.7617955 43.1968388, 2.7619454 43.1968672)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,False,25.826,"LINESTRING (2.7597408 43.1968066, 2.7594222 43.1968068)",,,
202752370,False,,D 611,Boulevard Claude Bernard,secondary,50,True,138.179,"LINESTRING (2.7597408 43.1968066, 2.7614446 43.196845)",,,
62173171,False,2,D 611,Boulevard Claude Bernard,secondary,50,False,126.918,"LINESTRING (2.7591192 43.1968026, 2.7577188 43.1967684, 2.7576366 43.196758, 2.7575652 43.19673)",,,
62173174,False,,,Rue Jacques Monod,residential,,False,39.86,"LINESTRING (2.7591192 43.1968026, 2.7591983 43.1968397, 2.7595327 43.1969966)",,,
"[62173209, 202752370]",False,,D 611,Boulevard Claude Bernard,secondary,50,True,24.568,"LINESTRING (2.7591192 43.1968026, 2.7593239 43.1968068, 2.7594222 43.1968068)",,,yes
30651164,True,,,Rond-Point du Maréchal de Lattre de Tassigny,secondary,50,False,10.306000000000001,"LINESTRING (2.7575652 43.19673, 2.7575487 43.1967498, 2.7575247 43.1967651, 2.7574956 43.1967743, 2.757464 43.1967767)",roundabout,,
62173171,False,2,D 611,Boulevard Claude Bernard,secondary,50,True,126.918,"LINESTRING (2.7575652 43.19673, 2.7576366 43.196758, 2.7577188 43.1967684, 2.7591192 43.1968026)",,,
30651164,True,,,Rond-Point du Maréchal de Lattre de Tassigny,secondary,50,False,19.358,"LINESTRING (2.757464 43.1967767, 2.7574306 43.1967714, 2.7574015 43.1967586, 2.7573796 43.1967395, 2.7573673 43.1967163, 2.7573661 43.1966914, 2.7573759 43.1966676, 2.7573958 43.1966474)",roundabout,,
"[30651168, 221998837, 30651167]",False,2,,Avenue du Maréchal Joffre,secondary,50,True,130.59199999999998,"LINESTRING (2.757464 43.1967767, 2.7574557 43.196828, 2.7574679 43.1968881, 2.7575953 43.197157, 2.7576305 43.1972489, 2.7577535 43.1975467, 2.7579212 43.1978971)",,yes,
30651164,True,,,Rond-Point du Maréchal de Lattre de Tassigny,secondary,50,False,16.301,"LINESTRING (2.757471 43.1966254, 2.757504 43.1966297, 2.7575334 43.1966416, 2.757556 43.1966596, 2.7575696 43.1966819, 2.7575728 43.1967062, 2.7575652 43.19673)",roundabout,,
30691075,True,,,Rue Pierre Cassan,residential,,False,44.107,"LINESTRING (2.7581238 43.1983206, 2.7576374 43.1984984)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,False,26.98,"LINESTRING (2.7581238 43.1983206, 2.7580142 43.1980915)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,True,84.825,"LINESTRING (2.7581238 43.1983206, 2.7584478 43.1989979, 2.7584684 43.1990409)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,False,30.157,"LINESTRING (2.7615659 43.2008366, 2.7612041 43.2008998)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,32.284,"LINESTRING (2.7615659 43.2008366, 2.7619522 43.2007659)",,,
30654811,False,,,Rue Hoche,residential,,True,60.51,"LINESTRING (2.7615659 43.2008366, 2.7616021 43.2008973, 2.7618439 43.2013416)",,,
30651170,True,,,Rue Lakanal,secondary,,False,58.987,"LINESTRING (2.7607052 43.1994536, 2.7610121 43.1999346)",,,
30651205,False,,,Rue Henri Martin,residential,,False,45.297,"LINESTRING (2.7607052 43.1994536, 2.7612093 43.1992778)",,,
30651170,True,,,Rue Lakanal,secondary,,False,63.692,"LINESTRING (2.7600595 43.1991272, 2.7607052 43.1994536)",,,
403539258,False,,,Rue Peyronnet,secondary,,False,85.513,"LINESTRING (2.7600595 43.1991272, 2.7598615 43.1992956, 2.7596038 43.1995148, 2.7593701 43.1997093)",,,
30651164,True,,,Rond-Point du Maréchal de Lattre de Tassigny,secondary,50,False,6.727,"LINESTRING (2.7573958 43.1966474, 2.7574179 43.1966352, 2.7574435 43.1966277, 2.757471 43.1966254)",roundabout,,
30651202,False,,,Cité Jean Moulin,residential,,False,14.978,"LINESTRING (2.7632878 43.1989449, 2.7634631 43.1989875)",,,
30651158,False,,D 611,Boulevard Albert Premier,secondary,50,False,41.795,"LINESTRING (2.7632878 43.1989449, 2.7632696 43.1990803, 2.7633555 43.1993118)",,,
"[30651152, 30651157, 30651158]",False,,D 611,Boulevard Albert Premier,secondary,50,"[False, True]",74.137,"LINESTRING (2.7632878 43.1989449, 2.7633513 43.1986925, 2.7634156 43.1985398, 2.7635252 43.1983025)",,yes,
30651202,False,,,Cité Jean Moulin,residential,,True,14.978,"LINESTRING (2.7634631 43.1989875, 2.7632878 43.1989449)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,False,28.625,"LINESTRING (2.7633699 43.2004074, 2.7630413 43.2005017)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,12.458,"LINESTRING (2.7633699 43.2004074, 2.7635125 43.2003656)",,,
"[30651216, 30651204]",False,,,"['Résidence René Cassin', 'Rue Blaise Pascal']",residential,,True,128.189,"LINESTRING (2.7633699 43.2004074, 2.7632312 43.2001557, 2.7629778 43.1998303, 2.7627564 43.1996407, 2.7628125 43.1995289, 2.7629678 43.1994476)",,,
30651205,False,,,Rue Henri Martin,residential,,True,30.279,"LINESTRING (2.761537 43.1991471, 2.7612093 43.1992778)",,,
30651206,False,,,Rue Diderot,residential,,True,58.802,"LINESTRING (2.761537 43.1991471, 2.7618426 43.1996267)",,,
62173180,False,,,Résidence René Cassin,residential,,True,10.084,"LINESTRING (2.761537 43.1991471, 2.76158 43.199062)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,False,27.911,"LINESTRING (2.7624493 43.2006587, 2.7621201 43.2007323)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,51.063,"LINESTRING (2.7624493 43.2006587, 2.7627625 43.2005757, 2.7630413 43.2005017)",,,
30651206,False,,,Rue Diderot,residential,,False,75.354,"LINESTRING (2.7624493 43.2006587, 2.7624106 43.2005955, 2.7620703 43.2000399)",,,
30651207,False,,,Rue Lavoisier,residential,,False,44.861,"LINESTRING (2.7610121 43.1999346, 2.7615089 43.1997568)",,,
30651170,True,,,Rue Lakanal,secondary,,False,45.278999999999996,"LINESTRING (2.7610121 43.1999346, 2.7612052 43.2002739, 2.7612333 43.2003081)",,,
30651206,False,,,Rue Diderot,residential,,False,58.802,"LINESTRING (2.7618426 43.1996267, 2.761537 43.1991471)",,,
30651206,False,,,Rue Diderot,residential,,True,49.514,"LINESTRING (2.7618426 43.1996267, 2.7620703 43.2000399)",,,
30651207,False,,,Rue Lavoisier,residential,,True,30.675,"LINESTRING (2.7618426 43.1996267, 2.7615089 43.1997568)",,,
30651205,False,,,Rue Henri Martin,residential,,False,30.279,"LINESTRING (2.7612093 43.1992778, 2.761537 43.1991471)",,,
30651205,False,,,Rue Henri Martin,residential,,True,45.297,"LINESTRING (2.7612093 43.1992778, 2.7607052 43.1994536)",,,
30651209,False,,,Rue Michelet,residential,,False,58.538,"LINESTRING (2.7612093 43.1992778, 2.7615089 43.1997568)",,,
30651207,False,,,Rue Lavoisier,residential,,False,30.675,"LINESTRING (2.7615089 43.1997568, 2.7618426 43.1996267)",,,
30651207,False,,,Rue Lavoisier,residential,,True,44.861,"LINESTRING (2.7615089 43.1997568, 2.7610121 43.1999346)",,,
30651209,False,,,Rue Michelet,residential,,False,46.849,"LINESTRING (2.7615089 43.1997568, 2.7617527 43.2001388)",,,
30651209,False,,,Rue Michelet,residential,,True,58.538,"LINESTRING (2.7615089 43.1997568, 2.7612093 43.1992778)",,,
30651209,False,,,Rue Michelet,residential,,False,72.402,"LINESTRING (2.7617527 43.2001388, 2.7621201 43.2007323)",,,
30651209,False,,,Rue Michelet,residential,,True,46.849,"LINESTRING (2.7617527 43.2001388, 2.7615089 43.1997568)",,,
30651210,False,,,Rue Marceau,residential,,False,27.994,"LINESTRING (2.7617527 43.2001388, 2.7620703 43.2000399)",,,
30651210,False,,,Rue Marceau,residential,,True,46.118,"LINESTRING (2.7617527 43.2001388, 2.7612333 43.2003081)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,False,14.113,"LINESTRING (2.7621201 43.2007323, 2.7619522 43.2007659)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,27.911,"LINESTRING (2.7621201 43.2007323, 2.7624493 43.2006587)",,,
30651209,False,,,Rue Michelet,residential,,True,72.402,"LINESTRING (2.7621201 43.2007323, 2.7617527 43.2001388)",,,
30651210,False,,,Rue Marceau,residential,,False,79.654,"LINESTRING (2.7603424 43.2006104, 2.7612333 43.2003081)",,,
221998865,True,,,Rue Arago,residential,,False,27.221,"LINESTRING (2.7603424 43.2006104, 2.7602184 43.2003829)",,,
30651210,False,,,Rue Marceau,residential,,False,46.118,"LINESTRING (2.7612333 43.2003081, 2.7617527 43.2001388)",,,
30651210,False,,,Rue Marceau,residential,,True,79.654,"LINESTRING (2.7612333 43.2003081, 2.7603424 43.2006104)",,,
30651170,True,,,Rue Lakanal,secondary,,False,64.655,"LINESTRING (2.7612333 43.2003081, 2.7615393 43.2007944, 2.7615659 43.2008366)",,,
30651206,False,,,Rue Diderot,residential,,False,49.514,"LINESTRING (2.7620703 43.2000399, 2.7618426 43.1996267)",,,
30651210,False,,,Rue Marceau,residential,,True,27.994,"LINESTRING (2.7620703 43.2000399, 2.7617527 43.2001388)",,,
30651206,False,,,Rue Diderot,residential,,True,75.354,"LINESTRING (2.7620703 43.2000399, 2.7624106 43.2005955, 2.7624493 43.2006587)",,,
30651211,False,,,Rue Arago,residential,,False,102.702,"LINESTRING (2.7593701 43.1997093, 2.7599956 43.2001365, 2.7600882 43.2001997, 2.7602184 43.2003829)",,,
403539258,False,,,Rue Peyronnet,secondary,,False,41.172,"LINESTRING (2.7593701 43.1997093, 2.7592797 43.1997797, 2.7590657 43.1999021, 2.7589695 43.1999302)",,,
403539258,False,,,Rue Peyronnet,secondary,,True,85.513,"LINESTRING (2.7593701 43.1997093, 2.7596038 43.1995148, 2.7598615 43.1992956, 2.7600595 43.1991272)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,False,76.494,"LINESTRING (2.7605549 43.2010018, 2.7603871 43.2010007, 2.7601125 43.2009953, 2.7596661 43.2008919, 2.7596348 43.2008847)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,22.162,"LINESTRING (2.7605549 43.2010018, 2.7606943 43.2009886, 2.7608226 43.2009635)",,,
221998865,True,,,Rue Arago,residential,,False,46.812000000000005,"LINESTRING (2.7605549 43.2010018, 2.7603641 43.2006561, 2.7603424 43.2006104)",,,
30651169,True,,,Rue Guynemer,residential,,False,38.055,"LINESTRING (2.7586004 43.2003149, 2.7584438 43.2004963, 2.7584066 43.2006213)",,,
30651213,False,,,Rue Ampère,residential,,False,120.957,"LINESTRING (2.7586004 43.2003149, 2.7589266 43.2003263, 2.7593854 43.2004447, 2.7596636 43.2008156, 2.7596348 43.2008847)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,False,8.749,"LINESTRING (2.7596348 43.2008847, 2.7595321 43.2008605)",,,
30651150,False,,D 611,Avenue du Président Wilson,secondary,,True,76.494,"LINESTRING (2.7596348 43.2008847, 2.7596661 43.2008919, 2.7601125 43.2009953, 2.7603871 43.2010007, 2.7605549 43.2010018)",,,
30651213,False,,,Rue Ampère,residential,,True,120.95700000000001,"LINESTRING (2.7596348 43.2008847, 2.7596636 43.2008156, 2.7593854 43.2004447, 2.7589266 43.2003263, 2.7586004 43.2003149)",,,
30651215,False,,,Résidence René Cassin,residential,,False,22.777,"LINESTRING (2.7617913 43.1986226, 2.7619867 43.1987698)",,,
"[221998888, 221998887, 30651215]",False,,,Résidence René Cassin,residential,,False,35.003,"LINESTRING (2.7629678 43.1994476, 2.7630648 43.1994085, 2.7631401 43.1993725, 2.7633555 43.1993118)",,,yes
30651215,False,,,Résidence René Cassin,residential,,True,110.598,"LINESTRING (2.7629678 43.1994476, 2.7628386 43.1992943, 2.7624191 43.1990717, 2.7619867 43.1987698)",,,
"[30651216, 30651204]",False,,,"['Résidence René Cassin', 'Rue Blaise Pascal']",residential,,False,128.189,"LINESTRING (2.7629678 43.1994476, 2.7628125 43.1995289, 2.7627564 43.1996407, 2.7629778 43.1998303, 2.7632312 43.2001557, 2.7633699 43.2004074)",,,
30651219,False,,,Résidence René Cassin,residential,,False,40.879,"LINESTRING (2.7612123 43.1988104, 2.76158 43.199062)",,,
30651219,False,,,Résidence René Cassin,residential,,False,46.287,"LINESTRING (2.76158 43.199062, 2.7619867 43.1987698)",,,
30651219,False,,,Résidence René Cassin,residential,,True,40.879,"LINESTRING (2.76158 43.199062, 2.7612123 43.1988104)",,,
62173180,False,,,Résidence René Cassin,residential,,False,10.084,"LINESTRING (2.76158 43.199062, 2.761537 43.1991471)",,,
30651215,False,,,Résidence René Cassin,residential,,True,22.777,"LINESTRING (2.7619867 43.1987698, 2.7617913 43.1986226)",,,
30651219,False,,,Résidence René Cassin,residential,,True,46.287,"LINESTRING (2.7619867 43.1987698, 2.76158 43.199062)",,,
30651215,False,,,Résidence René Cassin,residential,,False,110.598,"LINESTRING (2.7619867 43.1987698, 2.7624191 43.1990717, 2.7628386 43.1992943, 2.7629678 43.1994476)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,False,84.825,"LINESTRING (2.7584684 43.1990409, 2.7584478 43.1989979, 2.7581238 43.1983206)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,True,24.4,"LINESTRING (2.7584684 43.1990409, 2.758551 43.1992136, 2.7585675 43.1992481)",,,
30651227,False,,,Rue Victor Duruy,residential,30,False,34.274,"LINESTRING (2.7597715 43.1983854, 2.7601295 43.1985494)",,,
30651227,False,,,Rue Victor Duruy,residential,30,True,73.436,"LINESTRING (2.7597715 43.1983854, 2.7590319 43.198004)",,,
30651220,True,,,Rue Georges Brassens,residential,,False,135.135,"LINESTRING (2.7597715 43.1983854, 2.7593556 43.1988239, 2.7584684 43.1990409)",,,
30651221,False,,,Rue Jules Ferry,residential,30,False,92.586,"LINESTRING (2.7585675 43.1992481, 2.7596493 43.1989809)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,False,24.4,"LINESTRING (2.7585675 43.1992481, 2.758551 43.1992136, 2.7584684 43.1990409)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,True,24.721,"LINESTRING (2.7585675 43.1992481, 2.7585929 43.1993013, 2.7586219 43.1993618, 2.758668 43.199458)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,False,13.753,"LINESTRING (2.7587238 43.1995748, 2.758668 43.199458)",,,
"[30651224, 30651223]",False,,,"['Rue René Goblet', 'Rue Louis Blanc']",residential,30,"[False, True]",127.369,"LINESTRING (2.7587238 43.1995748, 2.7587836 43.1995593, 2.759735 43.199313, 2.7597869 43.1992696, 2.7596493 43.1989809)",,,
221998837,False,2,,Avenue du Maréchal Joffre,secondary,50,True,41.229,"LINESTRING (2.7587238 43.1995748, 2.7587444 43.1996178, 2.7588422 43.1998228, 2.7588484 43.1998311, 2.7589132 43.1999178)",,,
30651221,False,,,Rue Jules Ferry,residential,30,True,92.586,"LINESTRING (2.7596493 43.1989809, 2.7585675 43.1992481)",,,
"[30651225, 30651221]",False,,,"['Rue Condorcet', 'Rue Jules Ferry']",residential,30,"[False, True]",63.416,"LINESTRING (2.7596493 43.1989809, 2.759763 43.1989507, 2.7601295 43.1985494)",,,
"[30651224, 30651223]",False,,,"['Rue René Goblet', 'Rue Louis Blanc']",residential,30,"[False, True]",127.36899999999999,"LINESTRING (2.7596493 43.1989809, 2.7597869 43.1992696, 2.759735 43.199313, 2.7587836 43.1995593, 2.7587238 43.1995748)",,,
30651225,False,,,Rue Condorcet,residential,30,False,55.383,"LINESTRING (2.7605243 43.1981429, 2.7601295 43.1985494)",,,
30651225,False,,,Rue Condorcet,residential,30,True,55.383,"LINESTRING (2.7601295 43.1985494, 2.7605243 43.1981429)",,,
30651227,False,,,Rue Victor Duruy,residential,30,True,34.274,"LINESTRING (2.7601295 43.1985494, 2.7597715 43.1983854)",,,
"[30651225, 30651221]",False,,,"['Rue Condorcet', 'Rue Jules Ferry']",residential,30,"[False, True]",63.416,"LINESTRING (2.7601295 43.1985494, 2.759763 43.1989507, 2.7596493 43.1989809)",,,
30651227,False,,,Rue Victor Duruy,residential,30,False,73.436,"LINESTRING (2.7590319 43.198004, 2.7597715 43.1983854)",,,
30651228,False,,,Impasse Louis Soula,residential,,False,35.262,"LINESTRING (2.7580142 43.1980915, 2.758426 43.1979893)",,,
