osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,tunnel
71394122,2,Avenue Victor Hugo,secondary,50,False,True,14.778,"LINESTRING (-0.3193701 45.6899528, -0.3191971 45.6898975)",,,
875631574,3,Avenue Victor Hugo,secondary,50,False,False,64.259,"LINESTRING (-0.3193701 45.6899528, -0.319891 45.6901089, -0.3199315 45.690121, -0.3201304 45.6901806)",,,
996778787,2,Rue Millardet,residential,50,False,False,49.400000000000006,"LINESTRING (-0.3193701 45.6899528, -0.3193237 45.6899888, -0.3189446 45.690283)",,,
996778787,2,Rue Millardet,residential,50,False,True,41.751000000000005,"LINESTRING (-0.3193701 45.6899528, -0.31943 45.6899097, -0.3194563 45.6898889, -0.3197289 45.6896733)",,,
44145390,2,Rue Jean Jaurès,secondary,50,False,True,54.31199999999999,"LINESTRING (-0.3201304 45.6901806, -0.3201724 45.6901245, -0.3201929 45.6900973, -0.3204188 45.6898155, -0.320435 45.6897795, -0.32044 45.689746)",,,
237683828,2,Rue Jean Jaurès,tertiary,50,False,False,171.96599999999998,"LINESTRING (-0.3201304 45.6901806, -0.3200808 45.6902345, -0.3200399 45.6902841, -0.319468 45.6910222, -0.3194084 45.691099, -0.3190604 45.6915343)",,,
875631574,3,Avenue Victor Hugo,secondary,50,False,True,64.259,"LINESTRING (-0.3201304 45.6901806, -0.3199315 45.690121, -0.319891 45.6901089, -0.3193701 45.6899528)",,,
"[237683829, 875631575]","['2', '3']",Avenue Victor Hugo,secondary,50,False,False,100.889,"LINESTRING (-0.3201304 45.6901806, -0.3202058 45.6902019, -0.3206327 45.6903227, -0.3208022 45.6903711, -0.3209048 45.6904002, -0.3210105 45.6904302, -0.3213339 45.6905219)",,,
237683827,,Rue de Segonzac,secondary,50,True,False,111.202,"LINESTRING (-0.3213339 45.6905219, -0.3212032 45.690404, -0.3210133 45.6902328, -0.3204995 45.6897677, -0.32044 45.689746)",D 24,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,17.264000000000003,"LINESTRING (-0.3213339 45.6905219, -0.3213932 45.6905456, -0.3215269 45.6905989)",,,
"[237683829, 875631575]","['2', '3']",Avenue Victor Hugo,secondary,50,False,True,100.88900000000001,"LINESTRING (-0.3213339 45.6905219, -0.3210105 45.6904302, -0.3209048 45.6904002, -0.3208022 45.6903711, -0.3206327 45.6903227, -0.3202058 45.6902019, -0.3201304 45.6901806)",,,
44142714,1,Rue Cobden Richard,residential,50,True,False,191.57999999999998,"LINESTRING (-0.3215269 45.6905989, -0.3209891 45.6909968, -0.3198338 45.6918518)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,61.943000000000005,"LINESTRING (-0.3215269 45.6905989, -0.3217665 45.690699, -0.3219661 45.6907825, -0.322129 45.690879, -0.3221839 45.6909116)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,17.264000000000003,"LINESTRING (-0.3215269 45.6905989, -0.3213932 45.6905456, -0.3213339 45.6905219)",,,
44145378,,Rue Véron,residential,,True,False,204.05,"LINESTRING (-0.3224464 45.6910713, -0.3205252 45.6923229)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,15.878,"LINESTRING (-0.3224464 45.6910713, -0.3222943 45.6909759)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,33.042,"LINESTRING (-0.3224464 45.6910713, -0.3226887 45.6912489, -0.3227399 45.6912864)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,48.93800000000001,"LINESTRING (-0.3227399 45.6912864, -0.322883 45.6914058, -0.3230519 45.6915486, -0.3230905 45.6915672, -0.3231639 45.6916094)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,33.042,"LINESTRING (-0.3227399 45.6912864, -0.3226887 45.6912489, -0.3224464 45.6910713)",,,
44142712,,Rue de la Rochefoucauld,residential,,True,False,91.864,"LINESTRING (-0.323639 45.6920221, -0.3244992 45.6914551)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,25.405,"LINESTRING (-0.323639 45.6920221, -0.3238486 45.6921975)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,59.005,"LINESTRING (-0.323639 45.6920221, -0.3234274 45.691843, -0.3232337 45.6916898, -0.3232104 45.6916639, -0.3231639 45.6916094)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,38.347,"LINESTRING (-0.3238486 45.6921975, -0.3241666 45.6924613)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,25.405,"LINESTRING (-0.3238486 45.6921975, -0.323639 45.6920221)",,,
44142715,,Rue Henri Coquillaud,residential,,False,True,100.336,"LINESTRING (-0.3242257 45.6925083, -0.3252015 45.691917)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,28.093,"LINESTRING (-0.3242257 45.6925083, -0.3244574 45.6927023)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,6.9559999999999995,"LINESTRING (-0.3242257 45.6925083, -0.3241933 45.6924825, -0.3241666 45.6924613)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,False,22.906,"LINESTRING (-0.3244574 45.6927023, -0.3246505 45.692858)",,,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,28.093,"LINESTRING (-0.3244574 45.6927023, -0.3242257 45.6925083)",,,
44142727,1,Rue Plumejeau,residential,30,True,False,140.628,"LINESTRING (-0.3244574 45.6927023, -0.3240657 45.6929699, -0.3231944 45.6935651, -0.323163 45.6935866)",,,
38982408,2,Place François 1er,secondary,50,True,False,36.781000000000006,"LINESTRING (-0.3248931 45.693063, -0.3248512 45.6930922, -0.3248244 45.6931291, -0.3248154 45.69317, -0.3248251 45.6932107, -0.3248526 45.6932474, -0.3248951 45.6932761, -0.3249484 45.6932942, -0.325007 45.6932998)",,roundabout,
237683829,2,Avenue Victor Hugo,secondary,50,False,True,29.575000000000003,"LINESTRING (-0.3248931 45.693063, -0.3248661 45.6930397, -0.3247943 45.6929777, -0.3246505 45.692858)",,,
336928801,3,Boulevard Denfert-Rochereau,secondary,50,False,False,34.853,"LINESTRING (-0.3265442 45.6959933, -0.3267601 45.6961721, -0.326778 45.6961869, -0.3268323 45.6962336)",,,
336928805,3,Boulevard Denfert-Rochereau,secondary,50,False,True,41.725,"LINESTRING (-0.3265442 45.6959933, -0.3265143 45.6959711, -0.3264942 45.6959523, -0.3264606 45.6959211, -0.3263294 45.6957919, -0.3262852 45.6957434, -0.3262452 45.6956832)",,,
44142744,1,Rue Königswinter,residential,50,True,False,87.13300000000001,"LINESTRING (-0.3268323 45.6962336, -0.3271355 45.6960251, -0.3272253 45.6959634, -0.3276317 45.6956838)",,,
336928801,3,Boulevard Denfert-Rochereau,secondary,50,False,True,34.853,"LINESTRING (-0.3268323 45.6962336, -0.326778 45.6961869, -0.3267601 45.6961721, -0.3265442 45.6959933)",,,
"[336928800, 336928803]","['2', '3']",Boulevard Denfert-Rochereau,secondary,50,False,False,74.183,"LINESTRING (-0.3268323 45.6962336, -0.326911 45.6962982, -0.3270403 45.6963981, -0.3271449 45.696471, -0.327331 45.6965989, -0.3274216 45.6966718, -0.3274746 45.6967259)",,,
38982406,2,Boulevard Denfert-Rochereau,secondary,50,False,False,20.552,"LINESTRING (-0.325007 45.6932998, -0.3250045 45.6933293, -0.3250085 45.6933791, -0.3250128 45.6934185, -0.3250282 45.6934835)",,,
38982408,2,Place François 1er,secondary,50,True,False,19.161,"LINESTRING (-0.325007 45.6932998, -0.3250558 45.6932944, -0.3251008 45.6932803, -0.325139 45.6932585, -0.3251677 45.6932305, -0.3251849 45.6931982)",,roundabout,
197410257,,Rue Aristide Briand,living_street,,False,True,12.779,"LINESTRING (-0.3291114 45.6934412, -0.3291311 45.6933271)",,,
"[704015298, 197410258, 55789083, 704015297]",,Rue Aristide Briand,living_street,20,True,False,41.333,"LINESTRING (-0.3291114 45.6934412, -0.3290824 45.6935756, -0.3290288 45.6935631, -0.3288661 45.693525, -0.3287623 45.6935007)",,,building_passage
55985188,,Rue Ménadine,living_street,,False,True,31.121,"LINESTRING (-0.3290175 45.6938733, -0.3286729 45.693808, -0.3286308 45.6938)",,,
47985948,,Rue Saint-Joseph,living_street,,False,False,35.137,"LINESTRING (-0.3289733 45.6940735, -0.3285442 45.6939734)",,,
"[47986268, 319009540]",,Rue du Minage,living_street,,False,False,33.157,"LINESTRING (-0.3288531 45.6947554, -0.3286004 45.6947063, -0.3285806 45.694702, -0.3284447 45.694669)",,,
899965078,1,Rue des Fossés,residential,50,True,False,32.512,"LINESTRING (-0.3279807 45.6967492, -0.3277914 45.6967076, -0.3276458 45.6966708, -0.3275854 45.6966534)",,,
899965079,1,Rue Aristide Briand,residential,50,True,False,50.178000000000004,"LINESTRING (-0.3279807 45.6967492, -0.3277725 45.69706, -0.3277532 45.6970888, -0.327711 45.6971592)",,,
"[1031813478, 1031813479]",2,Boulevard Denfert-Rochereau,secondary,30,False,True,51.732,"LINESTRING (-0.327711 45.6971592, -0.3276512 45.6970043, -0.3276349 45.696975, -0.3275094 45.6967686, -0.3274746 45.6967259)",,,
44142705,,Rue Turner,residential,,True,False,65.211,"LINESTRING (-0.3257353 45.689897, -0.3258431 45.6899378, -0.3264063 45.6902477)",,,
410012039,2,Rue de Bellefonds,residential,50,False,True,100.235,"LINESTRING (-0.3257353 45.689897, -0.3258656 45.6898249, -0.32635 45.6894859, -0.3265384 45.6893541, -0.3265655 45.6893312, -0.326648 45.6892616)",,,
997088008,2,Boulevard Émile Zola,residential,50,False,False,47.476,"LINESTRING (-0.3257353 45.689897, -0.3256699 45.6898776, -0.3255739 45.6898108, -0.3252968 45.6896048)",,,
1018912827,2,Rue de Bellefonds,residential,50,False,False,37.058,"LINESTRING (-0.3257353 45.689897, -0.3256459 45.6899908, -0.3254137 45.6901403)",,,
55704376,2,Rue Jean Taransaud,tertiary,30,False,False,32.620000000000005,"LINESTRING (-0.3291024 45.6902326, -0.3290545 45.6902328, -0.3289991 45.6902549, -0.3289545 45.6902882, -0.3288061 45.6904226)",,,
"[1031399593, 72664071]",2,Rue Elisée Mousnier,tertiary,"['30', '50']",False,False,121.285,"LINESTRING (-0.3291024 45.6902326, -0.3291534 45.6907663, -0.3291889 45.6913216)",,,
72664071,2,Rue Elisée Mousnier,tertiary,30,False,True,71.165,"LINESTRING (-0.3291024 45.6902326, -0.3290823 45.690018, -0.3290488 45.6896562, -0.3290439 45.6895939)",,,
44141467,,Rue Lohmeyer,residential,,True,False,54.300000000000004,"LINESTRING (-0.323993 45.6911183, -0.3240439 45.6911522, -0.3244992 45.6914551)",,,
996545030,2,Rue de Bellefonds,residential,50,False,False,84.62799999999999,"LINESTRING (-0.323993 45.6911183, -0.323935 45.691157, -0.3236709 45.6913329, -0.3232931 45.6915503, -0.3232249 45.6915762, -0.3231639 45.6916094)",,,
996776222,2,Rue Lohmeyer,residential,50,False,False,53.007000000000005,"LINESTRING (-0.323993 45.6911183, -0.3239516 45.6910922, -0.3239274 45.6910762, -0.323497 45.6907909)",,,
1018912827,2,Rue de Bellefonds,residential,50,False,True,59.75099999999999,"LINESTRING (-0.323993 45.6911183, -0.324034 45.6910882, -0.3244419 45.6907886, -0.3245286 45.6907328)",,,
311101134,,Place Édouard Martell,tertiary,50,True,False,11.853,"LINESTRING (-0.3292146 45.6929507, -0.3292854 45.6929664, -0.3293589 45.6929853)",,,
"[47985603, 336928797]",2,Allées de la Corderie,tertiary,"['50', '30']",False,True,128.775,"LINESTRING (-0.3292146 45.6929507, -0.3291338 45.6929347, -0.3283144 45.6928118, -0.3277361 45.6928814, -0.3275896 45.6929007)",,,
44142677,,Rue Pascal Combeau,residential,,True,False,78.529,"LINESTRING (-0.3269108 45.692272, -0.3265639 45.6920666, -0.3264759 45.6920086, -0.3261633 45.691797)",,,
71499723,1,Rue du 14 Juillet,tertiary,50,True,False,64.099,"LINESTRING (-0.3269108 45.692272, -0.3268627 45.6923108, -0.3264587 45.6925785, -0.326317 45.692672)",,,
44142733,2,Place François 1er,tertiary,50,False,True,27.095,"LINESTRING (-0.3255336 45.6932053, -0.3252474 45.6931995, -0.3251849 45.6931982)",,,
"[47985604, 50761204]",1,"['Place Jean Monnet', 'Place François 1er']",tertiary,50,True,False,104.23799999999999,"LINESTRING (-0.3255336 45.6932053, -0.3256712 45.6932142, -0.3257704 45.6932207, -0.3267373 45.6930218, -0.3268299 45.6930034)",,,
44145690,1,Rue de Marignan,residential,30,True,False,9.856,"LINESTRING (-0.321218 45.6928869, -0.3213014 45.6929537)",,,
44144647,2,Avenue Paul Firino-Martell,tertiary,50,False,True,31.427,"LINESTRING (-0.3310573 45.6909277, -0.331256 45.6906815)",,,
1018912840,2,Avenue Paul Firino-Martell,tertiary,50,False,False,219.357,"LINESTRING (-0.3310573 45.6909277, -0.3307804 45.6912742, -0.3306443 45.6914435, -0.3304414 45.6916957, -0.330362 45.6917881, -0.3298311 45.692356, -0.3296068 45.6925959, -0.3295933 45.6926134)",,,
44144647,2,Avenue Paul Firino-Martell,tertiary,50,False,False,31.427,"LINESTRING (-0.331256 45.6906815, -0.3310573 45.6909277)",,,
1019217280,1,Place Beaulieu,residential,50,True,False,21.425,"LINESTRING (-0.3306045 45.6947084, -0.3308193 45.6945875)",,,
44143183,,Rue de Lusignan,living_street,20,True,False,27.444,"LINESTRING (-0.3306045 45.6947084, -0.3306346 45.6947649, -0.3308052 45.6949084)",,,
44142679,1,Rue Pauche,residential,50,True,False,113.613,"LINESTRING (-0.3301006 45.6942422, -0.3294796 45.6951673)",,,
44142680,1,Place Beaulieu,residential,50,True,False,64.954,"LINESTRING (-0.3301006 45.6942422, -0.3306045 45.6947084)",,,
270089079,1,Rue Alfred de Vigny,residential,,False,True,38.516,"LINESTRING (-0.3308193 45.6945875, -0.3312921 45.694692)",,,
1019217279,1,Place Beaulieu,residential,50,True,False,92.078,"LINESTRING (-0.3308193 45.6945875, -0.3301035 45.6939274)",,,
1019217281,1,Place Beaulieu,residential,50,True,False,19.158,"LINESTRING (-0.3297441 45.6936025, -0.3295584 45.6937159)",,,
44142697,1,Rue du Temple,residential,50,True,False,93.771,"LINESTRING (-0.3301035 45.6939274, -0.3310507 45.6934045)",,,
1019217279,1,Place Beaulieu,residential,50,True,False,45.655,"LINESTRING (-0.3301035 45.6939274, -0.3297441 45.6936025)",,,
270089079,1,Rue Alfred de Vigny,residential,,False,False,38.516,"LINESTRING (-0.3312921 45.694692, -0.3308193 45.6945875)",,,
