osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,lanes
88436402,residential,,,False,True,398.90699999999987,"LINESTRING (2.008151 48.8348752, 2.0079261 48.8351808, 2.0078784 48.8352937, 2.0078378 48.8354159, 2.0077457 48.8355043, 2.0076501 48.8355694, 2.0075116 48.8356172, 2.007373 48.8356345, 2.0071829 48.8356214, 2.0070894 48.835615, 2.0068057 48.835552, 2.0064957 48.8354239, 2.006245 48.8352655, 2.0060604 48.8351007, 2.0059515 48.8350028, 2.0058305 48.8348602, 2.0057305 48.8347423, 2.0054897 48.8343152, 2.0053191 48.8340126, 2.0052886 48.8339585, 2.0052259 48.8337935, 2.0052523 48.8336676)",,Avenue des Prés Vendome,
88436401,residential,30,,False,False,42.275,"LINESTRING (2.0083045 48.8346708, 2.0085246 48.8343193)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,22.426,"LINESTRING (2.0083045 48.8346708, 2.0080126 48.8347321)",,Avenue du Grand Parc,
88436402,residential,,,False,True,25.353,"LINESTRING (2.0083045 48.8346708, 2.008151 48.8348752)",,Avenue des Prés Vendome,
104025289,residential,,,False,True,68.249,"LINESTRING (2.0031593 48.8306247, 2.0028163 48.8307854, 2.0028272 48.8307958, 2.0031069 48.8310624)",,Impasse des Hauts Bouleaux,
88436399,residential,30,,False,False,74.69399999999999,"LINESTRING (2.0071798 48.8331931, 2.006916 48.8332257, 2.0063214 48.833402, 2.00623 48.8334286)",,Avenue de la Fontaine aux Dames,
88436399,residential,30,,False,True,58.68599999999999,"LINESTRING (2.0071798 48.8331931, 2.0073452 48.8331639, 2.0074437 48.8331541, 2.007701 48.8331367, 2.0079615 48.8330846)",,Avenue de la Fontaine aux Dames,
88436404,residential,30,,False,False,123.433,"LINESTRING (2.0071798 48.8331931, 2.0072359 48.833267, 2.0075447 48.8335797, 2.0075611 48.8336565, 2.0070908 48.8337272, 2.0071594 48.8339542, 2.0071677 48.8339816)",,Impasse des Meuniers,
343336592,residential,,,True,False,94.57000000000001,"LINESTRING (2.007447 48.8324609, 2.0073822 48.832472, 2.0072299 48.832498, 2.0069701 48.8325424, 2.0069439 48.8325267, 2.0067413 48.8324052, 2.0067727 48.8322374, 2.0067938 48.8321245, 2.0068011 48.8320852)",,Place du Théatre,
343758473,residential,30,,False,False,79.386,"LINESTRING (2.007447 48.8324609, 2.0074855 48.8324883, 2.0075658 48.8325455, 2.0077934 48.8328556, 2.0079615 48.8330846)",,Avenue de Fulpmès,
88436401,residential,30,,False,True,13.254,"LINESTRING (2.0048282 48.8314128, 2.0047292 48.831313)",,Avenue du Grand Parc,
88436401,residential,30,,False,False,218.154,"LINESTRING (2.0048282 48.8314128, 2.0054153 48.8319274, 2.0054854 48.8319963, 2.0056363 48.8321445, 2.0057814 48.8323681, 2.0058775 48.8325918, 2.0059701 48.8328076, 2.0060271 48.8329405, 2.0060641 48.8330461, 2.0060761 48.8331565)",,Avenue du Grand Parc,
88436407,residential,,,False,True,60.22800000000001,"LINESTRING (2.0048282 48.8314128, 2.0046849 48.8314802, 2.0044784 48.8315773, 2.0042343 48.831692, 2.0041586 48.8317276)",,Impasse du Moulin à Vent,
88436395,residential,,,True,False,63.09,"LINESTRING (2.0068011 48.8320852, 2.007447 48.8324609)",,Avenue de Fulpmès,
88436407,residential,,,False,False,60.228,"LINESTRING (2.0041586 48.8317276, 2.0042343 48.831692, 2.0044784 48.8315773, 2.0046849 48.8314802, 2.0048282 48.8314128)",,Impasse du Moulin à Vent,
88436407,residential,,,False,True,134.374,"LINESTRING (2.0041586 48.8317276, 2.0042219 48.831816, 2.0051758 48.8327322)",,Impasse du Moulin à Vent,
104025289,residential,,,False,False,73.181,"LINESTRING (2.0041586 48.8317276, 2.0039292 48.8315362, 2.0036276 48.8312847, 2.0035517 48.8312514, 2.0035089 48.8312326)",,Impasse des Hauts Bouleaux,
88436395,residential,,,True,False,40.518,"LINESTRING (2.0063026 48.8319355, 2.0064609 48.8319572, 2.0068011 48.8320852)",,Avenue de Fulpmès,
88436410,residential,,,False,True,21.208000000000002,"LINESTRING (2.0063026 48.8319355, 2.0062069 48.8319507, 2.0060519 48.8320245)",,Avenue de Fulpmès,
88436399,residential,30,,False,True,74.69399999999999,"LINESTRING (2.00623 48.8334286, 2.0063214 48.833402, 2.006916 48.8332257, 2.0071798 48.8331931)",,Avenue de la Fontaine aux Dames,
88436401,residential,30,,False,False,128.908,"LINESTRING (2.00623 48.8334286, 2.0062802 48.8335586, 2.0063186 48.8336732, 2.0063405 48.8337388, 2.0065499 48.8342591, 2.0066125 48.8343357, 2.0066653 48.8344003, 2.0068166 48.8345016)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,32.337,"LINESTRING (2.00623 48.8334286, 2.0061742 48.8333065, 2.0060761 48.8331565)",,Avenue du Grand Parc,
342620479,residential,,,False,True,38.028,"LINESTRING (2.012558 48.8337152, 2.0121418 48.8339199)",,Rue des Orfèvres,
88436400,residential,,,True,False,62.625,"LINESTRING (2.012558 48.8337152, 2.0128891 48.8339166, 2.0132937 48.8339249)",,Rue de la Poste,
342620479,residential,,,False,False,125.944,"LINESTRING (2.012558 48.8337152, 2.0129337 48.8333234, 2.0130667 48.8333192, 2.0134024 48.8337874, 2.0134423 48.8338457)",,Rue des Orfèvres,
88436399,residential,30,,False,False,58.686,"LINESTRING (2.0079615 48.8330846, 2.007701 48.8331367, 2.0074437 48.8331541, 2.0073452 48.8331639, 2.0071798 48.8331931)",,Avenue de la Fontaine aux Dames,
88436399,residential,30,,False,True,84.06199999999998,"LINESTRING (2.0079615 48.8330846, 2.0081978 48.8330018, 2.0088215 48.8327208, 2.0088529 48.8327066, 2.0089246 48.8326743)",,Avenue de la Fontaine aux Dames,
88436401,residential,30,,False,True,154.645,"LINESTRING (2.0079615 48.8330846, 2.0080572 48.8332685, 2.0084018 48.8335964, 2.0086524 48.8338349, 2.0086788 48.8338958, 2.0086948 48.8339529, 2.0086911 48.8340131, 2.0086735 48.8340718, 2.0085246 48.8343193)",,Avenue du Grand Parc,
343758473,residential,30,,False,True,79.386,"LINESTRING (2.0079615 48.8330846, 2.0077934 48.8328556, 2.0075658 48.8325455, 2.0074855 48.8324883, 2.007447 48.8324609)",,Avenue de Fulpmès,
88436401,residential,30,,False,False,32.337,"LINESTRING (2.0060761 48.8331565, 2.0061742 48.8333065, 2.00623 48.8334286)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,218.15400000000002,"LINESTRING (2.0060761 48.8331565, 2.0060641 48.8330461, 2.0060271 48.8329405, 2.0059701 48.8328076, 2.0058775 48.8325918, 2.0057814 48.8323681, 2.0056363 48.8321445, 2.0054854 48.8319963, 2.0054153 48.8319274, 2.0048282 48.8314128)",,Avenue du Grand Parc,
88436402,residential,,,False,False,83.428,"LINESTRING (2.0060761 48.8331565, 2.0058729 48.8332682, 2.005338 48.8335721, 2.0052523 48.8336676)",,Avenue des Prés Vendome,
102164666,primary,50,roundabout,True,False,19.582,"LINESTRING (2.0028231 48.834273, 2.0028349 48.834296, 2.0028486 48.8343513, 2.0028407 48.834399, 2.0028161 48.834444)",,,
88436401,residential,30,,False,False,22.628,"LINESTRING (2.0073448 48.8346434, 2.0076482 48.8346825)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,20.967,"LINESTRING (2.0073448 48.8346434, 2.0070677 48.8345956)",,Avenue du Grand Parc,
104335183,residential,30,,False,True,71.096,"LINESTRING (2.0073448 48.8346434, 2.0070494 48.8352525)",,Sente de la Beurrerie,
88436413,secondary,,,False,False,19.864,"LINESTRING (2.0111773 48.8339595, 2.0114042 48.8338615)",D 161,Rue Pierre Curie,
25798838,secondary,,,False,False,113.154,"LINESTRING (2.0111773 48.8339595, 2.0102934 48.8336578, 2.0098624 48.8334326)",D 161,Rue Pasteur,
100146171,secondary,,,False,True,14.801,"LINESTRING (2.0111773 48.8339595, 2.0111615 48.8340599, 2.0111565 48.8340919)",D 161,,
88436413,secondary,,,False,True,19.864,"LINESTRING (2.0114042 48.8338615, 2.0111773 48.8339595)",D 161,Rue Pierre Curie,
104025287,residential,,,False,True,58.52,"LINESTRING (2.0114042 48.8338615, 2.0113546 48.8337299, 2.0112323 48.8335739, 2.0111863 48.8334816, 2.0111887 48.8333636)",,Ruelle des Gondi,
220131642,secondary,,,True,False,54.418000000000006,"LINESTRING (2.0114042 48.8338615, 2.0120318 48.8339043, 2.0121418 48.8339199)",D 161,Rue Pierre Curie,
25798838,secondary,,,False,True,121.673,"LINESTRING (2.0074173 48.8315105, 2.0079318 48.8318536, 2.0081959 48.8320498, 2.0085486 48.8323117)",D 161,Rue Pasteur,
104335166,residential,,,True,False,57.057,"LINESTRING (2.0074173 48.8315105, 2.0075703 48.831383, 2.0079455 48.8316319)",,Rue du Prieuré,
104335177,secondary,,,False,False,181.49699999999999,"LINESTRING (2.0074173 48.8315105, 2.0067364 48.8311522, 2.0062992 48.8309221, 2.0053633 48.8306624, 2.0053333 48.8306543)",D 161,Avenue du Général de Gaulle,
88436401,residential,30,,False,False,20.967,"LINESTRING (2.0070677 48.8345956, 2.0073448 48.8346434)",,Avenue du Grand Parc,
104335182,residential,30,,False,True,58.36,"LINESTRING (2.0070677 48.8345956, 2.0067038 48.8350626)",,Sente de la Tuilerie,
88436401,residential,30,,False,True,21.320999999999998,"LINESTRING (2.0070677 48.8345956, 2.0068533 48.8345262, 2.0068166 48.8345016)",,Avenue du Grand Parc,
88436410,residential,,,False,False,21.208000000000002,"LINESTRING (2.0060519 48.8320245, 2.0062069 48.8319507, 2.0063026 48.8319355)",,Avenue de Fulpmès,
88436401,residential,30,,False,True,42.275,"LINESTRING (2.0085246 48.8343193, 2.0083045 48.8346708)",,Avenue du Grand Parc,
88436401,residential,30,,False,False,154.645,"LINESTRING (2.0085246 48.8343193, 2.0086735 48.8340718, 2.0086911 48.8340131, 2.0086948 48.8339529, 2.0086788 48.8338958, 2.0086524 48.8338349, 2.0084018 48.8335964, 2.0080572 48.8332685, 2.0079615 48.8330846)",,Avenue du Grand Parc,
88436408,residential,30,,False,False,78.487,"LINESTRING (2.0085246 48.8343193, 2.0081681 48.8342263, 2.0078989 48.834163, 2.0075031 48.8341131)",,Impasse de la Côte du Roi,
"[88436396, 915104941]",residential,,,True,False,197.77499999999998,"LINESTRING (2.0052523 48.8336676, 2.0049837 48.8336109, 2.0049501 48.8336038, 2.0048882 48.8336074, 2.0047645 48.8336147, 2.0029773 48.8341688, 2.0029665 48.8341752, 2.0028464 48.8342462, 2.0028231 48.834273)",,Chemin Michel Brunin,
88436402,residential,,,False,False,398.9069999999999,"LINESTRING (2.0052523 48.8336676, 2.0052259 48.8337935, 2.0052886 48.8339585, 2.0053191 48.8340126, 2.0054897 48.8343152, 2.0057305 48.8347423, 2.0058305 48.8348602, 2.0059515 48.8350028, 2.0060604 48.8351007, 2.006245 48.8352655, 2.0064957 48.8354239, 2.0068057 48.835552, 2.0070894 48.835615, 2.0071829 48.8356214, 2.007373 48.8356345, 2.0075116 48.8356172, 2.0076501 48.8355694, 2.0077457 48.8355043, 2.0078378 48.8354159, 2.0078784 48.8352937, 2.0079261 48.8351808, 2.008151 48.8348752)",,Avenue des Prés Vendome,
88436402,residential,,,False,True,83.428,"LINESTRING (2.0052523 48.8336676, 2.005338 48.8335721, 2.0058729 48.8332682, 2.0060761 48.8331565)",,Avenue des Prés Vendome,
88436411,residential,,,False,True,73.735,"LINESTRING (2.0111565 48.8340919, 2.0111424 48.8341433, 2.0111246 48.8342084, 2.0110739 48.8342979, 2.0109961 48.8343798, 2.010827 48.8345236, 2.0106456 48.8346457)",,Rue Francine,
100146171,secondary,,,False,False,14.801,"LINESTRING (2.0111565 48.8340919, 2.0111615 48.8340599, 2.0111773 48.8339595)",D 161,,
88436401,residential,30,,False,False,22.426,"LINESTRING (2.0080126 48.8347321, 2.0083045 48.8346708)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,27.236,"LINESTRING (2.0080126 48.8347321, 2.0076482 48.8346825)",,Avenue du Grand Parc,
88436412,residential,,,False,True,18.863,"LINESTRING (2.0080126 48.8347321, 2.008151 48.8348752)",,Avenue des Prés Vendome,
88436401,residential,30,,False,False,13.254,"LINESTRING (2.0047292 48.831313, 2.0048282 48.8314128)",,Avenue du Grand Parc,
88436395,residential,,,True,False,175.415,"LINESTRING (2.0047292 48.831313, 2.0053131 48.8310409, 2.0063026 48.8319355)",,Avenue de Fulpmès,
88436401,residential,30,,False,True,130.50900000000001,"LINESTRING (2.0047292 48.831313, 2.00464 48.8312336, 2.0045924 48.8311912, 2.0037814 48.830488, 2.0037032 48.8304077, 2.0036672 48.8303707)",,Avenue du Grand Parc,
88436408,residential,30,,False,True,78.487,"LINESTRING (2.0075031 48.8341131, 2.0078989 48.834163, 2.0081681 48.8342263, 2.0085246 48.8343193)",,Impasse de la Côte du Roi,
25798838,secondary,,,False,False,121.673,"LINESTRING (2.0085486 48.8323117, 2.0081959 48.8320498, 2.0079318 48.8318536, 2.0074173 48.8315105)",D 161,Rue Pasteur,
25798838,secondary,,,False,True,48.81699999999999,"LINESTRING (2.0085486 48.8323117, 2.008847 48.8325995, 2.0088684 48.8326201, 2.0089246 48.8326743)",D 161,Rue Pasteur,
88436403,residential,,,False,False,75.202,"LINESTRING (2.0106456 48.8346457, 2.0104807 48.8346105, 2.0101056 48.8344938, 2.0098912 48.8344178, 2.0096955 48.8344173)",,Rue des Pivoines,
88436411,residential,,,False,False,73.73499999999999,"LINESTRING (2.0106456 48.8346457, 2.010827 48.8345236, 2.0109961 48.8343798, 2.0110739 48.8342979, 2.0111246 48.8342084, 2.0111424 48.8341433, 2.0111565 48.8340919)",,Rue Francine,
88436411,residential,,,False,True,182.171,"LINESTRING (2.0106456 48.8346457, 2.0105673 48.8347733, 2.0105467 48.8349144, 2.0105714 48.8350637, 2.0106127 48.8351912, 2.0105943 48.8352099, 2.0105673 48.8352373, 2.0105013 48.8352482, 2.0101262 48.8351668, 2.009685 48.8351668, 2.0092645 48.8352265, 2.0090444 48.8352181)",,Rue Francine,
88436401,residential,30,,False,False,130.50900000000001,"LINESTRING (2.0036672 48.8303707, 2.0037032 48.8304077, 2.0037814 48.830488, 2.0045924 48.8311912, 2.00464 48.8312336, 2.0047292 48.831313)",,Avenue du Grand Parc,
104335177,secondary,,,False,False,80.9,"LINESTRING (2.0036672 48.8303707, 2.0035162 48.8303582, 2.002866 48.8303053, 2.0025704 48.8302811)",D 161,Avenue du Général de Gaulle,
104335177,secondary,,,False,True,125.96600000000001,"LINESTRING (2.0036672 48.8303707, 2.0040249 48.8304317, 2.0046343 48.8305356, 2.0048316 48.8305692, 2.0049992 48.8305976, 2.0051103 48.8306165, 2.0053333 48.8306543)",D 161,Avenue du Général de Gaulle,
104025297,residential,30,,True,False,32.547,"LINESTRING (2.0131616 48.8347118, 2.0128018 48.8345398)",,Rue de Mailly,
1053332243,residential,,,True,False,43.152,"LINESTRING (2.0131616 48.8347118, 2.01314 48.8347561, 2.0127998 48.835014)",,Rue de Mailly,
88436401,residential,30,,False,False,27.236,"LINESTRING (2.0076482 48.8346825, 2.0080126 48.8347321)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,22.628,"LINESTRING (2.0076482 48.8346825, 2.0073448 48.8346434)",,Avenue du Grand Parc,
104335171,residential,30,,False,True,70.243,"LINESTRING (2.0076482 48.8346825, 2.0074537 48.8353011)",,Sente de la Porte de Saint-Nom,
104025289,residential,,,False,False,38.06400000000001,"LINESTRING (2.0035089 48.8312326, 2.0032582 48.8312066, 2.0032172 48.8311675, 2.0031069 48.8310624)",,Impasse des Hauts Bouleaux,
104025289,residential,,,False,True,73.181,"LINESTRING (2.0035089 48.8312326, 2.0035517 48.8312514, 2.0036276 48.8312847, 2.0039292 48.8315362, 2.0041586 48.8317276)",,Impasse des Hauts Bouleaux,
104025296,residential,,,False,False,32.317,"LINESTRING (2.0035089 48.8312326, 2.003548 48.8311869, 2.003834 48.831041)",,Sente Saint-Jouin,
102164654,primary,50,,True,False,24.825000000000003,"LINESTRING (2.0023257 48.8345013, 2.0022419 48.8344967, 2.001987 48.834503)",D 98,,
102164666,primary,50,roundabout,True,False,17.025,"LINESTRING (2.0023257 48.8345013, 2.0022578 48.8344391, 2.0022294 48.8343649)",,,
102164644,primary,50,,True,False,23.496000000000002,"LINESTRING (2.001987 48.834503, 2.0021686 48.834406, 2.0021819 48.8343969, 2.0022294 48.8343649)",D 98,,
102164666,primary,50,roundabout,True,False,12.684000000000001,"LINESTRING (2.0022294 48.8343649, 2.0022325 48.8343204, 2.0022466 48.8342901, 2.0022673 48.8342548)",,,
104025287,residential,,,False,False,58.519999999999996,"LINESTRING (2.0111887 48.8333636, 2.0111863 48.8334816, 2.0112323 48.8335739, 2.0113546 48.8337299, 2.0114042 48.8338615)",,Ruelle des Gondi,
104025296,residential,,,False,True,32.317,"LINESTRING (2.003834 48.831041, 2.003548 48.8311869, 2.0035089 48.8312326)",,Sente Saint-Jouin,
104025294,residential,,,False,False,42.96,"LINESTRING (2.0031069 48.8310624, 2.0035787 48.8308326)",,Sente Saint-Fiacre,
104025289,residential,,,False,False,68.249,"LINESTRING (2.0031069 48.8310624, 2.0028272 48.8307958, 2.0028163 48.8307854, 2.0031593 48.8306247)",,Impasse des Hauts Bouleaux,
104025289,residential,,,False,True,38.06400000000001,"LINESTRING (2.0031069 48.8310624, 2.0032172 48.8311675, 2.0032582 48.8312066, 2.0035089 48.8312326)",,Impasse des Hauts Bouleaux,
104025294,residential,,,False,True,42.96,"LINESTRING (2.0035787 48.8308326, 2.0031069 48.8310624)",,Sente Saint-Fiacre,
88436403,residential,,,False,True,75.202,"LINESTRING (2.0096955 48.8344173, 2.0098912 48.8344178, 2.0101056 48.8344938, 2.0104807 48.8346105, 2.0106456 48.8346457)",,Rue des Pivoines,
220131642,secondary,,,True,False,82.705,"LINESTRING (2.0121418 48.8339199, 2.0129182 48.8344603)",D 161,Rue Pierre Curie,
342620479,residential,,,False,False,38.028,"LINESTRING (2.0121418 48.8339199, 2.012558 48.8337152)",,Rue des Orfèvres,
628869980,residential,,,False,True,28.098,"LINESTRING (2.0121418 48.8339199, 2.0121626 48.8338563, 2.0121414 48.8337844, 2.0121083 48.8336721)",,Rue de l'Église,
88436411,residential,,,False,False,182.171,"LINESTRING (2.0090444 48.8352181, 2.0092645 48.8352265, 2.009685 48.8351668, 2.0101262 48.8351668, 2.0105013 48.8352482, 2.0105673 48.8352373, 2.0105943 48.8352099, 2.0106127 48.8351912, 2.0105714 48.8350637, 2.0105467 48.8349144, 2.0105673 48.8347733, 2.0106456 48.8346457)",,Rue Francine,
104200346,residential,,,False,False,113.151,"LINESTRING (2.0053333 48.8306543, 2.0057707 48.8296783)",,Chemin Entre les Deux Murs,
104335177,secondary,,,False,False,125.96600000000001,"LINESTRING (2.0053333 48.8306543, 2.0051103 48.8306165, 2.0049992 48.8305976, 2.0048316 48.8305692, 2.0046343 48.8305356, 2.0040249 48.8304317, 2.0036672 48.8303707)",D 161,Avenue du Général de Gaulle,
104335177,secondary,,,False,True,181.497,"LINESTRING (2.0053333 48.8306543, 2.0053633 48.8306624, 2.0062992 48.8309221, 2.0067364 48.8311522, 2.0074173 48.8315105)",D 161,Avenue du Général de Gaulle,
104335183,residential,30,,False,False,71.096,"LINESTRING (2.0070494 48.8352525, 2.0073448 48.8346434)",,Sente de la Beurrerie,
104335169,residential,30,,False,False,52.443,"LINESTRING (2.0063989 48.8348848, 2.0068166 48.8345016)",,Sente du Pressoir,
104335182,residential,30,,False,False,58.36,"LINESTRING (2.0067038 48.8350626, 2.0070677 48.8345956)",,Sente de la Tuilerie,
104335171,residential,30,,False,False,70.243,"LINESTRING (2.0074537 48.8353011, 2.0076482 48.8346825)",,Sente de la Porte de Saint-Nom,
104335169,residential,30,,False,True,52.443,"LINESTRING (2.0068166 48.8345016, 2.0063989 48.8348848)",,Sente du Pressoir,
88436401,residential,30,,False,False,21.320999999999998,"LINESTRING (2.0068166 48.8345016, 2.0068533 48.8345262, 2.0070677 48.8345956)",,Avenue du Grand Parc,
88436401,residential,30,,False,True,128.908,"LINESTRING (2.0068166 48.8345016, 2.0066653 48.8344003, 2.0066125 48.8343357, 2.0065499 48.8342591, 2.0063405 48.8337388, 2.0063186 48.8336732, 2.0062802 48.8335586, 2.00623 48.8334286)",,Avenue du Grand Parc,
88436404,residential,30,,False,True,123.43299999999999,"LINESTRING (2.0071677 48.8339816, 2.0071594 48.8339542, 2.0070908 48.8337272, 2.0075611 48.8336565, 2.0075447 48.8335797, 2.0072359 48.833267, 2.0071798 48.8331931)",,Impasse des Meuniers,
106685013,residential,,roundabout,True,False,28.186,"LINESTRING (2.0034167 48.8293464, 2.0034064 48.8293787, 2.003383 48.8293997, 2.0031947 48.8294807, 2.0031264 48.829492)",,Place du 8 Mai 1945,
106685140,residential,,,False,False,92.29599999999999,"LINESTRING (2.0040796 48.829507, 2.0040679 48.8296274, 2.0039005 48.8298832, 2.0038546 48.8299419, 2.0037255 48.8300611, 2.0036316 48.8301829, 2.003599 48.8302619)",,Sentier de l'Orme à la Blonde,
1154219779,residential,30,,True,False,52.659,"LINESTRING (2.0040796 48.829507, 2.0039779 48.8294687, 2.0037063 48.82938, 2.0035862 48.8293481, 2.0034167 48.8293464)",,Chemin de Rambouillet,1
