osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,access
26099773,2,Rue du 71ème Régiment d'Infanterie,secondary,30,False,True,69.37,"LINESTRING (-2.7593468 48.5109698, -2.7601132 48.5110229, -2.7601777 48.5110274, -2.7602834 48.5110347)",,,
740216702,,,secondary,30,True,False,15.83,"LINESTRING (-2.7593468 48.5109698, -2.7592457 48.5109297, -2.7591636 48.5108954)",,,
"[28343848, 857899867, 740216707, 161288086]",1,"['Rue Sainte-Barbe', 'Rue Saint-François']",living_street,20,True,False,349.07500000000005,"LINESTRING (-2.7593468 48.5109698, -2.7593603 48.5110472, -2.7593753 48.5111199, -2.7594117 48.51115, -2.7594294 48.5111693, -2.759443 48.511192, -2.7594587 48.5112407, -2.7594612 48.5112911, -2.7593762 48.5118451, -2.7593614 48.5119459, -2.7593495 48.5120518, -2.7594159 48.5121002, -2.7604275 48.5121627, -2.7608809 48.512192, -2.7609961 48.5121721, -2.7610873 48.5121332, -2.7611314 48.5120938, -2.761161 48.5119998, -2.7612018 48.5117888, -2.7612305 48.5117904, -2.7614515 48.5118029, -2.7615581 48.5118089, -2.7616645 48.511815, -2.7617746 48.5118212, -2.7618444 48.5118251, -2.7618738 48.5118268, -2.7619032 48.5118284, -2.7619376 48.511828)",,,
"[28342960, 429610139]",1,Rue Henri Servain,tertiary,20,True,False,66.828,"LINESTRING (-2.7638262 48.5139402, -2.7637818 48.5138151, -2.7637312 48.5136725, -2.7638081 48.5134267, -2.7638215 48.5133833, -2.7638336 48.5133537)",,,
"[862196865, 28342970]",1,Rue de la Préfecture,residential,"['20', '30']",True,False,47.741,"LINESTRING (-2.7638262 48.5139402, -2.7643543 48.5140156, -2.7644586 48.5140339)",,,
"[860197081, 302162156]",,Rue de Gouët,residential,30,True,False,114.201,"LINESTRING (-2.7641177 48.5167979, -2.7641985 48.5168512, -2.7642778 48.5168914, -2.7645624 48.5170128, -2.7647832 48.5171168, -2.764816 48.5171322, -2.7649504 48.5171785, -2.7650561 48.5172006, -2.7653115 48.5172559, -2.7653669 48.517257, -2.7653939 48.5172504, -2.7654597 48.5172315)",,,
845205034,,Rue des Forges,residential,30,False,True,102.90700000000001,"LINESTRING (-2.7641177 48.5167979, -2.7640577 48.5167966, -2.7639722 48.516814, -2.7636801 48.5168082, -2.7627251 48.5167893)",,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,5.305999999999999,"LINESTRING (-2.7657718 48.5176934, -2.7658056 48.5177017, -2.7658412 48.5177052)",roundabout,,
308086632,,Boulevard Waldeck-Rousseau,secondary,30,False,True,26.857,"LINESTRING (-2.7557478 48.511741, -2.7557319 48.5119823)",,,
73590636,1,Rue Pierre Loti,residential,30,True,False,99.045,"LINESTRING (-2.7557478 48.511741, -2.755843 48.5117233, -2.7569675 48.5115141, -2.7570418 48.5114991)",,,
"[308086627, 304420135, 308086631]",,Boulevard Waldeck-Rousseau,secondary,30,True,False,188.517,"LINESTRING (-2.7557478 48.511741, -2.7557848 48.5116479, -2.7557541 48.5113742, -2.7557763 48.5112567, -2.7558491 48.5111581, -2.7560907 48.5109103, -2.7561786 48.5108202, -2.7563574 48.510675, -2.75678 48.5103866, -2.7568222 48.5103642, -2.7568565 48.5103459, -2.756907 48.5103242)",,yes,
739524674,2,Place du 8 Mai 1945,primary,30,True,False,12.415,"LINESTRING (-2.7555361 48.5121504, -2.7554852 48.5121644, -2.7554427 48.5121892, -2.7554149 48.512222)",roundabout,,
26099773,2,Rue du 71ème Régiment d'Infanterie,secondary,30,False,False,147.565,"LINESTRING (-2.7622707 48.5111938, -2.7619798 48.5111524, -2.761364 48.5111097, -2.7612643 48.5111028, -2.7611964 48.511098, -2.7611071 48.5110919, -2.7610292 48.5110865, -2.7603608 48.5110401, -2.7602834 48.5110347)",,,
"[815947472, 303092516]",2,Rue des Lycéens Martyrs,tertiary,30,False,False,72.01,"LINESTRING (-2.7622707 48.5111938, -2.7622192 48.5113009, -2.7621793 48.511384, -2.7621374 48.5114713, -2.7620118 48.5117531, -2.7620029 48.5117731, -2.7619851 48.5118131)",,,
1065402751,2,Rue du 71ème Régiment d'Infanterie,secondary,30,False,True,160.68200000000002,"LINESTRING (-2.7622707 48.5111938, -2.7624958 48.5111689, -2.7628076 48.5112035, -2.7629577 48.5112318, -2.7635598 48.5113452, -2.7643809 48.5115029)",,,
839715773,1,Rue de la Gare,living_street,20,False,False,6.331,"LINESTRING (-2.7630988 48.5097063, -2.7630652 48.5097587)",,,
302163342,,Avenue des Promenades,tertiary,30,True,False,14.254,"LINESTRING (-2.7572169 48.5134795, -2.7571701 48.5135638, -2.7571607 48.5135814, -2.7571465 48.5135987)",,,
429606295,,Avenue des Promenades,tertiary,30,False,True,68.261,"LINESTRING (-2.7572169 48.5134795, -2.7572538 48.5133028, -2.7573273 48.5129508, -2.7573332 48.5129224, -2.7573439 48.5128714)",,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,11.199,"LINESTRING (-2.7658412 48.5177052, -2.7658791 48.5177035, -2.7659156 48.5176964, -2.7659488 48.5176841, -2.7659772 48.5176674)",roundabout,,
302162170,,Vieille Côte de Gouët,tertiary,50,True,False,13.498999999999999,"LINESTRING (-2.7658412 48.5177052, -2.7658554 48.5177107, -2.7659022 48.5177531, -2.765949 48.5178021)",,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,3.335,"LINESTRING (-2.7659772 48.5176674, -2.7659913 48.5176557, -2.7660029 48.5176428)",roundabout,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,10.324,"LINESTRING (-2.7660029 48.5176428, -2.7660183 48.5176136, -2.7660215 48.5175827, -2.766012 48.5175524)",roundabout,,
302162160,,Rue de la Fontaine Saint-Brieuc,residential,30,True,False,19.012999999999998,"LINESTRING (-2.7660029 48.5176428, -2.7660375 48.5176264, -2.7660854 48.5176221, -2.7661402 48.5176248, -2.7662463 48.5176492)",,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,17.723,"LINESTRING (-2.766012 48.5175524, -2.7659899 48.5175241, -2.7659568 48.5175009, -2.7659155 48.5174846, -2.7658689 48.5174766, -2.7658208 48.5174773)",roundabout,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,15.831,"LINESTRING (-2.7658208 48.5174773, -2.7657796 48.5174853, -2.7657425 48.5174998, -2.7657121 48.5175199, -2.76569 48.5175443, -2.7656777 48.5175716)",roundabout,,
302162163,1,Rue des Trois Frères Le Goff,tertiary,30,True,False,23.908,"LINESTRING (-2.7658208 48.5174773, -2.765763 48.5174601, -2.7657103 48.5174406, -2.7655709 48.5173448)",,,
28342966,,Rond-Point de la Fontaine,tertiary,30,True,False,2.108,"LINESTRING (-2.7656777 48.5175716, -2.7656754 48.5175905)",roundabout,,
302162169,,Vieille Côte de Gouët,tertiary,50,True,False,15.239,"LINESTRING (-2.765949 48.5178021, -2.7659513 48.5177434, -2.7659609 48.5176973, -2.7659772 48.5176674)",,,
302162162,,Rue des Trois Frères Le Goff,tertiary,30,False,True,15.027,"LINESTRING (-2.7654597 48.5172315, -2.7655142 48.5172873, -2.7655709 48.5173448)",,,
302162165,,Rue des Trois Frères Le Goff,tertiary,30,False,False,258.334,"LINESTRING (-2.7654597 48.5172315, -2.7653895 48.517165, -2.764455 48.5162793, -2.7634504 48.5153273)",,,
161288084,,Place du Général de Gaulle,residential,30,True,False,79.075,"LINESTRING (-2.7644586 48.5140339, -2.7644563 48.5140453, -2.7644242 48.5141819, -2.7644105 48.5142401, -2.7643942 48.5143092, -2.7643711 48.5144074, -2.7644028 48.514436, -2.7648508 48.5144593)",,,
28916796,,Rue Vicairie,residential,30,True,False,140.12199999999999,"LINESTRING (-2.7641782 48.5134376, -2.764229 48.5133769, -2.7642541 48.5133469, -2.7648915 48.512817, -2.7649192 48.5127932, -2.7650046 48.5127198, -2.7650753 48.5126591, -2.765333 48.5124378)",,,
"[429610138, 161236266]",,Rue Poulain Corbion,"['residential', 'tertiary']",30,False,False,27.044,"LINESTRING (-2.7641782 48.5134376, -2.763857 48.5133597, -2.7638336 48.5133537)",,,
40608288,1,Rue des Trois Frères Merlin,residential,20,True,False,84.241,"LINESTRING (-2.7626532 48.513952, -2.7626224 48.5141414, -2.7626358 48.5142261, -2.7627098 48.5143486, -2.7628362 48.5145578, -2.7629312 48.5146654)",,,
161288078,,Rue Saint-Gouéno,residential,20,True,False,35.302,"LINESTRING (-2.7626532 48.513952, -2.7625368 48.5140119, -2.7624409 48.5140463, -2.7622357 48.5141038)",,,
"[28342961, 161288090]",1,"['Rue Saint-Gilles', 'Rue de la Préfecture']","['residential', 'tertiary']",20,True,False,95.11000000000001,"LINESTRING (-2.7626532 48.513952, -2.7627454 48.5139911, -2.7628997 48.5140277, -2.7631212 48.5140805, -2.7632203 48.5140992, -2.7633106 48.5141182, -2.7634088 48.5140768, -2.7634886 48.5140432, -2.7636059 48.5139938, -2.7638262 48.5139402)",,,
28343840,,Rue Charbonnerie,residential,,False,False,6.531,"LINESTRING (-2.7618953 48.5151367, -2.7618858 48.5150783)",,,
271291364,,Rue Baratoux,residential,30,False,False,129.721,"LINESTRING (-2.7618953 48.5151367, -2.7618732 48.5151748, -2.7618745 48.5151981, -2.7619034 48.515667, -2.7619131 48.5158238, -2.7619373 48.5162145, -2.7619304 48.5162996)",,,
