osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,ref
34934643,,primary,30,True,False,10.728,"LINESTRING (2.2963571 48.9904246, 2.2963357 48.990405, 2.296323 48.9903823, 2.2963199 48.9903583, 2.2963266 48.9903346)",,roundabout,
34934643,,primary,30,True,False,4.898,"LINESTRING (2.2965478 48.9902948, 2.2965702 48.9903112, 2.2965858 48.9903307)",,roundabout,
34934643,,primary,30,True,False,7.460000000000001,"LINESTRING (2.2963266 48.9903346, 2.2963411 48.9903144, 2.2963628 48.9902971, 2.2963903 48.9902839)",,roundabout,
34934647,Rue des Dures Terres,primary,30,True,False,16.637999999999998,"LINESTRING (2.2963266 48.9903346, 2.2962963 48.9903065, 2.2962423 48.9902699, 2.2961595 48.9902356)",,,
37924562,Rue des Dures Terres,primary,30,True,False,107.979,"LINESTRING (2.2946286 48.9897699, 2.2948346 48.9898114, 2.2954415 48.9900079, 2.2956576 48.9900593, 2.2958778 48.9901344, 2.2959639 48.9901789)",,,
37924563,Rue des Dures Terres,primary,30,False,False,15.603,"LINESTRING (2.2959639 48.9901789, 2.2961595 48.9902356)",,,
34934649,Rue des Dures Terres,primary,30,True,False,108.02399999999999,"LINESTRING (2.2959639 48.9901789, 2.2956345 48.9901016, 2.2954407 48.9900542, 2.2953199 48.9900217, 2.2948174 48.9898607, 2.2946286 48.9897699)",,,
37924563,Rue des Dures Terres,primary,30,False,True,15.603,"LINESTRING (2.2961595 48.9902356, 2.2959639 48.9901789)",,,
34934648,Rue des Dures Terres,primary,30,True,False,17.713,"LINESTRING (2.2961595 48.9902356, 2.2962506 48.9902494, 2.2963903 48.9902839)",,,
34934643,,primary,30,True,False,2.57,"LINESTRING (2.2963903 48.9902839, 2.296423 48.9902753)",,roundabout,
31843471,Rue Carnot,tertiary,30,False,False,97.342,"LINESTRING (2.2983591 48.9877038, 2.2979669 48.9876935, 2.297541 48.9876804, 2.297157 48.9876644, 2.2970269 48.9876588)",2,,D 109
31843471,Rue Carnot,tertiary,30,False,True,26.093000000000004,"LINESTRING (2.2983591 48.9877038, 2.2984424 48.9877026, 2.29859 48.9877003, 2.2987159 48.9876914)",2,,D 109
"[39227592, 36006999]",Rue des Écoles,residential,30,True,False,276.038,"LINESTRING (2.2983591 48.9877038, 2.2982996 48.9873299, 2.2983562 48.9872217, 2.2982564 48.986631, 2.2983822 48.9865729, 2.2987402 48.9864078, 2.2988107 48.9863753, 2.2998401 48.9858746, 2.2999776 48.9858077)",,,
31843471,Rue Carnot,tertiary,30,False,False,26.092999999999996,"LINESTRING (2.2987159 48.9876914, 2.29859 48.9877003, 2.2984424 48.9877026, 2.2983591 48.9877038)",2,,D 109
31843471,Rue Carnot,tertiary,30,False,True,95.96700000000001,"LINESTRING (2.2987159 48.9876914, 2.299078 48.9876559, 2.2994423 48.98762, 2.2995646 48.9876132, 2.2997257 48.987619, 2.2998554 48.9876262, 2.2999442 48.9876341, 2.3000197 48.9876434)",2,,D 109
"[35954105, 1103288431]",Rue Pasteur,"['living_street', 'residential']","['20', '30']",False,False,142.711,"LINESTRING (2.2987159 48.9876914, 2.298713 48.987784, 2.298709 48.9879096, 2.2986982 48.987974, 2.2986327 48.988055, 2.2985924 48.9881008, 2.2985361 48.9881342, 2.298489 48.9881799, 2.2984224 48.9888755, 2.2984407 48.988928)",,,
6278041,Place Henri Sestre,tertiary,30,False,True,48.556,"LINESTRING (2.3015218 48.9880892, 2.3014722 48.9880763, 2.3013985 48.9880496, 2.3012616 48.9879952, 2.3011102 48.9879328, 2.3009486 48.9878684)",1,,D 109
35571056,Place Henri Sestre,tertiary,30,True,False,41.641,"LINESTRING (2.3015218 48.9880892, 2.301547 48.9880687, 2.3015802 48.988052, 2.3016089 48.9880404, 2.3016728 48.9880127, 2.3017941 48.9879573, 2.3018815 48.9879204, 2.3019395 48.9878934, 2.3019794 48.987868)",1,,D 109
"[934007555, 31843484]",Rue de Montmorency,tertiary,30,True,False,243.13899999999998,"LINESTRING (2.3019794 48.987868, 2.3020605 48.9878755, 2.3021245 48.9878998, 2.3021898 48.9879242, 2.3023689 48.987991, 2.3027376 48.9881553, 2.3029185 48.9882127, 2.3031373 48.9882732, 2.3032937 48.9883048, 2.3034833 48.9883313, 2.3037247 48.988356, 2.3038213 48.98837, 2.3039668 48.9884026, 2.3042118 48.9885144, 2.3047333 48.988773, 2.3047993 48.9888036, 2.3048983 48.9888523)",1,,D 109
"[31925835, 934007556]",Rue Jean Mermoz,residential,30,True,False,142.054,"LINESTRING (2.3019794 48.987868, 2.3020007 48.9878328, 2.3020098 48.9877981, 2.3020137 48.9877793, 2.3020487 48.9876572, 2.3020766 48.9875481, 2.3020875 48.9874667, 2.3020981 48.9873615, 2.3021118 48.9872574, 2.3021389 48.9871225, 2.3021897 48.9869811, 2.3022632 48.9868495, 2.3024226 48.9866363)",,,
31925835,Rue Jean Mermoz,residential,30,True,False,89.34100000000001,"LINESTRING (2.3036868 48.9849277, 2.3037531 48.9848158, 2.3041166 48.9843467, 2.3041541 48.9843106, 2.3041724 48.984291, 2.3041837 48.9842726, 2.3042199 48.9842061)",,,
35882391,Avenue Marthe,residential,30,False,False,276.889,"LINESTRING (2.3036868 48.9849277, 2.3037191 48.9849378, 2.3037514 48.9849478, 2.3053566 48.985446, 2.3070478 48.9859887, 2.3071058 48.9860076)",,,
35571053,Rue de Montmorency,tertiary,30,False,False,88.89,"LINESTRING (2.3048983 48.9888523, 2.3050334 48.9889228, 2.3051086 48.9889551, 2.3052232 48.989014, 2.3055468 48.9891751, 2.3056367 48.9892222, 2.3057773 48.9893085, 2.3058446 48.9893538)",2,,D 109
35882538,Rue de la Fosse aux Moines,residential,30,False,False,98.049,"LINESTRING (2.3048983 48.9888523, 2.3049671 48.9887912, 2.3050115 48.9887466, 2.3052693 48.9884787, 2.3055728 48.9880912)",,,
146789557,Rue du Puits Grenet,tertiary,30,True,False,239.763,"LINESTRING (2.3048983 48.9888523, 2.3048263 48.9889236, 2.3047508 48.9889984, 2.3045849 48.9892075, 2.304476 48.9893582, 2.3044051 48.9894457, 2.3043145 48.9895205, 2.3041566 48.9896234, 2.3040796 48.9896658, 2.3038987 48.9897493, 2.3037364 48.9898295, 2.3036645 48.9898575, 2.3036157 48.9898655, 2.3035683 48.9898626, 2.3035085 48.9898462, 2.3034255 48.9898142, 2.3033507 48.9897693, 2.3031142 48.9896297, 2.3030143 48.989586, 2.3029394 48.9895687, 2.3027972 48.9895546, 2.3027275 48.9895503, 2.302542 48.9895598)",1,,
35571053,Rue de Montmorency,tertiary,30,False,False,63.118,"LINESTRING (2.3058446 48.9893538, 2.3059875 48.9894596, 2.3060894 48.9895481, 2.3062305 48.9896754, 2.3063676 48.9898052)",2,,D 109
35571053,Rue de Montmorency,tertiary,30,False,True,88.88999999999999,"LINESTRING (2.3058446 48.9893538, 2.3057773 48.9893085, 2.3056367 48.9892222, 2.3055468 48.9891751, 2.3052232 48.989014, 2.3051086 48.9889551, 2.3050334 48.9889228, 2.3048983 48.9888523)",2,,D 109
35882688,Allée des Sapins,residential,,False,False,28.3,"LINESTRING (2.3058446 48.9893538, 2.3058984 48.9893198, 2.306104 48.9891648)",,,
35882688,Allée des Sapins,residential,,False,True,28.3,"LINESTRING (2.306104 48.9891648, 2.3058984 48.9893198, 2.3058446 48.9893538)",,,
35882730,Allée des Cèdres,residential,30,True,False,174.88799999999998,"LINESTRING (2.306104 48.9891648, 2.3070344 48.9879358, 2.307098 48.9878449, 2.3071318 48.9877469)",,,
35882749,Allée du Parc,residential,30,False,False,90.006,"LINESTRING (2.3071318 48.9877469, 2.3067115 48.9869859)",,,
35882749,Allée du Parc,residential,30,False,True,90.006,"LINESTRING (2.3067115 48.9869859, 2.3071318 48.9877469)",,,
146789555,Rue Léon Jouhaux,residential,30,False,True,26.738,"LINESTRING (2.3067115 48.9869859, 2.3063464 48.9870063)",,,
266573516,Rue Roger Salengro,residential,30,False,True,56.737,"LINESTRING (2.2980276 48.9902865, 2.2980132 48.9902441, 2.297957 48.9900789, 2.2978473 48.9897902)",,,
457719807,Rue d'Eaubonne,residential,30,False,False,52.816,"LINESTRING (2.2980276 48.9902865, 2.2985549 48.9902217, 2.2987373 48.9901935)",,,
457719807,Rue d'Eaubonne,residential,30,False,True,48.673,"LINESTRING (2.2980276 48.9902865, 2.2976615 48.9903319, 2.2973704 48.9903612)",,,
34934643,,primary,30,True,False,1.357,"LINESTRING (2.2965913 48.9903828, 2.296586 48.9903945)",,roundabout,
305778496,Rue d'Eaubonne,residential,30,False,False,105.462,"LINESTRING (2.299912 48.9899676, 2.2999818 48.9899683, 2.3000665 48.9899716, 2.3005531 48.9899964, 2.3013544 48.9900268)",,,
305778497,Rue d'Andilly,tertiary,30,True,False,223.904,"LINESTRING (2.299912 48.9899676, 2.2998292 48.9901214, 2.2993308 48.9911188, 2.2992833 48.9912117, 2.2992474 48.9912819, 2.2989433 48.9918782)",2,,D 109P
457719807,Rue d'Eaubonne,residential,30,False,True,89.51400000000001,"LINESTRING (2.299912 48.9899676, 2.2998247 48.9899761, 2.2997663 48.9899832, 2.2996139 48.9900044, 2.2994866 48.9900295, 2.2989599 48.9901354, 2.2987373 48.9901935)",,,
266573516,Rue Roger Salengro,residential,30,False,False,101.075,"LINESTRING (2.2975254 48.9889061, 2.2978473 48.9897902)",,,
35882874,Rue de la Ferme,residential,30,False,False,66.831,"LINESTRING (2.2975254 48.9889061, 2.2975772 48.9889073, 2.2984407 48.988928)",,,
35882874,Rue de la Ferme,residential,30,False,True,121.15199999999999,"LINESTRING (2.3003876 48.9890096, 2.30035 48.9890035, 2.2987314 48.9889383)",,,
305778495,Rue d'Andilly,tertiary,30,True,False,112.03899999999999,"LINESTRING (2.3003876 48.9890096, 2.3000016 48.9897946, 2.2999902 48.9898192, 2.299912 48.9899676)",1,,D 109P
449367691,Chemin du Cochet,residential,30,True,False,125.526,"LINESTRING (2.2987373 48.9901935, 2.2987373 48.990278, 2.2977797 48.9911122)",,,
457719807,Rue d'Eaubonne,residential,30,False,False,89.51400000000001,"LINESTRING (2.2987373 48.9901935, 2.2989599 48.9901354, 2.2994866 48.9900295, 2.2996139 48.9900044, 2.2997663 48.9899832, 2.2998247 48.9899761, 2.299912 48.9899676)",,,
457719807,Rue d'Eaubonne,residential,30,False,True,52.816,"LINESTRING (2.2987373 48.9901935, 2.2985549 48.9902217, 2.2980276 48.9902865)",,,
449367691,Chemin du Cochet,residential,30,True,False,11.154,"LINESTRING (2.2977797 48.9911122, 2.2977327 48.9911598, 2.2976923 48.9911944)",,,
31843471,Rue Carnot,tertiary,30,False,False,95.967,"LINESTRING (2.3000197 48.9876434, 2.2999442 48.9876341, 2.2998554 48.9876262, 2.2997257 48.987619, 2.2995646 48.9876132, 2.2994423 48.98762, 2.299078 48.9876559, 2.2987159 48.9876914)",2,,D 109
"[934007557, 31843471]",Rue Carnot,tertiary,30,False,True,72.752,"LINESTRING (2.3000197 48.9876434, 2.300268 48.9876802, 2.3004277 48.9877158, 2.3006187 48.9877702, 2.3006809 48.9877834, 2.3007581 48.9878001, 2.3008508 48.9878227, 2.3009486 48.9878684)",2,,D 109
35882909,Rue Marin,residential,30,True,False,175.28700000000003,"LINESTRING (2.3000197 48.9876434, 2.2999991 48.9876832, 2.2988057 48.9886962, 2.2987506 48.9887477, 2.2987314 48.9889383)",,,
35882874,Rue de la Ferme,residential,30,False,False,121.15199999999999,"LINESTRING (2.2987314 48.9889383, 2.30035 48.9890035, 2.3003876 48.9890096)",,,
35882874,Rue de la Ferme,residential,30,False,True,21.243,"LINESTRING (2.2987314 48.9889383, 2.2985043 48.9889303, 2.2984407 48.988928)",,,
146789552,Allée des Fleurons,residential,30,False,False,104.59700000000001,"LINESTRING (2.3013544 48.9900268, 2.301438 48.9900795, 2.3022003 48.9907847)",,,
179183300,Rue des Fosseaux,residential,30,False,True,197.51799999999997,"LINESTRING (2.3013544 48.9900268, 2.3013042 48.9903249, 2.3012298 48.9904646, 2.3010663 48.9906522, 2.3008585 48.9909126, 2.3008156 48.9910355, 2.3008218 48.9912688, 2.3008844 48.9917259)",,,
305778496,Rue d'Eaubonne,residential,30,False,False,69.765,"LINESTRING (2.3013544 48.9900268, 2.3014248 48.9899893, 2.3015858 48.9898872, 2.3018538 48.9897776, 2.302091 48.9896937, 2.3021406 48.9896762)",,,
305778496,Rue d'Eaubonne,residential,30,False,True,105.46199999999999,"LINESTRING (2.3013544 48.9900268, 2.3005531 48.9899964, 2.3000665 48.9899716, 2.2999818 48.9899683, 2.299912 48.9899676)",,,
305778496,Rue d'Eaubonne,residential,30,False,True,10.868,"LINESTRING (2.3022775 48.9896377, 2.3021406 48.9896762)",,,
35883193,Chemin du Parc,residential,30,True,False,203.023,"LINESTRING (2.3022775 48.9896377, 2.3023056 48.9896687, 2.3032303 48.9907518, 2.3032839 48.9908101, 2.3036618 48.9912213)",,,
35883193,Chemin du Parc,residential,30,True,False,13.07,"LINESTRING (2.3036618 48.9912213, 2.3037111 48.9913343)",,,
35956860,Allée des Camélias,residential,30,False,False,115.767,"LINESTRING (2.3036618 48.9912213, 2.304732 48.9908007, 2.304663 48.9905828)",,,
256127998,Avenue Alexandre Martin,residential,30,True,False,74.918,"LINESTRING (2.2938796 48.9871771, 2.2944068 48.98769, 2.2944449 48.9876997, 2.2944839 48.9877117)",,,
27282708,Avenue Kellermann,primary,50,True,False,126.61000000000001,"LINESTRING (2.2952266 48.9849026, 2.294654 48.9842862, 2.2943881 48.9840026, 2.2943212 48.9839313)",1,,D 109
146789554,Chemin Creux,residential,30,False,True,155.988,"LINESTRING (2.2973704 48.9903612, 2.2967696 48.989084, 2.2966746 48.9890618)",,,
457719807,Rue d'Eaubonne,residential,30,False,False,48.673,"LINESTRING (2.2973704 48.9903612, 2.2976615 48.9903319, 2.2980276 48.9902865)",,,
457719807,Rue d'Eaubonne,residential,30,False,True,44.342999999999996,"LINESTRING (2.2973704 48.9903612, 2.2971246 48.9903844, 2.2968842 48.9903668, 2.2967677 48.9903567)",,,
1103805904,Chemin Creux,residential,30,True,False,89.178,"LINESTRING (2.2973704 48.9903612, 2.2974364 48.9904927, 2.2976858 48.9910242, 2.2977797 48.9911122)",,,
"[35938347, 456254759]",Avenue d'Alembert,residential,30,True,False,136.58,"LINESTRING (2.2973974 48.9848141, 2.2984099 48.984389, 2.2986392 48.9842886, 2.2986929 48.9842666, 2.2987371 48.9842526, 2.2988457 48.9842191, 2.2989034 48.9842112, 2.2990022 48.9842296)",,,
35938536,Avenue Montesquieu,residential,30,True,False,170.349,"LINESTRING (2.2973974 48.9848141, 2.2965153 48.9838944, 2.2962026 48.9835683, 2.2961328 48.9835296)",,,
35938347,Avenue d'Alembert,residential,30,True,False,61.771,"LINESTRING (2.2966881 48.9851173, 2.2973974 48.9848141)",,,
35938500,Avenue des Noëls,residential,30,True,False,73.901,"LINESTRING (2.2953201 48.983688, 2.2945427 48.9838723, 2.2945008 48.9838814, 2.294366 48.9839107)",,,
35938642,Avenue Diderot,residential,30,True,False,187.683,"LINESTRING (2.2953201 48.983688, 2.2966528 48.9850804, 2.2966881 48.9851173)",,,
31843468,Avenue du Général de Gaulle,residential,30,False,False,76.2,"LINESTRING (2.2995954 48.9850262, 2.2993987 48.9846583, 2.2993746 48.9846132, 2.2993272 48.9845245, 2.2992736 48.9844154, 2.2992481 48.9843802)",2,,
31843468,Avenue du Général de Gaulle,residential,30,False,True,91.26499999999999,"LINESTRING (2.2995954 48.9850262, 2.2999465 48.9857441, 2.2999776 48.9858077)",2,,
35938753,Rue Roger Mangiaméli,residential,,False,False,129.23499999999999,"LINESTRING (2.2995954 48.9850262, 2.300414 48.9847003, 2.3010745 48.9843886)",,,
1155323295,Rue Roger Mangiaméli,residential,,False,False,56.805,"LINESTRING (2.3010745 48.9843886, 2.3015968 48.9847674)",,,
35938753,Rue Roger Mangiaméli,residential,,False,False,135.929,"LINESTRING (2.3010745 48.9843886, 2.3005954 48.9839661, 2.2996451 48.9836576)",,,
35938753,Rue Roger Mangiaméli,residential,,False,True,129.23499999999999,"LINESTRING (2.3010745 48.9843886, 2.300414 48.9847003, 2.2995954 48.9850262)",,,
35938753,Rue Roger Mangiaméli,residential,,False,True,135.929,"LINESTRING (2.2996451 48.9836576, 2.3005954 48.9839661, 2.3010745 48.9843886)",,,
35938500,Avenue des Noëls,residential,30,True,False,43.333,"LINESTRING (2.2958807 48.9835595, 2.2953201 48.983688)",,,
35953088,Avenue d'Alsace,residential,30,False,False,39.666,"LINESTRING (2.2958807 48.9835595, 2.2956869 48.9832863, 2.2956513 48.9832361)",,,
35953088,Avenue d'Alsace,residential,30,False,True,39.666,"LINESTRING (2.2956513 48.9832361, 2.2956869 48.9832863, 2.2958807 48.9835595)",,,
35953402,Avenue d'Anjou,residential,30,False,True,64.911,"LINESTRING (2.2956513 48.9832361, 2.2959893 48.9831577, 2.2964867 48.9830357)",,,
31843468,Avenue du Général de Gaulle,residential,30,False,False,91.26499999999999,"LINESTRING (2.2999776 48.9858077, 2.2999465 48.9857441, 2.2995954 48.9850262)",2,,
"[31843468, 934007559]",Avenue du Général de Gaulle,residential,30,False,True,240.308,"LINESTRING (2.2999776 48.9858077, 2.3000324 48.9859175, 2.3004257 48.9867053, 2.300632 48.9871187, 2.3008696 48.9875939, 2.300882 48.9876187, 2.300903 48.9876607, 2.3009432 48.987761, 2.3009486 48.9878684)",2,,
35882874,Rue de la Ferme,residential,30,False,False,21.243,"LINESTRING (2.2984407 48.988928, 2.2985043 48.9889303, 2.2987314 48.9889383)",,,
35882874,Rue de la Ferme,residential,30,False,True,66.831,"LINESTRING (2.2984407 48.988928, 2.2975772 48.9889073, 2.2975254 48.9889061)",,,
"[35954105, 1103288431]",Rue Pasteur,"['residential', 'living_street']","['20', '30']",False,True,142.711,"LINESTRING (2.2984407 48.988928, 2.2984224 48.9888755, 2.298489 48.9881799, 2.2985361 48.9881342, 2.2985924 48.9881008, 2.2986327 48.988055, 2.2986982 48.987974, 2.298709 48.9879096, 2.298713 48.987784, 2.2987159 48.9876914)",,,
35954222,Rue Blériot,residential,30,False,True,125.38600000000001,"LINESTRING (2.2984407 48.988928, 2.298438 48.9889557, 2.2984352 48.9889834, 2.2983984 48.9896183, 2.298391 48.9896699, 2.2983547 48.9897024, 2.2982772 48.9897211, 2.2978473 48.9897902)",,,
39227593,Rue de la Fontaine Saint-Germain,residential,30,True,False,126.48599999999999,"LINESTRING (2.2969578 48.9875442, 2.2969691 48.9874566, 2.2969812 48.9873615, 2.2968595 48.9871046, 2.2967618 48.9869239, 2.2966135 48.9866918, 2.2966048 48.9866561, 2.2966088 48.9865919, 2.2966007 48.9865575, 2.2965726 48.9865197, 2.2965163 48.9864669)",,,
"[1103811128, 1103811127]",,tertiary,30,True,False,15.705,"LINESTRING (2.2969578 48.9875442, 2.2969898 48.9875542, 2.2970159 48.9875698, 2.297034 48.9875897, 2.2970425 48.9876122, 2.2970408 48.9876354, 2.297034 48.9876501, 2.2970269 48.9876588)",1,roundabout,
31925835,Rue Jean Mermoz,residential,30,True,False,72.145,"LINESTRING (2.304434 48.9839519, 2.3049931 48.9834168)",,,
31925835,Rue Jean Mermoz,residential,30,True,False,25.468,"LINESTRING (2.3049931 48.9834168, 2.3051944 48.9832297)",,,
