osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,tunnel,junction
325382117,D 736,Place du Général de Gaulle,secondary,False,True,41.622,"LINESTRING (0.1970801 46.0253556, 0.1972797 46.0256774, 0.1972933 46.0256994)",,,,,
952265335,,Place d'Armes,residential,False,False,31.133000000000003,"LINESTRING (0.1991447 46.0277023, 0.1991899 46.027809, 0.1992649 46.027922, 0.1993001 46.027959)",,,,,
110573206,D 740,Boulevard des Grands Rocs,secondary,False,False,207.879,"LINESTRING (0.2012721 46.0311649, 0.2014682 46.0311582, 0.2016012 46.0311537, 0.2021048 46.0311142, 0.2021834 46.0311087, 0.2022226 46.031106, 0.202529 46.0310846, 0.2025938 46.0310801, 0.2027803 46.0310677, 0.2032134 46.0310373, 0.203625 46.0309772, 0.2037211 46.0309594, 0.2039359 46.0309197)",30,,,,
413739383,,Rue François Albert,residential,False,True,110.173,"LINESTRING (0.2012721 46.0311649, 0.2012699 46.0311251, 0.2012249 46.0308767, 0.2011744 46.0305545, 0.2011105 46.0302256, 0.2011005 46.0301815)",,,,,
1016660004,,Chemin de la Poultrie,residential,False,False,15.886,"LINESTRING (0.2012721 46.0311649, 0.2012819 46.0312153, 0.2012971 46.0313067)",,,,,
1203480140,D 740,Boulevard Duportal,secondary,False,True,112.78299999999999,"LINESTRING (0.2012721 46.0311649, 0.2011096 46.031154, 0.2008446 46.0310982, 0.2006386 46.0310313, 0.2003613 46.0308945, 0.200178 46.0307891, 0.2000122 46.0306939)",,,,,
110573183,,Rue du Docteur Roux,residential,False,False,49.311,"LINESTRING (0.2010922 46.0288585, 0.2014598 46.0288842, 0.2017277 46.028903)",,,,,
"[952265334, 110573183]",,"[""Place des Martyrs de l'Occupation"", 'Rue du Docteur Roux']",residential,False,True,62.235,"LINESTRING (0.2010922 46.0288585, 0.2008856 46.0288407, 0.2008352 46.0288364, 0.2006452 46.028806, 0.2006051 46.0287996, 0.2003108 46.0287297)",,,,,
128386233,,Rue François Albert,residential,False,False,58.353,"LINESTRING (0.2010922 46.0288585, 0.2010773 46.028924, 0.2010487 46.0290151, 0.201012 46.0291085, 0.2009877 46.029235, 0.2009756 46.0292983, 0.200969 46.0293751)",,,,,
128386239,,Rue Raoul Hédiart,residential,True,False,81.304,"LINESTRING (0.1994401 46.0304095, 0.1994889 46.0296791)",,,,,
183288109,D 740,Boulevard Duportal,secondary,False,False,31.38,"LINESTRING (0.1994401 46.0304095, 0.199777 46.0305674)",,,,,
183288109,D 740,Boulevard Duportal,secondary,False,True,187.549,"LINESTRING (0.1994401 46.0304095, 0.1993159 46.0303664, 0.1987671 46.030176, 0.1979789 46.0299375, 0.1977801 46.0298774, 0.1975345 46.0298229, 0.1971977 46.0297795)",,,,,
110573171,,Rue Jean Jaurès,residential,True,False,29.835,"LINESTRING (0.1990682 46.0287655, 0.19904 46.0287878, 0.1990045 46.0288041, 0.1989469 46.0288188, 0.1987287 46.0288495, 0.1987116 46.0288503)",,,,,
183263415,,Place d'Armes,residential,True,False,31.766,"LINESTRING (0.1990682 46.0287655, 0.199034 46.0287352, 0.1990257 46.0287049, 0.1990311 46.0284886)",,,,,
413739384,,Rue de l'Hôpital,residential,True,False,53.474,"LINESTRING (0.1950577 46.0288425, 0.1943733 46.0287685)",,,,,
325402054,,Rue des Capucins,residential,False,True,109.388,"LINESTRING (0.1950577 46.0288425, 0.1950487 46.0288806, 0.1948534 46.0297039, 0.1948651 46.029768, 0.1948769 46.0298134)",,,,,
1016660003,D 910,Avenue Célestin Sieur,secondary,False,True,14.105,"LINESTRING (0.1974874 46.0253172, 0.1975009 46.0251907)",,,,,
110573160,D 910,Place du Général de Gaulle,secondary,False,False,42.516000000000005,"LINESTRING (0.1974874 46.0253172, 0.1974602 46.0256443, 0.1974552 46.0256989)",,,,,
110573158,,Rue de l'Hôpital,residential,False,False,54.119,"LINESTRING (0.1936732 46.0287553, 0.1942212 46.028757, 0.1943733 46.0287685)",,,,,
362654177,,Rue Saint-André,residential,True,False,13.046,"LINESTRING (0.2017277 46.028903, 0.2017705 46.0287895)",,,,,
110573183,,Rue du Docteur Roux,residential,False,True,49.311,"LINESTRING (0.2017277 46.028903, 0.2014598 46.0288842, 0.2010922 46.0288585)",,,,,
325373141,,Avenue de la Libération,residential,False,True,104.41199999999999,"LINESTRING (0.2017277 46.028903, 0.2021949 46.028817, 0.2030308 46.0286518)",30,,,,
110573164,,Rue de la République,residential,True,False,141.874,"LINESTRING (0.1975808 46.026197, 0.1976278 46.0262388, 0.1977454 46.0263403, 0.198095 46.0266019, 0.1982225 46.0266998, 0.1982997 46.0267667, 0.1983482 46.0268156, 0.1983856 46.0268597, 0.1984911 46.0269594, 0.1986504 46.0270963, 0.1987007 46.0271466, 0.1987202 46.0271911)",,,,,
110573193,,,residential,False,True,13.659,"LINESTRING (0.1975808 46.026197, 0.197462 46.0261931, 0.1974043 46.0261891)",,,,,
128386240,,Rue de l'Abreuvoir,residential,False,False,76.006,"LINESTRING (0.1975808 46.026197, 0.1978746 46.0261999, 0.1985643 46.0262249)",,,,,
325379907,D 910,Rue du Général Leclerc,secondary,False,False,92.771,"LINESTRING (0.1971814 46.028883, 0.1971452 46.0292668, 0.1971423 46.0292985, 0.1971151 46.0296034, 0.1971044 46.0297156)",30,,,,
325379907,D 910,Rue du Général Leclerc,secondary,False,True,195.811,"LINESTRING (0.1971814 46.028883, 0.1971882 46.0287405, 0.1971996 46.0285888, 0.1972513 46.028029, 0.1972762 46.0277601, 0.1973185 46.0272304, 0.1973269 46.027125)",30,,,,
413739384,,Rue de l'Hôpital,residential,True,False,78.232,"LINESTRING (0.1971814 46.028883, 0.1967781 46.0288901, 0.1961682 46.0288882)",,,,,
183263426,,Rue de la Chaine,residential,False,False,106.655,"LINESTRING (0.1995548 46.0282438, 0.1997851 46.0281356, 0.1999906 46.0279219, 0.1998902 46.0278469, 0.2000119 46.0277099, 0.1999429 46.0276557, 0.2000275 46.0274925)",,,,,
952265336,,Place des Martyrs de l'Occupation,residential,True,False,40.936,"LINESTRING (0.1995548 46.0282438, 0.1996934 46.0283606, 0.1998046 46.0284514, 0.199902 46.0285218)",,,,,
325382100,,,residential,False,True,26.911,"LINESTRING (0.2003108 46.0287297, 0.1999624 46.0287219)",,,,,
"[952265334, 110573183]",,"[""Place des Martyrs de l'Occupation"", 'Rue du Docteur Roux']",residential,False,False,62.235,"LINESTRING (0.2003108 46.0287297, 0.2006051 46.0287996, 0.2006452 46.028806, 0.2008352 46.0288364, 0.2008856 46.0288407, 0.2010922 46.0288585)",,,,,
110573191,D 26,Boulevard du Général Pïnoteau,secondary,False,False,102.215,"LINESTRING (0.1933848 46.0308136, 0.1938275 46.0302883, 0.1939658 46.03015, 0.1941015 46.0300434)",,,,,
110573164,,Rue de la République,residential,True,False,65.912,"LINESTRING (0.1987202 46.0271911, 0.1987356 46.0272267, 0.1987461 46.0272434, 0.1989104 46.0274001, 0.1990236 46.0275365, 0.1991017 46.0276336, 0.1991447 46.0277023)",,,,,
907780303,,Impasse du Piolet,residential,False,False,33.494,"LINESTRING (0.1978189 46.0272003, 0.197992 46.0269241)",,,,,
"[907780304, 325379906]",,"['Place du Piolet', 'Rue du Piolet']",residential,True,False,72.18099999999998,"LINESTRING (0.1978189 46.0272003, 0.1981473 46.0272555, 0.1983381 46.0272748, 0.198392 46.0272754, 0.1984396 46.0272674, 0.1987202 46.0271911)",,,,,
"[183274164, 110573196]",,Rue de Plaisance,residential,False,"[False, True]",75.541,"LINESTRING (0.2053662 46.0272952, 0.2051977 46.0271452, 0.2051058 46.0270433, 0.2050294 46.0269353, 0.2049754 46.0268586, 0.2049393 46.0268253, 0.2049044 46.0268077, 0.2048621 46.0267996, 0.2047743 46.0267955)",50,yes,2,,
128386246,,Rue Saint-André,residential,False,True,78.72999999999999,"LINESTRING (0.2020513 46.0274349, 0.2020051 46.0278524, 0.2019937 46.0279553, 0.2019577 46.0280979, 0.2019474 46.0281386)",,,,,
1248791708,,Rue de l'Abreuvoir,living_street,True,False,77.91499999999999,"LINESTRING (0.2020513 46.0274349, 0.2029496 46.02738, 0.2030458 46.0273468)",20,,,,
128386246,,Rue Saint-André,residential,False,False,78.72999999999999,"LINESTRING (0.2019474 46.0281386, 0.2019577 46.0280979, 0.2019937 46.0279553, 0.2020051 46.0278524, 0.2020513 46.0274349)",,,,,
128386244,,Rue de la Cloche,residential,False,False,7.445,"LINESTRING (0.2029637 46.0284872, 0.2029925 46.0285511)",,,,,
128386244,,Rue de la Cloche,residential,False,True,127.15199999999999,"LINESTRING (0.2029637 46.0284872, 0.2029495 46.0284316, 0.2029676 46.0282029, 0.2029714 46.0281541, 0.2029888 46.0280254, 0.2030069 46.0278917, 0.2030102 46.0278457, 0.203044 46.0273723, 0.2030458 46.0273468)",,,,,
128386247,,Rue des Salines,residential,False,True,98.56599999999999,"LINESTRING (0.2029637 46.0284872, 0.2027089 46.0285317, 0.2025783 46.0285544, 0.2024803 46.0285785, 0.2023221 46.0286244, 0.2021098 46.0286988, 0.2019605 46.0287521, 0.2019014 46.0287695, 0.2017705 46.0287895)",,,,,
325373141,,Avenue de la Libération,residential,False,False,104.41199999999999,"LINESTRING (0.2030308 46.0286518, 0.2021949 46.028817, 0.2017277 46.028903)",30,,,,
325373141,,Avenue de la Libération,residential,False,True,39.589999999999996,"LINESTRING (0.2030308 46.0286518, 0.2034001 46.0285788, 0.203524 46.0285543)",30,,,,
"[362654179, 128386244]",,Rue de la Cloche,residential,False,True,11.584,"LINESTRING (0.2030308 46.0286518, 0.2030141 46.0286068, 0.2030006 46.0285692, 0.2029925 46.0285511)",,,,yes,
128386235,,Place Aristide Briand,residential,False,False,26.254,"LINESTRING (0.1999624 46.0287219, 0.199959 46.028958)",,,,,
325382100,,,residential,False,False,26.911,"LINESTRING (0.1999624 46.0287219, 0.2003108 46.0287297)",,,,,
325382100,,,residential,False,True,32.735,"LINESTRING (0.1999624 46.0287219, 0.1998978 46.0287266, 0.1998339 46.0287484, 0.1995461 46.0287523)",,,,,
128386242,,,residential,True,False,36.946,"LINESTRING (0.1995461 46.0287523, 0.1991465 46.0287676, 0.1990682 46.0287655)",,,,,
325382100,,,residential,False,False,32.735,"LINESTRING (0.1995461 46.0287523, 0.1998339 46.0287484, 0.1998978 46.0287266, 0.1999624 46.0287219)",,,,,
110573158,,Rue de l'Hôpital,residential,False,True,54.119,"LINESTRING (0.1943733 46.0287685, 0.1942212 46.028757, 0.1936732 46.0287553)",,,,,
183289282,,Rue du Doctur Turaud,residential,False,True,209.518,"LINESTRING (0.1943733 46.0287685, 0.194576 46.0279588, 0.1946547 46.0276443, 0.194817 46.0269959, 0.194838 46.0269121)",,,,,
128386247,,Rue des Salines,residential,False,False,98.566,"LINESTRING (0.2017705 46.0287895, 0.2019014 46.0287695, 0.2019605 46.0287521, 0.2021098 46.0286988, 0.2023221 46.0286244, 0.2024803 46.0285785, 0.2025783 46.0285544, 0.2027089 46.0285317, 0.2029637 46.0284872)",,,,,
362654177,,Rue Saint-André,residential,True,False,41.103,"LINESTRING (0.2017705 46.0287895, 0.2018006 46.0286565, 0.2018387 46.0284816, 0.2018536 46.0284244)",,,,,
128386236,,Rue Boitant,residential,True,False,101.23299999999999,"LINESTRING (0.20315 46.0291115, 0.2030703 46.0291118, 0.2028761 46.0291159, 0.2026215 46.0290986, 0.2023802 46.0290635, 0.2021175 46.0290167, 0.2019383 46.0289711, 0.2018723 46.0289497)",,,,,
325408477,,Rue Boitant,residential,False,False,38.007000000000005,"LINESTRING (0.20315 46.0291115, 0.2033435 46.0291108, 0.2036413 46.0291278)",,,,,
128386233,,Rue François Albert,residential,False,True,30.119,"LINESTRING (0.200985 46.0296452, 0.200972 46.0295782, 0.2009649 46.0294234, 0.200969 46.0293751)",,,,,
128386245,,Rue du Puy Guignard,residential,True,False,256.412,"LINESTRING (0.200985 46.0296452, 0.2013276 46.0296461, 0.2016695 46.0296548, 0.2023418 46.0296827, 0.2034043 46.0297281, 0.2037137 46.0297243, 0.2042949 46.0296573)",,,,,
413739383,,Rue François Albert,residential,False,False,60.300000000000004,"LINESTRING (0.200985 46.0296452, 0.201004 46.0297471, 0.2010217 46.0298344, 0.2011005 46.0301815)",,,,,
183263442,,Rue du Roc,residential,True,False,60.97,"LINESTRING (0.2042949 46.0296573, 0.2043631 46.0295674, 0.2043854 46.0294033, 0.2043014 46.0291536, 0.2042931 46.0291288)",,,,,
"[386788380, 183274174]",,Chemin de la Croix,residential,False,False,136.0,"LINESTRING (0.2042949 46.0296573, 0.2045074 46.0300163, 0.204536 46.0300646, 0.2046574 46.0301067, 0.2049664 46.0304687, 0.2049726 46.0304759, 0.2050707 46.030538, 0.2053107 46.0305512)",,,,,
731796798,,Place Aristide Briand,residential,True,False,25.478,"LINESTRING (0.1994889 46.0296791, 0.1998183 46.0296932)",,,,,
128386239,,Rue Raoul Hédiart,residential,True,False,103.185,"LINESTRING (0.1994889 46.0296791, 0.1995499 46.0288925, 0.1995461 46.0287523)",,,,,
128386235,,Place Aristide Briand,residential,False,True,26.254,"LINESTRING (0.199959 46.028958, 0.1999624 46.0287219)",,,,,
325373169,,Place Aristide Briand,residential,True,False,87.597,"LINESTRING (0.199959 46.028958, 0.200018 46.028983, 0.2000358 46.0290038, 0.200042 46.029029, 0.2000061 46.0295024, 0.2000076 46.0295346, 0.2000204 46.0295713, 0.2000489 46.0296208, 0.200066 46.0296402, 0.2000891 46.0296624, 0.2000945 46.0296779, 0.2000955 46.0297045)",,,,,
183263435,,Rue du Maquis Foch,residential,False,False,67.117,"LINESTRING (0.1943231 46.0242963, 0.1950351 46.0246426)",,,,,
183263440,,Rue du Maquis Foch,residential,False,True,57.103,"LINESTRING (0.1943231 46.0242963, 0.1939105 46.0247225)",,,,,
183263435,,Rue du Maquis Foch,residential,False,True,67.117,"LINESTRING (0.1950351 46.0246426, 0.1943231 46.0242963)",,,,,
183263435,,Rue du Maquis Foch,residential,False,False,116.84599999999999,"LINESTRING (0.1950351 46.0246426, 0.1955363 46.0248864, 0.1953298 46.0249243, 0.195016 46.0249007, 0.1950351 46.0246426)",,,,,
183263435,,Rue du Maquis Foch,residential,False,True,116.846,"LINESTRING (0.1950351 46.0246426, 0.195016 46.0249007, 0.1953298 46.0249243, 0.1955363 46.0248864, 0.1950351 46.0246426)",,,,,
183263440,,Rue du Maquis Foch,residential,False,False,57.103,"LINESTRING (0.1939105 46.0247225, 0.1943231 46.0242963)",,,,,
183263440,,Rue du Maquis Foch,residential,False,False,76.95599999999999,"LINESTRING (0.1939105 46.0247225, 0.1946297 46.0250903, 0.1945922 46.0251573)",,,,,
183263440,,Rue du Maquis Foch,residential,False,True,109.126,"LINESTRING (0.1939105 46.0247225, 0.1936628 46.0249784, 0.1942643 46.0251138, 0.1944414 46.0251536, 0.1945922 46.0251573)",,,,,
183263440,,Rue du Maquis Foch,residential,False,False,109.126,"LINESTRING (0.1945922 46.0251573, 0.1944414 46.0251536, 0.1942643 46.0251138, 0.1936628 46.0249784, 0.1939105 46.0247225)",,,,,
183263440,,Rue du Maquis Foch,residential,False,True,76.95599999999999,"LINESTRING (0.1945922 46.0251573, 0.1946297 46.0250903, 0.1939105 46.0247225)",,,,,
325382174,,,residential,False,True,46.323,"LINESTRING (0.1945922 46.0251573, 0.1945627 46.0252247, 0.1946806 46.0252388, 0.1950587 46.0252557)",,,,,
183274167,,Rue des Fontaines,residential,False,False,14.77,"LINESTRING (0.1988764 46.0262388, 0.1990672 46.0262484)",,,,,
128386240,,Rue de l'Abreuvoir,residential,False,True,24.147,"LINESTRING (0.1988764 46.0262388, 0.1986981 46.0262298, 0.1985643 46.0262249)",,,,,
183263425,,Rue de l'Abreuvoir,residential,True,False,290.808,"LINESTRING (0.1988764 46.0262388, 0.1989481 46.0262797, 0.1999369 46.0268442, 0.2011067 46.0274381, 0.2020513 46.0274349)",,,,,
325372852,,Rue de Plaisance,residential,False,False,11.665,"LINESTRING (0.2030458 46.0273468, 0.2031761 46.0272937)",,,,,
128386244,,Rue de la Cloche,residential,False,False,127.15199999999999,"LINESTRING (0.2030458 46.0273468, 0.203044 46.0273723, 0.2030102 46.0278457, 0.2030069 46.0278917, 0.2029888 46.0280254, 0.2029714 46.0281541, 0.2029676 46.0282029, 0.2029495 46.0284316, 0.2029637 46.0284872)",,,,,
183263434,,Rue du Jeu de Paume,residential,False,False,91.461,"LINESTRING (0.2009888 46.0274532, 0.2011085 46.0280401, 0.2012441 46.0282497)",,,,,
183263426,,Rue de la Chaine,residential,False,True,106.655,"LINESTRING (0.2000275 46.0274925, 0.1999429 46.0276557, 0.2000119 46.0277099, 0.1998902 46.0278469, 0.1999906 46.0279219, 0.1997851 46.0281356, 0.1995548 46.0282438)",,,,,
110573186,,Place d'Armes,residential,True,False,37.28,"LINESTRING (0.1993001 46.027959, 0.199345 46.0280062, 0.1994403 46.0281152, 0.1995548 46.0282438)",,,,,
952265335,,Place d'Armes,residential,False,True,31.133000000000003,"LINESTRING (0.1993001 46.027959, 0.1992649 46.027922, 0.1991899 46.027809, 0.1991447 46.0277023)",,,,,
183263443,,Rue du Synode,residential,False,False,37.599,"LINESTRING (0.1986001 46.0279814, 0.1990852 46.0280113)",,,,,
183263443,,Rue du Synode,residential,False,True,37.599,"LINESTRING (0.1990852 46.0280113, 0.1986001 46.0279814)",,,,,
183263415,,Place d'Armes,residential,True,False,17.767,"LINESTRING (0.1990852 46.0280113, 0.1991699 46.0279786, 0.1993001 46.027959)",,,,,
183263412,,Impasse du Jeu de Paume,residential,False,True,55.137,"LINESTRING (0.2012441 46.0282497, 0.201106 46.0286117, 0.2009312 46.0286128)",,,,,
183263434,,Rue du Jeu de Paume,residential,False,False,53.061,"LINESTRING (0.2012441 46.0282497, 0.2012811 46.0283069, 0.2018536 46.0284244)",,,,,
183263434,,Rue du Jeu de Paume,residential,False,True,91.461,"LINESTRING (0.2012441 46.0282497, 0.2011085 46.0280401, 0.2009888 46.0274532)",,,,,
183263408,,Impasse de l'Hôpital,residential,False,False,61.612,"LINESTRING (0.1962696 46.0283386, 0.1961682 46.0288882)",,,,,
183263434,,Rue du Jeu de Paume,residential,False,True,53.061,"LINESTRING (0.2018536 46.0284244, 0.2012811 46.0283069, 0.2012441 46.0282497)",,,,,
362654177,,Rue Saint-André,residential,True,False,32.616,"LINESTRING (0.2018536 46.0284244, 0.2018822 46.028314, 0.2019474 46.0281386)",,,,,
183263427,,Rue de la Treille,residential,False,True,51.812,"LINESTRING (0.1990311 46.0284886, 0.1983603 46.0285029)",,,,,
183263415,,Place d'Armes,residential,True,False,53.24,"LINESTRING (0.1990311 46.0284886, 0.199048 46.0283646, 0.1990852 46.0280113)",,,,,
183263427,,Rue de la Treille,residential,False,False,51.812,"LINESTRING (0.1983603 46.0285029, 0.1990311 46.0284886)",,,,,
183263433,,Rue du Four,residential,False,False,64.508,"LINESTRING (0.203524 46.0285543, 0.2036169 46.0288972, 0.2036413 46.0291278)",,,,,
325373141,,Avenue de la Libération,residential,False,False,39.589999999999996,"LINESTRING (0.203524 46.0285543, 0.2034001 46.0285788, 0.2030308 46.0286518)",30,,,,
183263412,,Impasse du Jeu de Paume,residential,False,False,55.137,"LINESTRING (0.2009312 46.0286128, 0.201106 46.0286117, 0.2012441 46.0282497)",,,,,
183263408,,Impasse de l'Hôpital,residential,False,True,61.612,"LINESTRING (0.1961682 46.0288882, 0.1962696 46.0283386)",,,,,
413739384,,Rue de l'Hôpital,residential,True,False,85.912,"LINESTRING (0.1961682 46.0288882, 0.195969 46.0288876, 0.1950577 46.0288425)",,,,,
"[368615962, 183263407]",,Impasse d'Angély,residential,False,False,44.475,"LINESTRING (0.2014318 46.0290422, 0.2018271 46.0290698, 0.2018723 46.0289497)",,,,,
183263433,,Rue du Four,residential,False,True,64.508,"LINESTRING (0.2036413 46.0291278, 0.2036169 46.0288972, 0.203524 46.0285543)",,,,,
325408477,,Rue Boitant,residential,False,False,50.324,"LINESTRING (0.2036413 46.0291278, 0.2036558 46.0291286, 0.2040207 46.0291295, 0.2042931 46.0291288)",,,,,
325408477,,Rue Boitant,residential,False,True,38.007000000000005,"LINESTRING (0.2036413 46.0291278, 0.2033435 46.0291108, 0.20315 46.0291115)",,,,,
325408477,,Rue Boitant,residential,False,False,49.07,"LINESTRING (0.2042931 46.0291288, 0.2043713 46.0291286, 0.2045935 46.029134, 0.2047106 46.0291473, 0.204916 46.0291946)",,,,,
325408477,,Rue Boitant,residential,False,True,50.324,"LINESTRING (0.2042931 46.0291288, 0.2040207 46.0291295, 0.2036558 46.0291286, 0.2036413 46.0291278)",,,,,
110573206,D 740,Boulevard des Grands Rocs,secondary,False,True,207.879,"LINESTRING (0.2039359 46.0309197, 0.2037211 46.0309594, 0.203625 46.0309772, 0.2032134 46.0310373, 0.2027803 46.0310677, 0.2025938 46.0310801, 0.202529 46.0310846, 0.2022226 46.031106, 0.2021834 46.0311087, 0.2021048 46.0311142, 0.2016012 46.0311537, 0.2014682 46.0311582, 0.2012721 46.0311649)",30,,,,
"[183263401, 1025927548]",,Avenue du Professeur Girard,residential,False,False,120.79800000000002,"LINESTRING (0.2039359 46.0309197, 0.2039674 46.0309565, 0.2040348 46.0310726, 0.2042035 46.0313636, 0.204235 46.0314178, 0.2043214 46.0315618, 0.2043379 46.0315893, 0.2044451 46.0317678, 0.2045377 46.031922)",,,,,
"[183263404, 325373165, 325373167]",,Chemin de la Poultrie,"['residential', 'unclassified']",False,False,213.64799999999997,"LINESTRING (0.2012971 46.0313067, 0.2013173 46.0314186, 0.2014991 46.0319694, 0.2015789 46.0325087, 0.2014962 46.0326303, 0.2014071 46.0326937, 0.2008314 46.0329565)",,yes,2,,
183263430,,Rue du 8 Mai 1945,residential,False,False,117.07900000000001,"LINESTRING (0.2012971 46.0313067, 0.2019308 46.031804, 0.2022231 46.0321358)",,,,,
1016660004,,Chemin de la Poultrie,residential,False,True,15.886,"LINESTRING (0.2012971 46.0313067, 0.2012819 46.0312153, 0.2012721 46.0311649)",,,,,
183263410,,Impasse du Fond Dorin,residential,False,True,66.757,"LINESTRING (0.1983746 46.0315915, 0.1981044 46.0321618)",,,,,
183263423,,Rue Pasteur,residential,False,False,88.91499999999999,"LINESTRING (0.2045377 46.031922, 0.2044793 46.0319416, 0.2035089 46.0322815)",,,,,
"[1025927548, 1016727679]",,Avenue du Professeur Girard,residential,False,False,71.079,"LINESTRING (0.2045377 46.031922, 0.2045508 46.0319438, 0.204892 46.032512)",,,,,
"[183263401, 1025927548]",,Avenue du Professeur Girard,residential,False,True,120.798,"LINESTRING (0.2045377 46.031922, 0.2044451 46.0317678, 0.2043379 46.0315893, 0.2043214 46.0315618, 0.204235 46.0314178, 0.2042035 46.0313636, 0.2040348 46.0310726, 0.2039674 46.0309565, 0.2039359 46.0309197)",,,,,
183263432,,Rue du Docteur Schweitzer,residential,False,False,95.339,"LINESTRING (0.1968937 46.0319926, 0.1969599 46.0320027, 0.1981044 46.0321618)",,,,,
325373389,D 910,Avenue Armand Blanc,secondary,False,False,117.52799999999999,"LINESTRING (0.1968937 46.0319926, 0.196845 46.0322793, 0.1967725 46.0325301, 0.1966798 46.0327857, 0.1965686 46.0330223)",50,,,,
"[183288108, 325373389, 325373390]",D 910,Avenue Armand Blanc,secondary,False,True,240.356,"LINESTRING (0.1968937 46.0319926, 0.1969279 46.0317334, 0.1969837 46.0311483, 0.1970101 46.0308684, 0.1970444 46.0304061, 0.1970613 46.0301999, 0.1970803 46.0299944, 0.1970949 46.0298357)",50,yes,2,,
183263418,,Rue Henri Dunant,residential,False,False,130.90800000000002,"LINESTRING (0.2022231 46.0321358, 0.2022747 46.0321103, 0.2023691 46.0320885, 0.2032286 46.0320039, 0.2034119 46.0319624, 0.2034521 46.0320797, 0.2035058 46.0322082, 0.2035089 46.0322815)",,,,,
183263430,,Rue du 8 Mai 1945,residential,False,True,117.07900000000001,"LINESTRING (0.2022231 46.0321358, 0.2019308 46.031804, 0.2012971 46.0313067)",,,,,
183263410,,Impasse du Fond Dorin,residential,False,False,66.757,"LINESTRING (0.1981044 46.0321618, 0.1983746 46.0315915)",,,,,
183263432,,Rue du Docteur Schweitzer,residential,False,False,49.177,"LINESTRING (0.1981044 46.0321618, 0.1987249 46.0322619)",,,,,
183263432,,Rue du Docteur Schweitzer,residential,False,True,95.339,"LINESTRING (0.1981044 46.0321618, 0.1969599 46.0320027, 0.1968937 46.0319926)",,,,,
183263432,,Rue du Docteur Schweitzer,residential,False,True,49.177,"LINESTRING (0.1987249 46.0322619, 0.1981044 46.0321618)",,,,,
