osmid,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,lanes,access,bridge
164099025,Résidence de la Chevalerie,residential,,False,True,50.684,"LINESTRING (-1.4455989 47.265447, -1.4455702 47.2654767, -1.4455095 47.2655396, -1.445224 47.2658252)",,,,,
"[56004560, 728094546, 237010167]","['Rue des Écoles', 'Rue des Vignes']",residential,,False,False,112.89599999999999,"LINESTRING (-1.4413027 47.2708965, -1.4408809 47.2709635, -1.4406876 47.2709926, -1.4403471 47.27105, -1.4402942 47.2710567, -1.4401749 47.2710776, -1.440112 47.2709523, -1.4400702 47.2708601)",,,1,,
728094545,Rue des Vignes,residential,,False,False,106.563,"LINESTRING (-1.4413027 47.2708965, -1.4421369 47.2707621, -1.4422616 47.2708181, -1.4424198 47.2710714)",,,,,
728094545,Rue des Vignes,residential,,False,True,106.56299999999999,"LINESTRING (-1.4424198 47.2710714, -1.4422616 47.2708181, -1.4421369 47.2707621, -1.4413027 47.2708965)",,,,,
56004510,Rue de Homberg,residential,,False,True,126.78399999999999,"LINESTRING (-1.4396958 47.2703024, -1.4398904 47.2702245, -1.4406645 47.2698843, -1.4408022 47.2698341, -1.4408679 47.2698222, -1.4411264 47.2697088)",,30,,,
300522181,Rue de Homberg,residential,,False,False,68.516,"LINESTRING (-1.4396958 47.2703024, -1.4398409 47.2704636, -1.4399375 47.2705874, -1.4399911 47.2707038, -1.4400702 47.2708601)",,,,,
600370796,Rue des Écoles,residential,,False,True,136.182,"LINESTRING (-1.4396958 47.2703024, -1.4393689 47.2699686, -1.4388402 47.2694414, -1.4388026 47.2694, -1.4387798 47.2693636, -1.4387711 47.2693327, -1.4387704 47.2693017, -1.4387745 47.2692662)",,,,,
56004514,Rue des Écoles,residential,,True,False,77.422,"LINESTRING (-1.4400326 47.2682225, -1.4398087 47.2680757, -1.4394347 47.2678347, -1.4393328 47.2677675, -1.4392963 47.2677379)",,,,,
600370796,Rue des Écoles,residential,,False,False,80.494,"LINESTRING (-1.4400326 47.2682225, -1.4399519 47.2683941, -1.4398594 47.268592, -1.4395213 47.2688377)",,,,,
56027736,Impasse du Rocher,residential,,False,True,108.077,"LINESTRING (-1.4395213 47.2688377, -1.4403787 47.2696163)",,,,,
600370796,Rue des Écoles,residential,,False,False,40.819,"LINESTRING (-1.4395213 47.2688377, -1.4393104 47.2689838, -1.4392525 47.2690124, -1.4391131 47.269076)",,,,,
600370796,Rue des Écoles,residential,,False,True,80.494,"LINESTRING (-1.4395213 47.2688377, -1.4398594 47.268592, -1.4399519 47.2683941, -1.4400326 47.2682225)",,,,,
56027769,Avenue de la Morvandière,residential,,False,True,75.62800000000001,"LINESTRING (-1.4387745 47.2692662, -1.4386316 47.2692753, -1.4378998 47.2695803)",,,,,
600370796,Rue des Écoles,residential,,False,False,136.182,"LINESTRING (-1.4387745 47.2692662, -1.4387704 47.2693017, -1.4387711 47.2693327, -1.4387798 47.2693636, -1.4388026 47.2694, -1.4388402 47.2694414, -1.4393689 47.2699686, -1.4396958 47.2703024)",,,,,
600370796,Rue des Écoles,residential,,False,True,34.15,"LINESTRING (-1.4387745 47.2692662, -1.4387926 47.2692294, -1.438814 47.2692071, -1.438925 47.2691547, -1.4389894 47.2691281, -1.4391131 47.269076)",,,,,
56004518,Rue de la Clémencière,residential,,True,False,205.16799999999998,"LINESTRING (-1.4370693 47.2711122, -1.4367188 47.2709659, -1.4364301 47.2707788, -1.4360829 47.2705413, -1.4355326 47.2701414, -1.4352699 47.2699576, -1.43515 47.2698886, -1.4350951 47.2698543)",,,,,
600370150,Rue de la Clémencière,residential,,False,False,71.531,"LINESTRING (-1.4370693 47.2711122, -1.4377298 47.2713503, -1.4379291 47.2713628)",,,,,
56004519,Rue de la Clémencière,residential,,False,False,67.643,"LINESTRING (-1.4379291 47.2713628, -1.4380817 47.2712953, -1.4387287 47.2710898)",,,,,
600370150,Rue de la Clémencière,residential,,False,True,71.531,"LINESTRING (-1.4379291 47.2713628, -1.4377298 47.2713503, -1.4370693 47.2711122)",,,,,
56004519,Rue de la Clémencière,residential,,False,True,5.931,"LINESTRING (-1.4388007 47.2710684, -1.4387287 47.2710898)",,,,,
56004519,Rue de la Clémencière,residential,,False,False,98.60399999999998,"LINESTRING (-1.4388007 47.2710684, -1.4397304 47.27093, -1.4400702 47.2708601)",,,,,
56027731,Rue des Cytises,residential,,False,True,96.234,"LINESTRING (-1.4388007 47.2710684, -1.4386422 47.2708676, -1.4384887 47.2706532, -1.43835 47.2706091, -1.4381151 47.2706919, -1.4379458 47.2707062)",,,,,
56004519,Rue de la Clémencière,residential,,False,True,98.60399999999998,"LINESTRING (-1.4400702 47.2708601, -1.4397304 47.27093, -1.4388007 47.2710684)",,,,,
"[56004560, 728094546, 237010167]","['Rue des Écoles', 'Rue des Vignes']",residential,,False,True,112.89600000000002,"LINESTRING (-1.4400702 47.2708601, -1.440112 47.2709523, -1.4401749 47.2710776, -1.4402942 47.2710567, -1.4403471 47.27105, -1.4406876 47.2709926, -1.4408809 47.2709635, -1.4413027 47.2708965)",,,1,,
300522181,Rue de Homberg,residential,,False,True,68.516,"LINESTRING (-1.4400702 47.2708601, -1.4399911 47.2707038, -1.4399375 47.2705874, -1.4398409 47.2704636, -1.4396958 47.2703024)",,,,,
56004519,Rue de la Clémencière,residential,,False,False,5.931,"LINESTRING (-1.4387287 47.2710898, -1.4388007 47.2710684)",,,,,
56004519,Rue de la Clémencière,residential,,False,True,67.643,"LINESTRING (-1.4387287 47.2710898, -1.4380817 47.2712953, -1.4379291 47.2713628)",,,,,
56004567,Rue de la Bussonnière,residential,,False,True,163.64000000000001,"LINESTRING (-1.4448123 47.2681556, -1.4446899 47.2682495, -1.4441599 47.2686638, -1.443482 47.2691728, -1.4434102 47.2692123, -1.4433383 47.2692154)",,,,,
56004572,Avenue Berlioz,residential,,False,False,162.59699999999998,"LINESTRING (-1.4448123 47.2681556, -1.4446498 47.2680795, -1.4436129 47.2674646, -1.4431687 47.2672111)",,,,,
56004583,Rue d'Armorique,residential,,False,False,87.1,"LINESTRING (-1.4448123 47.2681556, -1.4449272 47.26826, -1.4454552 47.2685683, -1.4456479 47.2686925)",,,,,
123155223,Rue de la Bussonnière,residential,,False,False,140.03699999999998,"LINESTRING (-1.4448123 47.2681556, -1.4449364 47.2680628, -1.4454897 47.2676205, -1.4457519 47.2674314, -1.4460795 47.2672386)",,,,,
123155223,Rue de la Bussonnière,residential,,False,False,17.234,"LINESTRING (-1.4460795 47.2672386, -1.446156 47.2671723, -1.44622 47.2671164)",,,,,
123155223,Rue de la Bussonnière,residential,,False,True,140.037,"LINESTRING (-1.4460795 47.2672386, -1.4457519 47.2674314, -1.4454897 47.2676205, -1.4449364 47.2680628, -1.4448123 47.2681556)",,,,,
164105684,Allée du Clos du Ruisseau,residential,,False,False,39.478,"LINESTRING (-1.4460795 47.2672386, -1.446268 47.2674817, -1.446378 47.267452)",,,,,
56004572,Avenue Berlioz,residential,,False,False,64.231,"LINESTRING (-1.4431687 47.2672111, -1.4425462 47.2668171)",,,,,
56004581,Avenue Mozart,residential,,False,True,71.219,"LINESTRING (-1.4431687 47.2672111, -1.4437707 47.2667178)",,,,,
56004572,Avenue Berlioz,residential,,False,True,162.597,"LINESTRING (-1.4431687 47.2672111, -1.4436129 47.2674646, -1.4446498 47.2680795, -1.4448123 47.2681556)",,,,,
56004572,Avenue Berlioz,residential,,False,True,64.231,"LINESTRING (-1.4425462 47.2668171, -1.4431687 47.2672111)",,,,,
56004581,Avenue Mozart,residential,,False,False,71.219,"LINESTRING (-1.4437707 47.2667178, -1.4431687 47.2672111)",,,,,
56004582,Avenue Vivaldi,residential,,False,False,55.768,"LINESTRING (-1.4437707 47.2667178, -1.4432112 47.2663901)",,,,,
56004582,Avenue Vivaldi,residential,,False,True,55.952,"LINESTRING (-1.4437707 47.2667178, -1.4443513 47.2670308)",,,,,
56004582,Avenue Vivaldi,residential,,False,False,55.952,"LINESTRING (-1.4443513 47.2670308, -1.4437707 47.2667178)",,,,,
56004582,Avenue Vivaldi,residential,,False,True,55.768,"LINESTRING (-1.4432112 47.2663901, -1.4437707 47.2667178)",,,,,
56004583,Rue d'Armorique,residential,,False,False,45.065,"LINESTRING (-1.4456479 47.2686925, -1.4458667 47.2689314, -1.4459632 47.2690367)",,,,,
56004583,Rue d'Armorique,residential,,False,True,87.10000000000001,"LINESTRING (-1.4456479 47.2686925, -1.4454552 47.2685683, -1.4449272 47.26826, -1.4448123 47.2681556)",,,,,
56024128,Impasse Surcouf,residential,,False,True,79.187,"LINESTRING (-1.4456479 47.2686925, -1.4456859 47.2686655, -1.4460834 47.2684455, -1.4461614 47.2683634, -1.4461398 47.2682353, -1.4460595 47.2681513)",,,,,
56004583,Rue d'Armorique,residential,,False,False,52.069,"LINESTRING (-1.4467225 47.2706332, -1.4467031 47.2707514, -1.4466243 47.2709257, -1.4465061 47.2710722)",,,,,
56004583,Rue d'Armorique,residential,,False,True,48.385999999999996,"LINESTRING (-1.4467225 47.2706332, -1.4467206 47.2705178, -1.4466846 47.270199)",,,,,
56024141,Rue d'Ouessant,residential,,False,False,69.67099999999999,"LINESTRING (-1.4467225 47.2706332, -1.4466455 47.2706273, -1.4466006 47.2706252, -1.4458015 47.2705887)",,,,,
56023509,Rue du Port,unclassified,,False,False,72.32,"LINESTRING (-1.4393648 47.2627587, -1.4393802 47.2629786, -1.4394061 47.2630113, -1.4394169 47.2631624, -1.4393954 47.2631951, -1.4394099 47.2634009)",D 437,,,,
218280623,,unclassified,,False,False,58.952,"LINESTRING (-1.4393648 47.2627587, -1.4394041 47.2627193, -1.4400129 47.2624699)",,,,,
56023509,Rue du Port,unclassified,,False,True,72.32,"LINESTRING (-1.4394099 47.2634009, -1.4393954 47.2631951, -1.4394169 47.2631624, -1.4394061 47.2630113, -1.4393802 47.2629786, -1.4393648 47.2627587)",D 437,,,,
176461544,Rue du Port,unclassified,,False,False,93.97699999999999,"LINESTRING (-1.4394099 47.2634009, -1.4394112 47.2634564, -1.4394276 47.2637055, -1.4394598 47.2637493, -1.4394667 47.2638383, -1.4394667 47.2638976, -1.4394506 47.2639273, -1.4394506 47.2639788, -1.4394683 47.2642383)",D 437,,,,
851579380,Rue de la Saulzaie,residential,,False,False,60.169999999999995,"LINESTRING (-1.4394099 47.2634009, -1.4396248 47.2633389, -1.4397793 47.2632838, -1.43996 47.2632174, -1.4401248 47.2631621)",,,,,
56023511,Avenue des Tulipes,residential,,False,False,66.85,"LINESTRING (-1.4425267 47.2635789, -1.4419441 47.263126)",,,,,
56023514,Avenue des Lilas,residential,,False,False,54.283,"LINESTRING (-1.4425267 47.2635789, -1.4422444 47.2637256, -1.4419334 47.2638537)",,,,,
56023514,Avenue des Lilas,residential,,False,True,103.646,"LINESTRING (-1.4425267 47.2635789, -1.443476 47.2630035, -1.4435443 47.2629533)",,,,,
56023511,Avenue des Tulipes,residential,,False,True,66.85,"LINESTRING (-1.4419441 47.263126, -1.4425267 47.2635789)",,,,,
56023511,Avenue des Tulipes,residential,,False,False,37.662,"LINESTRING (-1.4419441 47.263126, -1.4417036 47.2629513, -1.4415833 47.2628942)",,,,,
56023511,Avenue des Tulipes,residential,,False,True,37.662,"LINESTRING (-1.4415833 47.2628942, -1.4417036 47.2629513, -1.4419441 47.263126)",,,,,
1024625625,Rue de la Saulzaie,residential,,False,False,29.772,"LINESTRING (-1.4415833 47.2628942, -1.4415893 47.2628442, -1.4416088 47.262683, -1.4416406 47.2626315)",,30,,,
1024625625,Rue de la Saulzaie,residential,,False,True,37.857,"LINESTRING (-1.4415833 47.2628942, -1.4415514 47.2629191, -1.4414938 47.262933, -1.4414296 47.2629386, -1.4412575 47.2629369, -1.4411064 47.2629606)",,30,,,
56023514,Avenue des Lilas,residential,,False,False,103.646,"LINESTRING (-1.4435443 47.2629533, -1.443476 47.2630035, -1.4425267 47.2635789)",,,,,
56023514,Avenue des Lilas,residential,,False,True,54.283,"LINESTRING (-1.4419334 47.2638537, -1.4422444 47.2637256, -1.4425267 47.2635789)",,,,,
1024625625,Rue de la Saulzaie,residential,,False,True,29.772,"LINESTRING (-1.4416406 47.2626315, -1.4416088 47.262683, -1.4415893 47.2628442, -1.4415833 47.2628942)",,30,,,
163991522,Rue des Coquelicots,residential,,False,False,219.73400000000004,"LINESTRING (-1.4411064 47.2629606, -1.4411039 47.2630327, -1.4411129 47.2635659, -1.4410632 47.263676, -1.4410103 47.2637463, -1.4409413 47.2637978, -1.4408561 47.2638369, -1.4407594 47.2638665, -1.4406513 47.2638759, -1.4405247 47.2638884, -1.4404073 47.2639196, -1.4402508 47.2639884, -1.4401242 47.2640524, -1.4399999 47.2641102, -1.4397997 47.2641648, -1.4395457 47.2642211, -1.439507 47.2642297, -1.4394683 47.2642383)",,,,,
1024625625,Rue de la Saulzaie,residential,,False,False,37.857,"LINESTRING (-1.4411064 47.2629606, -1.4412575 47.2629369, -1.4414296 47.2629386, -1.4414938 47.262933, -1.4415514 47.2629191, -1.4415833 47.2628942)",,30,,,
851579379,Rue de la Saulzaie,residential,,True,False,77.551,"LINESTRING (-1.4401248 47.2631621, -1.4408853 47.2629864, -1.4411064 47.2629606)",,,,,
851579380,Rue de la Saulzaie,residential,,False,True,60.17,"LINESTRING (-1.4401248 47.2631621, -1.43996 47.2632174, -1.4397793 47.2632838, -1.4396248 47.2633389, -1.4394099 47.2634009)",,,,,
23756669,Rue des Ponts,secondary,,False,True,294.527,"LINESTRING (-1.4386638 47.2645081, -1.4385396 47.2644278, -1.4381272 47.264133, -1.4380293 47.2640533, -1.4377014 47.2638203, -1.4371224 47.2634175, -1.4369102 47.2632828, -1.435945 47.2626086)",M 37,30,,,
126614972,Rue des Ponts,secondary,,False,False,96.05299999999998,"LINESTRING (-1.4386638 47.2645081, -1.4390315 47.2647714, -1.4394292 47.265045, -1.4394973 47.2650825, -1.4395743 47.2651059)",M 37,30,,,
56023670,Rue de Beauséjour,residential,,False,False,85.13199999999999,"LINESTRING (-1.447208 47.2652678, -1.4468748 47.2650888, -1.4465388 47.2649084, -1.4463233 47.2647927)",,,,destination,
56023670,Rue de Beauséjour,residential,,False,False,78.248,"LINESTRING (-1.4463233 47.2647927, -1.445517 47.2643502)",,,,destination,
56023670,Rue de Beauséjour,residential,,False,True,85.132,"LINESTRING (-1.4463233 47.2647927, -1.4465388 47.2649084, -1.4468748 47.2650888, -1.447208 47.2652678)",,,,destination,
56023671,Rue des Hameaux,residential,,False,False,91.00399999999999,"LINESTRING (-1.4463233 47.2647927, -1.4458894 47.2651789, -1.4456798 47.2653721, -1.4456223 47.2654254, -1.4455989 47.265447)",,,,,
56023670,Rue de Beauséjour,residential,,False,True,78.248,"LINESTRING (-1.445517 47.2643502, -1.4463233 47.2647927)",,,,destination,
56023811,Impasse du Levant,residential,,False,True,38.799,"LINESTRING (-1.445517 47.2643502, -1.4452051 47.2646276)",,,,,
56023670,Rue de Beauséjour,residential,,False,False,89.597,"LINESTRING (-1.445517 47.2643502, -1.4448845 47.2640159, -1.444657 47.2639044, -1.4446371 47.263894, -1.4445727 47.2638619)",,,,destination,
56023670,Rue de Beauséjour,residential,,False,True,89.59700000000001,"LINESTRING (-1.4445727 47.2638619, -1.4446371 47.263894, -1.444657 47.2639044, -1.4448845 47.2640159, -1.445517 47.2643502)",,,,destination,
"[176447456, 24362639]",Rue de Nantes,tertiary,,False,"[False, True]",94.049,"LINESTRING (-1.4445727 47.2638619, -1.4441869 47.2642991, -1.4441523 47.2643399, -1.4440049 47.2645134, -1.4439895 47.2645283, -1.4439296 47.2645861)",D 68,50,3,,
176447456,Rue de Nantes,tertiary,,False,True,76.52,"LINESTRING (-1.4445727 47.2638619, -1.4446406 47.2637805, -1.4449461 47.2634311, -1.4450937 47.2632716)",,50,3,,
600372164,Rue de Nantes,tertiary,,True,False,16.95,"LINESTRING (-1.4451715 47.2631286, -1.4450937 47.2632716)",,50,1,,
600372162,Rue des Bouleaux,residential,,False,True,7.87,"LINESTRING (-1.4451715 47.2631286, -1.4452188 47.2631433, -1.4452663 47.2631581)",,,,destination,
56023810,Impasse des Boutons d'Or,residential,,False,True,37.168,"LINESTRING (-1.4472985 47.2643872, -1.4469875 47.2646464)",,,,destination,
56023806,Rue des Bouleaux,residential,,False,False,124.18,"LINESTRING (-1.4472985 47.2643872, -1.447438 47.2642493, -1.447428 47.2641786, -1.446362 47.2636802)",,,,destination,
56023806,Rue des Bouleaux,residential,,False,False,101.09,"LINESTRING (-1.446362 47.2636802, -1.4458941 47.2634578, -1.4453133 47.2631759, -1.4453022 47.2631691, -1.4452663 47.2631581)",,,,destination,
56023806,Rue des Bouleaux,residential,,False,True,124.18,"LINESTRING (-1.446362 47.2636802, -1.447428 47.2641786, -1.447438 47.2642493, -1.4472985 47.2643872)",,,,destination,
56023808,Impasse des Primevères,residential,,False,True,45.862,"LINESTRING (-1.446362 47.2636802, -1.4460566 47.2639372, -1.4460301 47.2640175)",,,,destination,
56023810,Impasse des Boutons d'Or,residential,,False,False,37.168,"LINESTRING (-1.4469875 47.2646464, -1.4472985 47.2643872)",,,,destination,
56023811,Impasse du Levant,residential,,False,False,38.799,"LINESTRING (-1.4452051 47.2646276, -1.445517 47.2643502)",,,,,
693863190,Rue du Pré Poulain,residential,,False,False,82.89699999999999,"LINESTRING (-1.447491 47.2669229, -1.4473864 47.2669685, -1.4470561 47.2670141, -1.4469263 47.2670316, -1.4466385 47.2670659, -1.4465497 47.2670667, -1.4464263 47.2670592)",,,,,
56004045,Rue du Point du Jour,residential,,False,False,15.106,"LINESTRING (-1.4462577 47.2668393, -1.4462713 47.2669094, -1.4462812 47.2669742)",,,,,
56004045,Rue du Point du Jour,residential,,False,True,194.44199999999998,"LINESTRING (-1.4462577 47.2668393, -1.446256 47.2667478, -1.4463037 47.266626, -1.4464073 47.2663612, -1.4465586 47.2659903, -1.4465277 47.2658955, -1.4464392 47.2658334, -1.4457335 47.2655077, -1.4455989 47.265447)",,,,,
56023859,Impasse Montéverdi,residential,,False,False,126.755,"LINESTRING (-1.4462577 47.2668393, -1.4461824 47.2668361, -1.446083 47.2668092, -1.4459105 47.2667459, -1.4454008 47.2666132, -1.4451527 47.2664767, -1.4448082 47.2662954)",,,,,
164100555,Impasse Montéverdi,residential,,False,False,6.79,"LINESTRING (-1.4448082 47.2662954, -1.4448539 47.2662428)",,,,,
56023859,Impasse Montéverdi,residential,,False,False,103.34100000000001,"LINESTRING (-1.4448082 47.2662954, -1.4444069 47.2661426, -1.443692 47.2657612)",,,,,
56023859,Impasse Montéverdi,residential,,False,True,126.755,"LINESTRING (-1.4448082 47.2662954, -1.4451527 47.2664767, -1.4454008 47.2666132, -1.4459105 47.2667459, -1.446083 47.2668092, -1.4461824 47.2668361, -1.4462577 47.2668393)",,,,,
164099025,Résidence de la Chevalerie,residential,,False,False,50.684,"LINESTRING (-1.445224 47.2658252, -1.4455095 47.2655396, -1.4455702 47.2654767, -1.4455989 47.265447)",,,,,
164099027,Résidence de la Chevalerie,residential,,False,False,60.419,"LINESTRING (-1.445224 47.2658252, -1.4448503 47.2657026, -1.4446269 47.2656026, -1.4445301 47.2655568)",,,,,
164099027,Résidence de la Chevalerie,residential,,False,True,38.221000000000004,"LINESTRING (-1.445224 47.2658252, -1.4453962 47.2659027, -1.4454882 47.265976, -1.4456225 47.2660325)",,,,,
56024127,Rue des Mouettes,residential,,False,False,202.534,"LINESTRING (-1.4452261 47.2694109, -1.4454575 47.2697194, -1.4454502 47.269777, -1.4454001 47.2698134, -1.4452009 47.2698583, -1.445127 47.2698527, -1.4450781 47.2698178, -1.4448081 47.2693102, -1.4447738 47.2692351, -1.4448165 47.2691685, -1.4448583 47.2691362, -1.4449089 47.2691324, -1.4449608 47.2691497, -1.4450076 47.2691763, -1.4452261 47.2694109)",,,,,
56024127,Rue des Mouettes,residential,,False,True,202.534,"LINESTRING (-1.4452261 47.2694109, -1.4450076 47.2691763, -1.4449608 47.2691497, -1.4449089 47.2691324, -1.4448583 47.2691362, -1.4448165 47.2691685, -1.4447738 47.2692351, -1.4448081 47.2693102, -1.4450781 47.2698178, -1.445127 47.2698527, -1.4452009 47.2698583, -1.4454001 47.2698134, -1.4454502 47.269777, -1.4454575 47.2697194, -1.4452261 47.2694109)",,,,,
56024127,Rue des Mouettes,residential,,False,True,68.438,"LINESTRING (-1.4452261 47.2694109, -1.4459545 47.269132, -1.4460123 47.2691044)",,,,,
56024128,Impasse Surcouf,residential,,False,False,79.187,"LINESTRING (-1.4460595 47.2681513, -1.4461398 47.2682353, -1.4461614 47.2683634, -1.4460834 47.2684455, -1.4456859 47.2686655, -1.4456479 47.2686925)",,,,,
56024130,Rue des Albatros,residential,,False,False,145.204,"LINESTRING (-1.4465992 47.268722, -1.4468044 47.2687601, -1.4469182 47.2688332, -1.4472302 47.2690641, -1.4472202 47.2691289, -1.4471513 47.2691716, -1.4470518 47.2691656, -1.4467362 47.2687975, -1.4465992 47.268722)",,,,,
56024130,Rue des Albatros,residential,,False,True,145.204,"LINESTRING (-1.4465992 47.268722, -1.4467362 47.2687975, -1.4470518 47.2691656, -1.4471513 47.2691716, -1.4472202 47.2691289, -1.4472302 47.2690641, -1.4469182 47.2688332, -1.4468044 47.2687601, -1.4465992 47.268722)",,,,,
56024130,Rue des Albatros,residential,,False,True,59.402,"LINESTRING (-1.4465992 47.268722, -1.4462939 47.2688773, -1.4460709 47.2689863, -1.4460079 47.2690171, -1.4459632 47.2690367)",,,,,
56024132,Rue des Goélands,residential,,False,False,106.73100000000001,"LINESTRING (-1.4476137 47.2700556, -1.4477149 47.2700163, -1.4477458 47.2699901, -1.4477526 47.2699458, -1.4477107 47.2698626, -1.4477814 47.2698216, -1.4478585 47.2698303, -1.4479576 47.2701128, -1.4479011 47.270145, -1.4477543 47.2701704, -1.44767 47.2701348, -1.4476137 47.2700556)",,,,,
56024132,Rue des Goélands,residential,,False,True,106.731,"LINESTRING (-1.4476137 47.2700556, -1.44767 47.2701348, -1.4477543 47.2701704, -1.4479011 47.270145, -1.4479576 47.2701128, -1.4478585 47.2698303, -1.4477814 47.2698216, -1.4477107 47.2698626, -1.4477526 47.2699458, -1.4477458 47.2699901, -1.4477149 47.2700163, -1.4476137 47.2700556)",,,,,
