osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access,junction
"[255939720, 730154459, 110963061]","['Place du Port Villiers', 'Rue du Port Villiers']",secondary,30,False,True,92.834,"LINESTRING (4.8544082 46.7804993, 4.8545195 46.7803422, 4.8546551 46.7801609, 4.854663 46.7801514, 4.8547177 46.7800825, 4.8547401 46.7800543, 4.8548641 46.779898, 4.8549788 46.7797618)",2,,,,
100554229,Rue Philibert-Léon Couturier,living_street,,False,False,9.751,"LINESTRING (4.8523189 46.7807385, 4.8521933 46.7807556)",,,,,
42996267,Place de l'Hôtel de Ville,living_street,20,False,False,23.941000000000003,"LINESTRING (4.8523189 46.7807385, 4.8522985 46.7806448, 4.8522344 46.7805325)",,,,,
42996267,Place de l'Hôtel de Ville,living_street,20,False,True,20.324,"LINESTRING (4.8523189 46.7807385, 4.852385 46.7807715, 4.8525587 46.7808153)",,,,,
42996267,Place de l'Hôtel de Ville,living_street,20,False,False,20.324,"LINESTRING (4.8525587 46.7808153, 4.852385 46.7807715, 4.8523189 46.7807385)",,,,,
42996267,Place de l'Hôtel de Ville,living_street,20,False,True,59.054,"LINESTRING (4.8525587 46.7808153, 4.8526427 46.7808362, 4.853015 46.7809003, 4.8533082 46.7809507)",,,,,
"[156478402, 100554221]",Rue Boichot,living_street,20,True,False,125.777,"LINESTRING (4.8525587 46.7808153, 4.8525072 46.7809616, 4.8521782 46.7818567, 4.8521713 46.7818755, 4.8521577 46.7819126)",,,,,
197356607,Rue de la Banque,secondary,50,True,False,10.049,"LINESTRING (4.8499143 46.782828, 4.8500299 46.7828716)",2,,,,
197371345,Rue Gloriette,residential,,True,False,81.681,"LINESTRING (4.8499143 46.782828, 4.8499158 46.7827547, 4.8499295 46.7820935)",,,,,
197356607,Rue de la Banque,secondary,50,True,False,97.353,"LINESTRING (4.8519681 46.7836102, 4.8529258 46.7839768, 4.8530829 46.7840389)",2,,,,
100554215,Rempart Saint-Vincent,residential,,True,False,51.689,"LINESTRING (4.8520393 46.7874276, 4.8516383 46.7870525)",,,,,
604415741,Rue Docteur Mauchamp,residential,,True,False,64.666,"LINESTRING (4.8520393 46.7874276, 4.8520903 46.7873712, 4.8524512 46.7869721, 4.8524863 46.7869331)",,,,,
100554195,Rempart Saint-Pierre,tertiary,30,True,False,70.303,"LINESTRING (4.8498488 46.7847928, 4.8498585 46.7842667, 4.8498596 46.7842205, 4.849861 46.7841606)",,,,,
100554203,Rue de Thiard,residential,,True,False,49.708,"LINESTRING (4.8521577 46.7819126, 4.8522176 46.7819295, 4.8526511 46.7820585, 4.8527315 46.7820824, 4.8527569 46.78209)",,,,,
110959274,Rue du 11 Novembre 1918,residential,,False,True,91.502,"LINESTRING (4.8475537 46.7809956, 4.8472896 46.7813327, 4.8472669 46.7813617, 4.8470502 46.7816449, 4.8470307 46.7816752, 4.8469829 46.7817189)",,,,,
110959281,Rue du 11 Novembre 1918,residential,,True,False,146.485,"LINESTRING (4.8475537 46.7809956, 4.8475925 46.780946, 4.8476287 46.7808974, 4.8478299 46.7806337, 4.8480627 46.7803287, 4.848141 46.780226, 4.8484309 46.7798616, 4.8484547 46.7798317)",,,,,
100554215,Rempart Saint-Vincent,residential,,True,False,169.759,"LINESTRING (4.8537497 46.7871081, 4.8536679 46.7871568, 4.8530012 46.7876038, 4.8529315 46.7876515, 4.8528591 46.7876883, 4.852792 46.7877048, 4.8527089 46.7877085, 4.8525535 46.7876987, 4.852446 46.7876919, 4.852402 46.7876891, 4.852358 46.7876791, 4.8523253 46.7876681, 4.8522797 46.7876405, 4.8520393 46.7874276)",,,,,
115955593,Rue Charles Boysset,residential,,True,False,7.398,"LINESTRING (4.8540446 46.7868526, 4.8540428 46.7868862, 4.8540419 46.7869191)",,,,,
1238711427,Rue de Lyon,residential,30,True,False,85.313,"LINESTRING (4.8533681 46.7802141, 4.8536454 46.7802902, 4.8543512 46.7804837, 4.8544082 46.7804993)",,,,,
100554203,Rue de Thiard,residential,,True,False,76.30600000000001,"LINESTRING (4.8527569 46.78209, 4.8536224 46.782335, 4.8536503 46.7823429, 4.853683 46.7823522)",,,,,
"[100554210, 156478414]",Rue Fructidor,living_street,20,False,True,133.568,"LINESTRING (4.8527569 46.78209, 4.8527817 46.7820466, 4.8528878 46.781861, 4.8529721 46.7817136, 4.8529984 46.7816638, 4.8532489 46.7810775, 4.8533082 46.7809507)",,,,,
200798004,Rue Fructidor,residential,,True,False,179.39300000000003,"LINESTRING (4.8527569 46.78209, 4.8527361 46.7821298, 4.8524528 46.7826731, 4.8521612 46.7832369, 4.8520026 46.7835435, 4.8519878 46.7835696, 4.8519681 46.7836102)",,,,,
42996267,Place de l'Hôtel de Ville,living_street,20,False,False,59.054,"LINESTRING (4.8533082 46.7809507, 4.853015 46.7809003, 4.8526427 46.7808362, 4.8525587 46.7808153)",,,,,
42996267,Place de l'Hôtel de Ville,living_street,20,False,True,61.751000000000005,"LINESTRING (4.8533082 46.7809507, 4.8533494 46.7809567, 4.8540176 46.7810401, 4.8541056 46.7810518)",,,,,
"[100554210, 156478414]",Rue Fructidor,living_street,20,False,False,133.56799999999998,"LINESTRING (4.8533082 46.7809507, 4.8532489 46.7810775, 4.8529984 46.7816638, 4.8529721 46.7817136, 4.8528878 46.781861, 4.8527817 46.7820466, 4.8527569 46.78209)",,,,,
"[924420376, 197371345]",Rue Gloriette,residential,30,True,False,61.087,"LINESTRING (4.8505929 46.780229, 4.8507562 46.7799486, 4.8507667 46.7799335, 4.8508099 46.7798715, 4.8508627 46.7798075, 4.8509464 46.77974)",,,,,
100554215,Rempart Saint-Vincent,residential,,True,False,24.759999999999998,"LINESTRING (4.8516383 46.7870525, 4.8515687 46.7869847, 4.8515422 46.7869589, 4.8514485 46.7868717)",,,,,
366711382,Rempart Saint-Vincent,residential,,True,False,16.189,"LINESTRING (4.8516383 46.7870525, 4.8515465 46.787042, 4.8515161 46.7870385, 4.8514286 46.7870284)",,,,,
"[1036660852, 604415741]","['Place Ronde', 'Rue Docteur Mauchamp']",residential,,True,False,48.266999999999996,"LINESTRING (4.8529074 46.7864468, 4.8529343 46.78642, 4.8531799 46.7861664, 4.8532583 46.7860853)",,,,,
924420381,Rue Saint-Alexandre,residential,,True,False,97.63599999999998,"LINESTRING (4.8529074 46.7864468, 4.8529695 46.7864689, 4.8539882 46.7868322, 4.8540446 46.7868526)",,,,,
100554195,Rempart Saint-Pierre,tertiary,30,True,False,44.533,"LINESTRING (4.8502166 46.7857973, 4.8501483 46.7856728, 4.8501321 46.7856432, 4.8500185 46.7854205)",,,,,
100554230,Rue Gauthey,residential,,True,False,30.368000000000002,"LINESTRING (4.8502166 46.7857973, 4.8502704 46.7857247, 4.8503748 46.7855841, 4.8503972 46.7855538)",,,,,
100554229,Rue Philibert-Léon Couturier,living_street,,False,True,9.751,"LINESTRING (4.8521933 46.7807556, 4.8523189 46.7807385)",,,,,
"[156478418, 195169852]",Rue Philibert-Léon Couturier,"['living_street', 'residential']",,True,False,136.76100000000002,"LINESTRING (4.8521933 46.7807556, 4.8521228 46.7807448, 4.8518318 46.780687, 4.8517465 46.7806691, 4.8515077 46.7806201, 4.8512473 46.7805395, 4.8510648 46.7804508, 4.8510017 46.7804202, 4.8507076 46.7802757, 4.8506353 46.7802462, 4.8505929 46.780229)",,,,,
100554203,Rue de Thiard,residential,,True,False,36.705,"LINESTRING (4.851715 46.7817823, 4.8518178 46.7818083, 4.8521577 46.7819126)",,,,,
"[197337114, 156478411]",Rue Denon,"['residential', 'living_street']",,True,False,119.841,"LINESTRING (4.851715 46.7817823, 4.8517512 46.7817127, 4.8519515 46.7812822, 4.8519769 46.7812254, 4.8521277 46.7808881, 4.8521933 46.7807556)",,,,,
200796735,Rue Denon,residential,,False,True,71.556,"LINESTRING (4.851715 46.7817823, 4.8517024 46.7818106, 4.8516861 46.7818472, 4.8514124 46.7823915)",,,,,
227963463,,primary,50,True,False,85.312,"LINESTRING (4.8483177 46.7817037, 4.8480059 46.7821129, 4.8477961 46.7823827)",2,D 906,,,
100554200,Quai Gambetta,residential,,True,False,56.262,"LINESTRING (4.8524567 46.779168, 4.8524933 46.7791826, 4.8530468 46.7794032, 4.8530953 46.7794225)",,,,,
218100269,Rue Caumartin,residential,,True,False,66.487,"LINESTRING (4.8524567 46.779168, 4.8519914 46.7796314, 4.851962 46.7796607)",,,,,
100554197,Rue Doneau,residential,,True,False,98.15499999999999,"LINESTRING (4.8524863 46.7869331, 4.8525368 46.7869399, 4.8536756 46.7870942, 4.8537497 46.7871081)",,,,,
604415741,Rue Docteur Mauchamp,residential,,True,False,62.865,"LINESTRING (4.8524863 46.7869331, 4.8525171 46.7868992, 4.8528812 46.7864771, 4.8529074 46.7864468)",,,,,
197371345,Rue Gloriette,residential,,True,False,27.021,"LINESTRING (4.8499418 46.7818982, 4.849943 46.7816552)",,,,,
110889951,Rue Virey,residential,,True,False,40.313,"LINESTRING (4.8499418 46.7818982, 4.8500293 46.7819443, 4.8503615 46.7821192)",,,,,
"[934921755, 934921756]","['Place Carrée', 'Rue Gauthey']",residential,,True,False,60.711999999999996,"LINESTRING (4.8507367 46.7850964, 4.8508179 46.7849869, 4.8510995 46.7846102)",,,,,
"[217993483, 934921757]","['Place Carrée', 'Rue des Places']",residential,,True,False,75.565,"LINESTRING (4.8507367 46.7850964, 4.8505507 46.7850328, 4.8499306 46.7848208, 4.8498488 46.7847928)",,,,,
42995337,Rue de Lyon,residential,30,True,False,7.662,"LINESTRING (4.851962 46.7796607, 4.8520434 46.7797012)",,,,,
1238711423,Quai Gambetta,residential,,True,False,26.974999999999998,"LINESTRING (4.8531772 46.779339, 4.8532956 46.7791933, 4.8533157 46.7791696, 4.8533468 46.7791261)",,,,,
100554195,Rempart Saint-Pierre,tertiary,30,True,False,133.958,"LINESTRING (4.851278 46.7867581, 4.8507644 46.7862932, 4.8502166 46.7857973)",,,,,
100554203,Rue de Thiard,residential,,True,False,141.229,"LINESTRING (4.8500227 46.7812625, 4.8502572 46.7813338, 4.8508136 46.7815029, 4.8516342 46.7817573, 4.851715 46.7817823)",,,,,
197371345,Rue Gloriette,residential,,True,False,122.88199999999999,"LINESTRING (4.8500227 46.7812625, 4.8500666 46.7811739, 4.8503002 46.7807237, 4.8504154 46.7805284, 4.8505736 46.78026, 4.8505929 46.780229)",,,,,
110889952,Rue Gloriette,residential,30,False,False,37.37400000000001,"LINESTRING (4.8509464 46.77974, 4.850968 46.7796946, 4.8510145 46.7794972, 4.851022 46.7794514, 4.8510014 46.7794115)",,,,,
172835277,Rue Pasteur,residential,30,True,False,132.183,"LINESTRING (4.8509464 46.77974, 4.8509863 46.7797836, 4.8511905 46.7799261, 4.8516337 46.7801912, 4.8521295 46.7804794, 4.8522344 46.7805325)",,,,,
217994923,Rue Gauthey,residential,,False,False,69.999,"LINESTRING (4.8510995 46.7846102, 4.8512901 46.7843435, 4.8513412 46.7842774, 4.8514623 46.7841089, 4.8514988 46.7840435)",2,,,,
"[217996898, 924420379]",Rue d'Autun,residential,30,True,False,113.078,"LINESTRING (4.8510995 46.7846102, 4.8517632 46.7848478, 4.8520518 46.7849511, 4.8523403 46.7850544, 4.8523686 46.7850645, 4.8524152 46.7850819)",,,,,
217320175,Rue de Thiard,residential,,False,True,19.667,"LINESTRING (4.8549252 46.7825754, 4.8548429 46.7825604, 4.854675 46.7825315)",,,,,
"[236683234, 1238711422]",Rue Saint-Georges,residential,,True,False,115.583,"LINESTRING (4.8549252 46.7825754, 4.8550745 46.7822152, 4.8551048 46.7821375, 4.8551576 46.7820113, 4.8552327 46.7818441, 4.8552833 46.7817606, 4.8553017 46.7817301, 4.8553105 46.7817156, 4.8553648 46.7816409, 4.8554098 46.7815943)",,,,,
319611985,Rue du Général Leclerc,secondary,,True,False,71.636,"LINESTRING (4.853683 46.7823522, 4.8536639 46.7824009, 4.8535477 46.7826976, 4.8534698 46.7829272, 4.8534501 46.7829763)",,,,,
"[1238711419, 217320175]",Rue de Thiard,residential,,False,False,78.124,"LINESTRING (4.853683 46.7823522, 4.8537329 46.7823609, 4.8537475 46.7823635, 4.8541463 46.7824335, 4.854675 46.7825315)",,,,,
42995337,Rue de Lyon,residential,30,True,False,65.573,"LINESTRING (4.8525872 46.7799663, 4.8530012 46.7801084, 4.8533334 46.7802044, 4.8533475 46.7802083, 4.8533566 46.7802109, 4.8533681 46.7802141)",,,,,
200733146,Rue du Temple,residential,30,True,False,71.789,"LINESTRING (4.8525872 46.7799663, 4.8526194 46.7799327, 4.8527499 46.7797967, 4.8530953 46.7794225)",,,,,
100554204,Rue des Lancharres,residential,30,True,False,75.0,"LINESTRING (4.8537586 46.7795949, 4.8537306 46.7796368, 4.8533681 46.7802141)",,,,,
100554205,Quai Gambetta,residential,,True,False,52.629999999999995,"LINESTRING (4.8537586 46.7795949, 4.8534774 46.7794685, 4.8531772 46.779339)",,,,,
100554208,Rue Saint-Alexandre,residential,,True,False,32.421,"LINESTRING (4.8503972 46.7855538, 4.8503343 46.7855317, 4.8501035 46.7854504, 4.8500185 46.7854205)",,,,,
"[934921755, 100554230]","['Rue Gauthey', 'Place Carrée']",residential,,True,False,57.052,"LINESTRING (4.8503972 46.7855538, 4.8506369 46.7852308, 4.8507367 46.7850964)",,,,,
217993068,Rue Saint-Alexandre,residential,,True,False,61.579,"LINESTRING (4.8503972 46.7855538, 4.8504447 46.7855706, 4.8511079 46.7858181)",,,,,
100554195,Rempart Saint-Pierre,tertiary,30,True,False,71.61,"LINESTRING (4.8500185 46.7854205, 4.8498633 46.7850784, 4.8498488 46.7847928)",,,,,
100554201,Rue des Places,residential,,False,True,28.062,"LINESTRING (4.8544094 46.7863604, 4.8547377 46.7864751)",,,,,
"[100554201, 1036660850]","['Place Ronde', 'Rue des Places']",residential,,False,False,81.45700000000001,"LINESTRING (4.8544094 46.7863604, 4.8543664 46.7863459, 4.8535885 46.7860846, 4.8534476 46.7860396)",,,,,
115955593,Rue Charles Boysset,residential,,True,False,61.375,"LINESTRING (4.8544094 46.7863604, 4.8541075 46.7867678, 4.8540446 46.7868526)",,,,,
115956046,Rue Gloriette,tertiary,30,False,False,54.209,"LINESTRING (4.849861 46.7841606, 4.8498778 46.7837428, 4.8498818 46.7836733)",,,,,
217996898,Rue d'Autun,residential,,True,False,106.733,"LINESTRING (4.849861 46.7841606, 4.8499484 46.7841923, 4.8510995 46.7846102)",,,,,
197337115,Rue Denon,residential,,True,False,72.725,"LINESTRING (4.8510354 46.7832503, 4.8510119 46.7833021, 4.850783 46.7837556, 4.8507506 46.7838199, 4.8507285 46.7838696)",,,,,
197356607,Rue de la Banque,secondary,50,True,False,81.518,"LINESTRING (4.8510354 46.7832503, 4.8510857 46.7832697, 4.8512777 46.7833438, 4.851799 46.783545, 4.8518805 46.7835764, 4.8519114 46.7835888, 4.8519681 46.7836102)",2,,,,
200796735,Rue Denon,residential,,False,False,73.74099999999999,"LINESTRING (4.8510354 46.7832503, 4.8510572 46.7832006, 4.8512888 46.78269, 4.8513014 46.7826647, 4.8513207 46.7826166)",,,,,
217991983,Rue Philibert Guide,residential,,False,True,193.13799999999998,"LINESTRING (4.848603 46.7837142, 4.8485774 46.7837444, 4.8485674 46.7837562, 4.8485278 46.7837793, 4.8475485 46.7842726, 4.8470506 46.784521, 4.8470103 46.7845411, 4.8469779 46.7845882, 4.8469676 46.7846454, 4.8470054 46.7847008, 4.847061 46.7847503, 4.8472159 46.7848272)",,,,,
217993624,Place de la République,residential,,False,True,94.66999999999999,"LINESTRING (4.848603 46.7837142, 4.8485252 46.7836857, 4.8477513 46.7834019, 4.8475561 46.7833308, 4.8475369 46.7833132, 4.8475319 46.7832971)",,,,,
217996898,Rue d'Autun,residential,,True,False,107.883,"LINESTRING (4.848603 46.7837142, 4.8486738 46.7837397, 4.8492057 46.7839272, 4.8492898 46.7839572, 4.8494718 46.784022, 4.8497549 46.7841228, 4.849861 46.7841606)",,,,,
317116107,,residential,,False,True,22.764,"LINESTRING (4.848603 46.7837142, 4.8486211 46.783688, 4.8486321 46.7836721, 4.8486741 46.7836093, 4.8487295 46.7835287)",2,,,,
115955593,Rue Charles Boysset,residential,,True,False,54.745999999999995,"LINESTRING (4.8547414 46.7859237, 4.8547096 46.7859628, 4.8544323 46.7863301, 4.8544094 46.7863604)",,,,,
1024279836,Rue Charles Boysset,residential,,True,False,94.919,"LINESTRING (4.8547414 46.7859237, 4.8549809 46.7856588, 4.8550804 46.7855211, 4.8551447 46.7854046, 4.85524 46.7851985, 4.855261 46.785153)",,,,,
604415742,Rue Docteur Mauchamp,residential,,True,False,91.66799999999998,"LINESTRING (4.8537268 46.7855615, 4.8537609 46.7855238, 4.8540421 46.7852095, 4.8542985 46.784919, 4.8543134 46.7849033, 4.8543569 46.7848591)",,,,,
924420377,Rue d'Autun,residential,,True,False,87.118,"LINESTRING (4.8537268 46.7855615, 4.8547033 46.7859101, 4.8547414 46.7859237)",,,,,
200796735,Rue Denon,residential,,False,False,25.986,"LINESTRING (4.8513207 46.7826166, 4.8514124 46.7823915)",,,,,
200796735,Rue Denon,residential,,False,True,73.741,"LINESTRING (4.8513207 46.7826166, 4.8513014 46.7826647, 4.8512888 46.78269, 4.8510572 46.7832006, 4.8510354 46.7832503)",,,,,
111627084,,residential,,False,False,11.487,"LINESTRING (4.849041 46.7801042, 4.8490763 46.7801168, 4.8491292 46.7801362, 4.8491742 46.7801527)",,,,,
"[110959282, 111627084, 111627086]",,residential,,False,True,54.86900000000001,"LINESTRING (4.849041 46.7801042, 4.8490021 46.7800891, 4.8489564 46.7800717, 4.8488856 46.780023, 4.8488236 46.7799705, 4.8487987 46.7799494, 4.8486717 46.7799016, 4.8486509 46.7798959, 4.8485806 46.7798765, 4.8484547 46.7798317)",,,,,
"[110959282, 111627084, 111627086]",,residential,,False,False,54.869,"LINESTRING (4.8484547 46.7798317, 4.8485806 46.7798765, 4.8486509 46.7798959, 4.8486717 46.7799016, 4.8487987 46.7799494, 4.8488236 46.7799705, 4.8488856 46.780023, 4.8489564 46.7800717, 4.8490021 46.7800891, 4.849041 46.7801042)",,,,,
100554222,Rue Ponthoux,residential,,True,False,15.577,"LINESTRING (4.8473738 46.7809289, 4.8475537 46.7809956)",,,,,
110963072,Rue des Tonneliers,residential,,True,False,39.738,"LINESTRING (4.856024 46.7818331, 4.8564873 46.7819976)",,,,,
110963060,Rue des Cornillons,residential,,False,False,79.092,"LINESTRING (4.856024 46.7818331, 4.8562656 46.7815751, 4.8563956 46.7814346, 4.8565662 46.7812267)",,,,,
110963071,Rue Saint-Germain,residential,,False,False,79.729,"LINESTRING (4.8564873 46.7819976, 4.8567908 46.7816396, 4.8568732 46.7815544, 4.8570167 46.7813792)",,,,,
"[110963072, 218284584, 236682957, 110963064, 115951900]","['Rue des Cochons de Lait', 'Rue du Blé', 'Place Saint-Vincent', 'Rue des Poulets', 'Rue des Tonneliers']","['residential', 'living_street']",,True,False,197.50499999999997,"LINESTRING (4.8564873 46.7819976, 4.8569383 46.7821762, 4.8570929 46.782249, 4.8576587 46.7825131, 4.8578746 46.7823063, 4.8580133 46.7821723, 4.8581073 46.7820857, 4.8582605 46.7819522, 4.8582887 46.7819277, 4.8583152 46.7818958, 4.8583473 46.7818421)",,,,,
236682964,Rue Saint-Antoine,residential,,True,False,40.2,"LINESTRING (4.8554066 46.7827957, 4.8550452 46.7827404, 4.8548921 46.7827147)",,,,,
934540396,Rue du Jeu de Paume,residential,,False,True,117.27199999999999,"LINESTRING (4.8554066 46.7827957, 4.8556003 46.7824273, 4.8557391 46.7822001, 4.8558363 46.7820425, 4.8559994 46.7818236)",,,,,
1238711417,Rue Saint-Georges,residential,,True,False,15.693,"LINESTRING (4.8548921 46.7827147, 4.8549252 46.7825754)",,,,,
110963072,Rue des Tonneliers,residential,,True,False,51.629999999999995,"LINESTRING (4.8554098 46.7815943, 4.8556609 46.7816919, 4.8559994 46.7818236)",,,,,
1238711421,Rue Saint-Georges,residential,,True,False,45.144,"LINESTRING (4.8554098 46.7815943, 4.8554393 46.7815539, 4.8554634 46.7815099, 4.8555251 46.781385, 4.855601 46.7812106)",,,,,
172908832,Grande Rue Saint-Cosme,residential,,False,False,11.793,"LINESTRING (4.8502841 46.7791606, 4.8501438 46.7791157)",,D 69,,,
139189181,Rue Porte de Lyon,residential,30,False,True,61.341,"LINESTRING (4.8502841 46.7791606, 4.8503739 46.7791892, 4.8503967 46.7791965, 4.8510014 46.7794115)",,,,,
172835234,Rue Michelet,residential,,True,False,222.787,"LINESTRING (4.8502841 46.7791606, 4.8501923 46.7792743, 4.8499398 46.7795965, 4.8497868 46.7797901, 4.8492175 46.7805302, 4.8489456 46.7808987, 4.8489193 46.7809327)",,,,,
110963072,Rue des Tonneliers,residential,,True,False,2.15,"LINESTRING (4.8559994 46.7818236, 4.856024 46.7818331)",,,,,
934540396,Rue du Jeu de Paume,residential,,False,False,117.272,"LINESTRING (4.8559994 46.7818236, 4.8558363 46.7820425, 4.8557391 46.7822001, 4.8556003 46.7824273, 4.8554066 46.7827957)",,,,,
1238711424,Quai Gambetta,residential,,True,False,11.184999999999999,"LINESTRING (4.8530953 46.7794225, 4.8531173 46.7794001, 4.8531772 46.779339)",,,,,
42995337,Rue de Lyon,residential,30,True,False,62.609,"LINESTRING (4.851244 46.7794153, 4.8512484 46.7794416, 4.8512822 46.7794599, 4.8515524 46.7795444, 4.851751 46.7796008, 4.851962 46.7796607)",,,,,
218107679,Place Saint-Jean de Maizel,residential,30,False,True,22.149,"LINESTRING (4.851244 46.7794153, 4.8512619 46.7793894, 4.8513719 46.7792364)",,,,,
100554217,Rue Caumartin,residential,,False,True,25.941,"LINESTRING (4.8525081 46.7790686, 4.8526052 46.77895, 4.8526752 46.7788653)",,,,,
"[218107679, 115948486, 924420375]","['Place Saint-Jean de Maizel', 'Quai Gambetta']",residential,30,False,False,130.73600000000002,"LINESTRING (4.8525081 46.7790686, 4.8518171 46.7787842, 4.8517595 46.7787658, 4.8517174 46.7787586, 4.8516771 46.7787665, 4.8516421 46.7787926, 4.8515365 46.7789375, 4.8514518 46.7790455, 4.8514146 46.779096, 4.8513796 46.7791561, 4.8513719 46.7792364)",,,,,
218100269,Rue Caumartin,residential,,True,False,11.915,"LINESTRING (4.8525081 46.7790686, 4.8524902 46.7791312, 4.8524567 46.779168)",,,,,
1238711416,Rue Saint-Georges,residential,,True,False,105.938,"LINESTRING (4.8553724 46.7835706, 4.8552893 46.7835375, 4.8552168 46.7834898, 4.8551498 46.7834329, 4.8550935 46.7833631, 4.8550425 46.7832823, 4.8550076 46.7831904, 4.8548921 46.7827147)",,,,,
28281527,Rue Carnot,residential,,True,False,179.553,"LINESTRING (4.8553052 46.7839732, 4.8541543 46.7833541, 4.8535241 46.7830152, 4.8534501 46.7829763)",,,,,
28281529,Rue de Trémouille,residential,,True,False,61.611999999999995,"LINESTRING (4.8553052 46.7839732, 4.8553558 46.7840007, 4.8561003 46.7840079)",,,,,
