osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,width,ref,access,junction
258010589,True,2,Rue du Harlay,tertiary,False,92.524,"LINESTRING (2.8237994 49.4195529, 2.8236678 49.4194939, 2.8232868 49.4193231, 2.823096 49.4192376, 2.8229334 49.4191633, 2.8228672 49.4191456, 2.8227139 49.4191325)",30,,,,,
"[289801899, 263700716]",False,"['2', '3']",Cours Guynemer,secondary,True,97.474,"LINESTRING (2.8237994 49.4195529, 2.8240484 49.4196718, 2.8241522 49.4197133, 2.8241923 49.4197279, 2.8247954 49.4200191, 2.8248273 49.4200345, 2.8248931 49.4200642)",50,,,,,
"[33189264, 355724089, 37782554, 33189267]",False,4,"['Rue Solférino', 'Pont Louis XV']","['secondary', 'secondary_link']",True,117.989,"LINESTRING (2.8237994 49.4195529, 2.8237218 49.4196215, 2.8236038 49.419732, 2.8235976 49.4197381, 2.8235514 49.4197831, 2.8229264 49.4203961, 2.8229146 49.4204071, 2.8228857 49.4204317)",50,yes,,,,
"[583915664, 37782606, 33187647]",True,1,"['Rue des Pâtissiers', 'Rue Eugène Floquet']",residential,False,89.677,"LINESTRING (2.8255402 49.417898, 2.8256212 49.4179065, 2.8257678 49.4179586, 2.8259145 49.4180133, 2.8258908 49.41805, 2.8258386 49.4181329, 2.8255733 49.4184517, 2.8255242 49.4184798)",30,,,,,
138483124,False,2,Place de l'Hôtel de Ville,secondary,True,58.903,"LINESTRING (2.8255402 49.417898, 2.8252147 49.4177692, 2.8251772 49.4177536, 2.8251262 49.417701, 2.8251218 49.4176688, 2.8251316 49.4176363, 2.8251545 49.4176066, 2.8251786 49.4175711, 2.8252258 49.4175276)",30,,,,,
263700734,False,3,Rue Solférino,secondary,True,53.46,"LINESTRING (2.8255402 49.417898, 2.8254735 49.4179882, 2.8251402 49.4183011)",30,,10,,,
39193546,False,,Rue Saint-Simon,residential,True,50.68,"LINESTRING (2.8267709 49.420974, 2.8266856 49.4210441, 2.8266146 49.4211045, 2.8265378 49.4211148, 2.8262437 49.420971)",,,,,,
"[263700712, 263700713]",False,"['2', '3']",Cours Guynemer,secondary,False,169.365,"LINESTRING (2.8267709 49.420974, 2.8266066 49.4208911, 2.825917 49.420557, 2.8254132 49.4203145, 2.8248931 49.4200642)",50,,,,,
289801898,False,3,Cours Guynemer,secondary,True,73.389,"LINESTRING (2.8267709 49.420974, 2.8268855 49.4210269, 2.8274881 49.4213222, 2.8275837 49.421369)",50,,,,,
37108680,False,,Cours Guynemer,secondary,True,115.398,"LINESTRING (2.8275837 49.421369, 2.828755 49.4219251, 2.8287871 49.4219403, 2.8288724 49.4219808)",50,,,,,
37746073,False,2,Rue Othenin,residential,True,64.622,"LINESTRING (2.8275837 49.421369, 2.8276642 49.4213037, 2.8280382 49.4210007, 2.828143 49.4209158)",30,,,,,
289801898,False,3,Cours Guynemer,secondary,False,73.389,"LINESTRING (2.8275837 49.421369, 2.8274881 49.4213222, 2.8268855 49.4210269, 2.8267709 49.420974)",50,,,,,
"[583915665, 35918219]",True,1,Rue Pierre Sauvage,residential,False,40.644,"LINESTRING (2.8269261 49.4182833, 2.8268084 49.4183557, 2.8267658 49.4183988, 2.8265921 49.4185745)",30,,,,,
"[583915666, 37746091]",True,1,Rue des Minimes,residential,False,52.422,"LINESTRING (2.8269261 49.4182833, 2.8270554 49.4182787, 2.8275522 49.4183218, 2.8276137 49.4183274, 2.8276453 49.4183303)",30,,,,,
183028002,False,2,Rue des Minimes,residential,True,7.973,"LINESTRING (2.8292401 49.4188866, 2.8291478 49.4188474)",30,,10,,,
"[24554136, 263796840]",False,3,Place du Général de Gaulle,residential,False,85.363,"LINESTRING (2.8292401 49.4188866, 2.8295303 49.4186645, 2.8298965 49.4183758, 2.8299962 49.4182972)",30,,,,,
35943595,False,2,Rue d'Ulm,residential,False,82.505,"LINESTRING (2.8292401 49.4188866, 2.8296802 49.4190991, 2.830156 49.4193288)",30,,,,,
24554139,True,1,Rue Fournier-Sarlovèze,residential,False,7.124,"LINESTRING (2.8288309 49.4166042, 2.8289022 49.4166484)",30,,,,,
37746089,True,1,Rue de la Sous-Préfecture,residential,False,71.718,"LINESTRING (2.8288309 49.4166042, 2.8287595 49.4166541, 2.828608 49.4167684, 2.8282452 49.4170308, 2.8281705 49.4170852)",30,,,,,
24554139,True,1,Rue Fournier-Sarlovèze,residential,False,125.73399999999998,"LINESTRING (2.8273386 49.4160526, 2.8274679 49.4160644, 2.8280926 49.4162489, 2.8284729 49.4164011, 2.8288309 49.4166042)",30,,,,,
"[263787281, 24554146, 691717124]",False,3,Rue Magenta,secondary,False,83.555,"LINESTRING (2.8273386 49.4160526, 2.8272659 49.4161443, 2.8272328 49.416186, 2.8271874 49.4162434, 2.8271188 49.4163442, 2.8270679 49.4164082, 2.8270497 49.4164338, 2.8270056 49.4165117, 2.8268751 49.4166325, 2.8267906 49.4167107)",30,,,,,
35943596,True,,Rue de Pierrefonds,secondary,False,169.019,"LINESTRING (2.8273386 49.4160526, 2.8274204 49.4159635, 2.8278131 49.4155354, 2.8279962 49.4153358, 2.8281389 49.4151833, 2.8284995 49.4148682, 2.8285346 49.4148375, 2.8286003 49.4147751)",30,,,D 332,,
24554143,True,1,Rue Pierre Sauvage,residential,False,57.224000000000004,"LINESTRING (2.8277364 49.4173872, 2.8273771 49.417746, 2.8273046 49.4178184)",30,,,,,
"[691717123, 263796869, 1171004107]",True,2,Rue du Dahomey,residential,False,99.50399999999998,"LINESTRING (2.8277364 49.4173872, 2.8275237 49.417306, 2.8270584 49.4171285, 2.8270362 49.41712, 2.8269066 49.4170715, 2.8267168 49.4169993, 2.8266724 49.4169806, 2.826639 49.4169683, 2.8265493 49.4169352)",30,,,,,
37746089,True,1,Rue de la Sous-Préfecture,residential,False,45.976,"LINESTRING (2.8281705 49.4170852, 2.82781 49.4173372, 2.8277732 49.4173622, 2.8277364 49.4173872)",30,,,,,
37746099,True,1,Rue Henri de Séroux,residential,False,113.537,"LINESTRING (2.8281705 49.4170852, 2.8286241 49.4173404, 2.8289902 49.4176984, 2.8291613 49.4178657)",30,,,,,
106284578,False,3,Rue Magenta,secondary,False,22.648,"LINESTRING (2.8265493 49.4169352, 2.8263705 49.4171024)",30,,,,,
263787281,False,3,Rue Magenta,secondary,True,30.461,"LINESTRING (2.8265493 49.4169352, 2.8266388 49.4168539, 2.8267906 49.4167107)",30,,,,,
33189272,True,1,Rue des Gourneaux,tertiary,False,103.753,"LINESTRING (2.8225097 49.4166756, 2.8225324 49.4167685, 2.8225732 49.4168383, 2.8226597 49.4169864, 2.8226758 49.4170167, 2.8232586 49.4173734, 2.8233188 49.4174095)",30,,,,,
135969290,False,2,Rue d'Austerlitz,tertiary,False,18.091,"LINESTRING (2.8225097 49.4166756, 2.8225193 49.4166576, 2.822593 49.4165222)",30,,,,,
33134612,True,2,Rue d'Amiens,tertiary,False,26.867,"LINESTRING (2.822736 49.4207521, 2.8227542 49.4205991, 2.8227563 49.420582, 2.8227647 49.4205112)",,,,,,
37919254,True,1,Rue d'Amiens,tertiary,False,23.99,"LINESTRING (2.822736 49.4207521, 2.8228342 49.4207113, 2.8228683 49.4206986, 2.822948 49.420687, 2.8230419 49.4206822)",,,,,,
37746095,False,,Impasse Laly,residential,False,28.841,"LINESTRING (2.8276453 49.4183303, 2.8279376 49.4181539)",30,,,,,
37746091,True,1,Rue des Minimes,residential,False,40.875,"LINESTRING (2.8276453 49.4183303, 2.8277159 49.4183491, 2.8281683 49.4184695)",30,,,,,
183028002,False,2,Rue des Minimes,residential,False,7.973,"LINESTRING (2.8291478 49.4188474, 2.8292401 49.4188866)",30,,10,,,
33189257,True,1,Rue Hippolyte Bottier,residential,False,99.434,"LINESTRING (2.8291478 49.4188474, 2.8290931 49.4188927, 2.8283844 49.4194936, 2.8283103 49.4195565)",30,,,,,
183028002,False,2,Rue des Minimes,residential,True,37.718999999999994,"LINESTRING (2.8291478 49.4188474, 2.8291211 49.4188353, 2.8289203 49.4187446, 2.8287066 49.4186674)",30,,10,,,
37657877,False,3,Place du Général de Gaulle,residential,False,33.120000000000005,"LINESTRING (2.8307331 49.4177501, 2.8309592 49.4175694, 2.8310204 49.4175182)",50,,,,,
106284581,False,3,Place du Général de Gaulle,residential,True,80.884,"LINESTRING (2.8307331 49.4177501, 2.830466 49.4179484, 2.8300988 49.418221, 2.8299962 49.4182972)",30,,,,,
106284578,False,3,Rue Magenta,secondary,True,22.648,"LINESTRING (2.8263705 49.4171024, 2.8265493 49.4169352)",30,,,,,
"[135969289, 35943589, 37746071]",True,1,"['Place du Change', ""Rue de l'Étoile""]","['living_street', 'residential']",False,119.975,"LINESTRING (2.8263705 49.4171024, 2.826276 49.4170719, 2.8261463 49.417021, 2.8257542 49.4168752, 2.8255427 49.4167932, 2.8252796 49.4166911, 2.8252242 49.4166688, 2.824898 49.4166278)","['20', '30']",,,,,
37746074,False,2,Rue Jean Legendre,secondary,False,38.31,"LINESTRING (2.8263705 49.4171024, 2.8263303 49.4171507, 2.8263038 49.417198, 2.8261725 49.4174215)",30,,,,,
33189269,True,1,Rue Saint-Corneille,living_street,False,41.903,"LINESTRING (2.8236014 49.4169975, 2.8241141 49.4171729)",20,,,,,
33189276,True,,Rue Jeanne d'Arc,residential,False,50.202000000000005,"LINESTRING (2.8236014 49.4169975, 2.8234999 49.4171408, 2.8233974 49.4172779, 2.8233405 49.417378, 2.8233188 49.4174095)",30,,,,,
"[37746074, 33189259]",False,2,"['Rue Jean Legendre', ""Place de l'Hôtel de Ville""]",secondary,True,85.583,"LINESTRING (2.8252258 49.4175276, 2.8252832 49.4174961, 2.8253428 49.4174797, 2.8254055 49.4174837, 2.825467 49.4175049, 2.8256889 49.417581, 2.8258114 49.4176167, 2.8258783 49.417623, 2.8259271 49.4176203, 2.8259789 49.4176085, 2.8260357 49.4175836, 2.826073 49.4175548, 2.8261725 49.4174215)",30,,,,,
138483124,False,2,Place de l'Hôtel de Ville,secondary,False,58.903,"LINESTRING (2.8252258 49.4175276, 2.8251786 49.4175711, 2.8251545 49.4176066, 2.8251316 49.4176363, 2.8251218 49.4176688, 2.8251262 49.417701, 2.8251772 49.4177536, 2.8252147 49.4177692, 2.8255402 49.417898)",30,,,,,
35918227,True,1,Rue Saint-Nicolas,residential,False,79.118,"LINESTRING (2.8227139 49.4191325, 2.8227627 49.4190799, 2.8229276 49.4189075, 2.8230393 49.4188045, 2.8231544 49.4187302, 2.823317 49.4186419, 2.8233621 49.4186325, 2.8234301 49.4186169)",30,,,,,
"[263700738, 258010589]",True,2,Rue du Harlay,tertiary,False,75.356,"LINESTRING (2.8227139 49.4191325, 2.8226742 49.4191188, 2.8226101 49.4190916, 2.8225501 49.4190374, 2.8225134 49.4190025, 2.8222039 49.4187078, 2.8221462 49.4186448, 2.8221239 49.4186204, 2.8221006 49.4185934)",30,,,,,
38839623,True,1,Rue Jeanne d'Arc,tertiary,False,47.949999999999996,"LINESTRING (2.8233188 49.4174095, 2.823291 49.4174373, 2.8232691 49.4174557, 2.8229794 49.4176993, 2.8229525 49.4177219, 2.8229165 49.4177521)",30,,,,,
35918417,True,1,Rue de l'Écu,residential,False,92.77600000000001,"LINESTRING (2.8229165 49.4177521, 2.8228649 49.4177358, 2.8223642 49.4175936, 2.8221628 49.4174825, 2.8219757 49.4173685, 2.8218584 49.4172992)",30,,,,,
38839623,True,1,Rue Jeanne d'Arc,tertiary,False,45.488,"LINESTRING (2.8229165 49.4177521, 2.8228961 49.4177731, 2.8227703 49.4179022, 2.8226984 49.4179759, 2.822576 49.418096)",30,,,,,
35918228,True,1,Rue du Grand Ferré,tertiary,False,82.864,"LINESTRING (2.8224928 49.4181885, 2.8225583 49.4182169, 2.8234301 49.4186169)",30,,,,,
38839622,False,2,Rue Jeanne d'Arc,tertiary,False,54.013000000000005,"LINESTRING (2.8224928 49.4181885, 2.8221915 49.4185538, 2.822147 49.4185741, 2.8221006 49.4185934)",30,,,,,
38839622,False,2,Rue Jeanne d'Arc,tertiary,True,11.921,"LINESTRING (2.8224928 49.4181885, 2.8225423 49.4181363, 2.822576 49.418096)",30,,,,,
33189257,True,1,Rue Hippolyte Bottier,residential,False,45.885,"LINESTRING (2.8283103 49.4195565, 2.8279865 49.4198452, 2.8279242 49.4198828)",30,,,,,
35918220,True,,Rue le Féron,residential,False,73.191,"LINESTRING (2.8283103 49.4195565, 2.8279713 49.4193715, 2.8275597 49.4191156)",30,,,,,
33189257,True,1,Rue Hippolyte Bottier,residential,False,86.865,"LINESTRING (2.8279242 49.4198828, 2.8273035 49.4204599, 2.8272358 49.4205229)",30,,,,,
263700723,True,2,Rue Hippolyte Bottier,residential,False,60.39,"LINESTRING (2.8272358 49.4205229, 2.8272061 49.4205519, 2.8268277 49.4209204, 2.8267709 49.420974)",30,,,,,
1178277694,True,1,Rue de la 8e Division,residential,False,78.833,"LINESTRING (2.8272358 49.4205229, 2.8272875 49.4205453, 2.8280703 49.4208843, 2.8281091 49.4209011, 2.828143 49.4209158)",30,,,,,
"[263700712, 263700713]",False,"['2', '3']",Cours Guynemer,secondary,True,169.36499999999998,"LINESTRING (2.8248931 49.4200642, 2.8254132 49.4203145, 2.825917 49.420557, 2.8266066 49.4208911, 2.8267709 49.420974)",50,,,,,
"[289801899, 263700716]",False,"['2', '3']",Cours Guynemer,secondary,False,97.474,"LINESTRING (2.8248931 49.4200642, 2.8248273 49.4200345, 2.8247954 49.4200191, 2.8241923 49.4197279, 2.8241522 49.4197133, 2.8240484 49.4196718, 2.8237994 49.4195529)",50,,,,,
37746102,True,1,Rue Vivenel,residential,False,101.681,"LINESTRING (2.8244239 49.4189558, 2.8245048 49.4189998, 2.8254226 49.4194988, 2.8255029 49.4195419)",30,,,,,
"[263700731, 263700725, 263700734]",False,"['2', '3']",Rue Solférino,secondary,False,89.36099999999998,"LINESTRING (2.8244239 49.4189558, 2.8244812 49.4189044, 2.8246542 49.418749, 2.8247074 49.4187012, 2.8248118 49.4186037, 2.8249839 49.4184474, 2.8250072 49.4184263, 2.8250211 49.4184136, 2.8250547 49.4183799, 2.8251402 49.4183011)",30,,10,,,
"[263700728, 37746077]",False,3,Rue Solférino,secondary,True,80.366,"LINESTRING (2.8244239 49.4189558, 2.8239202 49.4194186, 2.823859 49.4194814, 2.8237994 49.4195529)",30,,,,,
35918219,True,1,Rue Pierre Sauvage,residential,False,39.906000000000006,"LINESTRING (2.8265921 49.4185745, 2.8263125 49.4188309, 2.8262729 49.4188672)",30,,,,,
35918219,True,1,Rue Pierre Sauvage,residential,False,7.275,"LINESTRING (2.8262729 49.4188672, 2.8262189 49.4189224)",30,,,,,
35943593,False,2,Rue Sainte-Marie,residential,False,69.2,"LINESTRING (2.8262729 49.4188672, 2.8262384 49.4188493, 2.825621 49.4185299, 2.8255242 49.4184798)",30,,,,,
35918219,True,1,Rue Pierre Sauvage,residential,False,86.295,"LINESTRING (2.8262189 49.4189224, 2.8261987 49.4189394, 2.8258017 49.419313, 2.825547 49.4195035, 2.8255029 49.4195419)",30,,,,,
35918221,True,1,Rue d'Humières,residential,False,163.15800000000002,"LINESTRING (2.8262189 49.4189224, 2.8270874 49.4194158, 2.8279242 49.4198828)",30,,,,,
35943579,True,,Rue Saint-Louis,residential,False,84.258,"LINESTRING (2.8275597 49.4191156, 2.8281683 49.4184695)",30,,,,,
35918220,True,,Rue le Féron,residential,False,92.336,"LINESTRING (2.8275597 49.4191156, 2.8270728 49.4188276, 2.8266413 49.4186004, 2.8265921 49.4185745)",30,,,,,
35918226,True,2,Rue du Général Leclerc,tertiary,False,81.17099999999999,"LINESTRING (2.8234301 49.4186169, 2.8235215 49.4186509, 2.8235758 49.4186692, 2.8242942 49.418912, 2.8244239 49.4189558)",30,,,,,
37746097,False,2,,residential,False,46.541,"LINESTRING (2.8299962 49.4182972, 2.8298685 49.4182325, 2.8296887 49.4181414, 2.8294867 49.4180416)",30,,,,,
106284581,False,3,Place du Général de Gaulle,residential,False,80.88399999999999,"LINESTRING (2.8299962 49.4182972, 2.8300988 49.418221, 2.830466 49.4179484, 2.8307331 49.4177501)",30,,,,,
"[263796840, 24554136]",False,3,Place du Général de Gaulle,residential,True,85.363,"LINESTRING (2.8299962 49.4182972, 2.8298965 49.4183758, 2.8295303 49.4186645, 2.8292401 49.4188866)",30,,,,,
"[691717123, 258427394, 583915667]",True,"['1', '2']",Rue du Dahomey,residential,False,115.999,"LINESTRING (2.8291613 49.4178657, 2.8289164 49.4177825, 2.8285656 49.4176633, 2.8281974 49.4175407, 2.8279319 49.4174504, 2.8277364 49.4173872)",30,,,,,
"[574283573, 583915669]",False,2,,residential,True,30.625999999999998,"LINESTRING (2.8291613 49.4178657, 2.8292921 49.417936, 2.8294437 49.4180138, 2.8294867 49.4180416)",30,,,,,
37746081,True,,Rue des Cordeliers,residential,False,157.42700000000002,"LINESTRING (2.8267906 49.4167107, 2.8264478 49.4164622, 2.826415 49.4164384, 2.8260871 49.4162125, 2.8258427 49.4161324, 2.8255364 49.4160874, 2.8249953 49.4160285)",30,,,,,
263787281,False,3,Rue Magenta,secondary,False,30.461,"LINESTRING (2.8267906 49.4167107, 2.8266388 49.4168539, 2.8265493 49.4169352)",30,,,,,
"[263787281, 24554146, 691717124]",False,3,Rue Magenta,secondary,True,83.55499999999999,"LINESTRING (2.8267906 49.4167107, 2.8268751 49.4166325, 2.8270056 49.4165117, 2.8270497 49.4164338, 2.8270679 49.4164082, 2.8271188 49.4163442, 2.8271874 49.4162434, 2.8272328 49.416186, 2.8272659 49.4161443, 2.8273386 49.4160526)",30,,,,,
35943594,True,1,Rue de la Surveillance,residential,False,93.126,"LINESTRING (2.8261725 49.4174215, 2.8262156 49.4174307, 2.8262778 49.4174467, 2.826808 49.4176334, 2.8273046 49.4178184)",30,,,,destination,
"[37746074, 33189259]",False,2,"['Rue Jean Legendre', ""Place de l'Hôtel de Ville""]",secondary,False,85.583,"LINESTRING (2.8261725 49.4174215, 2.826073 49.4175548, 2.8260357 49.4175836, 2.8259789 49.4176085, 2.8259271 49.4176203, 2.8258783 49.417623, 2.8258114 49.4176167, 2.8256889 49.417581, 2.825467 49.4175049, 2.8254055 49.4174837, 2.8253428 49.4174797, 2.8252832 49.4174961, 2.8252258 49.4175276)",30,,,,,
37746074,False,2,Rue Jean Legendre,secondary,True,38.31,"LINESTRING (2.8261725 49.4174215, 2.8263038 49.417198, 2.8263303 49.4171507, 2.8263705 49.4171024)",30,,,,,
1170592511,False,,Boulevard Victor Hugo,residential,False,5.962,"LINESTRING (2.8303203 49.415896, 2.8303608 49.4159427)",,,,,,
37657881,True,1,Rue de la Sous-Préfecture,residential,False,16.003999999999998,"LINESTRING (2.8303203 49.415896, 2.8301981 49.4158748, 2.8301037 49.4158802)",,,3.50,,,
"[35943597, 1170592511]",False,,Boulevard Victor Hugo,residential,True,18.346999999999998,"LINESTRING (2.8303203 49.415896, 2.8302306 49.4157727, 2.830212 49.4157468)",,,,,,
24554143,True,1,Rue Pierre Sauvage,residential,False,58.95000000000001,"LINESTRING (2.8273046 49.4178184, 2.8269273 49.4182475, 2.826927 49.4182567, 2.8269261 49.4182833)",30,,,,,
37746091,True,1,Rue des Minimes,residential,False,44.765,"LINESTRING (2.8281683 49.4184695, 2.8286323 49.4186466, 2.8287066 49.4186674)",30,,,,,
35943593,False,2,Rue Sainte-Marie,residential,True,34.159,"LINESTRING (2.8251402 49.4183011, 2.8251988 49.418331, 2.8255242 49.4184798)",30,,,,,
263700734,False,3,Rue Solférino,secondary,False,53.46,"LINESTRING (2.8251402 49.4183011, 2.8254735 49.4179882, 2.8255402 49.417898)",30,,10,,,
"[263700731, 263700725, 263700734]",False,"['2', '3']",Rue Solférino,secondary,True,89.36099999999999,"LINESTRING (2.8251402 49.4183011, 2.8250547 49.4183799, 2.8250211 49.4184136, 2.8250072 49.4184263, 2.8249839 49.4184474, 2.8248118 49.4186037, 2.8247074 49.4187012, 2.8246542 49.418749, 2.8244812 49.4189044, 2.8244239 49.4189558)",30,,10,,,
35943586,True,1,Rue du Change,residential,False,67.15299999999999,"LINESTRING (2.8241778 49.4165463, 2.8240282 49.416652, 2.823637 49.4168986, 2.8235971 49.416944, 2.8236014 49.4169975)",30,,,,,
37720885,True,1,Rue des Boucheries,residential,False,70.70400000000001,"LINESTRING (2.8241778 49.4165463, 2.8242155 49.4165087, 2.824494 49.4159462)",30,,,,,
35943595,False,2,Rue d'Ulm,residential,True,82.505,"LINESTRING (2.830156 49.4193288, 2.8296802 49.4190991, 2.8292401 49.4188866)",30,,,,,
37746073,False,2,Rue Othenin,residential,False,228.78400000000002,"LINESTRING (2.830156 49.4193288, 2.8300945 49.4193773, 2.8296552 49.4197237, 2.8283634 49.4207421, 2.828236 49.4208425, 2.828143 49.4209158)",30,,,,,
"[263796851, 261134180, 263796847]",False,"['1', '2']",Rue d'Ulm,residential,False,77.524,"LINESTRING (2.830156 49.4193288, 2.8302361 49.4193758, 2.830412 49.4194653, 2.8306155 49.4195776, 2.8309882 49.4197678)",30,,,,,
35943597,False,,Boulevard Victor Hugo,residential,False,138.048,"LINESTRING (2.8286003 49.4147751, 2.82869 49.4148223, 2.8294432 49.4152131, 2.8299813 49.4154923, 2.8300956 49.4155463)",,,,,,
119670133,False,2,Rue Saint-Lazare,secondary,False,90.773,"LINESTRING (2.8286003 49.4147751, 2.8287174 49.4146807, 2.828767 49.4146397, 2.8292636 49.4142289, 2.8293794 49.4141352)",,,,D 332,,
514001041,False,,Rue de Vermenton,residential,True,79.774,"LINESTRING (2.8286003 49.4147751, 2.8285171 49.4147237, 2.8278113 49.4142739)",,,,,,
35943597,False,,Boulevard Victor Hugo,residential,False,23.831,"LINESTRING (2.8300956 49.4155463, 2.8301317 49.4156086, 2.830212 49.4157468)",,,,,,
35943597,False,,Boulevard Victor Hugo,residential,True,138.048,"LINESTRING (2.8300956 49.4155463, 2.8299813 49.4154923, 2.8294432 49.4152131, 2.82869 49.4148223, 2.8286003 49.4147751)",,,,,,
37657874,True,,Rue de l'Orangerie,residential,False,180.60799999999998,"LINESTRING (2.8300956 49.4155463, 2.8301503 49.4155242, 2.8306961 49.4150828, 2.8315625 49.4143656, 2.8316335 49.4142728)",,,,,,
37657880,False,2,Avenue de la Résistance,residential,True,153.64,"LINESTRING (2.8310912 49.4171014, 2.831207 49.4166848, 2.8314139 49.4159159, 2.8314691 49.4157418)",,,,,,
106284567,False,2,Avenue de la Résistance,residential,False,47.023,"LINESTRING (2.8310912 49.4171014, 2.8310009 49.4174524, 2.8310204 49.4175182)",,,,,,
1170592511,False,,Boulevard Victor Hugo,residential,True,139.35700000000003,"LINESTRING (2.8310912 49.4171014, 2.8309724 49.4169543, 2.8308297 49.416706, 2.8307654 49.4166017, 2.8303824 49.4159801, 2.8303608 49.4159427)",,,,,,
"[263796851, 263796854]",False,2,Rue d'Ulm,residential,False,67.10300000000001,"LINESTRING (2.8309882 49.4197678, 2.831029 49.4197869, 2.8313431 49.4199455, 2.8317022 49.4201525)",30,,,,,
"[263796851, 261134180, 263796847]",False,"['1', '2']",Rue d'Ulm,residential,True,77.524,"LINESTRING (2.8309882 49.4197678, 2.8306155 49.4195776, 2.830412 49.4194653, 2.8302361 49.4193758, 2.830156 49.4193288)",30,,,,,
