osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,lanes,bridge,access,width
283611928,secondary,,True,False,19.459,"LINESTRING (0.5936881 42.794877, 0.5937678 42.794881, 0.5938118 42.7948817, 0.593856 42.7948742, 0.5939203 42.7948554)",D 618,Cours de la Casseyde,,,,,
26678593,secondary,,False,True,179.185,"LINESTRING (0.5911716 42.7937259, 0.5909932 42.7937372, 0.5906426 42.7937743, 0.5903507 42.7937862, 0.5902694 42.7937826, 0.5900833 42.7937742, 0.5894414 42.7936705, 0.5890058 42.793603)",D 618,Avenue Jean Moulin,50,,,,
30826422,secondary,,False,False,245.546,"LINESTRING (0.5911716 42.7937259, 0.5912877 42.793727, 0.5914231 42.7937411, 0.5915471 42.7937693, 0.5917306 42.7938326, 0.5919022 42.7939191, 0.5924832 42.7942299, 0.5927504 42.794387, 0.5929358 42.7945103, 0.5931332 42.7946211, 0.5933866 42.7947446, 0.5936881 42.794877)",D 618,Cours de la Casseyde,,2,,,
"[520087893, 219002117, 219002118]",residential,,False,True,73.417,"LINESTRING (0.5911716 42.7937259, 0.5911688 42.79369, 0.5911626 42.7936111, 0.59116 42.7935772, 0.5911166 42.7933615, 0.591068 42.7930704)",,Rue Nérée Boubée,,,yes,,
30925967,residential,,False,False,209.59,"LINESTRING (0.596878 42.7937892, 0.5968505 42.793776, 0.5967967 42.7937563, 0.5962896 42.7937091, 0.595332 42.793638, 0.5945985 42.7935765, 0.5944562 42.7935549, 0.5943419 42.7935322)",,Rue Henry Russel,,,,,
71444366,secondary,,False,False,49.537,"LINESTRING (0.596878 42.7937892, 0.5971337 42.7934467, 0.5971697 42.7933985)",D 125,Boulevard Charles de Gaulle,,,,,
71444366,secondary,,False,True,43.609,"LINESTRING (0.596878 42.7937892, 0.5967633 42.7939565, 0.5966654 42.7941484)",D 125,Boulevard Charles de Gaulle,,,,,
30925960,secondary_link,,False,True,14.847,"LINESTRING (0.596207 42.7951152, 0.596125 42.7952344)",,,,,,,
26781418,secondary,,False,False,43.502,"LINESTRING (0.596207 42.7951152, 0.5962286 42.795087, 0.5963369 42.7948801, 0.5963992 42.7947507)",D 125,Boulevard Charles de Gaulle,,,,,
253131875,primary,,True,False,48.715,"LINESTRING (0.596207 42.7951152, 0.5962938 42.7951195, 0.5964357 42.7951393, 0.5965308 42.7951641, 0.5966221 42.7952057, 0.5966862 42.7952481, 0.5967275 42.7952904)",D 125,Rue Alexander Fleming,,,,,
26678591,primary,roundabout,True,False,43.764,"LINESTRING (0.5943767 42.7951587, 0.5943323 42.7951353, 0.5942441 42.7950798, 0.594194 42.7950601, 0.5941428 42.7950484, 0.5941199 42.7950431, 0.5940656 42.795036, 0.593998 42.7950324, 0.5939473 42.7950193, 0.5939063 42.7949931)",,,,,,,
283611926,tertiary,,True,False,19.039,"LINESTRING (0.5939635 42.7946942, 0.5940156 42.7947319, 0.5940663 42.794788, 0.5941036 42.7948301)",,Avenue du Maréchal Foch,30,,,,
"[290600203, 290600204, 675952782, 674629786, 369604892]",tertiary,,False,True,216.56300000000002,"LINESTRING (0.5939635 42.7946942, 0.593874 42.7945993, 0.5935346 42.794258, 0.5932226 42.7939185, 0.5931671 42.7938594, 0.5930456 42.7937289, 0.593019 42.7936993, 0.5929853 42.7936637, 0.5924428 42.7930982)",,Avenue du Maréchal Foch,30,,yes,,
30827399,residential,,False,True,24.724999999999998,"LINESTRING (0.591196 42.792173, 0.5914184 42.7921129, 0.591474 42.7920868)",,Place du Comminges,,,,,
520087895,residential,,True,False,52.480000000000004,"LINESTRING (0.591196 42.792173, 0.5909937 42.7925895, 0.5909856 42.7926187)",,Rue Nérée Boubée,,,,,
30827401,residential,,False,True,75.597,"LINESTRING (0.5909856 42.7926187, 0.5909456 42.7926192, 0.5908995 42.7926151, 0.5907574 42.7925789, 0.5905115 42.7925062, 0.5904221 42.7924829, 0.5902509 42.7924376, 0.5901551 42.7924124, 0.5901093 42.7924106)",,Rue Jules François,,,,,
520087893,residential,,False,False,50.684,"LINESTRING (0.5909856 42.7926187, 0.59099 42.7926614, 0.591068 42.7930704)",,Rue Nérée Boubée,,,,,
30827400,residential,,False,False,80.958,"LINESTRING (0.591068 42.7930704, 0.591112 42.7930661, 0.5920457 42.7931856)",,Impasse Nérée Boubée,,,,,
"[219002117, 520087893, 219002118]",residential,,False,False,73.417,"LINESTRING (0.591068 42.7930704, 0.5911166 42.7933615, 0.59116 42.7935772, 0.5911626 42.7936111, 0.5911688 42.79369, 0.5911716 42.7937259)",,Rue Nérée Boubée,,,yes,,
520087893,residential,,False,True,50.684,"LINESTRING (0.591068 42.7930704, 0.59099 42.7926614, 0.5909856 42.7926187)",,Rue Nérée Boubée,,,,,
30827400,residential,,False,True,80.958,"LINESTRING (0.5920457 42.7931856, 0.591112 42.7930661, 0.591068 42.7930704)",,Impasse Nérée Boubée,,,,,
30827401,residential,,False,False,75.597,"LINESTRING (0.5901093 42.7924106, 0.5901551 42.7924124, 0.5902509 42.7924376, 0.5904221 42.7924829, 0.5905115 42.7925062, 0.5907574 42.7925789, 0.5908995 42.7926151, 0.5909456 42.7926192, 0.5909856 42.7926187)",,Rue Jules François,,,,,
30827403,residential,,False,False,54.203,"LINESTRING (0.5901093 42.7924106, 0.5901097 42.7921895, 0.5901095 42.7921297, 0.5900838 42.791924)",,Rue des Rosiers,,,,,
30827403,residential,,False,True,14.777000000000001,"LINESTRING (0.5901093 42.7924106, 0.590108 42.7924255, 0.590091 42.7925428)",,Rue des Rosiers,,,,,
30827403,residential,,False,False,88.70400000000001,"LINESTRING (0.5899982 42.7933376, 0.5900555 42.7928761, 0.5900581 42.7928572, 0.590091 42.7925428)",,Rue des Rosiers,,,,,
30827403,residential,,False,True,54.203,"LINESTRING (0.5900838 42.791924, 0.5901095 42.7921297, 0.5901097 42.7921895, 0.5901093 42.7924106)",,Rue des Rosiers,,,,,
674457383,residential,,True,False,63.84400000000001,"LINESTRING (0.5900838 42.791924, 0.5905358 42.7918841, 0.5907746 42.7918555, 0.5908582 42.7918434)",,Rue Paul Boileau,,,,,
30827404,living_street,,True,False,19.483,"LINESTRING (0.5895234 42.7915184, 0.5895839 42.7916879)",,Rue Paul Boileau,10,,,,
"[290898122, 674374379]",living_street,,False,False,12.341999999999999,"LINESTRING (0.5895234 42.7915184, 0.5894702 42.7915273, 0.5893765 42.7915448)",,"['Rue du Docteur Germes', 'Place Gabriel Rouy']","['30', '10']",,,,
30827537,residential,,False,True,106.358,"LINESTRING (0.5896157 42.7917704, 0.589477 42.7919229, 0.58946 42.7919426, 0.5892997 42.7921741, 0.5892917 42.7921921, 0.5891389 42.7926498)",,Rue Gabriel Nadau,,,,,
674457383,residential,,True,False,45.378,"LINESTRING (0.5896157 42.7917704, 0.5897118 42.7918576, 0.5897761 42.7919005, 0.5898499 42.7919264, 0.5899914 42.7919313, 0.5900838 42.791924)",,Rue Paul Boileau,,,,,
"[674490327, 674670399]",residential,,True,False,33.335,"LINESTRING (0.5908582 42.7918434, 0.5909389 42.7918748, 0.5910274 42.7918847, 0.5910922 42.7918797, 0.5911486 42.7918699, 0.5912013 42.79186, 0.591242 42.7918385)",,"['Place du Comminges', 'Rue Legrand']",,,,,
30828157,living_street,,True,False,2.941,"LINESTRING (0.5907076 42.7913286, 0.5906724 42.7913343)",,Rue du Docteur Germes,10,,,,
675952780,living_street,,True,False,55.383,"LINESTRING (0.5907076 42.7913286, 0.590728 42.7912923, 0.5907529 42.7912282, 0.5907795 42.7911454, 0.5908089 42.7911088, 0.5908397 42.7910887, 0.5909166 42.7910571, 0.5910167 42.7910274, 0.5910811 42.791025, 0.5911381 42.7910355)",,Place du Maréchal Joffre,10,,,,
30827404,living_street,,True,False,9.534,"LINESTRING (0.5895839 42.7916879, 0.5896157 42.7917704)",,Rue Paul Boileau,10,,,,
30827406,living_street,,True,False,93.498,"LINESTRING (0.5906919 42.7915103, 0.5905559 42.7915215, 0.5904676 42.7915302, 0.5903516 42.7915331, 0.5902842 42.7915344, 0.5901996 42.7915422, 0.5900559 42.7915649, 0.5898565 42.7916048, 0.5897572 42.7916288, 0.5896709 42.7916476, 0.5895839 42.7916879)",,Rue Sengez,,,,,
30827408,living_street,,True,False,40.32899999999999,"LINESTRING (0.5906919 42.7915103, 0.5906985 42.7915697, 0.5907126 42.7916363, 0.59073 42.791691, 0.5907842 42.7917656, 0.5908356 42.7918231, 0.5908582 42.7918434)",,Rue Legrand,,,,,
674374379,living_street,,False,False,34.642,"LINESTRING (0.5893765 42.7915448, 0.5890823 42.7916013, 0.5889658 42.7916237)",,Place Gabriel Rouy,30,,,,
"[290898122, 674374379]",living_street,,False,True,12.341999999999999,"LINESTRING (0.5893765 42.7915448, 0.5894702 42.7915273, 0.5895234 42.7915184)",,"['Rue du Docteur Germes', 'Place Gabriel Rouy']","['30', '10']",,,,
30827410,living_street,,True,False,36.669,"LINESTRING (0.591148 42.7912784, 0.5910724 42.7912723, 0.5910035 42.7912787, 0.5908918 42.7912929, 0.5907076 42.7913286)",,Place du Maréchal Joffre,10,,,,
"[290600201, 674490324]",tertiary,,False,"[False, True]",63.443,"LINESTRING (0.591148 42.7912784, 0.5911533 42.7913445, 0.5911571 42.7914003, 0.5911759 42.7916526, 0.5911956 42.7917569, 0.5912034 42.7917954, 0.591242 42.7918385)",,Avenue Carnot,"['30', '10']",,,,
"[290600202, 675952781]",tertiary,,False,False,27.073,"LINESTRING (0.591148 42.7912784, 0.5911454 42.7912295, 0.5911414 42.7911703, 0.5911383 42.7911251, 0.5911337 42.7910514, 0.5911381 42.7910355)",,Avenue Carnot,"['30', '10']",,,,
290600202,tertiary,,False,False,24.527,"LINESTRING (0.5911381 42.7910355, 0.5912534 42.7908318)",,Avenue Carnot,30,,,,
"[290600202, 675952781]",tertiary,,False,True,27.073,"LINESTRING (0.5911381 42.7910355, 0.5911337 42.7910514, 0.5911383 42.7911251, 0.5911414 42.7911703, 0.5911454 42.7912295, 0.591148 42.7912784)",,Avenue Carnot,"['30', '10']",,,,
30827537,residential,,False,False,106.358,"LINESTRING (0.5891389 42.7926498, 0.5892917 42.7921921, 0.5892997 42.7921741, 0.58946 42.7919426, 0.589477 42.7919229, 0.5896157 42.7917704)",,Rue Gabriel Nadau,,,,,
"[30827536, 30827537, 30827535]",residential,,False,True,106.56700000000001,"LINESTRING (0.5891389 42.7926498, 0.5891123 42.7927989, 0.5890403 42.7933695, 0.5890188 42.7935353, 0.589014 42.7935694, 0.5890058 42.793603)",,Rue Gabriel Nadau,,,yes,,
30828168,residential,,False,False,89.145,"LINESTRING (0.5891389 42.7926498, 0.589177 42.7926558, 0.5893678 42.7926684, 0.5896965 42.7926977, 0.5897334 42.7926962, 0.5897598 42.792678, 0.5897848 42.7925941, 0.5898185 42.7925611, 0.5898546 42.7925397, 0.5899081 42.792532, 0.590091 42.7925428)",,Rue de l'One,,,,,
30828169,residential,,False,False,37.179,"LINESTRING (0.5891389 42.7926498, 0.5890929 42.7926427, 0.5886868 42.7926094)",,Impasse Raoul Lafagette,,,,destination,
30827403,residential,,False,False,14.777000000000001,"LINESTRING (0.590091 42.7925428, 0.590108 42.7924255, 0.5901093 42.7924106)",,Rue des Rosiers,,,,,
30827403,residential,,False,True,88.70400000000001,"LINESTRING (0.590091 42.7925428, 0.5900581 42.7928572, 0.5900555 42.7928761, 0.5899982 42.7933376)",,Rue des Rosiers,,,,,
30828168,residential,,False,True,89.14500000000001,"LINESTRING (0.590091 42.7925428, 0.5899081 42.792532, 0.5898546 42.7925397, 0.5898185 42.7925611, 0.5897848 42.7925941, 0.5897598 42.792678, 0.5897334 42.7926962, 0.5896965 42.7926977, 0.5893678 42.7926684, 0.589177 42.7926558, 0.5891389 42.7926498)",,Rue de l'One,,,,,
26678593,secondary,,False,False,179.18499999999997,"LINESTRING (0.5890058 42.793603, 0.5894414 42.7936705, 0.5900833 42.7937742, 0.5902694 42.7937826, 0.5903507 42.7937862, 0.5906426 42.7937743, 0.5909932 42.7937372, 0.5911716 42.7937259)",D 618,Avenue Jean Moulin,50,,,,
26678593,secondary,,False,True,43.213,"LINESTRING (0.5890058 42.793603, 0.5889309 42.7935941, 0.5887009 42.7935647, 0.5884834 42.7935392)",D 618,Avenue Jean Moulin,50,,,,
"[30827536, 30827537, 30827535]",residential,,False,False,106.56700000000001,"LINESTRING (0.5890058 42.793603, 0.589014 42.7935694, 0.5890188 42.7935353, 0.5890403 42.7933695, 0.5891123 42.7927989, 0.5891389 42.7926498)",,Rue Gabriel Nadau,,,yes,,
30828158,residential,,False,True,21.528,"LINESTRING (0.5876586 42.7928639, 0.5876008 42.792675)",,Avenue Henri Dunant,,,,,
"[30828160, 30828158, 30828159]",residential,,False,False,63.96699999999999,"LINESTRING (0.5876586 42.7928639, 0.5876889 42.7929608, 0.5877747 42.7932616, 0.5878053 42.7933773, 0.5878126 42.793411, 0.5878108 42.7934275)",,Avenue Henri Dunant,,,yes,,
308206200,residential,,True,False,43.961,"LINESTRING (0.5876586 42.7928639, 0.587308 42.7929261, 0.5871707 42.7928429)",,Résidence du Vénasque,,,,,
30828160,residential,,False,False,6.8,"LINESTRING (0.5878108 42.7934275, 0.5877954 42.7934876)",,Avenue Henri Dunant,,,,,
"[30828160, 30828158, 30828159]",residential,,False,True,63.967,"LINESTRING (0.5878108 42.7934275, 0.5878126 42.793411, 0.5878053 42.7933773, 0.5877747 42.7932616, 0.5876889 42.7929608, 0.5876586 42.7928639)",,Avenue Henri Dunant,,,yes,,
1219971174,secondary,,True,False,56.272,"LINESTRING (0.5878108 42.7934275, 0.5879744 42.7934561, 0.5882286 42.7934994, 0.5884834 42.7935392)",D 618,Avenue Jean Moulin,50,,,,
30828169,residential,,False,False,94.88900000000001,"LINESTRING (0.5886868 42.7926094, 0.5882097 42.7925868, 0.5881852 42.793089)",,Impasse Raoul Lafagette,,,,destination,
30828169,residential,,False,True,85.289,"LINESTRING (0.5886868 42.7926094, 0.5885812 42.7930701, 0.5885621 42.7930881, 0.5885265 42.7930929, 0.5881852 42.793089)",,Impasse Raoul Lafagette,,,,destination,
30828169,residential,,False,True,37.179,"LINESTRING (0.5886868 42.7926094, 0.5890929 42.7926427, 0.5891389 42.7926498)",,Impasse Raoul Lafagette,,,,destination,
30827534,residential,,False,True,21.908,"LINESTRING (0.5881852 42.793089, 0.5881723 42.7932858)",,,,,,destination,
30828169,residential,,False,False,85.289,"LINESTRING (0.5881852 42.793089, 0.5885265 42.7930929, 0.5885621 42.7930881, 0.5885812 42.7930701, 0.5886868 42.7926094)",,Impasse Raoul Lafagette,,,,destination,
30828169,residential,,False,True,94.88900000000001,"LINESTRING (0.5881852 42.793089, 0.5882097 42.7925868, 0.5886868 42.7926094)",,Impasse Raoul Lafagette,,,,destination,
30827534,residential,,False,False,21.908,"LINESTRING (0.5881723 42.7932858, 0.5881852 42.793089)",,,,,,destination,
290600202,tertiary,,False,True,10.04,"LINESTRING (0.5915998 42.790188, 0.591554 42.7902718)",,Avenue Carnot,30,,,,
28048348,tertiary,,False,False,108.451,"LINESTRING (0.5915998 42.790188, 0.591633 42.7901282, 0.5918409 42.7897179, 0.591976 42.7894627, 0.5919909 42.7894347, 0.5920747 42.7892771)",,Allées d'Étigny,30,,,,
"[30842560, 1000609685]",living_street,,True,False,81.437,"LINESTRING (0.5915998 42.790188, 0.5915052 42.790162, 0.5913757 42.790131, 0.591046 42.7900685, 0.5907541 42.790017, 0.5906351 42.7900055)",,Rue Victor Hugo,10,,,,
290600202,tertiary,,False,False,41.048,"LINESTRING (0.5913667 42.7906144, 0.5914181 42.7905178, 0.5915291 42.7903172, 0.591554 42.7902718)",,Avenue Carnot,30,,,,
290600202,tertiary,,False,True,25.881,"LINESTRING (0.5913667 42.7906144, 0.591271 42.7907968, 0.5912534 42.7908318)",,Avenue Carnot,30,,,,
674496401,living_street,,False,True,24.483,"LINESTRING (0.5913667 42.7906144, 0.5912906 42.7905964, 0.5912447 42.7905907, 0.5911864 42.7905886, 0.5910714 42.7905931)",,Rue Gambetta,10,,,,
30842555,living_street,,True,False,40.508,"LINESTRING (0.5901434 42.7907864, 0.5900999 42.7907108, 0.5900577 42.7906365, 0.5899984 42.7905244, 0.5899667 42.7904463)",,Rue Azémar,,,,,
94245905,living_street,,True,False,78.946,"LINESTRING (0.5901434 42.7907864, 0.5904137 42.7907142, 0.5906127 42.7906625, 0.5907345 42.7906409, 0.5908515 42.7906201, 0.5909926 42.7906006, 0.5910714 42.7905931)",,Rue Gambetta,10,,,,
"[30842554, 674374379]",living_street,,False,True,56.672000000000004,"LINESTRING (0.5882923 42.791748, 0.5884018 42.7917292, 0.5885767 42.7916981, 0.5886639 42.7916814, 0.5887307 42.7916686, 0.5889249 42.7916315, 0.5889658 42.7916237)",,"['Avenue Jean Jaurès', 'Place Gabriel Rouy']","['30', '10']",,,,
"[30842558, 30842559]",living_street,,True,False,90.125,"LINESTRING (0.5882923 42.791748, 0.5882799 42.7917089, 0.5881129 42.791404, 0.5881039 42.7913799, 0.5880941 42.7912848, 0.5881028 42.7911724, 0.5881322 42.7910606, 0.5881762 42.7909713)",,Rue Laity,,,,,
"[94245858, 675952788]","['living_street', 'residential']",,False,False,79.236,"LINESTRING (0.5882923 42.791748, 0.5877746 42.7918397, 0.5874368 42.7918989, 0.5873479 42.7919138)",,Avenue Jean Jaurès,"['50', '10']",,,,
30842560,living_street,,True,False,40.282,"LINESTRING (0.5899931 42.7901089, 0.5895165 42.7902033)",,Rue Victor Hugo,10,,,,
30828157,living_street,,True,False,68.598,"LINESTRING (0.5903449 42.7913874, 0.5896137 42.7915048, 0.5895234 42.7915184)",,Rue du Docteur Germes,10,,,,
508451088,living_street,,True,False,69.914,"LINESTRING (0.5903449 42.7913874, 0.5903354 42.791355, 0.5902743 42.7912459, 0.5901884 42.7911215, 0.590186 42.7910897, 0.5901814 42.7910269, 0.5901678 42.7908447, 0.5901434 42.7907864)",,Rue Azémar,,,,,
30842556,living_street,,True,False,77.28800000000001,"LINESTRING (0.5894108 42.7908542, 0.589385 42.7909049, 0.5893802 42.7910442, 0.589366 42.7915119, 0.5893765 42.7915448)",,Rue Thiers,,,,,
94245905,living_street,,True,False,42.763,"LINESTRING (0.5894108 42.7908542, 0.5894442 42.7908524, 0.5896649 42.7908435, 0.5898209 42.7908336, 0.5899336 42.7908281)",,Rue Gambetta,10,,,,
30842557,living_street,,True,False,73.06,"LINESTRING (0.5895165 42.7902033, 0.5895193 42.790213, 0.5894115 42.7907464, 0.5894134 42.7908325, 0.5894108 42.7908542)",,Rue Thiers,,,,,
674084805,living_street,,False,True,25.412000000000003,"LINESTRING (0.5895165 42.7902033, 0.589266 42.7902443, 0.5892125 42.7902529)",,Rue du Céciré,,,,,
674084805,living_street,,False,False,4.4030000000000005,"LINESTRING (0.5891598 42.7902614, 0.5891679 42.79026, 0.5892125 42.7902529)",,Rue du Céciré,,,,,
30842560,living_street,,True,False,53.758,"LINESTRING (0.5906351 42.7900055, 0.5906021 42.7900047, 0.5905032 42.7900151, 0.5899931 42.7901089)",,Rue Victor Hugo,10,,,,
30842614,living_street,,True,False,118.31,"LINESTRING (0.5906351 42.7900055, 0.5906406 42.7899698, 0.5908606 42.7889545)",,Rue de Superbagnères,,,,,
290395864,residential,,False,False,50.493,"LINESTRING (0.5908606 42.7889545, 0.5909197 42.7886932, 0.5909528 42.7886293, 0.5909896 42.7885115)",,Rue de Superbagnères,30,,,,
71444291,residential,roundabout,True,False,48.27499999999999,"LINESTRING (0.5910297 42.788193, 0.5909344 42.7882116, 0.5908358 42.7882116, 0.5907406 42.7881928, 0.5906553 42.7881565, 0.5905857 42.7881052, 0.5905366 42.7880425)",,,30,,,,
290395864,residential,,False,True,36.802,"LINESTRING (0.5910297 42.788193, 0.5910622 42.7882464, 0.5910667 42.788276, 0.5910641 42.7883057, 0.5909896 42.7885115)",,Rue de Superbagnères,30,,,,
28048348,tertiary,,False,False,57.537,"LINESTRING (0.5920747 42.7892771, 0.5922896 42.7888677, 0.592328 42.7887942)",,Allées d'Étigny,30,,,,
28048348,tertiary,,False,True,108.451,"LINESTRING (0.5920747 42.7892771, 0.5919909 42.7894347, 0.591976 42.7894627, 0.5918409 42.7897179, 0.591633 42.7901282, 0.5915998 42.790188)",,Allées d'Étigny,30,,,,
30842615,residential,,True,False,105.437,"LINESTRING (0.5920747 42.7892771, 0.5919795 42.7892477, 0.5913106 42.7890608, 0.5911511 42.7890165, 0.5908606 42.7889545)",,Rue Baron Lassus Nestier,30,,,,
283611924,tertiary,,True,False,20.305,"LINESTRING (0.5945285 42.7953034, 0.594413 42.7951933, 0.5943767 42.7951587)",D 125E,Avenue du Maréchal Foch,,,,,
30925960,secondary_link,,False,False,14.847,"LINESTRING (0.596125 42.7952344, 0.596207 42.7951152)",,,,,,,
253131874,primary,,True,False,58.697,"LINESTRING (0.596125 42.7952344, 0.595922 42.7952165, 0.5954095 42.7951799)",D 618,Rue Alexander Fleming,,,,,
26678591,primary,roundabout,True,False,4.429,"LINESTRING (0.594556 42.7951274, 0.5945143 42.7951529)",,,,,,,
26781418,secondary,,False,False,39.976,"LINESTRING (0.5963992 42.7947507, 0.596554 42.7944096)",D 125,Boulevard Charles de Gaulle,,,,,
"[30962362, 30962363]",residential,,False,"[False, True]",286.52700000000004,"LINESTRING (0.5963992 42.7947507, 0.5964618 42.7947593, 0.5965582 42.7947685, 0.5979835 42.7948201, 0.5980815 42.7948247, 0.5981339 42.7948068, 0.5981222 42.7947942, 0.5980502 42.7947172, 0.5978467 42.794572, 0.5976793 42.7944971, 0.597468 42.7944493, 0.5973148 42.7944294, 0.5966715 42.7944235, 0.5965917 42.7944184, 0.596554 42.7944096)",,"['Rue Alexandre Prat', 'Rue Jean Mermoz']",,,,,
26781418,secondary,,False,True,43.502,"LINESTRING (0.5963992 42.7947507, 0.5963369 42.7948801, 0.5962286 42.795087, 0.596207 42.7951152)",D 125,Boulevard Charles de Gaulle,,,,,
30925969,residential,,False,False,30.612,"LINESTRING (0.5943419 42.7935322, 0.5943152 42.7938068)",,,,,,,
30925967,residential,,False,False,98.918,"LINESTRING (0.5943419 42.7935322, 0.5942575 42.7935073, 0.5941254 42.7934671, 0.5939712 42.7934017, 0.5938599 42.7933409, 0.5937645 42.7932694, 0.5936478 42.7931373, 0.5935888 42.7929968, 0.5935607 42.7929186)",,Rue Henry Russel,,,,,
30925967,residential,,False,True,209.59,"LINESTRING (0.5943419 42.7935322, 0.5944562 42.7935549, 0.5945985 42.7935765, 0.595332 42.793638, 0.5962896 42.7937091, 0.5967967 42.7937563, 0.5968505 42.793776, 0.596878 42.7937892)",,Rue Henry Russel,,,,,
673900018,residential,,False,True,136.481,"LINESTRING (0.5943419 42.7935322, 0.594346 42.7934977, 0.5944865 42.7923094)",,Rue Colomic,,,,,
94245864,residential,,False,True,115.549,"LINESTRING (0.5937133 42.7908048, 0.5938615 42.7898101, 0.5938802 42.7897741)",,Impasse Mazens,,,,,
955662625,tertiary,,True,False,76.33200000000001,"LINESTRING (0.5937133 42.7908048, 0.593759 42.7908105, 0.5946014 42.7908787, 0.5946425 42.7908833)",,Rue Lamartine,,,,,
30925968,residential,,True,False,127.31099999999999,"LINESTRING (0.5946425 42.7908833, 0.5946443 42.7909321, 0.5945213 42.7920245)",,Rue Colomic,,,,,
291378386,tertiary,,True,False,129.15800000000002,"LINESTRING (0.5946425 42.7908833, 0.5947136 42.7908887, 0.5950301 42.7909149, 0.5951304 42.7909154, 0.5962162 42.7910043)",,Avenue Alexandre Dumas,,,,,
673900018,residential,,False,True,4.185,"LINESTRING (0.5944865 42.7923094, 0.5944908 42.7922719)",,Rue Colomic,,,,,
673900018,residential,,False,False,136.481,"LINESTRING (0.5944865 42.7923094, 0.594346 42.7934977, 0.5943419 42.7935322)",,Rue Colomic,,,,,
30925971,residential,,False,True,91.222,"LINESTRING (0.5971697 42.7933985, 0.597143 42.7933846, 0.5970746 42.7933684, 0.5970073 42.7933406, 0.5964917 42.7930852, 0.5962074 42.7929873)",,Impasse Beraldi,,,,,
71444366,secondary,,False,True,49.537,"LINESTRING (0.5971697 42.7933985, 0.5971337 42.7934467, 0.596878 42.7937892)",D 125,Boulevard Charles de Gaulle,,,,,
30925970,residential,,True,False,53.024,"LINESTRING (0.5957653 42.7923842, 0.5951174 42.7923475)",,Rue Stephen Liegeard,,,,,
30925972,residential,,False,False,62.173,"LINESTRING (0.5957653 42.7923842, 0.5957238 42.7927776, 0.5955657 42.7928943)",,Impasse de Vénasque,,,,,
30925972,residential,,False,True,62.173,"LINESTRING (0.5955657 42.7928943, 0.5957238 42.7927776, 0.5957653 42.7923842)",,Impasse de Vénasque,,,,,
30925970,residential,,True,False,51.653999999999996,"LINESTRING (0.5951174 42.7923475, 0.5945329 42.7923122, 0.5944865 42.7923094)",,Rue Stephen Liegeard,,,,,
30925973,unclassified,,False,False,72.829,"LINESTRING (0.5951174 42.7923475, 0.5950691 42.7927438, 0.5950755 42.7927702, 0.5950482 42.7929996)",,Impasse de Trimule,,,,,
30925973,unclassified,,False,True,72.829,"LINESTRING (0.5950482 42.7929996, 0.5950755 42.7927702, 0.5950691 42.7927438, 0.5951174 42.7923475)",,Impasse de Trimule,,,,,
674629786,tertiary,,False,False,22.054,"LINESTRING (0.591474 42.7920868, 0.5916307 42.7922484)",,Avenue du Maréchal Foch,30,,,,
