osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,lanes
603892775,Avenue du Président François Mitterrand,tertiary,False,False,193.658,"LINESTRING (-0.5263666 44.8309324, -0.5256777 44.8312356, -0.5256236 44.8312603, -0.5253948 44.8313633, -0.5252399 44.8314499, -0.5250899 44.8315683, -0.5249073 44.8317589, -0.5246146 44.8321)",,,
25725549,,tertiary,True,False,18.842,"LINESTRING (-0.5199331 44.8343202, -0.5199807 44.8343165, -0.5200237 44.8343018, -0.5200573 44.8342777, -0.5200776 44.834247, -0.5200821 44.8342133)",roundabout,,
25725549,,tertiary,True,False,16.992,"LINESTRING (-0.5198693 44.8341356, -0.5198363 44.8341553, -0.5198133 44.8341811, -0.5198024 44.8342107, -0.5198047 44.8342412, -0.5198199 44.8342698)",roundabout,,
"[1128017800, 25725585, 754604021, 1128017799]",Rue Henri Beraldi,residential,False,False,259.338,"LINESTRING (-0.5198693 44.8341356, -0.5197951 44.8340653, -0.5196086 44.8338932, -0.5193361 44.8336233, -0.5191115 44.833388, -0.5189867 44.8332714, -0.5188665 44.8331942, -0.5186987 44.8331226, -0.5184996 44.8330414, -0.5184224 44.8329869, -0.5183464 44.8328918, -0.5183228 44.8328312, -0.518313 44.8327279, -0.5183214 44.8326208, -0.5183665 44.8325185, -0.5184492 44.8324155, -0.5185067 44.8323586, -0.5185983 44.8322931)",,30,
26146637,Rue Jean Orteig,residential,False,False,80.27,"LINESTRING (-0.5185983 44.8322931, -0.5186342 44.8323363, -0.5189503 44.832693, -0.5189998 44.8327386, -0.5190876 44.8327618, -0.5192656 44.8327692)",,,
"[118391346, 754604021]","['Rue Franz Schrader', 'Rue Henri Beraldi']",residential,False,False,94.625,"LINESTRING (-0.5185983 44.8322931, -0.5189929 44.8320819, -0.5192151 44.8319783, -0.5192422 44.8319726, -0.5194402 44.8319314, -0.519642 44.8319056)",,30,
"[1128017800, 25725585, 754604021, 1128017799]",Rue Henri Beraldi,residential,False,True,259.338,"LINESTRING (-0.5185983 44.8322931, -0.5185067 44.8323586, -0.5184492 44.8324155, -0.5183665 44.8325185, -0.5183214 44.8326208, -0.518313 44.8327279, -0.5183228 44.8328312, -0.5183464 44.8328918, -0.5184224 44.8329869, -0.5184996 44.8330414, -0.5186987 44.8331226, -0.5188665 44.8331942, -0.5189867 44.8332714, -0.5191115 44.833388, -0.5193361 44.8336233, -0.5196086 44.8338932, -0.5197951 44.8340653, -0.5198693 44.8341356)",,30,
26146634,Rue Célestin Passet,residential,False,True,317.88599999999997,"LINESTRING (-0.519642 44.8319056, -0.5198396 44.8321848, -0.5199684 44.8324795, -0.5200152 44.8325246, -0.5200639 44.8325567, -0.5201383 44.8325848, -0.5202294 44.8325958, -0.5203256 44.8325793, -0.5204039 44.8325538, -0.5205044 44.8325127, -0.5206256 44.8324828, -0.5208532 44.8324424, -0.5209846 44.8324286, -0.5211172 44.8324131, -0.521217 44.8323823, -0.5212904 44.8323381, -0.5213472 44.8322456, -0.5213827 44.8321701, -0.5214369 44.8320858, -0.521511 44.8319884, -0.5215678 44.831934, -0.5216922 44.8318615, -0.5218906 44.8317679, -0.5224461 44.8315137)",,30,
"[118391346, 754604021]","['Rue Franz Schrader', 'Rue Henri Beraldi']",residential,False,True,94.625,"LINESTRING (-0.519642 44.8319056, -0.5194402 44.8319314, -0.5192422 44.8319726, -0.5192151 44.8319783, -0.5189929 44.8320819, -0.5185983 44.8322931)",,30,
118391356,Rue Jean Arlaud,residential,False,False,53.839,"LINESTRING (-0.519642 44.8319056, -0.5194757 44.8316256, -0.5193766 44.8314595)",,30,
