osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,width,tunnel,junction,ref
"[685046729, 685046730, 5004900]",Voûte d'Ainay,residential,30,True,False,34.254,"LINESTRING (4.8262424 45.7540403, 4.8261908 45.7540711, 4.8260331 45.7541342, 4.8259812 45.7541559, 4.8258673 45.7542015)",,,,,building_passage,,
29232426,Place d'Ainay,residential,30,False,True,51.968,"LINESTRING (4.8262424 45.7540403, 4.826298 45.7540208, 4.8268392 45.7538281)",,,,,,,
422924106,Rue Vaubecour,residential,30,True,False,78.821,"LINESTRING (4.8262424 45.7540403, 4.8262725 45.7540826, 4.8266688 45.754639, 4.8266945 45.7546751)",,,,,,,
4997624,Rue Jarente,residential,30,False,False,67.158,"LINESTRING (4.8266945 45.7546751, 4.8267565 45.754655, 4.8274168 45.7544409, 4.8274795 45.7544206)",2,,yes,,,,
422924106,Rue Vaubecour,residential,30,True,False,116.22500000000001,"LINESTRING (4.8266945 45.7546751, 4.8272501 45.755467, 4.8272908 45.755525, 4.8272945 45.7555303, 4.8273531 45.7556139)",,,,,,,
4997624,Rue Jarente,residential,30,False,True,67.158,"LINESTRING (4.8274795 45.7544206, 4.8274168 45.7544409, 4.8267565 45.754655, 4.8266945 45.7546751)",2,,yes,,,,
62116026,Rue Jarente,residential,30,True,False,60.429,"LINESTRING (4.8274795 45.7544206, 4.8275442 45.754399, 4.8281323 45.7542135, 4.8281886 45.7541958)",,,,,,,
62116335,Rue de l'Abbaye d'Ainay,residential,30,False,False,41.637,"LINESTRING (4.8274795 45.7544206, 4.827506 45.7544571, 4.8277221 45.7547546)",,,,5,,,
62116026,Rue Jarente,residential,30,True,False,77.251,"LINESTRING (4.8281886 45.7541958, 4.828547 45.7540829, 4.828675 45.7540198, 4.829021 45.753911, 4.8290851 45.7538994)",,,,,,,
"[4997635, 5004892]","[""Rue des Remparts d'Ainay"", ""Rue de l'Abbaye d'Ainay""]",residential,30,True,False,113.518,"LINESTRING (4.8278513 45.7537317, 4.827794 45.7537501, 4.8272144 45.7539595, 4.8271912 45.753968, 4.8271833 45.7539716, 4.8271797 45.7539791, 4.8271833 45.7539884, 4.8274476 45.754374, 4.8274795 45.7544206)",,,,8,,,
5004890,Rue Adélaïde Perrin,residential,30,True,False,57.862,"LINESTRING (4.8278513 45.7537317, 4.8278806 45.7537701, 4.8281602 45.7541565, 4.8281886 45.7541958)",,,,,,,
4997635,Rue des Remparts d'Ainay,residential,30,True,False,73.81400000000001,"LINESTRING (4.8286989 45.7534303, 4.828651 45.7534479, 4.8278995 45.7537128, 4.8278513 45.7537317)",,,,,,,
4997638,Rue d'Auvergne,residential,30,True,False,60.157000000000004,"LINESTRING (4.8290851 45.7538994, 4.8290431 45.7538487, 4.829033 45.7538354, 4.8287318 45.753469, 4.8286989 45.7534303)",,,,,,,
62116026,Rue Jarente,residential,30,True,False,44.173,"LINESTRING (4.8290851 45.7538994, 4.8291385 45.7538886, 4.8296053 45.7537389)",,,,,,,
23744751,Place Bellecour,residential,30,True,False,128.243,"LINESTRING (4.8301197 45.7577942, 4.8301298 45.7578116, 4.830157 45.7578583, 4.8306026 45.7585889, 4.8307192 45.758781, 4.8307229 45.7587873, 4.8307365 45.7588096, 4.8307416 45.7588185, 4.8307633 45.7588565)",1,,,,,,
23744753,Place Bellecour,residential,30,True,False,12.219999999999999,"LINESTRING (4.8301197 45.7577942, 4.830181 45.7577625, 4.8302554 45.7577398)",,,,,,,
23744750,Rue Paul Lintier,residential,30,True,False,69.516,"LINESTRING (4.8292958 45.75804, 4.8301197 45.7577942)",,,,4,,,
"[269173315, 269173317]",Rue du Plat,residential,30,True,False,128.78,"LINESTRING (4.8292958 45.75804, 4.8299645 45.7589729, 4.8299664 45.7589756, 4.8299713 45.7589869, 4.8299789 45.7590043, 4.8299868 45.7590319, 4.8300003 45.759085)",,,,,,,
269173312,Rue Antoine de Saint-Exupéry,secondary,30,True,False,50.875,"LINESTRING (4.8288488 45.7574615, 4.8294473 45.7572745)",3,,,,,,
269173317,Rue du Plat,residential,30,True,False,73.113,"LINESTRING (4.8288488 45.7574615, 4.8289103 45.7575273, 4.8289198 45.75754, 4.8292958 45.75804)",,,,,,,
82490531,Place Bellecour,residential,30,True,False,84.048,"LINESTRING (4.8294473 45.7572745, 4.8295815 45.7572886, 4.8296061 45.7573039, 4.8296103 45.7573074, 4.8296361 45.7573428, 4.8299278 45.757743, 4.8300133 45.7577772, 4.8301197 45.7577942)",,,,,,,
382989552,Place Bellecour,secondary,30,True,False,51.08,"LINESTRING (4.8294473 45.7572745, 4.8295811 45.7572046, 4.8297175 45.7571634, 4.8297672 45.7571483, 4.8297967 45.7571394, 4.8300485 45.7571061)",1,,,,,,
4189456,Rue du Colonel Chambonnet,primary,30,True,False,64.421,"LINESTRING (4.8307633 45.7588565, 4.8307081 45.7588722, 4.830675 45.7588821, 4.8304698 45.7589435, 4.8301414 45.7590407, 4.8301181 45.7590476, 4.8300608 45.7590648, 4.8300003 45.759085)",3,,,,,,
220298172,Place Bellecour,secondary,30,True,False,48.252,"LINESTRING (4.8300485 45.7571061, 4.8305692 45.7569997, 4.8306457 45.7569849)",2,,,,,,
478067800,Rue François Dauphin,residential,30,True,False,54.165,"LINESTRING (4.8310609 45.7560286, 4.8316257 45.7557919, 4.8316594 45.7557778)",,,,,,,
5134853,Rue du Plat,residential,30,True,False,39.2,"LINESTRING (4.8279886 45.7564142, 4.8280161 45.7564476, 4.82824 45.75672)",,,,,,,
478064559,Rue Sala,residential,30,True,False,93.227,"LINESTRING (4.8279886 45.7564142, 4.827934 45.7564283, 4.8279253 45.7564305, 4.8270044 45.7567965, 4.8269398 45.7568222)",1,,,,,,
478064559,Rue Sala,residential,30,True,False,65.967,"LINESTRING (4.8287213 45.7561132, 4.8282861 45.756292, 4.8280575 45.7563859, 4.8280127 45.7564043, 4.8279886 45.7564142)",1,,,,,,
4526967,Rue Saint-François de Sales,residential,30,True,False,87.81899999999999,"LINESTRING (4.8294319 45.7558169, 4.829416 45.7557893, 4.8289161 45.7551657, 4.828903 45.7551485, 4.828885 45.7551257)",,,yes,,,,
478064559,Rue Sala,residential,30,True,False,64.225,"LINESTRING (4.8294319 45.7558169, 4.8293739 45.7558411, 4.828761 45.7560967, 4.8287213 45.7561132)",1,,,,,,
5004893,Impasse Catelin,residential,30,False,True,73.61200000000001,"LINESTRING (4.8281169 45.7554266, 4.8280845 45.7553768, 4.827706 45.7548299)",,,,5.1,,,
"[777943875, 188351685]",Rue Sainte-Hélène,residential,30,True,False,36.503,"LINESTRING (4.8281169 45.7554266, 4.8278248 45.7555435, 4.8277897 45.755557, 4.8277077 45.7555886)",,,,"['4.3', '6.2']",,,
777943875,Rue Sainte-Hélène,residential,30,True,False,68.343,"LINESTRING (4.828885 45.7551257, 4.8288517 45.7551395, 4.8281695 45.7554059, 4.8281169 45.7554266)",,,,6.2,,,
4997638,Rue d'Auvergne,residential,30,True,False,110.899,"LINESTRING (4.8297718 45.7547741, 4.8297445 45.7547404, 4.8291158 45.7539373, 4.8290851 45.7538994)",,,,,,,
"[245546794, 777943875]",Rue Sainte-Hélène,residential,30,True,False,79.138,"LINESTRING (4.8297718 45.7547741, 4.829163 45.7550155, 4.8289302 45.7551093, 4.828885 45.7551257)",,,,6.2,,,
478064559,Rue Sala,residential,30,True,False,50.574,"LINESTRING (4.8300006 45.7555946, 4.8294319 45.7558169)",1,,,,,,
62116197,Rue Jarente,residential,30,True,False,71.008,"LINESTRING (4.8304411 45.7534787, 4.8303812 45.7534974, 4.8296053 45.7537389)",,,,,,,
88660239,Rue Auguste Comte,residential,30,True,False,102.677,"LINESTRING (4.8304411 45.7534787, 4.8304636 45.7535212, 4.8308804 45.7543077, 4.8309 45.7543448)",,,,3.2,,,
4378818,Place Gailleton,residential,30,True,False,24.592,"LINESTRING (4.8327847 45.7536456, 4.8326473 45.7534463)",1,,,,,,
967262445,Rue Sainte-Hélène,residential,30,True,False,60.449999999999996,"LINESTRING (4.8327847 45.7536456, 4.8327629 45.7536539, 4.8321584 45.75389, 4.8321048 45.7539111)",,,,,,,
245546794,Rue Sainte-Hélène,residential,30,True,False,105.182,"LINESTRING (4.8321048 45.7539111, 4.8320575 45.753928, 4.8309536 45.7543247, 4.8309 45.7543448)",,,,,,,
88660239,Rue Auguste Comte,residential,30,True,False,86.743,"LINESTRING (4.8309 45.7543448, 4.8309198 45.754381, 4.8312754 45.7550362, 4.8312961 45.7550743)",,,,3.2,,,
245546794,Rue Sainte-Hélène,residential,30,True,False,99.72599999999998,"LINESTRING (4.8309 45.7543448, 4.8308521 45.7543626, 4.8301642 45.7546299, 4.8298414 45.7547442, 4.8297718 45.7547741)",,,,,,,
76848607,Rue Sala,residential,30,True,False,116.096,"LINESTRING (4.8312961 45.7550743, 4.8312493 45.7550927, 4.8310022 45.7551901, 4.8309402 45.7552045, 4.8306137 45.7553332, 4.8300567 45.7555707, 4.8300006 45.7555946)",,,,5.5,,,
88660239,Rue Auguste Comte,residential,30,True,False,83.14899999999999,"LINESTRING (4.8312961 45.7550743, 4.8313173 45.7551153, 4.8316442 45.7557484, 4.8316594 45.7557778)",,,,3.2,,,
4274848,Rue François Dauphin,residential,30,True,False,106.221,"LINESTRING (4.8316594 45.7557778, 4.8317001 45.7557611, 4.8326295 45.75538, 4.8327405 45.7553337, 4.8327962 45.7553197, 4.8328498 45.75531)",,,,,,,
88660239,Rue Auguste Comte,residential,30,True,False,109.49000000000001,"LINESTRING (4.8316594 45.7557778, 4.8316772 45.755811, 4.8319124 45.756249, 4.8319464 45.7562788, 4.8321078 45.7565817, 4.8321213 45.7566071, 4.8321318 45.7566267, 4.8321642 45.7566953)",,,,3.2,,,
4378886,Rue Charles Biennier,residential,30,True,False,150.142,"LINESTRING (4.8328498 45.75531, 4.8329236 45.7552963, 4.8329896 45.7552802, 4.8338687 45.7550642, 4.8339232 45.7550507, 4.834673 45.7548579)",,,,,,,
"[21278384, 477545274, 787535474]",Rue de la Charité,residential,30,False,False,89.849,"LINESTRING (4.8328498 45.75531, 4.8328878 45.7553838, 4.8329747 45.755563, 4.8331521 45.7559099, 4.8332346 45.7560721)",3,,,,,,
21278384,Rue de la Charité,residential,30,False,True,50.842,"LINESTRING (4.8328498 45.75531, 4.8328228 45.7552569, 4.832629 45.7548795)",3,,,,,,
478067801,Rue Sala,residential,30,True,False,103.802,"LINESTRING (4.8324662 45.7546291, 4.8324411 45.7546331, 4.8324159 45.7546371, 4.8322936 45.7546636, 4.8322103 45.7546958, 4.832108 45.7547382, 4.8313307 45.75506, 4.8313075 45.7550696, 4.8312961 45.7550743)",,,,,,,
690243325,Rue de la Charité,residential,30,False,False,30.581,"LINESTRING (4.8324662 45.7546291, 4.8324908 45.7546722, 4.832629 45.7548795)",1,,,,,,
745154510,Rue de la Charité,residential,30,True,False,84.61800000000001,"LINESTRING (4.8324662 45.7546291, 4.8324514 45.7545997, 4.8324425 45.7545819, 4.8321206 45.7539426, 4.8321048 45.7539111)",,,,3.8,,,
"[92194787, 92194788, 4360391]",Quai du Docteur Gailleton,primary,50,True,False,425.26800000000003,"LINESTRING (4.8344361 45.7538111, 4.8347717 45.7542231, 4.8351689 45.7547424, 4.8351871 45.7547662, 4.8359441 45.755775, 4.8361701 45.7560876, 4.8367914 45.7570195, 4.8368101 45.7570475, 4.8368294 45.7570765, 4.8368424 45.7570974, 4.836902 45.7572235)","['1', '3']",,,,yes,,
"[92194786, 92194789, 76848613, 18203568, 18203571]","['Quai du Docteur Gailleton', 'Quai Jules Courmont']",primary,50,True,False,639.7640000000001,"LINESTRING (4.8344361 45.7538111, 4.8349392 45.7546177, 4.8355477 45.755348, 4.8358643 45.7557962, 4.8360749 45.7561113, 4.8366629 45.7570265, 4.8368951 45.7574583, 4.8370931 45.7578822, 4.8373817 45.758615, 4.8376296 45.7590967)",2,,,,yes,,
4490996,Rue de la Bombarde,living_street,20,True,False,35.093,"LINESTRING (4.8286182 45.7613285, 4.8283784 45.7613768, 4.8282116 45.7614057, 4.8281807 45.7614063)",1,,,3.6,,,
4997623,Place Antoine Vollon,residential,30,False,False,28.524,"LINESTRING (4.8277077 45.7555886, 4.8276717 45.7556906, 4.8275518 45.7557368, 4.8275221 45.7557483, 4.8274817 45.7557639)",,,,10.2,,circular,
4997623,Place Antoine Vollon,residential,30,False,True,31.514000000000003,"LINESTRING (4.8277077 45.7555886, 4.8276834 45.7555785, 4.827572 45.7555322, 4.8273977 45.7555972, 4.8273531 45.7556139)",,,,10.2,,circular,
4997623,Place Antoine Vollon,residential,30,False,False,18.396,"LINESTRING (4.8274817 45.7557639, 4.8274341 45.7557822, 4.8273876 45.7557939, 4.8273571 45.755792, 4.8273246 45.7557702, 4.827295 45.7557357)",,,,10.2,,circular,
4997623,Place Antoine Vollon,residential,30,False,True,28.524,"LINESTRING (4.8274817 45.7557639, 4.8275221 45.7557483, 4.8275518 45.7557368, 4.8276717 45.7556906, 4.8277077 45.7555886)",,,,10.2,,circular,
5134853,Rue du Plat,residential,30,True,False,82.318,"LINESTRING (4.8274817 45.7557639, 4.8275408 45.7558349, 4.8275492 45.7558449, 4.8279463 45.7563594, 4.8279886 45.7564142)",,,,,,,
4997623,Place Antoine Vollon,residential,30,False,False,9.815,"LINESTRING (4.8272618 45.7556703, 4.8272726 45.7556514, 4.827306 45.7556315, 4.8273531 45.7556139)",,,,10.2,,circular,
4997623,Place Antoine Vollon,residential,30,False,True,7.877000000000001,"LINESTRING (4.8272618 45.7556703, 4.8272682 45.7557043, 4.827295 45.7557357)",,,,10.2,,circular,
5004894,Rue Guynemer,residential,30,True,False,39.356,"LINESTRING (4.8272618 45.7556703, 4.8271311 45.7556245, 4.8271201 45.7556213, 4.8267997 45.7555246)",,,,,,,
5004894,Rue Guynemer,residential,30,True,False,90.22,"LINESTRING (4.8267997 45.7555246, 4.8262779 45.7547995)",,,,,,,
5004897,Rue Joannès Drevet,residential,30,True,False,59.563,"LINESTRING (4.8267997 45.7555246, 4.8267475 45.7555896, 4.8262759 45.755828, 4.8262119 45.7558598)",,,,,,,
5004894,Rue Guynemer,residential,30,True,False,35.957,"LINESTRING (4.8262779 45.7547995, 4.8260998 45.7545444, 4.8260749 45.7545088)",,,,,,,
5004902,Rue Paul Borel,residential,30,False,True,36.446999999999996,"LINESTRING (4.8262779 45.7547995, 4.8259318 45.7549099, 4.8258508 45.754936)",,,,,,,
4999635,Rue Bourgelat,residential,30,True,False,33.484,"LINESTRING (4.8256976 45.7539528, 4.8260141 45.7538281, 4.8260733 45.7538046)",,,,6.4,,,
239931414,Rue Guynemer,residential,30,False,True,30.628,"LINESTRING (4.8256976 45.7539528, 4.8258441 45.7541672, 4.8258673 45.7542015)",,,,,,,
23321615,Rue des 4 Chapeaux,living_street,20,True,False,43.171,"LINESTRING (4.8346057 45.7620941, 4.8346086 45.7620708, 4.8346107 45.7620442, 4.834639 45.7617303, 4.8346391 45.7617293, 4.8346422 45.7617067)",1,,,,,,
514310285,Rue Ferrandière,living_street,20,True,False,38.057,"LINESTRING (4.8346057 45.7620941, 4.8345732 45.7620902, 4.8342062 45.7620728, 4.8341919 45.7620718, 4.8341907 45.7620717, 4.8341169 45.7620664)",1,,,,,,
514311328,Rue Ferrandière,residential,30,True,False,61.064,"LINESTRING (4.8341169 45.7620664, 4.8340739 45.7620642, 4.8340504 45.762063, 4.8334371 45.762032, 4.8334157 45.7620309, 4.8333318 45.7620267)",1,,,,,,
512173004,Rue Thomassin,living_street,20,True,False,42.941,"LINESTRING (4.8340927 45.7616634, 4.8341772 45.7616763, 4.834211 45.7616788, 4.8345805 45.7617023, 4.8346422 45.7617067)",1,,,,,,
522736237,Rue du Président Édouard Herriot,tertiary,30,True,False,44.851,"LINESTRING (4.8340927 45.7616634, 4.8340955 45.7617099, 4.8341136 45.7620116, 4.8341145 45.7620256, 4.8341169 45.7620664)",2,,,,,,
"[4378820, 512173004]","['Rue du Palais Grillet', 'Rue Thomassin']",living_street,20,True,False,99.121,"LINESTRING (4.8346422 45.7617067, 4.8349015 45.7617208, 4.8350028 45.7617261, 4.8353316 45.7617408, 4.8353546 45.7617414, 4.8353361 45.7620688, 4.8353301 45.7621342)",1,,,,,,
"[62062097, 512303723]","['Rue Jussieu', 'Rue du Président Carnot']",residential,30,True,False,133.991,"LINESTRING (4.8366998 45.7617201, 4.8366524 45.7616585, 4.8362903 45.7611877, 4.8362378 45.7611194, 4.8363403 45.7611125, 4.8368949 45.7610827, 4.8369855 45.7610778)",1,,,,,,
139379539,Rue Thomassin,residential,30,True,False,14.74,"LINESTRING (4.8366998 45.7617201, 4.836597 45.7617199, 4.8365214 45.7617201, 4.8365153 45.7617201, 4.8365098 45.7617201)",1,,,,,,
1208477296,Rue Ferrandière,living_street,20,True,False,56.379,"LINESTRING (4.8353301 45.7621342, 4.834657 45.7620991, 4.8346057 45.7620941)",1,,,,,,
"[62062416, 4378779]","['Rue de Savoie', 'Rue Moncharmont']",living_street,,True,False,152.05499999999995,"LINESTRING (4.8309931 45.7606016, 4.8310545 45.7605694, 4.8310667 45.7605645, 4.8310698 45.7605629, 4.8310972 45.7605526, 4.8321439 45.7601613, 4.8322508 45.7601224, 4.8322896 45.7601091, 4.832376 45.7600792, 4.8324648 45.760049, 4.8323489 45.7598877, 4.8323418 45.7598781, 4.8323356 45.7598697)",1,,,,,,
258145931,Quai des Célestins,primary,30,True,False,22.32,"LINESTRING (4.8309931 45.7606016, 4.8308843 45.76047, 4.8308826 45.760468, 4.8308771 45.7604615, 4.8308494 45.7604277)",2,,,,,,
779850126,Place des Jacobins,residential,30,True,False,35.777,"LINESTRING (4.8333289 45.760801, 4.8332075 45.7604906)",2,,,,,,
"[4378840, 4378884, 4378781]","['Place de la République', 'Rue Jean de Tournes', 'Rue Jacques Stella']","['residential', 'living_street']","['30', '10']",True,False,230.39700000000005,"LINESTRING (4.8340421 45.7607261, 4.8341421 45.7607294, 4.8353689 45.7606938, 4.8359278 45.7606809, 4.8360079 45.7606791, 4.8360346 45.7606784, 4.8369099 45.7606571, 4.8370094 45.7606496)",1,,,,,,
72994989,Place des Jacobins,residential,30,True,False,56.074000000000005,"LINESTRING (4.8340421 45.7607261, 4.8339925 45.7607242, 4.8339261 45.7607264, 4.8338956 45.7607302, 4.8334628 45.7607846, 4.8334274 45.760789, 4.8334126 45.7607908, 4.8333289 45.760801)",1,,,,,,
779850124,Rue du Président Édouard Herriot,tertiary,30,True,False,104.298,"LINESTRING (4.8340421 45.7607261, 4.8340462 45.7607918, 4.8340466 45.7608026, 4.8340617 45.7611475, 4.8340892 45.7616056, 4.8340927 45.7616634)",1,,,,,,
