osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,junction,tunnel
53564981,False,Avenue Gérard de Nerval,secondary,50,False,118.80699999999999,,D 332,"LINESTRING (2.8960437 49.2348646, 2.8960092 49.2349515, 2.8959645 49.2350193, 2.8957833 49.2351749, 2.8956647 49.2352791, 2.8951351 49.2357442)",,
53564989,False,Rue Nationale,secondary,50,False,226.583,2,D 332,"LINESTRING (2.8857828 49.2391677, 2.8863352 49.2391187, 2.8864985 49.2391128, 2.8866605 49.2391104, 2.8871111 49.2391939, 2.8875095 49.2392523, 2.8877509 49.2392318, 2.8879662 49.2391557, 2.8881081 49.2390734, 2.8883042 49.2388369, 2.8883498 49.2387424, 2.88837 49.2386655)",,
351531271,False,Route de Compiègne,secondary,50,True,169.796,2,D 332,"LINESTRING (2.8857828 49.2391677, 2.8852114 49.2392113, 2.884865 49.2392591, 2.8846017 49.2393632, 2.8845127 49.2394157, 2.8839454 49.2399388)",,
58617177,False,Porterne Saint-Arnoult,residential,,False,7.387,,,"LINESTRING (2.883208 49.2373942, 2.8833027 49.2374185)",,
58617177,False,Porterne Saint-Arnoult,residential,,True,7.387,,,"LINESTRING (2.8833027 49.2374185, 2.883208 49.2373942)",,
641831231,False,Rue des Ursulines,living_street,20,False,81.268,,,"LINESTRING (2.8833027 49.2374185, 2.8835061 49.2374037, 2.8837515 49.2373766, 2.8838486 49.2373495, 2.8842973 49.2371305)",,
1121160953,False,Rue des Ursulines,living_street,20,False,28.217,,,"LINESTRING (2.8842973 49.2371305, 2.8846129 49.2369824)",,
92101891,True,Rue du Lion,living_street,20,False,106.893,,,"LINESTRING (2.8842973 49.2371305, 2.8843591 49.2372142, 2.8844895 49.2374053, 2.8847123 49.2376885, 2.8848441 49.2379101, 2.884894 49.2380079)",,
641831231,False,Rue des Ursulines,living_street,20,True,81.26799999999999,,,"LINESTRING (2.8842973 49.2371305, 2.8838486 49.2373495, 2.8837515 49.2373766, 2.8835061 49.2374037, 2.8833027 49.2374185)",,
99011858,True,Place Gambetta,living_street,20,False,7.748,,,"LINESTRING (2.8847063 49.2369487, 2.8846129 49.2369824)",,
81021954,False,Rue Hubert Francolin,residential,,False,7.99,,,"LINESTRING (2.8908104 49.2364245, 2.8908312 49.2364218, 2.8909184 49.2364107)",,
"[58828952, 376439201]",False,Boulevard Victor Hugo,primary,30,False,207.76399999999998,2,D 1324,"LINESTRING (2.8864957 49.231589, 2.8866649 49.2316003, 2.8867727 49.2316064, 2.8868174 49.2316087, 2.886873 49.2316115, 2.8878064 49.2316579, 2.8891764 49.2317162, 2.8893494 49.2317242)",,
99289041,False,Boulevard Victor Hugo,residential,,False,57.361999999999995,,,"LINESTRING (2.8864957 49.231589, 2.8864131 49.2315835, 2.8863327 49.2315782, 2.8862948 49.2315756, 2.8862025 49.2315695, 2.8861413 49.2315674, 2.8858356 49.2315576, 2.8857083 49.2315658)",,
"[1121006780, 1121006757]",False,Avenue Paul Pauchet,primary,30,False,38.058,2,D 1324,"LINESTRING (2.8864957 49.231589, 2.8864169 49.2317407, 2.8864036 49.2318634, 2.886395 49.2319222)",,
60923641,False,Avenue Paul Pauchet,primary,30,False,42.5,2,D 1324,"LINESTRING (2.886395 49.2319222, 2.8863633 49.2321172, 2.8863041 49.23216, 2.8862359 49.2321805, 2.8861252 49.2322134)",,
92155124,True,Avenue Paul Pauchet,residential,30,False,60.916,,,"LINESTRING (2.886395 49.2319222, 2.8864595 49.2320032, 2.8864203 49.2323309, 2.8864049 49.2323814, 2.8863952 49.2324007, 2.886381 49.2324155, 2.8863298 49.2324347)",,
"[1121006780, 1121006757]",False,Avenue Paul Pauchet,primary,30,True,38.05800000000001,2,D 1324,"LINESTRING (2.886395 49.2319222, 2.8864036 49.2318634, 2.8864169 49.2317407, 2.8864957 49.231589)",,
58828948,False,Rue de Soissons,residential,30,True,70.442,,,"LINESTRING (2.890399 49.2340868, 2.889935 49.2339887, 2.8897342 49.2339462, 2.8896169 49.2339214, 2.8894975 49.2338642)",,
60923992,True,Rue Jean de la Fontaine,residential,50,False,72.06400000000001,,,"LINESTRING (2.890399 49.2340868, 2.8904086 49.2341407, 2.8904622 49.2344291, 2.8904378 49.234519, 2.8901963 49.2346607)",,
641831688,False,Rue de Soissons,residential,50,False,135.929,,,"LINESTRING (2.890399 49.2340868, 2.8908066 49.234173, 2.8910499 49.2342245, 2.8910798 49.2342313, 2.8916695 49.2343659, 2.8920982 49.23441, 2.8921946 49.2344199)",,
60923993,False,Rue Saint-Thomas de Canterbury,residential,50,False,79.92,,,"LINESTRING (2.8901963 49.2346607, 2.8904998 49.2352935, 2.8905067 49.2353214, 2.8905009 49.2353485)",,
62198223,True,Rue de la Hante,residential,50,False,113.04899999999999,,,"LINESTRING (2.8901963 49.2346607, 2.8899702 49.23462, 2.8898254 49.2345934, 2.8896906 49.2343598, 2.889619 49.2342629, 2.889568 49.2341674, 2.889527 49.2340341, 2.8895158 49.2339658, 2.8894975 49.2338642)",,
143320673,False,Avenue Albert Delafosse,residential,50,False,55.014,,,"LINESTRING (2.8900046 49.2375488, 2.8907474 49.237451)",,
91987149,False,Avenue du Général Leclerc,residential,,False,70.252,,,"LINESTRING (2.8900046 49.2375488, 2.8899824 49.2374803, 2.8898065 49.2369304)",,
143320673,False,Avenue Albert Delafosse,residential,50,True,97.485,,,"LINESTRING (2.8900046 49.2375488, 2.8893915 49.2376352, 2.8889884 49.2376888, 2.8888041 49.2377025, 2.8886862 49.2377112)",,
91987149,False,Avenue du Général Leclerc,residential,,True,156.472,,,"LINESTRING (2.8893474 49.2355556, 2.8893887 49.2356685, 2.8895872 49.236242, 2.8897002 49.236597, 2.8897427 49.236723, 2.8897702 49.2368124, 2.8898065 49.2369304)",,
1121160957,False,Rue Jean-Jacques Rousseau,residential,,False,86.886,,,"LINESTRING (2.8893474 49.2355556, 2.8894589 49.2355346, 2.8902087 49.2353931, 2.8904155 49.2353593, 2.8905009 49.2353485)",,
58828950,False,Rue de la Petite Vitesse,residential,50,True,183.66299999999998,,,"LINESTRING (2.8893494 49.2317242, 2.8893138 49.2318557, 2.8891296 49.2324986, 2.8891167 49.2325436, 2.8891005 49.2326005, 2.8889927 49.23298, 2.8889792 49.2330253, 2.8888742 49.2333464)",,
376439201,False,Boulevard Victor Hugo,primary,30,False,179.305,2,D 1324,"LINESTRING (2.8893494 49.2317242, 2.8895147 49.2317334, 2.8905611 49.2317828, 2.8906338 49.231787, 2.8909813 49.2318016, 2.8910039 49.2318027, 2.891094 49.2318072, 2.8912285 49.2318139, 2.8915342 49.2318291, 2.8916614 49.2318354, 2.8918121 49.2318428)",,
"[58828952, 376439201]",False,Boulevard Victor Hugo,primary,30,True,207.764,2,D 1324,"LINESTRING (2.8893494 49.2317242, 2.8891764 49.2317162, 2.8878064 49.2316579, 2.886873 49.2316115, 2.8868174 49.2316087, 2.8867727 49.2316064, 2.8866649 49.2316003, 2.8864957 49.231589)",,
99289041,False,Boulevard Victor Hugo,residential,,True,57.36200000000001,,,"LINESTRING (2.8857083 49.2315658, 2.8858356 49.2315576, 2.8861413 49.2315674, 2.8862025 49.2315695, 2.8862948 49.2315756, 2.8863327 49.2315782, 2.8864131 49.2315835, 2.8864957 49.231589)",,
1039267092,True,,secondary,50,False,11.26,,,"LINESTRING (2.8857083 49.2315658, 2.8857095 49.2315802, 2.8857043 49.2315943, 2.8856931 49.2316067, 2.8856767 49.2316165, 2.8856568 49.2316228, 2.8856349 49.231625, 2.8856129 49.231623)",roundabout,
44315423,False,Rue Charles de Gaulle,secondary,50,True,28.744999999999997,2,D 332,"LINESTRING (2.8861252 49.2322134, 2.8863113 49.2324148, 2.8863298 49.2324347)",,
60923641,False,Avenue Paul Pauchet,primary,30,True,42.5,2,D 1324,"LINESTRING (2.8861252 49.2322134, 2.8862359 49.2321805, 2.8863041 49.23216, 2.8863633 49.2321172, 2.886395 49.2319222)",,
160545033,False,Avenue de Levallois-Perret,secondary,50,False,76.975,,D 332,"LINESTRING (2.8861252 49.2322134, 2.8858914 49.2319813, 2.8856139 49.2317098, 2.8856023 49.2316697, 2.8856129 49.231623)",,
1121006779,False,Avenue de Senlis,primary,50,True,102.897,2,D 1324,"LINESTRING (2.8861252 49.2322134, 2.8857613 49.2322133, 2.8847082 49.2322238)",,
60923993,False,Rue Saint-Thomas de Canterbury,residential,50,True,79.91999999999999,,,"LINESTRING (2.8905009 49.2353485, 2.8905067 49.2353214, 2.8904998 49.2352935, 2.8901963 49.2346607)",,
154036415,False,Rue Jean-Jacques Rousseau,residential,,False,390.696,,,"LINESTRING (2.8905009 49.2353485, 2.8916516 49.2351785, 2.8921674 49.2351234, 2.892198 49.2351207, 2.8927423 49.2350734, 2.8936237 49.2349701, 2.8951178 49.2348748, 2.8955223 49.2348483, 2.8955794 49.2348441, 2.895658 49.2348386, 2.895813 49.2348158)",,
1121160957,False,Rue Jean-Jacques Rousseau,residential,,True,86.886,,,"LINESTRING (2.8905009 49.2353485, 2.8904155 49.2353593, 2.8902087 49.2353931, 2.8894589 49.2355346, 2.8893474 49.2355556)",,
1265253981,False,Avenue Gérard de Nerval,secondary,50,True,13.25,,D 332,"LINESTRING (2.8935539 49.2371368, 2.8936586 49.2370392)",,
138696961,False,,residential,,False,79.066,,,"LINESTRING (2.8935539 49.2371368, 2.8934914 49.2370785, 2.8934055 49.2368263, 2.8939763 49.2367447)",,
319639742,False,Avenue Gérard de Nerval,secondary,50,False,127.685,,D 332,"LINESTRING (2.8935539 49.2371368, 2.893347 49.2373142, 2.8930662 49.237555, 2.8927763 49.2377221, 2.8925424 49.2378058, 2.8923831 49.2378483, 2.8922642 49.2378795)",,
"[91987145, 143320673]",False,Avenue Albert Delafosse,residential,50,False,69.033,,,"LINESTRING (2.8877528 49.2375956, 2.8878118 49.2376041, 2.8878871 49.2376149, 2.8882786 49.2376712, 2.8884869 49.2376965, 2.8886862 49.2377112)",,
160545037,False,Rue Nationale,secondary,30,True,18.611,,D 332,"LINESTRING (2.8877528 49.2375956, 2.8877089 49.2376888, 2.8876747 49.237755)",,
319639738,False,Rue Nationale,secondary,30,False,77.872,2,D 332,"LINESTRING (2.8877528 49.2375956, 2.8877775 49.2375333, 2.8877997 49.237486, 2.887829 49.2374174, 2.8878886 49.2369036)",,
319639737,False,Avenue Gérard de Nerval,secondary,50,False,63.577,,D 332,"LINESTRING (2.8945076 49.2362902, 2.8939763 49.2367447)",,
53564981,False,Avenue Gérard de Nerval,secondary,50,True,48.902,,D 332,"LINESTRING (2.8945076 49.2362902, 2.8945724 49.2362388, 2.8949161 49.2359406)",,
319639746,False,Rue Hubert Francolin,residential,,True,104.714,,,"LINESTRING (2.8945076 49.2362902, 2.8944308 49.2362549, 2.894173 49.236119, 2.8938908 49.2360263, 2.8935995 49.2359926, 2.8932015 49.2360425)",,
53564989,False,Rue Nationale,secondary,50,True,35.744,2,D 332,"LINESTRING (2.8876747 49.237755, 2.8876448 49.237831, 2.8876318 49.237923, 2.8876399 49.2380033, 2.8876758 49.2380603, 2.8876856 49.2380659)",,
160545037,False,Rue Nationale,secondary,30,False,18.611,,D 332,"LINESTRING (2.8876747 49.237755, 2.8877089 49.2376888, 2.8877528 49.2375956)",,
174138159,False,Place de la République,residential,,True,29.909000000000002,,,"LINESTRING (2.8876747 49.237755, 2.887624 49.2377475, 2.8874819 49.2377268, 2.8874197 49.2377177, 2.8873426 49.2377064, 2.8872727 49.2376962)",,
44315424,False,Rue Saint-Lazare,secondary,30,True,45.916,,D 25,"LINESTRING (2.8894975 49.2338642, 2.8893658 49.23391, 2.8890008 49.2340377, 2.8889399 49.234059)",,
58828948,False,Rue de Soissons,residential,30,False,70.44200000000001,,,"LINESTRING (2.8894975 49.2338642, 2.8896169 49.2339214, 2.8897342 49.2339462, 2.889935 49.2339887, 2.890399 49.2340868)",,
58828949,False,Rue de Vez,residential,50,False,73.467,,,"LINESTRING (2.8894975 49.2338642, 2.8894276 49.2337758, 2.8888742 49.2333464)",,
641831687,False,Rue Saint-Lazare,secondary,50,False,186.073,,D 25,"LINESTRING (2.8894975 49.2338642, 2.8895571 49.233775, 2.8896309 49.2337375, 2.8897683 49.2336684, 2.8898451 49.2336297, 2.8902736 49.2334135, 2.8908577 49.2331201, 2.8913712 49.2328622, 2.8914202 49.2328377, 2.8914691 49.2328131)",,
58828949,False,Rue de Vez,residential,50,True,73.467,,,"LINESTRING (2.8888742 49.2333464, 2.8894276 49.2337758, 2.8894975 49.2338642)",,
58828950,False,Rue de la Petite Vitesse,residential,50,False,183.66299999999998,,,"LINESTRING (2.8888742 49.2333464, 2.8889792 49.2330253, 2.8889927 49.23298, 2.8891005 49.2326005, 2.8891167 49.2325436, 2.8891296 49.2324986, 2.8893138 49.2318557, 2.8893494 49.2317242)",,
318312593,False,,primary,,False,6.826,,,"LINESTRING (2.896068 49.2348053, 2.8960437 49.2348646)",,
339231796,True,Rue de Soissons,primary,50,False,13.727,,,"LINESTRING (2.896068 49.2348053, 2.8962506 49.2348373)",,
91463519,True,Rue Jean-Jacques Rousseau,residential,50,False,69.004,,,"LINESTRING (2.8875969 49.2360907, 2.8884124 49.235772)",,
319639738,False,Rue Nationale,secondary,30,True,36.522,2,D 332,"LINESTRING (2.8875969 49.2360907, 2.8877851 49.2363953)",,
1121160959,False,Rue Nationale,secondary,30,False,9.404,2,D 332,"LINESTRING (2.8875969 49.2360907, 2.8875407 49.2360145)",,
96189659,False,Cours du Jeu de Paume,residential,50,False,80.772,,,"LINESTRING (2.8886862 49.2377112, 2.8886037 49.2384356)",,
96189659,False,Cours du Jeu de Paume,residential,50,True,43.328,,,"LINESTRING (2.8886862 49.2377112, 2.8886909 49.2376624, 2.888717 49.2373939, 2.8887302 49.2373227)",,
143320673,False,Avenue Albert Delafosse,residential,50,False,97.48500000000001,,,"LINESTRING (2.8886862 49.2377112, 2.8888041 49.2377025, 2.8889884 49.2376888, 2.8893915 49.2376352, 2.8900046 49.2375488)",,
"[143320673, 91987145]",False,Avenue Albert Delafosse,residential,50,True,69.033,,,"LINESTRING (2.8886862 49.2377112, 2.8884869 49.2376965, 2.8882786 49.2376712, 2.8878871 49.2376149, 2.8878118 49.2376041, 2.8877528 49.2375956)",,
44315423,False,Rue Charles de Gaulle,secondary,50,False,71.75,2,D 332,"LINESTRING (2.8868491 49.2329836, 2.8866063 49.2327336, 2.8863871 49.2324997, 2.8863298 49.2324347)",,
44315423,False,Rue Charles de Gaulle,secondary,50,True,71.386,2,D 332,"LINESTRING (2.8868491 49.2329836, 2.8868949 49.2330369, 2.8872905 49.2334921, 2.887329 49.2335438)",,
"[1121006763, 91897723]",True,Rue de Vez,residential,,False,167.04500000000002,,,"LINESTRING (2.8868491 49.2329836, 2.8869019 49.2329679, 2.8870855 49.2329001, 2.8871821 49.2328747, 2.8872684 49.2328594, 2.8874476 49.2328546, 2.8875683 49.2328589, 2.8876959 49.2328737, 2.8882561 49.2330227, 2.8884655 49.2330919, 2.8885594 49.2331278, 2.8886291 49.2331694, 2.8887198 49.2332324, 2.8888742 49.2333464)",,
44315424,False,Rue Saint-Lazare,secondary,30,False,45.916,,D 25,"LINESTRING (2.8889399 49.234059, 2.8890008 49.2340377, 2.8893658 49.23391, 2.8894975 49.2338642)",,
44315424,False,Rue Saint-Lazare,secondary,30,True,142.5,,D 25,"LINESTRING (2.8889399 49.234059, 2.8888945 49.2340794, 2.8884034 49.2343012, 2.8883797 49.2343111, 2.8883278 49.2343394, 2.8876287 49.2347306, 2.8874718 49.2348096, 2.8873959 49.2348478)",,
91897728,True,Rue Alexandre Dumas,residential,50,False,133.346,,,"LINESTRING (2.8889399 49.234059, 2.8889006 49.234028, 2.8888031 49.2339512, 2.8883329 49.2337419, 2.8882785 49.2337261, 2.8882248 49.2337106, 2.8878528 49.2336151, 2.8874169 49.2335557, 2.887389 49.2335513, 2.887329 49.2335438)",,
44315423,False,Rue Charles de Gaulle,secondary,50,False,71.38600000000001,2,D 332,"LINESTRING (2.887329 49.2335438, 2.8872905 49.2334921, 2.8868949 49.2330369, 2.8868491 49.2329836)",,
44315423,False,Rue Charles de Gaulle,secondary,50,True,145.399,2,D 332,"LINESTRING (2.887329 49.2335438, 2.8873639 49.2336304, 2.8873794 49.2337164, 2.8873859 49.2340791, 2.8873963 49.2346578, 2.8873959 49.2348478)",,
91986515,True,Rue Gaston d'Orléans,residential,50,False,63.704,,,"LINESTRING (2.8886293 49.2362453, 2.8882066 49.2363429, 2.8877851 49.2363953)",,
161762097,True,Cours Damainville,residential,50,False,94.44299999999998,,,"LINESTRING (2.8886293 49.2362453, 2.8888082 49.236737, 2.8887888 49.2369532, 2.88877 49.23708)",,
319639738,False,Rue Nationale,secondary,30,False,36.522,2,D 332,"LINESTRING (2.8877851 49.2363953, 2.8875969 49.2360907)",,
319639738,False,Rue Nationale,secondary,30,True,57.095,2,D 332,"LINESTRING (2.8877851 49.2363953, 2.8877947 49.2364283, 2.8878656 49.2366904, 2.887887 49.2368861, 2.8878886 49.2369036)",,
91986516,True,Rue Jeanne d'Arc,residential,30,False,39.694,,,"LINESTRING (2.8875407 49.2360145, 2.8870349 49.23615)",,
1121160959,False,Rue Nationale,secondary,30,True,9.404,2,D 332,"LINESTRING (2.8875407 49.2360145, 2.8875969 49.2360907)",,
1121160958,False,Rue Nationale,secondary,30,False,84.526,2,D 332,"LINESTRING (2.8875407 49.2360145, 2.887336 49.2356851, 2.8871084 49.2353087)",,
92155110,False,Rue de la Cloche,living_street,20,False,34.763,,,"LINESTRING (2.8859783 49.2365017, 2.886069 49.2365526, 2.8862193 49.2366917, 2.8862753 49.2367446)",,
99011858,True,Place Gambetta,living_street,20,False,104.886,,,"LINESTRING (2.8859783 49.2365017, 2.8858195 49.2365561, 2.8856121 49.2366341, 2.8847063 49.2369487)",,
99011859,False,Place Gambetta,residential,,True,18.617,,,"LINESTRING (2.8859783 49.2365017, 2.8858993 49.2364782, 2.8858239 49.236379)",,
143320673,False,Avenue Albert Delafosse,residential,50,True,55.014,,,"LINESTRING (2.8907474 49.237451, 2.8900046 49.2375488)",,
161762097,True,Cours Damainville,residential,50,False,27.141,,,"LINESTRING (2.88877 49.23708, 2.8887302 49.2373227)",,
91989513,False,Rue Joséphine,residential,50,False,77.06899999999999,,,"LINESTRING (2.88877 49.23708, 2.8896863 49.2369477, 2.8898065 49.2369304)",,
91987149,False,Avenue du Général Leclerc,residential,,False,156.472,,,"LINESTRING (2.8898065 49.2369304, 2.8897702 49.2368124, 2.8897427 49.236723, 2.8897002 49.236597, 2.8895872 49.236242, 2.8893887 49.2356685, 2.8893474 49.2355556)",,
91987149,False,Avenue du Général Leclerc,residential,,True,70.252,,,"LINESTRING (2.8898065 49.2369304, 2.8899824 49.2374803, 2.8900046 49.2375488)",,
91989513,False,Rue Joséphine,residential,50,True,77.06899999999999,,,"LINESTRING (2.8898065 49.2369304, 2.8896863 49.2369477, 2.88877 49.23708)",,
58828966,True,Rue des Tournelles,primary,50,False,38.442,,,"LINESTRING (2.8947775 49.2328413, 2.8950299 49.2331452)",,
92077165,False,Rue Lavoisier,residential,50,False,125.07900000000001,,,"LINESTRING (2.8947775 49.2328413, 2.8933828 49.2334188, 2.8933227 49.2334437)",,
58828966,True,Rue des Tournelles,primary,50,False,5.026,,,"LINESTRING (2.8954003 49.2335955, 2.8954259 49.2336375)",,
92077162,False,Rue Danton,residential,50,False,118.67,,,"LINESTRING (2.8954003 49.2335955, 2.8953431 49.2336184, 2.8940489 49.234137, 2.8940073 49.2341537)",,
53564979,True,Rue Hippolyte Clair,primary,50,False,93.293,1,,"LINESTRING (2.8940073 49.2341537, 2.8933227 49.2334437)",,
92077162,False,Rue Danton,residential,50,True,118.67,,,"LINESTRING (2.8940073 49.2341537, 2.8940489 49.234137, 2.8953431 49.2336184, 2.8954003 49.2335955)",,
53564979,True,Rue Hippolyte Clair,primary,50,False,16.162,1,,"LINESTRING (2.8933227 49.2334437, 2.8932245 49.2333419, 2.8932041 49.2333207)",,
92077165,False,Rue Lavoisier,residential,50,True,125.07900000000001,,,"LINESTRING (2.8933227 49.2334437, 2.8933828 49.2334188, 2.8947775 49.2328413)",,
"[339231800, 92077167]",True,"[""Rue du Clos d'Aragon"", ""Place d'Aragon""]",residential,50,False,147.623,,,"LINESTRING (2.8933227 49.2334437, 2.8932589 49.23347, 2.8924306 49.2338108, 2.8923825 49.2338306, 2.8922049 49.2343875, 2.8921946 49.2344199)",,
641831688,False,Rue de Soissons,residential,50,False,168.036,,,"LINESTRING (2.8921946 49.2344199, 2.8941932 49.2346208, 2.8942287 49.2346243, 2.894482 49.2346498)",,
641831688,False,Rue de Soissons,residential,50,True,135.929,,,"LINESTRING (2.8921946 49.2344199, 2.8920982 49.23441, 2.8916695 49.2343659, 2.8910798 49.2342313, 2.8910499 49.2342245, 2.8908066 49.234173, 2.890399 49.2340868)",,
"[92077169, 1027654953]",True,"['Rue Waldeck-Rousseau', ""Place d'Aragon""]",residential,50,False,188.357,,,"LINESTRING (2.8914691 49.2328131, 2.8915176 49.2328682, 2.8921846 49.233626, 2.8923946 49.2336415, 2.8931361 49.2333474, 2.8931627 49.2333368, 2.8932041 49.2333207)",,
641831687,False,Rue Saint-Lazare,secondary,50,False,77.64999999999999,,D 25,"LINESTRING (2.8914691 49.2328131, 2.891821 49.2326512, 2.8922627 49.232448, 2.8923419 49.2324096)",,
641831687,False,Rue Saint-Lazare,secondary,50,True,186.073,,D 25,"LINESTRING (2.8914691 49.2328131, 2.8914202 49.2328377, 2.8913712 49.2328622, 2.8908577 49.2331201, 2.8902736 49.2334135, 2.8898451 49.2336297, 2.8897683 49.2336684, 2.8896309 49.2337375, 2.8895571 49.233775, 2.8894975 49.2338642)",,
53564979,True,Rue Hippolyte Clair,primary,50,False,119.113,1,,"LINESTRING (2.8932041 49.2333207, 2.8923697 49.2324463, 2.8923419 49.2324096)",,
1121160953,False,Rue des Ursulines,living_street,20,True,28.217,,,"LINESTRING (2.8846129 49.2369824, 2.8842973 49.2371305)",,
1121160954,True,Place Gambetta,residential,50,False,24.311999999999998,,,"LINESTRING (2.8846129 49.2369824, 2.88452 49.236867, 2.8845323 49.2367791)",,
92096490,True,Place Gambetta,residential,50,False,104.561,,,"LINESTRING (2.8845323 49.2367791, 2.8846715 49.2367683, 2.885708 49.2364368, 2.8858239 49.236379)",,
92101927,False,Rue Gustave Chopinet,residential,50,False,100.395,,,"LINESTRING (2.8845323 49.2367791, 2.8843778 49.2367759, 2.8837301 49.2368337, 2.8835843 49.2368336, 2.8833867 49.2365852)",,
