osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access,width,tunnel,ref,junction
291081969,True,Rue Vannerie,residential,30,False,126.26200000000001,"LINESTRING (5.0455352 47.3227834, 5.0455584 47.3228582, 5.0457134 47.3233575, 5.045794 47.3238367, 5.0458051 47.3239028)",1,,,,,
5820752,True,Rue Dietsch,residential,30,False,49.769,"LINESTRING (5.0455508 47.3255105, 5.0460673 47.3253888, 5.0460924 47.3253829, 5.0461745 47.3253635)",1,,,,,
23484269,True,Rue Dietsch,residential,30,False,59.088,"LINESTRING (5.0461745 47.3253635, 5.0462567 47.3253536, 5.0469464 47.3252707)",,,,,,
174520322,True,Rue Diderot,tertiary,30,False,340.608,"LINESTRING (5.0461745 47.3253635, 5.0462064 47.3252969, 5.0467848 47.3240898, 5.0475034 47.3228213, 5.0476425 47.3225478, 5.0476786 47.322476)",,,,,,
"[23485576, 1235852871]",True,Rue du Lycée,residential,,False,165.898,"LINESTRING (5.0476786 47.322476, 5.0476125 47.3224896, 5.0474096 47.3225477, 5.0470742 47.3226245, 5.0465538 47.3226727, 5.0459632 47.3227274, 5.0458004 47.3227425, 5.0456346 47.3227681, 5.0455352 47.3227834)",2,,,,,
174520322,True,Rue Diderot,tertiary,30,False,23.456,"LINESTRING (5.0476786 47.322476, 5.0477426 47.3223689, 5.0477962 47.3222807)",,,,,,
4571756,True,Rue Saumaise,residential,30,False,172.951,"LINESTRING (5.0468464 47.3191965, 5.0467455 47.3192351, 5.0467127 47.3192654, 5.0466801 47.3193039, 5.0467193 47.3197405, 5.0468303 47.3202759, 5.0469872 47.3206789)",,,5,,,
5821538,True,Rue Prieur de la Côte d'Or,residential,30,False,74.068,"LINESTRING (5.0468464 47.3191965, 5.0468687 47.319095, 5.0471821 47.3185731)",,,5,,,
5821541,True,Rue Berlier,tertiary,30,False,168.625,"LINESTRING (5.0468464 47.3191965, 5.0467145 47.3191013, 5.0461549 47.3186973, 5.0452495 47.3181361)",,,,,,
196876252,False,Rue Chancelier de l'Hospital,tertiary,30,False,83.235,"LINESTRING (5.0468464 47.3191965, 5.0469462 47.3191758, 5.0479146 47.3190072)",,,,,,
5821542,True,Rue de Tivoli,tertiary,,False,112.191,"LINESTRING (5.0433702 47.3172853, 5.0431809 47.317266, 5.0426302 47.31721, 5.0420428 47.3171503, 5.0418984 47.3171356)",,,,,,
5821541,True,Rue Berlier,tertiary,30,False,12.251000000000001,"LINESTRING (5.0435325 47.3172909, 5.0434895 47.3172894, 5.0433702 47.3172853)",,,,,,
4868004,True,Rue Monge,residential,30,False,92.196,"LINESTRING (5.0353079 47.3194101, 5.0361549 47.3199483, 5.0362003 47.3199771)",,,,,,
23279742,True,Rue des Vieilles Étuves,residential,30,False,47.049,"LINESTRING (5.0353704 47.321175, 5.0353412 47.3211247, 5.0351633 47.3207759)",,,,,,
23297659,True,Rue Danton,residential,30,False,56.344,"LINESTRING (5.0351633 47.3207759, 5.0358445 47.3205673)",,,,,,
23297659,True,Rue Danton,residential,30,False,82.415,"LINESTRING (5.0358445 47.3205673, 5.0357437 47.3203468, 5.0359108 47.3202874, 5.0360714 47.3202102, 5.0361073 47.3201452, 5.0361656 47.3200398, 5.0361721 47.320028, 5.0362003 47.3199771)",,,,,,
23361447,True,Rue Danton,residential,30,False,73.289,"LINESTRING (5.0358445 47.3205673, 5.0359855 47.3205535, 5.0362565 47.3205198, 5.0365128 47.3204695, 5.0366445 47.320439, 5.0366928 47.3204239, 5.0367757 47.3203923)",,,,,,
"[291174740, 23281070]",True,Place Bossuet,residential,30,False,65.962,"LINESTRING (5.0362003 47.3199771, 5.0362816 47.3200076, 5.0364555 47.3200727, 5.0365592 47.3201158, 5.0367378 47.3203386, 5.0367757 47.3203923)",,,,,,
23330317,True,Rue Sainte-Anne,residential,30,False,246.226,"LINESTRING (5.0370175 47.3173904, 5.0374254 47.3177464, 5.0375329 47.3178431, 5.0376777 47.3179732, 5.0377032 47.3179981, 5.0389241 47.3191877)",,,,,,
129880061,False,Rue du Chaignot,residential,30,False,122.552,"LINESTRING (5.0370175 47.3173904, 5.0361145 47.3180695, 5.035918 47.3181812, 5.0359022 47.3181902)",,,,,,
"[164734294, 23330326]",True,"['Rue Berbisey', 'Rue Victor Dumay']",residential,30,False,131.693,"LINESTRING (5.0389241 47.3191877, 5.0381238 47.319467, 5.0375134 47.319069)",,,,,,
"[164734291, 129880060]",True,"['Place des Cordeliers', 'Rue Victor Dumay']",residential,30,False,126.75299999999999,"LINESTRING (5.0389241 47.3191877, 5.0400707 47.3188764, 5.0404658 47.3187356)",,,,,,
240572483,True,Rue Amiral Roussin,residential,30,False,91.26899999999999,"LINESTRING (5.0411192 47.3196903, 5.0419736 47.3195138, 5.042246 47.3194031)",,,,,,
"[23330503, 23330501, 23330502, 23330319]",True,"['Rue Bouhier', 'Rue du Palais', 'Rue Jean-Baptiste Liegéard', 'Rue Amiral Roussin']",residential,30,False,195.601,"LINESTRING (5.0421121 47.3203353, 5.0420512 47.3203533, 5.0417509 47.3205055, 5.0415058 47.3204784, 5.0413034 47.320323, 5.041285 47.3203114, 5.0412615 47.3203044, 5.0412347 47.3203036, 5.0412079 47.3203096, 5.0410885 47.3203398, 5.0410436 47.3203504, 5.0410298 47.3203503, 5.041017 47.3203469, 5.0410083 47.3203419, 5.0410036 47.3203359, 5.0409939 47.3203187, 5.040856 47.3200445, 5.0407377 47.3197762, 5.0411192 47.3196903)",,,,,,
23330507,False,Cour Henri Chabeuf,residential,30,False,4.486,"LINESTRING (5.0430547 47.3206842, 5.0431043 47.3206619)",,,,,,
"[23330320, 23330505]",True,"['Rue Philippe Pot', 'Rue des Bons Enfants']",residential,30,False,94.71900000000001,"LINESTRING (5.0430547 47.3206842, 5.0430268 47.3206916, 5.042999 47.3206989, 5.0429769 47.3207043, 5.0429266 47.3207167, 5.0426966 47.3207598, 5.0426537 47.3207633, 5.0425103 47.3206432, 5.0422965 47.3205144, 5.0421381 47.320377, 5.0421121 47.3203353)",,,,,,
175641506,True,Rue Chabot-Charny,residential,30,False,80.264,"LINESTRING (5.0430547 47.3206842, 5.0430526 47.3206047, 5.0430506 47.3203052, 5.0431027 47.3199642)",1,,,,,
"[180938321, 180938322, 23330507]",False,Cour Henri Chabeuf,residential,30,True,53.829,"LINESTRING (5.0437141 47.32041, 5.0432082 47.32062, 5.0431637 47.3206374, 5.0431239 47.3206538, 5.0431043 47.3206619)",,,,yes,,
23343100,True,Rue Pasteur,residential,30,False,99.037,"LINESTRING (5.0412774 47.3183164, 5.0423402 47.3177928)",,,,,,
23343097,True,Rue du Rempart,residential,30,False,80.309,"LINESTRING (5.0423402 47.3177928, 5.0418984 47.3171356)",,,,,,
23343100,True,Rue Pasteur,residential,30,False,14.527,"LINESTRING (5.0423402 47.3177928, 5.0424986 47.3177184)",,,,,,
5821542,True,Rue de Tivoli,tertiary,,False,7.566,"LINESTRING (5.0418984 47.3171356, 5.041799 47.3171262)",,,,,,
175641507,True,Rue Chabot-Charny,residential,30,False,33.65,"LINESTRING (5.0434179 47.3181516, 5.0434323 47.3179412, 5.0434655 47.317852)",1,,,,,
23343098,True,Petite Rue du Prieuré,residential,,False,108.261,"LINESTRING (5.0424986 47.3177184, 5.0426826 47.3179356, 5.0427636 47.318206, 5.0430148 47.3181766, 5.0434179 47.3181516)",,,,,,
23343100,True,Rue Pasteur,residential,30,False,81.508,"LINESTRING (5.0424986 47.3177184, 5.0431808 47.3173921, 5.0433702 47.3172853)",,,,,,
23343099,True,Rue Buffon,residential,30,False,5.405,"LINESTRING (5.0433289 47.3186036, 5.0434002 47.3186087)",,,,,,
23360790,True,Rue du Petit Potet,residential,30,False,208.87400000000002,"LINESTRING (5.0433289 47.3186036, 5.0433059 47.318602, 5.0432643 47.3185991, 5.0427014 47.318626, 5.0423299 47.3186562, 5.041254 47.3188204, 5.0409707 47.3188702, 5.0407194 47.3189372, 5.0406748 47.318949, 5.0406236 47.3189608)",,,,,,
175641507,True,Rue Chabot-Charny,residential,30,False,50.707,"LINESTRING (5.0433289 47.3186036, 5.0433327 47.3185775, 5.043367 47.3184074, 5.0434179 47.3181516)",1,,,,,
23330319,True,Rue du Palais,residential,30,False,105.46100000000001,"LINESTRING (5.042246 47.3194031, 5.0422683 47.3194686, 5.0422854 47.3195616, 5.0422911 47.3196437, 5.0422938 47.3197327, 5.042282 47.3198146, 5.0422697 47.3198816, 5.042262 47.3199178, 5.0422522 47.3199541, 5.0422254 47.3200226, 5.0421966 47.3200885, 5.0421386 47.3202535, 5.042128 47.3202915, 5.0421121 47.3203353)",,,,,,
23343230,False,Rue de l'École de Droit,residential,30,False,75.355,"LINESTRING (5.042246 47.3194031, 5.0423286 47.3193762, 5.0428311 47.3193, 5.0431912 47.3192585, 5.0432186 47.3192552)",,,,,,
23343230,False,Rue de l'École de Droit,residential,30,True,75.355,"LINESTRING (5.0432186 47.3192552, 5.0431912 47.3192585, 5.0428311 47.3193, 5.0423286 47.3193762, 5.042246 47.3194031)",,,,,,
240572484,True,Rue Chabot-Charny,residential,30,False,72.97,"LINESTRING (5.0432186 47.3192552, 5.043329 47.3186542, 5.0433289 47.3186036)",1,,,,,
"[184898619, 184898620, 23344055]",False,Rue Brulard,residential,30,True,51.977000000000004,"LINESTRING (5.037673 47.3196674, 5.0372906 47.319354, 5.0372453 47.319317, 5.0372345 47.3193067)",,,,yes,,
773104549,True,Rue Chabot-Charny,residential,30,False,43.247,"LINESTRING (5.0434542 47.3182215, 5.0434002 47.3186087)",1,no,,,,
23360789,True,Rue Buffon,residential,30,False,41.485,"LINESTRING (5.0434542 47.3182215, 5.0434756 47.318298, 5.0434723 47.3184226, 5.0434724 47.3184837, 5.0434844 47.3185036, 5.0435055 47.3185348, 5.0435463 47.3185808)",,,,,,
1102696355,True,Rue Chabot-Charny,residential,30,False,44.047000000000004,"LINESTRING (5.0434542 47.3182215, 5.0434337 47.3182524, 5.043414 47.3182988, 5.0433926 47.3184527, 5.0433667 47.3185606, 5.0433289 47.3186036)",1,,,,,
23360791,True,Rue Buffon,residential,30,False,127.46600000000001,"LINESTRING (5.0435463 47.3185808, 5.0439812 47.3188551, 5.0441173 47.318941, 5.0447502 47.3193852)",,,,,,
23360846,False,Rue Buffon,residential,30,False,73.673,"LINESTRING (5.0451318 47.319922, 5.045239 47.3202902, 5.0452672 47.3204188, 5.0452863 47.3205755)",,,,,,
23360846,False,Rue Buffon,residential,30,True,32.08,"LINESTRING (5.0451318 47.319922, 5.0450959 47.3197879, 5.0450634 47.3197148, 5.0450166 47.3196459)",,,,,,
4572825,True,Place Saint-Michel,residential,30,False,25.742,"LINESTRING (5.0451309 47.3208575, 5.0452821 47.3208346, 5.0452962 47.3208331, 5.0454664 47.3208149)",,,,,,
457988408,True,Rue Buffon,residential,30,False,33.574,"LINESTRING (5.0451309 47.3208575, 5.045177 47.3207956, 5.0451884 47.3207804, 5.0452146 47.3207364, 5.0452373 47.3206896, 5.0452863 47.3205755)",,,,,,
4572825,True,Place Saint-Michel,residential,30,False,23.451,"LINESTRING (5.0454664 47.3208149, 5.0456281 47.3208001, 5.0457748 47.3207871)",,,,,,
4572825,True,Place Saint-Michel,residential,30,False,18.668,"LINESTRING (5.0457748 47.3207871, 5.045801 47.3207953, 5.0458189 47.3208045, 5.0458375 47.3208183, 5.045852 47.3208344, 5.0458716 47.3208692, 5.0458909 47.320926)",,,,,,
23360800,True,Rue du Vieux Collège,residential,30,False,149.854,"LINESTRING (5.0457748 47.3207871, 5.0458126 47.3207801, 5.0458353 47.3207707, 5.0458572 47.3207548, 5.0458645 47.3207325, 5.0458605 47.3207079, 5.0458305 47.3205881, 5.0457973 47.3203332, 5.0457618 47.320204, 5.0457121 47.3201517, 5.0456978 47.3201047, 5.0457085 47.3200451, 5.0456573 47.3198877, 5.0455928 47.3198054, 5.0454807 47.3195149)",,,5.3,,,
23360795,True,Rue Legouz Gerland,residential,30,False,4.952,"LINESTRING (5.0431027 47.3199642, 5.0431684 47.3199643)",,,,,,
175641506,True,Rue Chabot-Charny,residential,30,False,79.33099999999999,"LINESTRING (5.0431027 47.3199642, 5.0431205 47.319888, 5.0432186 47.3192552)",1,,,,,
488090740,True,Rue Chancelier de l'Hospital,residential,30,False,37.895,"LINESTRING (5.0450166 47.3196459, 5.0454807 47.3195149)",,,,,,
23360846,False,Rue Buffon,residential,30,False,32.08,"LINESTRING (5.0450166 47.3196459, 5.0450634 47.3197148, 5.0450959 47.3197879, 5.0451318 47.319922)",,,,,,
"[196876248, 4571732]",True,Rue Chancelier de l'Hospital,residential,30,False,109.638,"LINESTRING (5.0454807 47.3195149, 5.0463681 47.3192707, 5.0464768 47.3192377, 5.0465832 47.3192127, 5.0466553 47.3192023, 5.0468464 47.3191965)",,,,,,
23360791,True,Rue Buffon,residential,30,False,35.289,"LINESTRING (5.0447502 47.3193852, 5.0449936 47.3196171, 5.0450073 47.3196343, 5.0450166 47.3196459)",,,,,,
23360801,False,Rue Buffon,residential,,False,42.242000000000004,"LINESTRING (5.0447502 47.3193852, 5.0447388 47.3193879, 5.0444982 47.3194444, 5.0444894 47.3196434)",,,,,,
23360801,False,Rue Buffon,residential,,True,42.242,"LINESTRING (5.0444894 47.3196434, 5.0444982 47.3194444, 5.0447388 47.3193879, 5.0447502 47.3193852)",,,,,,
23597094,False,Rue Jeannin,residential,30,True,185.875,"LINESTRING (5.0475842 47.321491, 5.046764 47.3217194, 5.0462952 47.3218192, 5.0453454 47.3220198, 5.0452566 47.3220386)",,,,,,
5821540,True,Rue Berlier,tertiary,30,False,62.578,"LINESTRING (5.0480113 47.3204516, 5.0478663 47.3202249, 5.0477675 47.3201238, 5.0476029 47.3199646)",,,,,,
23360806,True,Rue François Baudot,residential,30,False,41.718,"LINESTRING (5.0476029 47.3199646, 5.0480252 47.3197221)",,,,,,
5821540,True,Rue Berlier,tertiary,30,False,102.696,"LINESTRING (5.0476029 47.3199646, 5.0469125 47.3192636, 5.0468464 47.3191965)",,,,,,
5821541,True,Rue Berlier,tertiary,30,False,148.831,"LINESTRING (5.0452495 47.3181361, 5.0436706 47.3173325)",,,,,,
23360810,True,Rue Jacotot,residential,30,False,67.783,"LINESTRING (5.0452495 47.3181361, 5.0453198 47.3181128, 5.0460577 47.3178689)",,,,,,
527594469,False,Boulevard Carnot,secondary,50,False,115.393,"LINESTRING (5.0460577 47.3178689, 5.0471821 47.3185731)",3,,,,,
527594469,False,Boulevard Carnot,secondary,50,True,72.491,"LINESTRING (5.0460577 47.3178689, 5.045419 47.3174669, 5.0453526 47.3174256)",3,,,,,
196841020,True,Boulevard Carnot,secondary,50,False,17.909,"LINESTRING (5.0449911 47.3172024, 5.0448154 47.317094)",3,,,,,
23360811,True,Rue de la Synagogue,residential,30,False,110.398,"LINESTRING (5.0449911 47.3172024, 5.0448316 47.3172146, 5.0446387 47.3172259, 5.0441012 47.3172575, 5.0436674 47.317283, 5.0435325 47.3172909)",,,,,,
23361534,False,Rue Bossuet,residential,30,False,54.84,"LINESTRING (5.037193 47.3211744, 5.0372282 47.3211931, 5.0375267 47.3216094)",,,,,,
28864214,True,Place Bossuet,residential,30,False,17.796,"LINESTRING (5.037193 47.3211744, 5.0371429 47.3211715, 5.0370973 47.321176, 5.0369626 47.3212012)",,,,,,
23994434,True,Rue Michel Servet,residential,30,False,97.82,"LINESTRING (5.0372738 47.3248577, 5.0372471 47.3249183, 5.0372203 47.3249556, 5.0371784 47.3249822, 5.0371241 47.3250025, 5.0370001 47.3250321, 5.0368879 47.3250575, 5.0367492 47.3250909, 5.0366586 47.3251113, 5.0363577 47.3251814, 5.036312 47.3251938, 5.0362496 47.3251897, 5.0362249 47.3251876, 5.0361999 47.3251854, 5.03615 47.3251774)",,,,,,
"[281346648, 922761358]",True,"['Place Saint-Bernard', 'Boulevard de Brosses']",tertiary,30,False,128.684,"LINESTRING (5.0372738 47.3248577, 5.0374398 47.3249172, 5.0374559 47.3249227, 5.0374792 47.3249269, 5.0375352 47.324934, 5.0375587 47.3249372, 5.0375821 47.3249445, 5.0381132 47.3251256, 5.0384377 47.325233, 5.0384598 47.3252473, 5.0384738 47.3252659, 5.0384774 47.3252943, 5.0384468 47.3253551, 5.0384337 47.3253876, 5.0384268 47.3254173, 5.0384194 47.3254534, 5.0384199 47.3255002)",,,4,,M 905,
80839446,True,Rue Jean Renaud,residential,30,False,113.96299999999998,"LINESTRING (5.035823 47.3243756, 5.0358524 47.3243309, 5.035867 47.3243008, 5.0358746 47.3242626, 5.0358922 47.3242387, 5.0360159 47.3240836, 5.0360686 47.3240265, 5.0362088 47.3238329, 5.0364572 47.3235111, 5.0365058 47.3234652)",,,,,,
281346648,True,Boulevard de Brosses,tertiary,30,False,62.387,"LINESTRING (5.035823 47.3243756, 5.0358963 47.3243986, 5.0360054 47.3244153, 5.0363968 47.324548, 5.0364268 47.3245619, 5.036476 47.3245914, 5.0365587 47.3246237)",,,,,M 905,
23361444,False,Rue du Temple,residential,30,False,132.011,"LINESTRING (5.0365587 47.3246237, 5.0365909 47.324579, 5.0366138 47.3245494, 5.0366377 47.3245143, 5.03665 47.3245003, 5.0372508 47.3236288, 5.0372985 47.3235479)",,no,,,,
281346648,True,Boulevard de Brosses,tertiary,30,False,60.241,"LINESTRING (5.0365587 47.3246237, 5.0366113 47.3246416, 5.0366681 47.3246486, 5.0367928 47.3246782, 5.0372107 47.3248232, 5.0372738 47.3248577)",,,,,M 905,
426353557,True,Rue Brulard,residential,30,False,51.910000000000004,"LINESTRING (5.0367215 47.3196128, 5.0370843 47.3193633, 5.0372345 47.3193067)",,,,,,
524909550,False,Place de la Banque,residential,30,True,46.013,"LINESTRING (5.0406526 47.3241237, 5.0406867 47.3241238, 5.0407208 47.3241335, 5.0407549 47.3241506, 5.040779 47.3241844, 5.0407756 47.3242197, 5.0407575 47.3244071, 5.0407565 47.3244389, 5.0407671 47.3244603, 5.0407862 47.3244778)",,,,,,
524909550,False,Place de la Banque,residential,30,False,46.013,"LINESTRING (5.0407862 47.3244778, 5.0407671 47.3244603, 5.0407565 47.3244389, 5.0407575 47.3244071, 5.0407756 47.3242197, 5.040779 47.3241844, 5.0407549 47.3241506, 5.0407208 47.3241335, 5.0406867 47.3241238, 5.0406526 47.3241237)",,,,,,
"[524909550, 23373191]",False,"['Place de la Banque', 'Rue de Soissons']",residential,30,"[False, True]",108.55100000000002,"LINESTRING (5.0407862 47.3244778, 5.0408162 47.3244916, 5.0408565 47.3244992, 5.0408876 47.3245024, 5.040915 47.3245014, 5.0421248 47.3243591, 5.0421971 47.3243448)",,,,,,
"[193678848, 911250394]",True,"['Place de la Banque', 'Rue de Suzon']",residential,30,False,137.397,"LINESTRING (5.0407862 47.3244778, 5.0406551 47.3245433, 5.0406229 47.3245628, 5.0405982 47.324584, 5.0405725 47.3246155, 5.0405447 47.3246599, 5.0405046 47.324763, 5.0404405 47.3249993, 5.0404243 47.3250835, 5.0404492 47.3255707, 5.0404685 47.3255954, 5.0405073 47.3256221)",,,3,,,
"[23373440, 23373181]",False,"['Petite Rue de Suzon', 'Rue James Demontry']",residential,30,"[False, True]",80.005,"LINESTRING (5.0411213 47.3252001, 5.0407587 47.3251701, 5.0407476 47.3253826, 5.040694 47.3256393)",,,,,,
193678848,True,Rue de Suzon,residential,30,False,14.201,"LINESTRING (5.0405073 47.3256221, 5.040694 47.3256393)",,,3,,,
193678851,False,Rue de Suzon,residential,30,False,18.602,"LINESTRING (5.0405073 47.3256221, 5.0404871 47.3256838, 5.0404736 47.3257181, 5.0404618 47.3257438, 5.0404422 47.3257833)",,,,,,
"[524909550, 23373191]",False,"['Rue de Soissons', 'Place de la Banque']",residential,30,"[False, True]",108.551,"LINESTRING (5.0421971 47.3243448, 5.0421248 47.3243591, 5.040915 47.3245014, 5.0408876 47.3245024, 5.0408565 47.3244992, 5.0408162 47.3244916, 5.0407862 47.3244778)",,,,,,
240572486,False,Rue de la Préfecture,residential,30,False,87.627,"LINESTRING (5.0421971 47.3243448, 5.0421145 47.3241986, 5.0419015 47.3238838, 5.0418236 47.323776, 5.0417728 47.3237056, 5.0417428 47.3236712, 5.0417077 47.3236309)",,,,,,
240572486,False,Rue de la Préfecture,residential,30,True,22.689,"LINESTRING (5.0421971 47.3243448, 5.0422923 47.3244938, 5.0423162 47.3245322)",,,,,,
133488801,False,Rue de la Préfecture,residential,30,True,99.352,"LINESTRING (5.04241 47.3246583, 5.0424216 47.3246776, 5.042444 47.3247147, 5.0424555 47.324735, 5.0425306 47.3248681, 5.042633 47.3250495, 5.0426423 47.325066, 5.0426701 47.3251125, 5.0428447 47.3253487, 5.0429158 47.3254334, 5.0429483 47.3254722)",,,,,,
