osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction,bridge
"[1088367344, 23643305]","['D 709', 'D 708']",Place Nationale,primary,False,False,28.772,"LINESTRING (0.3398895 45.2478416, 0.339866 45.2477823, 0.3398405 45.247691, 0.3398443 45.2475869)",50,,,
"[1088367344, 757345220]",D 708,"['Rue du 26 Mars 1944', 'Place Nationale']",primary,False,True,49.82,"LINESTRING (0.3398895 45.2478416, 0.3399911 45.2479844, 0.3400684 45.2480609, 0.3401124 45.2481586, 0.3401079 45.2482505)",50,,,
27485935,D 708,Place du Général de Gaulle,secondary,False,True,77.227,"LINESTRING (0.3387499 45.2478376, 0.3383043 45.2477809, 0.338284 45.2477779, 0.3379246 45.2477233, 0.3377827 45.2477015)",,,,
1088367343,,Place du Général de Gaulle,residential,True,False,50.262,"LINESTRING (0.3387499 45.2478376, 0.3387043 45.2479917, 0.3386684 45.2481343, 0.3386306 45.2482817)",,,,
27482476,D 708,Avenue de Verdun,secondary,False,False,34.698,"LINESTRING (0.3377827 45.2477015, 0.3376328 45.2476813, 0.337574 45.247672, 0.3373482 45.24764)",,,,
27485935,D 708,Place du Général de Gaulle,secondary,False,False,77.227,"LINESTRING (0.3377827 45.2477015, 0.3379246 45.2477233, 0.338284 45.2477779, 0.3383043 45.2477809, 0.3387499 45.2478376)",,,,
"[559373296, 27482684]",D 20,Avenue Amiral Augey Dufresse,residential,False,False,91.95,"LINESTRING (0.3377827 45.2477015, 0.3377784 45.2477471, 0.3377721 45.2478135, 0.3377393 45.2481592, 0.3377208 45.2482514, 0.337698 45.2483466, 0.337652 45.2485096, 0.3376406 45.248519)",50,,,
1063253220,,Rue des Mobiles de Coulmiers,residential,True,False,50.906,"LINESTRING (0.3377827 45.2477015, 0.3378937 45.2474638, 0.3379732 45.2472639)",,,,
27482684,D 20,Avenue Amiral Augey Dufresse,residential,False,False,34.77,"LINESTRING (0.3370873 45.2488429, 0.3367046 45.2490016)",50,,,
27482479,,Rue du Palais,residential,False,False,42.617000000000004,"LINESTRING (0.3370873 45.2488429, 0.3370736 45.2487758, 0.3371418 45.248464)",,,,
27482684,D 20,Avenue Amiral Augey Dufresse,residential,False,True,56.871,"LINESTRING (0.3370873 45.2488429, 0.3372798 45.2487677, 0.3373536 45.2487229, 0.3373897 45.248701, 0.3375109 45.2486263, 0.3376406 45.248519)",50,,,
27482476,D 708,Avenue de Verdun,secondary,False,False,15.486,"LINESTRING (0.3373482 45.24764, 0.3371621 45.2475928)",,,,
27482476,D 708,Avenue de Verdun,secondary,False,True,34.698,"LINESTRING (0.3373482 45.24764, 0.337574 45.247672, 0.3376328 45.2476813, 0.3377827 45.2477015)",,,,
27482479,,Rue du Palais,residential,False,True,93.042,"LINESTRING (0.3373482 45.24764, 0.3372518 45.2480147, 0.3372024 45.2482067, 0.3371597 45.248382, 0.3371418 45.248464)",,,,
25407675,,Rue Pierre Serbat,secondary,False,False,95.255,"LINESTRING (0.3359844 45.2474679, 0.3360054 45.2473819, 0.3360126 45.2473522, 0.3361903 45.2466236)",50,,,
25407675,,Rue Pierre Serbat,secondary,False,True,87.635,"LINESTRING (0.3359844 45.2474679, 0.3359147 45.2477568, 0.335797 45.2482449)",50,,,
27482577,,Rue du Commandant Aurillac,residential,True,False,93.9,"LINESTRING (0.3359844 45.2474679, 0.3363698 45.2475299, 0.3369408 45.247603, 0.3370866 45.2476062, 0.3371621 45.2475928)",,,,
27482476,D 708,Avenue de Verdun,secondary,False,True,15.486,"LINESTRING (0.3371621 45.2475928, 0.3373482 45.24764)",,,,
27482485,D 708,Avenue de Verdun,secondary,False,False,84.762,"LINESTRING (0.3371621 45.2475928, 0.3370898 45.247544, 0.3369335 45.2473557, 0.3366834 45.24705, 0.3365796 45.2469537)",,,,
25407675,,Rue Pierre Serbat,secondary,False,True,138.57,"LINESTRING (0.335797 45.2482449, 0.3354844 45.2494715)",50,,,
25407675,,Rue Pierre Serbat,secondary,False,False,87.635,"LINESTRING (0.335797 45.2482449, 0.3359147 45.2477568, 0.3359844 45.2474679)",50,,,
27482544,,Rue des Graves,residential,False,False,129.851,"LINESTRING (0.335797 45.2482449, 0.33618 45.2482626, 0.3363241 45.2482785, 0.3363925 45.2483426, 0.3364759 45.2486772, 0.3365966 45.2487569, 0.3366425 45.2488119, 0.3367046 45.2490016)",,,,
27482684,D 20,Avenue Amiral Augey Dufresse,residential,False,True,34.77,"LINESTRING (0.3367046 45.2490016, 0.3370873 45.2488429)",50,,,
27482544,,Rue des Graves,residential,False,True,129.85099999999997,"LINESTRING (0.3367046 45.2490016, 0.3366425 45.2488119, 0.3365966 45.2487569, 0.3364759 45.2486772, 0.3363925 45.2483426, 0.3363241 45.2482785, 0.33618 45.2482626, 0.335797 45.2482449)",,,,
27482684,D 20,Avenue Amiral Augey Dufresse,residential,False,False,108.878,"LINESTRING (0.3367046 45.2490016, 0.3363928 45.2491217, 0.3362006 45.2491957, 0.3356499 45.2494078, 0.3354844 45.2494715)",50,,,
27482533,,Place du Général de Gaulle,residential,True,False,52.986000000000004,"LINESTRING (0.3392117 45.2483555, 0.3392417 45.2481958, 0.3392616 45.2480554, 0.3392881 45.2479108, 0.3392933 45.2478825)",,,,
27485926,,Rue Marc Dufraisse,residential,True,False,72.312,"LINESTRING (0.3401079 45.2482505, 0.3398239 45.2482893, 0.3395412 45.2483602, 0.3393727 45.2483775, 0.3392117 45.2483555)",,,,
757345218,,Rue Notre Dame,residential,True,False,27.197000000000003,"LINESTRING (0.3401079 45.2482505, 0.3402615 45.2482823, 0.3402941 45.2482959, 0.3404318 45.2483367)",50,,,
"[1088367344, 757345220]",D 708,"['Rue du 26 Mars 1944', 'Place Nationale']",primary,False,False,49.82,"LINESTRING (0.3401079 45.2482505, 0.3401124 45.2481586, 0.3400684 45.2480609, 0.3399911 45.2479844, 0.3398895 45.2478416)",50,,,
27482527,,Rue du Jardin Public,residential,True,False,87.91900000000001,"LINESTRING (0.3386306 45.2482817, 0.3385651 45.2485211, 0.3384008 45.2490556)",,,,
27482722,,Place du Général de Gaulle,residential,True,False,46.225,"LINESTRING (0.3386306 45.2482817, 0.3387752 45.2483001, 0.3392117 45.2483555)",,,,
1107795065,D 708,Place du Général de Gaulle,secondary,True,False,42.833,"LINESTRING (0.3392933 45.2478825, 0.3387499 45.2478376)",,,,
"[27482682, 184583147, 184583148]",,Passage du Marché,residential,True,False,103.81,"LINESTRING (0.3396673 45.2493322, 0.3396043 45.2493177, 0.3394044 45.2492757, 0.3384457 45.2490654, 0.3384008 45.2490556)",,,,
757345219,D 708,Rue du 26 Mars 1944,primary,True,False,125.132,"LINESTRING (0.3396673 45.2493322, 0.3398474 45.2489064, 0.3400879 45.2483038, 0.3401079 45.2482505)",50,,,
27489572,,Rond-Point de la Patte d'Oie,primary,True,False,12.27,"LINESTRING (0.3402463 45.243626, 0.3402781 45.2436513, 0.3402967 45.2436902, 0.3402926 45.2437256)",,,roundabout,
"[270880042, 27505267, 270880039]","['D 13E2', 'v']",Rue Henri Crassat,primary,False,False,162.01600000000002,"LINESTRING (0.3421794 45.2443132, 0.342135 45.244298, 0.342042 45.2442663, 0.3415655 45.2441035, 0.3414694 45.2440709, 0.3412616 45.2440004, 0.3409899 45.2439128, 0.3404819 45.2437491, 0.3402926 45.2437256)",,,,yes
27581538,D 709,Avenue Guy de La Rigaudie,secondary,False,False,75.99799999999999,"LINESTRING (0.3421794 45.2443132, 0.342234 45.2442441, 0.342278 45.244197, 0.3424625 45.2439838, 0.3426957 45.2437347)",50,,,
694778002,D 709,Rue Jean Moulin,primary,False,True,8.678,"LINESTRING (0.3421794 45.2443132, 0.342152 45.2443479, 0.3421263 45.2443817)",50,,,
27489572,,Rond-Point de la Patte d'Oie,primary,True,False,18.271,"LINESTRING (0.3402926 45.2437256, 0.3402725 45.2437552, 0.3402549 45.2437693, 0.3402158 45.2437872, 0.3401918 45.2437926, 0.3401452 45.243794, 0.3401053 45.2437856)",,,roundabout,
"[270880042, 27505267, 270880039]","['D 13E2', 'v']",Rue Henri Crassat,primary,False,True,162.01600000000002,"LINESTRING (0.3402926 45.2437256, 0.3404819 45.2437491, 0.3409899 45.2439128, 0.3412616 45.2440004, 0.3414694 45.2440709, 0.3415655 45.2441035, 0.342042 45.2442663, 0.342135 45.244298, 0.3421794 45.2443132)",,,,yes
27489572,,Rond-Point de la Patte d'Oie,primary,True,False,22.622,"LINESTRING (0.3401053 45.2437856, 0.3400728 45.2437702, 0.3400372 45.243733, 0.3400289 45.2437007, 0.3400318 45.2436806, 0.3400596 45.24364, 0.3400952 45.2436187)",,,roundabout,
27505285,,Rue des Mobiles de Coulmiers,residential,True,False,61.906,"LINESTRING (0.3387855 45.2458437, 0.3388338 45.2457633, 0.3389744 45.2455283, 0.3390947 45.2453313)",,,,
277969142,D 12E,Rue Couleau,residential,False,False,86.543,"LINESTRING (0.3387855 45.2458437, 0.3387538 45.2458311, 0.3386289 45.2457815, 0.3383656 45.2456866, 0.3377823 45.2455193)",50,,,
27489572,,Rond-Point de la Patte d'Oie,primary,True,False,12.548,"LINESTRING (0.3400952 45.2436187, 0.3401389 45.2436072, 0.3401817 45.2436066, 0.3402261 45.2436167, 0.3402463 45.243626)",,,roundabout,
27505388,,Rue Achille Larobertie,residential,False,True,47.870000000000005,"LINESTRING (0.3377823 45.2455193, 0.337679 45.2456217, 0.3376392 45.2456531, 0.3374646 45.2458854)",,,,
27505410,,Rue Denis Cordonnier,residential,False,True,148.288,"LINESTRING (0.3377823 45.2455193, 0.3382499 45.244972, 0.3390947 45.2453313)",,,,
277969142,D 12E,Rue Couleau,residential,False,True,86.54299999999999,"LINESTRING (0.3377823 45.2455193, 0.3383656 45.2456866, 0.3386289 45.2457815, 0.3387538 45.2458311, 0.3387855 45.2458437)",50,,,
27482485,D 708,Avenue de Verdun,secondary,False,False,47.711,"LINESTRING (0.3365796 45.2469537, 0.3364697 45.2468579, 0.3361903 45.2466236)",,,,
27482485,D 708,Avenue de Verdun,secondary,False,True,84.762,"LINESTRING (0.3365796 45.2469537, 0.3366834 45.24705, 0.3369335 45.2473557, 0.3370898 45.247544, 0.3371621 45.2475928)",,,,
27505388,,Rue Achille Larobertie,residential,False,False,101.592,"LINESTRING (0.3365796 45.2469537, 0.3366736 45.2468579, 0.3371339 45.2462849, 0.3372253 45.2461618)",,,,
27505425,,Rue des Frères Durieux,residential,True,False,114.429,"LINESTRING (0.3365796 45.2469537, 0.3373273 45.2471254, 0.3379732 45.2472639)",,,,
1243645921,,Rue des Mobiles de Coulmiers,residential,True,False,29.732,"LINESTRING (0.3379732 45.2472639, 0.3381041 45.2470129)",,,,
27505984,,Rue de la République,residential,True,False,151.976,"LINESTRING (0.3379732 45.2472639, 0.3384968 45.2473802, 0.3385148 45.2473842, 0.3387873 45.247444, 0.3394885 45.2475891, 0.3397294 45.2475777, 0.3398443 45.2475869)",,,,
"[277969192, 27505619, 277969191]",,Rue Achille Simon,residential,True,False,76.957,"LINESTRING (0.338256 45.2466809, 0.3388032 45.2468314, 0.3388079 45.2468326, 0.3391723 45.2469315)",,,,
1243645921,,Rue des Mobiles de Coulmiers,residential,True,False,52.217,"LINESTRING (0.338256 45.2466809, 0.338412 45.2464268, 0.3385218 45.2462502)",,,,
23643305,D 709,Place Nationale,primary,False,False,33.425,"LINESTRING (0.3398443 45.2475869, 0.3398391 45.2475101, 0.3398648 45.2473853, 0.339906 45.2472921)",,,,
"[1088367344, 23643305]","['D 708', 'D 709']",Place Nationale,primary,False,True,28.772000000000002,"LINESTRING (0.3398443 45.2475869, 0.3398405 45.247691, 0.339866 45.2477823, 0.3398895 45.2478416)",50,,,
27483032,D 20,Avenue du 26e Régiment d'Infanterie,secondary,False,False,141.52,"LINESTRING (0.33391 45.2500877, 0.3339806 45.2500358, 0.3340727 45.2499877, 0.3341688 45.2499528, 0.3343808 45.2498759, 0.3346387 45.2497823, 0.3351203 45.2495961, 0.3354844 45.2494715)",50,,,
27483032,D 20,Avenue du 26e Régiment d'Infanterie,secondary,False,True,112.458,"LINESTRING (0.33391 45.2500877, 0.3338207 45.2501817, 0.3337313 45.2503249, 0.3335171 45.2508591, 0.3334409 45.251038)",50,,,
27563160,,Rue Arnault Daniel,residential,False,True,38.124,"LINESTRING (0.3400108 45.2468204, 0.3401753 45.2464977)",,,,
23643305,D 709,Place Nationale,primary,False,False,17.208,"LINESTRING (0.339906 45.2472921, 0.3399539 45.2471884, 0.3399767 45.2471456)",,,,
23643305,D 709,Place Nationale,primary,False,True,33.425,"LINESTRING (0.339906 45.2472921, 0.3398648 45.2473853, 0.3398391 45.2475101, 0.3398443 45.2475869)",,,,
"[277969459, 277969458, 27563163]",,Rue Fénelon,residential,True,False,144.467,"LINESTRING (0.339906 45.2472921, 0.3397601 45.2472726, 0.3391299 45.2471733, 0.3386659 45.247109, 0.3386589 45.247108, 0.3386557 45.2471076, 0.3383465 45.2470547, 0.3381041 45.2470129)",,,,
1243645921,,Rue des Mobiles de Coulmiers,residential,True,False,38.79,"LINESTRING (0.3381041 45.2470129, 0.3382217 45.2467483, 0.338256 45.2466809)",,,,
27505384,D 12E,Rue Couleau,residential,True,False,36.013,"LINESTRING (0.3400121 45.2464513, 0.339589 45.2463242)",50,,,
27563177,,Rue du Minage,residential,True,False,73.814,"LINESTRING (0.3400121 45.2464513, 0.339893 45.2466821, 0.3397047 45.2470788)",,,,
27505388,,Rue Achille Larobertie,residential,False,False,47.87,"LINESTRING (0.3374646 45.2458854, 0.3376392 45.2456531, 0.337679 45.2456217, 0.3377823 45.2455193)",,,,
27505388,,Rue Achille Larobertie,residential,False,True,36.022,"LINESTRING (0.3374646 45.2458854, 0.3373764 45.2459916, 0.337261 45.2461138, 0.3372253 45.2461618)",,,,
27563180,,Rue André Pinassaud,residential,True,False,92.178,"LINESTRING (0.3374646 45.2458854, 0.3379747 45.2460562, 0.3385218 45.2462502)",,,,
1243645921,,Rue des Mobiles de Coulmiers,residential,True,False,49.7,"LINESTRING (0.3385218 45.2462502, 0.3385574 45.2461977, 0.3386443 45.2460696, 0.3386634 45.2460363, 0.3387855 45.2458437)",,,,
27505384,D 12E,Rue Couleau,residential,True,False,13.779,"LINESTRING (0.3401753 45.2464977, 0.3400121 45.2464513)",50,,,
27563160,,Rue Arnault Daniel,residential,False,False,38.124,"LINESTRING (0.3401753 45.2464977, 0.3400108 45.2468204)",,,,
27505285,,Rue des Mobiles de Coulmiers,residential,True,False,189.216,"LINESTRING (0.3390947 45.2453313, 0.3392861 45.2450291, 0.3394891 45.2447272, 0.3401053 45.2437856)",,,,
27505410,,Rue Denis Cordonnier,residential,False,False,148.288,"LINESTRING (0.3390947 45.2453313, 0.3382499 45.244972, 0.3377823 45.2455193)",,,,
277969192,,Rue Achille Simon,residential,True,False,22.552,"LINESTRING (0.3397047 45.2470788, 0.3399767 45.2471456)",,,,
33083632,,Rue Notre Dame,residential,False,True,35.283,"LINESTRING (0.3409603 45.2482048, 0.3410696 45.2480918, 0.3411745 45.247927)",50,,,
521183672,,Rue Notre Dame,residential,False,False,45.264,"LINESTRING (0.3409603 45.2482048, 0.3408715 45.2482423, 0.340828 45.2482606, 0.340611 45.2483376, 0.3405402 45.2483459, 0.3404318 45.2483367)",50,,,
1088385160,,Rue de la Nouvelle Eglise,residential,False,True,59.739000000000004,"LINESTRING (0.3409603 45.2482048, 0.341069 45.2482694, 0.3411877 45.2483481, 0.341314 45.2484179, 0.3413919 45.248419, 0.3414956 45.2483898, 0.341592 45.2483561)",,,,
33083632,,Rue Notre Dame,residential,False,False,35.283,"LINESTRING (0.3411745 45.247927, 0.3410696 45.2480918, 0.3409603 45.2482048)",50,,,
"[33083632, 1254598462]",,Rue Notre Dame,residential,False,True,145.565,"LINESTRING (0.3411745 45.247927, 0.3413856 45.2478123, 0.3415921 45.2477192, 0.3416625 45.2476765, 0.3417268 45.2476184, 0.3418127 45.2475354, 0.3418494 45.2474722, 0.3418951 45.2473871, 0.3419481 45.2473177, 0.3421322 45.2471968, 0.342319 45.2470699, 0.3424419 45.2470038)",50,,,
"[27563369, 1088385151]",,"['Rue du Four', 'Place Alsace Lorraine']",residential,True,False,93.68499999999999,"LINESTRING (0.3411745 45.247927, 0.3409328 45.2478529, 0.3407793 45.2478011, 0.3407473 45.2477819, 0.3407216 45.2477525, 0.3406671 45.2476682, 0.3406355 45.2476194, 0.3406249 45.2474359, 0.3406857 45.2472994)",50,,,
27563369,,Rue du Four,residential,True,False,151.383,"LINESTRING (0.3413569 45.2463837, 0.3413821 45.246377, 0.3416145 45.2461715, 0.3417726 45.2459885, 0.3419435 45.245793, 0.34204 45.2456648, 0.3421922 45.2454695, 0.342241 45.2453564, 0.3422706 45.2452079)",50,,,
33181943,D 709,Rue Jean Moulin,primary,False,True,279.02500000000003,"LINESTRING (0.3421263 45.2443817, 0.3420657 45.2444537, 0.3419977 45.244526, 0.3419054 45.2446245, 0.3415974 45.2449525, 0.3409881 45.2456299, 0.3408305 45.245805, 0.3407765 45.245865, 0.3407699 45.2458756, 0.3406897 45.2460038, 0.3406595 45.2460521, 0.3403469 45.2465273, 0.340333 45.2465441)",,6,,
694778002,D 709,Rue Jean Moulin,primary,False,False,8.678,"LINESTRING (0.3421263 45.2443817, 0.342152 45.2443479, 0.3421794 45.2443132)",50,,,
27563374,,Place de la Liberté,residential,False,True,67.804,"LINESTRING (0.3406995 45.2466033, 0.3406858 45.2466157, 0.3405593 45.2466517, 0.3404612 45.2467305, 0.3403896 45.2468062, 0.3403242 45.2468717, 0.3402114 45.2469654, 0.3401302 45.2469917, 0.3400786 45.2469888)",,,,
1088385150,,Rue Michel Montaigne,residential,True,False,63.607,"LINESTRING (0.3406995 45.2466033, 0.3407653 45.2465996, 0.3409043 45.2466068, 0.3410346 45.2466024, 0.3411322 45.2465738, 0.341255 45.2464109, 0.3413569 45.2463837)",,,,
388091941,,Rue des Anciens Combattants d'Algérie 1951-1962,residential,False,False,50.29,"LINESTRING (0.3439044 45.2437833, 0.3437838 45.2439812, 0.3436846 45.2440431, 0.3434909 45.244088)",50,,,
27563451,,Rue du Four Prolongée,residential,False,True,43.24,"LINESTRING (0.3434909 45.244088, 0.3432242 45.244186, 0.3430421 45.2443081)",,,,
388091941,,Rue des Anciens Combattants d'Algérie 1951-1962,residential,False,False,73.685,"LINESTRING (0.3434909 45.244088, 0.34275 45.2437678, 0.3426957 45.2437347)",50,,,
388091941,,Rue des Anciens Combattants d'Algérie 1951-1962,residential,False,True,50.290000000000006,"LINESTRING (0.3434909 45.244088, 0.3436846 45.2440431, 0.3437838 45.2439812, 0.3439044 45.2437833)",50,,,
27581538,D 709,Avenue Guy de La Rigaudie,secondary,False,True,75.99799999999999,"LINESTRING (0.3426957 45.2437347, 0.3424625 45.2439838, 0.342278 45.244197, 0.342234 45.2442441, 0.3421794 45.2443132)",50,,,
388091941,,Rue des Anciens Combattants d'Algérie 1951-1962,residential,False,True,73.685,"LINESTRING (0.3426957 45.2437347, 0.34275 45.2437678, 0.3434909 45.244088)",50,,,
27563369,,Rue du Four,residential,True,False,94.43799999999999,"LINESTRING (0.3422706 45.2452079, 0.3422399 45.2450665, 0.3422327 45.2447019, 0.3422056 45.2444466, 0.342152 45.2444027, 0.3421263 45.2443817)",50,,,
27563451,,Rue du Four Prolongée,residential,False,False,118.442,"LINESTRING (0.3422706 45.2452079, 0.3423407 45.2451844, 0.3424172 45.2450462, 0.3426252 45.2447468, 0.3428292 45.2445023, 0.3430421 45.2443081)",,,,
27563451,,Rue du Four Prolongée,residential,False,False,43.24,"LINESTRING (0.3430421 45.2443081, 0.3432242 45.244186, 0.3434909 45.244088)",,,,
27563451,,Rue du Four Prolongée,residential,False,True,118.44200000000001,"LINESTRING (0.3430421 45.2443081, 0.3428292 45.2445023, 0.3426252 45.2447468, 0.3424172 45.2450462, 0.3423407 45.2451844, 0.3422706 45.2452079)",,,,
386868285,,Impasse Sous les Vignes,residential,False,False,268.425,"LINESTRING (0.3430421 45.2443081, 0.3435396 45.2444382, 0.3437888 45.2445034, 0.344059 45.2445876, 0.3448565 45.2449931, 0.3453925 45.245305, 0.345685 45.2454205, 0.3459906 45.2454922)",,,,
757345219,D 708,Rue du 26 Mars 1944,primary,True,False,6.936,"LINESTRING (0.3396469 45.2493929, 0.3396673 45.2493322)",50,,,
27563531,,Rue du Puy de Bellevue,residential,False,False,235.851,"LINESTRING (0.3437076 45.2472612, 0.3436274 45.2473606, 0.3435587 45.2474815, 0.3435045 45.2476727, 0.3434804 45.2477787, 0.3434159 45.2479212, 0.3433476 45.2480224, 0.3431897 45.2482731, 0.3431157 45.2484988, 0.3430354 45.248613, 0.3429125 45.248733, 0.3426449 45.2489695, 0.3425889 45.2491043, 0.3425927 45.2491928)",50,,,
"[1088385158, 521183670]",,Rue Notre Dame,residential,False,False,111.968,"LINESTRING (0.3437076 45.2472612, 0.3436531 45.247264, 0.3434674 45.2472018, 0.3431792 45.2470693, 0.3431415 45.2470505, 0.3430247 45.2469921, 0.3429013 45.2469445, 0.3427283 45.2469196, 0.3426334 45.246924, 0.34254 45.246953, 0.3424419 45.2470038)",50,,,
521183670,,Rue Notre Dame,residential,False,True,118.246,"LINESTRING (0.3437076 45.2472612, 0.3438935 45.2472398, 0.3441595 45.2471371, 0.3444446 45.2469962, 0.3446072 45.2469429, 0.344796 45.2469019, 0.3449938 45.2468898, 0.3450881 45.2468827)",50,,,
1088385154,,Lotissement Saint Jean,residential,False,False,40.751,"LINESTRING (0.345034 45.2472472, 0.3450881 45.2468827)",30,,,
"[27563608, 1088385154, 1088385155, 218729856]",,Lotissement Saint Jean,residential,False,"[False, True]",220.776,"LINESTRING (0.345034 45.2472472, 0.3448925 45.2472782, 0.34481 45.2476718, 0.3449379 45.2477161, 0.3450829 45.2476943, 0.3451178 45.2475105, 0.3456655 45.2475577, 0.3456706 45.2475324, 0.3451225 45.2474858, 0.3451581 45.2472983, 0.345034 45.2472472)",30,,,
"[218729856, 1088385154, 1088385155, 27563608]",,Lotissement Saint Jean,residential,False,"[False, True]",220.776,"LINESTRING (0.345034 45.2472472, 0.3451581 45.2472983, 0.3451225 45.2474858, 0.3456706 45.2475324, 0.3456655 45.2475577, 0.3451178 45.2475105, 0.3450829 45.2476943, 0.3449379 45.2477161, 0.34481 45.2476718, 0.3448925 45.2472782, 0.345034 45.2472472)",30,,,
1088385154,,Lotissement Saint Jean,residential,False,True,40.751,"LINESTRING (0.3450881 45.2468827, 0.345034 45.2472472)",30,,,
521183670,,Rue Notre Dame,residential,False,False,118.246,"LINESTRING (0.3450881 45.2468827, 0.3449938 45.2468898, 0.344796 45.2469019, 0.3446072 45.2469429, 0.3444446 45.2469962, 0.3441595 45.2471371, 0.3438935 45.2472398, 0.3437076 45.2472612)",50,,,
24428158,D 708,Avenue de Verdun,secondary,False,True,113.03099999999999,"LINESTRING (0.3335949 45.2441486, 0.3335931 45.2446675, 0.3336742 45.2448635, 0.3337177 45.2449481, 0.3339007 45.2451056)",50,,,
24428158,D 708,Avenue de Verdun,secondary,False,False,13.049,"LINESTRING (0.3340404 45.2451696, 0.3339007 45.2451056)",50,,,
"[24428158, 559373295]",D 708,Avenue de Verdun,secondary,False,True,234.995,"LINESTRING (0.3340404 45.2451696, 0.3346698 45.2454684, 0.33538 45.2459289, 0.335923 45.2464082, 0.3361903 45.2466236)",50,,,
27483032,D 20,Avenue du 26e Régiment d'Infanterie,secondary,False,False,112.45800000000001,"LINESTRING (0.3334409 45.251038, 0.3335171 45.2508591, 0.3337313 45.2503249, 0.3338207 45.2501817, 0.33391 45.2500877)",50,,,
1088385160,,Rue de la Nouvelle Eglise,residential,False,False,59.73899999999999,"LINESTRING (0.341592 45.2483561, 0.3414956 45.2483898, 0.3413919 45.248419, 0.341314 45.2484179, 0.3411877 45.2483481, 0.341069 45.2482694, 0.3409603 45.2482048)",,,,
24428157,,Boulevard François Mitterrand,secondary,False,False,61.366,"LINESTRING (0.3359978 45.2511625, 0.335934 45.2507605, 0.3359035 45.2506147)",50,,,
