osmid,oneway,ref,name,highway,maxspeed,reversed,length,junction,geometry,bridge,tunnel,lanes,access
48572717,False,,Avenue François Camel,tertiary,30,False,65.529,,"LINESTRING (1.1438998 42.9863473, 1.143826 42.9863227, 1.1437962 42.9863127, 1.1437555 42.9862986, 1.1434176 42.9861815, 1.1432276 42.9861186, 1.1431691 42.9860992)",,,,
48598549,True,,Rue de la République,residential,50,False,29.407,,"LINESTRING (1.1438998 42.9863473, 1.1439044 42.9863355, 1.1439184 42.9863069, 1.1440104 42.9861194, 1.1440114 42.9860968)",,,,
48628158,False,D 3,Avenue Henri Bernère,tertiary,50,True,69.699,,"LINESTRING (1.1438998 42.9863473, 1.143872 42.9864133, 1.1438478 42.9864709, 1.1438323 42.9865079, 1.1436309 42.9869424)",,,,
293827080,False,,Avenue René Plaisant,tertiary,50,True,222.255,,"LINESTRING (1.1489922 42.988634, 1.1487034 42.9885135, 1.1485339 42.9884319, 1.1476884 42.9880251, 1.1474519 42.9879082, 1.1466838 42.9875656)",,,,
48628158,False,D 3,Avenue Henri Bernère,tertiary,50,False,69.699,,"LINESTRING (1.1436309 42.9869424, 1.1438323 42.9865079, 1.1438478 42.9864709, 1.143872 42.9864133, 1.1438998 42.9863473)",,,,
48628158,False,D 3,Avenue Henri Bernère,tertiary,50,True,52.263,,"LINESTRING (1.1436309 42.9869424, 1.143488 42.9873224, 1.1434544 42.9873942)",,,,
48734882,False,,Impasse Nungesser et Coli,residential,50,False,263.695,,"LINESTRING (1.1436309 42.9869424, 1.1438222 42.9870081, 1.1443101 42.9871975, 1.1447358 42.9873526, 1.1450886 42.9875027, 1.1453801 42.9876557, 1.1457854 42.9878279, 1.1461073 42.9879882, 1.1462328 42.9880522, 1.1464154 42.9881479)",,,,
48734882,False,,Impasse Nungesser et Coli,residential,50,True,263.695,,"LINESTRING (1.1464154 42.9881479, 1.1462328 42.9880522, 1.1461073 42.9879882, 1.1457854 42.9878279, 1.1453801 42.9876557, 1.1450886 42.9875027, 1.1447358 42.9873526, 1.1443101 42.9871975, 1.1438222 42.9870081, 1.1436309 42.9869424)",,,,
151278408,True,D 117,,primary,50,False,28.448,,"LINESTRING (1.1493514 42.9872087, 1.1494257 42.9869587)",,,,
48734912,True,,,primary,,False,11.261,roundabout,"LINESTRING (1.1493514 42.9872087, 1.149372 42.9872011, 1.1493943 42.9871968, 1.1494174 42.9871961, 1.1494401 42.9871991, 1.1494614 42.9872055, 1.1494803 42.9872152)",,,,
900531182,True,,,primary,,False,9.584,roundabout,"LINESTRING (1.1493754 42.987348, 1.1493541 42.9873406, 1.1493355 42.98733, 1.1493205 42.9873167, 1.1493099 42.9873013, 1.1493042 42.9872846)",,,,
48734999,True,,,residential,,False,20.668,,"LINESTRING (1.1493042 42.9872846, 1.1490588 42.9872364)",,,,
900531179,True,,,primary,,False,6.785,roundabout,"LINESTRING (1.1493042 42.9872846, 1.1493041 42.9872642, 1.1493112 42.9872446, 1.1493249 42.9872269)",,,,
49014446,False,,Chemin de Pujole,residential,,False,67.435,,"LINESTRING (1.149514 42.9872559, 1.1496839 42.9871265, 1.1497201 42.9870365, 1.1496986 42.9868608, 1.1496828 42.9867044)",,,,
900531180,True,,,primary,,False,8.745,roundabout,"LINESTRING (1.149514 42.9872559, 1.1495169 42.9872754, 1.149513 42.9872949, 1.1495027 42.9873131, 1.1494864 42.9873287)",,,,
48734998,True,,,residential,,False,20.056,,"LINESTRING (1.1491325 42.9871141, 1.1493249 42.9872269)",,,,
304294969,False,,Avenue Paul Laffont,residential,50,False,14.862,,"LINESTRING (1.1491325 42.9871141, 1.1490588 42.9872364)",,,,
304294969,False,,Avenue Paul Laffont,residential,50,True,40.013,,"LINESTRING (1.1491325 42.9871141, 1.1492523 42.9868549, 1.14929 42.9867732)",,,,
304294969,False,,Avenue Paul Laffont,residential,50,True,14.862,,"LINESTRING (1.1490588 42.9872364, 1.1491325 42.9871141)",,,,
900531178,True,,,primary,,False,2.957,roundabout,"LINESTRING (1.1493249 42.9872269, 1.1493514 42.9872087)",,,,
48736093,False,,Rue de Peyré,residential,50,False,66.314,,"LINESTRING (1.1484255 42.9842966, 1.1490926 42.9846394)",,,,
48677647,False,,Rue de Tivoli,residential,50,False,65.86,,"LINESTRING (1.1484255 42.9842966, 1.1482891 42.9844531, 1.1477916 42.9842716)",,,,
48677647,False,,Rue de Tivoli,residential,50,True,84.44200000000001,,"LINESTRING (1.1484255 42.9842966, 1.1485345 42.9841767, 1.1486341 42.9841657, 1.1492417 42.9844513, 1.1492599 42.9844499)",,,,
48736093,False,,Rue de Peyré,residential,50,True,68.139,,"LINESTRING (1.1497781 42.9849916, 1.1490926 42.9846394)",,,,
48736438,False,,Rue du Bardeau,residential,,True,67.532,,"LINESTRING (1.142309 42.9875814, 1.1424556 42.9875895, 1.1426527 42.9875556, 1.1428095 42.9875134, 1.1429755 42.9873187)",,,,destination
48685758,False,,Impasse Henri Bordeaux,residential,,False,47.368,,"LINESTRING (1.1429755 42.9873187, 1.1424066 42.9872277)",,,,
48685758,False,,Impasse Henri Bordeaux,residential,,True,39.848,,"LINESTRING (1.1429755 42.9873187, 1.1434544 42.9873942)",,,,
48736438,False,,Rue du Bardeau,residential,,False,67.53200000000001,,"LINESTRING (1.1429755 42.9873187, 1.1428095 42.9875134, 1.1426527 42.9875556, 1.1424556 42.9875895, 1.142309 42.9875814)",,,,destination
48736692,False,,Impasse Tivoli,residential,,True,66.806,,"LINESTRING (1.1498062 42.9830625, 1.1505115 42.9833703)",,,,
48736692,False,,Impasse Tivoli,residential,,False,66.806,,"LINESTRING (1.1505115 42.9833703, 1.1498062 42.9830625)",,,,
48677647,False,,Rue de Tivoli,residential,50,False,160.998,,"LINESTRING (1.1505115 42.9833703, 1.1502356 42.9837176, 1.1499948 42.9839933, 1.1498022 42.984183, 1.1495154 42.9843196, 1.1493036 42.9844464, 1.1492599 42.9844499)",,,,
48677647,False,,Rue de Tivoli,residential,50,True,238.28199999999998,,"LINESTRING (1.1505115 42.9833703, 1.1506855 42.9831687, 1.1508268 42.9829626, 1.1509544 42.982776, 1.150999 42.9826695, 1.1509871 42.9823409, 1.1508899 42.9822435, 1.1508045 42.9822038, 1.1498105 42.9818025)",,,,
48848316,False,,Rue de l'Abbé Duclos,residential,50,True,194.952,,"LINESTRING (1.1453695 42.9821059, 1.144665 42.9817901, 1.143861 42.9827769)",,,,
48848307,False,,Route de Saudech,unclassified,50,True,9.98,,"LINESTRING (1.1413378 42.9833404, 1.1414116 42.9834121)",,,,
48848307,False,,Route de Saudech,unclassified,50,False,9.98,,"LINESTRING (1.1414116 42.9834121, 1.1413378 42.9833404)",,,,
48848307,False,,Route de Saudech,unclassified,50,True,23.927,,"LINESTRING (1.1414116 42.9834121, 1.1415129 42.9834971, 1.1416049 42.9835743)",,,,
49050168,False,,Rue de la Citadelle,residential,50,True,346.87300000000005,,"LINESTRING (1.1414116 42.9834121, 1.1416316 42.9831646, 1.1416891 42.9830635, 1.1417026 42.982972, 1.1417225 42.9824996, 1.1417392 42.9824164, 1.1417999 42.982301, 1.1419516 42.9820889, 1.1420541 42.9818547, 1.1420811 42.9817587, 1.1420818 42.9817229, 1.1419665 42.9816217, 1.1417631 42.9815187, 1.1415131 42.9814185, 1.141436 42.981375, 1.1413992 42.9813332, 1.1413858 42.9812842, 1.141394 42.9812301, 1.1414191 42.9811574, 1.1416717 42.980691)",,,,
"[393170723, 48848302]",True,,"['Place François Camel', 'Rue Petite Villefranche']",residential,50,False,114.18799999999999,,"LINESTRING (1.141408 42.9852082, 1.1418284 42.9853444, 1.1423149 42.9847526)",,,,
151203623,True,,Avenue Fernand Loubet,residential,50,False,66.68799999999999,,"LINESTRING (1.141408 42.9852082, 1.1412422 42.9851452, 1.1411018 42.9850919, 1.1407518 42.9849643, 1.1407415 42.9849606, 1.1406768 42.984937)",,,,
277106383,False,,Rue de Villefranche,tertiary,50,False,81.075,,"LINESTRING (1.141408 42.9852082, 1.1414475 42.9851668, 1.1415134 42.9850978, 1.1420195 42.9846327)",,,,
277106383,False,,Rue de Villefranche,tertiary,50,True,24.653,,"LINESTRING (1.141408 42.9852082, 1.1413521 42.9853016, 1.1413385 42.9853243, 1.1412979 42.9854145)",,,,
48848312,True,,Rue Saint-Antoine,residential,,False,27.48,,"LINESTRING (1.1420195 42.9846327, 1.1423149 42.9847526)",,,,
277106383,False,,Rue de Villefranche,tertiary,50,False,69.407,,"LINESTRING (1.1420195 42.9846327, 1.1425026 42.9841592, 1.1425299 42.9841325)",,,,
277106383,False,,Rue de Villefranche,tertiary,50,True,81.075,,"LINESTRING (1.1420195 42.9846327, 1.1415134 42.9850978, 1.1414475 42.9851668, 1.141408 42.9852082)",,,,
48848315,False,,Rue René Dejean,residential,50,False,48.465,,"LINESTRING (1.1433676 42.9825326, 1.143861 42.9827769)",,,,
420253855,False,,Avenue Gallieni,tertiary,50,False,229.14999999999998,,"LINESTRING (1.1433676 42.9825326, 1.1433805 42.9824953, 1.1435903 42.9818143, 1.1436205 42.9817054, 1.1436949 42.9814461, 1.1439582 42.9805249, 1.1439602 42.980518)",,,,
"[48624854, 420253855]",False,,"['Rue de Villefranche', 'Avenue Gallieni']",tertiary,50,True,86.68100000000001,,"LINESTRING (1.1433676 42.9825326, 1.1432634 42.9829923, 1.1432077 42.9832406, 1.1431895 42.9833011)",,,,
48848315,False,,Rue René Dejean,residential,50,True,48.465,,"LINESTRING (1.143861 42.9827769, 1.1433676 42.9825326)",,,,
48848315,False,,Rue René Dejean,residential,50,False,27.766,,"LINESTRING (1.143861 42.9827769, 1.1439322 42.9828065, 1.1441462 42.9829138)",,,,
48848316,False,,Rue de l'Abbé Duclos,residential,50,False,194.952,,"LINESTRING (1.143861 42.9827769, 1.144665 42.9817901, 1.1453695 42.9821059)",,,,
"[48701938, 37601363, 48701939]",True,,Rue du Pont Vieux,residential,20,False,92.351,,"LINESTRING (1.1435784 42.9834881, 1.1437436 42.9835937, 1.1438076 42.9836392, 1.1442695 42.9839559, 1.1443109 42.9839846, 1.1444168 42.9840477)",yes,,,
48848314,True,,Rue Joseph Pujol,residential,50,False,72.719,,"LINESTRING (1.1435784 42.9834881, 1.1435661 42.9835029, 1.143444 42.983621, 1.1431674 42.9838833, 1.1430349 42.9840072)",,,,
49039478,True,,Rue Joseph Pujol,residential,50,False,32.225,,"LINESTRING (1.1435784 42.9834881, 1.143594 42.9834739, 1.1438217 42.9832594)",,,,
911019073,False,D 117,Boulevard du Général de Gaulle,primary,50,True,12.224,,"LINESTRING (1.1416049 42.9835743, 1.1415379 42.9836727)",,,,
48848307,False,,Route de Saudech,unclassified,50,False,23.927,,"LINESTRING (1.1416049 42.9835743, 1.1415129 42.9834971, 1.1414116 42.9834121)",,,,
"[911019074, 900504599]",False,D 117,Boulevard du Général de Gaulle,primary,50,False,384.641,,"LINESTRING (1.1416049 42.9835743, 1.1416639 42.9834855, 1.1417112 42.9834123, 1.1417688 42.9833112, 1.1418094 42.9832399, 1.1418486 42.9831711, 1.142056 42.982676, 1.1422493 42.982189, 1.1424724 42.9816933, 1.1425054 42.981637, 1.1426223 42.9814377, 1.1427986 42.9812051, 1.1429697 42.9810226, 1.1431008 42.9808986, 1.1433436 42.9807046, 1.1435469 42.9805702, 1.1436332 42.9805123)",,,,
48856634,False,,Allée René Arasse,residential,50,False,67.658,,"LINESTRING (1.1451947 42.9811555, 1.1456502 42.9806464)",,,,
48850323,False,,,residential,50,True,20.587,,"LINESTRING (1.1457864 42.9801733, 1.1460041 42.9802677)",,,,
48850320,False,,Allée René Arasse,residential,50,False,41.324,,"LINESTRING (1.1460041 42.9802677, 1.1464911 42.9803734)",,,,
48850320,False,,Allée René Arasse,residential,50,True,51.01,,"LINESTRING (1.1460041 42.9802677, 1.1456502 42.9806464)",,,,
48850323,False,,,residential,50,False,20.587,,"LINESTRING (1.1460041 42.9802677, 1.1457864 42.9801733)",,,,
48850320,False,,Allée René Arasse,residential,50,True,41.324,,"LINESTRING (1.1464911 42.9803734, 1.1460041 42.9802677)",,,,
48850320,False,,Allée René Arasse,residential,50,False,51.01,,"LINESTRING (1.1456502 42.9806464, 1.1460041 42.9802677)",,,,
48856634,False,,Allée René Arasse,residential,50,True,67.658,,"LINESTRING (1.1456502 42.9806464, 1.1451947 42.9811555)",,,,
48850295,False,,Allée René Arasse,residential,50,True,136.248,,"LINESTRING (1.1456502 42.9806464, 1.1446347 42.9802485, 1.1445782 42.9802477, 1.1442962 42.9803186, 1.1442445 42.9803316, 1.1441311 42.9803277)",,,,
911019073,False,D 117,Boulevard du Général de Gaulle,primary,50,False,12.224,,"LINESTRING (1.1415379 42.9836727, 1.1416049 42.9835743)",,,,
48598356,False,,Rue Yvette Garrabé,residential,50,False,95.949,,"LINESTRING (1.1415379 42.9836727, 1.1419525 42.9838182, 1.1425299 42.9841325)",,,,
"[48858392, 371306988, 371306989]",False,D 117,Boulevard du Général de Gaulle,primary,50,True,157.075,,"LINESTRING (1.1415379 42.9836727, 1.1414891 42.9837473, 1.1413939 42.9838874, 1.1412248 42.9841452, 1.1412006 42.9841792, 1.141144 42.9842596, 1.1410179 42.9844387, 1.1409581 42.9845263, 1.1409003 42.9846114, 1.1407206 42.9848735, 1.1407102 42.9848887, 1.1407025 42.9848999, 1.1406768 42.984937)",,,2,
48848315,False,,Rue René Dejean,residential,50,True,27.766,,"LINESTRING (1.1441462 42.9829138, 1.1439322 42.9828065, 1.143861 42.9827769)",,,,
49039477,True,,Rue Joseph Pujol,residential,50,False,46.621,,"LINESTRING (1.1441462 42.9829138, 1.144139 42.9829214, 1.1438217 42.9832594)",,,,
420999134,True,,Rue André et Eugène Regagnon,residential,50,False,23.967,,"LINESTRING (1.1462997 42.9834147, 1.1465086 42.9832627)",,,,
48647962,True,,Rue Joseph Sentenac,residential,50,False,34.177,,"LINESTRING (1.1462997 42.9834147, 1.1462047 42.9833151, 1.1460307 42.9831796)",,,,
810453413,True,,,primary,,False,10.335,roundabout,"LINESTRING (1.1439594 42.9803615, 1.1439338 42.9803432, 1.1439192 42.9803237, 1.1439121 42.980302, 1.143913 42.9802798)",,,,
900504597,True,D 117,Boulevard du Général de Gaulle,primary,50,False,31.544,,"LINESTRING (1.1439594 42.9803615, 1.1439223 42.9803898, 1.143701 42.9804861, 1.1436332 42.9805123)",,,,
48869493,True,,,primary,,False,11.571,roundabout,"LINESTRING (1.143973 42.9802191, 1.1440067 42.9802108, 1.1440423 42.9802104, 1.1440763 42.980218, 1.1441055 42.9802328)",,,,
187758921,True,D 618,Avenue de la Résistance,secondary,50,False,27.163,,"LINESTRING (1.143973 42.9802191, 1.1440523 42.9801227, 1.1440969 42.9800378, 1.1441169 42.9799997)",,,,
195710752,True,,Avenue Gallieni,tertiary,50,False,16.929000000000002,,"LINESTRING (1.1439602 42.980518, 1.1439588 42.9804084, 1.1439696 42.9803665)",,,,
420253855,False,,Avenue Gallieni,tertiary,50,True,229.15,,"LINESTRING (1.1439602 42.980518, 1.1439582 42.9805249, 1.1436949 42.9814461, 1.1436205 42.9817054, 1.1435903 42.9818143, 1.1433805 42.9824953, 1.1433676 42.9825326)",,,,
810453411,True,,,primary,,False,1.197,roundabout,"LINESTRING (1.1441055 42.9802328, 1.1441155 42.9802407)",,,,
900504600,True,D 117,Boulevard du Général de Gaulle,primary,50,False,20.576,,"LINESTRING (1.1442854 42.9801805, 1.1443813 42.9801636, 1.1445313 42.9801372)",,,,
48896403,False,,Impasse du Talus,residential,50,True,125.33099999999999,,"LINESTRING (1.1480281 42.9800184, 1.148122 42.980023, 1.1485202 42.9800427, 1.1489956 42.980051, 1.1494097 42.9800375, 1.149567 42.9800414)",,,,
48896425,False,,Rue André Guillemot,residential,50,False,95.957,,"LINESTRING (1.1504055 42.9799126, 1.151345 42.9804344)",,,,
48599442,False,,Rue Joseph Berges,residential,50,True,51.503,,"LINESTRING (1.1504055 42.9799126, 1.1502761 42.9799448, 1.1498164 42.9800819)",,,,
48599963,True,,Rue de l'Aoutimasse,residential,50,False,33.255,,"LINESTRING (1.1498404 42.980026, 1.1499089 42.9797672, 1.1499135 42.9797319)",,,,
48896403,False,,Impasse du Talus,residential,50,False,22.314,,"LINESTRING (1.1498404 42.980026, 1.1497763 42.9800274, 1.149567 42.9800414)",,,,
48896403,False,,Impasse du Talus,residential,50,False,125.331,,"LINESTRING (1.149567 42.9800414, 1.1494097 42.9800375, 1.1489956 42.980051, 1.1485202 42.9800427, 1.148122 42.980023, 1.1480281 42.9800184)",,,,
48896403,False,,Impasse du Talus,residential,50,True,22.314,,"LINESTRING (1.149567 42.9800414, 1.1497763 42.9800274, 1.1498404 42.980026)",,,,
48599975,False,D 3,Avenue des Évadés de France,secondary,50,False,49.035,,"LINESTRING (1.151345 42.9804344, 1.1509863 42.9807888)",,,,
48599975,False,D 3,Avenue des Évadés de France,secondary,50,True,43.494,,"LINESTRING (1.151345 42.9804344, 1.1516806 42.9801299)",,,,
48896425,False,,Rue André Guillemot,residential,50,True,95.957,,"LINESTRING (1.151345 42.9804344, 1.1504055 42.9799126)",,,,
48599975,False,D 3,Avenue des Évadés de France,secondary,50,False,43.494,,"LINESTRING (1.1516806 42.9801299, 1.151345 42.9804344)",,,,
135922858,True,,Pont du Lez,tertiary,50,False,21.193,,"LINESTRING (1.1403504 42.986013, 1.1405647 42.9859749, 1.1406047 42.9859749)",,,,
810444778,True,,,primary,,False,18.574,roundabout,"LINESTRING (1.1403504 42.986013, 1.1403789 42.9860287, 1.1404031 42.9860505, 1.1404203 42.986076, 1.1404264 42.9861146, 1.1404088 42.9861583)",,,,
48563105,True,,Avenue Aristide Bergès,tertiary,50,False,26.653,,"LINESTRING (1.1406047 42.9859749, 1.1405909 42.9860191, 1.1405212 42.9860908, 1.1404088 42.9861583)",,,,
"[135922857, 48858487]",False,,"['Rue de Villefranche', 'Pont du Lez']",tertiary,50,False,85.301,,"LINESTRING (1.1406047 42.9859749, 1.1409091 42.9856986, 1.1410573 42.9855558, 1.1411557 42.985461, 1.1412979 42.9854145)",yes,,,
393170723,True,,Rue Petite Villefranche,residential,50,False,71.588,,"LINESTRING (1.1423149 42.9847526, 1.1425526 42.9844817, 1.1427903 42.9842108)",,,,
135922753,False,D 117,Boulevard du Général de Gaulle,primary,50,False,21.809,,"LINESTRING (1.148401 42.9801551, 1.1486517 42.9802246)",,,,
"[135922753, 135922754, 195710755]",False,D 117,"['Boulevard du Général de Gaulle', 'Pont de la Liberté']",primary,50,True,319.423,,"LINESTRING (1.148401 42.9801551, 1.1482831 42.980134, 1.1480189 42.9801065, 1.1480131 42.9801059, 1.1476162 42.9800786, 1.1475128 42.9800684, 1.1474215 42.9800603, 1.1468483 42.9800069, 1.1467656 42.9799964, 1.1467174 42.9799916, 1.1463069 42.9799508, 1.1459467 42.979937, 1.1456176 42.9799416, 1.1452394 42.9799794, 1.1449089 42.9800383, 1.1446001 42.9801201, 1.1445313 42.9801372)",yes,,,
268654727,False,,Quai du Roc,residential,50,True,176.039,,"LINESTRING (1.148401 42.9801551, 1.1483741 42.980199, 1.1483239 42.980218, 1.1482339 42.9802114, 1.1481543 42.9802069, 1.1476681 42.9801774, 1.1474593 42.9802058, 1.1473815 42.9804135, 1.1473024 42.9806099, 1.1471337 42.9810288)",,,,
48927170,True,,,primary,,False,4.705,roundabout,"LINESTRING (1.1507649 42.9812579, 1.1507277 42.9812903)",,,,
"[48896395, 371323358, 371323363]",False,,Chemin de Pégoumas,residential,50,False,163.614,,"LINESTRING (1.1507649 42.9812579, 1.1508113 42.9812821, 1.1508752 42.9813464, 1.150879 42.9813527, 1.1509033 42.9813934, 1.1509747 42.9815128, 1.1510464 42.9816327, 1.1511316 42.9816552, 1.1512465 42.9816576, 1.1516497 42.981549, 1.1518238 42.9814808, 1.1519616 42.9813957, 1.1521149 42.9812721, 1.1521728 42.9812253, 1.1522415 42.9812017, 1.1522561 42.9811988)",,,,
48927170,True,,,primary,,False,11.479,roundabout,"LINESTRING (1.1505884 42.9813223, 1.150521 42.9813069, 1.1504666 42.9812741)",,,,
810444780,True,,,primary,,False,2.254,roundabout,"LINESTRING (1.1404088 42.9861583, 1.1403931 42.986175)",,,,
49050168,False,,Rue de la Citadelle,residential,50,False,346.87299999999993,,"LINESTRING (1.1416717 42.980691, 1.1414191 42.9811574, 1.141394 42.9812301, 1.1413858 42.9812842, 1.1413992 42.9813332, 1.141436 42.981375, 1.1415131 42.9814185, 1.1417631 42.9815187, 1.1419665 42.9816217, 1.1420818 42.9817229, 1.1420811 42.9817587, 1.1420541 42.9818547, 1.1419516 42.9820889, 1.1417999 42.982301, 1.1417392 42.9824164, 1.1417225 42.9824996, 1.1417026 42.982972, 1.1416891 42.9830635, 1.1416316 42.9831646, 1.1414116 42.9834121)",,,,
49014446,False,,Chemin de Pujole,residential,,True,191.80899999999997,,"LINESTRING (1.1504568 42.9852881, 1.1502599 42.9853425, 1.1500805 42.9853871, 1.1499348 42.9854178, 1.1498778 42.9854744, 1.1498294 42.9855537, 1.1497959 42.9856255, 1.1496883 42.9859709, 1.149668 42.9862764, 1.1496697 42.9865754, 1.1496828 42.9867044)",,,,
200305167,False,,Petit Chemin de Pujole,residential,50,False,179.45499999999998,,"LINESTRING (1.1504568 42.9852881, 1.1505807 42.985478, 1.150639 42.9855395, 1.1507626 42.9855445, 1.1508296 42.9855274, 1.1508726 42.9854645, 1.1508959 42.9853979, 1.1509411 42.9853554, 1.1509894 42.9853686, 1.1510172 42.9853951, 1.1510444 42.9857335, 1.1511197 42.9858421, 1.1511812 42.9858632, 1.1513455 42.9858764, 1.1515308 42.9858951, 1.1517403 42.9859095)",,,,
48599975,False,D 3,Avenue des Évadés de France,secondary,50,True,39.382000000000005,,"LINESTRING (1.1507264 42.9810876, 1.1508662 42.9809269, 1.1509863 42.9807888)",,,,
48927170,True,,,primary,,False,20.755000000000003,roundabout,"LINESTRING (1.1507264 42.9810876, 1.150767 42.9811236, 1.1507882 42.9811676, 1.1507875 42.9812142, 1.1507649 42.9812579)",,,,
48850295,False,,Allée René Arasse,residential,50,False,136.248,,"LINESTRING (1.1441311 42.9803277, 1.1442445 42.9803316, 1.1442962 42.9803186, 1.1445782 42.9802477, 1.1446347 42.9802485, 1.1456502 42.9806464)",,,,
900504602,True,,,primary,,False,9.222999999999999,roundabout,"LINESTRING (1.1441311 42.9803277, 1.1441102 42.9803507, 1.1440802 42.9803676, 1.1440444 42.9803764)",,,,
900504601,True,,,primary,,False,8.598,roundabout,"LINESTRING (1.143913 42.9802798, 1.1439241 42.9802553, 1.1439447 42.9802344, 1.143973 42.9802191)",,,,
48869492,True,D 117,Boulevard du Général de Gaulle,primary,50,False,15.357,,"LINESTRING (1.1441155 42.9802407, 1.1442854 42.9801805)",,,,
900531173,True,,,primary,,False,7.221,roundabout,"LINESTRING (1.1441155 42.9802407, 1.1441292 42.9802564, 1.1441378 42.9802739, 1.144141 42.9802923, 1.1441394 42.9803014)",,,,
1244664033,True,,,primary,,False,0.999,roundabout,"LINESTRING (1.1439696 42.9803665, 1.1439594 42.9803615)",,,,
48927170,True,,,primary,,False,12.181000000000001,roundabout,"LINESTRING (1.1507277 42.9812903, 1.1506859 42.9813103, 1.1506383 42.9813212, 1.1505884 42.9813223)",,,,
151147324,True,D 117,,primary,50,False,35.7,,"LINESTRING (1.1507277 42.9812903, 1.1507628 42.9813851, 1.1508424 42.9816002)",,,,
50489382,True,D 117,Boulevard du Général de Gaulle,primary,50,False,37.173,,"LINESTRING (1.1508424 42.9816002, 1.1506593 42.9813999, 1.1505884 42.9813223)",,,,
"[175803154, 48572620]",False,D 117,"['Boulevard du Général de Gaulle', 'Boulevard Périphérique']",primary,50,False,631.038,,"LINESTRING (1.1508424 42.9816002, 1.1509851 42.9818618, 1.1510532 42.9820053, 1.1511185 42.9821851, 1.1511745 42.9825385, 1.1512015 42.9828862, 1.1511582 42.9832363, 1.1511185 42.9834185, 1.1510731 42.9835949, 1.1507509 42.9841318, 1.150076 42.9849517, 1.1498672 42.9852395, 1.1498181 42.9853073, 1.1497745 42.985396, 1.1497284 42.9854802, 1.1496319 42.9856775, 1.1494939 42.9860785, 1.1494492 42.9864632, 1.1494257 42.9869587)",,,,
"[48858392, 371306988, 371306989]",False,D 117,Boulevard du Général de Gaulle,primary,50,False,157.075,,"LINESTRING (1.1406768 42.984937, 1.1407025 42.9848999, 1.1407102 42.9848887, 1.1407206 42.9848735, 1.1409003 42.9846114, 1.1409581 42.9845263, 1.1410179 42.9844387, 1.141144 42.9842596, 1.1412006 42.9841792, 1.1412248 42.9841452, 1.1413939 42.9838874, 1.1414891 42.9837473, 1.1415379 42.9836727)",,,2,
900531175,False,D 117,Boulevard du Général de Gaulle,primary,50,True,10.631,,"LINESTRING (1.148767 42.9802696, 1.1486517 42.9802246)",,,,
175803155,True,D 117,Boulevard du Général de Gaulle,primary,50,False,87.269,,"LINESTRING (1.148767 42.9802696, 1.1488586 42.9802946, 1.1491347 42.98037, 1.1492908 42.9804308, 1.1496565 42.9805818, 1.1497232 42.9806186)",,,,
48599250,False,,Impasse du Crouzic,residential,50,True,127.272,,"LINESTRING (1.1496984 42.9806794, 1.1496604 42.980746, 1.1496171 42.9808601, 1.1495578 42.9810558, 1.149507 42.981265, 1.1495069 42.9812801, 1.1495092 42.9812894, 1.1495178 42.9812982, 1.149535 42.9813114, 1.1495998 42.98135, 1.1496989 42.9814061, 1.1498067 42.9814588, 1.1500826 42.9815883)",,,,
151224477,True,D 117,,primary,50,False,88.639,,"LINESTRING (1.1496984 42.9806794, 1.1496143 42.9806232, 1.1493363 42.9805129, 1.1491854 42.9804532, 1.1488496 42.9803059, 1.148767 42.9802696)",,,,
48927170,True,,,primary,,False,9.17,roundabout,"LINESTRING (1.1504304 42.9811579, 1.1504519 42.9811198, 1.1504883 42.9810883)",,,,
151224477,True,D 117,,primary,50,False,79.98400000000001,,"LINESTRING (1.1504304 42.9811579, 1.1503275 42.9810838, 1.1500839 42.9809086, 1.14976 42.9807087, 1.1496984 42.9806794)",,,,
1092218669,True,,,primary,,False,2.398,roundabout,"LINESTRING (1.1403222 42.9860067, 1.1403504 42.986013)",,,,
624809918,True,D 618,Avenue de la Résistance,secondary,50,False,9.758,,"LINESTRING (1.1441169 42.9799997, 1.1441147 42.9800438, 1.1441126 42.9800874)",,,,
195710754,True,D 117,Boulevard du Général de Gaulle,primary,50,False,34.445,,"LINESTRING (1.1436332 42.9805123, 1.1436836 42.9804704, 1.143913 42.9802798)",,,,
"[911019074, 900504599]",False,D 117,Boulevard du Général de Gaulle,primary,50,True,384.64099999999996,,"LINESTRING (1.1436332 42.9805123, 1.1435469 42.9805702, 1.1433436 42.9807046, 1.1431008 42.9808986, 1.1429697 42.9810226, 1.1427986 42.9812051, 1.1426223 42.9814377, 1.1425054 42.981637, 1.1424724 42.9816933, 1.1422493 42.982189, 1.142056 42.982676, 1.1418486 42.9831711, 1.1418094 42.9832399, 1.1417688 42.9833112, 1.1417112 42.9834123, 1.1416639 42.9834855, 1.1416049 42.9835743)",,,,
"[48628158, 152538182]",False,D 3,"['Avenue Henri Bernère', 'Avenue de Saint-Lizier']",tertiary,50,False,135.099,,"LINESTRING (1.1434971 42.988602, 1.1434939 42.9885755, 1.1434072 42.9878961, 1.1433926 42.9876551, 1.1434544 42.9873942)",,,,
48648451,True,,Rue Saint-Valier,residential,50,False,3.8,,"LINESTRING (1.146983 42.983916, 1.1469468 42.9839376)",,,,
48647962,True,,Rue Joseph Sentenac,residential,50,False,78.766,,"LINESTRING (1.146983 42.983916, 1.1469602 42.9838925, 1.1468697 42.9838248, 1.146704 42.9837051, 1.1462997 42.9834147)",,,,
