osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,junction,access
1239936631,True,D 118,Rue Edouard Barbey,primary,30,False,20.515,,"LINESTRING (2.375001 43.4911553, 2.3750786 43.4909796)",,,
"[1126064833, 50806917]",True,,Place Gambetta,primary,30,False,17.469,"['1', '2']","LINESTRING (2.375001 43.4911553, 2.3751421 43.4911018, 2.3751929 43.4910825)",,,
164087213,False,D 118,Boulevard Soult,primary,,False,83.451,,"LINESTRING (2.3739026 43.4870985, 2.3737442 43.4868779, 2.3735425 43.4866879, 2.3734689 43.4866529, 2.3732405 43.4865444)",,,
164087213,False,D 118,Boulevard Soult,primary,,True,102.33500000000001,,"LINESTRING (2.3739026 43.4870985, 2.3739466 43.4871659, 2.3744454 43.4879303)",,,
35321101,False,,Rue du Redondal,tertiary,,False,19.494999999999997,,"LINESTRING (2.3727289 43.4864201, 2.3727154 43.486494, 2.3726971 43.4865939)",,,
164087212,False,D 118,Avenue Georges Guynemer,primary,,False,36.673,,"LINESTRING (2.3727289 43.4864201, 2.3725976 43.4864023, 2.3722821 43.4863594)",,,
1058962146,False,D 118,Boulevard Soult,primary,,True,43.527,,"LINESTRING (2.3727289 43.4864201, 2.3729316 43.4864693, 2.3732405 43.4865444)",,,
50806953,True,,Rue des Cordes,residential,,False,23.322,,"LINESTRING (2.3778364 43.4933704, 2.3777571 43.4931687)",,,
"[50804482, 50804483, 50804484]",True,"['D 53', 'D 88']",Rue du Pont de Caville,secondary,,False,137.12699999999998,,"LINESTRING (2.3778364 43.4933704, 2.3766541 43.493441, 2.3764509 43.4934516, 2.3761416 43.4934655)",yes,,
50806950,True,D 88,Rue du Pont de Caville,primary,,False,9.785,,"LINESTRING (2.3761416 43.4934655, 2.3760205 43.4934705)",,,
"[50806914, 1058928140]",True,,Rue Galibert Ferret,residential,30,False,100.59100000000001,,"LINESTRING (2.3760312 43.4910037, 2.3762468 43.491001, 2.3764028 43.4909991, 2.376525 43.491001, 2.3767908 43.4909959, 2.3771359 43.4909893, 2.3772778 43.4909866)",,,
"[50804481, 1058928141]",True,,Rue de l'Arnette,primary,30,False,185.39499999999998,,"LINESTRING (2.3760312 43.4910037, 2.3760867 43.4913133, 2.3761326 43.491569, 2.376129 43.4916416, 2.3760778 43.4926655)",,,
164087215,True,D 118,Rue Edouard Barbey,primary,30,False,41.451,,"LINESTRING (2.374394 43.4932213, 2.3744864 43.4928546)",,,
51261317,False,,Rue du Tendal,residential,,False,27.495,,"LINESTRING (2.3718687 43.4863578, 2.371856 43.4866049)",,,
164087212,False,D 118,Avenue Georges Guynemer,primary,,True,33.352,,"LINESTRING (2.3718687 43.4863578, 2.3722821 43.4863594)",,,
164087212,False,D 118,Avenue Georges Guynemer,primary,,False,65.845,,"LINESTRING (2.3718687 43.4863578, 2.3716022 43.4863986, 2.3713402 43.4864777, 2.3711834 43.4865671, 2.3711358 43.4865943)",,,
50806915,True,,Rue de l'Égalité,residential,,False,91.95400000000001,,"LINESTRING (2.3783823 43.490972, 2.3784227 43.4904614, 2.3784477 43.4901464)",,,
135626495,False,,Rue Galibert Ferret,residential,,False,110.748,,"LINESTRING (2.3783823 43.490972, 2.3796791 43.4910889, 2.379745 43.4910925)",,,
345314584,True,,Rue Meyer,residential,,False,91.24000000000001,,"LINESTRING (2.3783823 43.490972, 2.3783542 43.4910186, 2.3781968 43.491517, 2.3781298 43.4917109, 2.3781102 43.4917676)",,,
345314584,True,,Rue Meyer,residential,,False,86.201,,"LINESTRING (2.3781102 43.4917676, 2.3784524 43.492502)",,,
1058928133,False,,Rue Gaston Rode,residential,,False,82.743,,"LINESTRING (2.3781102 43.4917676, 2.3791169 43.491625)",,,
345314584,True,,Rue Meyer,residential,,False,5.586,,"LINESTRING (2.3793815 43.4945099, 2.3793724 43.4945597)",,,
345314591,True,,,secondary,,False,17.348,,"LINESTRING (2.3794176 43.494685, 2.3793925 43.4946979, 2.3793633 43.4947048, 2.3793326 43.4947051, 2.3793031 43.4946988, 2.3792776 43.4946864, 2.3792582 43.4946691, 2.3792469 43.4946484)",,roundabout,
1058928147,True,D 118,Rue Edouard Barbey,primary,,False,37.495,,"LINESTRING (2.3743953 43.4935585, 2.374394 43.4932213)",,,
51259361,False,,Avenue Jean Mermoz,secondary,,True,45.47,,"LINESTRING (2.3743953 43.4935585, 2.3742425 43.4936548, 2.3740087 43.4938546)",,,
356298523,False,D 118,Avenue Albert Rouvière,primary,,True,68.15,,"LINESTRING (2.3743953 43.4935585, 2.3744943 43.4938278, 2.3745992 43.4941532)",,,
"[1058928144, 1058928143]",False,,Rue Périé,residential,30,True,100.256,,"LINESTRING (2.3748091 43.4917282, 2.3744947 43.4917157, 2.3742877 43.4917075, 2.3742312 43.4917056, 2.3738569 43.4916933, 2.3735678 43.4916838)",,,
1058962103,True,D 118,Rue Edouard Barbey,primary,30,False,65.56,,"LINESTRING (2.3748091 43.4917282, 2.3748745 43.4915423, 2.375001 43.4911553)",,,
50806929,True,,Rue Assémat Rives,residential,30,False,62.838,,"LINESTRING (2.3752864 43.4898087, 2.3760186 43.4900015)",,,
164087214,False,D 118,Cours René Reille,primary,30,False,23.34,,"LINESTRING (2.3752864 43.4898087, 2.3753198 43.4896002)",,,
164087214,False,D 118,Cours René Reille,primary,30,True,18.225,,"LINESTRING (2.3752864 43.4898087, 2.3752471 43.4899701)",,,
164087214,False,D 118,Cours René Reille,primary,30,False,24.034,,"LINESTRING (2.3753198 43.4896002, 2.3753553 43.4893856)",,,
164087214,False,D 118,Cours René Reille,primary,30,True,23.34,,"LINESTRING (2.3753198 43.4896002, 2.3752864 43.4898087)",,,
330654529,False,D 118,Rue Edouard Barbey,primary,30,True,48.244,,"LINESTRING (2.375261 43.4905664, 2.3750786 43.4909796)",,,
330654529,False,D 118,Rue Edouard Barbey,primary,30,False,32.792,,"LINESTRING (2.375261 43.4905664, 2.3752958 43.4903954, 2.3752872 43.4902735)",,,
164087212,False,D 118,Avenue Georges Guynemer,primary,,False,33.352,,"LINESTRING (2.3722821 43.4863594, 2.3718687 43.4863578)",,,
164087212,False,D 118,Avenue Georges Guynemer,primary,,True,36.673,,"LINESTRING (2.3722821 43.4863594, 2.3725976 43.4864023, 2.3727289 43.4864201)",,,
164087213,False,D 118,Boulevard Soult,primary,,True,83.451,,"LINESTRING (2.3732405 43.4865444, 2.3734689 43.4866529, 2.3735425 43.4866879, 2.3737442 43.4868779, 2.3739026 43.4870985)",,,
1058962106,True,,Rue du Gua,residential,,False,12.32,,"LINESTRING (2.3732405 43.4865444, 2.3732715 43.4864936, 2.3733014 43.4864428)",,,
1058962146,False,D 118,Boulevard Soult,primary,,False,43.527,,"LINESTRING (2.3732405 43.4865444, 2.3729316 43.4864693, 2.3727289 43.4864201)",,,
51259368,False,,Rue Buenos Aires,residential,,True,97.535,,"LINESTRING (2.3728464 43.493531, 2.3716373 43.4935342)",,,
51259361,False,,Avenue Jean Mermoz,secondary,,False,64.827,,"LINESTRING (2.373509 43.4943112, 2.3740087 43.4938546)",,,
51259384,True,,Rue Prat,residential,,False,178.665,,"LINESTRING (2.373509 43.4943112, 2.3735296 43.4927045)",,,
50806955,True,D 88,Place Notre-Dame,secondary,,False,42.774,,"LINESTRING (2.3780384 43.4937225, 2.3779113 43.4935662, 2.3778364 43.4933704)",,,
