osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,junction,name,ref,tunnel
22959117,True,1,trunk_link,,False,139.579,"LINESTRING (4.2830687 45.3902807, 4.2832959 45.3903405, 4.2842401 45.390628, 4.2847086 45.3907793)",,,,
"[252759441, 268069701, 22959118, 268069711]",True,,unclassified,,False,259.77,"LINESTRING (4.2837623 45.3903009, 4.2837882 45.3903194, 4.2838862 45.3903877, 4.284008 45.3904227, 4.2852585 45.3907537, 4.2858478 45.3908878, 4.2860204 45.3909161, 4.286096 45.3909298, 4.2866088 45.3910197, 4.2866575 45.3910271, 4.2867145 45.3908703)",,Avenue de la Gare,,
1186828388,True,,secondary,,False,19.154,"LINESTRING (4.2872749 45.3892584, 4.2874313 45.3893911)",,,,
94992902,True,,residential,,False,49.572,"LINESTRING (4.2872749 45.3892584, 4.287432 45.3890931, 4.2875598 45.388952, 4.2876244 45.3888863)",,Place du Breuil,,
268602036,False,2,secondary,30,True,63.222,"LINESTRING (4.2872749 45.3892584, 4.2872172 45.3892103, 4.2871372 45.3891423, 4.287042 45.3890703, 4.2867974 45.3888737, 4.2867473 45.3888274)",,Rue Jean Jaurès,,
22959119,False,2,secondary,30,False,59.145,"LINESTRING (4.2887763 45.3905438, 4.2892673 45.3909488)",,Rue Jean Jaurès,,
22959119,False,2,secondary,30,True,24.542,"LINESTRING (4.2887763 45.3905438, 4.288575 45.3903743)",,Rue Jean Jaurès,,
95456893,False,,residential,,True,65.735,"LINESTRING (4.2887763 45.3905438, 4.2887041 45.3906192, 4.2883064 45.3910343)",,Rue Louis Blanc,,
499474577,False,,secondary,,True,66.619,"LINESTRING (4.2809276 45.3905294, 4.2811653 45.3906147, 4.2813853 45.39069, 4.281681 45.3908099)",,Rue de la Tour de Varan,M 3,
1006706164,True,,secondary,,False,20.637,"LINESTRING (4.2809276 45.3905294, 4.28082 45.390485, 4.2806998 45.3904353)",,Rue de la Tour de Varan,M 3,
32234094,True,,secondary,,False,9.947,"LINESTRING (4.2829136 45.3859163, 4.282876 45.3859024, 4.2828466 45.385881, 4.2828281 45.3858541)",roundabout,,,
32234097,True,,secondary,,False,16.203,"LINESTRING (4.2829136 45.3859163, 4.2828413 45.3859206, 4.282726 45.3859698)",,Boulevard Saint-Charles,M 88,
32234094,True,,secondary,,False,8.806,"LINESTRING (4.2830902 45.3858373, 4.2830809 45.3858629, 4.2830619 45.3858856, 4.2830346 45.3859038)",roundabout,,,
32234096,True,,secondary,,False,14.610999999999999,"LINESTRING (4.2830902 45.3858373, 4.2831071 45.3858544, 4.2831677 45.3859088, 4.2831835 45.3859488)",,Rue Jean Jaurès,,
232151346,True,,secondary,,False,27.584,"LINESTRING (4.2802623 45.3882617, 4.2802542 45.3885097)",,Boulevard Saint-Charles,M 88,
232155378,False,,secondary,,True,191.59000000000003,"LINESTRING (4.2802623 45.3882617, 4.2803099 45.3881174, 4.2803894 45.3879717, 4.2804611 45.3878636, 4.2805653 45.3877464, 4.2806129 45.3877022, 4.2807774 45.3875497, 4.2815985 45.3870718, 4.2817884 45.3869734)",,Boulevard Saint-Charles,M 88,
32234094,True,,secondary,,False,6.253,"LINESTRING (4.2829623 45.3857328, 4.2830016 45.3857381, 4.2830369 45.3857514)",roundabout,,,
32234094,True,,secondary,,False,8.948,"LINESTRING (4.2830369 45.3857514, 4.283064 45.3857703, 4.2830824 45.3857938, 4.2830906 45.38582)",roundabout,,,
232155383,True,,residential,,False,11.572,"LINESTRING (4.2830369 45.3857514, 4.2830701 45.3857452, 4.2831803 45.3857252)",,Boulevard Saint-Charles,,
232151351,False,,secondary,,True,98.63500000000002,"LINESTRING (4.2809255 45.38967, 4.2807725 45.3896076, 4.2806413 45.3895173, 4.2804276 45.389213, 4.2803136 45.3889296)",,Boulevard Saint-Charles,M 88,
232151355,True,,secondary,,False,21.864,"LINESTRING (4.2809255 45.38967, 4.2810839 45.3896888, 4.2812032 45.3896868)",,Boulevard Saint-Charles,M 88,
95530132,True,,secondary,,False,35.498999999999995,"LINESTRING (4.2803136 45.3889296, 4.2801902 45.388701, 4.2801524 45.3886311)",,Boulevard Saint-Charles,M 88,
232151351,False,,secondary,,False,98.635,"LINESTRING (4.2803136 45.3889296, 4.2804276 45.389213, 4.2806413 45.3895173, 4.2807725 45.3896076, 4.2809255 45.38967)",,Boulevard Saint-Charles,M 88,
95530140,False,,residential,,False,65.688,"LINESTRING (4.2803238 45.3835496, 4.2797521 45.3839829)",,Rue de la Tardive,,
95516839,True,,secondary,,False,15.519,"LINESTRING (4.2803238 45.3835496, 4.2802345 45.3834813, 4.2802105 45.3834376)",,Rue Victor Hugo,M 88,
232155380,False,,secondary,,True,201.724,"LINESTRING (4.2803238 45.3835496, 4.2806255 45.3838224, 4.2811385 45.3842277, 4.2819892 45.3849357)",,Rue Victor Hugo,M 88,
1174998068,False,2,secondary,,True,11.011,"LINESTRING (4.2906346 45.391372, 4.2907379 45.3913046)",,Boulevard Fayol,,
95530121,True,,residential,,False,10.744,"LINESTRING (4.2804156 45.3833089, 4.2803794 45.3833291, 4.280308 45.3833691)",,Rue Chanzy,,
1181748457,False,,residential,,False,49.927,"LINESTRING (4.2804156 45.3833089, 4.2804575 45.3832917, 4.2806099 45.3830666, 4.2806862 45.3829646, 4.2807192 45.3829198)",,Rue Chanzy,,
1174998068,False,2,secondary,,False,11.011,"LINESTRING (4.2907379 45.3913046, 4.2906346 45.391372)",,Boulevard Fayol,,
"[423930435, 94992886]",True,,residential,,False,64.578,"LINESTRING (4.2907379 45.3913046, 4.2907704 45.3912357, 4.290867 45.3911247, 4.2908857 45.3910938, 4.2909111 45.3910132, 4.2909148 45.3909725, 4.2909049 45.3909359, 4.2908961 45.3909231, 4.2907616 45.3907821)",,Rue Voltaire,,
1174998068,False,2,secondary,,True,30.989,"LINESTRING (4.2907379 45.3913046, 4.290825 45.3912767, 4.2911169 45.3912248)",,Boulevard Fayol,,
94992902,True,,residential,,False,47.794,"LINESTRING (4.2876244 45.3888863, 4.2876674 45.3888366, 4.2877731 45.3887107, 4.2879206 45.388553, 4.2879518 45.3885234)",,Place du Breuil,,
931391530,True,,residential,,False,49.854,"LINESTRING (4.2876244 45.3888863, 4.287675 45.3889163, 4.2880736 45.3892046)",,Rue Gambetta,,
681206467,True,,residential,,False,28.773,"LINESTRING (4.2908287 45.3904865, 4.2908779 45.3906943, 4.2908949 45.3907409)",,Rue Denfert Rochereau,,
94992904,True,,residential,,False,52.386,"LINESTRING (4.2890723 45.3900581, 4.288575 45.3903743)",,Rue Ledru - Rollin,,
94992911,True,,residential,,False,84.02,"LINESTRING (4.2890723 45.3900581, 4.2897566 45.3906412)",,Rue Gambetta,,
1174998068,False,2,secondary,,False,30.989,"LINESTRING (4.2911169 45.3912248, 4.290825 45.3912767, 4.2907379 45.3913046)",,Boulevard Fayol,,
1174998068,False,2,secondary,,True,80.82300000000001,"LINESTRING (4.2911169 45.3912248, 4.2916742 45.3911258, 4.2921199 45.3910454)",,Boulevard Fayol,,
22959119,False,2,secondary,30,True,59.145,"LINESTRING (4.2892673 45.3909488, 4.2887763 45.3905438)",,Rue Jean Jaurès,,
94992894,True,,residential,,False,51.282,"LINESTRING (4.2892673 45.3909488, 4.2897566 45.3906412)",,Rue Raspail,,
678633934,True,,residential,,False,48.145,"LINESTRING (4.2897566 45.3906412, 4.2902282 45.3903623)",,Rue Raspail,,
678633935,True,,residential,,False,106.32300000000001,"LINESTRING (4.2897566 45.3906412, 4.2905536 45.391307, 4.2906346 45.391372)",,Rue Gambetta,,
94992892,True,,residential,,False,112.66,"LINESTRING (4.2892259 45.3890972, 4.289276 45.3890907, 4.2905366 45.3893846, 4.2905971 45.3893981)",,Rue de l'Orphelinat,,
94992907,True,,residential,,False,93.17699999999999,"LINESTRING (4.2892259 45.3890972, 4.289284 45.3891877, 4.2896046 45.3896031, 4.2896928 45.389689, 4.289511 45.3897859)",,Rue Limouzin,,
94992911,True,,residential,,False,122.838,"LINESTRING (4.2880736 45.3892046, 4.2890723 45.3900581)",,Rue Gambetta,,
94992898,False,,residential,,False,43.773,"LINESTRING (4.2880736 45.3892046, 4.2881106 45.3891821, 4.2884661 45.3889722, 4.2885003 45.3889494)",,Rue Gabriel Mourier,,
681206467,True,,residential,,False,46.618,"LINESTRING (4.2907205 45.3900742, 4.2908287 45.3904865)",,Rue Denfert Rochereau,,
1193754910,True,,residential,,False,63.912,"LINESTRING (4.2907205 45.3900742, 4.2913368 45.389696)",,Rue Raspail,,
94992898,False,,residential,,True,43.773,"LINESTRING (4.2885003 45.3889494, 4.2884661 45.3889722, 4.2881106 45.3891821, 4.2880736 45.3892046)",,Rue Gabriel Mourier,,
931391531,True,,residential,,False,63.989,"LINESTRING (4.2885003 45.3889494, 4.28847 45.3889242, 4.2880654 45.3885913, 4.2880002 45.3885542, 4.2879518 45.3885234)",,Rue Voltaire,,
931391532,True,,residential,,False,42.939,"LINESTRING (4.2885003 45.3889494, 4.2885469 45.3889249, 4.2889257 45.3887048)",,Rue Gabriel Mourier,,
94992889,True,,residential,,False,9.754999999999999,"LINESTRING (4.288485 45.3880877, 4.2884437 45.3880915, 4.2884024 45.3880876, 4.2883641 45.3880762)",roundabout,,,
94992907,True,,residential,,False,77.424,"LINESTRING (4.288485 45.3880877, 4.2884985 45.3881493, 4.2885229 45.3882177, 4.2885692 45.3882826, 4.2889257 45.3887048)",,Rue Limouzin,,
94992886,True,,residential,,False,85.116,"LINESTRING (4.2902282 45.3903623, 4.2897806 45.3900042, 4.289511 45.3897859)",,Rue Voltaire,,
678633934,True,,residential,,False,50.044,"LINESTRING (4.2902282 45.3903623, 4.2906789 45.3901002, 4.2907205 45.3900742)",,Rue Raspail,,
94992895,False,,residential,,True,92.78999999999999,"LINESTRING (4.290658 45.389025, 4.2907646 45.3890841, 4.2911239 45.3892597, 4.2913552 45.3893736, 4.2916208 45.3895137)",,Rue du Lycée Jacob Holtzer,,
94992908,False,,residential,,False,26.247,"LINESTRING (4.290658 45.389025, 4.2906305 45.3889711, 4.2905454 45.3888026)",,Rue de Bénaud,,
94992891,True,,residential,,False,85.935,"LINESTRING (4.2921199 45.3910454, 4.2920962 45.3909893, 4.2917041 45.3903302)",,Rue Marcellin Berthelot,,
1174998068,False,2,secondary,,False,80.82300000000001,"LINESTRING (4.2921199 45.3910454, 4.2916742 45.3911258, 4.2911169 45.3912248)",,Boulevard Fayol,,
94992895,False,,residential,,False,92.78999999999999,"LINESTRING (4.2916208 45.3895137, 4.2913552 45.3893736, 4.2911239 45.3892597, 4.2907646 45.3890841, 4.290658 45.389025)",,Rue du Lycée Jacob Holtzer,,
1006701878,True,,secondary,30,False,14.077,"LINESTRING (4.2875735 45.389504, 4.2876498 45.3896187)",,Rue Jean Jaurès,,
931391529,True,,residential,,False,51.321000000000005,"LINESTRING (4.2875735 45.389504, 4.2876145 45.3894783, 4.2880154 45.3892376, 4.2880736 45.3892046)",,Rue Gabriel Mourier,,
94992902,True,,residential,,False,59.24,"LINESTRING (4.2879518 45.3885234, 4.2879699 45.3885037, 4.2880041 45.3884667, 4.2883017 45.3881438, 4.2883641 45.3880762)",,Place du Breuil,,
94992913,True,,residential,,False,70.534,"LINESTRING (4.2917041 45.3903302, 4.2908287 45.3904865)",,Rue Courbon - Brioude,,
94992891,True,,residential,,False,76.148,"LINESTRING (4.2917041 45.3903302, 4.2913601 45.3897274, 4.2913368 45.389696)",,Rue Marcellin Berthelot,,
94992907,True,,residential,,False,49.533,"LINESTRING (4.2889257 45.3887048, 4.2890748 45.3889033, 4.2892259 45.3890972)",,Rue Limouzin,,
1193754910,True,,residential,,False,30.213,"LINESTRING (4.2913368 45.389696, 4.2915894 45.3895475, 4.2916208 45.3895137)",,Rue Raspail,,
22959119,False,2,secondary,30,False,24.542,"LINESTRING (4.288575 45.3903743, 4.2887763 45.3905438)",,Rue Jean Jaurès,,
22959119,False,2,secondary,30,True,110.812,"LINESTRING (4.288575 45.3903743, 4.2880651 45.38996, 4.2877893 45.3897359, 4.2876498 45.3896187)",,Rue Jean Jaurès,,
1193754911,True,,residential,,False,75.794,"LINESTRING (4.2905971 45.3893981, 4.2907205 45.3900742)",,Rue Denfert Rochereau,,
94992884,True,,residential,,False,41.863,"LINESTRING (4.2905971 45.3893981, 4.2905921 45.3893698, 4.2906399 45.3891444, 4.290658 45.389025)",,Rue Denfert Rochereau,,
94992904,True,,residential,,False,45.713,"LINESTRING (4.289511 45.3897859, 4.2890723 45.3900581)",,Rue Ledru - Rollin,,
94992886,True,,residential,,False,122.011,"LINESTRING (4.289511 45.3897859, 4.288546 45.3889807, 4.2885003 45.3889494)",,Rue Voltaire,,
94992903,False,,residential,,True,115.45100000000001,"LINESTRING (4.2891628 45.386992, 4.289217 45.387061, 4.2891633 45.3871439, 4.28903 45.3873062, 4.2885935 45.3878028, 4.2885206 45.3878857)",,Rue Robert Plotton,,
95106090,False,2,residential,,False,116.39300000000001,"LINESTRING (4.2891628 45.386992, 4.2894195 45.3868849, 4.2900498 45.386624, 4.2901322 45.3865886, 4.2902048 45.3865567, 4.2902554 45.3865344, 4.2902721 45.3865271, 4.2903869 45.3864133)",,Rue de l'Éternité,,
231963878,False,,residential,,True,43.343,"LINESTRING (4.280834 45.3827689, 4.2809128 45.3828118, 4.2809964 45.3829781, 4.2810363 45.3830409, 4.2810937 45.3831037)",,Rue de Trémollet,,
1181748457,False,,residential,,True,19.03,"LINESTRING (4.280834 45.3827689, 4.2807724 45.3828544, 4.2807192 45.3829198)",,Rue Chanzy,,
95065750,True,,residential,,False,38.431,"LINESTRING (4.2860855 45.3865327, 4.2860215 45.3865313, 4.2859635 45.3865137, 4.2859281 45.3865029, 4.2856561 45.3863763)",,Rue de Trémollet,,
95065753,True,,residential,,False,28.65,"LINESTRING (4.2860855 45.3865327, 4.2863477 45.3865178, 4.2864515 45.3865185)",,Rue Centrale,,
268602036,False,2,secondary,30,False,63.22200000000001,"LINESTRING (4.2867473 45.3888274, 4.2867974 45.3888737, 4.287042 45.3890703, 4.2871372 45.3891423, 4.2872172 45.3892103, 4.2872749 45.3892584)",,Rue Jean Jaurès,,
268602036,False,2,secondary,30,True,56.42999999999999,"LINESTRING (4.2867473 45.3888274, 4.2866377 45.3887408, 4.2862724 45.3884449)",,Rue Jean Jaurès,,
95065754,True,,residential,,False,117.47,"LINESTRING (4.285742 45.3880176, 4.2857801 45.387925, 4.2859348 45.3875495, 4.2860041 45.3873789, 4.2860152 45.3873419, 4.2860245 45.3873107, 4.2860718 45.3871202, 4.2861021 45.3869933)",,Rue du Marché,,
95456904,True,,tertiary,,False,65.723,"LINESTRING (4.285742 45.3880176, 4.2856626 45.3880696, 4.2852825 45.3885098)",,Rue Verdié,,
268110458,False,2,secondary,30,True,45.006,"LINESTRING (4.285742 45.3880176, 4.2856311 45.3879281, 4.2853638 45.3877122)",,Rue Jean Jaurès,,
268602036,False,2,secondary,30,False,63.035000000000004,"LINESTRING (4.285742 45.3880176, 4.2858279 45.3880848, 4.2862724 45.3884449)",,Rue Jean Jaurès,,
95065752,True,1,residential,,False,156.751,"LINESTRING (4.287804 45.3876435, 4.2877746 45.3876543, 4.2876966 45.3876859, 4.2873573 45.3881485, 4.2873239 45.3881885, 4.2872617 45.3882574, 4.2867473 45.3888274)",,Place du Breuil,,
525108412,True,,residential,,False,152.82700000000003,"LINESTRING (4.287804 45.3876435, 4.2861942 45.3870855, 4.2861449 45.3870491, 4.2861021 45.3869933)",,Rue Benoît Frachon,,
1006594680,False,,residential,,False,13.245000000000001,"LINESTRING (4.286854 45.3866171, 4.2869371 45.3866475, 4.2869965 45.3866807)",,Rue Laprat,,
95070228,True,,residential,,False,20.2,"LINESTRING (4.2856176 45.3868489, 4.2855236 45.3867879, 4.2854094 45.3867433)",,Rue Ploton Lerbret,,
95065750,True,,residential,,False,42.879000000000005,"LINESTRING (4.2856561 45.3863763, 4.2856095 45.3863562, 4.2855423 45.3862718, 4.2853681 45.3860532)",,Rue de Trémollet,,
95070227,True,,residential,,False,45.133,"LINESTRING (4.2856561 45.3863763, 4.2856282 45.3864224, 4.2854094 45.3867433)",,,,
95065750,True,,residential,,False,5.454,"LINESTRING (4.2853681 45.3860532, 4.285334 45.3860104)",,Rue de Trémollet,,
537225077,False,,residential,,False,77.954,"LINESTRING (4.284467 45.386269, 4.2850864 45.3857584, 4.2851154 45.385736)",,Passage de la Traverse,,
95065750,True,,residential,,False,56.024,"LINESTRING (4.2851154 45.385736, 4.2850987 45.3857151, 4.284729 45.3854068, 4.2846585 45.3853481)",,Rue de Trémollet,,
537225077,False,,residential,,True,77.954,"LINESTRING (4.2851154 45.385736, 4.2850864 45.3857584, 4.284467 45.386269)",,Passage de la Traverse,,
95070225,False,,residential,,False,133.968,"LINESTRING (4.2836865 45.3863408, 4.2837331 45.386294, 4.2846291 45.3853807, 4.2846585 45.3853481)",,Rue des Razes,,
268110458,False,2,secondary,30,False,120.212,"LINESTRING (4.2836865 45.3863408, 4.2845697 45.3870654, 4.2846359 45.3871225, 4.2846851 45.3871635)",,Rue Jean Jaurès,,
268110458,False,2,secondary,30,True,58.678000000000004,"LINESTRING (4.2836865 45.3863408, 4.2832812 45.3860231, 4.2831835 45.3859488)",,Rue Jean Jaurès,,
95070229,False,,residential,,False,126.52,"LINESTRING (4.2825204 45.3853777, 4.283756 45.3846418)",,Rue des Bains,,
232155380,False,,secondary,,False,64.315,"LINESTRING (4.2825204 45.3853777, 4.282304 45.3851976, 4.2820361 45.3849747, 4.2819892 45.3849357)",,Rue Victor Hugo,M 88,
232155380,False,,secondary,,True,37.644,"LINESTRING (4.2825204 45.3853777, 4.2825958 45.3854402, 4.2826887 45.3855172, 4.2827566 45.3855735, 4.2828226 45.3856256, 4.2828306 45.3856364)",,Rue Victor Hugo,M 88,
95065750,True,,residential,,False,62.272,"LINESTRING (4.2846585 45.3853481, 4.2842524 45.3850152, 4.2841357 45.3849253)",,Rue de Trémollet,,
95070225,False,,residential,,False,163.614,"LINESTRING (4.2846585 45.3853481, 4.2846881 45.3853166, 4.2854237 45.3845898, 4.2858067 45.3841608, 4.2858436 45.3841364)",,Rue des Razes,,
95070225,False,,residential,,True,133.968,"LINESTRING (4.2846585 45.3853481, 4.2846291 45.3853807, 4.2837331 45.386294, 4.2836865 45.3863408)",,Rue des Razes,,
95070229,False,,residential,,True,126.52,"LINESTRING (4.283756 45.3846418, 4.2825204 45.3853777)",,Rue des Bains,,
231963878,False,,residential,,False,194.119,"LINESTRING (4.283756 45.3846418, 4.2835829 45.3845137, 4.2819018 45.3835788, 4.2818329 45.3835383)",,Rue de Trémollet,,
231963878,False,,residential,,True,23.226999999999997,"LINESTRING (4.283756 45.3846418, 4.2838612 45.3847196, 4.2839575 45.3847954)",,Rue de Trémollet,,
95070228,True,,residential,,False,57.044999999999995,"LINESTRING (4.2854094 45.3867433, 4.2853308 45.386716, 4.2849027 45.3865901, 4.2848825 45.3865696, 4.2848827 45.3865467, 4.2849248 45.3864749)",,Rue Ploton Lerbret,,
1006594680,False,,residential,,False,42.798,"LINESTRING (4.2869965 45.3866807, 4.2870247 45.3867714, 4.2871483 45.3868877, 4.2871563 45.3868995, 4.2872804 45.3870011)",,Rue Laprat,,
1006594680,False,,residential,,True,13.245000000000001,"LINESTRING (4.2869965 45.3866807, 4.2869371 45.3866475, 4.286854 45.3866171)",,Rue Laprat,,
1246101938,False,,residential,,True,24.523999999999997,"LINESTRING (4.2869965 45.3866807, 4.2870586 45.3866432, 4.28712 45.3866229, 4.2872184 45.3865886, 4.2872727 45.3865862)",,Boulevard Ernest Renan,,
94992908,False,,residential,,True,26.247,"LINESTRING (4.2905454 45.3888026, 4.2906305 45.3889711, 4.290658 45.389025)",,Rue de Bénaud,,
563266906,False,,residential,,False,58.36,"LINESTRING (4.2905454 45.3888026, 4.2903873 45.3884901, 4.2902751 45.3883137)",,Rue de Bénaud,,
681206468,True,,residential,,False,246.828,"LINESTRING (4.2905454 45.3888026, 4.2907432 45.3887714, 4.2909403 45.3887931, 4.2910409 45.3887988, 4.2911207 45.3887561, 4.2911629 45.3887093, 4.2912753 45.3883442, 4.2913279 45.3881988, 4.2913779 45.3880985, 4.2913877 45.3880789, 4.2916534 45.3877227, 4.2917535 45.3875923, 4.2918258 45.3874982, 4.2918541 45.3874613, 4.2919064 45.3873932, 4.2921028 45.3871117)",,Rue Michelet,,
"[231963884, 95106085]",False,,residential,,"[False, True]",154.05800000000002,"LINESTRING (4.2818329 45.3835383, 4.2819206 45.3835489, 4.282082 45.3835785, 4.28214 45.3835871, 4.2828313 45.383711, 4.2829107 45.3837335, 4.2831946 45.383814, 4.2835507 45.3839259, 4.2836688 45.3839577, 4.2837021 45.3839667)",,Rue de l'Ouest,,
231963878,False,,residential,,False,75.287,"LINESTRING (4.2818329 45.3835383, 4.2814214 45.3832964, 4.2812153 45.3831752, 4.2810937 45.3831037)",,Rue de Trémollet,,
231963878,False,,residential,,True,194.119,"LINESTRING (4.2818329 45.3835383, 4.2819018 45.3835788, 4.2835829 45.3845137, 4.283756 45.3846418)",,Rue de Trémollet,,
95065750,True,,residential,,False,34.963,"LINESTRING (4.285334 45.3860104, 4.2851154 45.385736)",,Rue de Trémollet,,
95106050,False,,residential,,False,218.82000000000002,"LINESTRING (4.285334 45.3860104, 4.2853979 45.3859658, 4.2856756 45.385772, 4.2858791 45.3853621, 4.2859647 45.3848858, 4.285964 45.3847449, 4.285931 45.3845209, 4.285896 45.3842838, 4.2859282 45.384236, 4.2859603 45.3841824)",,Chemin de Sous-Marquant,,
95106036,True,,residential,,False,39.786,"LINESTRING (4.2908862 45.3863435, 4.2904437 45.3864097, 4.2903869 45.3864133)",,Montée du Calvaire,,
95106051,True,,residential,,False,48.925,"LINESTRING (4.2848053 45.3841622, 4.2846776 45.3841885, 4.2845084 45.3841947, 4.2843618 45.384169, 4.2842058 45.3841167)",,Rue de l'Ouest,,
95106055,True,,residential,,False,102.697,"LINESTRING (4.2848053 45.3841622, 4.2847301 45.384306, 4.2845121 45.3846313, 4.2844198 45.3847691, 4.2843527 45.3848343, 4.2842521 45.384885, 4.2841357 45.3849253)",,Rue des Noyers,,
95065753,True,,residential,,False,33.786,"LINESTRING (4.2864515 45.3865185, 4.2865173 45.386519, 4.2866823 45.3865515, 4.286854 45.3866171)",,Rue Centrale,,
95106089,True,,residential,,False,128.315,"LINESTRING (4.2864515 45.3865185, 4.2864657 45.3864667, 4.286613 45.3859278, 4.2869823 45.38544)",,Rue Sadi Carnot,,
95106042,True,,residential,,False,131.023,"LINESTRING (4.2921028 45.3871117, 4.2914214 45.3868496, 4.2912972 45.3867672, 4.2908862 45.3863435)",,Rue de l'Ancien Réservoir,,
95106079,False,2,residential,,True,118.78399999999999,"LINESTRING (4.2862231 45.3841537, 4.2863241 45.3841755, 4.2867812 45.3843029, 4.2871077 45.3843832, 4.2873208 45.3844106, 4.2874734 45.3844185, 4.2875834 45.3844143, 4.2876339 45.384417, 4.2876784 45.3844279)",,Rue des Carrières,,
1182185159,True,,residential,,False,14.579,"LINESTRING (4.2862231 45.3841537, 4.2861867 45.3841554, 4.2861315 45.3841544, 4.2860366 45.3841515)",,Rue des Carrières,,
95106060,False,2,residential,,True,226.81000000000003,"LINESTRING (4.2905837 45.3837553, 4.2903449 45.383819, 4.2889743 45.3841176, 4.2885551 45.3842076, 4.2880852 45.3843144, 4.2879925 45.3843355, 4.2879179 45.3843608, 4.2878433 45.3844088)",,Rue de Saint-Just-Malmont,,
501117765,False,2,residential,,False,67.69,"LINESTRING (4.2905837 45.3837553, 4.2906812 45.3837197, 4.2908165 45.3836732, 4.2909128 45.3836245, 4.2910009 45.3835603, 4.2910865 45.3834799, 4.2911402 45.3834, 4.2911679 45.3833385)",,Rue de Saint-Just-Malmont,,
"[537225090, 95106090]",False,2,residential,,True,297.993,"LINESTRING (4.2905837 45.3837553, 4.2905531 45.3838203, 4.2905675 45.3839056, 4.2905643 45.3840264, 4.2904411 45.3847195, 4.2903623 45.3850764, 4.2903542 45.3851734, 4.2903476 45.3852534, 4.2903411 45.3853315, 4.29035 45.3855452, 4.2904097 45.3857967, 4.2904142 45.3858156, 4.2904251 45.3858615, 4.2904313 45.3858874, 4.2904378 45.3859148, 4.2904283 45.3862429, 4.2903869 45.3864133)",,"['Chemin de la Pâte', ""Rue de l'Éternité""]",,
95106055,True,,residential,,False,37.805,"LINESTRING (4.2843 45.3839853, 4.2843759 45.3839435, 4.2844775 45.3839121, 4.2846153 45.3838957, 4.2847463 45.3839235)",,Rue des Noyers,,
95106079,False,2,residential,,False,118.78399999999999,"LINESTRING (4.2876784 45.3844279, 4.2876339 45.384417, 4.2875834 45.3844143, 4.2874734 45.3844185, 4.2873208 45.3844106, 4.2871077 45.3843832, 4.2867812 45.3843029, 4.2863241 45.3841755, 4.2862231 45.3841537)",,Rue des Carrières,,
231963895,True,,residential,,False,15.249,"LINESTRING (4.2876784 45.3844279, 4.2876937 45.3844116, 4.2877149 45.3843988, 4.2877401 45.3843904, 4.2877677 45.3843873, 4.2877954 45.3843894, 4.2878212 45.3843968, 4.2878433 45.3844088)",,Rue Jules Ferry,,
95106081,True,,residential,,False,95.781,"LINESTRING (4.2847463 45.3839235, 4.2857424 45.383421)",,Rue des Noyers,,
95106055,True,,residential,,False,20.545,"LINESTRING (4.2847463 45.3839235, 4.284835 45.3839755, 4.2848529 45.3840316, 4.2848552 45.3840777)",,Rue des Noyers,,
