osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width
193476883,True,2,N 13,Avenue Charles de Gaulle,primary,50,False,74.495,"LINESTRING (2.2711832 48.881274, 2.2721025 48.8809853)",,
36911850,True,,,,residential,,False,19.419999999999998,"LINESTRING (2.2711832 48.881274, 2.2711657 48.8812364, 2.2711575 48.8811964, 2.2711647 48.8811489, 2.271187 48.881104)",,
20610240,False,,,Boulevard d'Inkermann,residential,,False,174.75900000000001,"LINESTRING (2.2755622 48.8880215, 2.2755006 48.8879029, 2.2751816 48.8872898, 2.2751552 48.8872389, 2.2748239 48.8865992, 2.2747893 48.8865343)",,
20609430,True,,,Rue de l'École de Mars,residential,,False,61.2,"LINESTRING (2.2750901 48.8817922, 2.2758533 48.8815663)",,
20608370,False,,,Rue Berteaux-Dumas,residential,,False,51.769000000000005,"LINESTRING (2.2750901 48.8817922, 2.2748538 48.8814308, 2.2748104 48.8813645)",,
20608370,False,,,Rue Berteaux-Dumas,residential,,True,132.856,"LINESTRING (2.2750901 48.8817922, 2.2757247 48.882774, 2.2757515 48.8828154, 2.2757704 48.8828446, 2.2758008 48.8828918)",,
39381834,False,,,Rue Berteaux-Dumas,residential,,False,71.967,"LINESTRING (2.2747104 48.8812261, 2.2743643 48.880675, 2.2743347 48.8806279)",,
39381903,True,,,Place Raymond Poincaré,residential,,False,16.369,"LINESTRING (2.2747104 48.8812261, 2.2747652 48.8812186, 2.274819 48.8812289, 2.2748593 48.8812544, 2.2748769 48.8812893)",roundabout,
39381834,False,,,Rue Berteaux-Dumas,residential,,True,71.967,"LINESTRING (2.2743347 48.8806279, 2.2743643 48.880675, 2.2747104 48.8812261)",,
20609109,True,,,Rue Jacques Dulud,residential,,False,221.162,"LINESTRING (2.2685159 48.8806205, 2.2686016 48.8806112, 2.2712464 48.8803217, 2.2713405 48.8803106, 2.2714993 48.8802941)",,
20611721,False,,,Rue Ancelle,residential,50,True,134.99200000000002,"LINESTRING (2.2685159 48.8806205, 2.2685413 48.8806754, 2.2685583 48.8807122, 2.2690091 48.8816867, 2.2690688 48.8817782)",,
36911640,False,,,Rue Jacques Dulud,residential,,False,14.596,"LINESTRING (2.2714993 48.8802941, 2.2716968 48.8802751)",,
36911640,False,,,Rue Jacques Dulud,residential,,True,14.596,"LINESTRING (2.2716968 48.8802751, 2.2714993 48.8802941)",,
36911677,True,2,,Rue d'Orléans,residential,,False,65.344,"LINESTRING (2.2716968 48.8802751, 2.2717573 48.8803831, 2.2717678 48.8804014, 2.2720103 48.8808254)",,
36911845,True,,,Rue d'Orléans,residential,,False,19.015,"LINESTRING (2.2720103 48.8808254, 2.2721025 48.8809853)",,
51076924,False,3,,Avenue Achille Peretti,unclassified,,True,76.147,"LINESTRING (2.2735181 48.883408, 2.2725312 48.8836266)",,
507983552,True,,,Place Winston Churchill,unclassified,,False,57.672,"LINESTRING (2.2735181 48.883408, 2.2735654 48.8835309, 2.2735899 48.8836031, 2.2735973 48.8836591, 2.2735638 48.8837213, 2.2735009 48.8837852, 2.2733719 48.8838695)",,
"[648498753, 29020399]",False,,,Avenue du Roule,residential,,False,81.918,"LINESTRING (2.2735181 48.883408, 2.2738297 48.8833375, 2.2741354 48.8832684, 2.2745775 48.8831684)",,
51076925,True,,,Rue d'Orléans,residential,,False,254.255,"LINESTRING (2.2722694 48.8812741, 2.2723044 48.8813348, 2.2732276 48.8829142, 2.2734605 48.8832973, 2.2734903 48.8833555, 2.2735181 48.883408)",,
1065436554,True,,,Avenue Charles de Gaulle,residential,,False,71.14099999999999,"LINESTRING (2.2722694 48.8812741, 2.2718235 48.8814162, 2.2715765 48.8814978, 2.2713937 48.8815527)",,
51076924,False,3,,Avenue Achille Peretti,unclassified,,False,76.147,"LINESTRING (2.2725312 48.8836266, 2.2735181 48.883408)",,
