osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel
1209378366,Rue de Stalingrad,residential,30,False,True,35.467,"LINESTRING (-2.2078414 47.277176, -2.2083032 47.2772358)",,,
44115734,Rue du Traict,residential,,False,True,161.02100000000002,"LINESTRING (-2.2081798 47.2711253, -2.2081358 47.2712315, -2.2081137 47.2712839, -2.2080826 47.2713621, -2.2079627 47.2718312, -2.2077799 47.2725467)",,,
50682411,Boulevard du Président Wilson,tertiary,30,False,False,169.32999999999998,"LINESTRING (-2.2081798 47.2711253, -2.2083292 47.2711019, -2.2087948 47.2710439, -2.2092229 47.2709153, -2.2100331 47.270672, -2.2100983 47.2706524, -2.2102312 47.2706619, -2.2102838 47.2706792)",,,
40731036,Boulevard du Président Wilson,residential,,False,False,65.999,"LINESTRING (-2.2114006 47.270229, -2.2115685 47.2701999, -2.2122048 47.2699996)",,,
385736213,Boulevard du Président Wilson,tertiary,,False,True,69.277,"LINESTRING (-2.2114006 47.270229, -2.2119306 47.2698932, -2.2120717 47.2698038)",,,
1013678706,Boulevard du Président Wilson,tertiary,30,False,False,91.78599999999999,"LINESTRING (-2.2114006 47.270229, -2.2105616 47.2705151, -2.2104662 47.270605, -2.2103994 47.2706679)",,,
40731029,Avenue de la Havane,residential,,False,False,59.651999999999994,"LINESTRING (-2.2132038 47.269098, -2.2132423 47.2691519, -2.2135193 47.26954, -2.2135485 47.2695808)",,,
385736213,Boulevard du Président Wilson,tertiary,,False,False,116.71200000000002,"LINESTRING (-2.2132038 47.269098, -2.2129879 47.2691779, -2.2126195 47.2694095, -2.2121516 47.2697414, -2.2120717 47.2698038)",,,
44113136,Rue du 28 Février 1943,residential,,False,False,92.454,"LINESTRING (-2.2078988 47.273534, -2.207891 47.2735623, -2.2078734 47.2736263, -2.2076736 47.2743513)",,,
49807333,Avenue Général de Gaulle,secondary,,False,False,138.731,"LINESTRING (-2.2078988 47.273534, -2.208163 47.2735702, -2.208648 47.2736367, -2.209706 47.2737639)",2,,
1200622973,Rue du 28 Février 1943,residential,,False,True,106.541,"LINESTRING (-2.2078988 47.273534, -2.207907 47.2735041, -2.2079129 47.2734785, -2.2081389 47.2726631, -2.2081584 47.2725922)",,,
40731016,Avenue Ferdinand de Lesseps,tertiary,,False,False,215.14199999999997,"LINESTRING (-2.2179861 47.2747929, -2.2180004 47.2747419, -2.218012 47.2747005, -2.2180185 47.2746775, -2.2183267 47.2735361, -2.2183584 47.2734186, -2.2184804 47.272967, -2.2185011 47.2728899)",,,
"[821625715, 44113164]",Boulevard Gambetta,tertiary,,False,False,7.259,"LINESTRING (-2.2179861 47.2747929, -2.2179749 47.274828, -2.2179657 47.2748567)",,,
155311390,Avenue du Général de Gaulle,tertiary,50,True,False,77.22,"LINESTRING (-2.2179861 47.2747929, -2.2178086 47.2747867, -2.217519 47.2747507, -2.2171063 47.2746979, -2.2169779 47.2746789)",,,
44046910,Rue du Croisic,residential,,False,False,97.58500000000001,"LINESTRING (-2.2112222 47.2729536, -2.2111401 47.2729447, -2.2111021 47.2729388, -2.2100397 47.2728203, -2.2099463 47.2728099)",,,
44046913,Rue du Croisic,residential,,True,False,115.56600000000002,"LINESTRING (-2.2112222 47.2729536, -2.2112738 47.2729612, -2.2113141 47.2729674, -2.212472 47.27315, -2.2126149 47.2731521, -2.2127208 47.2731537)",,,
"[48548488, 820539746]",Rue d'Anjou,tertiary,,False,True,109.496,"LINESTRING (-2.2112222 47.2729536, -2.2111942 47.2730275, -2.2109656 47.2738225, -2.2109568 47.2738567, -2.2109419 47.2739196)",2,,
"[44046920, 822319034]",Rue de Maudes,tertiary,30,False,True,105.915,"LINESTRING (-2.2112222 47.2729536, -2.2112489 47.2728969, -2.2113829 47.272599, -2.2113942 47.272574, -2.2114181 47.2725208, -2.2114422 47.2724727, -2.2116154 47.2721265, -2.2116642 47.27205)",,,
40592099,Rue de la Paix et des Arts,residential,,False,False,108.19,"LINESTRING (-2.217176 47.2777832, -2.2170433 47.2777729, -2.216984 47.2777695, -2.2163903 47.2777355, -2.2158246 47.2776903, -2.2157495 47.2776843)",,,
267935683,Boulevard Léon Gambetta,tertiary,,False,True,81.76,"LINESTRING (-2.217176 47.2777832, -2.2171908 47.2777198, -2.2172003 47.2776842, -2.2172757 47.2774011, -2.2172954 47.2773271, -2.2173666 47.2770594)",,,
40592099,Rue de la Paix et des Arts,residential,,False,True,4.088,"LINESTRING (-2.215629 47.2776744, -2.2156828 47.2776788)",,,
40592099,Rue de la Paix et des Arts,residential,,False,False,78.967,"LINESTRING (-2.215629 47.2776744, -2.2155512 47.277664, -2.2152879 47.2776287, -2.214626 47.2774761)",,,
40592099,Rue de la Paix et des Arts,residential,,False,False,65.252,"LINESTRING (-2.214626 47.2774761, -2.214529 47.2774533, -2.2144715 47.2774398, -2.2138086 47.2772842)",,,
