osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,tunnel,width,junction
63904319,1,Rue Palassou,residential,30,False,True,11.083,"LINESTRING (-0.6058574 43.1947465, -0.6059051 43.1946871, -0.6059346 43.194665)",,,,,
34222074,2,Rue Justice,tertiary,50,False,True,22.247,"LINESTRING (-0.6067017 43.1924281, -0.6064326 43.1924673)",N 134,,,,
34222074,2,Rue Justice,tertiary,50,False,False,26.353,"LINESTRING (-0.6067017 43.1924281, -0.6069174 43.1923753, -0.6069638 43.1923584, -0.6070065 43.1923466)",N 134,,,,
"[49942582, 835790012, 49942565, 49942566]","['1', '2']","['Place Léon Mendiondou', 'Rue des Deux Gaves']",residential,30,False,"[False, True]",178.203,"LINESTRING (-0.6067017 43.1924281, -0.6067318 43.1924565, -0.6070321 43.1927394, -0.6070392 43.1927461, -0.6072993 43.193012, -0.6075364 43.1928629, -0.6073584 43.192694, -0.6072317 43.1925819, -0.6071197 43.1924798, -0.6070387 43.1923845, -0.6070065 43.1923466)",,,,,
35937763,,Rue Louis Barthou,living_street,20,True,False,83.948,"LINESTRING (-0.6103846 43.1888751, -0.6097201 43.1894541)",N 134,,,,
"[34222078, 905375901, 905375902, 34222079]",,"[""Pont d'Aspe"", 'Pont Sainte-Marie', 'Place de Jaca']",tertiary,,False,False,73.347,"LINESTRING (-0.6103846 43.1888751, -0.6104197 43.1888714, -0.6104669 43.1888609, -0.6108359 43.1887792, -0.6108605 43.1887732, -0.610974 43.1887394, -0.6109986 43.1887321, -0.6110887 43.1887052, -0.611199 43.1886189)",N 134,yes,,,
48608921,,Rue Labarraque,tertiary,,False,False,97.646,"LINESTRING (-0.6103846 43.1888751, -0.6103727 43.1888477, -0.6103613 43.1888215, -0.6102817 43.1886326, -0.6102287 43.1886157, -0.6102012 43.1886209, -0.6100313 43.188661, -0.6099585 43.1886815, -0.6099516 43.1886836, -0.6096673 43.1887703, -0.6095839 43.1887684, -0.609477 43.1887389)",D 328,,,,
34222081,1,Rue Émile Casamayor Dufaur,tertiary,30,True,False,115.083,"LINESTRING (-0.6173441 43.1902725, -0.6173046 43.1902161, -0.617161 43.1900212, -0.6168861 43.1897434, -0.61653 43.1894819, -0.6164928 43.1894534)",D 936,,,,
1267212634,,,tertiary,,True,False,4.944,"LINESTRING (-0.6173441 43.1902725, -0.6173259 43.1902903, -0.6173137 43.1903107)",,,,,roundabout
1267212635,,,tertiary,,True,False,10.981,"LINESTRING (-0.6175745 43.1903266, -0.6175611 43.1902952, -0.6175342 43.1902687, -0.6174968 43.1902503)",,,,,roundabout
836091539,2,Avenue Charles Moureu,tertiary,50,False,False,3.488,"LINESTRING (-0.6142975 43.1915085, -0.6143332 43.191491)",,,,,
836091541,2,Avenue Charles Moureu,tertiary,50,False,True,23.31,"LINESTRING (-0.6142975 43.1915085, -0.6140794 43.1916451)",,,,,
421056423,1,Avenue du 14 Juillet,residential,50,True,False,20.502000000000002,"LINESTRING (-0.6142975 43.1915085, -0.6143109 43.1915848, -0.6143295 43.1916914)",,,,,
35939682,2,Rue de la Poste,residential,30,False,False,160.4,"LINESTRING (-0.6121673 43.1901228, -0.6121354 43.1901446, -0.6120815 43.1901814, -0.611769 43.1903966, -0.6116268 43.1904855, -0.6115509 43.1905296, -0.6113394 43.1906527, -0.6110649 43.1907407, -0.6108902 43.1907689, -0.6108373 43.1907761, -0.610503 43.1908336)",,,,,
"[34115834, 55167412]",2,Rue Carrerot,secondary,30,False,True,187.62300000000002,"LINESTRING (-0.6121673 43.1901228, -0.6120126 43.1900121, -0.6118454 43.1898852, -0.6118172 43.189849, -0.6117734 43.1897785, -0.6117395 43.1897238, -0.611667 43.1895645, -0.6116027 43.1894158, -0.6115316 43.1892799, -0.6115201 43.1892587, -0.611443 43.189122, -0.6114189 43.1890834, -0.6114129 43.1890728, -0.6113197 43.1889084, -0.6112648 43.1887614, -0.611199 43.1886189)",,,,,
55167425,2,Rue Carrerot,secondary,30,False,False,107.54399999999998,"LINESTRING (-0.6121673 43.1901228, -0.6123444 43.1902542, -0.6125575 43.1904337, -0.6126716 43.1905517, -0.6127439 43.1906508, -0.612811 43.1907798, -0.612862 43.1909261)",,,,,
"[35939710, 55167427, 835790013, 35939709, 835790014]",2,"['Place Léon Mendiondou', 'Pont Sainte-Claire', 'Avenue Sadi Carnot']",tertiary,50,False,False,180.73200000000003,"LINESTRING (-0.6092118 43.1922823, -0.609064 43.1922563, -0.608883 43.1922445, -0.6086037 43.1922469, -0.6081694 43.1922474, -0.6078864 43.1922489, -0.6074593 43.1922568, -0.6074117 43.1922602, -0.6072977 43.1922748, -0.6072303 43.192285, -0.6071492 43.1923043, -0.6070065 43.1923466)",,yes,,,
892199961,1,Rue de Rocgrand,residential,50,True,False,99.488,"LINESTRING (-0.6092118 43.1922823, -0.6091988 43.1923492, -0.6091941 43.19239, -0.6092187 43.193176)",,,,,
1148822533,2,Avenue Sadi Carnot,tertiary,50,False,True,86.854,"LINESTRING (-0.6092118 43.1922823, -0.609367 43.1923169, -0.6094577 43.1923459, -0.6095722 43.1923824, -0.609713 43.1924344, -0.6098552 43.1924997, -0.6100202 43.1925867, -0.6101262 43.1926697)",,,,,
35939694,1,Avenue du Maréchal de Lattre de Tassigny,tertiary,50,True,False,22.666,"LINESTRING (-0.6174242 43.190436, -0.6174978 43.190509, -0.6176039 43.1905917)",D 936,,,,
1267212636,,,tertiary,,True,False,11.547,"LINESTRING (-0.6174242 43.190436, -0.6174598 43.1904359, -0.6174942 43.190429, -0.6175248 43.1904158, -0.6175495 43.1903971)",,,,,roundabout
1238523450,,,tertiary,,True,False,13.421,"LINESTRING (-0.6174968 43.1902503, -0.6174569 43.1902423, -0.6174156 43.1902435, -0.6173767 43.1902539, -0.6173441 43.1902725)",,,,,roundabout
35939690,1,Avenue Charles Moureu,tertiary,,True,False,25.122,"LINESTRING (-0.6173137 43.1903107, -0.6172143 43.1903389, -0.6172036 43.1903419, -0.617022 43.1903868)",,,,,
1238523451,,,tertiary,,True,False,11.349,"LINESTRING (-0.6173137 43.1903107, -0.617308 43.1903358, -0.6173113 43.1903613, -0.6173236 43.1903852, -0.617344 43.1904059)",,,,,roundabout
35939693,1,Avenue du Maréchal de Lattre de Tassigny,tertiary,50,True,False,22.195,"LINESTRING (-0.6176039 43.1905917, -0.6175627 43.1904945, -0.6175546 43.1904373, -0.6175495 43.1903971)",D 936,,,,
35939691,1,Avenue Charles Moureu,tertiary,,True,False,26.204,"LINESTRING (-0.617022 43.1903868, -0.6172248 43.1903953, -0.6172824 43.1904006, -0.617344 43.1904059)",,,,,
836091538,2,Avenue Charles Moureu,tertiary,50,False,True,231.06600000000003,"LINESTRING (-0.617022 43.1903868, -0.6169828 43.1904006, -0.6165857 43.1905402, -0.6151546 43.1911267, -0.61502 43.1911818, -0.614981 43.1911978, -0.6146655 43.1913345, -0.6145293 43.1913929)",,,,,
34222081,1,Rue Émile Casamayor Dufaur,tertiary,30,True,False,162.572,"LINESTRING (-0.6164928 43.1894534, -0.6164441 43.1894165, -0.6162845 43.1893036, -0.6161607 43.189182, -0.6160358 43.1890263, -0.6160288 43.1890128, -0.6159566 43.1888731, -0.6158658 43.1885683, -0.6157777 43.1884093, -0.6156953 43.1882493, -0.61565 43.1881561)",D 936,,,,
49942529,2,Rue Gino Valatelli,residential,50,False,False,65.117,"LINESTRING (-0.6164928 43.1894534, -0.6165349 43.1894318, -0.6170162 43.1892216, -0.6171798 43.1891502)",,,,,
35939696,,,secondary,,True,False,7.461,"LINESTRING (-0.6128966 43.1925982, -0.6129164 43.1926215, -0.6129589 43.1926463)",,,,,roundabout
35939696,,,secondary,,True,False,7.572000000000001,"LINESTRING (-0.6129589 43.1926463, -0.6129967 43.1926542, -0.6130235 43.1926513, -0.6130502 43.1926484)",,,,,roundabout
"[35939702, 1196098103]",1,Avenue de la Gare,secondary,50,True,False,46.019000000000005,"LINESTRING (-0.6129589 43.1926463, -0.6129063 43.1927254, -0.6128893 43.1927517, -0.612711 43.1930186)",,,,,
50415795,1,Impasse de Légugnon,residential,50,False,False,77.713,"LINESTRING (-0.6130926 43.1926277, -0.6131386 43.1926525, -0.6131719 43.1926691, -0.6132395 43.1930188, -0.6132642 43.1931575, -0.6132818 43.1932508, -0.6132894 43.193291)",,,,,
836091542,,,secondary,,True,False,9.244,"LINESTRING (-0.6130926 43.1926277, -0.6131083 43.1926093, -0.613121 43.1925876, -0.6131239 43.1925718, -0.6131207 43.19255)",,,,,roundabout
836091543,,,secondary,,True,False,1.883,"LINESTRING (-0.613072 43.1924984, -0.6130611 43.192494, -0.6130514 43.1924906)",,,,,roundabout
35939696,,,secondary,,True,False,13.622,"LINESTRING (-0.6129532 43.1924933, -0.6129328 43.1925033, -0.6129111 43.19252, -0.6128976 43.1925379, -0.6128907 43.1925578, -0.6128966 43.1925982)",,,,,roundabout
35939698,2,Avenue Charles Moureu,tertiary,50,False,False,8.876,"LINESTRING (-0.613196 43.1924391, -0.613254 43.1923714)",,,,,
35939697,1,Avenue Charles Moureu,tertiary,,True,False,12.022,"LINESTRING (-0.613196 43.1924391, -0.6131282 43.1924715, -0.613072 43.1924984)",,,,,
35939700,1,,secondary,50,True,False,33.782,"LINESTRING (-0.6115471 43.1943425, -0.6114988 43.1944054, -0.6113438 43.1946077)",,,,,
1238523453,,Place Don Armando Abadia Urrieta,secondary,,True,False,13.420000000000002,"LINESTRING (-0.6115471 43.1943425, -0.6115815 43.194374, -0.611625 43.1943988, -0.6116751 43.1944155)",,,,,roundabout
35939701,1,,secondary,50,True,False,34.329,"LINESTRING (-0.6113438 43.1946077, -0.6114448 43.1945491, -0.6115883 43.1944636, -0.6116304 43.1944414, -0.6116751 43.1944155)",,,,,
870854916,2,Avenue du 4 Septembre,secondary,50,False,True,27.292,"LINESTRING (-0.6113438 43.1946077, -0.61123 43.1947301, -0.6111581 43.1948124)",,,,,
35939705,2,Avenue de la Gare,secondary,50,False,True,119.15299999999999,"LINESTRING (-0.6119612 43.19394, -0.6120642 43.1938063, -0.6120823 43.1937829, -0.6122711 43.1935381, -0.612327 43.1934721, -0.6124521 43.1933244, -0.6124772 43.1932947, -0.6126118 43.1931358, -0.612711 43.1930186)",,,,,
35939706,1,Avenue de la Gare,secondary,50,True,False,21.868000000000002,"LINESTRING (-0.6119612 43.19394, -0.6118673 43.1940105, -0.6118296 43.1940388, -0.6117733 43.1940811)",,,,,
35939699,,Place Don Armando Abadia Urrieta,secondary,,True,False,19.383,"LINESTRING (-0.6117733 43.1940811, -0.6116937 43.1940846, -0.6116203 43.1941072, -0.6115615 43.1941464)",,,,,roundabout
35939703,1,Avenue de la Gare,secondary,50,True,False,23.286,"LINESTRING (-0.6119359 43.1941486, -0.6119486 43.1940443, -0.6119612 43.19394)",,,,,
1238523452,,Place Don Armando Abadia Urrieta,secondary,,True,False,15.551000000000002,"LINESTRING (-0.6119359 43.1941486, -0.6118909 43.1941155, -0.6118353 43.1940924, -0.6117733 43.1940811)",,,,,roundabout
"[35939704, 1196098104]",1,Avenue de la Gare,secondary,50,True,False,49.504000000000005,"LINESTRING (-0.612711 43.1930186, -0.6129542 43.1927532, -0.6129704 43.1927355, -0.6129811 43.1927238, -0.6130148 43.192687, -0.6130502 43.1926484)",,,,,
35939705,2,Avenue de la Gare,secondary,50,False,False,119.153,"LINESTRING (-0.612711 43.1930186, -0.6126118 43.1931358, -0.6124772 43.1932947, -0.6124521 43.1933244, -0.612327 43.1934721, -0.6122711 43.1935381, -0.6120823 43.1937829, -0.6120642 43.1938063, -0.6119612 43.19394)",,,,,
836091542,,,secondary,,True,False,4.15,"LINESTRING (-0.6130502 43.1926484, -0.6130729 43.1926391, -0.6130926 43.1926277)",,,,,roundabout
35939707,1,Rue Despourrins,residential,30,True,False,225.381,"LINESTRING (-0.6101262 43.1926697, -0.6102269 43.1926669, -0.6103624 43.1926654, -0.6108592 43.1926597, -0.6114046 43.1926534, -0.6115908 43.1926513, -0.6127416 43.1926381, -0.6127592 43.1926336, -0.6128482 43.1926106, -0.6128966 43.1925982)",,,,,
35939708,2,Avenue Sadi Carnot,tertiary,50,False,True,201.31900000000002,"LINESTRING (-0.6101262 43.1926697, -0.610187 43.1927323, -0.6102511 43.1927961, -0.6106569 43.1932294, -0.6110588 43.1936586, -0.6112631 43.1938682, -0.6115168 43.1941004, -0.6115391 43.1941234, -0.6115615 43.1941464)",,,,,
1148822533,2,Avenue Sadi Carnot,tertiary,50,False,False,86.854,"LINESTRING (-0.6101262 43.1926697, -0.6100202 43.1925867, -0.6098552 43.1924997, -0.609713 43.1924344, -0.6095722 43.1923824, -0.6094577 43.1923459, -0.609367 43.1923169, -0.6092118 43.1922823)",,,,,
35939699,,Place Don Armando Abadia Urrieta,secondary,,True,False,23.156,"LINESTRING (-0.6115615 43.1941464, -0.6115266 43.1941918, -0.6115121 43.1942428, -0.6115191 43.1942946, -0.6115471 43.1943425)",,,,,roundabout
35939708,2,Avenue Sadi Carnot,tertiary,50,False,False,201.31900000000002,"LINESTRING (-0.6115615 43.1941464, -0.6115391 43.1941234, -0.6115168 43.1941004, -0.6112631 43.1938682, -0.6110588 43.1936586, -0.6106569 43.1932294, -0.6102511 43.1927961, -0.610187 43.1927323, -0.6101262 43.1926697)",,,,,
340251195,,Rue Carrerot,secondary,,False,False,5.148,"LINESTRING (-0.6130186 43.1923256, -0.6130182 43.1923719)",,,,,
"[863983200, 163567018]",2,Rue Carrerot,secondary,30,False,True,36.763000000000005,"LINESTRING (-0.6130186 43.1923256, -0.6130104 43.192235, -0.613006 43.1919952)",,,,,
836091536,2,Avenue Charles Moureu,tertiary,50,False,True,19.28,"LINESTRING (-0.6145293 43.1913929, -0.6143332 43.191491)",,,,,
836091538,2,Avenue Charles Moureu,tertiary,50,False,False,231.06600000000003,"LINESTRING (-0.6145293 43.1913929, -0.6146655 43.1913345, -0.614981 43.1911978, -0.61502 43.1911818, -0.6151546 43.1911267, -0.6165857 43.1905402, -0.6169828 43.1904006, -0.617022 43.1903868)",,,,,
"[835790011, 39577565]",1,Rue Dalmais,residential,50,True,False,146.776,"LINESTRING (-0.6070268 43.1909725, -0.6070416 43.1910116, -0.6070362 43.1910526, -0.607008 43.1913743, -0.6069598 43.1920359, -0.606961 43.1920752, -0.6069638 43.1921898, -0.6069694 43.1922206, -0.6069899 43.1922873)",,,,,
340236771,1,Rue des Chevaux,residential,50,False,True,71.29499999999999,"LINESTRING (-0.6070268 43.1909725, -0.6069893 43.1909979, -0.6066494 43.1913618, -0.6065961 43.1914043, -0.6065092 43.1914459, -0.6064727 43.1914602)",,,,,
39577565,1,Rue Dalmais,residential,50,True,False,68.083,"LINESTRING (-0.606128 43.1892926, -0.6062796 43.1894232, -0.6064713 43.1896459, -0.6065777 43.1898064)",,,,,
39577565,1,Rue Dalmais,residential,50,True,False,43.6,"LINESTRING (-0.6068565 43.1906034, -0.6069132 43.1907981, -0.6070268 43.1909725)",,,,,
55160522,1,Rue des Remparts,residential,50,True,False,137.423,"LINESTRING (-0.6068565 43.1906034, -0.6074234 43.1902594, -0.607448 43.190188, -0.6074248 43.1901148, -0.6071349 43.1896077)",,,,,
34222074,2,Rue Justice,tertiary,50,False,True,26.353,"LINESTRING (-0.6070065 43.1923466, -0.6069638 43.1923584, -0.6069174 43.1923753, -0.6067017 43.1924281)",N 134,,,,
"[49942566, 835790012, 49942565, 49942582]","['1', '2']","['Place Léon Mendiondou', 'Rue des Deux Gaves']",residential,30,False,"[False, True]",178.203,"LINESTRING (-0.6070065 43.1923466, -0.6070387 43.1923845, -0.6071197 43.1924798, -0.6072317 43.1925819, -0.6073584 43.192694, -0.6075364 43.1928629, -0.6072993 43.193012, -0.6070392 43.1927461, -0.6070321 43.1927394, -0.6067318 43.1924565, -0.6067017 43.1924281)",,,,,
"[55167427, 835790013, 835790014, 35939709, 35939710]",2,"['Place Léon Mendiondou', 'Pont Sainte-Claire', 'Avenue Sadi Carnot']",tertiary,50,False,True,180.732,"LINESTRING (-0.6070065 43.1923466, -0.6071492 43.1923043, -0.6072303 43.192285, -0.6072977 43.1922748, -0.6074117 43.1922602, -0.6074593 43.1922568, -0.6078864 43.1922489, -0.6081694 43.1922474, -0.6086037 43.1922469, -0.608883 43.1922445, -0.609064 43.1922563, -0.6092118 43.1922823)",,yes,,,
49942575,2,Rue des Pasteurs Cadier,residential,,False,True,34.823,"LINESTRING (-0.6137308 43.1890061, -0.6141404 43.1889118)",,,,,
49942571,2,Rue des Pasteurs Cadier,residential,,False,True,139.203,"LINESTRING (-0.6137308 43.1890061, -0.6136346 43.1892486, -0.6135272 43.1895175, -0.6135084 43.1896124, -0.6135151 43.1896779, -0.6138356 43.1901844)",,,,,
49942575,2,Rue des Pasteurs Cadier,residential,,False,False,91.899,"LINESTRING (-0.6137308 43.1890061, -0.6129998 43.1891525, -0.612939 43.1892034, -0.6128725 43.1892179, -0.612668 43.1892626)",,,,,
49942575,2,Rue des Pasteurs Cadier,residential,,False,False,34.823,"LINESTRING (-0.6141404 43.1889118, -0.6137308 43.1890061)",,,,,
49942575,2,Rue des Pasteurs Cadier,residential,,False,True,91.899,"LINESTRING (-0.612668 43.1892626, -0.6128725 43.1892179, -0.612939 43.1892034, -0.6129998 43.1891525, -0.6137308 43.1890061)",,,,,
49942573,2,Rue de la Fraternité,residential,,False,False,90.005,"LINESTRING (-0.614351 43.1892277, -0.6143434 43.1893515, -0.6142876 43.1900358)",,,,,
55167425,2,Rue Carrerot,secondary,30,False,False,76.948,"LINESTRING (-0.612862 43.1909261, -0.6129023 43.1910597, -0.6129572 43.1912267, -0.6130269 43.1915679, -0.6130311 43.1916063)",,,,,
55167425,2,Rue Carrerot,secondary,30,False,True,107.544,"LINESTRING (-0.612862 43.1909261, -0.612811 43.1907798, -0.6127439 43.1906508, -0.6126716 43.1905517, -0.6125575 43.1904337, -0.6123444 43.1902542, -0.6121673 43.1901228)",,,,,
892192962,,Rue de la Fraternité,residential,,False,True,23.981,"LINESTRING (-0.612862 43.1909261, -0.612931 43.1909414, -0.6131449 43.1909891)",,,,,
49942576,2,Rue des Pasteurs Cadier,residential,,False,False,107.219,"LINESTRING (-0.6131449 43.1909891, -0.6132388 43.1907681, -0.6133179 43.1906449, -0.6134681 43.1904855, -0.61354 43.1904153, -0.6138356 43.1901844)",,,,,
892192962,,Rue de la Fraternité,residential,,False,False,23.981,"LINESTRING (-0.6131449 43.1909891, -0.612931 43.1909414, -0.612862 43.1909261)",,,,,
892192963,1,Rue de la Fraternité,residential,,True,False,119.205,"LINESTRING (-0.6131449 43.1909891, -0.6138075 43.1911346, -0.6141065 43.1912003, -0.6141481 43.1911837, -0.6141875 43.1908798)",,,,,
49942573,2,Rue de la Fraternité,residential,,False,False,94.218,"LINESTRING (-0.6142876 43.1900358, -0.6142822 43.1901482, -0.6141875 43.1908798)",,,,,
49942573,2,Rue de la Fraternité,residential,,False,True,90.005,"LINESTRING (-0.6142876 43.1900358, -0.6143434 43.1893515, -0.614351 43.1892277)",,,,,
49942576,2,Rue des Pasteurs Cadier,residential,,False,True,40.510000000000005,"LINESTRING (-0.6142876 43.1900358, -0.6140488 43.1900974, -0.6138799 43.190155, -0.6138356 43.1901844)",,,,,
49942571,2,Rue des Pasteurs Cadier,residential,,False,False,139.203,"LINESTRING (-0.6138356 43.1901844, -0.6135151 43.1896779, -0.6135084 43.1896124, -0.6135272 43.1895175, -0.6136346 43.1892486, -0.6137308 43.1890061)",,,,,
49942576,2,Rue des Pasteurs Cadier,residential,,False,False,40.510000000000005,"LINESTRING (-0.6138356 43.1901844, -0.6138799 43.190155, -0.6140488 43.1900974, -0.6142876 43.1900358)",,,,,
49942576,2,Rue des Pasteurs Cadier,residential,,False,True,107.21900000000001,"LINESTRING (-0.6138356 43.1901844, -0.61354 43.1904153, -0.6134681 43.1904855, -0.6133179 43.1906449, -0.6132388 43.1907681, -0.6131449 43.1909891)",,,,,
"[48608921, 49942578, 891916826]",2,Rue Labarraque,tertiary,30,False,True,178.711,"LINESTRING (-0.607232 43.1878709, -0.6073017 43.1878709, -0.6073608 43.1878846, -0.6077845 43.1880567, -0.6080819 43.1881775, -0.6081687 43.1882128, -0.6082338 43.1882386, -0.6088672 43.1884932, -0.6089025 43.1885074, -0.6091739 43.1886167)",D 328,,,,
235634139,2,Rue Labarraque,residential,30,False,False,149.10000000000002,"LINESTRING (-0.607232 43.1878709, -0.6070912 43.1878797, -0.6069341 43.1878988, -0.6062208 43.1880146, -0.6060398 43.1880606, -0.6054951 43.1882704)",,,,,
"[48608921, 891916826, 49942578]",2,Rue Labarraque,tertiary,30,False,False,178.711,"LINESTRING (-0.6091739 43.1886167, -0.6089025 43.1885074, -0.6088672 43.1884932, -0.6082338 43.1882386, -0.6081687 43.1882128, -0.6080819 43.1881775, -0.6077845 43.1880567, -0.6073608 43.1878846, -0.6073017 43.1878709, -0.607232 43.1878709)",D 328,,,,
48608921,,Rue Labarraque,tertiary,,False,True,28.08,"LINESTRING (-0.6091739 43.1886167, -0.6093639 43.188694, -0.609477 43.1887389)",D 328,,,,
235634139,2,Rue Labarraque,residential,30,False,True,149.10000000000002,"LINESTRING (-0.6054951 43.1882704, -0.6060398 43.1880606, -0.6062208 43.1880146, -0.6069341 43.1878988, -0.6070912 43.1878797, -0.607232 43.1878709)",,,,,
49942574,2,Rue du Biscondau,residential,50,False,True,297.91800000000006,"LINESTRING (-0.6061862 43.1920817, -0.6062092 43.1920361, -0.6061802 43.1919768, -0.6058832 43.19169, -0.6057343 43.1915462, -0.6057053 43.1914952, -0.6057178 43.1914573, -0.6057436 43.1914426, -0.6057837 43.1914329, -0.6058512 43.191445, -0.6061756 43.1917963, -0.6062166 43.1918261, -0.6062652 43.1918322, -0.6063146 43.1918254, -0.6063694 43.1917927, -0.6063788 43.1917465, -0.6063585 43.1917115, -0.6059133 43.1913518, -0.6059056 43.1912908, -0.6059235 43.1912664, -0.6059777 43.1912396, -0.6060203 43.1912357, -0.606077 43.1912577, -0.606142 43.1913345, -0.6062777 43.1914948, -0.6063447 43.1915162, -0.6064096 43.1915142, -0.6064608 43.1914896, -0.6064727 43.1914602)",,,,2.8,
"[63904320, 340341193, 891890894, 340341192]",1,"['Rue de la Filature', 'Rue des Bains']",residential,50,False,False,47.721999999999994,"LINESTRING (-0.6061862 43.1920817, -0.6062235 43.1921237, -0.6062766 43.1921817, -0.6063783 43.1923311, -0.6064137 43.1923933, -0.6064196 43.1924149, -0.6064326 43.1924673)",,,building_passage,2.8,
49942587,,Impasse Marcel Loubens,residential,,False,True,121.542,"LINESTRING (-0.6101265 43.1936977, -0.61012 43.1938267, -0.6100729 43.1947547, -0.6100711 43.19479)",,,,,
49942585,2,Rue du Gouverneur Général Bordes,residential,50,False,False,88.152,"LINESTRING (-0.6111581 43.1948124, -0.61098 43.1948087, -0.6100711 43.19479)",,,,,
870854916,2,Avenue du 4 Septembre,secondary,50,False,False,27.292,"LINESTRING (-0.6111581 43.1948124, -0.61123 43.1947301, -0.6113438 43.1946077)",,,,,
49942585,2,Rue du Gouverneur Général Bordes,residential,50,False,False,87.479,"LINESTRING (-0.6100711 43.19479, -0.6094927 43.1947781, -0.6092026 43.1947721, -0.6089924 43.1947678)",,,,,
49942585,2,Rue du Gouverneur Général Bordes,residential,50,False,True,88.152,"LINESTRING (-0.6100711 43.19479, -0.61098 43.1948087, -0.6111581 43.1948124)",,,,,
49942587,,Impasse Marcel Loubens,residential,,False,False,121.542,"LINESTRING (-0.6100711 43.19479, -0.6100729 43.1947547, -0.61012 43.1938267, -0.6101265 43.1936977)",,,,,
438992250,2,Avenue du 14 Juillet,residential,30,False,False,47.678,"LINESTRING (-0.6137922 43.1965341, -0.6134452 43.1961879)",,,,,
49942585,2,Rue du Gouverneur Général Bordes,residential,50,False,True,87.479,"LINESTRING (-0.6089924 43.1947678, -0.6092026 43.1947721, -0.6094927 43.1947781, -0.6100711 43.19479)",,,,,
