osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction
24800651,False,2,Sprott Street,residential,True,131.902,,"LINESTRING (-62.7268823 17.2970154, -62.726718 17.2958396)",
211439486,False,2,Cayon Street,secondary,False,62.504,20 mph,"LINESTRING (-62.7268823 17.2970154, -62.7262938 17.2970313)",
211439486,False,2,Cayon Street,secondary,True,62.504,20 mph,"LINESTRING (-62.7262938 17.2970313, -62.7268823 17.2970154)",
24800650,False,2,Prickly Pear Avenue,residential,True,129.483,,"LINESTRING (-62.7262938 17.2970313, -62.7262387 17.2964072, -62.726256 17.2958693)",
211439486,False,2,Cayon Street,secondary,False,42.824,20 mph,"LINESTRING (-62.7262938 17.2970313, -62.7260014 17.2970401, -62.7258906 17.2970422)",
211439486,False,2,Cayon Street,secondary,False,67.111,20 mph,"LINESTRING (-62.7258906 17.2970422, -62.7252592 17.2970132)",
211439486,False,2,Cayon Street,secondary,True,42.824,20 mph,"LINESTRING (-62.7258906 17.2970422, -62.7260014 17.2970401, -62.7262938 17.2970313)",
395096744,True,2,Market Street,residential,False,129.611,,"LINESTRING (-62.7258906 17.2970422, -62.7259362 17.2964625, -62.7259256 17.2958783)",
395096750,False,2,Market Street,residential,False,66.754,,"LINESTRING (-62.7258906 17.2970422, -62.7258474 17.2973059, -62.7258005 17.2976363)",
24800646,False,2,College Street,secondary,True,121.738,,"LINESTRING (-62.7252592 17.2970132, -62.7253154 17.2959197)",
211439486,False,2,Cayon Street,secondary,True,67.111,20 mph,"LINESTRING (-62.7252592 17.2970132, -62.7258906 17.2970422)",
211439486,False,2,Cayon Street,secondary,False,53.199999999999996,20 mph,"LINESTRING (-62.7252592 17.2970132, -62.7248018 17.296991, -62.7247588 17.296988)",
211439486,False,2,Cayon Street,secondary,False,45.668,20 mph,"LINESTRING (-62.7247588 17.296988, -62.7243287 17.2969817)",
24800644,True,2,Church Street,residential,False,117.316,,"LINESTRING (-62.7247588 17.296988, -62.7248308 17.2964234, -62.7248997 17.2960244, -62.7249143 17.2959437)",
211439486,False,2,Cayon Street,secondary,True,53.199999999999996,20 mph,"LINESTRING (-62.7247588 17.296988, -62.7248018 17.296991, -62.7252592 17.2970132)",
211439486,False,2,Cayon Street,secondary,False,48.202,20 mph,"LINESTRING (-62.7238571 17.2969903, -62.7234031 17.2969857)",
211439486,False,2,Cayon Street,secondary,True,50.077,20 mph,"LINESTRING (-62.7238571 17.2969903, -62.7243287 17.2969817)",
438010911,False,2,Victoria Road,tertiary,False,92.84100000000001,,"LINESTRING (-62.7238571 17.2969903, -62.723879 17.297529, -62.7239218 17.297822)",
24800622,True,2,West Square Street,tertiary,False,44.435,,"LINESTRING (-62.7229799 17.2969856, -62.7229634 17.2965863)",
211439486,False,2,Cayon Street,secondary,False,16.562,20 mph,"LINESTRING (-62.7229799 17.2969856, -62.7228239 17.2969862)",
211439486,False,2,Cayon Street,secondary,True,44.934000000000005,20 mph,"LINESTRING (-62.7229799 17.2969856, -62.7230806 17.2969879, -62.7234031 17.2969857)",
435358212,True,2,Cayon Street,secondary,False,13.344,20 mph,"LINESTRING (-62.7214684 17.2969372, -62.7215938 17.2969453)",
243798055,False,2,Cayon Street,secondary,False,62.558,20 mph,"LINESTRING (-62.7214684 17.2969372, -62.7214309 17.2969514, -62.7208821 17.2969411)",
24800613,False,2,Stainforth Street,residential,True,52.309,,"LINESTRING (-62.7208821 17.2969411, -62.7208194 17.2964745)",
243798055,False,2,Cayon Street,secondary,False,33.851,20 mph,"LINESTRING (-62.7208821 17.2969411, -62.7205642 17.2969646)",
243798055,False,2,Cayon Street,secondary,True,62.558,20 mph,"LINESTRING (-62.7208821 17.2969411, -62.7214309 17.2969514, -62.7214684 17.2969372)",
243798055,False,2,Cayon Street,secondary,False,11.236,20 mph,"LINESTRING (-62.7201837 17.2969783, -62.7200779 17.2969758)",
243798055,False,2,Cayon Street,secondary,True,40.425,20 mph,"LINESTRING (-62.7201837 17.2969783, -62.7205642 17.2969646)",
24800617,False,2,,residential,True,54.669,,"LINESTRING (-62.7201837 17.2969783, -62.7201967 17.2969505, -62.7201945 17.2964893)",
24800721,True,2,Branch Street,residential,False,33.43,,"LINESTRING (-62.7200779 17.2969758, -62.7203114 17.2971775)",
243798055,False,2,Cayon Street,secondary,False,16.096,20 mph,"LINESTRING (-62.7200779 17.2969758, -62.7199263 17.2969739)",
243798055,False,2,Cayon Street,secondary,True,11.236,20 mph,"LINESTRING (-62.7200779 17.2969758, -62.7201837 17.2969783)",
243798055,False,2,Cayon Street,secondary,False,37.765,20 mph,"LINESTRING (-62.7199263 17.2969739, -62.719571 17.2969575)",
243798055,False,2,Cayon Street,secondary,True,16.096,20 mph,"LINESTRING (-62.7199263 17.2969739, -62.7200779 17.2969758)",
24800716,False,2,Neverson Street West,residential,True,111.14500000000001,,"LINESTRING (-62.7199263 17.2969739, -62.7196726 17.2977198, -62.719665 17.2977362, -62.7196529 17.2977471, -62.7196359 17.2977551, -62.7196153 17.2977581, -62.7194658 17.2977433)",
24800615,False,2,,residential,True,55.542,,"LINESTRING (-62.719571 17.2969575, -62.71957 17.296458)",
243798055,False,2,Cayon Street,secondary,False,8.628,20 mph,"LINESTRING (-62.719571 17.2969575, -62.7194898 17.2969543)",
243798055,False,2,Cayon Street,secondary,True,37.765,20 mph,"LINESTRING (-62.719571 17.2969575, -62.7199263 17.2969739)",
243798055,False,2,Cayon Street,secondary,False,47.036,20 mph,"LINESTRING (-62.7194898 17.2969543, -62.719047 17.2969683)",
243798055,False,2,Cayon Street,secondary,True,8.628,20 mph,"LINESTRING (-62.7194898 17.2969543, -62.719571 17.2969575)",
24800718,False,2,Neverson Street East,residential,True,98.27199999999999,,"LINESTRING (-62.7194898 17.2969543, -62.7193304 17.2976769, -62.7194658 17.2977433)",
24800713,False,2,Sebastian Street,residential,True,149.204,,"LINESTRING (-62.719047 17.2969683, -62.7190043 17.2983095)",
243798055,False,2,Cayon Street,secondary,False,19.879,20 mph,"LINESTRING (-62.719047 17.2969683, -62.7188599 17.2969614)",
243798055,False,2,Cayon Street,secondary,True,47.036,20 mph,"LINESTRING (-62.719047 17.2969683, -62.7194898 17.2969543)",
24800605,False,2,Pitcairn Street,residential,True,73.35,,"LINESTRING (-62.7188599 17.2969614, -62.7189024 17.296303)",
243798055,False,2,Cayon Street,secondary,False,30.241,20 mph,"LINESTRING (-62.7188599 17.2969614, -62.7185752 17.2969526)",
243798055,False,2,Cayon Street,secondary,True,19.879,20 mph,"LINESTRING (-62.7188599 17.2969614, -62.719047 17.2969683)",
24800710,False,2,East Street,residential,False,148.851,,"LINESTRING (-62.7185752 17.2969526, -62.7185634 17.2982912)",
243798055,False,2,Cayon Street,secondary,True,30.241,20 mph,"LINESTRING (-62.7185752 17.2969526, -62.7188599 17.2969614)",
243798055,False,2,Cayon Street,secondary,False,19.406,20 mph,"LINESTRING (-62.7185752 17.2969526, -62.7185052 17.2969473, -62.7183928 17.2969414)",
24800598,False,2,Sandown Road,tertiary,True,75.063,,"LINESTRING (-62.7183928 17.2969414, -62.7183774 17.2962665)",
