osmid,oneway,highway,reversed,length,geometry,ref
304562853,False,secondary,False,103.256,"LINESTRING (29.8971111 -3.5579242, 29.8970282 -3.5582197, 29.8969677 -3.5588385)",
319139430,False,primary,False,135.216,"LINESTRING (29.8971111 -3.5579242, 29.8968557 -3.5582706, 29.8963324 -3.5588579)",RN 16
304562853,False,secondary,False,87.05799999999999,"LINESTRING (29.8969677 -3.5588385, 29.8968838 -3.5591702, 29.8968257 -3.5593652, 29.8967311 -3.559583)",
304562853,False,secondary,True,103.256,"LINESTRING (29.8969677 -3.5588385, 29.8970282 -3.5582197, 29.8971111 -3.5579242)",
304562853,False,secondary,True,74.43299999999999,"LINESTRING (29.8957193 -3.5608512, 29.8958319 -3.5607664, 29.8959223 -3.5606821, 29.8961753 -3.5603653)",
399665267,False,residential,True,464.32200000000006,"LINESTRING (29.8957193 -3.5608512, 29.8954825 -3.5610339, 29.8951786 -3.561227, 29.8947466 -3.561553, 29.8944801 -3.5617633, 29.8941663 -3.5620211, 29.8940067 -3.5621496, 29.8938417 -3.5622513, 29.893434 -3.562424, 29.8931645 -3.5625525, 29.892958 -3.5626796, 29.892856 -3.5627773, 29.8927058 -3.5628858, 29.8925462 -3.5629768, 29.892392 -3.5630076, 29.8922069 -3.5630196)",
319139430,False,primary,True,44.268,"LINESTRING (29.8954596 -3.5597395, 29.8957542 -3.5594711)",RN 16
399665268,False,residential,False,105.599,"LINESTRING (29.8954596 -3.5597395, 29.8961753 -3.5603653)",
399665268,False,residential,True,105.599,"LINESTRING (29.8961753 -3.5603653, 29.8954596 -3.5597395)",
304562853,False,secondary,False,74.433,"LINESTRING (29.8961753 -3.5603653, 29.8959223 -3.5606821, 29.8958319 -3.5607664, 29.8957193 -3.5608512)",
304562853,False,secondary,True,107.988,"LINESTRING (29.8961753 -3.5603653, 29.8965105 -3.5600214, 29.8965914 -3.5598894, 29.8967311 -3.559583)",
