osmid,oneway,ref,highway,reversed,length,geometry,name,maxspeed
33672808,False,RN 5,primary,False,72.475,"LINESTRING (29.1936758 -2.9666407, 29.1941243 -2.9671142)",,
567578779,False,,tertiary,False,21.902,"LINESTRING (29.1936758 -2.9666407, 29.1938341 -2.9665232)",,
33672808,False,RN 5,primary,True,53.625,"LINESTRING (29.1936758 -2.9666407, 29.1936618 -2.9666257, 29.193344 -2.9662903)",,
382636169,False,,residential,False,583.542,"LINESTRING (29.1936758 -2.9666407, 29.1934452 -2.9668581, 29.1911848 -2.9691342, 29.1904002 -2.969834, 29.1901978 -2.9699774, 29.1898946 -2.9702787)",,
382636169,False,,residential,True,583.542,"LINESTRING (29.1898946 -2.9702787, 29.1901978 -2.9699774, 29.1904002 -2.969834, 29.1911848 -2.9691342, 29.1934452 -2.9668581, 29.1936758 -2.9666407)",,
567578787,False,,residential,False,169.323,"LINESTRING (29.195192 -2.9644004, 29.1954173 -2.9642303, 29.1958746 -2.9637763, 29.1961308 -2.9635192, 29.1962931 -2.9633504)",,
567578787,False,,residential,True,196.27700000000002,"LINESTRING (29.195192 -2.9644004, 29.1950284 -2.964529, 29.1948239 -2.9647085, 29.1946958 -2.9648638, 29.1945557 -2.9650245, 29.1945375 -2.9650567, 29.1945262 -2.9650942, 29.1945114 -2.9651176, 29.1944578 -2.9651531, 29.194331 -2.9652542, 29.1943109 -2.9652636, 29.1942928 -2.9652683, 29.1942459 -2.965279, 29.1941627 -2.9652964, 29.1941124 -2.9653092, 29.1940849 -2.9653058, 29.1940252 -2.9652891, 29.1939776 -2.9652891, 29.1939387 -2.9653132, 29.1938583 -2.9653828, 29.1938419 -2.9654033)",,
567578792,False,,residential,False,74.241,"LINESTRING (29.195192 -2.9644004, 29.1951223 -2.9642906, 29.1949466 -2.9640803, 29.1947635 -2.9638902)",,
567578792,False,,residential,True,70.777,"LINESTRING (29.195192 -2.9644004, 29.1954388 -2.9646589, 29.1956389 -2.9648541)",,
567578785,False,,residential,False,178.069,"LINESTRING (29.1935364 -2.9625147, 29.193297 -2.962725, 29.1930134 -2.9629721, 29.1927854 -2.963181, 29.1926479 -2.9633029, 29.1924434 -2.9634984, 29.1923556 -2.9635968)",,
567578785,False,,residential,True,39.051,"LINESTRING (29.1935364 -2.9625147, 29.1936699 -2.9623962, 29.1938046 -2.9622877)",,
"[567578792, 567578789]",False,,residential,"[False, True]",58.979,"LINESTRING (29.1935364 -2.9625147, 29.1937362 -2.9627209, 29.1938227 -2.9628401, 29.1938769 -2.9629197)",,
567578779,False,,tertiary,False,1.313,"LINESTRING (29.1944055 -2.9659822, 29.1944141 -2.9659741)",,
567578777,False,,residential,False,68.332,"LINESTRING (29.1944055 -2.9659822, 29.1945878 -2.966169, 29.1947059 -2.9662956, 29.1948413 -2.9664154)",,
567578779,False,,tertiary,True,87.47,"LINESTRING (29.1944055 -2.9659822, 29.1942405 -2.9661315, 29.1939743 -2.9663987, 29.1938341 -2.9665232)",,
692222214,False,,residential,False,67.643,"LINESTRING (29.1914657 -2.9626848, 29.1916797 -2.9628897, 29.1918178 -2.9630317, 29.1918967 -2.9631145)",,
692222214,False,,residential,True,56.456,"LINESTRING (29.1914657 -2.9626848, 29.1912465 -2.9624678, 29.1910949 -2.9623379)",,
567578792,False,,residential,True,66.032,"LINESTRING (29.1943612 -2.9634529, 29.1947635 -2.9638902)",,
567578790,False,,residential,False,64.65599999999999,"LINESTRING (29.1943612 -2.9634529, 29.1944001 -2.9633852, 29.1944913 -2.9632788, 29.1945315 -2.9632265, 29.194553 -2.9631843, 29.194553 -2.9631468, 29.1945436 -2.9631167, 29.1945067 -2.9630229, 29.1944718 -2.9629506)",,
567578792,False,,residential,False,66.529,"LINESTRING (29.1943612 -2.9634529, 29.1939636 -2.963041, 29.1939482 -2.9630198)",,
567578784,False,,residential,False,170.168,"LINESTRING (29.1952886 -2.9621953, 29.1953617 -2.962287, 29.195597 -2.9625743, 29.1957506 -2.9627531, 29.1960275 -2.9630584, 29.1962931 -2.9633504)",,
692226267,False,,residential,True,123.65299999999999,"LINESTRING (29.1952886 -2.9621953, 29.1950378 -2.9624129, 29.1947186 -2.962725, 29.1944718 -2.9629506)",,
567578792,False,,residential,False,66.032,"LINESTRING (29.1947635 -2.9638902, 29.1943612 -2.9634529)",,
567578783,False,,residential,False,166.775,"LINESTRING (29.1947635 -2.9638902, 29.1945785 -2.9640529, 29.1943692 -2.9642364, 29.1940843 -2.9644855, 29.1937409 -2.9647728, 29.1936173 -2.964858)",,
567578792,False,,residential,True,74.241,"LINESTRING (29.1947635 -2.9638902, 29.1949466 -2.9640803, 29.1951223 -2.9642906, 29.195192 -2.9644004)",,
567578790,False,,residential,False,45.028000000000006,"LINESTRING (29.1944718 -2.9629506, 29.1944276 -2.9629058, 29.1943216 -2.9627919, 29.1941908 -2.9626587)",,
567578790,False,,residential,True,64.656,"LINESTRING (29.1944718 -2.9629506, 29.1945067 -2.9630229, 29.1945436 -2.9631167, 29.194553 -2.9631468, 29.194553 -2.9631843, 29.1945315 -2.9632265, 29.1944913 -2.9632788, 29.1944001 -2.9633852, 29.1943612 -2.9634529)",,
692226267,False,,residential,False,123.653,"LINESTRING (29.1944718 -2.9629506, 29.1947186 -2.962725, 29.1950378 -2.9624129, 29.1952886 -2.9621953)",,
567578787,False,,residential,False,34.48,"LINESTRING (29.1962931 -2.9633504, 29.1965196 -2.9631383)",,
567578784,False,,residential,True,170.16799999999998,"LINESTRING (29.1962931 -2.9633504, 29.1960275 -2.9630584, 29.1957506 -2.9627531, 29.195597 -2.9625743, 29.1953617 -2.962287, 29.1952886 -2.9621953)",,
567578787,False,,residential,True,169.323,"LINESTRING (29.1962931 -2.9633504, 29.1961308 -2.9635192, 29.1958746 -2.9637763, 29.1954173 -2.9642303, 29.195192 -2.9644004)",,
567578790,False,,residential,True,13.855,"LINESTRING (29.1938046 -2.9622877, 29.1939005 -2.9623674)",,
567578785,False,,residential,False,39.051,"LINESTRING (29.1938046 -2.9622877, 29.1936699 -2.9623962, 29.1935364 -2.9625147)",,
567578779,False,,tertiary,False,78.718,"LINESTRING (29.1956389 -2.9648541, 29.1956654 -2.964829, 29.1961388 -2.9643522)",,
567578779,False,,tertiary,True,184.461,"LINESTRING (29.1956389 -2.9648541, 29.1954643 -2.9650192, 29.1951142 -2.9653165, 29.1944141 -2.9659741)",,
567578792,False,,residential,False,70.777,"LINESTRING (29.1956389 -2.9648541, 29.1954388 -2.9646589, 29.195192 -2.9644004)",,
567578787,False,,residential,True,98.931,"LINESTRING (29.1971849 -2.9625468, 29.1967437 -2.9629285, 29.1965196 -2.9631383)",,
567578779,False,,tertiary,True,21.902,"LINESTRING (29.1938341 -2.9665232, 29.1936758 -2.9666407)",,
567578779,False,,tertiary,False,87.47,"LINESTRING (29.1938341 -2.9665232, 29.1939743 -2.9663987, 29.1942405 -2.9661315, 29.1944055 -2.9659822)",,
567578786,False,,residential,True,159.37200000000004,"LINESTRING (29.1938341 -2.9665232, 29.193749 -2.9664235, 29.19358 -2.9662353, 29.1934338 -2.9660926, 29.1930885 -2.9657237, 29.1928974 -2.96551, 29.1928665 -2.9654659)",,
567578785,False,,residential,True,178.06900000000002,"LINESTRING (29.1923556 -2.9635968, 29.1924434 -2.9634984, 29.1926479 -2.9633029, 29.1927854 -2.963181, 29.1930134 -2.9629721, 29.193297 -2.962725, 29.1935364 -2.9625147)",,
692222214,False,,residential,False,81.024,"LINESTRING (29.1923556 -2.9635968, 29.1925031 -2.9637643, 29.1927807 -2.9640375, 29.1928626 -2.9641203)",,
692222214,False,,residential,True,73.979,"LINESTRING (29.1923556 -2.9635968, 29.192027 -2.9632513, 29.1918967 -2.9631145)",,
692222214,False,,residential,True,11.907,"LINESTRING (29.1910949 -2.9623379, 29.1910135 -2.9624076)",,
692222214,False,,residential,False,56.456,"LINESTRING (29.1910949 -2.9623379, 29.1912465 -2.9624678, 29.1914657 -2.9626848)",,
692222214,False,,residential,False,11.907,"LINESTRING (29.1910135 -2.9624076, 29.1910949 -2.9623379)",,
595946527,False,,residential,False,108.05799999999999,"LINESTRING (29.1910135 -2.9624076, 29.1906651 -2.9627082, 29.1904653 -2.9628971, 29.190297 -2.9630645)",,
567578777,False,,residential,False,32.946999999999996,"LINESTRING (29.1948413 -2.9664154, 29.1949466 -2.9665052, 29.195013 -2.9665601, 29.1950661 -2.9666087)",,
567578777,False,,residential,True,68.33200000000001,"LINESTRING (29.1948413 -2.9664154, 29.1947059 -2.9662956, 29.1945878 -2.966169, 29.1944055 -2.9659822)",,
580825463,False,,residential,False,132.106,"LINESTRING (29.1948413 -2.9664154, 29.1949922 -2.9662621, 29.1952738 -2.9660156, 29.1955528 -2.9657719, 29.1956721 -2.965654, 29.1957101 -2.9656058)",Transversale 3 (Umugeregere w'epfo),30
595946525,False,,residential,False,39.519,"LINESTRING (29.1963869 -2.9649603, 29.1966211 -2.9652279)",,
580825463,False,,residential,False,27.028,"LINESTRING (29.1963869 -2.9649603, 29.1964929 -2.9648397, 29.1965537 -2.9647837)",Transversale 3 (Umugeregere w'epfo),30
580825463,False,,residential,True,104.05799999999999,"LINESTRING (29.1963869 -2.9649603, 29.1962917 -2.965046, 29.1961321 -2.9651946, 29.1959685 -2.9653621, 29.1957955 -2.965508, 29.1957164 -2.9655978, 29.1957101 -2.9656058)",Transversale 3 (Umugeregere w'epfo),30
580825463,False,,residential,False,71.129,"LINESTRING (29.1971145 -2.964237, 29.1971628 -2.9641801, 29.1972318 -2.9641178, 29.197311 -2.9639986, 29.1974008 -2.9639035, 29.1974638 -2.9638446, 29.1975547 -2.9637786)",Transversale 3 (Umugeregere w'epfo),30
580825463,False,,residential,True,88.22699999999999,"LINESTRING (29.1971145 -2.964237, 29.1970494 -2.9642571, 29.1969877 -2.9643107, 29.196922 -2.9643696, 29.1968483 -2.9644741, 29.1966833 -2.9646643, 29.1965537 -2.9647837)",Transversale 3 (Umugeregere w'epfo),30
595946526,False,,residential,False,68.669,"LINESTRING (29.1971145 -2.964237, 29.1971762 -2.9642585, 29.1972312 -2.9642839, 29.1972949 -2.9643294, 29.1975329 -2.9645692, 29.1975837 -2.9646257)",,
33672808,False,RN 5,primary,False,104.244,"LINESTRING (29.190297 -2.9630645, 29.190941 -2.9637466)",,
33672808,False,RN 5,primary,True,45.006,"LINESTRING (29.190297 -2.9630645, 29.1900292 -2.9627607)",,
595946527,False,,residential,True,108.05799999999999,"LINESTRING (29.190297 -2.9630645, 29.1904653 -2.9628971, 29.1906651 -2.9627082, 29.1910135 -2.9624076)",,
33672808,False,RN 5,primary,True,103.681,"LINESTRING (29.193344 -2.9662903, 29.1927023 -2.965613)",,
33672808,False,RN 5,primary,False,53.625,"LINESTRING (29.193344 -2.9662903, 29.1936618 -2.9666257, 29.1936758 -2.9666407)",,
692205921,False,,unclassified,False,131.56900000000002,"LINESTRING (29.193344 -2.9662903, 29.1932635 -2.9663598, 29.1927432 -2.9668058, 29.1924629 -2.9670805)",,
33672808,False,RN 5,primary,False,45.006,"LINESTRING (29.1900292 -2.9627607, 29.190297 -2.9630645)",,
692218341,False,,residential,True,1.802,"LINESTRING (29.1901708 -2.9646155, 29.19016 -2.9646276)",,
692218341,False,,residential,False,59.74700000000001,"LINESTRING (29.1901708 -2.9646155, 29.1903158 -2.9644527, 29.1905169 -2.9642424, 29.1905362 -2.9642212)",,
692218341,False,,residential,True,1.558,"LINESTRING (29.1905456 -2.9642108, 29.1905362 -2.9642212)",,
692218341,False,,residential,False,68.752,"LINESTRING (29.1905456 -2.9642108, 29.1907074 -2.9640328, 29.1907308 -2.9639852, 29.1907422 -2.9639498, 29.1907563 -2.963921, 29.1907872 -2.9638754, 29.1908435 -2.9638326, 29.190941 -2.9637466)",,
33672808,False,RN 5,primary,True,104.244,"LINESTRING (29.190941 -2.9637466, 29.190297 -2.9630645)",,
33672808,False,RN 5,primary,False,196.736,"LINESTRING (29.190941 -2.9637466, 29.1909937 -2.9638111, 29.1920337 -2.9649074, 29.1921548 -2.9650351)",,
692218341,False,,residential,True,68.75200000000001,"LINESTRING (29.190941 -2.9637466, 29.1908435 -2.9638326, 29.1907872 -2.9638754, 29.1907563 -2.963921, 29.1907422 -2.9639498, 29.1907308 -2.9639852, 29.1907074 -2.9640328, 29.1905456 -2.9642108)",,
692218348,False,,residential,False,73.554,"LINESTRING (29.1908203 -2.9653329, 29.1908391 -2.965354, 29.1911204 -2.965646, 29.1912726 -2.965816)",,
692218348,False,,residential,True,62.485,"LINESTRING (29.1908203 -2.9653329, 29.1907929 -2.9653537, 29.1907758 -2.9653654, 29.1907402 -2.9653908, 29.1906591 -2.9654746, 29.1904163 -2.9657223)",,
692219918,False,,residential,False,107.373,"LINESTRING (29.1908203 -2.9653329, 29.1906732 -2.9651732, 29.1904432 -2.9649208, 29.19016 -2.9646276)",,
692218348,False,,residential,False,62.485,"LINESTRING (29.1904163 -2.9657223, 29.1906591 -2.9654746, 29.1907402 -2.9653908, 29.1907758 -2.9653654, 29.1907929 -2.9653537, 29.1908203 -2.9653329)",,
692218348,False,,residential,False,5.018,"LINESTRING (29.1912726 -2.965816, 29.1913068 -2.9658455)",,
692218342,False,,residential,False,64.496,"LINESTRING (29.1912726 -2.965816, 29.1914161 -2.9656761, 29.1914275 -2.9656714, 29.1914664 -2.9656614, 29.1915033 -2.9656487, 29.1915321 -2.9656272, 29.1917133 -2.9654512)",,
692218348,False,,residential,True,73.554,"LINESTRING (29.1912726 -2.965816, 29.1911204 -2.965646, 29.1908391 -2.965354, 29.1908203 -2.9653329)",,
692218342,False,,residential,True,64.496,"LINESTRING (29.1917133 -2.9654512, 29.1915321 -2.9656272, 29.1915033 -2.9656487, 29.1914664 -2.9656614, 29.1914275 -2.9656714, 29.1914161 -2.9656761, 29.1912726 -2.965816)",,
692218344,False,,residential,True,67.428,"LINESTRING (29.1917133 -2.9654512, 29.1920324 -2.9651585, 29.1921548 -2.9650351)",,
692218346,False,,residential,False,68.832,"LINESTRING (29.1917133 -2.9654512, 29.1917226 -2.9654612, 29.1921383 -2.9659018)",,
692218346,False,,residential,True,189.21399999999997,"LINESTRING (29.1917133 -2.9654512, 29.1912465 -2.9649502, 29.1911459 -2.9648437, 29.1909206 -2.964604, 29.1906202 -2.9643033, 29.1905362 -2.9642212)",,
33672808,False,RN 5,primary,False,88.463,"LINESTRING (29.1921548 -2.9650351, 29.1927023 -2.965613)",,
33672808,False,RN 5,primary,True,196.736,"LINESTRING (29.1921548 -2.9650351, 29.1920337 -2.9649074, 29.1909937 -2.9638111, 29.190941 -2.9637466)",,
692218344,False,,residential,False,67.428,"LINESTRING (29.1921548 -2.9650351, 29.1920324 -2.9651585, 29.1917133 -2.9654512)",,
692218346,False,,residential,True,68.832,"LINESTRING (29.1921383 -2.9659018, 29.1917226 -2.9654612, 29.1917133 -2.9654512)",,
692205921,False,,unclassified,True,131.569,"LINESTRING (29.1924629 -2.9670805, 29.1927432 -2.9668058, 29.1932635 -2.9663598, 29.193344 -2.9662903)",,
692218348,False,,residential,True,188.15400000000002,"LINESTRING (29.1924629 -2.9670805, 29.192373 -2.9669786, 29.1920525 -2.9666063, 29.1916917 -2.9662514, 29.1914476 -2.9660116, 29.1913068 -2.9658455)",,
580825463,False,,residential,True,121.96,"LINESTRING (29.1985868 -2.9627923, 29.1985139 -2.9628549, 29.1981988 -2.9631509, 29.1978501 -2.9635165, 29.1978051 -2.9635619)",Transversale 3 (Umugeregere w'epfo),30
692219908,False,,residential,True,63.793,"LINESTRING (29.1985868 -2.9627923, 29.1983584 -2.9625428, 29.1982025 -2.9623659)",,
