osmid,oneway,lanes,ref,highway,reversed,length,geometry
27449413,False,2,RN 12,primary,False,41.173,"LINESTRING (30.1664668 -3.0273676, 30.1667592 -3.0271399)"
327422869,False,,,residential,False,151.39200000000002,"LINESTRING (30.1664668 -3.0273676, 30.1662764 -3.0273864, 30.1660565 -3.0274667, 30.165343 -3.027614, 30.1651424 -3.0276738)"
27449413,False,2,RN 12,primary,False,56.623,"LINESTRING (30.1705894 -3.0249516, 30.17104 -3.0247132)"
27449413,False,2,RN 12,primary,True,32.926,"LINESTRING (30.1705894 -3.0249516, 30.1703292 -3.0250936)"
300946572,False,,,tertiary,True,67.655,"LINESTRING (30.1705894 -3.0249516, 30.1703855 -3.0246758, 30.17023 -3.0245552, 30.1701696 -3.0245217)"
300946572,False,,,tertiary,False,345.765,"LINESTRING (30.1656689 -3.0237731, 30.1657118 -3.0238829, 30.1658298 -3.0240704, 30.16598 -3.0242191, 30.1660967 -3.0242954, 30.1663126 -3.0243999, 30.1664563 -3.0244437, 30.1665474 -3.0244507, 30.1666501 -3.0244204, 30.1667318 -3.0243505, 30.1668322 -3.0241919, 30.1669186 -3.0240077, 30.1669738 -3.0238468, 30.1670234 -3.023745, 30.1670824 -3.023666, 30.1671615 -3.023587, 30.1672098 -3.0235548, 30.1672829 -3.0235367, 30.1674277 -3.0235204, 30.1676658 -3.0235017, 30.1677943 -3.0234621, 30.1679554 -3.0233641)"
300946572,False,,,tertiary,True,204.793,"LINESTRING (30.1656689 -3.0237731, 30.1656675 -3.0235053, 30.1656796 -3.023224, 30.1657051 -3.0231008, 30.1657547 -3.022999, 30.1657963 -3.0228557, 30.1658419 -3.0226749, 30.165866 -3.0223924, 30.1658499 -3.0221352, 30.1657915 -3.0219686)"
404214222,False,,,residential,True,497.907,"LINESTRING (30.1656689 -3.0237731, 30.165638 -3.0239231, 30.1654476 -3.0244642, 30.1652437 -3.0251391, 30.1651874 -3.0254418, 30.1652169 -3.0259052, 30.1652196 -3.0260498, 30.1651418 -3.0262802, 30.1649863 -3.0265801, 30.1648441 -3.0267891, 30.1647261 -3.0269042, 30.1646081 -3.0270757, 30.1643023 -3.027456, 30.1642057 -3.0276087, 30.1641414 -3.0278551)"
300946572,False,,,tertiary,False,81.803,"LINESTRING (30.1679554 -3.0233641, 30.168308 -3.0231496, 30.1684356 -3.0230794, 30.1685388 -3.0230191, 30.1685938 -3.022999)"
300946572,False,,,tertiary,True,345.765,"LINESTRING (30.1679554 -3.0233641, 30.1677943 -3.0234621, 30.1676658 -3.0235017, 30.1674277 -3.0235204, 30.1672829 -3.0235367, 30.1672098 -3.0235548, 30.1671615 -3.023587, 30.1670824 -3.023666, 30.1670234 -3.023745, 30.1669738 -3.0238468, 30.1669186 -3.0240077, 30.1668322 -3.0241919, 30.1667318 -3.0243505, 30.1666501 -3.0244204, 30.1665474 -3.0244507, 30.1664563 -3.0244437, 30.1663126 -3.0243999, 30.1660967 -3.0242954, 30.16598 -3.0242191, 30.1658298 -3.0240704, 30.1657118 -3.0238829, 30.1656689 -3.0237731)"
387560164,False,,,residential,True,58.069,"LINESTRING (30.1679554 -3.0233641, 30.1677006 -3.0230499, 30.1676255 -3.0229589)"
690618273,False,,,residential,False,30.281,"LINESTRING (30.1685938 -3.022999, 30.1684289 -3.0227821)"
