osmid,oneway,ref,highway,reversed,length,bridge,geometry
570617190,False,RN 18,primary,False,13.01,,"LINESTRING (29.7413099 -3.5297704, 29.7411972 -3.5297382)"
570617190,False,RN 18,primary,True,13.01,,"LINESTRING (29.7411972 -3.5297382, 29.7413099 -3.5297704)"
"[570530882, 988768989, 570617190]",False,RN 18,primary,False,86.373,yes,"LINESTRING (29.7411972 -3.5297382, 29.7410524 -3.5296178, 29.7409408 -3.5295271, 29.7407761 -3.5293822, 29.7406501 -3.5293019, 29.740575 -3.5292858)"
526464009,False,,residential,True,53.617000000000004,,"LINESTRING (29.7391131 -3.528488, 29.739081 -3.528405, 29.7389978 -3.5283113, 29.7387752 -3.5281614)"
526464010,False,,residential,False,77.402,,"LINESTRING (29.7391131 -3.528488, 29.7389549 -3.5284666, 29.7385982 -3.5284372, 29.7384191 -3.5284208)"
526464010,False,,residential,True,56.735,,"LINESTRING (29.7391131 -3.528488, 29.7392607 -3.5285683, 29.7394699 -3.5286459, 29.739582 -3.5286884)"
308322075,False,,tertiary,True,5.199,,"LINESTRING (29.7405638 -3.5292404, 29.740575 -3.5292858)"
308322075,False,,tertiary,False,315.308,,"LINESTRING (29.7405638 -3.5292404, 29.7405575 -3.5291747, 29.7405736 -3.5291011, 29.7406138 -3.5290221, 29.7409303 -3.5286286, 29.7409759 -3.5285509, 29.7410001 -3.5284787, 29.7410068 -3.5283769, 29.7409786 -3.5282377, 29.7409451 -3.5281346, 29.7408298 -3.5279553, 29.7407413 -3.5278495, 29.7406568 -3.5277652, 29.7405642 -3.5276902, 29.7404958 -3.5276434, 29.74041 -3.5276126, 29.7403215 -3.5276072, 29.7401941 -3.5276193, 29.7396013 -3.5277371)"
526464010,False,,residential,False,54.583,,"LINESTRING (29.7405638 -3.5292404, 29.7404248 -3.5291413, 29.7401861 -3.5289271)"
526464010,False,,residential,False,72.893,,"LINESTRING (29.7401861 -3.5289271, 29.7400385 -3.5288387, 29.7399504 -3.5287876, 29.7399232 -3.5287718, 29.739722 -3.5287236, 29.739582 -3.5286884)"
526464010,False,,residential,True,54.583,,"LINESTRING (29.7401861 -3.5289271, 29.7404248 -3.5291413, 29.7405638 -3.5292404)"
526464011,False,,residential,True,164.257,,"LINESTRING (29.7401861 -3.5289271, 29.7402504 -3.5288039, 29.7402772 -3.5287129, 29.7402799 -3.5286138, 29.7402504 -3.5284773, 29.7401699 -3.5282765, 29.7400627 -3.5281239, 29.7399527 -3.5280168, 29.7398078 -3.5278991, 29.7396013 -3.5277371)"
308322075,False,,tertiary,False,7.127,,"LINESTRING (29.738916 -3.5278669, 29.7388529 -3.5278788)"
308322075,False,,tertiary,True,27.939,,"LINESTRING (29.738916 -3.5278669, 29.7391647 -3.527828)"
526464012,False,,residential,True,36.339,,"LINESTRING (29.738916 -3.5278669, 29.738853 -3.5280195, 29.7387752 -3.5281614)"
526464009,False,,residential,False,53.617000000000004,,"LINESTRING (29.7387752 -3.5281614, 29.7389978 -3.5283113, 29.739081 -3.528405, 29.7391131 -3.528488)"
526464012,False,,residential,False,36.339,,"LINESTRING (29.7387752 -3.5281614, 29.738853 -3.5280195, 29.738916 -3.5278669)"
526464012,False,,residential,True,64.705,,"LINESTRING (29.7387752 -3.5281614, 29.738625 -3.5282471, 29.7384667 -3.5283167, 29.7382468 -3.528405)"
526464010,False,,residential,True,19.203,,"LINESTRING (29.7382468 -3.528405, 29.7384191 -3.5284208)"
526464012,False,,residential,False,64.70500000000001,,"LINESTRING (29.7382468 -3.528405, 29.7384667 -3.5283167, 29.738625 -3.5282471, 29.7387752 -3.5281614)"
526464012,False,,residential,True,148.344,,"LINESTRING (29.7382468 -3.528405, 29.7380081 -3.5283809, 29.7377586 -3.5283488, 29.7376084 -3.5283274, 29.7373322 -3.5283247, 29.7369154 -3.5283429)"
526464012,False,,residential,False,105.93,,"LINESTRING (29.7359884 -3.5281882, 29.7361949 -3.5282792, 29.7363988 -3.5283354, 29.7367098 -3.5283511, 29.7367179 -3.5283515, 29.7369154 -3.5283429)"
526464012,False,,residential,True,60.886,,"LINESTRING (29.7359884 -3.5281882, 29.7357818 -3.5280249, 29.7355673 -3.5278375)"
526464013,False,,residential,False,55.696,,"LINESTRING (29.7359884 -3.5281882, 29.7361788 -3.5281079, 29.7364296 -3.5279526)"
526464013,False,,residential,True,191.98700000000002,,"LINESTRING (29.7359884 -3.5281882, 29.7356129 -3.528488, 29.7353822 -3.5286915, 29.7351837 -3.5289164, 29.7350067 -3.5291627, 29.7348297 -3.5294491)"
