osmid,highway,oneway,reversed,length,ref,geometry
34146920,primary,False,False,75.372,,"LINESTRING (30.4994684 -3.4571131, 30.4990486 -3.4576459)"
609238912,secondary,False,True,52.31,,"LINESTRING (30.4994684 -3.4571131, 30.499801 -3.4567798)"
999299937,secondary,False,False,48.085,RN 20,"LINESTRING (30.4994684 -3.4571131, 30.4996093 -3.4571801, 30.4996455 -3.4572162, 30.4996696 -3.4572778, 30.4996763 -3.4574371)"
594307249,tertiary,False,False,66.393,,"LINESTRING (30.4996763 -3.4574371, 30.5001674 -3.457778)"
999299937,secondary,False,False,67.417,RN 20,"LINESTRING (30.4996763 -3.4574371, 30.4997313 -3.4580409)"
999299937,secondary,False,True,48.085,RN 20,"LINESTRING (30.4996763 -3.4574371, 30.4996696 -3.4572778, 30.4996455 -3.4572162, 30.4996093 -3.4571801, 30.4994684 -3.4571131)"
34146920,primary,False,False,137.397,,"LINESTRING (30.4984608 -3.4581746, 30.4980589 -3.4593433)"
34146920,primary,False,True,87.981,,"LINESTRING (30.4984608 -3.4581746, 30.4988788 -3.4577703, 30.4990486 -3.4576459)"
"[641905298, 690365725]",residential,False,"[False, True]",489.20700000000005,,"LINESTRING (30.4984608 -3.4581746, 30.497615 -3.458583, 30.4975614 -3.4586232, 30.4975024 -3.4586553, 30.4969096 -3.4590596, 30.496805 -3.4591051, 30.496754 -3.4591265, 30.4965207 -3.4592095, 30.4964483 -3.4592443, 30.4963973 -3.4593005, 30.4959789 -3.4599323, 30.4959263 -3.4600067, 30.4957598 -3.460121, 30.4957176 -3.460195, 30.4955764 -3.4604084, 30.4954488 -3.4605621, 30.495281 -3.4607328, 30.4952107 -3.4608508, 30.4951504 -3.4608896)"
34146920,primary,False,True,137.397,,"LINESTRING (30.4980589 -3.4593433, 30.4984608 -3.4581746)"
34146920,primary,False,False,310.19300000000004,,"LINESTRING (30.4980589 -3.4593433, 30.4978993 -3.4596606, 30.4976981 -3.4600555, 30.4974742 -3.4604089, 30.4973065 -3.4607128, 30.4971952 -3.4608935, 30.4970987 -3.4610301, 30.4967715 -3.4613773, 30.4967097 -3.4614393, 30.4966702 -3.4614852, 30.4966434 -3.4615253, 30.4966206 -3.4615762, 30.4965984 -3.4616927)"
594307248,residential,False,False,115.462,,"LINESTRING (30.4980589 -3.4593433, 30.4982641 -3.4592871, 30.4984599 -3.459239, 30.4988033 -3.4592229, 30.4990849 -3.459239)"
