osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,bridge,junction
455496955,residential,False,False,80.805,,Rue Sale,,"LINESTRING (-6.5740703 34.2662514, -6.5744524 34.2669059)",,,
455496955,residential,False,True,80.484,,Rue Sale,,"LINESTRING (-6.5740703 34.2662514, -6.5737148 34.2655899)",,,
507026332,tertiary,False,False,18.115,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5727384 34.2669126, -6.5725498 34.2668652)",,,
507026332,tertiary,False,True,62.569,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5727384 34.2669126, -6.5731649 34.2669846, -6.573287 34.2669957, -6.573409 34.2670068)",,,
208494866,residential,False,False,68.451,,,,"LINESTRING (-6.5670535 34.2610017, -6.5667606 34.2615677)",,,
472425967,residential,False,True,42.42,,,,"LINESTRING (-6.5670535 34.2610017, -6.5673083 34.2613198)",,,
208494866,residential,False,True,61.541,,,,"LINESTRING (-6.5670535 34.2610017, -6.5671729 34.2607834, -6.5672359 34.2606492, -6.5672694 34.2605606, -6.5672837 34.2604844)",,,
472425967,residential,False,False,41.539,,,,"LINESTRING (-6.5670535 34.2610017, -6.5669073 34.2608244, -6.566796 34.2606947)",,,
590820905,residential,False,True,26.268,,Rue Abdelhak El Marini,,"LINESTRING (-6.5743022 34.2641451, -6.5741851 34.2639296)",,,
590820905,residential,False,False,116.71,,Rue Abdelhak El Marini,,"LINESTRING (-6.5743022 34.2641451, -6.5744336 34.2643579, -6.5745476 34.2645618, -6.574848 34.2650927)",,,
608702338,tertiary,False,False,12.736,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5707724 34.2634524, -6.5707831 34.2633382)",,,
208494859,residential,False,False,49.634,,Rue El Caid Elmaati,,"LINESTRING (-6.5707724 34.2634524, -6.5710468 34.2635459, -6.5712717 34.2636226)",,,
"[1095484480, 608702338]",tertiary,False,True,90.12,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5707724 34.2634524, -6.5706866 34.2641739, -6.5706798 34.2642592)",,,
478427340,residential,False,False,54.476,,Rue 383,,"LINESTRING (-6.5689471 34.2604963, -6.569265 34.2600828)",,,
478427340,residential,False,True,54.464999999999996,,Rue 383,,"LINESTRING (-6.5689471 34.2604963, -6.568758 34.260729, -6.5687285 34.2607723, -6.568695 34.2608221, -6.5686454 34.2609164)",,,
456760867,residential,True,False,64.598,,Rue 22 زنقة,,"LINESTRING (-6.5669915 34.2661324, -6.566604 34.2656477)",,,
473321532,residential,False,True,6.598,,,,"LINESTRING (-6.5669915 34.2661324, -6.5669308 34.2661641)",,,
208494873,residential,False,False,60.268,,Rue 58,,"LINESTRING (-6.5684362 34.2618363, -6.5678877 34.2621334)",,,
456683875,tertiary,False,True,20.736,2,Avenue Arriyada,40,"LINESTRING (-6.5684362 34.2618363, -6.5683195 34.2616767)",,,
456683875,tertiary,False,False,75.85,2,Avenue Arriyada,40,"LINESTRING (-6.5684362 34.2618363, -6.5687701 34.2622387, -6.5688492 34.2623573, -6.5688708 34.2624133)",,,
208494859,residential,False,True,112.982,,Rue El Caid Elmaati,,"LINESTRING (-6.5729841 34.2642669, -6.5718751 34.2638283)",,,
208494977,residential,True,False,2.467,,Rue de la Voie,,"LINESTRING (-6.5729841 34.2642669, -6.5730109 34.2642656)",,,
155708336,primary,False,False,59.997,4,Avenue Mohamed V شارع محمد الخامس,40,"LINESTRING (-6.5719109 34.2632739, -6.5725601 34.2632168)",RN1,,
155708336,primary,False,True,60.843,4,Avenue Mohamed V شارع محمد الخامس,40,"LINESTRING (-6.5719109 34.2632739, -6.5712504 34.2633116)",RN1,,
208494819,residential,True,False,61.734,,Rue de la Mosquée,,"LINESTRING (-6.5719109 34.2632739, -6.5718751 34.2638283)",,,
208494885,residential,False,True,149.71499999999997,,Rue de la Mosquée,,"LINESTRING (-6.5719109 34.2632739, -6.5719156 34.2631132, -6.5719257 34.2627672, -6.5719558 34.261928)",,,
473321368,residential,True,False,164.175,,Rue de la Mosquée,,"LINESTRING (-6.5718387 34.2649731, -6.5717855 34.2664489)",,,
473321369,residential,False,False,78.496,,Avenue Roi Hussein,,"LINESTRING (-6.5718387 34.2649731, -6.572636 34.2652264)",,,
473321369,residential,False,True,116.038,,Avenue Roi Hussein,,"LINESTRING (-6.5718387 34.2649731, -6.5706635 34.2645914)",,,
1058952879,primary,False,False,57.578,4,Avenue Mohamed V شارع محمد الخامس,40,"LINESTRING (-6.5679361 34.2639834, -6.5684666 34.2637079)",RN1,,
208494959,residential,False,False,57.8,,Rue 35,,"LINESTRING (-6.5679361 34.2639834, -6.5678877 34.263892, -6.567878 34.2638642, -6.5677376 34.2634907)",,,
1058952880,primary,False,True,135.323,4,Avenue Mohamed V شارع محمد الخامس,40,"LINESTRING (-6.5679361 34.2639834, -6.5671004 34.264451, -6.5667067 34.2646529)",RN1,,
473321531,residential,False,False,76.906,,Rue Saleh Ben El Arbi,,"LINESTRING (-6.56496 34.2663773, -6.5653464 34.2669908)",,,
208494975,residential,False,False,29.07,,,,"LINESTRING (-6.566216 34.2638419, -6.5665217 34.2637747)",,,
461685721,residential,False,False,3.432,,,,"LINESTRING (-6.566216 34.2638419, -6.5662231 34.2638722)",,,
461685721,residential,False,True,67.625,,,,"LINESTRING (-6.566216 34.2638419, -6.5661529 34.2635876, -6.5661281 34.2634845, -6.5660548 34.2632487)",,,
208494977,residential,True,False,110.308,,Rue de la Voie,,"LINESTRING (-6.5706661 34.2644883, -6.5718591 34.2643787)",,,
1095484479,tertiary,False,True,11.467,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5706661 34.2644883, -6.5706635 34.2645914)",,,
1095484479,tertiary,False,False,25.506999999999998,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5706661 34.2644883, -6.5706738 34.2643728, -6.5706798 34.2642592)",,,
300706482,residential,False,True,99.193,,,,"LINESTRING (-6.5694054 34.2657557, -6.5703769 34.2661445)",,,
478448984,residential,False,True,50.005,,,,"LINESTRING (-6.5694054 34.2657557, -6.569585 34.2653312)",,,
"[300706482, 590820906]",residential,False,False,132.548,,,,"LINESTRING (-6.5694054 34.2657557, -6.5685783 34.2654352, -6.5687998 34.2650383)",,,
478448984,residential,False,False,99.67699999999999,,,,"LINESTRING (-6.5694054 34.2657557, -6.5692308 34.2661423, -6.5692254 34.2661733, -6.5692301 34.2662033, -6.5692415 34.2662326, -6.5694373 34.266589)",,,
455496956,residential,False,False,61.967,,Rue Sidi Mohamed,,"LINESTRING (-6.574848 34.2650927, -6.5742548 34.2653577)",,,
590820905,residential,False,False,86.574,,Rue Abdelhak El Marini,,"LINESTRING (-6.574848 34.2650927, -6.5752423 34.2657998)",,,
590820905,residential,False,True,116.71,,Rue Abdelhak El Marini,,"LINESTRING (-6.574848 34.2650927, -6.5745476 34.2645618, -6.5744336 34.2643579, -6.5743022 34.2641451)",,,
208495001,residential,False,False,57.052,,,,"LINESTRING (-6.5655837 34.2605273, -6.5650249 34.2607508)",,,
453994251,residential,False,False,28.031,,,,"LINESTRING (-6.5655837 34.2605273, -6.5653382 34.2603777)",,,
453994251,residential,False,True,37.176,,,,"LINESTRING (-6.5655837 34.2605273, -6.5659122 34.2607224)",,,
456760870,residential,False,False,21.714,,,,"LINESTRING (-6.567476 34.2650322, -6.5672963 34.265159)",,,
456760870,residential,False,True,69.9,,,,"LINESTRING (-6.567476 34.2650322, -6.5680258 34.2645978)",,,
590820907,residential,False,True,54.93800000000001,,,,"LINESTRING (-6.567476 34.2650322, -6.5678957 34.2651819, -6.5679212 34.2651958, -6.5679346 34.2652113, -6.5679359 34.2652368, -6.5679239 34.2652822)",,,
455496956,residential,False,False,110.704,,Rue Sidi Mohamed,,"LINESTRING (-6.5728471 34.2659783, -6.5717855 34.2664489)",,,
455496956,residential,False,True,46.775,,Rue Sidi Mohamed,,"LINESTRING (-6.5728471 34.2659783, -6.5732976 34.2657825)",,,
590820904,residential,False,False,76.47200000000001,,,,"LINESTRING (-6.5728471 34.2659783, -6.5729436 34.2661478, -6.5731998 34.2666012)",,,
590820904,residential,False,True,86.218,,,,"LINESTRING (-6.5728471 34.2659783, -6.5727559 34.2657533, -6.5726982 34.2655804, -6.5726633 34.2654452, -6.5726392 34.2653266, -6.572636 34.2652264)",,,
208494832,residential,False,False,57.388,,Rue 60,,"LINESTRING (-6.5673083 34.2613198, -6.5667606 34.2615677)",,,
472425967,residential,False,False,42.42,,,,"LINESTRING (-6.5673083 34.2613198, -6.5670535 34.2610017)",,,
472425967,residential,False,True,105.062,,,,"LINESTRING (-6.5673083 34.2613198, -6.5675953 34.26171, -6.567767 34.2619361, -6.5678354 34.2620381, -6.5678877 34.2621334)",,,
473321369,residential,False,False,116.038,,Avenue Roi Hussein,,"LINESTRING (-6.5706635 34.2645914, -6.5718387 34.2649731)",,,
1095484479,tertiary,False,False,11.467,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5706635 34.2645914, -6.5706661 34.2644883)",,,
1095484479,tertiary,False,True,23.02,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5706635 34.2645914, -6.5706597 34.2647984)",,,
208494819,residential,True,False,66.121,,Rue de la Mosquée,,"LINESTRING (-6.5718591 34.2643787, -6.5718387 34.2649731)",,,
208494977,residential,True,False,104.129,,Rue de la Voie,,"LINESTRING (-6.5718591 34.2643787, -6.5729841 34.2642669)",,,
208494873,residential,False,False,56.488,,Rue 58,,"LINESTRING (-6.5678877 34.2621334, -6.5673715 34.2624092)",,,
208494873,residential,False,True,60.268,,Rue 58,,"LINESTRING (-6.5678877 34.2621334, -6.5684362 34.2618363)",,,
472425967,residential,False,True,55.912,,,,"LINESTRING (-6.5678877 34.2621334, -6.5680897 34.2626077)",,,
472425967,residential,False,False,105.06200000000001,,,,"LINESTRING (-6.5678877 34.2621334, -6.5678354 34.2620381, -6.567767 34.2619361, -6.5675953 34.26171, -6.5673083 34.2613198)",,,
208494814,residential,True,False,28.066,,,,"LINESTRING (-6.5660548 34.2632487, -6.5661265 34.2632271, -6.5661836 34.2631852, -6.566218 34.2631289, -6.5662249 34.263066)",,,roundabout
461685721,residential,False,False,67.625,,,,"LINESTRING (-6.5660548 34.2632487, -6.5661281 34.2634845, -6.5661529 34.2635876, -6.566216 34.2638419)",,,
208494854,residential,False,True,50.944,,Rue 14 زنقة,,"LINESTRING (-6.5652564 34.2682215, -6.5656999 34.2684964)",,,
453920346,residential,False,False,49.61,,,,"LINESTRING (-6.5652564 34.2682215, -6.5654898 34.2678192)",,,
453920346,residential,False,True,105.285,,,,"LINESTRING (-6.5652564 34.2682215, -6.5650794 34.2685074, -6.5648849 34.2688089, -6.5647294 34.2690622)",,,
208494814,residential,True,False,19.709,,,,"LINESTRING (-6.5658632 34.2631879, -6.565902 34.2632185, -6.5659491 34.2632397, -6.5660012 34.26325, -6.5660548 34.2632487)",,,roundabout
455496955,residential,False,True,80.805,,Rue Sale,,"LINESTRING (-6.5744524 34.2669059, -6.5740703 34.2662514)",,,
507026332,tertiary,False,False,46.711,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5744524 34.2669059, -6.5739521 34.2669802)",,,
507026332,tertiary,False,True,57.346,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5744524 34.2669059, -6.5747018 34.2668605, -6.5749365 34.2668095, -6.5750559 34.2667763)",,,
453920346,residential,False,True,85.309,,,,"LINESTRING (-6.5663549 34.2664644, -6.5659262 34.2671449)",,,
473321532,residential,False,False,62.576,,,,"LINESTRING (-6.5663549 34.2664644, -6.5669308 34.2661641)",,,
473321532,residential,False,True,109.612,,,,"LINESTRING (-6.5663549 34.2664644, -6.5653464 34.2669908)",,,
455402937,residential,False,False,58.152,,,,"LINESTRING (-6.566796 34.2606947, -6.5662348 34.2609363)",,,
455402937,residential,False,True,50.555,,,,"LINESTRING (-6.566796 34.2606947, -6.5671914 34.2605228, -6.5672837 34.2604844)",,,
472425967,residential,False,False,56.855000000000004,,,,"LINESTRING (-6.566796 34.2606947, -6.5666807 34.260616, -6.5663199 34.2603682)",,,
472425967,residential,False,True,41.539,,,,"LINESTRING (-6.566796 34.2606947, -6.5669073 34.2608244, -6.5670535 34.2610017)",,,
590820907,residential,False,False,54.938,,,,"LINESTRING (-6.5679239 34.2652822, -6.5679359 34.2652368, -6.5679346 34.2652113, -6.5679212 34.2651958, -6.5678957 34.2651819, -6.567476 34.2650322)",,,
591327842,residential,True,False,104.058,,,,"LINESTRING (-6.5679239 34.2652822, -6.5675913 34.2657821, -6.567539 34.2658519, -6.5674853 34.2659018, -6.5674411 34.2659317, -6.5672609 34.2660121)",,,
208494956,residential,False,False,53.515,,,,"LINESTRING (-6.5659726 34.2607545, -6.5663199 34.2603682)",,,
453994251,residential,False,False,6.599,,,,"LINESTRING (-6.5659726 34.2607545, -6.5659122 34.2607224)",,,
453994251,residential,False,True,31.453,,,,"LINESTRING (-6.5659726 34.2607545, -6.5662348 34.2609363)",,,
208494964,residential,False,True,154.551,,Rue Abdelhak El Marini,,"LINESTRING (-6.5728927 34.2615772, -6.5721875 34.2603154)",,,
208494978,residential,False,False,94.525,,Rue Mohammed Fehri,,"LINESTRING (-6.5728927 34.2615772, -6.5719558 34.261928)",,,
208494964,residential,False,False,188.53300000000004,,Rue Abdelhak El Marini,,"LINESTRING (-6.5728927 34.2615772, -6.573468 34.2626399, -6.5735123 34.2627142, -6.5736584 34.2629924, -6.5737376 34.263122)",,,
208494873,residential,False,True,56.488,,Rue 58,,"LINESTRING (-6.5673715 34.2624092, -6.5678877 34.2621334)",,,
608398126,residential,False,True,38.71,,Rue 35,,"LINESTRING (-6.5673715 34.2624092, -6.5674911 34.262743)",,,
208494873,residential,False,False,74.492,,Rue 58,,"LINESTRING (-6.5673715 34.2624092, -6.5673302 34.2624547, -6.5670908 34.2625191, -6.5666233 34.2626404)",,,
608398126,residential,False,False,63.782,,Rue 35,,"LINESTRING (-6.5673715 34.2624092, -6.5672869 34.2622916, -6.5672064 34.2621622, -6.5670817 34.2619937, -6.56702 34.261915)",,,
208494814,residential,True,False,22.959,,,,"LINESTRING (-6.5658488 34.2629938, -6.5658245 34.2630413, -6.5658187 34.2630927, -6.565832 34.2631432, -6.5658632 34.2631879)",,,roundabout
208494984,residential,False,True,70.983,,,,"LINESTRING (-6.5703769 34.2661445, -6.5710466 34.2658264)",,,
300706424,unclassified,False,False,99.49,,,,"LINESTRING (-6.5703769 34.2661445, -6.5694373 34.266589)",,,
300706482,residential,False,False,99.193,,,,"LINESTRING (-6.5703769 34.2661445, -6.5694054 34.2657557)",,,
208494901,residential,False,True,93.052,,,,"LINESTRING (-6.5653464 34.2669908, -6.5654898 34.2678192)",,,
473321531,residential,False,True,76.906,,Rue Saleh Ben El Arbi,,"LINESTRING (-6.5653464 34.2669908, -6.56496 34.2663773)",,,
473321532,residential,False,False,109.612,,,,"LINESTRING (-6.5653464 34.2669908, -6.5663549 34.2664644)",,,
397766051,tertiary,False,True,11.863,2,Avenue John Kennedy,,"LINESTRING (-6.5680258 34.2645978, -6.5681546 34.2645907)",,,
456760870,residential,False,False,69.9,,,,"LINESTRING (-6.5680258 34.2645978, -6.567476 34.2650322)",,,
1058952878,tertiary,False,False,121.384,2,Avenue John Kennedy,,"LINESTRING (-6.5680258 34.2645978, -6.5671865 34.2646264, -6.5667067 34.2646529)",,,
208494999,residential,False,False,34.947,,,,"LINESTRING (-6.5678535 34.2604336, -6.5681738 34.2602642)",,,
208494999,residential,False,True,24.566,,,,"LINESTRING (-6.5678535 34.2604336, -6.5676269 34.2605508)",,,
208494959,residential,False,True,24.8,,Rue 35,,"LINESTRING (-6.5674911 34.262743, -6.5675524 34.2629602)",,,
608398126,residential,False,False,38.71,,Rue 35,,"LINESTRING (-6.5674911 34.262743, -6.5673715 34.2624092)",,,
472425966,residential,True,False,121.91399999999999,,,,"LINESTRING (-6.5674911 34.262743, -6.5668231 34.2629028, -6.5667177 34.2629248, -6.5664876 34.2629773, -6.5662249 34.263066)",,,
208494901,residential,False,False,93.052,,,,"LINESTRING (-6.5654898 34.2678192, -6.5653464 34.2669908)",,,
453920346,residential,False,False,15.156,,,,"LINESTRING (-6.5654898 34.2678192, -6.5655662 34.2676984)",,,
453920346,residential,False,True,49.61,,,,"LINESTRING (-6.5654898 34.2678192, -6.5652564 34.2682215)",,,
208495001,residential,False,False,5.175,,,,"LINESTRING (-6.5650249 34.2607508, -6.5649686 34.2607519)",,,
208495001,residential,False,True,57.052,,,,"LINESTRING (-6.5650249 34.2607508, -6.5655837 34.2605273)",,,
608383337,living_street,False,False,36.121,,,,"LINESTRING (-6.5650249 34.2607508, -6.5652202 34.2610327)",,,
208494873,residential,False,True,74.492,,Rue 58,,"LINESTRING (-6.5666233 34.2626404, -6.5670908 34.2625191, -6.5673302 34.2624547, -6.5673715 34.2624092)",,,
208494964,residential,False,False,154.551,,Rue Abdelhak El Marini,,"LINESTRING (-6.5721875 34.2603154, -6.5728927 34.2615772)",,,
208494953,residential,False,True,45.428,,,,"LINESTRING (-6.5731998 34.2666012, -6.5736454 34.2664243)",,,
590820904,residential,False,False,49.027,,,,"LINESTRING (-6.5731998 34.2666012, -6.573409 34.2670068)",,,
590820904,residential,False,True,76.47200000000001,,,,"LINESTRING (-6.5731998 34.2666012, -6.5729436 34.2661478, -6.5728471 34.2659783)",,,
456683875,tertiary,False,False,20.736,2,Avenue Arriyada,40,"LINESTRING (-6.5683195 34.2616767, -6.5684362 34.2618363)",,,
456683875,tertiary,False,True,40.858,2,Avenue Arriyada,40,"LINESTRING (-6.5683195 34.2616767, -6.5680902 34.2613619)",,,
478427340,residential,False,False,89.69,,Rue 383,,"LINESTRING (-6.5683195 34.2616767, -6.5686454 34.2609164)",,,
453994251,residential,False,False,31.453,,,,"LINESTRING (-6.5662348 34.2609363, -6.5659726 34.2607545)",,,
455402937,residential,False,False,30.388,,,,"LINESTRING (-6.5662348 34.2609363, -6.5659456 34.2610688)",,,
455402937,residential,False,True,58.152,,,,"LINESTRING (-6.5662348 34.2609363, -6.566796 34.2606947)",,,
453994251,residential,False,True,39.756,,,,"LINESTRING (-6.5662348 34.2609363, -6.5662757 34.2609718, -6.5663246 34.2610233, -6.5664876 34.2612256)",,,
208495005,residential,False,True,87.67,,,,"LINESTRING (-6.5688708 34.2624133, -6.5697859 34.2621905)",,,
471842885,residential,True,False,74.966,,,,"LINESTRING (-6.5688708 34.2624133, -6.5680897 34.2626077)",,,
471842886,tertiary,False,False,34.426,2,Avenue Arriyada,40,"LINESTRING (-6.5688708 34.2624133, -6.5688688 34.2627229)",P4268,,
456683875,tertiary,False,True,75.85,2,Avenue Arriyada,40,"LINESTRING (-6.5688708 34.2624133, -6.5688492 34.2623573, -6.5687701 34.2622387, -6.5684362 34.2618363)",,,
155708336,primary,False,False,48.965,4,Avenue Mohamed V شارع محمد الخامس,40,"LINESTRING (-6.5737376 34.263122, -6.5742673 34.2630744)",RN1,,
155708336,primary,False,True,48.408,4,Avenue Mohamed V شارع محمد الخامس,40,"LINESTRING (-6.5737376 34.263122, -6.5732132 34.2631631)",RN1,,
208494964,residential,False,True,188.53300000000002,,Rue Abdelhak El Marini,,"LINESTRING (-6.5737376 34.263122, -6.5736584 34.2629924, -6.5735123 34.2627142, -6.573468 34.2626399, -6.5728927 34.2615772)",,,
590820905,residential,False,False,98.78699999999999,,Rue Abdelhak El Marini,,"LINESTRING (-6.5737376 34.263122, -6.5738073 34.263234, -6.5741851 34.2639296)",,,
478346479,tertiary,False,False,30.734,2,,,"LINESTRING (-6.5697196 34.2645529, -6.5697397 34.264277)",,,
"[397766050, 397766051, 211942574]",tertiary,False,False,143.89000000000001,2,Avenue John Kennedy,,"LINESTRING (-6.5697196 34.2645529, -6.5688642 34.2645663, -6.5684576 34.2645818, -6.5681546 34.2645907)",,yes,
1095641643,tertiary,False,True,29.463,2,,,"LINESTRING (-6.5697196 34.2645529, -6.5697147 34.264624, -6.5697283 34.2646974, -6.5698245 34.2647866)",,,
300706397,tertiary,True,False,76.763,2,,,"LINESTRING (-6.5698245 34.2647866, -6.5706597 34.2647984)",,,
478448984,residential,False,False,64.43299999999999,,,,"LINESTRING (-6.5698245 34.2647866, -6.5697914 34.2648609, -6.569585 34.2653312)",,,
590820906,residential,False,True,54.81999999999999,,,,"LINESTRING (-6.5698245 34.2647866, -6.5695547 34.2648145, -6.5692302 34.2648222)",,,
1095641643,tertiary,False,False,29.463,2,,,"LINESTRING (-6.5698245 34.2647866, -6.5697283 34.2646974, -6.5697147 34.264624, -6.5697196 34.2645529)",,,
208494953,residential,False,False,61.161,,,,"LINESTRING (-6.5752423 34.2657998, -6.5746358 34.2660263)",,,
590820905,residential,False,True,86.574,,Rue Abdelhak El Marini,,"LINESTRING (-6.5752423 34.2657998, -6.574848 34.2650927)",,,
208494853,residential,False,False,112.254,,,,"LINESTRING (-6.5730109 34.2642656, -6.572636 34.2652264)",,,
208494977,residential,True,False,55.692,,Rue de la Voie,,"LINESTRING (-6.5730109 34.2642656, -6.5736142 34.2642182)",,,
455497538,residential,False,False,124.84800000000001,,Rue Salé,,"LINESTRING (-6.5730109 34.2642656, -6.5727851 34.2638597, -6.5726459 34.2636081, -6.5726244 34.2635654, -6.5726104 34.263526, -6.572599 34.2634745, -6.5725726 34.2633061, -6.5725601 34.2632168)",,,
455403544,residential,False,True,8.187,,,,"LINESTRING (-6.5702359 34.2679322, -6.5702455 34.267859)",,,
208495009,tertiary,False,False,93.53299999999999,2,Rue Al Jahid,,"LINESTRING (-6.5702359 34.2679322, -6.5700723 34.2679843, -6.5697612 34.2680985, -6.5693066 34.2682747)",,,
208495009,tertiary,False,True,229.584,2,Rue Al Jahid,,"LINESTRING (-6.5702359 34.2679322, -6.5704921 34.2678768, -6.5707523 34.2678386, -6.5709776 34.2678148, -6.5715294 34.2677582, -6.5721463 34.267715, -6.5723569 34.2676917, -6.5724286 34.2676723, -6.5724783 34.2676435, -6.5725131 34.2676075, -6.5725453 34.2675493, -6.5725714 34.2674823)",,,
208494975,residential,False,True,22.917,,,,"LINESTRING (-6.5677376 34.2634907, -6.5674975 34.2635464)",,,
208494959,residential,False,False,61.4,,Rue 35,,"LINESTRING (-6.5677376 34.2634907, -6.5676798 34.2633138, -6.5675524 34.2629602)",,,
208494959,residential,False,True,57.8,,Rue 35,,"LINESTRING (-6.5677376 34.2634907, -6.567878 34.2638642, -6.5678877 34.263892, -6.5679361 34.2639834)",,,
208494984,residential,False,False,70.983,,,,"LINESTRING (-6.5710466 34.2658264, -6.5703769 34.2661445)",,,
455403545,tertiary,False,False,120.956,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5710466 34.2658264, -6.5709186 34.2656336, -6.5708247 34.2654429, -6.5707697 34.2653066, -6.5707161 34.2651559, -6.5706718 34.264963, -6.5706597 34.2647984)",,,
455403545,tertiary,False,True,95.885,2,Avenue Moulay Youssef شارع مولاي يوسف,40,"LINESTRING (-6.5710466 34.2658264, -6.5711398 34.2659517, -6.5712672 34.2660958, -6.5714027 34.2662265, -6.5717246 34.2664759)",,,
208494999,residential,False,False,10.726,,,,"LINESTRING (-6.5675286 34.2606028, -6.5676269 34.2605508)",,,
456683875,tertiary,False,False,98.938,2,Avenue Arriyada,40,"LINESTRING (-6.5675286 34.2606028, -6.567691 34.2608193, -6.5680902 34.2613619)",,,
