osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,junction
176086604,False,,residential,,False,39.244,"LINESTRING (-7.6601703 31.5633878, -7.6601408 31.5630724, -7.6601183 31.5630413)",
718134667,False,,residential,,True,38.776,"LINESTRING (-7.6665313 31.5616461, -7.6662244 31.5614154)",
347000876,False,,residential,,False,107.44200000000001,"LINESTRING (-7.6665313 31.5616461, -7.6667538 31.5614669, -7.6669604 31.5613184, -7.6670177 31.5612689, -7.6672123 31.5611012, -7.6673523 31.5609805)",
718134667,False,,residential,,False,165.073,"LINESTRING (-7.6665313 31.5616461, -7.6667538 31.561892, -7.6669174 31.5621206, -7.6671293 31.5624702, -7.6673635 31.5629426)",
"[727465252, 1054995631]",False,,residential,,"[False, True]",125.893,"LINESTRING (-7.6665313 31.5616461, -7.6663944 31.56174, -7.666267 31.5618566, -7.6661249 31.5620212, -7.6660162 31.5621057, -7.665807 31.562252, -7.6655978 31.5623903, -7.6655659 31.5624157)",
176086604,False,,residential,,False,41.283,"LINESTRING (-7.6601935 31.5640251, -7.6601771 31.5636541)",
718134666,False,,secondary,60,False,80.972,"LINESTRING (-7.6601935 31.5640251, -7.6610164 31.5642217)",
718134666,False,,secondary,60,True,27.84,"LINESTRING (-7.6601935 31.5640251, -7.6599106 31.5639574)",
233898447,False,,residential,,True,56.081,"LINESTRING (-7.6586388 31.5675929, -7.6590272 31.5679735)",
347000866,False,,residential,,True,24.868,"LINESTRING (-7.6586388 31.5675929, -7.6586616 31.5673701)",
233898447,False,,residential,,False,76.69200000000001,"LINESTRING (-7.6586388 31.5675929, -7.6585201 31.5676037, -7.6584068 31.5676117, -7.6578307 31.5675953)",
727448793,False,,residential,,True,43.63,"LINESTRING (-7.6586388 31.5675929, -7.6587635 31.5675775, -7.659098 31.5675798)",
233898482,False,,residential,,True,22.173,"LINESTRING (-7.6578307 31.5675953, -7.6577937 31.5677922)",
233898447,False,,residential,,True,76.69200000000001,"LINESTRING (-7.6578307 31.5675953, -7.6584068 31.5676117, -7.6585201 31.5676037, -7.6586388 31.5675929)",
233898482,False,,residential,,False,22.173,"LINESTRING (-7.6577937 31.5677922, -7.6578307 31.5675953)",
233898465,False,,residential,,False,63.902,"LINESTRING (-7.6577937 31.5677922, -7.6579535 31.5679483, -7.6580796 31.5681265, -7.65816 31.5682705)",
233898447,False,,residential,,False,56.081,"LINESTRING (-7.6590272 31.5679735, -7.6586388 31.5675929)",
233898461,False,,residential,,False,97.77,"LINESTRING (-7.6590272 31.5679735, -7.6586401 31.5682962, -7.6586033 31.5683139, -7.6585707 31.568319, -7.6585262 31.5683185, -7.65816 31.5682705)",
233898461,False,,residential,,True,97.77,"LINESTRING (-7.65816 31.5682705, -7.6585262 31.5683185, -7.6585707 31.568319, -7.6586033 31.5683139, -7.6586401 31.5682962, -7.6590272 31.5679735)",
233898465,False,,residential,,True,63.902,"LINESTRING (-7.65816 31.5682705, -7.6580796 31.5681265, -7.6579535 31.5679483, -7.6577937 31.5677922)",
727465247,True,RR 204,secondary,,False,36.853,"LINESTRING (-7.6626311 31.5646226, -7.662988 31.5644908)",
26139260,True,RR 204,secondary,,False,9.921,"LINESTRING (-7.6626311 31.5646226, -7.6626194 31.5645791, -7.6625885 31.5645431)",roundabout
718134666,False,,secondary,60,True,102.374,"LINESTRING (-7.6620556 31.5644739, -7.6610164 31.5642217)",
727465248,True,,secondary,,False,35.515,"LINESTRING (-7.6620556 31.5644739, -7.6623725 31.5646445)",
26139260,True,RR 204,secondary,,False,9.989,"LINESTRING (-7.6623725 31.5646445, -7.6623832 31.564673, -7.6624025 31.5646981, -7.6624289 31.5647178)",roundabout
347000883,False,,residential,,False,32.292,"LINESTRING (-7.662186 31.5619069, -7.6623054 31.5616349)",
347000883,False,,residential,,True,6.417,"LINESTRING (-7.662186 31.5619069, -7.6621552 31.5619583)",
347000905,False,,residential,,False,5.272,"LINESTRING (-7.662186 31.5619069, -7.6622205 31.5619441)",
347000883,False,,residential,,False,16.022,"LINESTRING (-7.6613987 31.563194, -7.6614709 31.5630637)",
347000883,False,,residential,,True,62.674,"LINESTRING (-7.6613987 31.563194, -7.661317 31.563277, -7.6612392 31.5633113, -7.660794 31.5633432)",
347000892,False,,residential,,False,87.511,"LINESTRING (-7.6613987 31.563194, -7.6614511 31.5635444, -7.6614417 31.5635798, -7.6614109 31.5636038, -7.660987 31.5636267)",
273841525,False,RR 204,secondary,,False,130.63,"LINESTRING (-7.661384 31.5669701, -7.6608528 31.5680542)",
273841525,False,RR 204,secondary,,True,180.22500000000002,"LINESTRING (-7.661384 31.5669701, -7.6614538 31.5668056, -7.6617274 31.5663165, -7.6621431 31.5654847)",
347000879,False,,residential,,True,181.269,"LINESTRING (-7.661384 31.5669701, -7.6610675 31.5667256, -7.6606625 31.5662503, -7.6602495 31.5656698)",
718134666,False,,secondary,60,False,27.84,"LINESTRING (-7.6599106 31.5639574, -7.6601935 31.5640251)",
718134666,False,,secondary,60,True,82.306,"LINESTRING (-7.6599106 31.5639574, -7.6590693 31.5637729)",
347000879,False,,residential,,False,193.925,"LINESTRING (-7.6599106 31.5639574, -7.6598953 31.5641112, -7.6599115 31.5643191, -7.6601046 31.565151, -7.6602495 31.5656698)",
347000894,False,,residential,,False,62.578,"LINESTRING (-7.6606491 31.5594123, -7.6608965 31.5599341)",
103730221,False,RR 204,secondary,60,False,63.033,"LINESTRING (-7.6635955 31.5642597, -7.662988 31.5644908)",
103730221,False,RR 204,secondary,60,True,118.326,"LINESTRING (-7.6635955 31.5642597, -7.6647491 31.563852)",
347000905,False,,residential,,True,64.095,"LINESTRING (-7.6635955 31.5642597, -7.6635472 31.5641454, -7.6633685 31.5637167)",
347000862,False,,residential,,True,63.464,"LINESTRING (-7.6631771 31.5632576, -7.662524 31.5633844)",
347000905,False,,residential,,False,54.175,"LINESTRING (-7.6631771 31.5632576, -7.6633685 31.5637167)",
347000905,False,,residential,,True,174.351,"LINESTRING (-7.6631771 31.5632576, -7.663102 31.5629845, -7.6630323 31.5628565, -7.6629491 31.5627319, -7.6622205 31.5619441)",
347000861,False,,residential,,True,44.257,"LINESTRING (-7.6615406 31.5629378, -7.66114 31.5627331)",
347000883,False,,residential,,False,35.737,"LINESTRING (-7.6615406 31.5629378, -7.6617002 31.5626466)",
347000883,False,,residential,,True,15.479,"LINESTRING (-7.6615406 31.5629378, -7.6614709 31.5630637)",
347000873,False,,residential,,False,509.18000000000006,"LINESTRING (-7.6648951 31.5683779, -7.6648951 31.5682076, -7.664891 31.5680294, -7.6648897 31.5678854, -7.6649608 31.5676683, -7.6649702 31.5675849, -7.6649366 31.5674912, -7.6648186 31.567249, -7.6647797 31.5671484, -7.6647717 31.5670296, -7.6647905 31.5661451, -7.6647556 31.5658035, -7.6646416 31.5651487, -7.6646215 31.5649785, -7.6646376 31.5648242, -7.6647491 31.563852)",
347000869,False,,residential,,False,177.981,"LINESTRING (-7.6585757 31.5663965, -7.6602495 31.5656698)",
347000866,False,,residential,,False,41.686,"LINESTRING (-7.6585757 31.5663965, -7.6586536 31.5665154, -7.6587018 31.5666148, -7.6587354 31.5667428)",
347000897,False,,residential,,False,35.791,"LINESTRING (-7.6582392 31.5620737, -7.657876 31.5619852)",
347000897,False,,residential,,True,43.415,"LINESTRING (-7.6582392 31.5620737, -7.6584122 31.5621526, -7.6584873 31.5622303, -7.6585208 31.5623023, -7.6585396 31.5623445)",
1053824424,False,,residential,,False,52.074,"LINESTRING (-7.6582392 31.5620737, -7.658207 31.5621189, -7.6580749 31.5625188)",
1053824424,False,,residential,,True,43.147,"LINESTRING (-7.6582392 31.5620737, -7.6582941 31.5620154, -7.6583827 31.561956, -7.6585902 31.5618298)",
347000869,False,,residential,,True,177.981,"LINESTRING (-7.6602495 31.5656698, -7.6585757 31.5663965)",
347000879,False,,residential,,False,181.269,"LINESTRING (-7.6602495 31.5656698, -7.6606625 31.5662503, -7.6610675 31.5667256, -7.661384 31.5669701)",
347000879,False,,residential,,True,193.925,"LINESTRING (-7.6602495 31.5656698, -7.6601046 31.565151, -7.6599115 31.5643191, -7.6598953 31.5641112, -7.6599106 31.5639574)",
176086580,False,,residential,,False,54.665,"LINESTRING (-7.6614927 31.5612498, -7.6610139 31.5609755)",
176086580,False,,residential,,True,88.107,"LINESTRING (-7.6614927 31.5612498, -7.6623054 31.5616349)",
347000888,False,,residential,,False,33.242,"LINESTRING (-7.6614927 31.5612498, -7.6613115 31.5615058)",
347000872,False,,residential,,False,4.804,"LINESTRING (-7.6590732 31.5624385, -7.6590732 31.5624817)",
347000872,False,,residential,,True,34.267,"LINESTRING (-7.6590732 31.5624385, -7.6588667 31.5621855)",
347000904,False,,residential,,False,37.181,"LINESTRING (-7.6590732 31.5624385, -7.6594098 31.5622666)",
347000904,False,,residential,,True,65.001,"LINESTRING (-7.6590732 31.5624385, -7.6585074 31.5627691)",
176086580,False,,residential,,False,17.933,"LINESTRING (-7.6649051 31.5632193, -7.6647582 31.5631176)",
176086580,False,,residential,,True,71.294,"LINESTRING (-7.6649051 31.5632193, -7.6655288 31.563578)",
727448792,False,,residential,,True,65.678,"LINESTRING (-7.6649051 31.5632193, -7.6648803 31.5636581, -7.6648761 31.5638094)",
347000903,False,,residential,,True,75.29,"LINESTRING (-7.6604679 31.5614178, -7.6611586 31.5617526)",
347000903,False,,residential,,False,35.202,"LINESTRING (-7.6604679 31.5614178, -7.6604252 31.5614235, -7.660403 31.5614486, -7.6603936 31.5615098, -7.6604096 31.5616959)",
727746712,False,,residential,,False,109.278,"LINESTRING (-7.6604679 31.5614178, -7.6604325 31.5613561, -7.6603601 31.561275, -7.6600356 31.5609561, -7.6597065 31.5606849)",
347000872,False,,residential,,True,55.387,"LINESTRING (-7.6590693 31.5637729, -7.6590727 31.5632748)",
718134666,False,,secondary,60,False,82.306,"LINESTRING (-7.6590693 31.5637729, -7.6599106 31.5639574)",
718134666,False,,secondary,60,True,72.555,"LINESTRING (-7.6590693 31.5637729, -7.6583304 31.5636015)",
347000883,False,,residential,,False,15.479,"LINESTRING (-7.6614709 31.5630637, -7.6615406 31.5629378)",
347000883,False,,residential,,True,16.022,"LINESTRING (-7.6614709 31.5630637, -7.6613987 31.563194)",
347000877,False,,residential,,True,165.906,"LINESTRING (-7.6614709 31.5630637, -7.6618199 31.5632781, -7.6618601 31.5633181, -7.6618843 31.5633661, -7.6619111 31.5635638, -7.6619326 31.5637375, -7.6619755 31.5638323, -7.6620573 31.5639592, -7.662131 31.5641272, -7.6622115 31.5643374)",
176086580,False,,residential,,True,27.585,"LINESTRING (-7.6583867 31.5615732, -7.6586207 31.5614256)",
347000872,False,,residential,,False,34.436,"LINESTRING (-7.6583867 31.5615732, -7.6585902 31.5618298)",
176086580,False,,residential,,False,68.485,"LINESTRING (-7.6583867 31.5615732, -7.6580517 31.561764, -7.6579448 31.5618503, -7.657876 31.5619852)",
347000888,False,,residential,,False,18.559,"LINESTRING (-7.6611586 31.5617526, -7.661158 31.5619195)",
347000888,False,,residential,,True,31.032,"LINESTRING (-7.6611586 31.5617526, -7.6613115 31.5615058)",
347000903,False,,residential,,False,75.29,"LINESTRING (-7.6611586 31.5617526, -7.6604679 31.5614178)",
347000903,False,,residential,,True,90.902,"LINESTRING (-7.6611586 31.5617526, -7.6619681 31.5621914)",
347000890,False,,residential,,False,18.707,"LINESTRING (-7.6624073 31.5643591, -7.6622115 31.5643374)",
347000890,False,,residential,,True,24.402,"LINESTRING (-7.6624073 31.5643591, -7.6626648 31.5643637)",
347000901,False,,residential,,False,110.389,"LINESTRING (-7.6624073 31.5643591, -7.6622665 31.5636324, -7.6622372 31.5633774)",
347000878,False,,residential,,False,24.554,"LINESTRING (-7.6585074 31.5627691, -7.6583512 31.5625929)",
347000904,False,,residential,,False,65.001,"LINESTRING (-7.6585074 31.5627691, -7.6590732 31.5624385)",
347000878,False,,residential,,True,43.042,"LINESTRING (-7.6585074 31.5627691, -7.6585402 31.5628313, -7.6585637 31.5629188, -7.6584885 31.5631388)",
347000883,False,,residential,,False,24.549,"LINESTRING (-7.662007 31.5621394, -7.6621552 31.5619583)",
347000883,False,,residential,,True,6.857,"LINESTRING (-7.662007 31.5621394, -7.6619681 31.5621914)",
347000880,False,,residential,,False,62.855,"LINESTRING (-7.662007 31.5621394, -7.6623014 31.5624085, -7.6623872 31.5625114, -7.6624288 31.5625731)",
176086580,False,,residential,,False,40.616,"LINESTRING (-7.6592436 31.5610487, -7.6588941 31.5612602)",
176086580,False,,residential,,True,38.542,"LINESTRING (-7.6592436 31.5610487, -7.6595558 31.5608265)",
347000899,False,,residential,,False,27.853,"LINESTRING (-7.6592436 31.5610487, -7.6593981 31.5612618)",
727463428,False,,residential,,True,198.699,"LINESTRING (-7.6592436 31.5610487, -7.6592061 31.5609333, -7.6591404 31.5608236, -7.6590465 31.5607424, -7.6587783 31.5605927, -7.6587179 31.5605836, -7.6586683 31.5605893, -7.6583277 31.5608419, -7.658278 31.5608921, -7.6582901 31.5609493, -7.6586207 31.5614256)",
347000861,False,,residential,,False,42.905,"LINESTRING (-7.6599329 31.5619994, -7.6603851 31.5619789)",
347000899,False,,residential,,False,48.807,"LINESTRING (-7.6599329 31.5619994, -7.6599646 31.5624375)",
347000899,False,,residential,,True,8.485,"LINESTRING (-7.6599329 31.5619994, -7.6598858 31.5619345)",
347000904,False,,residential,,True,36.129,"LINESTRING (-7.6599329 31.5619994, -7.6596058 31.5621664)",
347000883,False,,residential,,False,6.417,"LINESTRING (-7.6621552 31.5619583, -7.662186 31.5619069)",
347000883,False,,residential,,True,24.549,"LINESTRING (-7.6621552 31.5619583, -7.662007 31.5621394)",
347000896,False,,residential,,False,94.455,"LINESTRING (-7.6621552 31.5619583, -7.6613115 31.5615058)",
347000877,False,,residential,,True,17.083,"LINESTRING (-7.6622115 31.5643374, -7.6621789 31.5644885)",
347000890,False,,residential,,True,18.707,"LINESTRING (-7.6622115 31.5643374, -7.6624073 31.5643591)",
347000877,False,,residential,,False,165.906,"LINESTRING (-7.6622115 31.5643374, -7.662131 31.5641272, -7.6620573 31.5639592, -7.6619755 31.5638323, -7.6619326 31.5637375, -7.6619111 31.5635638, -7.6618843 31.5633661, -7.6618601 31.5633181, -7.6618199 31.5632781, -7.6614709 31.5630637)",
347000890,False,,residential,,False,24.402,"LINESTRING (-7.6626648 31.5643637, -7.6624073 31.5643591)",
727463420,False,,residential,,False,18.732,"LINESTRING (-7.6626648 31.5643637, -7.6626734 31.564532)",
347000880,False,,residential,,True,79.993,"LINESTRING (-7.6626648 31.5643637, -7.6626112 31.5638918, -7.6625695 31.5636491)",
347000892,False,,residential,,False,66.22,"LINESTRING (-7.660987 31.5636267, -7.6610164 31.5642217)",
727463427,False,,residential,,False,76.794,"LINESTRING (-7.660987 31.5636267, -7.6601771 31.5636541)",
347000892,False,,residential,,True,87.511,"LINESTRING (-7.660987 31.5636267, -7.6614109 31.5636038, -7.6614417 31.5635798, -7.6614511 31.5635444, -7.6613987 31.563194)",
347000883,False,,residential,,False,6.857,"LINESTRING (-7.6619681 31.5621914, -7.662007 31.5621394)",
347000883,False,,residential,,True,56.624,"LINESTRING (-7.6619681 31.5621914, -7.6617002 31.5626466)",
347000903,False,,residential,,False,90.902,"LINESTRING (-7.6619681 31.5621914, -7.6611586 31.5617526)",
347000878,False,,residential,,False,27.444,"LINESTRING (-7.6583512 31.5625929, -7.6580749 31.5625188)",
347000878,False,,residential,,True,24.554,"LINESTRING (-7.6583512 31.5625929, -7.6585074 31.5627691)",
347000897,False,,residential,,False,34.513999999999996,"LINESTRING (-7.6583512 31.5625929, -7.6583639 31.5625068, -7.6583934 31.5624571, -7.6585396 31.5623445)",
347000897,False,,residential,,True,95.384,"LINESTRING (-7.6583512 31.5625929, -7.6582589 31.5628808, -7.657627 31.5627292)",
176086580,False,,residential,,False,52.0,"LINESTRING (-7.657876 31.5619852, -7.657725 31.5624348)",
347000897,False,,residential,,True,35.791,"LINESTRING (-7.657876 31.5619852, -7.6582392 31.5620737)",
176086580,False,,residential,,True,68.485,"LINESTRING (-7.657876 31.5619852, -7.6579448 31.5618503, -7.6580517 31.561764, -7.6583867 31.5615732)",
347000861,False,,residential,,True,42.905,"LINESTRING (-7.6603851 31.5619789, -7.6599329 31.5619994)",
727463426,False,,residential,,False,4.631,"LINESTRING (-7.6603851 31.5619789, -7.6604332 31.5619715)",
347000861,False,,residential,,False,151.637,"LINESTRING (-7.6603851 31.5619789, -7.6604171 31.5627131, -7.6604379 31.5627353, -7.6604721 31.5627468, -7.66114 31.5627331)",
347000862,False,,residential,,False,63.464,"LINESTRING (-7.662524 31.5633844, -7.6631771 31.5632576)",
347000880,False,,residential,,True,3.462,"LINESTRING (-7.662524 31.5633844, -7.6625206 31.5633534)",
347000880,False,,residential,,False,29.747,"LINESTRING (-7.662524 31.5633844, -7.6625612 31.5636009, -7.6625695 31.5636491)",
103730221,False,RR 204,secondary,60,False,12.931,"LINESTRING (-7.6648761 31.5638094, -7.6647491 31.563852)",
103730221,False,RR 204,secondary,60,True,66.97999999999999,"LINESTRING (-7.6648761 31.5638094, -7.665085 31.563736, -7.6655288 31.563578)",
727448792,False,,residential,,False,65.678,"LINESTRING (-7.6648761 31.5638094, -7.6648803 31.5636581, -7.6649051 31.5632193)",
347000892,False,,residential,,True,66.22,"LINESTRING (-7.6610164 31.5642217, -7.660987 31.5636267)",
718134666,False,,secondary,60,False,102.374,"LINESTRING (-7.6610164 31.5642217, -7.6620556 31.5644739)",
718134666,False,,secondary,60,True,80.972,"LINESTRING (-7.6610164 31.5642217, -7.6601935 31.5640251)",
347000861,False,,residential,,False,44.257,"LINESTRING (-7.66114 31.5627331, -7.6615406 31.5629378)",
347000888,False,,residential,,True,90.484,"LINESTRING (-7.66114 31.5627331, -7.661158 31.5619195)",
347000861,False,,residential,,True,151.637,"LINESTRING (-7.66114 31.5627331, -7.6604721 31.5627468, -7.6604379 31.5627353, -7.6604171 31.5627131, -7.6603851 31.5619789)",
347000896,False,,residential,,True,83.034,"LINESTRING (-7.6605444 31.5611447, -7.6613115 31.5615058)",
347000878,False,,residential,,False,53.586,"LINESTRING (-7.6583304 31.5636015, -7.6584885 31.5631388)",
718134666,False,,secondary,60,False,72.555,"LINESTRING (-7.6583304 31.5636015, -7.6590693 31.5637729)",
718134666,False,,secondary,60,True,90.048,"LINESTRING (-7.6583304 31.5636015, -7.6574149 31.563384)",
347000888,False,,residential,,False,31.032,"LINESTRING (-7.6613115 31.5615058, -7.6611586 31.5617526)",
347000888,False,,residential,,True,33.242,"LINESTRING (-7.6613115 31.5615058, -7.6614927 31.5612498)",
347000896,False,,residential,,False,83.034,"LINESTRING (-7.6613115 31.5615058, -7.6605444 31.5611447)",
347000896,False,,residential,,True,94.455,"LINESTRING (-7.6613115 31.5615058, -7.6621552 31.5619583)",
176086580,False,,residential,,False,34.027,"LINESTRING (-7.657725 31.5624348, -7.657627 31.5627292)",
176086580,False,,residential,,True,52.0,"LINESTRING (-7.657725 31.5624348, -7.657876 31.5619852)",
347000878,False,,residential,,True,34.442,"LINESTRING (-7.657725 31.5624348, -7.6580749 31.5625188)",
347000880,False,,residential,,False,61.362,"LINESTRING (-7.662461 31.5628039, -7.6625206 31.5633534)",
347000880,False,,residential,,True,25.845,"LINESTRING (-7.662461 31.5628039, -7.6624288 31.5625731)",
347000901,False,,residential,,True,85.45,"LINESTRING (-7.662461 31.5628039, -7.6622196 31.5628268, -7.6621954 31.562853, -7.662182 31.5628965, -7.6622372 31.5633774)",
273841525,False,RR 204,secondary,,True,35.427,"LINESTRING (-7.6607227 31.5683529, -7.6608528 31.5680542)",
176086580,False,,residential,,False,114.98,"LINESTRING (-7.6665117 31.5641845, -7.6655288 31.563578)",
388335278,False,,residential,,False,119.126,"LINESTRING (-7.6665117 31.5641845, -7.6658902 31.5651158)",
388335278,False,,residential,,True,6.781,"LINESTRING (-7.6658548 31.5651688, -7.6658902 31.5651158)",
1225492777,False,,residential,,True,110.325,"LINESTRING (-7.6645569 31.5605463, -7.6637358 31.5612498)",
718134667,False,,residential,,False,185.42999999999998,"LINESTRING (-7.6645569 31.5605463, -7.6655606 31.5610302, -7.6660833 31.5613184, -7.6662244 31.5614154)",
718134667,False,,residential,,True,146.95,"LINESTRING (-7.6645569 31.5605463, -7.6638919 31.5601962, -7.6633179 31.5598877, -7.663246 31.5598407)",
176086580,False,,residential,,False,27.247999999999998,"LINESTRING (-7.6645316 31.5629856, -7.6643486 31.5629016, -7.6642759 31.5628737)",
176086580,False,,residential,,True,26.029,"LINESTRING (-7.6645316 31.5629856, -7.664716 31.5630884, -7.6647582 31.5631176)",
1054996864,False,,residential,,False,89.424,"LINESTRING (-7.6645316 31.5629856, -7.6648065 31.5626028, -7.6648247 31.5625994, -7.6648414 31.5625999, -7.6648656 31.5626039, -7.6651827 31.5627439)",
103730221,False,RR 204,secondary,60,False,118.326,"LINESTRING (-7.6647491 31.563852, -7.6635955 31.5642597)",
103730221,False,RR 204,secondary,60,True,12.931,"LINESTRING (-7.6647491 31.563852, -7.6648761 31.5638094)",
347000873,False,,residential,,True,509.18000000000006,"LINESTRING (-7.6647491 31.563852, -7.6646376 31.5648242, -7.6646215 31.5649785, -7.6646416 31.5651487, -7.6647556 31.5658035, -7.6647905 31.5661451, -7.6647717 31.5670296, -7.6647797 31.5671484, -7.6648186 31.567249, -7.6649366 31.5674912, -7.6649702 31.5675849, -7.6649608 31.5676683, -7.6648897 31.5678854, -7.664891 31.5680294, -7.6648951 31.5682076, -7.6648951 31.5683779)",
727463432,False,,residential,,False,35.339,"LINESTRING (-7.662534 31.5617429, -7.6628297 31.5615492)",
727463432,False,,residential,,True,37.186,"LINESTRING (-7.662534 31.5617429, -7.6622205 31.5619441)",
176086580,False,,residential,,False,24.820999999999998,"LINESTRING (-7.662534 31.5617429, -7.6624724 31.5617212, -7.6623054 31.5616349)",
176086580,False,,residential,,True,194.95599999999996,"LINESTRING (-7.662534 31.5617429, -7.6626125 31.5617623, -7.6626762 31.5618, -7.66276 31.5619, -7.6629598 31.5621788, -7.6632375 31.5625742, -7.6633193 31.5626325, -7.6633957 31.5626474, -7.6634748 31.5626451, -7.6636022 31.5626508, -7.6637632 31.5626942, -7.6640133 31.5627795)",
727448793,False,,residential,,False,46.559999999999995,"LINESTRING (-7.659587 31.5675758, -7.6594863 31.5675598, -7.659098 31.5675798)",
727448793,False,,residential,,True,16.711,"LINESTRING (-7.659587 31.5675758, -7.6596661 31.5676055, -7.6597466 31.5676397)",
1055866942,False,,residential,,True,36.236000000000004,"LINESTRING (-7.659587 31.5675758, -7.6595923 31.5674946, -7.6596044 31.5674352, -7.6596124 31.5674169, -7.6596621 31.5674055, -7.6598029 31.5673906)",
727746709,False,,residential,,False,51.843,"LINESTRING (-7.6597466 31.5676397, -7.6595633 31.568079)",
727448793,False,,residential,,False,16.711,"LINESTRING (-7.6597466 31.5676397, -7.6596661 31.5676055, -7.659587 31.5675758)",
727448793,False,,residential,,True,39.248,"LINESTRING (-7.6597466 31.5676397, -7.659823 31.5676763, -7.660122 31.5677883)",
727746708,False,,residential,,True,28.214,"LINESTRING (-7.6597466 31.5676397, -7.6597895 31.5674626, -7.6598029 31.5673906)",
727448793,False,,residential,,True,75.285,"LINESTRING (-7.660122 31.5677883, -7.6608528 31.5680542)",
727448793,False,,residential,,False,39.248,"LINESTRING (-7.660122 31.5677883, -7.659823 31.5676763, -7.6597466 31.5676397)",
1055866943,False,,residential,,False,51.91,"LINESTRING (-7.660122 31.5677883, -7.6601516 31.5676946, -7.6601556 31.5676683, -7.6601516 31.5676157, -7.66011 31.5674786, -7.6600765 31.5673324)",
273841525,False,RR 204,secondary,,False,35.427,"LINESTRING (-7.6608528 31.5680542, -7.6607227 31.5683529)",
273841525,False,RR 204,secondary,,True,130.63,"LINESTRING (-7.6608528 31.5680542, -7.661384 31.5669701)",
727448793,False,,residential,,False,75.285,"LINESTRING (-7.6608528 31.5680542, -7.660122 31.5677883)",
347000903,False,,residential,,True,30.727,"LINESTRING (-7.6604332 31.5619715, -7.6604096 31.5616959)",
727463426,False,,residential,,True,4.631,"LINESTRING (-7.6604332 31.5619715, -7.6603851 31.5619789)",
727463426,False,,residential,,False,69.09899999999999,"LINESTRING (-7.6604332 31.5619715, -7.6606679 31.5619354, -7.6607993 31.561924, -7.661158 31.5619195)",
