osmid,highway,oneway,reversed,length,lanes,geometry,maxspeed
569491563,residential,False,True,63.967,,"LINESTRING (-1.9884998 34.8597955, -1.9888669 34.8602856)",
725840434,residential,False,True,29.786,2,"LINESTRING (-1.9884998 34.8597955, -1.9888103 34.8597128)",
725840434,residential,False,False,72.246,2,"LINESTRING (-1.9884998 34.8597955, -1.9882411 34.8598611, -1.9877402 34.8599788)",
725840434,residential,False,True,85.604,2,"LINESTRING (-1.986194 34.8602502, -1.9863067 34.8602414, -1.9864545 34.8602209, -1.9871127 34.8600977)",
569491583,residential,False,False,47.926,,"LINESTRING (-1.9918567 34.863871, -1.9918889 34.8634408)",
585826501,residential,False,False,70.81,,"LINESTRING (-1.9918567 34.863871, -1.9924998 34.8635145)",
204157160,residential,False,False,38.199,,"LINESTRING (-1.9928075 34.8611937, -1.9930459 34.8614761)",
246643956,residential,False,False,16.698,,"LINESTRING (-1.9928075 34.8611937, -1.9929577 34.8611079)",
246643956,residential,False,True,69.82000000000001,,"LINESTRING (-1.9928075 34.8611937, -1.9926567 34.8612675, -1.9926248 34.8612727, -1.9926023 34.8612719, -1.9925098 34.861268, -1.9924602 34.8612724, -1.99242 34.8612851, -1.9923442 34.8613137, -1.9921304 34.861443)",
204157164,residential,False,False,25.737,2,"LINESTRING (-1.9918889 34.8634408, -1.9921196 34.8633076)",
204157164,residential,False,True,37.195,2,"LINESTRING (-1.9918889 34.8634408, -1.9915456 34.8636212)",
569491583,residential,False,True,47.926,,"LINESTRING (-1.9918889 34.8634408, -1.9918567 34.863871)",
204157164,residential,False,False,93.133,2,"LINESTRING (-1.9942915 34.8621171, -1.9951359 34.8616465)",
204157164,residential,False,True,53.988,2,"LINESTRING (-1.9942915 34.8621171, -1.9938021 34.86239)",
249758421,residential,False,False,42.211,,"LINESTRING (-1.9942915 34.8621171, -1.9940292 34.8618044)",
249758421,residential,False,True,67.222,,"LINESTRING (-1.9942915 34.8621171, -1.9943806 34.8627172)",
204157158,residential,False,False,41.585,2,"LINESTRING (-1.9924244 34.8618151, -1.992804 34.8616081)",
204157159,residential,False,False,37.2,,"LINESTRING (-1.9924244 34.8618151, -1.9922058 34.8615327)",
204157159,residential,False,True,5.286,,"LINESTRING (-1.9924244 34.8618151, -1.9924577 34.861854)",
204157159,residential,False,False,41.036,,"LINESTRING (-1.993458 34.8630259, -1.9932046 34.862721)",
585826501,residential,False,True,102.93,,"LINESTRING (-1.993458 34.8630259, -1.9924998 34.8635145)",
585826501,residential,False,False,92.892,,"LINESTRING (-1.993458 34.8630259, -1.9938415 34.8628102, -1.9939408 34.8627772, -1.9940507 34.8627574, -1.9943806 34.8627172)",
204157162,residential,False,False,54.594,2,"LINESTRING (-1.9940292 34.8618044, -1.9945239 34.8615282)",
204157162,residential,False,True,53.493,2,"LINESTRING (-1.9940292 34.8618044, -1.9935363 34.8620649)",
249758421,residential,False,False,32.471,,"LINESTRING (-1.9940292 34.8618044, -1.9938235 34.8615661)",
249758421,residential,False,True,42.211,,"LINESTRING (-1.9940292 34.8618044, -1.9942915 34.8621171)",
204157167,residential,False,False,6.538,,"LINESTRING (-1.9951686 34.8626493, -1.9952082 34.8626983)",
585826501,residential,False,True,72.291,,"LINESTRING (-1.9951686 34.8626493, -1.9943806 34.8627172)",
"[601819167, 204157167]",residential,False,True,55.747,2,"LINESTRING (-1.9951686 34.8626493, -1.9950633 34.8624961, -1.9950619 34.8624763, -1.9950713 34.8624499, -1.9950955 34.8624322, -1.9953481 34.8622897)",
204157158,residential,False,False,56.064,2,"LINESTRING (-1.9935223 34.861217, -1.9940228 34.8609245)",
204157158,residential,False,True,52.148,2,"LINESTRING (-1.9935223 34.861217, -1.9930459 34.8614761)",
249758421,residential,False,False,40.606,,"LINESTRING (-1.9935223 34.861217, -1.9932739 34.860914)",
249758421,residential,False,True,47.561,,"LINESTRING (-1.9935223 34.861217, -1.9938235 34.8615661)",
204157159,residential,False,False,57.286,,"LINESTRING (-1.9932046 34.862721, -1.9928422 34.8623003)",
204157159,residential,False,True,41.036,,"LINESTRING (-1.9932046 34.862721, -1.993458 34.8630259)",
204157164,residential,False,False,39.728,2,"LINESTRING (-1.9932046 34.862721, -1.9935655 34.8625211)",
204157164,residential,False,True,38.813,2,"LINESTRING (-1.9932046 34.862721, -1.9928464 34.8629093)",
204157157,residential,True,False,40.613,,"LINESTRING (-1.9915219 34.8606929, -1.9918942 34.8604927)",
204157159,residential,False,True,57.508,,"LINESTRING (-1.9915219 34.8606929, -1.9918647 34.8611269)",
305826740,residential,False,False,9.885,,"LINESTRING (-1.9915219 34.8606929, -1.9914615 34.8606191)",
204157159,residential,False,False,5.286,,"LINESTRING (-1.9924577 34.861854, -1.9924244 34.8618151)",
204157159,residential,False,True,41.581,,"LINESTRING (-1.9924577 34.861854, -1.9927207 34.8621594)",
204157161,residential,False,False,35.079,,"LINESTRING (-1.9924577 34.861854, -1.9921406 34.8620324)",
204157164,residential,False,False,37.195,2,"LINESTRING (-1.9915456 34.8636212, -1.9918889 34.8634408)",
204157164,residential,False,True,23.334,2,"LINESTRING (-1.9915456 34.8636212, -1.9914316 34.8636895, -1.9913417 34.8637478)",
569491563,residential,False,False,32.105000000000004,,"LINESTRING (-1.9915456 34.8636212, -1.9914479 34.863507, -1.9913448 34.8633841)",
204157164,residential,False,True,24.874,2,"LINESTRING (-1.9913417 34.8637478, -1.9911124 34.8638688)",
204157164,residential,False,False,23.334,2,"LINESTRING (-1.9913417 34.8637478, -1.9914316 34.8636895, -1.9915456 34.8636212)",
204157164,residential,False,False,79.742,2,"LINESTRING (-1.9921196 34.8633076, -1.9928464 34.8629093)",
204157164,residential,False,True,25.737,2,"LINESTRING (-1.9921196 34.8633076, -1.9918889 34.8634408)",
440532004,residential,False,True,30.712,,"LINESTRING (-1.9921196 34.8633076, -1.9919164 34.8630874)",
249758421,residential,False,False,8.682,,"LINESTRING (-1.9925842 34.8600946, -1.9925324 34.8600291)",
249758421,residential,False,True,13.039,,"LINESTRING (-1.9925842 34.8600946, -1.9926636 34.8601921)",
204157158,residential,False,False,52.148,2,"LINESTRING (-1.9930459 34.8614761, -1.9935223 34.861217)",
204157158,residential,False,True,26.506,2,"LINESTRING (-1.9930459 34.8614761, -1.992804 34.8616081)",
204157160,residential,False,False,48.726,,"LINESTRING (-1.9930459 34.8614761, -1.9933472 34.8618379)",
204157160,residential,False,True,38.199,,"LINESTRING (-1.9930459 34.8614761, -1.9928075 34.8611937)",
204157170,residential,False,False,52.903,2,"LINESTRING (-1.9929403 34.8605147, -1.9934053 34.8602305)",
249758421,residential,False,False,13.806,,"LINESTRING (-1.9929403 34.8605147, -1.9928584 34.8604103)",
249758421,residential,False,True,53.832,,"LINESTRING (-1.9929403 34.8605147, -1.9932739 34.860914)",
204157160,residential,False,True,43.531,,"LINESTRING (-1.9938021 34.86239, -1.9935363 34.8620649)",
204157164,residential,False,False,53.988,2,"LINESTRING (-1.9938021 34.86239, -1.9942915 34.8621171)",
204157164,residential,False,True,26.048,2,"LINESTRING (-1.9938021 34.86239, -1.9935655 34.8625211)",
204157161,residential,False,False,60.02,,"LINESTRING (-1.9913722 34.8624649, -1.9908297 34.8627702)",
204157161,residential,False,True,21.081,,"LINESTRING (-1.9913722 34.8624649, -1.9915665 34.8623623)",
440532004,residential,False,False,42.816,,"LINESTRING (-1.9913722 34.8624649, -1.9916457 34.8627778)",
204157167,residential,False,True,26.465,,"LINESTRING (-1.9953686 34.8628966, -1.9952082 34.8626983)",
305826653,residential,False,False,73.92,2,"LINESTRING (-1.9953686 34.8628966, -1.996081 34.86258)",
204157167,residential,False,False,29.457,,"LINESTRING (-1.9953686 34.8628966, -1.9954803 34.8630575, -1.9955264 34.8631277)",
305826653,residential,False,True,166.32,2,"LINESTRING (-1.9953686 34.8628966, -1.9946381 34.8632174, -1.9937586 34.8635981)",
569491563,residential,False,False,30.106,,"LINESTRING (-1.989857 34.8616109, -1.9896845 34.8613801)",
725840441,residential,False,True,103.119,,"LINESTRING (-1.989857 34.8616109, -1.988976 34.8621918)",
569491563,residential,False,True,53.595,,"LINESTRING (-1.989857 34.8616109, -1.9901403 34.8619486, -1.9901901 34.8620079)",
725840439,residential,False,False,31.174,,"LINESTRING (-1.989857 34.8616109, -1.9900328 34.8614974, -1.990125 34.861437)",
249758421,residential,False,False,67.222,,"LINESTRING (-1.9943806 34.8627172, -1.9942915 34.8621171)",
585826501,residential,False,False,72.291,,"LINESTRING (-1.9943806 34.8627172, -1.9951686 34.8626493)",
585826501,residential,False,True,92.892,,"LINESTRING (-1.9943806 34.8627172, -1.9940507 34.8627574, -1.9939408 34.8627772, -1.9938415 34.8628102, -1.993458 34.8630259)",
204157162,residential,False,False,38.617,2,"LINESTRING (-1.9945239 34.8615282, -1.9948738 34.8613328)",
204157162,residential,False,True,54.594,2,"LINESTRING (-1.9945239 34.8615282, -1.9940292 34.8618044)",
246643696,residential,False,True,81.219,,"LINESTRING (-1.9945239 34.8615282, -1.9940228 34.8609245)",
204157158,residential,False,False,38.432,2,"LINESTRING (-1.9940228 34.8609245, -1.9943659 34.860724)",
204157158,residential,False,True,56.064,2,"LINESTRING (-1.9940228 34.8609245, -1.9935223 34.861217)",
246643696,residential,False,False,81.219,,"LINESTRING (-1.9940228 34.8609245, -1.9945239 34.8615282)",
204157162,residential,False,False,28.82,2,"LINESTRING (-1.9948738 34.8613328, -1.9951484 34.8612047)",
204157162,residential,False,True,38.617,2,"LINESTRING (-1.9948738 34.8613328, -1.9945239 34.8615282)",
246643694,residential,False,False,82.038,,"LINESTRING (-1.9948738 34.8613328, -1.9943659 34.860724)",
246643694,residential,False,True,42.292,,"LINESTRING (-1.9948738 34.8613328, -1.9951359 34.8616465)",
246643694,residential,False,True,82.034,,"LINESTRING (-1.9929804 34.8589543, -1.993461 34.8595778)",
246643695,residential,False,False,44.965,2,"LINESTRING (-1.9929804 34.8589543, -1.9925594 34.8591645)",
246643695,residential,False,True,53.305,2,"LINESTRING (-1.9929804 34.8589543, -1.9934209 34.8587473, -1.9934829 34.8587104)",
204157158,residential,False,True,38.432,2,"LINESTRING (-1.9943659 34.860724, -1.9940228 34.8609245)",
246643694,residential,False,False,42.916,,"LINESTRING (-1.9943659 34.860724, -1.9941077 34.8604014)",
246643694,residential,False,True,82.038,,"LINESTRING (-1.9943659 34.860724, -1.9948738 34.8613328)",
204157158,residential,False,False,36.471000000000004,2,"LINESTRING (-1.9943659 34.860724, -1.9946437 34.8605697, -1.9946976 34.860541)",
204157170,residential,False,False,43.222,2,"LINESTRING (-1.9934053 34.8602305, -1.9937852 34.8599983)",
204157170,residential,False,True,52.903,2,"LINESTRING (-1.9934053 34.8602305, -1.9929403 34.8605147)",
246643692,residential,False,True,43.304,,"LINESTRING (-1.9934053 34.8602305, -1.9931364 34.8599096)",
204157170,residential,False,True,43.222,2,"LINESTRING (-1.9937852 34.8599983, -1.9934053 34.8602305)",
246643694,residential,False,False,55.329,,"LINESTRING (-1.9937852 34.8599983, -1.993461 34.8595778)",
