osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,junction,bridge
43476273,residential,False,True,46.022,"LINESTRING (-4.007892 34.2300049, -4.0083306 34.2302044)",,,,,,
43476273,residential,False,False,90.05799999999999,"LINESTRING (-4.007892 34.2300049, -4.0070969 34.2298743, -4.0069346 34.2298355)",,,,,,
310026850,primary,False,False,112.089,"LINESTRING (-4.007892 34.2300049, -4.008041 34.2298533, -4.008147 34.2297535, -4.0082878 34.2296759, -4.0085828 34.2295672, -4.0088993 34.2294896)",2,RN29,Avenue Sidi Mohamed شارع سيدي محمد,60,,
310026850,primary,False,True,45.99,"LINESTRING (-4.007892 34.2300049, -4.0078504 34.2300909, -4.0078075 34.2302045, -4.0077807 34.2303124, -4.0077701 34.2304038)",2,RN29,Avenue Sidi Mohamed شارع سيدي محمد,60,,
408341991,tertiary,True,False,22.369,"LINESTRING (-4.0049203 34.2287223, -4.0047741 34.2288831)",,,Avenue Hassan II شارع الحسن الثاني,,,
408341992,residential,False,False,17.435,"LINESTRING (-4.0049203 34.2287223, -4.0050343 34.2288476)",,,,,,
104390811,residential,False,True,100.621,"LINESTRING (-4.0047624 34.2279591, -4.005381 34.2272126)",,,,,,
104390981,residential,False,True,31.984,"LINESTRING (-4.0047624 34.2279591, -4.0048405 34.2282394)",,,,,,
104390979,residential,False,True,14.853,"LINESTRING (-4.0068877 34.226733, -4.0067562 34.2266554)",,,,,,
104390979,residential,False,False,65.399,"LINESTRING (-4.0068877 34.226733, -4.0071605 34.2269062, -4.0074818 34.2270535)",,,,,,
408341988,tertiary,True,False,127.03699999999999,"LINESTRING (-4.0068877 34.226733, -4.0072525 34.2263139, -4.007699 34.2258082)",,,Avenue Hassan II شارع الحسن الثاني,,,
104390938,residential,False,True,73.834,"LINESTRING (-4.0063486 34.229402, -4.0059832 34.2299933)",,,,,,
43476273,residential,False,False,73.408,"LINESTRING (-4.0063486 34.229402, -4.0060696 34.2292978, -4.0056123 34.229147)",,,,,,
43476273,residential,False,True,72.48799999999999,"LINESTRING (-4.0063486 34.229402, -4.006598 34.2295617, -4.0066496 34.2295999, -4.006716 34.229652, -4.0067337 34.2296699, -4.006763 34.2296997, -4.0068273 34.2297568, -4.0069346 34.2298355)",,,,,,
104391042,residential,False,False,106.083,"LINESTRING (-4.0056123 34.229147, -4.0062962 34.2283786)",,,Avenue Tanger شارع طنجة,,,
104391042,residential,False,True,69.088,"LINESTRING (-4.0056123 34.229147, -4.0051644 34.2296459)",,,Avenue Tanger شارع طنجة,,,
43476273,residential,False,False,62.725,"LINESTRING (-4.0056123 34.229147, -4.0053548 34.2290217, -4.0050343 34.2288476)",,,,,,
43476273,residential,False,True,73.408,"LINESTRING (-4.0056123 34.229147, -4.0060696 34.2292978, -4.0063486 34.229402)",,,,,,
104390979,residential,False,False,64.908,"LINESTRING (-4.0056297 34.2259605, -4.0061916 34.2263139)",,,,,,
310021124,tertiary,False,True,123.616,"LINESTRING (-4.0056297 34.2259605, -4.0052839 34.2263456, -4.0051758 34.226466, -4.0049291 34.2267408, -4.0049076 34.2267648, -4.0048302 34.2268543)",2,,Avenue Mohammed V شارع محمد الخامس,60,,
104390976,residential,False,True,66.1,"LINESTRING (-4.0096812 34.2256608, -4.0102659 34.2260067)",,,,,,
104390990,residential,False,True,121.501,"LINESTRING (-4.0096812 34.2256608, -4.0092064 34.2261986, -4.0088967 34.2265401)",,,,,,
104390962,residential,False,False,57.172,"LINESTRING (-4.0132527 34.2310639, -4.0134143 34.2305674)",,,,,,
104390962,residential,False,True,20.325,"LINESTRING (-4.0132527 34.2310639, -4.0131952 34.2312404)",,,,,,
104390904,residential,False,True,56.783,"LINESTRING (-4.0132527 34.2310639, -4.012808 34.2309698, -4.0127671 34.2309615, -4.0127175 34.2309338, -4.0126839 34.2308961)",,,,,,
104390807,tertiary,True,False,127.772,"LINESTRING (-4.0075569 34.2257162, -4.0067562 34.2266554)",,,Avenue Hassan II شارع الحسن الثاني,,,
249825639,residential,False,False,16.593,"LINESTRING (-4.0075569 34.2257162, -4.007699 34.2258082)",,,Avenue Oqbaa Nafiaa,,,
104390962,residential,False,False,35.71,"LINESTRING (-4.0130942 34.2315505, -4.0131952 34.2312404)",,,,,,
310026853,primary,False,True,177.34400000000002,"LINESTRING (-4.0130942 34.2315505, -4.0125324 34.2314067, -4.0120862 34.231319, -4.0116355 34.2312304, -4.0115385 34.2312063, -4.0112342 34.2311306)",4,RN6,Avenue Bir Anzaren,60,,
104391008,tertiary,False,False,78.551,"LINESTRING (-4.0132123 34.2290949, -4.013785 34.2291381, -4.0140599 34.2291791)",,,,,,
104391008,tertiary,False,True,66.05199999999999,"LINESTRING (-4.0132123 34.2290949, -4.012688 34.2290705, -4.0124949 34.2290627)",,,,,,
1055096932,residential,False,False,67.97399999999999,"LINESTRING (-4.0132123 34.2290949, -4.0131594 34.2291514, -4.0130266 34.2293089, -4.012924 34.2294358, -4.0128878 34.2294802, -4.0128791 34.2294935, -4.0128703 34.2295107, -4.0128677 34.229529, -4.012871 34.22955, -4.0128791 34.2295722, -4.0128871 34.2295944, -4.0128971 34.2296147)",,,,,,
104390979,residential,False,False,73.638,"LINESTRING (-4.0074818 34.2270535, -4.0081403 34.2274305)",,,,,,
104391042,residential,False,False,125.39,"LINESTRING (-4.0074818 34.2270535, -4.0082811 34.2261398)",,,Avenue Tanger شارع طنجة,,,
104390979,residential,False,True,65.399,"LINESTRING (-4.0074818 34.2270535, -4.0071605 34.2269062, -4.0068877 34.226733)",,,,,,
104391042,residential,False,True,127.469,"LINESTRING (-4.0074818 34.2270535, -4.0070441 34.2275309, -4.0066516 34.2279716)",,,Avenue Tanger شارع طنجة,,,
104390990,residential,False,False,47.776,"LINESTRING (-4.0069842 34.2287057, -4.0072994 34.2283641)",,,,,,
104390925,residential,False,False,74.084,"LINESTRING (-4.0069842 34.2287057, -4.0068528 34.2286846, -4.0067321 34.2286452, -4.0062962 34.2283786)",,,,,,
104390925,residential,False,True,85.815,"LINESTRING (-4.0069842 34.2287057, -4.0070955 34.2287179, -4.0073557 34.2287068, -4.0079163 34.2287057)",,,,,,
104391042,residential,False,True,125.39,"LINESTRING (-4.0082811 34.2261398, -4.0074818 34.2270535)",,,Avenue Tanger شارع طنجة,,,
249825639,residential,False,True,64.99,"LINESTRING (-4.0082811 34.2261398, -4.007699 34.2258082)",,,Avenue Oqbaa Nafiaa,,,
249825639,residential,False,False,72.003,"LINESTRING (-4.0082811 34.2261398, -4.0086069 34.2263517, -4.0088967 34.2265401)",,,Avenue Oqbaa Nafiaa,,,
104390976,residential,False,False,66.1,"LINESTRING (-4.0102659 34.2260067, -4.0096812 34.2256608)",,,,,,
104391000,residential,False,False,63.582,"LINESTRING (-4.0102659 34.2260067, -4.0098743 34.226478)",,,Avenue Meknès شارع مكناس,,,
104390976,residential,False,True,91.296,"LINESTRING (-4.0102659 34.2260067, -4.0105958 34.2262329, -4.0108922 34.2263804, -4.011093 34.2264516)",,,,,,
43476273,residential,False,False,46.022,"LINESTRING (-4.0083306 34.2302044, -4.007892 34.2300049)",,,,,,
43476273,residential,False,True,30.101,"LINESTRING (-4.0083306 34.2302044, -4.0086083 34.2303478)",,,,,,
104390980,residential,False,True,56.90299999999999,"LINESTRING (-4.0083306 34.2302044, -4.008261 34.2302574, -4.0082026 34.2302863, -4.0079465 34.2303689, -4.0077701 34.2304038)",,,,,,
104390813,residential,False,False,39.03,"LINESTRING (-4.0120233 34.2299062, -4.0118094 34.2302094)",,,,,,
104390813,residential,False,True,41.303000000000004,"LINESTRING (-4.0120233 34.2299062, -4.012232 34.2296409, -4.0122756 34.2295994)",,,,,,
104390850,residential,False,False,71.614,"LINESTRING (-4.0120233 34.2299062, -4.0116942 34.2298167, -4.0114421 34.2297391, -4.0113361 34.2297313, -4.0112792 34.2297352)",,,,,,
104390949,residential,False,False,68.686,"LINESTRING (-4.0105969 34.2299786, -4.0113308 34.2300943)",,,Rue Dakhla زنقة الداخلة,,,
104390978,tertiary,False,False,56.048,"LINESTRING (-4.0105969 34.2299786, -4.0106616 34.2294774)",,,,,,
104390978,tertiary,False,True,27.033,"LINESTRING (-4.0105969 34.2299786, -4.0105652 34.2302203)",,,,,,
43476273,residential,False,False,37.324,"LINESTRING (-4.0090534 34.2305758, -4.0087074 34.2304002)",,,,,,
104390988,residential,False,True,112.554,"LINESTRING (-4.0090534 34.2305758, -4.0078945 34.2309022)",,,,,,
43476273,residential,False,True,81.88,"LINESTRING (-4.0090534 34.2305758, -4.0096502 34.230867, -4.0098055 34.2309681)",,,,,,
104390949,residential,False,False,65.883,"LINESTRING (-4.0134143 34.2305674, -4.0141064 34.2307211)",,,Rue Dakhla زنقة الداخلة,,,
104390949,residential,False,True,102.852,"LINESTRING (-4.0134143 34.2305674, -4.0123309 34.2303367)",,,Rue Dakhla زنقة الداخلة,,,
104390962,residential,False,True,57.172,"LINESTRING (-4.0134143 34.2305674, -4.0132527 34.2310639)",,,,,,
104390815,residential,False,True,33.622,"LINESTRING (-4.0087952 34.2300879, -4.0086083 34.2303478)",,,,,,
104390959,residential,False,False,36.981,"LINESTRING (-4.0087952 34.2300879, -4.0091516 34.2302421)",,,,,,
104390815,residential,False,False,27.876,"LINESTRING (-4.0087952 34.2300879, -4.0089168 34.230024, -4.0090617 34.2299696)",,,,,,
104390813,residential,False,True,39.03,"LINESTRING (-4.0118094 34.2302094, -4.0120233 34.2299062)",,,,,,
104390949,residential,False,False,41.271,"LINESTRING (-4.0118094 34.2302094, -4.012239 34.2303171)",,,Rue Dakhla زنقة الداخلة,,,
104390949,residential,False,True,45.823,"LINESTRING (-4.0118094 34.2302094, -4.0113308 34.2300943)",,,Rue Dakhla زنقة الداخلة,,,
104390990,residential,False,True,120.99,"LINESTRING (-4.0088967 34.2265401, -4.0081403 34.2274305)",,,,,,
249825639,residential,False,False,68.696,"LINESTRING (-4.0088967 34.2265401, -4.0094948 34.2269104)",,,Avenue Oqbaa Nafiaa,,,
104390990,residential,False,False,121.501,"LINESTRING (-4.0088967 34.2265401, -4.0092064 34.2261986, -4.0096812 34.2256608)",,,,,,
249825639,residential,False,True,72.003,"LINESTRING (-4.0088967 34.2265401, -4.0086069 34.2263517, -4.0082811 34.2261398)",,,Avenue Oqbaa Nafiaa,,,
104390912,residential,False,False,52.67700000000001,"LINESTRING (-4.0150711 34.2279993, -4.0153313 34.2277931, -4.0154868 34.2276733)",,,,,,
104390912,residential,False,True,73.953,"LINESTRING (-4.0150711 34.2279993, -4.0147559 34.228245, -4.0145211 34.2284827)",,,,,,
104390931,residential,False,False,44.762,"LINESTRING (-4.0150711 34.2279993, -4.0147573 34.2277576, -4.0147159 34.227724)",,,,,,
104390931,residential,False,True,57.461,"LINESTRING (-4.0150711 34.2279993, -4.0152723 34.2281923, -4.0154864 34.2283854)",,,,,,
104390802,residential,False,True,31.408,"LINESTRING (-4.0091516 34.2302421, -4.0090617 34.2299696)",,,,,,
104390959,residential,False,True,36.981,"LINESTRING (-4.0091516 34.2302421, -4.0087952 34.2300879)",,,,,,
310026979,residential,False,False,112.226,"LINESTRING (-4.0091516 34.2302421, -4.0103037 34.2299085)",,,,,,
104390959,residential,False,False,114.564,"LINESTRING (-4.0091516 34.2302421, -4.0093772 34.2303707, -4.0094806 34.23041, -4.0095855 34.2304046, -4.010294 34.2301932)",,,,,,
43476273,residential,False,False,10.815,"LINESTRING (-4.0087074 34.2304002, -4.0086083 34.2303478)",,,,,,
43476273,residential,False,True,37.324,"LINESTRING (-4.0087074 34.2304002, -4.0090534 34.2305758)",,,,,,
104390822,residential,False,True,87.619,"LINESTRING (-4.0087074 34.2304002, -4.0078102 34.230666)",,,,,,
104390809,residential,False,True,89.925,"LINESTRING (-4.011628 34.2304862, -4.0125696 34.2307052)",,,,,,
