osmid,highway,oneway,reversed,length,lanes,geometry,ref,name,maxspeed
1187844169,tertiary,False,True,92.22,,"LINESTRING (-7.9601428 32.2376186, -7.9609454 32.2371422)",,,
105020791,residential,False,False,57.17100000000001,2,"LINESTRING (-7.9601428 32.2376186, -7.9600737 32.2380008, -7.9600484 32.2381265)",,,
1187844169,tertiary,False,False,48.209,,"LINESTRING (-7.9601428 32.2376186, -7.9600129 32.2376736, -7.9598487 32.2377239, -7.9596601 32.2377572)",,,
592420285,residential,False,True,70.86,,"LINESTRING (-7.9605292 32.2416231, -7.9598893 32.2419595)",,,
592420287,residential,False,True,51.985,,"LINESTRING (-7.9605292 32.2416231, -7.9609473 32.2419289)",,,
592420287,residential,False,False,116.044,,"LINESTRING (-7.9605292 32.2416231, -7.9603424 32.2415001, -7.9600903 32.241343, -7.9599656 32.2412727, -7.9599347 32.2412517, -7.9599247 32.2412273, -7.9599193 32.2411893, -7.959928 32.2410679, -7.959975 32.2408388)",,,
730266202,residential,False,False,47.494,,"LINESTRING (-7.9605292 32.2416231, -7.9606614 32.2414516, -7.960805 32.2412653)",,,
105020788,residential,False,False,159.927,,"LINESTRING (-7.9600595 32.2393998, -7.9600824 32.2392535, -7.9601132 32.239106, -7.9601883 32.2389211, -7.9602647 32.238785, -7.9603814 32.2386579, -7.9605236 32.2385354, -7.9609034 32.2382032)",,,
592420288,residential,True,False,29.177000000000003,,"LINESTRING (-7.9600595 32.2393998, -7.9600225 32.2394869, -7.9599756 32.2395533, -7.9599086 32.2396264)",,,
592420284,residential,False,False,58.264,,"LINESTRING (-7.9622499 32.2381362, -7.9619894 32.2376608)",,,
729083325,residential,False,True,41.173,,"LINESTRING (-7.9622499 32.2381362, -7.9620022 32.2384415)",,,
592420284,residential,False,True,36.798,,"LINESTRING (-7.9622499 32.2381362, -7.9623609 32.2382961, -7.9624735 32.2384061)",,,
105020786,residential,False,True,54.955,,"LINESTRING (-7.9600484 32.2381265, -7.9596601 32.2377572)",,,
105020791,residential,False,False,61.661,2,"LINESTRING (-7.9600484 32.2381265, -7.9600046 32.2381883, -7.9599603 32.238245, -7.959653 32.2385679)",,,
105020791,residential,False,True,57.17100000000001,2,"LINESTRING (-7.9600484 32.2381265, -7.9600737 32.2380008, -7.9601428 32.2376186)",,,
347253745,residential,False,False,81.511,,"LINESTRING (-7.9628035 32.2385989, -7.9632044 32.237949)",,,
347253745,residential,False,True,96.881,,"LINESTRING (-7.9628035 32.2385989, -7.962259 32.2393385)",,,
592420284,residential,False,True,36.624,,"LINESTRING (-7.9628035 32.2385989, -7.9631353 32.2387713)",,,
592420284,residential,False,False,37.843,,"LINESTRING (-7.9628035 32.2385989, -7.9626009 32.2384968, -7.9624735 32.2384061)",,,
730266201,tertiary,False,False,12.935,,"LINESTRING (-7.9613806 32.2403056, -7.9614969 32.2403677)",RP2101,Avenue Princesse Lalla Maryem شارع الأميرة للا مريم,
105020737,tertiary,True,False,25.755,2,"LINESTRING (-7.9613806 32.2403056, -7.9613033 32.2402203, -7.9612557 32.2401829, -7.9611892 32.2401426)",,Avenue Princesse Lalla Maryem,40
105020733,residential,False,False,64.66,2,"LINESTRING (-7.9596124 32.2426655, -7.960188 32.2423475)",,,
105020733,residential,False,True,138.694,2,"LINESTRING (-7.9596124 32.2426655, -7.9583948 32.2433692)",,,
105020774,residential,False,False,31.47,2,"LINESTRING (-7.9596124 32.2426655, -7.9593419 32.2424989)",,,
105020737,tertiary,True,False,30.052999999999997,2,"LINESTRING (-7.960226 32.2396567, -7.9600694 32.2396379, -7.9599086 32.2396264)",,Avenue Princesse Lalla Maryem,40
592420286,residential,True,False,33.413,,"LINESTRING (-7.960226 32.2396567, -7.9601667 32.2396015, -7.9601198 32.2395493, -7.9600836 32.2395005, -7.9600595 32.2393998)",,,
105020733,residential,False,False,59.708,2,"LINESTRING (-7.9609473 32.2419289, -7.961488 32.2416475)",,,
105020733,residential,False,True,85.242,2,"LINESTRING (-7.9609473 32.2419289, -7.960188 32.2423475)",,,
592420287,residential,False,False,51.985,,"LINESTRING (-7.9609473 32.2419289, -7.9605292 32.2416231)",,,
105020786,residential,False,False,54.955,,"LINESTRING (-7.9596601 32.2377572, -7.9600484 32.2381265)",,,
1187844169,tertiary,False,False,63.992,,"LINESTRING (-7.9596601 32.2377572, -7.9589941 32.2378749)",,,
1187844169,tertiary,False,True,48.209,,"LINESTRING (-7.9596601 32.2377572, -7.9598487 32.2377239, -7.9600129 32.2376736, -7.9601428 32.2376186)",,,
105020774,residential,False,True,26.588,2,"LINESTRING (-7.9591009 32.2423739, -7.9593419 32.2424989)",,,
592420285,residential,False,False,47.476,,"LINESTRING (-7.9591009 32.2423739, -7.9595249 32.2421422)",,,
105020774,residential,False,False,66.785,2,"LINESTRING (-7.9591009 32.2423739, -7.959017 32.2423104, -7.9586163 32.2419355)",,,
592420287,residential,False,False,9.891,,"LINESTRING (-7.9603124 32.2397998, -7.9603612 32.239721)",,,
105020783,tertiary,True,False,115.677,2,"LINESTRING (-7.9603124 32.2397998, -7.9606126 32.2399452, -7.9611625 32.2402379, -7.9612798 32.2402878, -7.9613806 32.2403056)",,Avenue Princesse Lalla Maryem شارع الأميرة للا مريم,40
592420287,residential,False,True,39.033,,"LINESTRING (-7.9603124 32.2397998, -7.960262 32.2398803, -7.9601144 32.2401083)",,,
105020788,residential,False,True,46.025,,"LINESTRING (-7.961837 32.2374157, -7.9614799 32.2376987)",,,
592420284,residential,False,True,25.968,,"LINESTRING (-7.961837 32.2374157, -7.9619655 32.2376224)",,,
"[592420283, 105020788]",residential,False,False,101.192,,"LINESTRING (-7.961837 32.2374157, -7.9619344 32.2373319, -7.9619659 32.2372978, -7.9619753 32.2372683, -7.9619666 32.2372354, -7.961892 32.2371176, -7.9616492 32.2367356, -7.9615286 32.236677)",,,
114719198,residential,False,False,42.112,2,"LINESTRING (-7.9583548 32.2359602, -7.9581172 32.2362812)",,,
114719198,residential,False,True,17.842,2,"LINESTRING (-7.9583548 32.2359602, -7.958466 32.2358302)",,,
114719186,residential,False,True,5.755,2,"LINESTRING (-7.9543828 32.242457, -7.9543419 32.2424185)",,,
114719197,residential,False,False,45.44,2,"LINESTRING (-7.9543828 32.242457, -7.9540137 32.2427207)",,Zanqat 23 زنقة,
114719186,residential,False,False,70.192,2,"LINESTRING (-7.9543828 32.242457, -7.9546353 32.2427266, -7.9546957 32.2428048, -7.9547922 32.2429807)",,,
114719182,residential,False,True,81.684,2,"LINESTRING (-7.9538254 32.2387197, -7.952957 32.2387089)",,,
114719194,residential,False,True,31.717,,"LINESTRING (-7.9538254 32.2387197, -7.9539087 32.2384433)",,,
592817452,residential,False,False,13.661,,"LINESTRING (-7.9538254 32.2387197, -7.9539501 32.2387827)",,,
114719162,residential,False,False,69.672,2,"LINESTRING (-7.9552093 32.2349892, -7.95533 32.2356074)",,,
636631210,tertiary,False,False,78.092,2,"LINESTRING (-7.9552093 32.2349892, -7.9559098 32.2353662)",,Avenue Bir Anzarane,60
636631210,tertiary,False,True,12.706,2,"LINESTRING (-7.9552093 32.2349892, -7.9550953 32.2349279)",,Avenue Bir Anzarane,60
114719164,residential,False,False,45.512,2,"LINESTRING (-7.9581172 32.2362812, -7.9576418 32.2363575)",,,
114719164,residential,False,True,43.327,2,"LINESTRING (-7.9581172 32.2362812, -7.9585654 32.2361912)",,,
114719198,residential,False,True,42.112,2,"LINESTRING (-7.9581172 32.2362812, -7.9583548 32.2359602)",,,
114719194,residential,False,False,126.921,,"LINESTRING (-7.9550953 32.2349279, -7.9547225 32.2360249)",,,
636631210,tertiary,False,False,12.706,2,"LINESTRING (-7.9550953 32.2349279, -7.9552093 32.2349892)",,Avenue Bir Anzarane,60
636631210,tertiary,False,True,29.793,2,"LINESTRING (-7.9550953 32.2349279, -7.954815 32.2348031)",,Avenue Bir Anzarane,60
114719162,residential,False,False,68.458,2,"LINESTRING (-7.9557847 32.2377429, -7.9559388 32.2383446)",,,
114719162,residential,False,True,36.149,2,"LINESTRING (-7.9557847 32.2377429, -7.9557189 32.2374226)",,,
114719176,residential,False,False,51.146,,"LINESTRING (-7.9557847 32.2377429, -7.9552409 32.2377442)",,,
114719176,residential,False,True,99.547,,"LINESTRING (-7.9557847 32.2377429, -7.9568431 32.2377403)",,,
114719182,residential,False,False,81.684,2,"LINESTRING (-7.952957 32.2387089, -7.9538254 32.2387197)",,,
592850010,residential,False,False,99.92599999999999,2,"LINESTRING (-7.952957 32.2387089, -7.9530944 32.2389583, -7.9532399 32.2392175, -7.9533425 32.2394132, -7.9533927 32.2395281)",,,
114719180,residential,False,False,90.224,2,"LINESTRING (-7.9588866 32.2386795, -7.9587741 32.2394853)",,,
114719202,residential,False,True,18.184,2,"LINESTRING (-7.9588866 32.2386795, -7.9590799 32.2386761)",,,
114719180,residential,False,True,44.657000000000004,2,"LINESTRING (-7.9588866 32.2386795, -7.9588967 32.2384402, -7.9589168 32.2384232, -7.9589403 32.238413, -7.9590761 32.2383985)",,,
114719162,residential,False,False,26.97,2,"LINESTRING (-7.9555178 32.2364176, -7.955566 32.2366567)",,,
114719162,residential,False,True,32.769,2,"LINESTRING (-7.9555178 32.2364176, -7.9554533 32.236128)",,,
114719181,residential,False,True,55.04,,"LINESTRING (-7.9555178 32.2364176, -7.9560931 32.236327)",,,
584116496,tertiary,False,True,156.269,2,"LINESTRING (-7.9578366 32.2394856, -7.9561751 32.2394923)",,Avenue Al Massira,
114719158,residential,False,True,161.306,2,"LINESTRING (-7.9578366 32.2394856, -7.9577 32.2401803, -7.9575552 32.2409166)",,Avenue Bir Anzarane,
584116496,tertiary,False,False,77.547,2,"LINESTRING (-7.9578366 32.2394856, -7.9582158 32.2394971, -7.9586606 32.2395104)",,Avenue Al Massira,
636631210,tertiary,False,True,146.662,2,"LINESTRING (-7.9578366 32.2394856, -7.9578912 32.2393097, -7.9579267 32.2391025, -7.9579571 32.238911, -7.9579723 32.2387395, -7.9579892 32.2383836, -7.957973 32.2381777)",,Avenue Bir Anzarane,60
114719194,residential,False,False,39.21,,"LINESTRING (-7.9546863 32.2361474, -7.9545695 32.2364859)",,,
114719194,residential,False,True,14.04,,"LINESTRING (-7.9546863 32.2361474, -7.9547225 32.2360249)",,,
114719209,residential,False,False,112.238,,"LINESTRING (-7.9546863 32.2361474, -7.9536602 32.2356321)",,,
592817453,residential,False,True,83.23,2,"LINESTRING (-7.9539483 32.2395312, -7.9539501 32.2387827)",,,
584116496,tertiary,False,False,124.588,2,"LINESTRING (-7.9539483 32.2395312, -7.9551758 32.239521, -7.9552729 32.2395193)",,Avenue Al Massira,
584116496,tertiary,False,True,52.259,2,"LINESTRING (-7.9539483 32.2395312, -7.9535356 32.2395266, -7.9533927 32.2395281)",,Avenue Al Massira,
636631210,tertiary,False,False,49.857,2,"LINESTRING (-7.9543518 32.2345851, -7.954815 32.2348031)",,Avenue Bir Anzarane,60
1215608127,residential,False,False,44.797,,"LINESTRING (-7.9543518 32.2345851, -7.9541195 32.2349368)",,,
114719192,residential,False,True,35.367,,"LINESTRING (-7.9552535 32.2384434, -7.9556241 32.2383895)",,,
114719195,residential,False,False,20.173,2,"LINESTRING (-7.9552535 32.2384434, -7.9552568 32.2386248)",,,
114719195,residential,False,True,13.378,2,"LINESTRING (-7.9552535 32.2384434, -7.9552513 32.2383231)",,,
114719163,residential,False,False,87.08,,"LINESTRING (-7.9559098 32.2353662, -7.955715 32.2346006)",,,
479698477,residential,False,True,17.075,,"LINESTRING (-7.9559098 32.2353662, -7.9559387 32.2355178)",,,
636631210,tertiary,False,False,90.054,2,"LINESTRING (-7.9559098 32.2353662, -7.9567093 32.2358118)",,Avenue Bir Anzarane,60
636631210,tertiary,False,True,78.092,2,"LINESTRING (-7.9559098 32.2353662, -7.9552093 32.2349892)",,Avenue Bir Anzarane,60
