osmid,ref,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed
207008476,RP3224;RP3207,tertiary,roundabout,True,False,17.705,"LINESTRING (-6.8988458 32.3086262, -6.89888 32.3086535, -6.8989201 32.3086744, -6.8989644 32.308688, -6.899011 32.3086938)",,
207008476,RP3224;RP3207,tertiary,roundabout,True,False,30.098000000000003,"LINESTRING (-6.8992504 32.3084719, -6.8992371 32.3084282, -6.8992124 32.3083882, -6.8991775 32.3083541, -6.8991343 32.3083276, -6.8990851 32.3083102, -6.8990324 32.3083028)",,
"[263674489, 735171004]","['P3203', 'P3207']",tertiary,,True,False,65.229,"LINESTRING (-6.8992504 32.3084719, -6.8993819 32.3082643, -6.8995194 32.3080407, -6.8995921 32.3079629)",,
204012527,,tertiary,,False,False,121.542,"LINESTRING (-6.9062282 32.3093814, -6.9061518 32.3093825, -6.9061015 32.3093893, -6.9060291 32.309408, -6.9051915 32.3096851, -6.9050118 32.3097392)",,
204012527,,tertiary,,False,True,19.226,"LINESTRING (-6.9062282 32.3093814, -6.9063167 32.3093842, -6.9064314 32.3093989)",,
735200901,,residential,,False,False,158.613,"LINESTRING (-6.9062282 32.3093814, -6.9062792 32.3094783, -6.9063516 32.3096256, -6.9065233 32.3100257, -6.9065997 32.3101595, -6.9066393 32.3101946, -6.9066936 32.3102298, -6.9068357 32.3102808, -6.9072019 32.310444)",,
1057516433,,residential,,False,True,52.547999999999995,"LINESTRING (-6.9062282 32.3093814, -6.906133 32.3092368, -6.9061162 32.3092142, -6.9060948 32.3091994, -6.9060472 32.3091773, -6.9059707 32.3091609, -6.9059198 32.3091462, -6.905899 32.3091365, -6.9058836 32.309119, -6.9058571 32.3090665)",,
735171008,,tertiary,roundabout,True,False,9.529,"LINESTRING (-6.9049197 32.3097006, -6.9049056 32.3097085, -6.9048945 32.3097192, -6.9048869 32.309732, -6.9048836 32.309746, -6.9048847 32.3097603, -6.9048901 32.3097738)",,
735175664,,unclassified,,False,False,116.043,"LINESTRING (-6.9049197 32.3097006, -6.9048616 32.3095576, -6.9047329 32.3093003, -6.9044258 32.3087449)",,
207008552,,residential,,False,False,40.148,"LINESTRING (-6.9075264 32.3093479, -6.9074766 32.3089893)",,
204012527,,tertiary,,False,False,42.735,"LINESTRING (-6.9075264 32.3093479, -6.9074426 32.309357, -6.9073386 32.3093763, -6.9072066 32.3094001, -6.9071428 32.3094114, -6.9070798 32.3094188)",,
207008498,,residential,,False,True,46.785000000000004,"LINESTRING (-6.9075264 32.3093479, -6.9075117 32.3094953, -6.9074922 32.3096931, -6.9074976 32.3097673)",,
735171000,P3203,tertiary,,True,False,89.189,"LINESTRING (-6.903253 32.3051152, -6.9039612 32.3045813)",,
735209271,,residential,,False,False,57.071,"LINESTRING (-6.903253 32.3051152, -6.9035098 32.3055803)",,
735209271,,residential,,False,False,55.181,"LINESTRING (-6.9036643 32.3058722, -6.9038929 32.3063293)",,
735209271,,residential,,False,True,35.558,"LINESTRING (-6.9036643 32.3058722, -6.9035098 32.3055803)",,
207008576,,residential,,False,False,79.346,"LINESTRING (-6.9036643 32.3058722, -6.9040234 32.3058817, -6.9041602 32.3058828, -6.9045062 32.3059157)",,
207008576,,residential,,False,False,41.49,"LINESTRING (-6.9045062 32.3059157, -6.9046819 32.306258)",,
207008504,,residential,,False,False,90.417,"LINESTRING (-6.9045062 32.3059157, -6.9046873 32.3059361, -6.9047678 32.3059509, -6.9048522 32.3059713, -6.9054182 32.3061617)",,
207008576,,residential,,False,True,79.346,"LINESTRING (-6.9045062 32.3059157, -6.9041602 32.3058828, -6.9040234 32.3058817, -6.9036643 32.3058722)",,
207008520,,residential,,False,False,12.461,"LINESTRING (-6.9054182 32.3061617, -6.9053049 32.3062199)",,
207008504,,residential,,False,False,59.397999999999996,"LINESTRING (-6.9054182 32.3061617, -6.9057012 32.306275, -6.9059935 32.3063827)",,
207008504,,residential,,False,True,90.417,"LINESTRING (-6.9054182 32.3061617, -6.9048522 32.3059713, -6.9047678 32.3059509, -6.9046873 32.3059361, -6.9045062 32.3059157)",,
207008519,,residential,,False,True,7.677,"LINESTRING (-6.9018388 32.3062286, -6.9017831 32.3061781)",,
735171004,P3203,tertiary,,True,False,104.708,"LINESTRING (-6.9018388 32.3062286, -6.9026567 32.3055892)",,
207008519,,residential,,False,False,56.691,"LINESTRING (-6.9018388 32.3062286, -6.9020232 32.3063833, -6.9022458 32.3066043)",,
735209271,,residential,,False,False,23.887,"LINESTRING (-6.9038929 32.3063293, -6.9040163 32.3065171)",,
735209271,,residential,,False,True,55.181,"LINESTRING (-6.9038929 32.3063293, -6.9036643 32.3058722)",,
735199615,,residential,,False,True,28.397000000000002,"LINESTRING (-6.9038929 32.3063293, -6.9037908 32.3063997, -6.9036553 32.306487)",,
207008504,,residential,,False,True,7.304,"LINESTRING (-6.9063248 32.3064711, -6.9062503 32.3064524)",,
207008504,,residential,,False,False,81.985,"LINESTRING (-6.9063248 32.3064711, -6.9064609 32.306491, -6.9065849 32.3065006, -6.9068693 32.3065, -6.9071945 32.3065068)",,
207008535,,residential,,False,False,45.421,"LINESTRING (-6.9063248 32.3064711, -6.9063529 32.3066168, -6.9063965 32.3067296, -6.9064557 32.3068627)",,
207008552,,residential,,False,True,125.918,"LINESTRING (-6.9071945 32.3065068, -6.9071891 32.3076392)",,
207008504,,residential,,False,False,24.716,"LINESTRING (-6.9071945 32.3065068, -6.9072293 32.3065102, -6.9072763 32.3065204, -6.9073319 32.3065425, -6.9074352 32.3065907)",,
207008504,,residential,,False,True,81.985,"LINESTRING (-6.9071945 32.3065068, -6.9068693 32.3065, -6.9065849 32.3065006, -6.9064609 32.306491, -6.9063248 32.3064711)",,
735171010,,unclassified,,False,False,94.819,"LINESTRING (-6.903259 32.3066536, -6.902854 32.3058726)",,
735171010,,unclassified,,False,True,49.324,"LINESTRING (-6.903259 32.3066536, -6.9034883 32.3070526)",,
735199615,,residential,,False,False,41.774,"LINESTRING (-6.903259 32.3066536, -6.9034307 32.3065987, -6.9034709 32.3065833, -6.9035225 32.3065573, -6.9036553 32.306487)",,
735199615,,residential,,False,True,37.575,"LINESTRING (-6.903259 32.3066536, -6.9030491 32.3067301, -6.9028902 32.306784)",,
207008519,,residential,,False,True,45.206,"LINESTRING (-6.902575 32.3069007, -6.9024262 32.3067681, -6.9022458 32.3066043)",,
735199615,,residential,,False,False,32.441,"LINESTRING (-6.902575 32.3069007, -6.9026133 32.3068786, -6.9026649 32.3068577, -6.9028902 32.306784)",,
735199615,,residential,,False,True,56.44499999999999,"LINESTRING (-6.902575 32.3069007, -6.9024141 32.3070084, -6.9022934 32.307115, -6.9021444 32.3072527)",,
207008543,,residential,,False,False,62.513,"LINESTRING (-6.9004654 32.3072904, -6.9009224 32.3076989)",,
207008543,,residential,,False,True,8.76,"LINESTRING (-6.9004654 32.3072904, -6.9004002 32.3072341)",,
735171004,P3203,tertiary,,True,False,38.576,"LINESTRING (-6.9004654 32.3072904, -6.9007762 32.3070638)",,
207008535,,residential,,False,False,34.959,"LINESTRING (-6.9067146 32.3074251, -6.9068464 32.3077191)",,
207008535,,residential,,False,True,32.733,"LINESTRING (-6.9067146 32.3074251, -6.9065954 32.3071485)",,
207008572,,residential,,False,True,58.524,"LINESTRING (-6.9067146 32.3074251, -6.9061317 32.3076103)",,
207008512,,residential,,False,False,50.991,"LINESTRING (-6.9047148 32.3072933, -6.9049501 32.3077065)",,
207008512,,residential,,False,True,13.57,"LINESTRING (-6.9047148 32.3072933, -6.9046368 32.3071906)",,
402750894,,residential,,False,True,48.932,"LINESTRING (-6.9047148 32.3072933, -6.9044888 32.307404, -6.9042602 32.3075077)",,
735175663,,residential,,False,False,36.166,"LINESTRING (-6.9018857 32.3074431, -6.9021271 32.3076964)",,
735199615,,residential,,False,False,22.649,"LINESTRING (-6.9018857 32.3074431, -6.9020674 32.3073093)",,
735199615,,residential,,False,True,16.322,"LINESTRING (-6.9018857 32.3074431, -6.901753 32.3075378)",,
207008520,,residential,,False,True,36.668,"LINESTRING (-6.9060244 32.3076613, -6.9058498 32.3073664)",,
207008572,,residential,,False,False,11.569,"LINESTRING (-6.9060244 32.3076613, -6.9061317 32.3076103)",,
207008572,,residential,,False,True,61.345,"LINESTRING (-6.9060244 32.3076613, -6.9056556 32.3078098, -6.9054343 32.3078971)",,
207008524,,residential,,False,False,19.915,"LINESTRING (-6.9071891 32.3076392, -6.907401 32.3076381)",,
207008552,,residential,,False,False,125.918,"LINESTRING (-6.9071891 32.3076392, -6.9071945 32.3065068)",,
207008552,,residential,,False,True,23.201,"LINESTRING (-6.9071891 32.3076392, -6.9069528 32.3076996)",,
207008524,,residential,,False,True,19.915,"LINESTRING (-6.907401 32.3076381, -6.9071891 32.3076392)",,
407269532,,residential,,False,False,116.51,"LINESTRING (-6.907401 32.3076381, -6.9074352 32.3065907)",,
207008535,,residential,,False,True,10.232,"LINESTRING (-6.9069528 32.3076996, -6.9068464 32.3077191)",,
