osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction
172852948,False,2,RR105,secondary,60,False,22.816,"LINESTRING (-9.3735049 30.2189562, -9.3737014 30.2190714)",,
311016591,True,2,RR105,secondary,,False,48.247,"LINESTRING (-9.3735049 30.2189562, -9.37339 30.2188852, -9.3732647 30.2188078, -9.3731022 30.2186972)",,
172852947,True,,RR105,secondary,,False,70.911,"LINESTRING (-9.3723784 30.218157, -9.372508 30.2182789, -9.3726072 30.218367, -9.3726448 30.2184029, -9.3726936 30.2184522, -9.3727233 30.2184956, -9.3727385 30.2185241, -9.3727606 30.218589, -9.372766 30.2186248, -9.3727702 30.2186751)",,
263799690,False,,RR105,secondary,60,False,164.798,"LINESTRING (-9.3723784 30.218157, -9.3723196 30.2181126, -9.3720343 30.2179064, -9.3718046 30.2177574, -9.3717214 30.2176902, -9.3710391 30.2172322)",Avenue Hassan 2 شارع الحسن الثاني,
93070424,True,,RR105;RP1009;RP1014,secondary,,False,44.572,"LINESTRING (-9.368424 30.215432, -9.3679608 30.2154535)",,
509645211,True,,RR105;RP1009;RP1014,secondary,,False,20.595000000000002,"LINESTRING (-9.368424 30.215432, -9.3684045 30.2154578, -9.3683921 30.2154868, -9.3683874 30.2155174, -9.3683907 30.2155482, -9.3684018 30.2155775, -9.3684201 30.215604)",,roundabout
405172934,True,,RP1009;RP1014,tertiary,,False,36.445,"LINESTRING (-9.3686844 30.2154478, -9.3686463 30.2151217)",,
509645209,True,,RR105;RP1009;RP1014,secondary,,False,18.060000000000002,"LINESTRING (-9.3686844 30.2154478, -9.3686543 30.2154167, -9.368615 30.2153944, -9.3685699 30.2153829, -9.3685229 30.2153833)",,roundabout
93070404,False,,,residential,,True,108.101,"LINESTRING (-9.3709055 30.2158952, -9.370611 30.2162995, -9.3703039 30.2167167)",,
93070432,False,,,residential,,True,328.63300000000004,"LINESTRING (-9.3709055 30.2158952, -9.3709669 30.21594, -9.3710253 30.2159809, -9.371231 30.2161205, -9.3713611 30.2162196, -9.3714996 30.2163128, -9.3716691 30.2164525, -9.3719539 30.2166316, -9.372191 30.2167978, -9.3729695 30.2173802, -9.3732199 30.2175477, -9.3735132 30.2178026)",,
243695372,False,,,residential,,False,88.004,"LINESTRING (-9.3709055 30.2158952, -9.3707196 30.2157734, -9.370603 30.2156899, -9.3704702 30.215559, -9.370387 30.2154107, -9.3703562 30.2152936)",,
241413557,False,2,RP1009,tertiary,,False,71.731,"LINESTRING (-9.367846 30.2191253, -9.3678332 30.2197703)",,
732293634,True,1,RP1009,tertiary,,False,22.376,"LINESTRING (-9.367846 30.2191253, -9.367915 30.2189331)",,
405172928,True,,RP1009;RP1014,tertiary,,False,31.412,"LINESTRING (-9.3686463 30.2151217, -9.3685229 30.2153833)",,
293884360,False,,RP1009;RP1014,tertiary,,True,29.970999999999997,"LINESTRING (-9.3686463 30.2151217, -9.3686291 30.2149617, -9.3686144 30.2148536)",,
93070436,True,,RR105;RP1009;RP1014,secondary,,False,19.293,"LINESTRING (-9.3684201 30.215604, -9.368443 30.2156251, -9.3684705 30.2156415, -9.3685014 30.2156527, -9.3685342 30.2156582, -9.3685677 30.2156575, -9.3686003 30.215651)",,roundabout
172852948,False,2,RR105,secondary,60,True,22.816,"LINESTRING (-9.3737014 30.2190714, -9.3735049 30.2189562)",,
49168047,True,2,RR105,secondary,,False,52.909000000000006,"LINESTRING (-9.3729685 30.2188616, -9.3731113 30.2188676, -9.3732186 30.2188815, -9.3733046 30.2189006, -9.3733737 30.2189197, -9.3735049 30.2189562)",,
509647810,True,,RR105,secondary,,False,24.564,"LINESTRING (-9.3729685 30.2188616, -9.3729971 30.2188541, -9.3730145 30.218847, -9.3730303 30.2188386, -9.3730534 30.218822, -9.3730676 30.2188082, -9.3730772 30.2187965, -9.3730885 30.2187786, -9.3730962 30.2187608, -9.3731009 30.2187448, -9.3731033 30.218729, -9.3731022 30.2186972)",,roundabout
