osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed,junction
309052663,True,1,RN15;RR606,primary,False,47.331,"LINESTRING (-3.69446 33.3364951, -3.6942897 33.3364836, -3.6941973 33.336485, -3.6941135 33.3364828, -3.6940804 33.3364828, -3.6940327 33.3364828, -3.6939514 33.3364885)",,
628702542,False,2,RN15;RR606,primary,True,100.129,"LINESTRING (-3.69446 33.3364951, -3.6946566 33.336451, -3.6955174 33.3363233)",,
236467132,False,2,,tertiary,True,9.507,"LINESTRING (-3.6987348 33.3382328, -3.6986342 33.3382171)",80,
236467162,False,,,residential,True,117.814,"LINESTRING (-3.6987348 33.3382328, -3.6985819 33.337181)",,
236467132,False,2,,tertiary,False,33.96,"LINESTRING (-3.6987348 33.3382328, -3.6988053 33.338233, -3.6989357 33.3382339, -3.6990995 33.3382198)",80,
236467132,False,2,,tertiary,True,8.547,"LINESTRING (-3.7003492 33.3380905, -3.7002572 33.3380916)",80,
236467144,True,,,tertiary,False,135.346,"LINESTRING (-3.7003492 33.3380905, -3.7004243 33.3379494, -3.7005584 33.3376561, -3.700984 33.3370675, -3.7010152 33.3370122)",,
236467132,False,2,,tertiary,False,60.74,"LINESTRING (-3.6979915 33.3381167, -3.6986342 33.3382171)",80,
236467132,False,2,,tertiary,True,45.532,"LINESTRING (-3.6979915 33.3381167, -3.697515 33.3380208)",80,
736568011,False,,,residential,False,140.48000000000002,"LINESTRING (-3.6979915 33.3381167, -3.6979227 33.3384891, -3.6979066 33.3385429, -3.697871 33.3385832, -3.6978254 33.3386, -3.6977001 33.3386012, -3.6976343 33.3385866, -3.6973017 33.3385283, -3.6971314 33.3384936, -3.6969598 33.3384591)",,
309049826,False,2,RN15;RR606,primary,False,29.796,"LINESTRING (-3.6915462 33.337243, -3.6918185 33.3371014)",80,
628702542,False,2,RN15;RR606,primary,False,83.92,"LINESTRING (-3.7007494 33.3354576, -3.6998644 33.3356089)",,
1250389301,True,2,RN15;RR606,primary,False,45.694,"LINESTRING (-3.7007494 33.3354576, -3.7012369 33.335403)",,
236467132,False,2,,tertiary,False,203.779,"LINESTRING (-3.6949394 33.3375637, -3.6970865 33.337939)",80,
216883974,False,,,residential,True,148.012,"LINESTRING (-3.6949394 33.3375637, -3.6954884 33.3363809, -3.6955174 33.3363233)",,
236467132,False,2,,tertiary,True,107.518,"LINESTRING (-3.6949394 33.3375637, -3.6947026 33.3374788, -3.6945527 33.3374223, -3.6944129 33.3373416, -3.6942979 33.3372415, -3.6941828 33.3371256, -3.6941159 33.3370168, -3.6940829 33.3369628)",80,
"[538835434, 722542383]",False,,,residential,False,554.504,"LINESTRING (-3.6949394 33.3375637, -3.6943915 33.3386729, -3.6942548 33.3389496, -3.694189 33.3391356, -3.6941287 33.3392734, -3.6939798 33.3395434, -3.6939195 33.3397227, -3.693831 33.3399468, -3.6936995 33.3402941, -3.6936271 33.3404633, -3.6934581 33.3409439, -3.6934032 33.3411512, -3.6933763 33.3415512, -3.6939144 33.3415839, -3.6942955 33.3416004)",,
216883978,False,2,,residential,False,59.018,"LINESTRING (-3.6970865 33.337939, -3.6969598 33.3384591)",,
236467132,False,2,,tertiary,False,40.832,"LINESTRING (-3.6970865 33.337939, -3.697515 33.3380208)",80,
236467132,False,2,,tertiary,True,203.779,"LINESTRING (-3.6970865 33.337939, -3.6949394 33.3375637)",80,
216883978,False,2,,residential,True,81.285,"LINESTRING (-3.6970865 33.337939, -3.6972182 33.3374332, -3.6972725 33.3372247)",,
628702542,False,2,RN15;RR606,primary,True,189.847,"LINESTRING (-3.6955174 33.3363233, -3.6975215 33.3359893)",,
216883974,False,,,residential,False,148.012,"LINESTRING (-3.6955174 33.3363233, -3.6954884 33.3363809, -3.6949394 33.3375637)",,
628702542,False,2,RN15;RR606,primary,False,100.129,"LINESTRING (-3.6955174 33.3363233, -3.6946566 33.336451, -3.69446 33.3364951)",,
1250389300,True,2,RN15;RR606,primary,False,32.434,"LINESTRING (-3.7015561 33.3349871, -3.7012982 33.3351837)",,
236467166,False,,,residential,False,60.61,"LINESTRING (-3.6988497 33.3357824, -3.6989523 33.3363207)",,
628702542,False,2,RN15;RR606,primary,False,125.515,"LINESTRING (-3.6988497 33.3357824, -3.6975215 33.3359893)",,
628702542,False,2,RN15;RR606,primary,True,96.219,"LINESTRING (-3.6988497 33.3357824, -3.6998644 33.3356089)",,
628702549,True,,,tertiary,False,131.364,"LINESTRING (-3.7015792 33.3358315, -3.7014974 33.3361009, -3.7013161 33.3366171, -3.7012161 33.3367299, -3.7010766 33.3368231, -3.7009917 33.3368501)",,
736568010,False,,,residential,False,106.991,"LINESTRING (-3.7015792 33.3358315, -3.7011024 33.3359177, -3.7004587 33.3360533)",,
216883978,False,2,,residential,False,42.304,"LINESTRING (-3.6975215 33.3359893, -3.6974804 33.3363682)",,
628702542,False,2,RN15;RR606,primary,False,189.847,"LINESTRING (-3.6975215 33.3359893, -3.6955174 33.3363233)",,
628702542,False,2,RN15;RR606,primary,True,125.515,"LINESTRING (-3.6975215 33.3359893, -3.6988497 33.3357824)",,
