osmid,lanes,highway,oneway,reversed,length,ref,name,geometry,maxspeed,junction
421031861,,residential,False,True,70.708,,Rue de Rabat,"LINESTRING (-7.6158952 33.0045293, -7.6165591 33.0042221)",,
100006459,2,secondary,False,True,72.142,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6158952 33.0045293, -7.6159079 33.0045883, -7.6159213 33.0046541, -7.6159917 33.0048827, -7.6160563 33.0051635)",,
100006459,2,secondary,False,False,175.51,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6160642 32.9996595, -7.6165304 32.9981303)",,
100006459,2,secondary,False,True,99.197,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6160642 32.9996595, -7.615847 33.0005328)",,
457637907,2,tertiary,False,False,46.959,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6160642 32.9996595, -7.6156105 32.9994763)",,
457637907,2,tertiary,False,True,88.289,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6160642 32.9996595, -7.6167133 32.9999104, -7.6169242 32.9999915)",,
457639623,2,tertiary,False,False,7.395,P3616,Rue Moulay Ahmed,"LINESTRING (-7.6146251 33.000569, -7.6147043 33.0005657)",,
731046631,,residential,False,False,62.06999999999999,,Rue Moulay Ismail,"LINESTRING (-7.6146251 33.000569, -7.614619 33.0003816, -7.6146131 33.0000109)",,
100006474,4,tertiary,False,True,195.856,,Boulevard Mohamed V شارع محمد الخامس,"LINESTRING (-7.6174884 33.0018918, -7.6192523 33.0021506, -7.6193365 33.0021595, -7.619354 33.0021675, -7.6195449 33.0022296)",,
119325805,,tertiary,False,False,31.101,,Rue Caid Ali,"LINESTRING (-7.6174884 33.0018918, -7.6175004 33.0017996, -7.6174977 33.0017197, -7.6174777 33.001614)",,
340140829,,tertiary,False,False,102.449,,Avenue Arbi El Wadi,"LINESTRING (-7.6174884 33.0018918, -7.6174495 33.0020898, -7.6174159 33.002182, -7.617365 33.0022731, -7.6172778 33.0023788, -7.616991 33.0026923)",,
102695379,2,tertiary,False,True,112.053,,Avenue Arbi El Wadi,"LINESTRING (-7.6145724 33.0033187, -7.6155178 33.00311, -7.6157327 33.003057)",,
100006459,2,secondary,False,False,64.828,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6157483 33.0022613, -7.6157533 33.0016783)",,
100006459,2,secondary,False,True,72.322,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6157483 33.0022613, -7.6157316 33.0028726, -7.6157339 33.0029115)",,
100006459,2,secondary,False,False,99.197,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.615847 33.0005328, -7.6160642 32.9996595)",,
100006459,2,secondary,False,True,60.822,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.615847 33.0005328, -7.6157704 33.001076)",,
457639623,2,tertiary,False,True,29.053,P3616,Rue Moulay Ahmed,"LINESTRING (-7.615847 33.0005328, -7.6155358 33.0005451)",,
360800448,2,tertiary,False,False,59.907000000000004,,Rue Moulay Ahmed,"LINESTRING (-7.615847 33.0005328, -7.6159917 33.000532, -7.6162337 33.0005281, -7.6164892 33.0005208)",,
584985874,1,secondary,True,False,6.522,RR308;RR316,,"LINESTRING (-7.6166073 33.0060428, -7.6166241 33.0060387, -7.6166395 33.0060317, -7.6166528 33.0060222, -7.6166633 33.0060105)",,roundabout
102695468,2,tertiary,False,False,7.979,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6186766 33.0005624, -7.6185922 33.0005506)",,
731085403,1,tertiary,True,False,13.201,,Boulevard Mohamed V شارع محمد الخامس,"LINESTRING (-7.6186766 33.0005624, -7.6185974 33.000464)",,
102695468,2,tertiary,False,True,116.041,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6186766 33.0005624, -7.6188353 33.0005731, -7.6197219 33.0006324, -7.619917 33.0006454)",,
100006459,2,secondary,False,False,34.064,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6157533 33.0016783, -7.6157678 33.0013722)",,
100006459,2,secondary,False,True,64.828,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6157533 33.0016783, -7.6157483 33.0022613)",,
100006459,2,secondary,False,True,16.179,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6157339 33.0029115, -7.6157327 33.003057)",,
100006459,2,secondary,False,False,72.322,RR308,Avenue des Far شارع الجيش الملكي,"LINESTRING (-7.6157339 33.0029115, -7.6157316 33.0028726, -7.6157483 33.0022613)",,
119325778,,residential,False,False,14.449,,Rue Ain Leuh,"LINESTRING (-7.6148966 32.9991805, -7.6149233 32.9990525)",,
457637907,2,tertiary,False,False,25.123,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6148966 32.9991805, -7.614658 32.9990756)",,
457637907,2,tertiary,False,True,45.121,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6148966 32.9991805, -7.6153268 32.9993662)",,
119325805,,tertiary,False,True,81.275,,Rue Caid Ali,"LINESTRING (-7.6169242 32.9999915, -7.6171766 33.0006911)",,
102695468,2,tertiary,False,True,68.465,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6169242 32.9999915, -7.617139 33.0000546, -7.6176171 33.000195)",,
340140757,2,tertiary,False,True,71.481,,Anenue Allal El Fassi,"LINESTRING (-7.6169242 32.9999915, -7.6168017 33.00014, -7.6164892 33.0005208)",,
457637907,2,tertiary,False,False,88.289,,Avenue Abderrahmane Skirj,"LINESTRING (-7.6169242 32.9999915, -7.6167133 32.9999104, -7.6160642 32.9996595)",,
457637908,2,tertiary,False,False,62.638,,Anenue Allal El Fassi,"LINESTRING (-7.6169242 32.9999915, -7.6170592 32.999851, -7.6173451 32.9995525)",,
119325785,2,residential,False,True,26.572,,Avenue Mohammed Zerktouni,"LINESTRING (-7.621505 33.0046046, -7.6214256 33.0048341)",,
457628916,,residential,False,True,38.119,,Avenue Chenguit,"LINESTRING (-7.621505 33.0046046, -7.6218997 33.0045154)",,
119325785,2,residential,False,False,189.688,,Avenue Mohammed Zerktouni,"LINESTRING (-7.621505 33.0046046, -7.6216696 33.0041328, -7.6220159 33.0031402, -7.6220387 33.0030503, -7.6220553 33.0029632)",,
129743213,2,residential,False,False,73.187,,Rue Sidi Aidi,"LINESTRING (-7.6227517 33.0042649, -7.6227287 33.0049228)",,
457628916,,residential,False,False,84.191,,Avenue Chenguit,"LINESTRING (-7.6227517 33.0042649, -7.6218997 33.0045154)",,
579938216,,residential,False,True,74.678,,Boulevard Changhit,"LINESTRING (-7.6227517 33.0042649, -7.6234978 33.0040209)",,
119325807,,residential,False,True,118.255,,Rue Moulay Abdallah,"LINESTRING (-7.6227517 33.0042649, -7.622718 33.0041946, -7.6227136 33.0041671, -7.6227197 33.0041412, -7.6229538 33.0032285)",,
119325781,,residential,False,False,88.829,,Rue Sidi Bouabid,"LINESTRING (-7.6229538 33.0032285, -7.6220553 33.0029632)",,
119325781,,residential,False,True,65.245,,Rue Sidi Bouabid,"LINESTRING (-7.6229538 33.0032285, -7.6236167 33.0034162)",,
119325807,,residential,False,True,25.827,,Rue Moulay Abdallah,"LINESTRING (-7.6229538 33.0032285, -7.6230146 33.0030019)",,
119325807,,residential,False,False,118.255,,Rue Moulay Abdallah,"LINESTRING (-7.6229538 33.0032285, -7.6227197 33.0041412, -7.6227136 33.0041671, -7.622718 33.0041946, -7.6227517 33.0042649)",,
119325793,,tertiary,False,True,107.131,,Rue Echouhada,"LINESTRING (-7.619677 33.0030132, -7.6193022 33.0029698, -7.6190883 33.0029389, -7.619036 33.0029389, -7.6189931 33.002958, -7.618922 33.0029839, -7.6188482 33.0029974, -7.6187852 33.0029997, -7.6185525 33.0029646)",,
733416275,2,primary,True,False,52.417,RN9,Boulevard Hassan II شارع الحسن الثاني,"LINESTRING (-7.619677 33.0030132, -7.6196904 33.0033764, -7.6196931 33.0034844)",60,
119325801,2,residential,False,False,68.148,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6234978 33.0040209, -7.6236167 33.0034162)",,
119325801,2,residential,False,True,46.741,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6234978 33.0040209, -7.6234196 33.0044361)",,
579938216,,residential,False,False,74.678,,Boulevard Changhit,"LINESTRING (-7.6234978 33.0040209, -7.6227517 33.0042649)",,
579938216,,residential,False,True,69.527,,Boulevard Changhit,"LINESTRING (-7.6234978 33.0040209, -7.6241927 33.0037943)",,
119325774,,residential,False,True,15.809,,,"LINESTRING (-7.6218997 33.0045154, -7.6217752 33.0046119)",,
457628916,,residential,False,False,38.119,,Avenue Chenguit,"LINESTRING (-7.6218997 33.0045154, -7.621505 33.0046046)",,
457628916,,residential,False,True,84.191,,Avenue Chenguit,"LINESTRING (-7.6218997 33.0045154, -7.6227517 33.0042649)",,
119325802,,residential,False,False,135.71300000000002,,Rue Sidi Zakani,"LINESTRING (-7.6198339 33.0041971, -7.6203255 33.004158, -7.6212797 33.0040586)",,
733416277,2,primary,True,False,182.998,RN9,Boulevard Hassan II شارع الحسن الثاني,"LINESTRING (-7.6198339 33.0041971, -7.6198399 33.0034647, -7.6198391 33.0033748, -7.6198395 33.0032991, -7.6198437 33.0026509, -7.6198444 33.0025514)",60,
119325788,,residential,False,False,15.034,,Avenue Chenguit,"LINESTRING (-7.624818 32.998796, -7.6247686 32.9986673)",,
340140853,,residential,False,True,51.311,,Rue Cadi Ayyad,"LINESTRING (-7.624818 32.998796, -7.6242696 32.9988334)",,
119325788,,residential,False,True,95.46400000000001,,Avenue Chenguit,"LINESTRING (-7.624818 32.998796, -7.624898 32.9991362, -7.624961 32.9994084, -7.6250033 32.9996402)",,
731740992,2,residential,True,False,85.887,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6218977 33.0016907, -7.6217522 33.000928)",,
374585571,,residential,False,True,73.72399999999999,,Rue Sergent Omar,"LINESTRING (-7.6218977 33.0016907, -7.6226178 33.0015086, -7.6226559 33.0015043)",,
457637908,2,tertiary,False,True,21.428,,Anenue Allal El Fassi,"LINESTRING (-7.617488 32.9994016, -7.6173451 32.9995525)",,
457637908,2,tertiary,False,False,73.731,,Anenue Allal El Fassi,"LINESTRING (-7.617488 32.9994016, -7.6178121 32.9990645, -7.61799 32.9988894)",,
102695485,2,primary,True,False,30.707,RN9,,"LINESTRING (-7.6198002 33.0020804, -7.6197592 33.0020838, -7.6197193 33.0020921, -7.6196812 33.0021052, -7.6196458 33.0021228, -7.6196139 33.0021446, -7.619586 33.00217, -7.6195629 33.0021985, -7.6195449 33.0022296)",,roundabout
119325788,,residential,False,False,40.336,,Avenue Chenguit,"LINESTRING (-7.6251088 33.0010007, -7.6250899 33.0006383)",,
119325788,,residential,False,True,56.129,,Avenue Chenguit,"LINESTRING (-7.6251088 33.0010007, -7.6250926 33.0015053)",,
129743200,,residential,False,True,45.158,,,"LINESTRING (-7.6251088 33.0010007, -7.6246253 33.0009782)",,
420860037,,residential,False,False,104.251,,Rue Oqba Ibn Nafii,"LINESTRING (-7.6212515 32.9995326, -7.6201853 32.9998144)",,
731740991,2,residential,False,True,76.705,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6212515 32.9995326, -7.621507 33.0001883)",,
119325781,,residential,False,True,88.829,,Rue Sidi Bouabid,"LINESTRING (-7.6220553 33.0029632, -7.6229538 33.0032285)",,
119325785,2,residential,False,False,7.16,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6220553 33.0029632, -7.6220626 33.0028991)",,
119325785,2,residential,False,True,189.688,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6220553 33.0029632, -7.6220387 33.0030503, -7.6220159 33.0031402, -7.6216696 33.0041328, -7.621505 33.0046046)",,
129743213,2,residential,False,False,39.364000000000004,,Rue Sidi Aidi,"LINESTRING (-7.6223087 33.0058516, -7.6222633 33.0059953, -7.622253 33.0060309, -7.6222457 33.0060899, -7.6222464 33.0061993)",,
129743213,2,residential,False,True,82.92,,Rue Sidi Aidi,"LINESTRING (-7.6223087 33.0058516, -7.6225153 33.0055039, -7.6227247 33.0051928)",,
457628918,2,residential,False,False,37.872,,Rue Sidi Jabli,"LINESTRING (-7.6223087 33.0058516, -7.622149 33.0057594, -7.6219874 33.005644)",,
129743205,,residential,False,True,51.801,,,"LINESTRING (-7.6227287 33.0049228, -7.623279 33.0049864)",,
129743213,2,residential,False,False,30.025,,Rue Sidi Aidi,"LINESTRING (-7.6227287 33.0049228, -7.6227247 33.0051928)",,
129743213,2,residential,False,True,73.187,,Rue Sidi Aidi,"LINESTRING (-7.6227287 33.0049228, -7.6227517 33.0042649)",,
129743207,,residential,False,False,96.03299999999999,,Rue Sidi Rahal,"LINESTRING (-7.6227287 33.0049228, -7.6225101 33.0048886, -7.622454 33.0048767, -7.6223894 33.0048588, -7.622266 33.0048143, -7.6221782 33.0047829, -7.6221024 33.0047547, -7.6220018 33.004712, -7.6217752 33.0046119)",,
119325771,2,tertiary,False,False,64.275,,Avenue du Général Kettani,"LINESTRING (-7.6232232 33.002212, -7.6239123 33.0021999)",,
119325771,2,tertiary,False,True,43.582,,Avenue du Général Kettani,"LINESTRING (-7.6232232 33.002212, -7.6227559 33.0022174)",,
119325807,,residential,False,False,48.955,,Rue Moulay Abdallah,"LINESTRING (-7.6232232 33.002212, -7.6231068 33.0026413)",,
119325799,,tertiary,False,True,135.63299999999998,,,"LINESTRING (-7.6174777 33.001614, -7.6186475 33.0014312, -7.6187127 33.0014212, -7.6189074 33.00139)",,
119325805,,tertiary,False,False,30.826,,Rue Caid Ali,"LINESTRING (-7.6174777 33.001614, -7.6174693 33.0015958, -7.6173976 33.0013452)",,
119325805,,tertiary,False,True,31.101,,Rue Caid Ali,"LINESTRING (-7.6174777 33.001614, -7.6174977 33.0017197, -7.6175004 33.0017996, -7.6174884 33.0018918)",,
119325798,,residential,False,False,88.75,,Rue Mzab,"LINESTRING (-7.622893 32.9987133, -7.6228826 32.9979152)",,
340140853,,residential,False,False,17.621,,Rue Cadi Ayyad,"LINESTRING (-7.622893 32.9987133, -7.6230767 32.9987504)",,
340140853,,residential,False,True,15.625,,Rue Cadi Ayyad,"LINESTRING (-7.622893 32.9987133, -7.6227307 32.9986784)",,
119325771,2,tertiary,False,False,49.622,,Avenue du Général Kettani,"LINESTRING (-7.621272 33.0022725, -7.6218027 33.0022399)",,
457668922,2,residential,False,True,38.676,,Rue de la Piscine,"LINESTRING (-7.621272 33.0022725, -7.6212039 33.0026156)",,
119325771,2,tertiary,False,True,76.208,,Avenue du Général Kettani,"LINESTRING (-7.621272 33.0022725, -7.6208034 33.0022709, -7.6204548 33.0022696)",,
596168437,,residential,False,False,56.829,,,"LINESTRING (-7.621272 33.0022725, -7.6212669 33.0021415, -7.6212472 33.0020304, -7.6212287 33.0019385, -7.6212012 33.0018524, -7.6211667 33.0017721)",,
119325781,,residential,False,False,65.245,,Rue Sidi Bouabid,"LINESTRING (-7.6236167 33.0034162, -7.6229538 33.0032285)",,
119325801,2,residential,False,False,32.367,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6236167 33.0034162, -7.6236819 33.0031303)",,
119325801,2,residential,False,True,68.148,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6236167 33.0034162, -7.6234978 33.0040209)",,
100006474,4,tertiary,False,False,195.856,,Boulevard Mohamed V شارع محمد الخامس,"LINESTRING (-7.6195449 33.0022296, -7.619354 33.0021675, -7.6193365 33.0021595, -7.6192523 33.0021506, -7.6174884 33.0018918)",,
102695485,2,primary,True,False,40.645999999999994,RN9,,"LINESTRING (-7.6195449 33.0022296, -7.619532 33.0022645, -7.6195257 33.0023007, -7.619526 33.0023372, -7.6195331 33.0023733, -7.6195468 33.002408, -7.6195666 33.0024406, -7.6195922 33.0024702, -7.6196229 33.0024961, -7.6196581 33.0025178, -7.6196967 33.0025346)",,roundabout
119325804,2,residential,False,True,101.302,,,"LINESTRING (-7.6204938 33.0067056, -7.6205907 33.0057982)",,
102695485,2,primary,True,False,11.363,RN9,,"LINESTRING (-7.619919 33.0020998, -7.6198806 33.0020886, -7.6198408 33.0020821, -7.6198002 33.0020804)",,roundabout
733416276,2,primary,True,False,159.31400000000002,RN9,Boulevard Hassan II شارع الحسن الثاني,"LINESTRING (-7.619919 33.0020998, -7.6200704 33.0008959, -7.6200998 33.0006751)",60,
119325801,2,residential,False,False,34.811,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6232071 33.0052936, -7.623279 33.0049864)",,
129821928,,residential,False,False,32.515,,Rue Lalla Rahma,"LINESTRING (-7.6232071 33.0052936, -7.6235509 33.0053424)",,
129821928,,residential,False,True,46.359,,Rue Lalla Rahma,"LINESTRING (-7.6232071 33.0052936, -7.6227247 33.0051928)",,
119325801,2,residential,False,True,102.265,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6232071 33.0052936, -7.6230881 33.0057447, -7.6230031 33.0061968)",,
102695485,2,primary,True,False,43.221,RN9,,"LINESTRING (-7.6198444 33.0025514, -7.6198897 33.0025431, -7.6199327 33.0025287, -7.6199724 33.0025086, -7.6200076 33.0024833, -7.6200373 33.0024535, -7.6200609 33.00242, -7.6200776 33.0023838, -7.620087 33.0023457, -7.6200888 33.0023069, -7.6200831 33.0022683)",,roundabout
119325807,,residential,False,False,18.088,,Rue Moulay Abdallah,"LINESTRING (-7.6231068 33.0026413, -7.6230693 33.0028009)",,
119325807,,residential,False,True,48.955,,Rue Moulay Abdallah,"LINESTRING (-7.6231068 33.0026413, -7.6232232 33.002212)",,
340140781,,residential,False,True,101.507,,Rue Sidi Kacem,"LINESTRING (-7.6231068 33.0026413, -7.6220626 33.0028991)",,
119325790,,residential,False,False,29.683999999999997,,Boulevard de la résistance,"LINESTRING (-7.6213635 33.0004207, -7.6213769 33.0003717, -7.6213903 33.0003251, -7.6214178 33.0002834, -7.621454 33.0002486, -7.621507 33.0001883)",,
119325790,,residential,False,True,107.79299999999999,,Boulevard de la résistance,"LINESTRING (-7.6213635 33.0004207, -7.6203637 33.0006175, -7.6202376 33.00064)",,
596168435,,residential,True,False,84.01,,,"LINESTRING (-7.6213635 33.0004207, -7.6213883 33.0004955, -7.621446 33.0006265, -7.6214862 33.0007306, -7.6215318 33.0008756, -7.6215868 33.0011506)",,
119325771,2,tertiary,False,False,71.443,,Avenue du Général Kettani,"LINESTRING (-7.6219898 33.0022137, -7.6227559 33.0022174)",,
119325771,2,tertiary,False,True,17.689,,Avenue du Général Kettani,"LINESTRING (-7.6219898 33.0022137, -7.6218027 33.0022399)",,
119325785,2,residential,False,True,76.515,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6219898 33.0022137, -7.6220626 33.0028991)",,
731740992,2,residential,True,False,58.788000000000004,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6219898 33.0022137, -7.6219328 33.0019064, -7.6218977 33.0016907)",,
119325785,2,residential,False,False,36.449,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6212739 33.0052225, -7.6213956 33.004911)",,
457628920,2,residential,False,True,77.488,,Rue Sidi Jabli,"LINESTRING (-7.6212739 33.0052225, -7.6219497 33.005628)",,
119325785,2,residential,False,True,56.959999999999994,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6212739 33.0052225, -7.621193 33.0054037, -7.6211601 33.0054805, -7.621122 33.0055634, -7.6210472 33.0056978)",,
129743213,2,residential,False,True,30.025,,Rue Sidi Aidi,"LINESTRING (-7.6227247 33.0051928, -7.6227287 33.0049228)",,
129821928,,residential,False,False,46.359,,Rue Lalla Rahma,"LINESTRING (-7.6227247 33.0051928, -7.6232071 33.0052936)",,
129743213,2,residential,False,False,82.92,,Rue Sidi Aidi,"LINESTRING (-7.6227247 33.0051928, -7.6225153 33.0055039, -7.6223087 33.0058516)",,
119325788,,residential,False,False,37.028,,Avenue Chenguit,"LINESTRING (-7.6250778 33.0004065, -7.6250456 33.0000746)",,
119325788,,residential,False,True,25.8,,Avenue Chenguit,"LINESTRING (-7.6250778 33.0004065, -7.6250899 33.0006383)",,
340140802,,residential,False,True,88.801,,Rue Mansour Dahbi,"LINESTRING (-7.6250778 33.0004065, -7.6241308 33.0003229)",,
119325801,2,residential,False,True,163.844,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.623978 32.998855, -7.6241308 33.0003229)",,
340140853,,residential,False,False,27.3,,Rue Cadi Ayyad,"LINESTRING (-7.623978 32.998855, -7.6242696 32.9988334)",,
340140853,,residential,False,True,19.818,,Rue Cadi Ayyad,"LINESTRING (-7.623978 32.998855, -7.6237661 32.9988415)",,
119325778,,residential,False,True,11.167,,Rue Ain Leuh,"LINESTRING (-7.6153011 32.9980073, -7.6152692 32.9981041)",,
129401471,,residential,False,False,40.983,,Rue Ain Blal,"LINESTRING (-7.6153011 32.9980073, -7.6157372 32.9980528)",,
119325771,2,tertiary,False,False,68.616,,Avenue du Général Kettani,"LINESTRING (-7.6239123 33.0021999, -7.6246465 33.0021593)",,
119325771,2,tertiary,False,True,64.275,,Avenue du Général Kettani,"LINESTRING (-7.6239123 33.0021999, -7.6232232 33.002212)",,
119325801,2,residential,False,False,32.962,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6239123 33.0021999, -7.6239619 33.0019064)",,
119325801,2,residential,False,True,83.246,,Avenue Allal Ben Abdallah شارع علال بن عبد الله,"LINESTRING (-7.6239123 33.0021999, -7.6237342 33.0029335)",,
119325785,2,residential,False,False,26.572,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6214256 33.0048341, -7.621505 33.0046046)",,
119325785,2,residential,False,True,8.997,,Avenue Mohammed Zerktouni,"LINESTRING (-7.6214256 33.0048341, -7.6213956 33.004911)",,
119325774,,residential,False,False,41.963,,,"LINESTRING (-7.6214256 33.0048341, -7.6214909 33.004825, -7.6215304 33.0048099, -7.6215737 33.004781, -7.6217752 33.0046119)",,
340140855,,residential,True,False,117.894,,Rue Ibn Sina زنقة ابن سينا,"LINESTRING (-7.6168856 33.0027024, -7.616854 33.0026634, -7.6168151 33.0026352, -7.6167588 33.0026094, -7.6157483 33.0022613)",,
731072764,,tertiary,True,False,10.591999999999999,,,"LINESTRING (-7.6168856 33.0027024, -7.6168655 33.0027293, -7.6168613 33.0027609, -7.6168739 33.0027908)",,roundabout
119325771,2,tertiary,False,False,34.663,,Avenue du Général Kettani,"LINESTRING (-7.6200831 33.0022683, -7.6204548 33.0022696)",,
102695485,2,primary,True,False,25.109,RN9,,"LINESTRING (-7.6200831 33.0022683, -7.6200704 33.0022322, -7.620051 33.0021982, -7.6200255 33.0021673, -7.6199944 33.0021401, -7.6199586 33.0021174, -7.619919 33.0020998)",,roundabout
119325788,,residential,False,False,56.129,,Avenue Chenguit,"LINESTRING (-7.6250926 33.0015053, -7.6251088 33.0010007)",,
119325788,,residential,False,True,66.459,,Avenue Chenguit,"LINESTRING (-7.6250926 33.0015053, -7.625024 33.0021002)",,
129743199,,residential,False,True,52.078,,,"LINESTRING (-7.6250926 33.0015053, -7.6245388 33.001445)",,
119325802,,residential,False,True,135.71300000000002,,Rue Sidi Zakani,"LINESTRING (-7.6212797 33.0040586, -7.6203255 33.004158, -7.6198339 33.0041971)",,
